,J
2022-06-02,116.02438354492188
2022-06-03,114.25428009033205
2022-06-06,112.36837768554688
2022-06-07,113.90687561035156
2022-06-08,110.31704711914062
2022-06-09,109.17557525634766
2022-06-10,106.71894073486328
2022-06-13,103.96453094482422
2022-06-14,102.83133697509766
2022-06-15,103.12911224365234
2022-06-16,98.54669952392578
2022-06-17,98.17447662353516
2022-06-21,100.8130874633789
2022-06-22,100.68074798583984
2022-06-23,101.14395141601562
2022-06-24,103.74120330810548
2022-06-27,104.53526306152344
2022-06-28,103.07121276855467
2022-06-29,102.86442565917967
2022-06-30,105.15562438964844
2022-07-01,104.55181121826172
2022-07-05,102.65763092041016
2022-07-06,103.6419448852539
2022-07-07,104.94056701660156
2022-07-08,104.29539489746094
2022-07-11,104.21267700195312
2022-07-12,103.45169830322266
2022-07-13,103.18701171875
2022-07-14,102.59146118164062
2022-07-15,103.7660140991211
2022-07-18,103.44342803955078
2022-07-19,106.44598388671876
2022-07-20,106.05722045898438
2022-07-21,106.71894073486328
2022-07-22,107.13251495361328
2022-07-25,107.670166015625
2022-07-26,108.19126892089844
2022-07-27,109.67186737060548
2022-07-28,112.2856674194336
2022-07-29,113.5677490234375
2022-08-01,107.13251495361328
2022-08-02,105.70154571533205
2022-08-03,105.62710571289062
2022-08-04,106.52870178222656
2022-08-05,105.46167755126952
2022-08-08,104.1382293701172
2022-08-09,102.40121459960938
2022-08-10,105.2962417602539
2022-08-11,106.37981414794922
2022-08-12,110.01100158691406
2022-08-15,110.42457580566406
2022-08-16,111.01185607910156
2022-08-17,111.39234161376952
2022-08-18,111.75628662109376
2022-08-19,112.42627716064452
2022-08-22,109.05150604248048
2022-08-23,108.3732452392578
2022-08-24,108.7868194580078
2022-08-25,110.5734634399414
2022-08-26,105.51130676269533
2022-08-29,106.09857940673828
2022-08-30,102.93059539794922
2022-08-31,103.04639434814452
2022-09-01,102.02899932861328
2022-09-02,98.26546478271484
2022-09-06,99.18360137939452
2022-09-07,101.95455932617188
2022-09-08,101.97109985351562
2022-09-09,103.42688751220705
2022-09-12,102.9388656616211
2022-09-13,99.2001495361328
2022-09-14,99.00163269042967
2022-09-15,98.78656768798828
2022-09-16,96.99992370605467
2022-09-19,99.6964340209961
2022-09-20,98.58805084228516
2022-09-21,96.22240447998048
2022-09-22,96.081787109375
2022-09-23,94.220703125
2022-09-26,92.47541046142578
2022-09-27,90.39926147460938
2022-09-28,91.37530517578124
2022-09-29,89.99396514892578
2022-09-30,89.73754119873047
2022-10-03,92.78145599365234
2022-10-04,96.10660552978516
2022-10-05,94.69217681884766
2022-10-06,94.11317443847656
2022-10-07,92.96343231201172
2022-10-10,93.39354705810548
2022-10-11,92.60775756835938
2022-10-12,90.6391372680664
2022-10-13,92.37615203857422
2022-10-14,91.06925964355467
2022-10-17,93.68305206298828
2022-10-18,95.77574157714844
2022-10-19,94.4192123413086
2022-10-20,93.48453521728516
2022-10-21,95.13883972167967
2022-10-24,91.68962097167967
2022-10-25,93.1288604736328
2022-10-26,93.90637969970705
2022-10-27,94.43576049804688
2022-10-28,96.80140686035156
2022-10-31,95.30426788330078
2022-11-01,94.69217681884766
2022-11-02,93.56725311279295
2022-11-03,95.10575103759766
2022-11-04,97.62028503417967
2022-11-07,98.35645294189452
2022-11-08,98.7369384765625
2022-11-09,96.76832580566406
2022-11-10,103.98107147216795
2022-11-11,103.98934936523438
2022-11-14,102.63282012939452
2022-11-15,103.2283706665039
2022-11-16,103.29454040527344
2022-11-17,102.78170776367188
2022-11-18,104.25403594970705
2022-11-21,101.17703247070312
2022-11-22,102.15306854248048
2022-11-23,101.49134826660156
2022-11-25,102.25232696533205
2022-11-28,100.72209930419922
2022-11-29,101.54925537109376
2022-11-30,104.66761016845705
2022-12-01,103.0133056640625
2022-12-02,103.4682388305664
2022-12-05,100.8130874633789
2022-12-06,100.82135772705078
2022-12-07,101.50789642333984
2022-12-08,100.95370483398438
2022-12-09,100.38297271728516
2022-12-12,100.21754455566406
2022-12-13,101.54097747802734
2022-12-14,101.38381958007812
2022-12-15,98.91891479492188
2022-12-16,98.4887924194336
2022-12-19,98.03386688232422
2022-12-20,97.78572082519533
2022-12-21,100.33334350585938
2022-12-22,99.1587905883789
2022-12-23,99.96939849853516
2022-12-27,100.1927261352539
2022-12-28,98.59632873535156
2022-12-29,100.1927261352539
2022-12-30,99.31594848632812
2023-01-03,100.3250732421875
2023-01-04,104.22921752929688
2023-01-05,102.24405670166016
2023-01-06,106.2970962524414
2023-01-09,104.03897857666016
2023-01-10,105.46167755126952
2023-01-11,105.87525177001952
2023-01-12,105.7263641357422
2023-01-13,104.22921752929688
2023-01-17,102.9388656616211
2023-01-18,100.9040756225586
2023-01-19,98.14139556884766
2023-01-20,99.30767822265624
2023-01-23,99.84532165527344
2023-01-24,100.37470245361328
2023-01-25,100.8296356201172
2023-01-26,101.50789642333984
2023-01-27,100.83790588378906
2023-01-30,100.08519744873048
2023-01-31,102.19442749023438
2023-02-01,103.52613830566406
2023-02-02,103.7246551513672
2023-02-03,103.8487319946289
2023-02-06,103.32762908935548
2023-02-07,101.38381958007812
2023-02-08,100.41605377197266
2023-02-09,100.78827667236328
2023-02-10,100.66419982910156
2023-02-13,101.48307800292967
2023-02-14,101.34246826171876
2023-02-15,101.55752563476562
2023-02-16,101.36727905273438
2023-02-17,100.82135772705078
2023-02-21,98.43089294433594
2023-02-22,99.15052032470705
2023-02-23,99.2415008544922
2023-02-24,99.96112060546876
2023-02-27,100.38297271728516
2023-02-28,98.84447479248048
2023-03-01,98.7369384765625
2023-03-02,100.1927261352539
2023-03-03,102.04553985595705
2023-03-06,101.0198745727539
2023-03-07,100.17618560791016
2023-03-08,100.1513671875
2023-03-09,97.56238555908205
2023-03-10,95.2132797241211
2023-03-13,96.1645050048828
2023-03-14,98.1579360961914
2023-03-15,95.45315551757812
2023-03-16,97.10745239257812
2023-03-17,93.5176239013672
2023-03-20,94.31996154785156
2023-03-21,95.03131103515624
2023-03-22,93.41009521484376
2023-03-23,92.37615203857422
2023-03-24,92.9220733642578
2023-03-27,94.33650207519533
2023-03-28,94.47711944580078
2023-03-29,95.7095718383789
2023-03-30,96.081787109375
2023-03-31,97.1984405517578
2023-04-03,97.2894287109375
2023-04-04,93.91465759277344
2023-04-05,92.9717025756836
2023-04-06,93.44317626953124
2023-04-10,94.19588470458984
2023-04-11,94.17107391357422
2023-04-12,94.58464813232422
2023-04-13,95.85018920898438
2023-04-14,95.1305694580078
2023-04-17,95.71784210205078
2023-04-18,95.56895446777344
2023-04-19,95.1222915649414
2023-04-20,95.55241394042967
2023-04-21,94.9155044555664
2023-04-24,94.71698760986328
2023-04-25,94.07181549072266
2023-04-26,93.18675994873048
2023-04-27,95.5441436767578
2023-04-28,95.5027847290039
2023-05-01,96.2554931640625
2023-05-02,94.64254760742188
2023-05-03,95.3373565673828
2023-05-04,95.37043762207033
2023-05-05,98.53842163085938
2023-05-08,97.01647186279295
2023-05-09,98.23238372802734
2023-05-10,94.81624603271484
2023-05-11,96.13968658447266
2023-05-12,95.23809814453124
2023-05-15,94.30341339111328
2023-05-16,93.88983917236328
2023-05-17,95.70130157470705
2023-05-18,96.34647369384766
2023-05-19,96.71869659423828
2023-05-22,96.82622528076172
2023-05-23,95.94944763183594
2023-05-24,94.79143524169922
2023-05-25,93.3852767944336
2023-05-26,94.30341339111328
2023-05-30,93.58379364013672
2023-05-31,90.65568542480467
2023-06-01,91.66480255126952
2023-06-02,95.11402130126952
2023-06-05,94.5515594482422
2023-06-06,96.2554931640625
2023-06-07,95.98252868652344
2023-06-08,96.50363159179688
2023-06-09,96.13968658447266
2023-06-12,95.98252868652344
2023-06-13,96.47055053710938
2023-06-14,95.36216735839844
2023-06-15,96.13968658447266
2023-06-16,96.4209213256836
2023-06-20,95.5358657836914
2023-06-21,95.10575103759766
2023-06-22,96.26376342773438
2023-06-23,94.7087173461914
2023-06-26,95.18846893310548
2023-06-27,96.27203369140624
2023-06-28,96.20586395263672
2023-06-29,97.8188018798828
2023-06-30,98.33991241455078
2023-07-03,98.71212768554688
2023-07-05,100.42433166503906
2023-07-06,100.2340850830078
2023-07-07,100.27544403076172
2023-07-10,101.11913299560548
2023-07-11,103.50132751464844
2023-07-12,102.92232513427734
2023-07-13,103.21182250976562
2023-07-14,101.92147064208984
2023-07-17,100.99506378173828
2023-07-18,101.41690826416016
2023-07-19,101.11913299560548
2023-07-20,101.80567169189452
2023-07-21,104.19613647460938
2023-07-24,104.220947265625
2023-07-25,104.3946533203125
2023-07-26,105.0563735961914
2023-07-27,104.15477752685548
2023-07-28,103.6419448852539
2023-07-31,103.7329330444336
2023-08-01,104.6758804321289
2023-08-02,105.44512939453124
2023-08-03,105.42031860351562
2023-08-04,105.23834228515624
2023-08-07,106.28055572509766
2023-08-08,111.13592529296876
2023-08-09,112.79850006103516
2023-08-10,113.07145690917967
2023-08-11,112.87294006347656
2023-08-14,113.29478454589844
2023-08-15,112.82331085205078
2023-08-16,111.83073425292967
2023-08-17,110.01100158691406
2023-08-18,110.46593475341795
2023-08-21,112.62479400634766
2023-08-22,112.8150405883789
2023-08-23,112.6082534790039
2023-08-24,110.99530792236328
2023-08-25,111.33444213867188
2023-08-28,111.84727478027344
2023-08-29,112.1119613647461
2023-08-30,112.00443267822266
2023-08-31,111.51641845703124
2023-09-01,111.97962188720705
2023-09-05,109.71322631835938
2023-09-06,109.3327407836914
2023-09-07,108.92743682861328
2023-09-08,108.14163970947266
2023-09-11,108.65447235107422
2023-09-12,108.6627426147461
2023-09-13,108.50558471679688
2023-09-14,110.83815002441406
2023-09-15,109.3658218383789
2023-09-18,110.1929702758789
2023-09-19,109.44026947021484
2023-09-20,110.15161895751952
2023-09-21,108.4559555053711
2023-09-22,109.3658218383789
2023-09-25,109.4071807861328
2023-09-26,108.65447235107422
2023-09-27,112.64134216308594
2023-09-28,112.41800689697266
2023-09-29,112.9060287475586
2023-10-02,111.13592529296876
2023-10-03,110.13507080078124
2023-10-04,111.64048767089844
2023-10-05,111.1607437133789
2023-10-06,113.8158950805664
2023-10-09,115.86722564697266
2023-10-10,115.16414642333984
2023-10-11,116.0905532836914
2023-10-12,114.568603515625
2023-10-13,114.50242614746094
2023-10-16,114.32872772216795
2023-10-17,115.51155090332033
2023-10-18,111.80591583251952
2023-10-19,109.86211395263672
2023-10-20,109.60569763183594
2023-10-23,108.89434814453124
2023-10-24,109.50643920898438
2023-10-25,109.84557342529295
2023-10-26,110.06890106201172
2023-10-27,108.47250366210938
2023-10-30,108.52213287353516
2023-10-31,110.25914764404295
2023-11-01,107.66189575195312
2023-11-02,110.75543975830078
2023-11-03,110.81333923339844
2023-11-06,110.4907455444336
2023-11-07,110.3253173828125
2023-11-08,109.69668579101562
2023-11-09,109.3823699951172
2023-11-10,110.78852081298828
2023-11-13,110.7388916015625
2023-11-14,113.3609619140625
2023-11-15,113.3196029663086
2023-11-16,110.09371948242188
2023-11-17,111.92999267578124
2023-11-20,113.30306243896484
2023-11-21,103.45996856689452
2023-11-22,102.53356170654295
2023-11-24,102.04553985595705
2023-11-27,101.25148010253906
2023-11-28,102.61627960205078
2023-11-29,104.3863754272461
2023-11-30,105.19698333740234
2023-12-01,107.16560363769533
2023-12-04,106.95881652832033
2023-12-05,105.57747650146484
2023-12-06,106.53697204589844
2023-12-07,106.1812973022461
2023-12-08,105.28797149658205
2023-12-11,106.08203887939452
2023-12-12,106.3715362548828
2023-12-13,106.68585968017578
2023-12-14,106.61968231201172
2023-12-15,104.87439727783205
2023-12-18,104.54353332519533
2023-12-19,106.48734283447266
2023-12-20,104.33674621582033
2023-12-21,105.49475860595705
2023-12-22,105.9331512451172
2023-12-26,106.02413940429688
2023-12-27,107.66189575195312
2023-12-28,107.56263732910156
2023-12-29,107.36412048339844
2024-01-02,105.85043334960938
2024-01-03,104.8992156982422
2024-01-04,104.57662200927734
2024-01-05,104.70069885253906
2024-01-08,106.39635467529295
2024-01-09,108.41460418701172
2024-01-10,109.14249420166016
2024-01-11,109.47335052490234
2024-01-12,110.6975326538086
2024-01-16,109.24175262451172
2024-01-17,107.89349365234376
2024-01-18,108.9936065673828
2024-01-19,109.4071807861328
2024-01-22,110.52383422851562
2024-01-23,110.92913818359376
2024-01-24,110.91259765625
2024-01-25,112.25257873535156
2024-01-26,113.4767608642578
2024-01-29,114.0723114013672
2024-01-30,114.40316772460938
2024-01-31,111.47505950927734
2024-02-01,113.27824401855467
2024-02-02,114.3948974609375
2024-02-05,113.3196029663086
2024-02-06,115.7266082763672
2024-02-07,118.7622528076172
2024-02-08,118.4231185913086
2024-02-09,120.3669204711914
2024-02-12,120.3669204711914
2024-02-13,118.3321304321289
2024-02-14,119.34952545166016
2024-02-15,121.83924865722656
2024-02-16,122.03776550292967
2024-02-20,120.24285125732422
2024-02-21,119.57286071777344
2024-02-22,120.71432495117188
2024-02-23,121.58283233642578
2024-02-26,121.1609878540039
2024-02-27,121.83097839355467
2024-02-28,121.69863891601562
2024-02-29,121.30160522460938
2024-03-01,121.27678680419922
2024-03-04,121.7069091796875
2024-03-05,121.69036865234376
2024-03-06,121.52493286132812
2024-03-07,123.02207946777344
2024-03-08,121.533203125
2024-03-11,122.29418182373048
2024-03-12,123.39429473876952
2024-03-13,124.60193634033205
2024-03-14,123.51836395263672
2024-03-15,123.22059631347656
2024-03-18,122.35208129882812
2024-03-19,123.88231658935548
2024-03-20,124.57711791992188
2024-03-21,125.24710845947266
2024-03-22,124.09737396240234
2024-03-25,124.13873291015624
2024-03-26,124.38687133789062
2024-03-27,126.49610900878906
2024-03-28,127.15782928466795
2024-04-01,125.08995056152344
2024-04-02,123.83268737792967
2024-04-03,123.96502685546876
2024-04-04,123.3612060546875
2024-04-05,122.35208129882812
2024-04-08,120.86321258544922
2024-04-09,121.35950469970705
2024-04-10,119.39088439941406
2024-04-11,120.6729736328125
2024-04-12,119.64730072021484
2024-04-15,119.09310913085938
2024-04-16,119.9202651977539
2024-04-17,118.2576904296875
2024-04-18,118.69608306884766
2024-04-19,118.9690399169922
2024-04-22,119.20064544677734
2024-04-23,119.6307601928711
2024-04-24,119.09310913085938
2024-04-25,119.258544921875
2024-04-26,119.86236572265624
2024-04-29,120.63988494873048
2024-04-30,118.72089385986328
2024-05-01,118.43966674804688
2024-05-02,119.87890625
2024-05-03,122.50096893310548
2024-05-06,123.31157684326172
2024-05-07,117.15757751464844
2024-05-08,114.568603515625
2024-05-09,115.62734985351562
2024-05-10,115.17241668701172
2024-05-13,114.41143798828124
2024-05-14,114.03922271728516
2024-05-15,113.90687561035156
2024-05-16,113.9399642944336
2024-05-17,112.8563995361328
2024-05-20,113.2286148071289
2024-05-21,114.80020141601562
2024-05-22,114.03922271728516
2024-05-23,114.57687377929688
2024-05-24,116.21463012695312
2024-05-28,113.74144744873048
2024-05-29,110.93740844726562
2024-05-30,113.62564849853516
2024-05-31,115.25513458251952
2024-06-03,114.13021087646484
2024-06-04,114.65958404541016
2024-06-05,114.3948974609375
2024-06-06,114.3948974609375
2024-06-07,115.02352905273438
2024-06-10,115.81759643554688
2024-06-11,115.37920379638672
2024-06-12,115.65216827392578
2024-06-13,115.13106536865234
2024-06-14,114.31217956542967
2024-06-17,116.41314697265624
2024-06-18,116.62820434570312
2024-06-20,116.78536224365234
2024-06-21,116.5951156616211
2024-06-24,117.52980041503906
2024-06-25,115.74315643310548
2024-06-26,115.03180694580078
2024-06-27,115.34612274169922
2024-06-28,115.5611801147461
2024-07-01,114.3948974609375
2024-07-02,113.95650482177734
2024-07-03,114.55205535888672
2024-07-05,113.10454559326172
2024-07-08,113.8655242919922
2024-07-09,112.8563995361328
2024-07-10,114.61823272705078
2024-07-11,116.7191925048828
2024-07-12,119.0517578125
2024-07-15,119.68865966796876
2024-07-16,124.68464660644533
2024-07-17,123.7003402709961
2024-07-18,123.0386199951172
2024-07-19,122.3272705078125
2024-07-22,123.6093521118164
2024-07-23,125.13130950927734
2024-07-24,118.22460174560548
2024-07-25,120.499267578125
2024-07-26,120.7474136352539
2024-07-29,120.59852600097656
2024-07-30,120.92111206054688
2024-07-31,121.05345916748048
2024-08-01,119.73828887939452
2024-08-02,117.65386962890624
2024-08-05,115.90858459472656
2024-08-06,116.37178802490234
2024-08-07,115.32130432128906
2024-08-08,117.67041778564452
2024-08-09,118.69608306884766
2024-08-12,118.68781280517578
2024-08-13,119.15101623535156
2024-08-14,119.92853546142578
2024-08-15,121.28506469726562
2024-08-16,121.51666259765624
2024-08-19,122.4596176147461
2024-08-20,121.97159576416016
2024-08-21,122.7822036743164
2024-08-22,122.93109130859376
2024-08-23,123.2454071044922
2024-08-26,124.10564422607422
2024-08-27,124.05601501464844
2024-08-28,123.6093521118164
2024-08-29,124.0725555419922
2024-08-30,124.80045318603516
2024-09-03,121.71517944335938
2024-09-04,121.45049285888672
2024-09-05,119.06002807617188
2024-09-06,117.38091278076172
2024-09-09,119.55632019042967
2024-09-10,118.39830780029295
2024-09-11,117.40572357177734
2024-09-12,117.86892700195312
2024-09-13,119.07656860351562
2024-09-16,119.76310729980467
2024-09-17,119.88717651367188
2024-09-18,120.38346862792967
2024-09-19,123.62589263916016
2024-09-20,122.9476318359375
2024-09-23,122.69121551513672
2024-09-24,124.45304870605467
2024-09-25,127.44733428955078
2024-09-26,127.8857192993164
2024-09-27,128.64669799804688
2024-09-30,129.6039581298828
2024-10-01,130.7623748779297
2024-10-02,133.74256896972656
2024-10-03,137.53465270996094
2024-10-04,138.65345764160156
2024-10-07,136.6039581298828
2024-10-08,135.99009704589844
2024-10-09,135.92079162597656
2024-10-10,135.40594482421875
2024-10-11,137.089111328125
2024-10-14,137.95050048828125
2024-10-15,136.9702911376953
2024-10-16,139.83168029785156
2024-10-17,141.68316650390625
2024-10-18,142.47525024414062
2024-10-21,142.11880493164062
2024-10-22,140.34654235839844
2024-10-23,139.98019409179688
2024-10-24,140.34654235839844
2024-10-25,139.1287078857422
2024-10-28,139.80198669433594
2024-10-29,141.4158477783203
2024-10-30,140.0
2024-10-31,139.18812561035156
2024-11-01,138.2376251220703
2024-11-04,138.4554443359375
2024-11-05,140.28712463378906
2024-11-06,146.15841674804688
2024-11-07,143.4158477783203
2024-11-08,144.98019409179688
2024-11-11,145.4257354736328
2024-11-12,145.65345764160156
2024-11-13,147.77227783203125
2024-11-14,139.2178192138672
2024-11-15,138.62376403808594
2024-11-18,138.9604034423828
2024-11-19,132.19801330566406
2024-11-20,131.18812561035156
2024-11-21,134.089111328125
2024-11-22,136.0
2024-11-25,137.92079162597656
2024-11-26,139.29702758789062
2024-11-27,139.81187438964844
2024-11-29,139.83168029785156
2024-12-02,138.4851531982422
2024-12-03,136.6336669921875
2024-12-04,136.99009704589844
2024-12-05,136.37623596191406
2024-12-06,136.46534729003906
2024-12-09,134.80198669433594
2024-12-10,134.732666015625
2024-12-11,133.7821807861328
2024-12-12,134.6732635498047
2024-12-13,135.6336669921875
2024-12-16,135.88119506835938
2024-12-17,133.3267364501953
2024-12-18,131.24752807617188
2024-12-19,132.732666015625
2024-12-20,134.40594482421875
2024-12-23,133.9405975341797
2024-12-24,134.65345764160156
2024-12-26,134.89108276367188
2024-12-27,133.732666015625
2024-12-30,132.17822265625
2024-12-31,132.29702758789062
2025-01-02,131.64356994628906
2025-01-03,132.47525024414062
2025-01-06,131.55445861816406
2025-01-07,130.5445556640625
2025-01-08,131.7821807861328
2025-01-10,131.0395965576172
2025-01-13,132.95050048828125
2025-01-14,133.81187438964844
2025-01-15,134.8712921142578
2025-01-16,136.9604034423828
2025-01-17,137.88119506835938
2025-01-21,139.83168029785156
2025-01-22,140.2376251220703
2025-01-23,140.17822265625
2025-01-24,139.62376403808594
2025-01-27,136.10891723632812
2025-01-28,136.0297088623047
2025-01-29,135.90098571777344
2025-01-30,138.43563842773438
2025-01-31,138.74256896972656
2025-02-03,137.40594482421875
2025-02-04,132.66336059570312
2025-02-05,130.9604034423828
2025-02-06,132.15841674804688
2025-02-07,132.6039581298828
2025-02-10,133.0594024658203
2025-02-11,131.90098571777344
2025-02-12,129.04949951171875
2025-02-13,129.0594024658203
2025-02-14,127.6039581298828
2025-02-18,129.13861083984375
2025-02-19,129.10891723632812
2025-02-20,128.84158325195312
2025-02-21,127.7821807861328
2025-02-24,127.11881256103516
2025-02-25,125.8910903930664
2025-02-26,125.14851379394533
2025-02-27,125.2871322631836
2025-02-28,126.84158325195312
2025-03-03,123.92079162597656
2025-03-04,121.50495147705078
2025-03-05,123.13861083984376
2025-03-06,122.37623596191406
2025-03-07,123.29702758789062
2025-03-10,122.35643768310548
2025-03-11,120.96039581298828
2025-03-12,120.50495147705078
2025-03-13,118.07920837402344
2025-03-14,120.84158325195312
2025-03-17,121.55445861816406
2025-03-18,121.2871322631836
2025-03-19,123.0197982788086
2025-03-20,120.68316650390624
2025-03-21,120.04950714111328
2025-03-24,121.97029876708984
2025-03-25,122.3960418701172
2025-03-26,122.7425765991211
2025-03-27,122.2178192138672
2025-03-28,120.0197982788086
2025-03-31,119.6930694580078
2025-04-01,120.77227783203124
2025-04-02,123.2871322631836
2025-04-03,117.3069305419922
2025-04-04,110.3465347290039
2025-04-07,109.96039581298828
2025-04-08,109.6930694580078
2025-04-09,117.36634063720705
2025-04-10,113.7128677368164
2025-04-11,115.38613891601562
2025-04-14,116.7128677368164
2025-04-15,116.3465347290039
2025-04-16,115.42574310302734
2025-04-17,116.05940246582033
2025-04-21,114.53465270996094
2025-04-22,117.2178192138672
2025-04-23,118.0197982788086
2025-04-24,121.11881256103516
2025-04-25,120.36634063720705
2025-04-28,121.1980209350586
2025-04-29,122.68316650390624
2025-04-30,122.57425689697266
2025-05-01,123.06930541992188
2025-05-02,125.42574310302734
2025-05-05,125.37623596191406
2025-05-06,118.2871322631836
2025-05-07,118.1089096069336
2025-05-08,121.73267364501952
2025-05-09,121.5445556640625
2025-05-12,126.24752807617188
2025-05-13,125.68316650390624
2025-05-14,124.97029876708984
2025-05-15,127.52474975585938
2025-05-16,129.1699981689453
2025-05-19,128.85000610351562
2025-05-20,128.1199951171875
2025-05-21,126.30999755859376
2025-05-22,126.80999755859376
2025-05-23,125.8499984741211
2025-05-27,128.66000366210938
2025-05-28,126.6999969482422
2025-05-29,126.0199966430664
2025-05-30,126.3000030517578
2025-06-02,124.12999725341795
2025-06-03,125.83999633789062
2025-06-04,125.5999984741211
2025-06-05,125.0
2025-06-06,127.66999816894533
2025-06-09,127.73999786376952
2025-06-10,127.47000122070312
2025-06-11,127.05999755859376
2025-06-12,127.61000061035156
2025-06-13,125.88999938964844
2025-06-16,129.72000122070312
2025-06-17,128.4600067138672
2025-06-18,127.33999633789062
2025-06-20,127.33000183105467
2025-06-23,128.25999450683594
2025-06-24,129.5399932861328
2025-06-25,128.05999755859375
2025-06-26,129.55999755859375
2025-06-27,130.0399932861328
2025-06-30,131.4499969482422
2025-07-01,132.64999389648438
2025-07-02,132.00999450683594
2025-07-03,132.61000061035156
2025-07-07,132.3699951171875
2025-07-08,132.99000549316406
2025-07-09,134.1999969482422
2025-07-10,136.2100067138672
2025-07-11,135.13999938964844
2025-07-14,136.0399932861328
2025-07-15,133.72000122070312
2025-07-16,137.72999572753906
2025-07-17,139.3000030517578
2025-07-18,138.6699981689453
2025-07-21,137.19000244140625
2025-07-22,139.44000244140625
2025-07-23,141.72000122070312
2025-07-24,142.1300048828125
2025-07-25,143.4499969482422
2025-07-28,143.27999877929688
2025-07-29,142.7899932861328
2025-07-30,141.39999389648438
2025-07-31,141.8699951171875
2025-08-01,139.0800018310547
2025-08-04,139.9199981689453
2025-08-05,145.2100067138672
2025-08-06,146.9499969482422
2025-08-07,146.97999572753906
2025-08-08,148.16000366210938
2025-08-11,147.85000610351562
2025-08-12,149.80999755859375
2025-08-13,152.17999267578125
2025-08-14,148.3300018310547
2025-08-15,147.9499969482422
2025-08-18,146.7899932861328
2025-08-19,147.75999450683594
2025-08-20,146.5399932861328
2025-08-21,147.32000732421875
2025-08-22,148.49000549316406
2025-08-25,147.10000610351562
2025-08-26,148.13999938964844
2025-08-27,148.36000061035156
2025-08-28,146.91000366210938
2025-08-29,146.22999572753906
2025-09-02,145.22999572753906
2025-09-03,143.3699951171875
2025-09-04,143.74000549316406
2025-09-05,145.4199981689453
2025-09-08,144.75999450683594
2025-09-09,143.7100067138672
2025-09-10,144.7100067138672
2025-09-11,148.74000549316406
2025-09-12,146.6999969482422
2025-09-15,146.74000549316406
2025-09-16,146.16000366210938
2025-09-17,147.3000030517578
2025-09-18,149.6300048828125
2025-09-19,149.1699981689453
2025-09-22,150.61000061035156
2025-09-23,147.86000061035156
2025-09-24,147.4600067138672
2025-09-25,146.27999877929688
2025-09-26,147.86000061035156
2025-09-29,148.4600067138672
2025-09-30,149.86000061035156
2025-10-01,152.49000549316406
2025-10-02,153.99000549316406
2025-10-03,154.60000610351562
2025-10-06,155.00999450683594
2025-10-07,155.30999755859375
2025-10-08,157.36000061035156
2025-10-09,155.44000244140625
2025-10-10,151.1300048828125
2025-10-13,153.91000366210938
2025-10-14,158.02000427246094
2025-10-15,160.6300048828125
2025-10-16,156.07000732421875
2025-10-17,155.38999938964844
2025-10-20,162.57000732421875
2025-10-21,164.44000244140625
2025-10-22,157.6999969482422
2025-10-23,160.77000427246094
2025-10-24,159.58999633789062
2025-10-27,161.0
2025-10-28,158.30999755859375
2025-10-29,158.36000061035156
2025-10-30,158.22000122070312
2025-10-31,155.80999755859375
2025-11-03,154.25
2025-11-04,154.57000732421875
2025-11-05,155.99000549316406
2025-11-06,153.49000549316406
2025-11-07,153.36000061035156
2025-11-10,154.27999877929688
2025-11-11,154.6699981689453
2025-11-12,154.6199951171875
2025-11-13,153.1999969482422
2025-11-14,154.41000366210938
2025-11-17,150.58999633789062
2025-11-18,150.75999450683594
2025-11-19,145.0500030517578
2025-11-20,129.1699981689453
2025-11-21,128.77000427246094
2025-11-24,132.8699951171875
2025-11-25,133.5399932861328
2025-11-26,135.86000061035156
2025-11-28,134.80999755859375
2025-12-01,132.83999633789062
2025-12-02,135.02000427246094
2025-12-03,138.72999572753906
2025-12-04,140.72999572753906
2025-12-05,140.22000122070312
2025-12-08,140.05999755859375
2025-12-09,137.27999877929688
2025-12-10,135.25
2025-12-11,136.72999572753906
2025-12-12,135.72000122070312
2025-12-15,135.52000427246094
2025-12-16,133.9499969482422
2025-12-17,132.3800048828125
2025-12-18,132.69000244140625
2025-12-19,134.07000732421875
2025-12-22,135.67999267578125
2025-12-23,135.86000061035156
2025-12-24,136.11000061035156
2025-12-26,135.27999877929688
2025-12-29,135.27999877929688
2025-12-30,133.94000244140625
2025-12-31,132.4600067138672
2026-01-02,135.35000610351562
2026-01-05,138.86000061035156
2026-01-06,137.6699981689453
2026-01-07,136.8000030517578
2026-01-08,138.38999938964844
2026-01-09,139.9499969482422
2026-01-12,139.50999450683594
2026-01-13,139.5
2026-01-14,139.0
2026-01-15,141.5
2026-01-16,139.94000244140625
2026-01-20,136.22999572753906
2026-01-21,138.47000122070312
2026-01-22,140.08999633789062
2026-01-23,137.88999938964844
2026-01-26,136.97999572753906
2026-01-27,136.77000427246094
2026-01-28,136.6999969482422
2026-01-29,136.2899932861328
2026-01-30,135.25999450683594
2026-02-02,136.8800048828125
2026-02-03,132.91000366210938
2026-02-04,143.3300018310547
2026-02-05,143.72999572753906
2026-02-06,148.80999755859375
2026-02-09,150.9600067138672
2026-02-10,151.16000366210938
2026-02-11,142.36000061035156
2026-02-12,131.52000427246094
2026-02-13,132.7899932861328
2026-02-17,136.4600067138672
2026-02-18,141.49000549316406
2026-02-19,139.30999755859375
2026-02-20,137.92999267578125
2026-02-23,131.8000030517578
2026-02-24,134.52999877929688
2026-02-25,133.4499969482422
2026-02-26,139.75999450683594
