,DPZ
2019-08-06,242.50999450683597
2019-08-07,245.7400054931641
2019-08-08,246.75
2019-08-09,247.8300018310547
2019-08-12,240.00999450683597
2019-08-13,240.6000061035156
2019-08-14,236.1999969482422
2019-08-15,232.88999938964844
2019-08-16,234.9499969482422
2019-08-19,232.0200042724609
2019-08-20,232.42999267578125
2019-08-21,231.5200042724609
2019-08-22,231.8500061035156
2019-08-23,226.1499938964844
2019-08-26,227.69000244140625
2019-08-27,222.4499969482422
2019-08-28,225.8500061035156
2019-08-29,225.25999450683597
2019-08-30,226.83999633789065
2019-09-03,226.8699951171875
2019-09-04,239.05999755859372
2019-09-05,244.8300018310547
2019-09-06,237.3500061035156
2019-09-09,239.1999969482422
2019-09-10,243.57000732421875
2019-09-11,249.08999633789065
2019-09-12,246.7899932861328
2019-09-13,245.0500030517578
2019-09-16,244.7899932861328
2019-09-17,243.5399932861328
2019-09-18,245.0
2019-09-19,247.00999450683597
2019-09-20,247.6199951171875
2019-09-23,246.25999450683597
2019-09-24,242.97000122070312
2019-09-25,241.4499969482422
2019-09-26,239.4600067138672
2019-09-27,240.4600067138672
2019-09-30,244.58999633789065
2019-10-01,245.7700042724609
2019-10-02,241.75
2019-10-03,243.3500061035156
2019-10-04,242.1300048828125
2019-10-07,242.2100067138672
2019-10-08,253.47999572753903
2019-10-09,248.19000244140625
2019-10-10,254.7700042724609
2019-10-11,257.7900085449219
2019-10-14,252.1999969482422
2019-10-15,255.72999572753903
2019-10-16,255.9600067138672
2019-10-17,256.45001220703125
2019-10-18,255.6999969482422
2019-10-21,257.5199890136719
2019-10-22,258.94000244140625
2019-10-23,256.0
2019-10-24,263.6000061035156
2019-10-25,271.75
2019-10-28,269.4599914550781
2019-10-29,263.17999267578125
2019-10-30,270.8999938964844
2019-10-31,271.6199951171875
2019-11-01,269.260009765625
2019-11-04,269.2900085449219
2019-11-05,276.3099975585937
2019-11-06,277.82000732421875
2019-11-07,282.67999267578125
2019-11-08,280.6600036621094
2019-11-11,280.69000244140625
2019-11-12,277.8800048828125
2019-11-13,279.3999938964844
2019-11-14,278.6600036621094
2019-11-15,281.4100036621094
2019-11-18,284.6099853515625
2019-11-19,285.739990234375
2019-11-20,288.239990234375
2019-11-21,284.04998779296875
2019-11-22,285.760009765625
2019-11-25,293.0
2019-11-26,289.1400146484375
2019-11-27,295.3299865722656
2019-11-29,294.29998779296875
2019-12-02,294.04998779296875
2019-12-03,284.0899963378906
2019-12-04,286.0
2019-12-05,286.8699951171875
2019-12-06,286.57000732421875
2019-12-09,286.3699951171875
2019-12-10,285.239990234375
2019-12-11,293.6199951171875
2019-12-12,296.6499938964844
2019-12-13,294.92999267578125
2019-12-16,292.1499938964844
2019-12-17,291.75
2019-12-18,284.32000732421875
2019-12-19,292.0
2019-12-20,292.0
2019-12-23,288.2699890136719
2019-12-24,289.6400146484375
2019-12-26,292.239990234375
2019-12-27,292.3099975585937
2019-12-30,293.25
2019-12-31,293.7799987792969
2020-01-02,293.3999938964844
2020-01-03,294.6700134277344
2020-01-06,293.95001220703125
2020-01-07,291.8500061035156
2020-01-08,290.5599975585937
2020-01-09,288.8999938964844
2020-01-10,289.0899963378906
2020-01-13,284.0
2020-01-14,285.1199951171875
2020-01-15,288.57000732421875
2020-01-16,287.3599853515625
2020-01-17,286.4700012207031
2020-01-21,285.1099853515625
2020-01-22,285.9100036621094
2020-01-23,288.0199890136719
2020-01-24,285.1000061035156
2020-01-27,282.8900146484375
2020-01-28,284.17999267578125
2020-01-29,285.4700012207031
2020-01-30,282.3999938964844
2020-01-31,281.75
2020-02-03,270.75
2020-02-04,273.3999938964844
2020-02-05,278.010009765625
2020-02-06,279.4100036621094
2020-02-07,275.510009765625
2020-02-10,274.8500061035156
2020-02-11,275.75
2020-02-12,281.0299987792969
2020-02-13,286.0299987792969
2020-02-14,291.6000061035156
2020-02-18,295.7799987792969
2020-02-19,297.1000061035156
2020-02-20,373.1600036621094
2020-02-21,371.9599914550781
2020-02-24,363.010009765625
2020-02-25,368.6600036621094
2020-02-26,366.6700134277344
2020-02-27,347.8599853515625
2020-02-28,339.4599914550781
2020-03-02,347.5199890136719
2020-03-03,339.4700012207031
2020-03-04,341.8900146484375
2020-03-05,333.0299987792969
2020-03-06,336.4100036621094
2020-03-09,336.6700134277344
2020-03-10,343.95001220703125
2020-03-11,332.6600036621094
2020-03-12,317.1099853515625
2020-03-13,316.6300048828125
2020-03-16,286.32000732421875
2020-03-17,298.739990234375
2020-03-18,290.0
2020-03-19,323.1400146484375
2020-03-20,299.95001220703125
2020-03-23,323.8699951171875
2020-03-24,343.5599975585937
2020-03-25,321.45001220703125
2020-03-26,338.510009765625
2020-03-27,338.739990234375
2020-03-30,346.75
2020-03-31,324.07000732421875
2020-04-01,333.7699890136719
2020-04-02,333.45001220703125
2020-04-03,328.2300109863281
2020-04-06,338.5199890136719
2020-04-07,333.9599914550781
2020-04-08,343.8299865722656
2020-04-09,343.6400146484375
2020-04-13,355.1400146484375
2020-04-14,358.260009765625
2020-04-15,354.6199951171875
2020-04-16,360.4700012207031
2020-04-17,362.9700012207031
2020-04-20,370.4800109863281
2020-04-21,365.2200012207031
2020-04-22,383.75
2020-04-23,369.6400146484375
2020-04-24,367.2900085449219
2020-04-27,362.0299987792969
2020-04-28,356.010009765625
2020-04-29,362.010009765625
2020-04-30,361.9299926757813
2020-05-01,357.29998779296875
2020-05-04,359.1000061035156
2020-05-05,371.4599914550781
2020-05-06,372.2999877929688
2020-05-07,367.1700134277344
2020-05-08,369.1099853515625
2020-05-11,377.489990234375
2020-05-12,377.9400024414063
2020-05-13,384.9599914550781
2020-05-14,376.010009765625
2020-05-15,376.0400085449219
2020-05-18,364.5
2020-05-19,370.010009765625
2020-05-20,377.239990234375
2020-05-21,375.239990234375
2020-05-22,372.1000061035156
2020-05-26,360.1600036621094
2020-05-27,373.9700012207031
2020-05-28,365.5499877929688
2020-05-29,385.8399963378906
2020-06-01,383.5799865722656
2020-06-02,384.8599853515625
2020-06-03,390.1400146484375
2020-06-04,382.7799987792969
2020-06-05,376.4100036621094
2020-06-08,375.8200073242188
2020-06-09,382.2200012207031
2020-06-10,392.3200073242188
2020-06-11,382.7900085449219
2020-06-12,378.1499938964844
2020-06-15,377.9200134277344
2020-06-16,374.8599853515625
2020-06-17,380.6700134277344
2020-06-18,375.5499877929688
2020-06-19,378.4100036621094
2020-06-22,384.6300048828125
2020-06-23,377.5499877929688
2020-06-24,375.4800109863281
2020-06-25,373.7000122070313
2020-06-26,365.80999755859375
2020-06-29,369.1700134277344
2020-06-30,369.4400024414063
2020-07-01,375.7099914550781
2020-07-02,374.0899963378906
2020-07-06,385.0
2020-07-07,381.1400146484375
2020-07-08,384.1400146484375
