,LII
2026-05-04,514.8599853515625
2026-05-05,522.2000122070312
2026-05-06,541.3699951171875
2026-05-07,526.6099853515625
2026-05-08,521.25
2026-05-11,521.47998046875
2026-05-12,508.5499877929687
2026-05-13,507.5
2026-05-14,514.3800048828125
2026-05-15,499.989990234375
2026-05-18,501.4100036621094
2026-05-19,482.69000244140625
2026-05-20,493.3299865722656
2026-05-21,480.510009765625
2026-05-22,484.6400146484375
2026-05-26,502.55999755859375
2026-05-27,503.1600036621094
2026-05-28,497.0199890136719
2026-05-29,502.1600036621094
2026-06-01,496.7699890136719
2026-06-02,516.3699951171875
2026-06-03,515.2999877929688
2026-06-04,518.0800170898438
2026-06-05,508.4299926757813
2026-06-08,513.4500122070312
2026-06-09,529.0399780273438
2026-06-10,504.79998779296875
2026-06-11,517.030029296875
2026-06-12,512.1500244140625
