,TPL
2022-05-24,158.51889038085938
2022-05-25,165.20443725585938
2022-05-26,169.66111755371094
2022-05-27,174.89111328125
2022-05-31,173.99888610839844
2022-06-01,177.53778076171875
2022-06-02,181.40777587890625
2022-06-03,186.42889404296875
2022-06-06,186.8633270263672
2022-06-07,194.0255584716797
2022-06-08,191.09555053710932
2022-06-09,191.0500030517578
2022-06-10,190.324447631836
2022-06-13,178.1666717529297
2022-06-14,181.81333923339844
2022-06-15,180.44444274902344
2022-06-16,172.45111083984375
2022-06-17,161.7977752685547
2022-06-21,171.3955535888672
2022-06-22,161.89111328125
2022-06-23,162.01333618164062
2022-06-24,168.8844451904297
2022-06-27,170.9600067138672
2022-06-28,181.41555786132807
2022-06-29,167.30999755859375
2022-06-30,165.33555603027344
2022-07-01,169.663330078125
2022-07-05,163.14999389648438
2022-07-06,160.6133270263672
2022-07-07,170.24888610839844
2022-07-08,171.37222290039062
2022-07-11,171.88888549804688
2022-07-12,172.054443359375
2022-07-13,177.70777893066406
2022-07-14,183.3333282470703
2022-07-15,185.18556213378903
2022-07-18,188.06333923339844
2022-07-19,192.8000030517578
2022-07-20,201.32666015625
2022-07-21,194.9266662597656
2022-07-22,191.11111450195312
2022-07-25,196.6588897705078
2022-07-26,197.0399932861328
2022-07-27,203.2133331298828
2022-07-28,203.3877716064453
2022-07-29,203.7611083984375
2022-08-01,202.43777465820312
2022-08-02,202.4744415283203
2022-08-03,196.60110473632807
2022-08-04,182.3944396972656
2022-08-05,184.0911102294922
2022-08-08,190.1044464111328
2022-08-09,190.11111450195312
2022-08-10,192.25
2022-08-11,193.8444366455078
2022-08-12,186.2711181640625
2022-08-15,187.477783203125
2022-08-16,184.3166656494141
2022-08-17,191.6666717529297
2022-08-18,198.93777465820312
2022-08-19,191.1844482421875
2022-08-22,193.2777709960937
2022-08-23,196.92333984375
2022-08-24,201.5911102294922
2022-08-25,198.5011138916016
2022-08-26,203.8088836669922
2022-08-29,205.8099975585937
2022-08-30,190.75555419921875
2022-08-31,204.4955596923828
2022-09-01,198.8600006103516
2022-09-02,209.7788848876953
2022-09-06,206.57666015625
2022-09-07,203.8322296142578
2022-09-08,200.82110595703125
2022-09-09,202.5333404541016
2022-09-12,203.0177764892578
2022-09-13,194.58999633789065
2022-09-14,206.4788818359375
2022-09-15,196.3488922119141
2022-09-16,197.0111083984375
2022-09-19,201.82000732421875
2022-09-20,202.05555725097656
2022-09-21,197.08778381347656
2022-09-22,197.74110412597656
2022-09-23,182.2433319091797
2022-09-26,180.7611083984375
2022-09-27,187.3166656494141
2022-09-28,196.27999877929688
2022-09-29,197.522216796875
2022-09-30,197.47000122070312
2022-10-03,207.3333282470703
2022-10-04,218.8877716064453
2022-10-05,223.72000122070312
2022-10-06,224.94888305664065
2022-10-07,220.15444946289065
2022-10-10,222.37554931640625
2022-10-11,228.5277709960937
2022-10-12,228.3744506835937
2022-10-13,233.1055603027344
2022-10-14,222.74888610839844
2022-10-17,227.292221069336
2022-10-18,227.77999877929688
2022-10-19,232.5366668701172
2022-10-20,227.7833404541016
2022-10-21,237.55111694335932
2022-10-24,241.151107788086
2022-10-25,229.65777587890625
2022-10-26,239.0777740478516
2022-10-27,247.6677703857422
2022-10-28,257.67999267578125
2022-10-31,255.9855499267578
2022-11-01,260.2466735839844
2022-11-02,258.7822265625
2022-11-03,266.1377868652344
2022-11-04,285.1111145019531
2022-11-07,301.67333984375
2022-11-08,299.1777648925781
2022-11-09,290.1833190917969
2022-11-10,298.4277648925781
2022-11-11,297.33111572265625
2022-11-14,293.3155517578125
2022-11-15,299.9888916015625
2022-11-16,291.7844543457031
2022-11-17,294.064453125
2022-11-18,300.4322204589844
2022-11-21,280.8155517578125
2022-11-22,292.9788818359375
2022-11-23,286.3099975585937
2022-11-25,289.2477722167969
2022-11-28,278.2466735839844
2022-11-29,278.4866638183594
2022-11-30,288.0599975585937
2022-12-01,284.25555419921875
2022-12-02,288.9566650390625
2022-12-05,282.0
2022-12-06,274.7477722167969
2022-12-07,270.8677673339844
2022-12-08,268.0744323730469
2022-12-09,264.4533386230469
2022-12-12,279.6244506835937
2022-12-13,285.9100036621094
2022-12-14,288.00665283203125
2022-12-15,294.1533203125
2022-12-16,279.6655578613281
2022-12-19,274.9855651855469
2022-12-20,280.46221923828125
2022-12-21,288.8877868652344
2022-12-22,273.33111572265625
2022-12-23,278.7711181640625
2022-12-27,275.5966796875
2022-12-28,260.2266540527344
2022-12-29,259.0400085449219
2022-12-30,260.4700012207031
2023-01-03,233.6233367919922
2023-01-04,228.5677795410156
2023-01-05,224.4677734375
2023-01-06,229.7566680908203
2023-01-09,229.3555603027344
2023-01-10,232.60110473632807
2023-01-11,229.6766662597656
2023-01-12,232.7077789306641
2023-01-13,234.27667236328125
2023-01-17,234.2833404541016
2023-01-18,229.42222595214844
2023-01-19,232.30555725097656
2023-01-20,232.7211151123047
2023-01-23,229.1122283935547
2023-01-24,230.05332946777344
2023-01-25,231.6000061035156
2023-01-26,232.4522247314453
2023-01-27,227.4022216796875
2023-01-30,220.8655548095703
2023-01-31,221.7611083984375
2023-02-01,216.74110412597656
2023-02-02,214.87554931640625
2023-02-03,223.259994506836
2023-02-06,212.7077789306641
2023-02-07,221.05667114257807
2023-02-08,210.9577789306641
2023-02-09,208.509994506836
2023-02-10,213.7533264160156
2023-02-13,211.0677795410156
2023-02-14,214.2844390869141
2023-02-15,210.8788909912109
2023-02-16,208.27999877929688
2023-02-17,199.4166717529297
2023-02-21,199.99888610839844
2023-02-22,198.7611083984375
2023-02-23,196.5833282470703
2023-02-24,196.29888916015625
2023-02-27,197.727783203125
2023-02-28,197.79888916015625
2023-03-01,199.48110961914065
2023-03-02,201.4411163330078
2023-03-03,201.8800048828125
2023-03-06,202.44778442382807
2023-03-07,197.60110473632807
2023-03-08,197.20443725585932
2023-03-09,194.33999633789065
2023-03-10,189.33444213867188
2023-03-13,186.43556213378903
2023-03-14,183.2933349609375
2023-03-15,177.09222412109375
2023-03-16,184.3733367919922
2023-03-17,181.477783203125
2023-03-20,186.69778442382807
2023-03-21,189.61111450195312
2023-03-22,182.89666748046875
2023-03-23,182.2066650390625
2023-03-24,183.48110961914065
2023-03-27,186.00222778320312
2023-03-28,188.64889526367188
2023-03-29,188.00555419921875
2023-03-30,188.3155517578125
2023-03-31,189.00222778320312
2023-04-03,199.45443725585932
2023-04-04,192.9177703857422
2023-04-05,196.10888671875
2023-04-06,192.5044403076172
2023-04-10,195.7655487060547
2023-04-11,200.4644470214844
2023-04-12,192.87777709960932
2023-04-13,191.97222900390625
2023-04-14,190.5044403076172
2023-04-17,183.92222595214844
2023-04-18,179.5944366455078
2023-04-19,175.28443908691406
2023-04-20,173.304443359375
2023-04-21,173.00111389160156
2023-04-24,174.7788848876953
2023-04-25,168.11444091796875
2023-04-26,163.75555419921875
2023-04-27,161.8300018310547
2023-04-28,164.18333435058594
2023-05-01,164.1266632080078
2023-05-02,159.55332946777344
2023-05-03,159.2388916015625
2023-05-04,153.46665954589844
2023-05-05,156.9055633544922
2023-05-08,155.52000427246094
2023-05-09,154.84555053710938
2023-05-10,154.0211181640625
2023-05-11,151.58555603027344
2023-05-12,151.75555419921875
2023-05-15,152.2866668701172
2023-05-16,147.4088897705078
2023-05-17,149.57444763183594
2023-05-18,150.20333862304688
2023-05-19,149.5577850341797
2023-05-22,151.7133331298828
2023-05-23,150.46665954589844
2023-05-24,149.554443359375
2023-05-25,144.95111083984375
2023-05-26,146.1122283935547
2023-05-30,145.1922149658203
2023-05-31,144.85556030273438
2023-06-01,147.6999969482422
2023-06-02,152.44444274902344
2023-06-05,149.47222900390625
2023-06-06,152.86778259277344
2023-06-07,158.663330078125
2023-06-08,156.69778442382812
2023-06-09,154.7711181640625
2023-06-12,149.90444946289062
2023-06-13,148.75889587402344
2023-06-14,147.8188934326172
2023-06-15,151.3444366455078
2023-06-16,150.95555114746094
2023-06-20,147.41888427734375
2023-06-21,147.88888549804688
2023-06-22,144.18556213378906
2023-06-23,142.5177764892578
2023-06-26,144.2244415283203
2023-06-27,142.97666931152344
2023-06-28,144.4166717529297
2023-06-29,146.6344451904297
2023-06-30,146.27777099609375
2023-07-03,149.92555236816406
2023-07-05,148.82666015625
2023-07-06,144.79666137695312
2023-07-07,149.86666870117188
2023-07-10,149.618896484375
2023-07-11,156.82888793945312
2023-07-12,158.78334045410156
2023-07-13,159.57444763183594
2023-07-14,152.11111450195312
2023-07-17,155.695556640625
2023-07-18,158.8222198486328
2023-07-19,160.3444366455078
2023-07-20,160.59222412109375
2023-07-21,163.25111389160156
2023-07-24,165.6922149658203
2023-07-25,168.00555419921875
2023-07-26,167.5822296142578
2023-07-27,166.8766632080078
2023-07-28,167.05667114257812
2023-07-31,167.36666870117188
2023-08-01,165.06222534179688
2023-08-02,162.8111114501953
2023-08-03,179.0255584716797
2023-08-04,190.24888610839844
2023-08-07,194.00222778320312
2023-08-08,196.13999938964844
2023-08-09,197.8188934326172
2023-08-10,202.0111083984375
2023-08-11,209.445556640625
2023-08-14,208.4566650390625
2023-08-15,205.4266662597656
2023-08-16,206.48666381835932
2023-08-17,212.05332946777344
2023-08-18,211.97000122070312
2023-08-21,208.4933319091797
2023-08-22,209.1266632080078
2023-08-23,208.4788818359375
2023-08-24,209.6888885498047
2023-08-25,211.35110473632807
2023-08-28,213.25
2023-08-29,214.8800048828125
2023-08-30,215.8444366455078
2023-08-31,209.4166717529297
2023-09-01,212.0366668701172
2023-09-05,200.88888549804688
2023-09-06,203.4411163330078
2023-09-07,204.0433349609375
2023-09-08,205.49888610839844
2023-09-11,193.67889404296875
2023-09-12,201.2288818359375
2023-09-13,196.99110412597656
2023-09-14,199.324447631836
2023-09-15,196.7911071777344
2023-09-18,202.1766662597656
2023-09-19,203.9555511474609
2023-09-20,207.6922149658203
2023-09-21,207.8300018310547
2023-09-22,204.5211181640625
2023-09-25,206.6588897705078
2023-09-26,205.2933349609375
2023-09-27,207.8222198486328
2023-09-28,210.16221618652344
2023-09-29,202.61778259277344
2023-10-02,194.3255615234375
2023-10-03,198.11444091796875
2023-10-04,195.18556213378903
2023-10-05,196.47666931152344
2023-10-06,196.39111328125
2023-10-09,201.0111083984375
2023-10-10,203.92111206054688
2023-10-11,205.2833404541016
2023-10-12,206.9966735839844
2023-10-13,208.3088836669922
2023-10-16,212.22555541992188
2023-10-17,215.35888671875
2023-10-18,219.81333923339844
2023-10-19,218.33555603027344
2023-10-20,212.63888549804688
2023-10-23,206.259994506836
2023-10-24,201.3500061035156
2023-10-25,206.55667114257807
2023-10-26,206.24777221679688
2023-10-27,202.1744384765625
2023-10-30,204.0399932861328
2023-10-31,205.1055603027344
2023-11-01,204.74888610839844
2023-11-02,199.75555419921875
2023-11-03,201.0011138916016
2023-11-06,195.49777221679688
2023-11-07,188.5344390869141
2023-11-08,183.3944396972656
2023-11-09,184.272216796875
2023-11-10,182.3333282470703
2023-11-13,184.5966644287109
2023-11-14,189.3277740478516
2023-11-15,186.97666931152344
2023-11-16,179.17555236816406
2023-11-17,183.55555725097656
2023-11-20,182.1555633544922
2023-11-21,182.3866729736328
2023-11-22,182.44444274902344
2023-11-24,183.3333282470703
2023-11-27,181.89111328125
2023-11-28,179.79110717773438
2023-11-29,183.56333923339844
2023-11-30,185.772216796875
2023-12-01,194.03111267089844
2023-12-04,177.46221923828125
2023-12-05,165.3111114501953
2023-12-06,165.0755615234375
2023-12-07,168.50222778320312
2023-12-08,171.79110717773438
2023-12-11,172.7388916015625
2023-12-12,171.7455596923828
2023-12-13,174.9344482421875
2023-12-14,178.21665954589844
2023-12-15,177.47000122070312
2023-12-18,178.04110717773438
2023-12-19,180.8188934326172
2023-12-20,179.29888916015625
2023-12-21,179.77999877929688
2023-12-22,179.53334045410156
2023-12-26,182.05667114257807
2023-12-27,181.8922271728516
2023-12-28,177.5688934326172
2023-12-29,174.71665954589844
2024-01-02,178.2899932861328
2024-01-03,177.2866668701172
2024-01-04,172.27777099609375
2024-01-05,172.80555725097656
2024-01-08,170.75222778320312
2024-01-09,170.2133331298828
2024-01-10,168.0322265625
2024-01-11,167.6022186279297
2024-01-12,170.13555908203125
2024-01-16,163.90444946289062
2024-01-17,163.4888916015625
2024-01-18,164.92999267578125
2024-01-19,165.29556274414062
2024-01-22,165.44332885742188
2024-01-23,165.65110778808594
2024-01-24,167.27667236328125
2024-01-25,166.04666137695312
2024-01-26,165.41000366210938
2024-01-29,168.98333740234375
2024-01-30,167.10110473632812
2024-01-31,162.3699951171875
2024-02-01,161.0688934326172
2024-02-02,159.7933349609375
2024-02-05,158.7755584716797
2024-02-06,160.49221801757812
2024-02-07,165.64999389648438
2024-02-08,164.64666748046875
2024-02-09,162.90110778808594
2024-02-12,162.9277801513672
2024-02-13,158.2822265625
2024-02-14,159.631103515625
2024-02-15,165.28443908691406
2024-02-16,167.9788818359375
2024-02-20,165.66444396972656
2024-02-21,169.15333557128906
2024-02-22,173.7133331298828
2024-02-23,173.4844512939453
2024-02-26,173.35888671875
2024-02-27,176.3444366455078
2024-02-28,171.3633270263672
2024-02-29,175.04666137695312
2024-03-01,173.96888732910156
2024-03-04,170.92111206054688
2024-03-05,168.41111755371094
2024-03-06,165.04888916015625
2024-03-07,166.84666442871094
2024-03-08,169.74667358398438
2024-03-11,172.5577850341797
2024-03-12,175.05221557617188
2024-03-13,178.49667358398438
2024-03-14,182.5344390869141
2024-03-15,185.16555786132807
2024-03-18,185.5666656494141
2024-03-19,187.3333282470703
2024-03-20,187.977783203125
2024-03-21,188.8844451904297
2024-03-22,187.3188934326172
2024-03-25,191.61778259277344
2024-03-26,186.5755615234375
2024-03-27,192.1100006103516
2024-03-28,192.836669921875
2024-04-01,190.3633270263672
2024-04-02,191.8866729736328
2024-04-03,195.63333129882807
2024-04-04,199.05332946777344
2024-04-05,198.7400054931641
2024-04-08,193.0399932861328
2024-04-09,196.47000122070312
2024-04-10,198.0733337402344
2024-04-11,200.5066680908203
2024-04-12,201.9066619873047
2024-04-15,194.6366729736328
2024-04-16,195.6433258056641
2024-04-17,194.98666381835932
2024-04-18,194.13333129882807
2024-04-19,194.1999969482422
2024-04-22,195.2700042724609
2024-04-23,195.9366607666016
2024-04-24,196.336669921875
2024-04-25,197.33999633789065
2024-04-26,198.55667114257807
2024-04-29,200.8000030517578
2024-04-30,192.1000061035156
2024-05-01,186.22999572753903
2024-05-02,186.1866607666016
2024-05-03,187.2066650390625
2024-05-06,190.47999572753903
2024-05-07,189.9066619873047
2024-05-08,187.8333282470703
2024-05-09,205.07666015625
2024-05-10,207.9066619873047
2024-05-13,201.759994506836
2024-05-14,202.5599975585937
2024-05-15,200.51333618164065
2024-05-16,202.83999633789065
2024-05-17,203.4066619873047
2024-05-20,205.6999969482422
2024-05-21,206.0933380126953
2024-05-22,202.67333984375
2024-05-23,202.8099975585937
2024-05-24,203.7533264160156
2024-05-28,205.7100067138672
2024-05-29,204.58999633789065
2024-05-30,204.8466644287109
2024-05-31,204.7700042724609
2024-06-03,198.5966644287109
2024-06-04,194.82666015625
2024-06-05,197.67333984375
2024-06-06,197.5833282470703
2024-06-07,194.02333068847656
2024-06-10,241.0933380126953
2024-06-11,255.57000732421875
2024-06-12,259.0899963378906
2024-06-13,254.6666717529297
2024-06-14,250.0
2024-06-17,253.336669921875
2024-06-18,255.9066619873047
2024-06-20,258.7533264160156
2024-06-21,251.60333251953125
2024-06-24,249.2333374023437
2024-06-25,250.0733337402344
2024-06-26,247.67333984375
2024-06-27,244.6133270263672
2024-06-28,244.7566680908203
2024-07-01,241.6199951171875
2024-07-02,245.0
2024-07-03,249.26666259765625
2024-07-05,249.17999267578125
2024-07-08,250.4966735839844
2024-07-09,250.0
2024-07-10,258.9866638183594
2024-07-11,261.7033386230469
2024-07-12,267.086669921875
2024-07-15,274.25665283203125
2024-07-16,274.69000244140625
2024-07-17,272.8399963378906
2024-07-18,272.32000732421875
2024-07-19,271.49334716796875
2024-07-22,269.1300048828125
2024-07-23,266.6499938964844
2024-07-24,264.489990234375
2024-07-25,269.1866760253906
2024-07-26,272.95001220703125
2024-07-29,272.3099975585937
2024-07-30,275.4433288574219
2024-07-31,281.6333312988281
2024-08-01,274.336669921875
2024-08-02,260.92999267578125
2024-08-05,252.01666259765625
2024-08-06,257.6400146484375
2024-08-07,257.663330078125
2024-08-08,275.9266662597656
2024-08-09,274.19000244140625
2024-08-12,277.57000732421875
2024-08-13,273.1933288574219
2024-08-14,273.1000061035156
2024-08-15,276.2733459472656
2024-08-16,273.8299865722656
2024-08-19,280.76666259765625
2024-08-20,272.5033264160156
2024-08-21,275.1199951171875
2024-08-22,276.6433410644531
2024-08-23,286.336669921875
2024-08-26,287.32666015625
2024-08-27,286.1066589355469
2024-08-28,291.0033264160156
2024-08-29,290.25665283203125
2024-08-30,289.6300048828125
2024-09-03,271.67999267578125
2024-09-04,267.9200134277344
2024-09-05,264.24334716796875
2024-09-06,266.1700134277344
2024-09-09,263.8399963378906
2024-09-10,262.54998779296875
2024-09-11,263.0833435058594
2024-09-12,264.89666748046875
2024-09-13,269.663330078125
2024-09-16,279.53668212890625
2024-09-17,291.1700134277344
2024-09-18,293.9333190917969
2024-09-19,305.2200012207031
2024-09-20,312.09332275390625
2024-09-23,317.3766784667969
2024-09-24,313.5333251953125
2024-09-25,309.24334716796875
2024-09-26,291.29998779296875
2024-09-27,295.6933288574219
2024-09-30,294.913330078125
2024-10-01,304.7799987792969
2024-10-02,310.0033264160156
2024-10-03,323.4866638183594
2024-10-04,327.1233215332031
2024-10-07,328.5233459472656
2024-10-08,323.6199951171875
2024-10-09,326.7166748046875
2024-10-10,334.0666809082031
2024-10-11,352.8066711425781
2024-10-14,355.39666748046875
2024-10-15,345.5566711425781
2024-10-16,349.32000732421875
2024-10-17,355.3399963378906
2024-10-18,352.84332275390625
2024-10-21,358.19000244140625
2024-10-22,363.9100036621094
2024-10-23,361.4200134277344
2024-10-24,363.3233337402344
2024-10-25,366.0033264160156
2024-10-28,363.4366760253906
2024-10-29,369.6333312988281
2024-10-30,384.5433349609375
2024-10-31,388.6666564941406
2024-11-01,390.8733215332031
2024-11-04,402.5266723632813
2024-11-05,414.3833312988281
2024-11-06,443.2066650390625
2024-11-07,445.1033325195313
2024-11-08,458.0199890136719
2024-11-11,466.6266784667969
2024-11-12,468.9200134277344
2024-11-13,455.4733276367188
2024-11-14,453.73333740234375
2024-11-15,453.3133239746094
2024-11-18,466.25
2024-11-19,473.3766784667969
2024-11-20,483.5666809082031
2024-11-21,505.1766662597656
2024-11-22,576.6666870117188
2024-11-25,538.0
2024-11-26,523.92333984375
2024-11-27,545.5633544921875
2024-11-29,533.3633422851562
2024-12-02,500.1166687011719
2024-12-03,523.3099975585938
2024-12-04,462.6400146484375
2024-12-05,448.8800048828125
2024-12-06,446.1466674804688
2024-12-09,442.3466796875
2024-12-10,432.0299987792969
2024-12-11,402.3333435058594
2024-12-12,398.9533386230469
2024-12-13,399.65667724609375
2024-12-16,405.3133239746094
2024-12-17,401.2200012207031
2024-12-18,371.4866638183594
2024-12-19,365.4433288574219
2024-12-20,377.7066650390625
2024-12-23,379.8166809082031
2024-12-24,387.0666809082031
2024-12-26,389.0033264160156
2024-12-27,381.7066650390625
2024-12-30,369.1433410644531
2024-12-31,368.6533203125
2025-01-02,393.3599853515625
2025-01-03,403.6766662597656
2025-01-06,408.8766784667969
2025-01-07,419.4299926757813
2025-01-08,425.3133239746094
2025-01-10,433.6433410644531
2025-01-13,433.5233459472656
2025-01-14,442.7699890136719
2025-01-15,458.3299865722656
2025-01-16,464.3299865722656
2025-01-17,470.9333190917969
2025-01-21,472.5533447265625
2025-01-22,471.8933410644531
2025-01-23,468.4333190917969
2025-01-24,453.3533325195313
2025-01-27,418.5733337402344
2025-01-28,425.07666015625
2025-01-29,423.9966735839844
2025-01-30,431.46331787109375
2025-01-31,432.3900146484375
2025-02-03,444.26666259765625
2025-02-04,452.4200134277344
2025-02-05,464.7733459472656
2025-02-06,446.1933288574219
2025-02-07,448.4166564941406
2025-02-10,460.3966674804688
2025-02-11,454.7066650390625
2025-02-12,447.7200012207031
2025-02-13,451.05999755859375
2025-02-14,457.4666748046875
2025-02-18,470.2799987792969
2025-02-19,468.2900085449219
2025-02-20,477.0033264160156
2025-02-21,448.5199890136719
2025-02-24,431.3066711425781
2025-02-25,429.7433471679688
2025-02-26,450.489990234375
2025-02-27,452.0066528320313
2025-02-28,475.98333740234375
2025-03-03,452.1266784667969
2025-03-04,455.8133239746094
2025-03-05,456.3766784667969
2025-03-06,434.9933471679688
2025-03-07,458.2466735839844
2025-03-10,443.7566528320313
2025-03-11,442.4766540527344
2025-03-12,449.30999755859375
2025-03-13,418.2799987792969
2025-03-14,440.3566589355469
2025-03-17,446.5299987792969
2025-03-18,447.9100036621094
2025-03-19,461.663330078125
2025-03-20,457.1600036621094
2025-03-21,424.3833312988281
2025-03-24,448.32666015625
2025-03-25,454.1199951171875
2025-03-26,452.9166564941406
2025-03-27,443.9700012207031
2025-03-28,435.2366638183594
2025-03-31,441.663330078125
2025-04-01,450.9466552734375
2025-04-02,463.80999755859375
2025-04-03,406.9933471679688
2025-04-04,359.6666564941406
2025-04-07,384.63665771484375
2025-04-08,372.4966735839844
2025-04-09,421.163330078125
2025-04-10,395.5566711425781
2025-04-11,412.0333251953125
2025-04-14,415.8433227539063
2025-04-15,421.42333984375
2025-04-16,425.8599853515625
2025-04-17,432.8800048828125
2025-04-21,416.3233337402344
2025-04-22,436.80999755859375
2025-04-23,443.5666809082031
2025-04-24,445.2633361816406
2025-04-25,444.8766784667969
2025-04-28,450.1266784667969
2025-04-29,443.4299926757813
2025-04-30,429.6233215332031
2025-05-01,435.3766784667969
2025-05-02,448.7966613769531
2025-05-05,440.5366821289063
2025-05-06,444.71331787109375
2025-05-07,447.7933349609375
2025-05-08,429.163330078125
2025-05-09,433.7999877929688
2025-05-12,447.0400085449219
2025-05-13,459.5466613769531
2025-05-14,468.6400146484375
2025-05-15,472.3666687011719
2025-05-16,476.8500061035156
2025-05-19,473.38665771484375
2025-05-20,456.9033203125
2025-05-21,451.88665771484375
2025-05-22,426.2999877929688
2025-05-23,424.13665771484375
2025-05-27,414.5133361816406
2025-05-28,406.5133361816406
2025-05-29,399.4433288574219
2025-05-30,371.3433227539063
2025-06-02,370.0466613769531
2025-06-03,375.4566650390625
2025-06-04,367.510009765625
2025-06-05,364.3533325195313
2025-06-06,371.086669921875
2025-06-09,368.3466796875
2025-06-10,366.5266723632813
2025-06-11,366.6700134277344
2025-06-12,365.8333435058594
2025-06-13,373.1933288574219
2025-06-16,364.3333435058594
2025-06-17,362.5333251953125
2025-06-18,359.913330078125
2025-06-20,361.4033203125
2025-06-23,350.0
2025-06-24,353.3133239746094
2025-06-25,345.4266662597656
2025-06-26,358.4833374023437
2025-06-27,351.8133239746094
2025-06-30,352.1300048828125
2025-07-01,356.2266540527344
2025-07-02,357.3166809082031
2025-07-03,358.6566772460937
2025-07-07,344.6400146484375
2025-07-08,348.8233337402344
2025-07-09,349.1833190917969
2025-07-10,350.34332275390625
2025-07-11,348.9266662597656
2025-07-14,345.8833312988281
2025-07-15,327.54998779296875
2025-07-16,328.8866577148437
2025-07-17,330.739990234375
2025-07-18,332.3699951171875
2025-07-21,323.32000732421875
2025-07-22,312.4566650390625
2025-07-23,310.4266662597656
2025-07-24,323.14666748046875
2025-07-25,326.42999267578125
2025-07-28,325.5233459472656
2025-07-29,331.2066650390625
2025-07-30,328.6966552734375
2025-07-31,322.7099914550781
2025-08-01,311.6000061035156
2025-08-04,317.3466796875
2025-08-05,319.60333251953125
2025-08-06,316.8733215332031
2025-08-07,289.1533203125
2025-08-08,287.3666687011719
2025-08-11,284.9433288574219
2025-08-12,285.60333251953125
2025-08-13,294.1300048828125
2025-08-14,304.1833190917969
2025-08-15,294.04998779296875
2025-08-18,297.3500061035156
2025-08-19,300.7266540527344
2025-08-20,298.25665283203125
2025-08-21,293.4266662597656
2025-08-22,303.8766784667969
2025-08-25,300.2133178710937
2025-08-26,303.67999267578125
2025-08-27,302.8999938964844
2025-08-28,307.2966613769531
2025-08-29,311.1600036621094
2025-09-02,314.1066589355469
2025-09-03,303.1600036621094
2025-09-04,309.6433410644531
2025-09-05,296.39666748046875
2025-09-08,304.1933288574219
2025-09-09,300.0400085449219
2025-09-10,312.5433349609375
2025-09-11,312.9966735839844
2025-09-12,312.3900146484375
2025-09-15,307.8399963378906
2025-09-16,311.8900146484375
2025-09-17,304.3333435058594
2025-09-18,304.42333984375
2025-09-19,291.70001220703125
2025-09-22,292.32000732421875
2025-09-23,310.4266662597656
2025-09-24,311.6666564941406
2025-09-25,308.5233459472656
2025-09-26,318.09332275390625
2025-09-29,306.8800048828125
2025-09-30,311.2133178710937
2025-10-01,319.32666015625
2025-10-02,322.5799865722656
2025-10-03,315.2966613769531
2025-10-06,325.1333312988281
2025-10-07,319.8699951171875
2025-10-08,317.6400146484375
2025-10-09,303.2633361816406
2025-10-10,296.4166564941406
2025-10-13,297.4100036621094
2025-10-14,302.50665283203125
2025-10-15,308.9166564941406
2025-10-16,312.7266540527344
2025-10-17,312.99334716796875
2025-10-20,311.4866638183594
2025-10-21,309.5433349609375
2025-10-22,308.6199951171875
2025-10-23,312.5466613769531
2025-10-24,309.5433349609375
2025-10-27,309.79998779296875
2025-10-28,305.0033264160156
2025-10-29,308.1333312988281
2025-10-30,309.5
2025-10-31,314.4599914550781
2025-11-03,308.2200012207031
2025-11-04,304.8099975585937
2025-11-05,306.3500061035156
2025-11-06,337.0433349609375
2025-11-07,327.2300109863281
2025-11-10,331.28668212890625
2025-11-11,329.7300109863281
2025-11-12,335.4666748046875
2025-11-13,329.6566772460937
2025-11-14,340.8833312988281
2025-11-17,319.1566772460937
2025-11-18,306.7066650390625
2025-11-19,301.9200134277344
2025-11-20,294.5199890136719
2025-11-21,298.8099975585937
2025-11-24,292.239990234375
2025-11-25,288.1366577148437
2025-11-26,287.6366577148437
2025-11-28,288.0966796875
2025-12-01,284.5799865722656
2025-12-02,288.22332763671875
2025-12-03,304.9066772460937
2025-12-04,306.5833435058594
2025-12-05,308.3599853515625
2025-12-08,301.3833312988281
2025-12-09,293.6066589355469
2025-12-10,297.5
2025-12-11,296.76666259765625
2025-12-12,279.5466613769531
2025-12-15,279.8766784667969
2025-12-16,273.5633239746094
2025-12-17,294.3333435058594
2025-12-18,298.4700012207031
2025-12-19,299.6199951171875
2025-12-22,302.79998779296875
2025-12-23,297.3299865722656
2025-12-24,296.0
2025-12-26,287.5400085449219
2025-12-29,294.5299987792969
2025-12-30,292.67999267578125
2025-12-31,287.2200012207031
2026-01-02,297.9700012207031
2026-01-05,297.5400085449219
2026-01-06,293.8099975585937
2026-01-07,281.3900146484375
2026-01-08,302.95001220703125
2026-01-09,311.8699951171875
2026-01-12,310.0799865722656
2026-01-13,321.8299865722656
2026-01-14,326.92999267578125
2026-01-15,330.94000244140625
2026-01-16,337.4800109863281
2026-01-20,327.8699951171875
2026-01-21,346.2300109863281
2026-01-22,345.7799987792969
2026-01-23,346.94000244140625
2026-01-26,341.739990234375
2026-01-27,345.20001220703125
2026-01-28,354.7799987792969
2026-01-29,353.2099914550781
2026-01-30,348.3599853515625
2026-02-02,336.67999267578125
2026-02-03,336.1199951171875
2026-02-04,346.4700012207031
2026-02-05,345.3500061035156
2026-02-06,366.0299987792969
2026-02-09,374.510009765625
2026-02-10,401.6199951171875
2026-02-11,413.5400085449219
2026-02-12,411.3999938964844
2026-02-13,432.30999755859375
2026-02-17,426.4200134277344
2026-02-18,440.7099914550781
2026-02-19,486.55999755859375
2026-02-20,499.8800048828125
2026-02-23,502.8500061035156
2026-02-24,531.9500122070312
