,LHX
2020-12-01,191.83999633789065
2020-12-02,191.5399932861328
2020-12-03,192.6999969482422
2020-12-04,195.0399932861328
2020-12-07,191.6300048828125
2020-12-08,189.25
2020-12-09,188.3000030517578
2020-12-10,187.5
2020-12-11,189.17999267578125
2020-12-14,189.9499969482422
2020-12-15,188.32000732421875
2020-12-16,186.1300048828125
2020-12-17,185.7100067138672
2020-12-18,187.2100067138672
2020-12-21,185.0399932861328
2020-12-22,184.1100006103516
2020-12-23,185.8500061035156
2020-12-24,185.16000366210932
2020-12-28,187.32000732421875
2020-12-29,186.2899932861328
2020-12-30,187.6499938964844
2020-12-31,189.0200042724609
2021-01-04,180.44000244140625
2021-01-05,182.3500061035156
2021-01-06,182.7700042724609
2021-01-07,181.25
2021-01-08,180.6999969482422
2021-01-11,183.4900054931641
2021-01-12,184.97999572753903
2021-01-13,186.72999572753903
2021-01-14,190.7700042724609
2021-01-15,188.5800018310547
2021-01-19,190.1000061035156
2021-01-20,188.3800048828125
2021-01-21,183.1300048828125
2021-01-22,183.8000030517578
2021-01-25,185.22999572753903
2021-01-26,179.9199981689453
2021-01-27,179.13999938964844
2021-01-28,176.66000366210938
2021-01-29,171.50999450683594
2021-02-01,173.55999755859375
2021-02-02,180.5399932861328
2021-02-03,179.50999450683594
2021-02-04,184.8999938964844
2021-02-05,182.8300018310547
2021-02-08,186.2700042724609
2021-02-09,186.1699981689453
2021-02-10,187.5200042724609
2021-02-11,187.5
2021-02-12,185.9199981689453
2021-02-16,184.4900054931641
2021-02-17,188.4600067138672
2021-02-18,189.2100067138672
2021-02-19,189.08999633789065
2021-02-22,188.32000732421875
2021-02-23,187.8300018310547
2021-02-24,191.3800048828125
2021-02-25,187.0
2021-02-26,181.91000366210932
2021-03-01,184.6199951171875
2021-03-02,186.0
2021-03-03,186.07000732421875
2021-03-04,183.72999572753903
2021-03-05,187.08999633789065
2021-03-08,191.0399932861328
2021-03-09,187.97000122070312
2021-03-10,190.9900054931641
2021-03-11,188.25
2021-03-12,192.0200042724609
2021-03-15,192.0
2021-03-16,190.5200042724609
2021-03-17,192.0399932861328
2021-03-18,196.47000122070312
2021-03-19,197.5
2021-03-22,198.0399932861328
2021-03-23,196.1499938964844
2021-03-24,195.9600067138672
2021-03-25,198.6100006103516
2021-03-26,198.94000244140625
2021-03-29,202.83999633789065
2021-03-30,203.0800018310547
2021-03-31,202.67999267578125
2021-04-01,203.6199951171875
2021-04-05,207.8500061035156
2021-04-06,209.32000732421875
2021-04-07,208.6499938964844
2021-04-08,207.4900054931641
2021-04-09,208.1199951171875
2021-04-12,209.58999633789065
2021-04-13,208.97000122070312
2021-04-14,208.9900054931641
2021-04-15,210.759994506836
2021-04-16,210.72000122070312
2021-04-19,209.72999572753903
2021-04-20,210.1999969482422
2021-04-21,212.0500030517578
2021-04-22,210.7100067138672
2021-04-23,211.0200042724609
2021-04-26,207.6499938964844
2021-04-27,207.72999572753903
2021-04-28,205.009994506836
2021-04-29,209.22000122070312
2021-04-30,209.22999572753903
2021-05-03,211.7400054931641
2021-05-04,216.3999938964844
2021-05-05,217.67999267578125
2021-05-06,216.9900054931641
2021-05-07,219.25
2021-05-10,217.0200042724609
2021-05-11,213.3300018310547
2021-05-12,211.0599975585937
2021-05-13,214.6300048828125
2021-05-14,217.0399932861328
2021-05-17,218.1000061035156
2021-05-18,214.9199981689453
2021-05-19,214.33999633789065
2021-05-20,216.08999633789065
2021-05-21,216.0399932861328
2021-05-24,216.2899932861328
2021-05-25,216.5500030517578
2021-05-26,214.8300018310547
2021-05-27,218.91000366210932
2021-05-28,218.0599975585937
2021-06-01,217.19000244140625
2021-06-02,218.72000122070312
2021-06-03,219.94000244140625
2021-06-04,222.75
2021-06-07,218.5500030517578
2021-06-08,219.0599975585937
2021-06-09,217.509994506836
2021-06-10,219.5800018310547
2021-06-11,223.3000030517578
2021-06-14,222.17999267578125
2021-06-15,223.72000122070312
2021-06-16,221.97999572753903
2021-06-17,220.3800048828125
2021-06-18,218.8600006103516
2021-06-21,222.67999267578125
2021-06-22,221.69000244140625
2021-06-23,221.4499969482422
2021-06-24,219.6499938964844
2021-06-25,221.02999877929688
2021-06-28,219.509994506836
2021-06-29,215.3999938964844
2021-06-30,216.1499938964844
2021-07-01,218.66000366210932
2021-07-02,219.44000244140625
2021-07-06,219.5
2021-07-07,224.0
2021-07-08,222.3000030517578
2021-07-09,223.9900054931641
2021-07-12,224.25
2021-07-13,224.5800018310547
2021-07-14,223.97000122070312
2021-07-15,223.8600006103516
2021-07-16,223.759994506836
2021-07-19,218.22999572753903
2021-07-20,225.509994506836
2021-07-21,227.1000061035156
2021-07-22,226.1199951171875
2021-07-23,227.25
2021-07-26,226.0
2021-07-27,228.0800018310547
2021-07-28,227.67999267578125
2021-07-29,228.5500030517578
2021-07-30,226.7400054931641
2021-08-02,225.9499969482422
2021-08-03,231.3699951171875
2021-08-04,229.41000366210932
2021-08-05,231.2400054931641
2021-08-06,231.2899932861328
2021-08-09,229.0
2021-08-10,232.6199951171875
2021-08-11,232.88999938964844
2021-08-12,230.7700042724609
2021-08-13,229.8300018310547
2021-08-16,234.1499938964844
2021-08-17,233.8800048828125
2021-08-18,231.22999572753903
2021-08-19,230.1199951171875
2021-08-20,231.13999938964844
2021-08-23,232.4900054931641
2021-08-24,232.44000244140625
2021-08-25,233.259994506836
2021-08-26,234.5
2021-08-27,232.1999969482422
2021-08-30,232.6199951171875
2021-08-31,233.009994506836
2021-09-01,232.6999969482422
2021-09-02,234.17999267578125
2021-09-03,231.7400054931641
2021-09-07,229.72999572753903
2021-09-08,230.8500061035156
2021-09-09,232.0500030517578
2021-09-10,231.6300048828125
2021-09-13,228.5200042724609
2021-09-14,226.97999572753903
2021-09-15,228.6999969482422
2021-09-16,221.02999877929688
2021-09-17,222.4600067138672
2021-09-20,222.0399932861328
2021-09-21,219.9900054931641
2021-09-22,222.72999572753903
2021-09-23,221.2400054931641
2021-09-24,223.4900054931641
2021-09-27,223.17999267578125
2021-09-28,221.8800048828125
2021-09-29,223.02999877929688
2021-09-30,220.2400054931641
2021-10-01,219.47999572753903
2021-10-04,218.44000244140625
2021-10-05,222.3300018310547
2021-10-06,226.8699951171875
2021-10-07,230.63999938964844
2021-10-08,233.1699981689453
2021-10-11,235.3699951171875
2021-10-12,237.1199951171875
2021-10-13,234.5800018310547
2021-10-14,236.6699981689453
2021-10-15,239.07000732421875
2021-10-18,238.77999877929688
2021-10-19,241.92999267578125
2021-10-20,243.1699981689453
2021-10-21,241.75
2021-10-22,244.72999572753903
2021-10-25,244.2700042724609
2021-10-26,233.38999938964844
2021-10-27,228.4900054931641
2021-10-28,224.02999877929688
2021-10-29,230.5399932861328
2021-11-01,221.3500061035156
2021-11-02,218.4199981689453
2021-11-03,221.1000061035156
2021-11-04,222.13999938964844
2021-11-05,223.97000122070312
2021-11-08,223.83999633789065
2021-11-09,224.72000122070312
2021-11-10,223.4600067138672
2021-11-11,218.97999572753903
2021-11-12,220.3000030517578
2021-11-15,221.22999572753903
2021-11-16,220.0
2021-11-17,221.19000244140625
2021-11-18,220.0
2021-11-19,220.0
2021-11-22,222.1300048828125
2021-11-23,221.509994506836
2021-11-24,218.7400054931641
2021-11-26,215.1199951171875
2021-11-29,214.67999267578125
2021-11-30,209.0800018310547
2021-12-01,207.32000732421875
2021-12-02,211.1499938964844
2021-12-03,212.0
2021-12-06,215.3000030517578
2021-12-07,214.67999267578125
2021-12-08,216.6300048828125
2021-12-09,216.5200042724609
2021-12-10,216.8000030517578
2021-12-13,217.94000244140625
2021-12-14,213.0
2021-12-15,213.0
2021-12-16,210.759994506836
2021-12-17,207.92999267578125
2021-12-20,202.0200042724609
2021-12-21,207.1300048828125
2021-12-22,206.75
2021-12-23,208.259994506836
2021-12-27,210.3300018310547
2021-12-28,212.16000366210932
2021-12-29,212.3699951171875
2021-12-30,212.94000244140625
2021-12-31,213.2400054931641
2022-01-03,211.57000732421875
2022-01-04,214.009994506836
2022-01-05,209.3800048828125
2022-01-06,217.5500030517578
2022-01-07,219.7700042724609
2022-01-10,223.44000244140625
2022-01-11,222.0200042724609
2022-01-12,220.08999633789065
2022-01-13,222.6000061035156
2022-01-14,227.8600006103516
2022-01-18,228.9499969482422
2022-01-19,227.6699981689453
2022-01-20,224.4600067138672
2022-01-21,220.75
2022-01-24,225.0500030517578
2022-01-25,224.4499969482422
2022-01-26,222.6300048828125
2022-01-27,216.2700042724609
2022-01-28,218.6699981689453
2022-01-31,209.2899932861328
2022-02-01,209.9199981689453
2022-02-02,211.7400054931641
2022-02-03,213.57000732421875
2022-02-04,213.2400054931641
2022-02-07,217.4600067138672
2022-02-08,218.94000244140625
2022-02-09,220.5599975585937
2022-02-10,215.22000122070312
2022-02-11,222.97000122070312
2022-02-14,219.82000732421875
2022-02-15,217.0399932861328
2022-02-16,221.6199951171875
2022-02-17,221.0
2022-02-18,217.6199951171875
2022-02-22,218.9600067138672
2022-02-23,216.2899932861328
2022-02-24,228.47000122070312
2022-02-25,233.509994506836
2022-02-28,252.3099975585937
2022-03-01,255.0800018310547
2022-03-02,253.57000732421875
2022-03-03,255.47999572753903
2022-03-04,266.8800048828125
2022-03-07,270.739990234375
2022-03-08,261.8599853515625
2022-03-09,255.52999877929688
2022-03-10,254.0
2022-03-11,250.0
2022-03-14,250.1100006103516
2022-03-15,258.1099853515625
2022-03-16,243.42999267578125
2022-03-17,248.7899932861328
2022-03-18,246.4499969482422
2022-03-21,253.8600006103516
2022-03-22,251.9900054931641
2022-03-23,255.259994506836
2022-03-24,256.8800048828125
2022-03-25,257.8500061035156
2022-03-28,249.4499969482422
2022-03-29,246.6000061035156
2022-03-30,251.8099975585937
2022-03-31,248.47000122070312
2022-04-01,253.1699981689453
2022-04-04,252.63999938964844
2022-04-05,256.44000244140625
2022-04-06,257.8999938964844
2022-04-07,260.79998779296875
2022-04-08,258.0299987792969
2022-04-11,256.57000732421875
2022-04-12,257.20001220703125
2022-04-13,254.25
2022-04-14,257.4100036621094
2022-04-18,259.7300109863281
2022-04-19,257.7300109863281
2022-04-20,257.82000732421875
2022-04-21,246.08999633789065
2022-04-22,247.8800048828125
2022-04-25,242.9199981689453
2022-04-26,240.3500061035156
2022-04-27,241.0599975585937
2022-04-28,239.08999633789065
2022-04-29,232.259994506836
2022-05-02,235.2100067138672
2022-05-03,237.52999877929688
2022-05-04,241.8000030517578
2022-05-05,241.47999572753903
2022-05-06,243.8300018310547
2022-05-09,239.25
2022-05-10,237.67999267578125
2022-05-11,238.47999572753903
2022-05-12,235.5599975585937
2022-05-13,236.17999267578125
2022-05-16,238.9600067138672
2022-05-17,241.6100006103516
2022-05-18,237.8500061035156
2022-05-19,232.7400054931641
2022-05-20,229.3999938964844
2022-05-23,233.8300018310547
2022-05-24,237.66000366210932
2022-05-25,236.6499938964844
2022-05-26,236.7899932861328
2022-05-27,240.9199981689453
2022-05-31,240.8999938964844
2022-06-01,241.4900054931641
2022-06-02,240.69000244140625
2022-06-03,243.13999938964844
2022-06-06,241.1000061035156
2022-06-07,246.38999938964844
2022-06-08,244.4600067138672
2022-06-09,240.58999633789065
2022-06-10,240.42999267578125
2022-06-13,233.25
2022-06-14,226.9199981689453
2022-06-15,226.6999969482422
2022-06-16,222.0800018310547
2022-06-17,221.57000732421875
2022-06-21,229.6000061035156
2022-06-22,229.63999938964844
2022-06-23,228.38999938964844
2022-06-24,233.5500030517578
2022-06-27,236.8099975585937
2022-06-28,235.82000732421875
2022-06-29,237.8099975585937
2022-06-30,241.6999969482422
2022-07-01,243.2400054931641
2022-07-05,230.9600067138672
2022-07-06,239.6000061035156
2022-07-07,238.57000732421875
2022-07-08,238.1699981689453
2022-07-11,238.5599975585937
2022-07-12,232.19000244140625
2022-07-13,227.0200042724609
2022-07-14,221.91000366210932
2022-07-15,223.83999633789065
2022-07-18,220.1199951171875
2022-07-19,225.63999938964844
2022-07-20,224.3699951171875
2022-07-21,224.08999633789065
2022-07-22,225.1300048828125
2022-07-25,226.3000030517578
2022-07-26,223.75
2022-07-27,223.8999938964844
2022-07-28,231.7899932861328
2022-07-29,239.97000122070312
2022-08-01,241.0
2022-08-02,243.97000122070312
2022-08-03,241.3600006103516
2022-08-04,237.8500061035156
2022-08-05,234.5800018310547
2022-08-08,231.75
2022-08-09,233.5
2022-08-10,234.67999267578125
2022-08-11,231.2899932861328
2022-08-12,236.7400054931641
2022-08-15,240.02999877929688
2022-08-16,239.3300018310547
2022-08-17,239.8800048828125
2022-08-18,238.3800048828125
2022-08-19,238.42999267578125
2022-08-22,231.1999969482422
2022-08-23,232.13999938964844
2022-08-24,233.0800018310547
2022-08-25,238.44000244140625
2022-08-26,234.0599975585937
2022-08-29,233.27999877929688
2022-08-30,231.2400054931641
2022-08-31,228.19000244140625
2022-09-01,227.4900054931641
2022-09-02,227.1999969482422
2022-09-06,229.7700042724609
2022-09-07,233.1499938964844
2022-09-08,233.72000122070312
2022-09-09,236.13999938964844
2022-09-12,234.75
2022-09-13,226.3300018310547
2022-09-14,233.9600067138672
2022-09-15,228.42999267578125
2022-09-16,230.009994506836
2022-09-19,230.07000732421875
2022-09-20,228.47000122070312
2022-09-21,228.72000122070312
2022-09-22,226.009994506836
2022-09-23,220.38999938964844
2022-09-26,215.6699981689453
2022-09-27,212.5599975585937
2022-09-28,214.57000732421875
2022-09-29,209.3500061035156
2022-09-30,207.8300018310547
2022-10-03,217.3999938964844
2022-10-04,224.1199951171875
2022-10-05,220.83999633789065
2022-10-06,220.5
2022-10-07,224.32000732421875
2022-10-10,230.44000244140625
2022-10-11,231.5
2022-10-12,224.1699981689453
2022-10-13,227.52999877929688
2022-10-14,218.509994506836
2022-10-17,223.5599975585937
2022-10-18,236.5800018310547
2022-10-19,237.6100006103516
2022-10-20,239.0
2022-10-21,247.1999969482422
2022-10-24,248.1100006103516
2022-10-25,248.22999572753903
2022-10-26,249.9900054931641
2022-10-27,252.8000030517578
2022-10-28,248.7400054931641
2022-10-31,246.47000122070312
2022-11-01,241.1499938964844
2022-11-02,238.8099975585937
2022-11-03,234.97999572753903
2022-11-04,229.3300018310547
2022-11-07,230.5800018310547
2022-11-08,236.08999633789065
2022-11-09,237.6699981689453
2022-11-10,239.33999633789065
2022-11-11,224.75
2022-11-14,217.8000030517578
2022-11-15,221.2400054931641
2022-11-16,221.5
2022-11-17,221.5
2022-11-18,224.0
2022-11-21,225.3500061035156
2022-11-22,225.32000732421875
2022-11-23,226.42999267578125
2022-11-25,228.67999267578125
2022-11-28,225.8600006103516
2022-11-29,225.6100006103516
2022-11-30,227.0800018310547
2022-12-01,225.38999938964844
2022-12-02,230.0
2022-12-05,224.7100067138672
2022-12-06,218.759994506836
2022-12-07,217.91000366210932
2022-12-08,217.8099975585937
2022-12-09,215.52999877929688
2022-12-12,217.58999633789065
2022-12-13,216.1499938964844
2022-12-14,218.0399932861328
2022-12-15,216.47999572753903
2022-12-16,213.2700042724609
2022-12-19,205.5500030517578
2022-12-20,205.6000061035156
2022-12-21,206.97999572753903
2022-12-22,204.8099975585937
2022-12-23,206.2400054931641
2022-12-27,206.4499969482422
2022-12-28,204.5599975585937
2022-12-29,206.66000366210932
2022-12-30,208.2100067138672
2023-01-03,206.92999267578125
2023-01-04,206.92999267578125
2023-01-05,206.1300048828125
2023-01-06,206.17999267578125
2023-01-09,201.07000732421875
2023-01-10,201.9499969482422
2023-01-11,199.91000366210932
2023-01-12,199.75
2023-01-13,197.16000366210932
2023-01-17,194.6499938964844
2023-01-18,192.97000122070312
2023-01-19,191.4499969482422
2023-01-20,192.509994506836
2023-01-23,194.25
2023-01-24,194.72000122070312
2023-01-25,197.67999267578125
2023-01-26,196.5399932861328
2023-01-27,212.1000061035156
2023-01-30,211.91000366210932
2023-01-31,214.82000732421875
2023-02-01,215.8500061035156
2023-02-02,212.0399932861328
2023-02-03,210.9499969482422
2023-02-06,212.3300018310547
2023-02-07,212.42999267578125
2023-02-08,211.94000244140625
2023-02-09,210.3600006103516
2023-02-10,215.66000366210932
2023-02-13,214.47999572753903
2023-02-14,212.8699951171875
2023-02-15,213.2700042724609
2023-02-16,211.4499969482422
2023-02-17,214.0200042724609
2023-02-21,212.42999267578125
2023-02-22,212.0599975585937
2023-02-23,209.5500030517578
2023-02-24,210.1499938964844
2023-02-27,210.6999969482422
2023-02-28,211.19000244140625
2023-03-01,210.0800018310547
2023-03-02,212.17999267578125
2023-03-03,214.16000366210932
2023-03-06,213.91000366210932
2023-03-07,211.83999633789065
2023-03-08,207.92999267578125
2023-03-09,204.38999938964844
2023-03-10,203.3699951171875
2023-03-13,201.3500061035156
2023-03-14,202.58999633789065
2023-03-15,200.77999877929688
2023-03-16,202.2700042724609
2023-03-17,195.25
2023-03-20,197.0399932861328
2023-03-21,197.8000030517578
2023-03-22,192.19000244140625
2023-03-23,190.77999877929688
2023-03-24,193.1300048828125
2023-03-27,194.5399932861328
2023-03-28,191.9499969482422
2023-03-29,194.63999938964844
2023-03-30,194.72000122070312
2023-03-31,196.2400054931641
2023-04-03,198.9499969482422
2023-04-04,197.1000061035156
2023-04-05,197.3999938964844
2023-04-06,197.009994506836
2023-04-10,199.22000122070312
2023-04-11,198.91000366210932
2023-04-12,199.6199951171875
2023-04-13,201.4900054931641
2023-04-14,200.509994506836
2023-04-17,202.5
2023-04-18,204.42999267578125
2023-04-19,203.5399932861328
2023-04-20,202.8699951171875
2023-04-21,202.02999877929688
2023-04-24,202.13999938964844
2023-04-25,199.32000732421875
2023-04-26,194.5399932861328
2023-04-27,198.0
2023-04-28,195.1499938964844
2023-05-01,194.7100067138672
2023-05-02,189.57000732421875
2023-05-03,186.6999969482422
2023-05-04,185.72999572753903
2023-05-05,187.72999572753903
2023-05-08,187.259994506836
2023-05-09,188.8699951171875
2023-05-10,189.0200042724609
2023-05-11,186.8699951171875
2023-05-12,186.75
2023-05-15,186.8699951171875
2023-05-16,183.97000122070312
2023-05-17,185.8300018310547
2023-05-18,185.83999633789065
2023-05-19,184.3999938964844
2023-05-22,186.1999969482422
2023-05-23,184.69000244140625
2023-05-24,182.6999969482422
2023-05-25,176.38999938964844
2023-05-26,178.75999450683594
2023-05-30,176.33999633789062
2023-05-31,175.9199981689453
2023-06-01,176.91000366210938
2023-06-02,182.22000122070312
2023-06-05,182.5200042724609
2023-06-06,184.5200042724609
2023-06-07,187.13999938964844
2023-06-08,189.25
2023-06-09,188.58999633789065
2023-06-12,189.1199951171875
2023-06-13,189.1100006103516
2023-06-14,190.92999267578125
2023-06-15,193.3800048828125
2023-06-16,195.57000732421875
2023-06-20,195.3000030517578
2023-06-21,196.3800048828125
2023-06-22,194.1000061035156
2023-06-23,191.8999938964844
2023-06-26,191.72000122070312
2023-06-27,193.6499938964844
2023-06-28,191.7400054931641
2023-06-29,195.4900054931641
2023-06-30,195.7700042724609
2023-07-03,197.7400054931641
2023-07-05,197.17999267578125
2023-07-06,194.75
2023-07-07,194.66000366210932
2023-07-10,194.6499938964844
2023-07-11,197.3800048828125
2023-07-12,195.94000244140625
2023-07-13,198.4600067138672
2023-07-14,195.69000244140625
2023-07-17,197.97000122070312
2023-07-18,196.3099975585937
2023-07-19,198.8300018310547
2023-07-20,199.9199981689453
2023-07-21,199.97000122070312
2023-07-24,200.6699981689453
2023-07-25,201.5500030517578
2023-07-26,202.5599975585937
2023-07-27,189.759994506836
2023-07-28,192.259994506836
2023-07-31,189.4900054931641
2023-08-01,187.72000122070312
2023-08-02,185.9199981689453
2023-08-03,185.17999267578125
2023-08-04,186.4499969482422
2023-08-07,187.9199981689453
2023-08-08,185.5800018310547
2023-08-09,187.16000366210932
2023-08-10,186.41000366210932
2023-08-11,187.9499969482422
2023-08-14,186.4600067138672
2023-08-15,182.3699951171875
2023-08-16,182.5599975585937
2023-08-17,181.75
2023-08-18,181.47999572753903
2023-08-21,180.9199981689453
2023-08-22,180.2100067138672
2023-08-23,178.27000427246094
2023-08-24,177.85000610351562
2023-08-25,178.4600067138672
2023-08-28,178.08999633789062
2023-08-29,177.25
2023-08-30,177.8000030517578
2023-08-31,178.08999633789062
2023-09-01,177.25999450683594
2023-09-05,172.4499969482422
2023-09-06,170.19000244140625
2023-09-07,168.58999633789062
2023-09-08,167.94000244140625
2023-09-11,168.8800048828125
2023-09-12,169.10000610351562
2023-09-13,169.14999389648438
2023-09-14,171.55999755859375
2023-09-15,172.72000122070312
2023-09-18,175.1300048828125
2023-09-19,176.13999938964844
2023-09-20,174.64999389648438
2023-09-21,173.94000244140625
2023-09-22,173.57000732421875
2023-09-25,174.16000366210938
2023-09-26,173.47999572753906
2023-09-27,175.1999969482422
2023-09-28,172.33999633789062
2023-09-29,174.1199951171875
2023-10-02,171.55999755859375
2023-10-03,169.27999877929688
2023-10-04,163.77999877929688
2023-10-05,161.27999877929688
2023-10-06,163.88999938964844
2023-10-09,180.2100067138672
2023-10-10,177.57000732421875
2023-10-11,176.82000732421875
2023-10-12,173.8000030517578
2023-10-13,177.24000549316406
2023-10-16,179.0
2023-10-17,178.3000030517578
2023-10-18,179.5500030517578
2023-10-19,177.89999389648438
2023-10-20,176.10000610351562
2023-10-23,176.8699951171875
2023-10-24,173.02000427246094
2023-10-25,175.74000549316406
2023-10-26,175.2100067138672
2023-10-27,170.92999267578125
2023-10-30,174.36000061035156
2023-10-31,179.41000366210938
2023-11-01,178.72000122070312
2023-11-02,183.0599975585937
2023-11-03,185.6699981689453
2023-11-06,181.759994506836
2023-11-07,182.88999938964844
2023-11-08,181.4900054931641
2023-11-09,180.759994506836
2023-11-10,182.1699981689453
2023-11-13,183.8500061035156
2023-11-14,187.6100006103516
2023-11-15,187.44000244140625
2023-11-16,186.259994506836
2023-11-17,185.69000244140625
2023-11-20,186.47999572753903
2023-11-21,188.5599975585937
2023-11-22,187.8300018310547
2023-11-24,191.009994506836
2023-11-27,187.9199981689453
2023-11-28,189.1000061035156
2023-11-29,188.66000366210932
2023-11-30,190.8099975585937
2023-12-01,194.69000244140625
2023-12-04,199.27999877929688
2023-12-05,198.009994506836
2023-12-06,198.9499969482422
2023-12-07,196.67999267578125
2023-12-08,195.8099975585937
2023-12-11,201.07000732421875
2023-12-12,200.3099975585937
2023-12-13,208.0800018310547
2023-12-14,206.6000061035156
2023-12-15,208.3699951171875
2023-12-18,209.8000030517578
2023-12-19,210.1199951171875
2023-12-20,206.5800018310547
2023-12-21,207.5399932861328
2023-12-22,208.4900054931641
2023-12-26,209.72000122070312
2023-12-27,209.88999938964844
2023-12-28,210.9199981689453
2023-12-29,210.6199951171875
2024-01-02,209.77999877929688
2024-01-03,209.82000732421875
2024-01-04,207.52999877929688
2024-01-05,205.2100067138672
2024-01-08,206.3999938964844
2024-01-09,203.5
2024-01-10,203.47000122070312
2024-01-11,202.9199981689453
2024-01-12,207.8000030517578
2024-01-16,205.08999633789065
2024-01-17,204.5399932861328
2024-01-18,205.72999572753903
2024-01-19,204.82000732421875
2024-01-22,206.82000732421875
2024-01-23,206.08999633789065
2024-01-24,204.25
2024-01-25,204.63999938964844
2024-01-26,209.2100067138672
2024-01-29,210.25
2024-01-30,210.72000122070312
2024-01-31,208.4199981689453
2024-02-01,209.47999572753903
2024-02-02,207.0
2024-02-05,207.13999938964844
2024-02-06,207.7100067138672
2024-02-07,209.5599975585937
2024-02-08,209.3000030517578
2024-02-09,209.83999633789065
2024-02-12,211.259994506836
2024-02-13,207.97999572753903
2024-02-14,210.17999267578125
2024-02-15,211.27999877929688
2024-02-16,211.97999572753903
2024-02-20,211.8300018310547
2024-02-21,213.8000030517578
2024-02-22,213.4199981689453
2024-02-23,214.4499969482422
2024-02-26,211.7400054931641
2024-02-27,211.7400054931641
2024-02-28,213.19000244140625
2024-02-29,211.66000366210932
2024-03-01,209.8099975585937
2024-03-04,215.9600067138672
2024-03-05,213.8300018310547
2024-03-06,215.6000061035156
2024-03-07,213.0200042724609
2024-03-08,214.6000061035156
2024-03-11,214.6100006103516
2024-03-12,213.6000061035156
2024-03-13,215.72000122070312
2024-03-14,213.3600006103516
2024-03-15,212.8600006103516
2024-03-18,210.92999267578125
2024-03-19,211.4199981689453
2024-03-20,212.25
2024-03-21,213.1499938964844
2024-03-22,211.94000244140625
2024-03-25,211.69000244140625
2024-03-26,211.1300048828125
2024-03-27,212.5
2024-03-28,213.1000061035156
2024-04-01,208.5599975585937
2024-04-02,205.1999969482422
2024-04-03,204.2700042724609
2024-04-04,209.58999633789065
2024-04-05,208.9600067138672
2024-04-08,208.5
2024-04-09,206.1499938964844
2024-04-10,205.4900054931641
2024-04-11,202.38999938964844
2024-04-12,202.6199951171875
2024-04-15,203.22000122070312
2024-04-16,200.33999633789065
2024-04-17,201.3999938964844
2024-04-18,202.0800018310547
2024-04-19,205.4499969482422
2024-04-22,208.13999938964844
2024-04-23,207.67999267578125
2024-04-24,207.7100067138672
2024-04-25,207.3600006103516
2024-04-26,214.5399932861328
2024-04-29,217.0599975585937
2024-04-30,214.0500030517578
2024-05-01,211.75
2024-05-02,211.33999633789065
2024-05-03,212.2400054931641
2024-05-06,214.75
2024-05-07,215.91000366210932
2024-05-08,215.8099975585937
2024-05-09,219.4900054931641
2024-05-10,219.6000061035156
2024-05-13,220.5800018310547
2024-05-14,221.1300048828125
2024-05-15,222.08999633789065
2024-05-16,222.08999633789065
2024-05-17,223.57000732421875
2024-05-20,223.6199951171875
2024-05-21,225.25
2024-05-22,225.32000732421875
2024-05-23,223.1100006103516
2024-05-24,223.25
2024-05-28,218.8699951171875
2024-05-29,215.2400054931641
2024-05-30,219.1699981689453
2024-05-31,224.8300018310547
2024-06-03,226.6499938964844
2024-06-04,226.69000244140625
2024-06-05,224.1499938964844
2024-06-06,222.0399932861328
2024-06-07,221.8999938964844
2024-06-10,221.4199981689453
2024-06-11,220.22000122070312
2024-06-12,218.97000122070312
2024-06-13,219.1999969482422
2024-06-14,217.47000122070312
2024-06-17,220.69000244140625
2024-06-18,222.4499969482422
2024-06-20,224.1000061035156
2024-06-21,225.509994506836
2024-06-24,225.4900054931641
2024-06-25,224.509994506836
2024-06-26,223.47999572753903
2024-06-27,223.17999267578125
2024-06-28,224.5800018310547
2024-07-01,221.9600067138672
2024-07-02,223.6000061035156
2024-07-03,224.5800018310547
2024-07-05,224.07000732421875
2024-07-08,226.0
2024-07-09,225.9600067138672
2024-07-10,227.2700042724609
2024-07-11,230.33999633789065
2024-07-12,231.0399932861328
2024-07-15,234.5399932861328
2024-07-16,240.4199981689453
2024-07-17,238.25
2024-07-18,237.759994506836
2024-07-19,234.7700042724609
2024-07-22,238.13999938964844
2024-07-23,240.0200042724609
2024-07-24,237.1499938964844
2024-07-25,243.2700042724609
2024-07-26,229.41000366210932
2024-07-29,224.77999877929688
2024-07-30,227.7400054931641
2024-07-31,226.88999938964844
2024-08-01,229.22000122070312
2024-08-02,230.19000244140625
2024-08-05,227.1000061035156
2024-08-06,225.9600067138672
2024-08-07,226.8300018310547
2024-08-08,230.6199951171875
2024-08-09,228.3300018310547
2024-08-12,228.8300018310547
2024-08-13,227.8800048828125
2024-08-14,226.0599975585937
2024-08-15,226.4900054931641
2024-08-16,228.5
2024-08-19,230.47999572753903
2024-08-20,229.63999938964844
2024-08-21,230.0500030517578
2024-08-22,231.2100067138672
2024-08-23,230.67999267578125
2024-08-26,228.9499969482422
2024-08-27,230.0599975585937
2024-08-28,231.9499969482422
2024-08-29,233.67999267578125
2024-08-30,236.6699981689453
2024-09-03,235.27999877929688
2024-09-04,236.5
2024-09-05,232.5200042724609
2024-09-06,227.22999572753903
2024-09-09,229.2700042724609
2024-09-10,227.88999938964844
2024-09-11,227.009994506836
2024-09-12,228.1699981689453
2024-09-13,229.7700042724609
2024-09-16,231.7100067138672
2024-09-17,229.7100067138672
