,CPT
2020-03-17,86.19999694824219
2020-03-18,77.13999938964844
2020-03-19,77.6500015258789
2020-03-20,71.04000091552734
2020-03-23,67.30000305175781
2020-03-24,70.2300033569336
2020-03-25,74.25
2020-03-26,81.66000366210938
2020-03-27,85.69000244140625
2020-03-30,83.33999633789062
2020-03-31,79.23999786376953
2020-04-01,74.97000122070312
2020-04-02,72.30999755859375
2020-04-03,71.94999694824219
2020-04-06,79.94000244140625
2020-04-07,80.48999786376953
2020-04-08,85.69999694824219
2020-04-09,89.08999633789062
2020-04-13,85.18000030517578
2020-04-14,87.01000213623047
2020-04-15,85.30000305175781
2020-04-16,83.81999969482422
2020-04-17,87.81999969482422
2020-04-20,83.33999633789062
2020-04-21,81.8499984741211
2020-04-22,84.26000213623047
2020-04-23,83.04000091552734
2020-04-24,83.69000244140625
2020-04-27,86.33999633789062
2020-04-28,86.41999816894531
2020-04-29,88.87999725341797
2020-04-30,88.06999969482422
2020-05-01,85.12999725341797
2020-05-04,85.86000061035156
2020-05-05,86.01000213623047
2020-05-06,84.08999633789062
2020-05-07,87.26000213623047
2020-05-08,88.45999908447266
2020-05-11,87.2699966430664
2020-05-12,84.18000030517578
2020-05-13,83.88999938964844
2020-05-14,83.22000122070312
2020-05-15,83.80000305175781
2020-05-18,90.91999816894533
2020-05-19,88.88999938964844
2020-05-20,89.43000030517578
2020-05-21,88.77999877929688
2020-05-22,88.58000183105469
2020-05-26,92.1500015258789
2020-05-27,91.44000244140624
2020-05-28,92.5500030517578
2020-05-29,91.56999969482422
2020-06-01,93.30999755859376
2020-06-02,92.70999908447266
2020-06-03,96.83999633789062
2020-06-04,95.62000274658205
2020-06-05,97.62999725341795
2020-06-08,101.55999755859376
2020-06-09,99.8000030517578
2020-06-10,96.80999755859376
2020-06-11,92.9800033569336
2020-06-12,95.30999755859376
2020-06-15,93.79000091552734
2020-06-16,96.86000061035156
2020-06-17,94.68000030517578
2020-06-18,94.31999969482422
2020-06-19,93.51000213623048
2020-06-22,92.62999725341795
2020-06-23,90.66999816894533
2020-06-24,89.0199966430664
2020-06-25,89.70999908447266
2020-06-26,88.69000244140625
2020-06-29,89.88999938964844
2020-06-30,91.22000122070312
2020-07-01,93.80999755859376
2020-07-02,93.56999969482422
2020-07-06,91.97000122070312
2020-07-07,89.70999908447266
2020-07-08,89.4800033569336
2020-07-09,88.63999938964844
2020-07-10,89.37000274658203
2020-07-13,89.79000091552734
2020-07-14,90.6999969482422
2020-07-15,91.44000244140624
2020-07-16,89.97000122070312
2020-07-17,90.70999908447266
2020-07-20,88.8499984741211
2020-07-21,88.13999938964844
2020-07-22,90.56999969482422
2020-07-23,89.93000030517578
2020-07-24,89.52999877929688
2020-07-27,89.25
2020-07-28,90.58999633789062
2020-07-29,91.29000091552734
2020-07-30,92.97000122070312
2020-07-31,90.80999755859376
2020-08-03,89.22000122070312
2020-08-04,89.36000061035156
2020-08-05,88.94999694824219
2020-08-06,89.6500015258789
2020-08-07,88.9000015258789
2020-08-10,88.87999725341797
2020-08-11,89.37000274658203
2020-08-12,90.4000015258789
2020-08-13,87.94000244140625
2020-08-14,88.18000030517578
2020-08-17,88.83999633789062
2020-08-18,88.4000015258789
2020-08-19,86.86000061035156
2020-08-20,87.76000213623047
2020-08-21,87.66000366210938
2020-08-24,88.16000366210938
2020-08-25,89.13999938964844
2020-08-26,86.7300033569336
2020-08-27,89.66999816894531
2020-08-28,91.08000183105467
2020-08-31,90.94000244140624
2020-09-01,91.0
2020-09-02,91.79000091552734
2020-09-03,92.1500015258789
2020-09-04,93.19000244140624
2020-09-08,91.04000091552734
2020-09-09,91.44000244140624
2020-09-10,90.44000244140624
2020-09-11,89.69999694824219
2020-09-14,93.1999969482422
2020-09-15,92.01000213623048
2020-09-16,92.51000213623048
2020-09-17,91.33000183105467
2020-09-18,88.97000122070312
2020-09-21,86.5999984741211
2020-09-22,88.62000274658203
2020-09-23,88.0199966430664
2020-09-24,88.22000122070312
2020-09-25,90.33999633789062
2020-09-28,90.97000122070312
2020-09-29,89.41999816894531
2020-09-30,88.9800033569336
2020-10-01,91.98999786376952
2020-10-02,94.83999633789062
2020-10-05,96.55999755859376
2020-10-06,96.87000274658205
2020-10-07,96.5
2020-10-08,98.05999755859376
2020-10-09,96.31999969482422
2020-10-12,97.12000274658205
2020-10-13,96.44000244140624
2020-10-14,95.19000244140624
2020-10-15,94.47000122070312
2020-10-16,92.18000030517578
2020-10-19,90.98999786376952
2020-10-20,91.27999877929688
2020-10-21,91.33999633789062
2020-10-22,92.1999969482422
2020-10-23,92.38999938964844
2020-10-26,90.81999969482422
2020-10-27,89.30000305175781
2020-10-28,88.18000030517578
2020-10-29,87.80000305175781
2020-10-30,92.23999786376952
2020-11-02,94.51000213623048
