,BRO
2020-01-22,41.5
2020-01-23,41.790000915527344
2020-01-24,41.83000183105469
2020-01-27,41.65999984741211
2020-01-28,44.650001525878906
2020-01-29,45.0099983215332
2020-01-30,45.36000061035156
2020-01-31,44.900001525878906
2020-02-03,45.61000061035156
2020-02-04,46.16999816894531
2020-02-05,46.45000076293945
2020-02-06,46.7400016784668
2020-02-07,46.75
2020-02-10,47.380001068115234
2020-02-11,47.29999923706055
2020-02-12,46.81999969482422
2020-02-13,47.4900016784668
2020-02-14,47.84999847412109
2020-02-18,48.11000061035156
2020-02-19,48.459999084472656
2020-02-20,48.5099983215332
2020-02-21,48.36000061035156
2020-02-24,47.310001373291016
2020-02-25,46.15999984741211
2020-02-26,46.22999954223633
2020-02-27,44.0099983215332
2020-02-28,43.0099983215332
2020-03-02,45.43999862670898
2020-03-03,44.52000045776367
2020-03-04,47.04999923706055
2020-03-05,45.90999984741211
2020-03-06,45.15999984741211
2020-03-09,42.18999862670898
2020-03-10,43.650001525878906
2020-03-11,41.59999847412109
2020-03-12,37.59000015258789
2020-03-13,39.84000015258789
2020-03-16,37.0099983215332
2020-03-17,39.91999816894531
2020-03-18,36.790000915527344
2020-03-19,34.720001220703125
2020-03-20,33.619998931884766
2020-03-23,31.65999984741211
2020-03-24,35.540000915527344
2020-03-25,34.130001068115234
2020-03-26,35.900001525878906
2020-03-27,35.93000030517578
2020-03-30,37.29999923706055
2020-03-31,36.220001220703125
2020-04-01,34.439998626708984
2020-04-02,34.86000061035156
2020-04-03,33.40999984741211
2020-04-06,35.970001220703125
2020-04-07,35.959999084472656
2020-04-08,37.20000076293945
2020-04-09,39.02999877929688
2020-04-13,38.16999816894531
2020-04-14,39.630001068115234
2020-04-15,37.91999816894531
2020-04-16,37.45000076293945
2020-04-17,38.09999847412109
2020-04-20,37.31999969482422
2020-04-21,35.5
2020-04-22,35.70000076293945
2020-04-23,34.59000015258789
2020-04-24,34.7599983215332
2020-04-27,35.7400016784668
2020-04-28,35.599998474121094
2020-04-29,36.63999938964844
2020-04-30,35.90999984741211
2020-05-01,35.060001373291016
2020-05-04,35.56999969482422
2020-05-05,36.560001373291016
2020-05-06,35.63999938964844
2020-05-07,37.130001068115234
2020-05-08,37.59999847412109
2020-05-11,37.95000076293945
2020-05-12,37.5099983215332
2020-05-13,36.72999954223633
2020-05-14,36.90999984741211
2020-05-15,37.0
2020-05-18,38.560001373291016
2020-05-19,38.38999938964844
2020-05-20,38.34999847412109
2020-05-21,38.72999954223633
2020-05-22,38.41999816894531
2020-05-26,39.040000915527344
2020-05-27,39.959999084472656
2020-05-28,40.25
2020-05-29,40.20000076293945
2020-06-01,40.2400016784668
2020-06-02,40.900001525878906
2020-06-03,42.29999923706055
2020-06-04,42.040000915527344
2020-06-05,42.72999954223633
2020-06-08,43.040000915527344
2020-06-09,43.04999923706055
2020-06-10,42.84999847412109
2020-06-11,40.63999938964844
2020-06-12,40.66999816894531
2020-06-15,41.34000015258789
2020-06-16,41.54999923706055
2020-06-17,41.97999954223633
2020-06-18,41.86000061035156
2020-06-19,41.130001068115234
2020-06-22,41.43000030517578
2020-06-23,41.220001220703125
2020-06-24,40.04999923706055
2020-06-25,41.0
2020-06-26,40.08000183105469
2020-06-29,39.970001220703125
2020-06-30,40.7599983215332
2020-07-01,41.09000015258789
2020-07-02,40.84999847412109
2020-07-06,40.63999938964844
2020-07-07,40.75
2020-07-08,41.06999969482422
2020-07-09,40.900001525878906
2020-07-10,41.41999816894531
2020-07-13,40.95000076293945
2020-07-14,41.95000076293945
2020-07-15,42.310001373291016
2020-07-16,43.43000030517578
2020-07-17,43.70000076293945
2020-07-20,43.7599983215332
2020-07-21,44.290000915527344
2020-07-22,44.959999084472656
2020-07-23,45.11000061035156
2020-07-24,45.400001525878906
2020-07-27,45.4900016784668
2020-07-28,44.47999954223633
2020-07-29,44.959999084472656
2020-07-30,44.7599983215332
2020-07-31,45.470001220703125
2020-08-03,45.52999877929688
2020-08-04,45.459999084472656
2020-08-05,45.630001068115234
2020-08-06,45.619998931884766
2020-08-07,46.060001373291016
2020-08-10,45.93000030517578
2020-08-11,45.65999984741211
2020-08-12,45.79999923706055
2020-08-13,45.81999969482422
2020-08-14,45.81999969482422
2020-08-17,46.0
2020-08-18,46.09000015258789
2020-08-19,45.959999084472656
2020-08-20,45.790000915527344
2020-08-21,45.52000045776367
2020-08-24,45.720001220703125
2020-08-25,46.0099983215332
2020-08-26,45.65999984741211
2020-08-27,46.060001373291016
2020-08-28,46.209999084472656
2020-08-31,46.400001525878906
2020-09-01,46.68999862670898
2020-09-02,47.18000030517578
2020-09-03,45.880001068115234
2020-09-04,45.25
2020-09-08,44.18999862670898
2020-09-09,45.400001525878906
2020-09-10,44.86000061035156
2020-09-11,44.63999938964844
2020-09-14,45.16999816894531
2020-09-15,45.15999984741211
2020-09-16,45.18000030517578
2020-09-17,44.7599983215332
2020-09-18,44.79999923706055
2020-09-21,44.02000045776367
2020-09-22,44.5099983215332
2020-09-23,43.34000015258789
2020-09-24,43.560001373291016
2020-09-25,43.93999862670898
2020-09-28,44.869998931884766
2020-09-29,45.16999816894531
2020-09-30,45.27000045776367
2020-10-01,44.93999862670898
2020-10-02,45.36000061035156
2020-10-05,45.72999954223633
2020-10-06,45.72999954223633
2020-10-07,46.27000045776367
2020-10-08,46.709999084472656
2020-10-09,47.220001220703125
2020-10-12,48.310001373291016
2020-10-13,47.369998931884766
2020-10-14,46.97999954223633
2020-10-15,47.31999969482422
2020-10-16,47.45000076293945
2020-10-19,46.459999084472656
2020-10-20,46.40999984741211
2020-10-21,46.54999923706055
2020-10-22,46.63999938964844
2020-10-23,46.720001220703125
2020-10-26,46.59000015258789
2020-10-27,45.220001220703125
2020-10-28,44.16999816894531
2020-10-29,43.459999084472656
2020-10-30,43.5099983215332
2020-11-02,44.5
2020-11-03,44.31999969482422
2020-11-04,45.88999938964844
2020-11-05,45.5
2020-11-06,45.72999954223633
2020-11-09,45.91999816894531
2020-11-10,47.18999862670898
2020-11-11,46.970001220703125
2020-11-12,46.34999847412109
2020-11-13,47.15999984741211
2020-11-16,47.65999984741211
2020-11-17,47.38999938964844
2020-11-18,46.9900016784668
2020-11-19,47.43999862670898
2020-11-20,47.18000030517578
2020-11-23,46.5099983215332
2020-11-24,46.45000076293945
2020-11-25,45.86000061035156
2020-11-27,45.619998931884766
2020-11-30,45.02999877929688
2020-12-01,45.61000061035156
2020-12-02,45.06999969482422
2020-12-03,44.61000061035156
2020-12-04,44.810001373291016
2020-12-07,44.61000061035156
2020-12-08,45.33000183105469
2020-12-09,45.22999954223633
2020-12-10,44.880001068115234
2020-12-11,45.0099983215332
2020-12-14,45.45000076293945
2020-12-15,46.630001068115234
2020-12-16,45.970001220703125
2020-12-17,46.68999862670898
2020-12-18,45.970001220703125
2020-12-21,46.0
2020-12-22,45.68999862670898
2020-12-23,45.68999862670898
2020-12-24,46.310001373291016
2020-12-28,45.880001068115234
2020-12-29,46.02999877929688
2020-12-30,46.25
2020-12-31,47.40999984741211
2021-01-04,46.34999847412109
2021-01-05,46.31999969482422
2021-01-06,47.22999954223633
2021-01-07,47.880001068115234
2021-01-08,48.02000045776367
2021-01-11,46.97999954223633
2021-01-12,46.84999847412109
2021-01-13,46.27999877929688
2021-01-14,45.75
2021-01-15,46.29999923706055
2021-01-19,46.72999954223633
2021-01-20,47.61000061035156
2021-01-21,47.459999084472656
2021-01-22,47.4900016784668
2021-01-25,47.72999954223633
2021-01-26,45.66999816894531
2021-01-27,44.08000183105469
2021-01-28,43.900001525878906
2021-01-29,43.09000015258789
2021-02-01,42.959999084472656
2021-02-02,44.68999862670898
2021-02-03,43.72999954223633
2021-02-04,43.90999984741211
2021-02-05,44.77000045776367
2021-02-08,45.5
2021-02-09,45.33000183105469
2021-02-10,45.08000183105469
2021-02-11,45.29999923706055
2021-02-12,44.79999923706055
2021-02-16,44.470001220703125
2021-02-17,44.25
2021-02-18,44.31999969482422
2021-02-19,45.59000015258789
2021-02-22,46.18000030517578
2021-02-23,46.93000030517578
2021-02-24,47.790000915527344
2021-02-25,46.7400016784668
2021-02-26,45.900001525878906
2021-03-01,46.84000015258789
2021-03-02,46.380001068115234
2021-03-03,45.54999923706055
2021-03-04,44.93000030517578
2021-03-05,46.040000915527344
2021-03-08,46.34999847412109
2021-03-09,46.06999969482422
2021-03-10,46.5099983215332
2021-03-11,46.40999984741211
2021-03-12,46.81999969482422
2021-03-15,47.150001525878906
2021-03-16,46.95000076293945
2021-03-17,46.369998931884766
2021-03-18,45.709999084472656
2021-03-19,44.7599983215332
2021-03-22,45.34000015258789
2021-03-23,45.619998931884766
2021-03-24,45.880001068115234
2021-03-25,45.900001525878906
2021-03-26,46.18999862670898
2021-03-29,46.25
2021-03-30,46.0099983215332
2021-03-31,45.709999084472656
2021-04-01,46.52000045776367
2021-04-05,46.68000030517578
2021-04-06,46.95000076293945
2021-04-07,47.119998931884766
2021-04-08,47.34000015258789
2021-04-09,47.83000183105469
2021-04-12,47.86000061035156
2021-04-13,48.470001220703125
2021-04-14,48.22999954223633
2021-04-15,48.970001220703125
2021-04-16,49.54999923706055
2021-04-19,49.47999954223633
2021-04-20,49.369998931884766
2021-04-21,49.79999923706055
2021-04-22,49.970001220703125
2021-04-23,50.47999954223633
2021-04-26,49.79999923706055
2021-04-27,51.869998931884766
2021-04-28,52.43000030517578
2021-04-29,52.810001373291016
2021-04-30,53.18000030517578
2021-05-03,53.09999847412109
2021-05-04,53.380001068115234
2021-05-05,53.15999984741211
2021-05-06,53.54999923706055
2021-05-07,53.68999862670898
2021-05-10,53.369998931884766
2021-05-11,51.97999954223633
2021-05-12,50.900001525878906
2021-05-13,52.150001525878906
2021-05-14,52.5099983215332
2021-05-17,52.22999954223633
2021-05-18,52.060001373291016
2021-05-19,52.02000045776367
2021-05-20,52.2599983215332
2021-05-21,52.09000015258789
2021-05-24,52.15999984741211
2021-05-25,51.81999969482422
2021-05-26,51.65999984741211
2021-05-27,52.40999984741211
2021-05-28,52.52000045776367
2021-06-01,52.54999923706055
2021-06-02,52.369998931884766
2021-06-03,52.27000045776367
2021-06-04,52.369998931884766
2021-06-07,51.709999084472656
2021-06-08,52.060001373291016
2021-06-09,51.720001220703125
2021-06-10,51.810001373291016
2021-06-11,52.16999816894531
2021-06-14,52.119998931884766
2021-06-15,52.93999862670898
2021-06-16,52.709999084472656
2021-06-17,52.630001068115234
2021-06-18,51.810001373291016
2021-06-21,52.459999084472656
2021-06-22,52.84999847412109
2021-06-23,52.91999816894531
2021-06-24,53.220001220703125
2021-06-25,53.4900016784668
2021-06-28,52.970001220703125
2021-06-29,53.52000045776367
2021-06-30,53.13999938964844
2021-07-01,53.52000045776367
2021-07-02,53.66999816894531
2021-07-06,53.560001373291016
2021-07-07,53.59999847412109
2021-07-08,52.310001373291016
2021-07-09,52.95000076293945
2021-07-12,53.27999877929688
2021-07-13,52.61000061035156
2021-07-14,52.77999877929688
2021-07-15,53.52999877929688
2021-07-16,53.7400016784668
2021-07-19,52.66999816894531
2021-07-20,53.38999938964844
2021-07-21,53.27000045776367
2021-07-22,53.56999969482422
2021-07-23,54.34999847412109
2021-07-26,54.400001525878906
2021-07-27,54.77999877929688
2021-07-28,54.09999847412109
2021-07-29,54.84000015258789
2021-07-30,54.400001525878906
2021-08-02,54.2400016784668
2021-08-03,54.119998931884766
2021-08-04,53.70000076293945
2021-08-05,54.20000076293945
2021-08-06,54.47999954223633
2021-08-09,54.790000915527344
2021-08-10,54.869998931884766
2021-08-11,55.380001068115234
2021-08-12,55.380001068115234
2021-08-13,55.75
2021-08-16,56.380001068115234
2021-08-17,56.56999969482422
2021-08-18,56.720001220703125
2021-08-19,56.86000061035156
2021-08-20,57.7599983215332
2021-08-23,57.720001220703125
2021-08-24,57.68000030517578
2021-08-25,57.86000061035156
2021-08-26,57.61000061035156
2021-08-27,58.150001525878906
2021-08-30,58.02999877929688
2021-08-31,58.04999923706055
2021-09-01,58.459999084472656
2021-09-02,58.72999954223633
2021-09-03,58.93999862670898
2021-09-07,58.130001068115234
2021-09-08,58.56999969482422
2021-09-09,58.43000030517578
2021-09-10,57.77000045776367
2021-09-13,57.45000076293945
2021-09-14,56.09999847412109
2021-09-15,57.47999954223633
2021-09-16,57.459999084472656
2021-09-17,57.0099983215332
2021-09-20,56.34000015258789
2021-09-21,56.630001068115234
2021-09-22,57.400001525878906
2021-09-23,57.47999954223633
2021-09-24,58.09999847412109
2021-09-27,57.31999969482422
2021-09-28,55.790000915527344
2021-09-29,56.22999954223633
2021-09-30,55.45000076293945
2021-10-01,57.59999847412109
2021-10-04,57.18000030517578
2021-10-05,58.130001068115234
2021-10-06,58.79999923706055
2021-10-07,59.45000076293945
2021-10-08,59.9900016784668
2021-10-11,60.25
2021-10-12,60.75
2021-10-13,61.630001068115234
2021-10-14,63.130001068115234
2021-10-15,64.31999969482422
2021-10-18,64.01000213623047
2021-10-19,64.08999633789062
2021-10-20,64.56999969482422
2021-10-21,65.62999725341797
2021-10-22,66.48999786376953
2021-10-25,66.45999908447266
2021-10-26,63.900001525878906
2021-10-27,62.650001525878906
2021-10-28,62.95000076293945
2021-10-29,63.11000061035156
2021-11-01,61.869998931884766
2021-11-02,62.72999954223633
2021-11-03,61.81999969482422
2021-11-04,61.52999877929688
2021-11-05,61.970001220703125
2021-11-08,62.709999084472656
2021-11-09,63.0099983215332
2021-11-10,63.18999862670898
2021-11-11,63.68999862670898
2021-11-12,64.5199966430664
2021-11-15,64.30000305175781
2021-11-16,64.93000030517578
2021-11-17,64.72000122070312
2021-11-18,64.13999938964844
2021-11-19,64.54000091552734
2021-11-22,65.27999877929688
2021-11-23,65.80999755859375
2021-11-24,66.33999633789062
2021-11-26,64.76000213623047
2021-11-29,65.41000366210938
2021-11-30,64.41000366210938
2021-12-01,63.68999862670898
2021-12-02,65.87000274658203
2021-12-03,65.20999908447266
2021-12-06,65.88999938964844
2021-12-07,67.05000305175781
2021-12-08,67.68000030517578
2021-12-09,67.05999755859375
2021-12-10,67.20999908447266
2021-12-13,66.94999694824219
2021-12-14,66.95999908447266
2021-12-15,68.05999755859375
2021-12-16,67.23999786376953
2021-12-17,65.87000274658203
2021-12-20,65.94999694824219
2021-12-21,66.48999786376953
2021-12-22,67.56999969482422
2021-12-23,68.02999877929688
2021-12-27,69.45999908447266
2021-12-28,69.33999633789062
2021-12-29,69.83000183105469
2021-12-30,69.80999755859375
2021-12-31,70.27999877929688
2022-01-03,68.79000091552734
2022-01-04,69.12000274658203
2022-01-05,67.44999694824219
2022-01-06,68.54000091552734
2022-01-07,68.5999984741211
2022-01-10,68.08000183105469
2022-01-11,68.3499984741211
2022-01-12,69.43000030517578
2022-01-13,68.58000183105469
2022-01-14,67.05000305175781
2022-01-18,65.95999908447266
2022-01-19,64.62999725341797
2022-01-20,64.23999786376953
2022-01-21,63.130001068115234
2022-01-24,64.61000061035156
2022-01-25,64.41999816894531
2022-01-26,63.25
2022-01-27,61.970001220703125
2022-01-28,64.37999725341797
2022-01-31,66.27999877929688
2022-02-01,66.66999816894531
2022-02-02,68.08000183105469
2022-02-03,66.63999938964844
2022-02-04,67.52999877929688
2022-02-07,67.5999984741211
2022-02-08,68.02999877929688
2022-02-09,70.0199966430664
2022-02-10,69.0999984741211
2022-02-11,66.91000366210938
2022-02-14,65.9800033569336
2022-02-15,66.58000183105469
2022-02-16,66.61000061035156
2022-02-17,65.62999725341797
2022-02-18,66.13999938964844
2022-02-22,65.68000030517578
2022-02-23,64.2300033569336
2022-02-24,66.1500015258789
2022-02-25,67.58999633789062
2022-02-28,67.61000061035156
2022-03-01,66.87000274658203
2022-03-02,67.70999908447266
2022-03-03,68.11000061035156
2022-03-04,68.41000366210938
2022-03-07,66.2300033569336
2022-03-08,61.130001068115234
2022-03-09,63.540000915527344
2022-03-10,63.18000030517578
2022-03-11,62.709999084472656
2022-03-14,63.560001373291016
2022-03-15,65.9800033569336
2022-03-16,66.87999725341797
2022-03-17,68.02999877929688
2022-03-18,69.58999633789062
2022-03-21,69.51000213623047
2022-03-22,69.20999908447266
2022-03-23,68.68000030517578
2022-03-24,68.98999786376953
2022-03-25,70.37000274658203
2022-03-28,72.11000061035156
2022-03-29,72.4800033569336
2022-03-30,72.70999908447266
2022-03-31,72.2699966430664
2022-04-01,72.55999755859375
2022-04-04,72.19999694824219
2022-04-05,72.36000061035156
2022-04-06,72.87999725341797
2022-04-07,73.4000015258789
2022-04-08,72.95999908447266
2022-04-11,72.51000213623047
2022-04-12,71.94000244140625
2022-04-13,71.8499984741211
2022-04-14,71.26000213623047
2022-04-18,69.91999816894531
2022-04-19,70.16000366210938
2022-04-20,71.05999755859375
2022-04-21,70.68000030517578
2022-04-22,67.7300033569336
2022-04-25,68.44999694824219
2022-04-26,65.68000030517578
2022-04-27,64.70999908447266
2022-04-28,65.7699966430664
2022-04-29,61.97999954223633
2022-05-02,60.08000183105469
2022-05-03,59.959999084472656
2022-05-04,61.5099983215332
2022-05-05,58.959999084472656
2022-05-06,58.2400016784668
2022-05-09,56.58000183105469
2022-05-10,57.54999923706055
2022-05-11,56.09000015258789
2022-05-12,56.060001373291016
2022-05-13,57.900001525878906
2022-05-16,57.459999084472656
2022-05-17,58.27999877929688
2022-05-18,55.2599983215332
2022-05-19,54.709999084472656
2022-05-20,55.0
2022-05-23,55.970001220703125
2022-05-24,55.959999084472656
2022-05-25,56.18000030517578
2022-05-26,58.09999847412109
2022-05-27,59.95000076293945
2022-05-31,59.369998931884766
2022-06-01,58.0099983215332
2022-06-02,59.61000061035156
2022-06-03,58.7400016784668
2022-06-06,58.91999816894531
2022-06-07,59.25
2022-06-08,58.43999862670898
2022-06-09,56.84000015258789
2022-06-10,55.75
2022-06-13,54.4900016784668
2022-06-14,54.65999984741211
2022-06-15,54.93999862670898
2022-06-16,53.27999877929688
2022-06-17,53.5
2022-06-21,54.869998931884766
2022-06-22,55.4900016784668
2022-06-23,57.290000915527344
2022-06-24,59.060001373291016
2022-06-27,59.02000045776367
2022-06-28,57.709999084472656
2022-06-29,58.0
2022-06-30,58.34000015258789
2022-07-01,59.33000183105469
2022-07-05,59.900001525878906
2022-07-06,60.41999816894531
2022-07-07,60.45000076293945
2022-07-08,60.08000183105469
2022-07-11,59.650001525878906
2022-07-12,59.040000915527344
2022-07-13,58.88999938964844
2022-07-14,58.29999923706055
2022-07-15,59.310001373291016
2022-07-18,58.7599983215332
2022-07-19,60.84999847412109
2022-07-20,60.68000030517578
2022-07-21,62.36000061035156
2022-07-22,61.970001220703125
2022-07-25,62.38999938964844
2022-07-26,61.68999862670898
2022-07-27,63.08000183105469
2022-07-28,64.37999725341797
2022-07-29,65.0999984741211
2022-08-01,63.18000030517578
2022-08-02,62.880001068115234
2022-08-03,64.29000091552734
2022-08-04,64.30999755859375
2022-08-05,64.9000015258789
2022-08-08,65.27999877929688
2022-08-09,65.5199966430664
2022-08-10,66.37000274658203
2022-08-11,66.54000091552734
2022-08-12,67.55000305175781
2022-08-15,67.98999786376953
2022-08-16,68.13999938964844
2022-08-17,67.94000244140625
2022-08-18,67.80999755859375
2022-08-19,67.2699966430664
2022-08-22,65.93000030517578
2022-08-23,65.05000305175781
2022-08-24,65.3499984741211
2022-08-25,66.56999969482422
2022-08-26,65.08999633789062
2022-08-29,64.37000274658203
2022-08-30,63.79999923706055
2022-08-31,63.040000915527344
2022-09-01,63.65999984741211
2022-09-02,62.88999938964844
2022-09-06,63.36000061035156
2022-09-07,65.26000213623047
2022-09-08,65.55000305175781
2022-09-09,65.41000366210938
2022-09-12,65.30000305175781
2022-09-13,62.7599983215332
2022-09-14,62.52000045776367
2022-09-15,61.4900016784668
2022-09-16,61.540000915527344
2022-09-19,61.75
2022-09-20,61.43999862670898
2022-09-21,60.400001525878906
2022-09-22,59.2400016784668
2022-09-23,58.91999816894531
2022-09-26,58.619998931884766
2022-09-27,59.45000076293945
2022-09-28,60.2400016784668
2022-09-29,60.88999938964844
2022-09-30,60.47999954223633
2022-10-03,62.040000915527344
2022-10-04,63.29999923706055
2022-10-05,63.709999084472656
2022-10-06,62.650001525878906
2022-10-07,61.220001220703125
2022-10-10,62.06999969482422
2022-10-11,61.959999084472656
2022-10-12,60.68000030517578
2022-10-13,62.560001373291016
2022-10-14,59.47999954223633
2022-10-17,61.290000915527344
2022-10-18,62.15999984741211
2022-10-19,62.900001525878906
2022-10-20,60.88999938964844
2022-10-21,61.52999877929688
2022-10-24,63.08000183105469
2022-10-25,55.09999847412109
2022-10-26,55.95000076293945
2022-10-27,56.70000076293945
2022-10-28,58.63999938964844
2022-10-31,58.790000915527344
2022-11-01,58.650001525878906
2022-11-02,57.13999938964844
2022-11-03,56.540000915527344
2022-11-04,55.77000045776367
2022-11-07,56.02000045776367
2022-11-08,56.45000076293945
2022-11-09,55.72999954223633
2022-11-10,58.68999862670898
2022-11-11,56.66999816894531
2022-11-14,55.63999938964844
2022-11-15,55.79999923706055
2022-11-16,56.84999847412109
2022-11-17,56.38999938964844
2022-11-18,56.93999862670898
2022-11-21,58.0
2022-11-22,57.93000030517578
2022-11-23,58.630001068115234
2022-11-25,59.2599983215332
2022-11-28,57.88999938964844
2022-11-29,57.36000061035156
2022-11-30,59.59000015258789
2022-12-01,58.91999816894531
2022-12-02,59.52000045776367
2022-12-05,59.04999923706055
2022-12-06,57.970001220703125
2022-12-07,57.31999969482422
2022-12-08,57.77000045776367
2022-12-09,57.5
2022-12-12,58.0099983215332
2022-12-13,58.90999984741211
2022-12-14,58.16999816894531
2022-12-15,56.58000183105469
2022-12-16,55.5
2022-12-19,55.40999984741211
2022-12-20,55.52999877929688
2022-12-21,56.97999954223633
2022-12-22,56.650001525878906
2022-12-23,56.93999862670898
2022-12-27,57.36000061035156
2022-12-28,56.56999969482422
2022-12-29,57.650001525878906
2022-12-30,56.970001220703125
2023-01-03,56.650001525878906
2023-01-04,57.59999847412109
2023-01-05,57.08000183105469
2023-01-06,58.83000183105469
2023-01-09,58.84000015258789
2023-01-10,59.869998931884766
2023-01-11,61.68999862670898
2023-01-12,61.65999984741211
2023-01-13,61.27000045776367
2023-01-17,61.18000030517578
2023-01-18,60.630001068115234
2023-01-19,60.25
2023-01-20,61.720001220703125
2023-01-23,61.959999084472656
2023-01-24,58.709999084472656
2023-01-25,58.959999084472656
2023-01-26,58.36000061035156
2023-01-27,57.59999847412109
2023-01-30,57.459999084472656
2023-01-31,58.560001373291016
2023-02-01,58.400001525878906
2023-02-02,58.65999984741211
2023-02-03,58.38999938964844
2023-02-06,59.0099983215332
2023-02-07,59.970001220703125
2023-02-08,58.959999084472656
2023-02-09,58.310001373291016
2023-02-10,58.25
2023-02-13,58.470001220703125
2023-02-14,57.2599983215332
2023-02-15,57.91999816894531
2023-02-16,57.369998931884766
2023-02-17,57.66999816894531
2023-02-21,56.25
2023-02-22,56.47999954223633
2023-02-23,56.459999084472656
2023-02-24,56.470001220703125
2023-02-27,55.959999084472656
2023-02-28,56.06999969482422
2023-03-01,56.0099983215332
2023-03-02,56.150001525878906
2023-03-03,56.7599983215332
2023-03-06,57.0
2023-03-07,56.02000045776367
2023-03-08,56.880001068115234
2023-03-09,55.43000030517578
2023-03-10,54.91999816894531
2023-03-13,54.06999969482422
2023-03-14,55.040000915527344
2023-03-15,53.43000030517578
2023-03-16,55.11000061035156
2023-03-17,53.79999923706055
2023-03-20,54.34999847412109
2023-03-21,55.790000915527344
2023-03-22,54.880001068115234
2023-03-23,55.060001373291016
2023-03-24,55.36000061035156
2023-03-27,55.790000915527344
2023-03-28,55.77999877929688
2023-03-29,56.41999816894531
2023-03-30,56.619998931884766
2023-03-31,57.41999816894531
2023-04-03,57.650001525878906
2023-04-04,57.790000915527344
2023-04-05,58.84000015258789
2023-04-06,59.13999938964844
2023-04-10,58.41999816894531
2023-04-11,58.90999984741211
2023-04-12,58.47999954223633
2023-04-13,58.959999084472656
2023-04-14,58.77000045776367
2023-04-17,59.810001373291016
2023-04-18,60.34999847412109
2023-04-19,60.38999938964844
2023-04-20,60.84999847412109
2023-04-21,61.400001525878906
2023-04-24,61.060001373291016
2023-04-25,63.0099983215332
2023-04-26,62.81999969482422
2023-04-27,64.04000091552734
2023-04-28,64.38999938964844
2023-05-01,65.83000183105469
2023-05-02,64.91999816894531
2023-05-03,64.69999694824219
2023-05-04,64.11000061035156
2023-05-05,65.30999755859375
2023-05-08,65.75
2023-05-09,65.56999969482422
2023-05-10,65.58999633789062
2023-05-11,65.66000366210938
2023-05-12,65.68000030517578
2023-05-15,65.87000274658203
2023-05-16,65.70999908447266
2023-05-17,65.36000061035156
2023-05-18,66.2699966430664
2023-05-19,66.36000061035156
2023-05-22,65.70999908447266
2023-05-23,63.20000076293945
2023-05-24,63.09000015258789
2023-05-25,63.09000015258789
2023-05-26,62.869998931884766
2023-05-30,62.97999954223633
2023-05-31,62.33000183105469
2023-06-01,62.75
2023-06-02,63.790000915527344
2023-06-05,63.68000030517578
2023-06-06,63.790000915527344
2023-06-07,63.43999862670898
2023-06-08,63.86000061035156
2023-06-09,64.02999877929688
2023-06-12,64.30999755859375
2023-06-13,64.5
2023-06-14,64.5999984741211
2023-06-15,66.05000305175781
2023-06-16,66.25
2023-06-20,66.05000305175781
2023-06-21,66.4000015258789
2023-06-22,66.01000213623047
2023-06-23,66.43000030517578
2023-06-26,66.41000366210938
2023-06-27,66.81999969482422
2023-06-28,66.80000305175781
2023-06-29,67.69000244140625
2023-06-30,68.83999633789062
2023-07-03,67.41999816894531
2023-07-05,67.41999816894531
2023-07-06,67.3499984741211
2023-07-07,67.80000305175781
2023-07-10,68.66999816894531
2023-07-11,69.44000244140625
2023-07-12,68.66000366210938
2023-07-13,68.52999877929688
2023-07-14,68.72000122070312
2023-07-17,69.88999938964844
2023-07-18,69.7300033569336
2023-07-19,69.62999725341797
2023-07-20,71.02999877929688
2023-07-21,71.19999694824219
2023-07-24,70.62999725341797
2023-07-25,72.47000122070312
2023-07-26,71.6500015258789
2023-07-27,70.55999755859375
2023-07-28,70.58999633789062
2023-07-31,70.44999694824219
2023-08-01,70.0
2023-08-02,70.72000122070312
2023-08-03,70.62000274658203
2023-08-04,70.0
2023-08-07,71.13999938964844
2023-08-08,70.23999786376953
2023-08-09,70.63999938964844
2023-08-10,70.44000244140625
2023-08-11,70.77999877929688
2023-08-14,71.25
2023-08-15,70.58999633789062
2023-08-16,72.33000183105469
2023-08-17,71.26000213623047
2023-08-18,71.38999938964844
2023-08-21,71.63999938964844
2023-08-22,71.70999908447266
2023-08-23,72.91000366210938
2023-08-24,72.30000305175781
2023-08-25,73.06999969482422
2023-08-28,73.2300033569336
2023-08-29,73.72000122070312
2023-08-30,74.12000274658203
2023-08-31,74.0999984741211
2023-09-01,74.19999694824219
2023-09-05,72.5
2023-09-06,72.7300033569336
2023-09-07,73.98999786376953
2023-09-08,73.12000274658203
2023-09-11,73.4000015258789
2023-09-12,73.55000305175781
2023-09-13,73.13999938964844
2023-09-14,73.27999877929688
2023-09-15,72.62999725341797
2023-09-18,73.33000183105469
2023-09-19,73.83000183105469
2023-09-20,73.83999633789062
2023-09-21,72.37000274658203
2023-09-22,72.2699966430664
2023-09-25,72.0999984741211
2023-09-26,71.08000183105469
2023-09-27,70.95999908447266
2023-09-28,70.87000274658203
2023-09-29,69.83999633789062
2023-10-02,69.5199966430664
2023-10-03,69.27999877929688
2023-10-04,70.37999725341797
2023-10-05,70.76000213623047
2023-10-06,71.0199966430664
2023-10-09,71.63999938964844
2023-10-10,70.94000244140625
2023-10-11,71.45999908447266
2023-10-12,70.19999694824219
2023-10-13,69.70999908447266
2023-10-16,69.80999755859375
2023-10-17,69.01000213623047
2023-10-18,68.8499984741211
2023-10-19,68.2699966430664
