,NDSN
2026-01-26,271.3099975585937
2026-01-27,273.2799987792969
2026-01-28,271.94000244140625
2026-01-29,275.0
2026-01-30,274.5299987792969
2026-02-02,276.9100036621094
2026-02-03,278.1700134277344
2026-02-04,285.95001220703125
2026-02-05,282.57000732421875
2026-02-06,290.17999267578125
2026-02-09,291.260009765625
2026-02-10,295.79998779296875
2026-02-11,294.4700012207031
2026-02-12,294.6700134277344
2026-02-13,298.19000244140625
2026-02-17,296.92999267578125
2026-02-18,299.2900085449219
2026-02-19,293.92999267578125
2026-02-20,290.1700134277344
2026-02-23,288.82000732421875
2026-02-24,294.82000732421875
2026-02-25,290.8299865722656
2026-02-26,292.6199951171875
2026-02-27,293.44000244140625
2026-03-02,292.17999267578125
2026-03-03,287.7799987792969
2026-03-04,288.4200134277344
2026-03-05,281.0199890136719
2026-03-06,272.8399963378906
2026-03-09,271.489990234375
2026-03-10,272.4599914550781
2026-03-11,273.69000244140625
2026-03-12,267.70001220703125
2026-03-13,267.57000732421875
2026-03-16,268.7099914550781
2026-03-17,271.0
2026-03-18,267.54998779296875
2026-03-19,267.2099914550781
2026-03-20,262.7300109863281
2026-03-23,268.4800109863281
2026-03-24,269.19000244140625
2026-03-25,270.8500061035156
2026-03-26,264.9599914550781
2026-03-27,260.2099914550781
2026-03-30,256.1600036621094
2026-03-31,266.0599975585937
2026-04-01,267.239990234375
2026-04-02,263.1000061035156
2026-04-06,263.2300109863281
2026-04-07,265.4700012207031
2026-04-08,274.57000732421875
2026-04-09,276.25
2026-04-10,275.2799987792969
2026-04-13,278.0899963378906
2026-04-14,279.010009765625
2026-04-15,275.0
2026-04-16,276.70001220703125
2026-04-17,281.8900146484375
2026-04-20,283.0799865722656
2026-04-21,282.7200012207031
2026-04-22,279.45001220703125
2026-04-23,283.8299865722656
2026-04-24,282.3599853515625
2026-04-27,283.42999267578125
2026-04-28,281.7900085449219
2026-04-29,280.3399963378906
2026-04-30,288.45001220703125
2026-05-01,283.20001220703125
2026-05-04,280.4200134277344
2026-05-05,282.69000244140625
2026-05-06,286.94000244140625
2026-05-07,284.1300048828125
2026-05-08,283.5299987792969
2026-05-11,281.8500061035156
2026-05-12,281.1600036621094
2026-05-13,278.92999267578125
2026-05-14,280.2799987792969
2026-05-15,274.8800048828125
2026-05-18,276.760009765625
2026-05-19,271.6400146484375
2026-05-20,276.20001220703125
2026-05-21,286.7699890136719
2026-05-22,289.8999938964844
2026-05-26,287.8299865722656
2026-05-27,288.739990234375
2026-05-28,288.1199951171875
2026-05-29,287.3299865722656
2026-06-01,281.30999755859375
2026-06-02,287.7300109863281
2026-06-03,289.45001220703125
2026-06-04,286.4800109863281
2026-06-05,282.7300109863281
2026-06-08,282.2099914550781
2026-06-09,290.1300048828125
2026-06-10,278.57000732421875
2026-06-11,285.6300048828125
2026-06-12,288.2099914550781
2026-06-15,292.239990234375
2026-06-16,292.8999938964844
2026-06-17,290.2200012207031
2026-06-18,295.9200134277344
2026-06-22,295.05999755859375
2026-06-23,291.07000732421875
2026-06-24,296.1099853515625
2026-06-25,304.6400146484375
2026-06-26,301.4700012207031
