,ERIE
2026-04-28,229.94000244140625
2026-04-29,219.72999572753906
2026-04-30,218.92999267578125
2026-05-01,214.9600067138672
2026-05-04,210.64999389648438
2026-05-05,221.24000549316406
2026-05-06,213.55999755859375
2026-05-07,216.75
2026-05-08,215.89999389648438
2026-05-11,217.08999633789062
2026-05-12,218.5
2026-05-13,212.66000366210938
2026-05-14,213.30999755859375
2026-05-15,213.0500030517578
2026-05-18,221.50999450683594
2026-05-19,223.14999389648438
2026-05-20,222.07000732421875
2026-05-21,224.72999572753906
2026-05-22,224.22999572753906
