,TT
2022-03-22,157.22999572753906
2022-03-23,152.88999938964844
2022-03-24,154.72999572753906
2022-03-25,155.5800018310547
2022-03-28,156.77999877929688
2022-03-29,158.25
2022-03-30,158.58999633789062
2022-03-31,152.6999969482422
2022-04-01,154.85000610351562
2022-04-04,153.9499969482422
2022-04-05,154.75
2022-04-06,151.99000549316406
2022-04-07,152.3699951171875
2022-04-08,149.8000030517578
2022-04-11,147.86000061035156
2022-04-12,146.91000366210938
2022-04-13,148.99000549316406
2022-04-14,148.0500030517578
2022-04-18,145.9600067138672
2022-04-19,149.72999572753906
2022-04-20,154.5399932861328
2022-04-21,152.80999755859375
2022-04-22,148.88999938964844
2022-04-25,149.44000244140625
2022-04-26,144.7100067138672
2022-04-27,144.6699981689453
2022-04-28,145.6699981689453
2022-04-29,139.88999938964844
2022-05-02,140.52999877929688
2022-05-03,139.5
2022-05-04,141.2100067138672
2022-05-05,136.69000244140625
2022-05-06,134.22000122070312
2022-05-09,134.52999877929688
2022-05-10,133.30999755859375
2022-05-11,131.1699981689453
2022-05-12,134.42999267578125
2022-05-13,137.97999572753906
2022-05-16,135.41000366210938
2022-05-17,136.80999755859375
2022-05-18,130.11000061035156
2022-05-19,130.86000061035156
2022-05-20,130.72000122070312
2022-05-23,131.50999450683594
2022-05-24,131.72999572753906
2022-05-25,133.89999389648438
2022-05-26,136.80999755859375
2022-05-27,140.5
2022-05-31,138.05999755859375
2022-06-01,136.33999633789062
2022-06-02,139.35000610351562
2022-06-03,138.44000244140625
2022-06-06,138.24000549316406
2022-06-07,139.75
2022-06-08,137.8699951171875
2022-06-09,134.2899932861328
2022-06-10,130.2100067138672
2022-06-13,127.61000061035156
2022-06-14,126.68000030517578
2022-06-15,127.81999969482422
2022-06-16,121.93000030517578
2022-06-17,120.97000122070312
2022-06-21,124.1500015258789
2022-06-22,124.95999908447266
2022-06-23,127.5199966430664
2022-06-24,131.49000549316406
2022-06-27,131.47999572753906
2022-06-28,128.91000366210938
2022-06-29,130.0800018310547
2022-06-30,129.8699951171875
2022-07-01,131.3699951171875
2022-07-05,131.72000122070312
2022-07-06,131.4199981689453
2022-07-07,130.77000427246094
2022-07-08,131.0800018310547
2022-07-11,130.63999938964844
2022-07-12,129.97000122070312
2022-07-13,127.61000061035156
2022-07-14,127.33999633789062
2022-07-15,129.55999755859375
2022-07-18,126.47000122070312
2022-07-19,132.63999938964844
2022-07-20,133.14999389648438
2022-07-21,138.35000610351562
2022-07-22,139.22000122070312
2022-07-25,139.1999969482422
2022-07-26,138.99000549316406
2022-07-27,141.8699951171875
2022-07-28,145.3800048828125
2022-07-29,146.99000549316406
2022-08-01,146.05999755859375
2022-08-02,145.2100067138672
2022-08-03,150.91000366210938
2022-08-04,154.8699951171875
2022-08-05,154.33999633789062
2022-08-08,155.99000549316406
2022-08-09,154.5500030517578
2022-08-10,157.9600067138672
2022-08-11,158.63999938964844
2022-08-12,163.55999755859375
2022-08-15,165.3699951171875
2022-08-16,167.25999450683594
2022-08-17,166.4199981689453
2022-08-18,166.9600067138672
2022-08-19,163.7100067138672
2022-08-22,159.6300048828125
2022-08-23,157.86000061035156
2022-08-24,158.05999755859375
2022-08-25,161.22999572753906
2022-08-26,155.57000732421875
2022-08-29,155.85000610351562
2022-08-30,154.83999633789062
2022-08-31,154.07000732421875
2022-09-01,156.82000732421875
2022-09-02,155.42999267578125
2022-09-06,156.52000427246094
2022-09-07,161.13999938964844
2022-09-08,163.2899932861328
2022-09-09,163.8300018310547
2022-09-12,165.3800048828125
2022-09-13,160.6699981689453
2022-09-14,160.1699981689453
2022-09-15,159.22000122070312
2022-09-16,155.69000244140625
2022-09-19,159.1199951171875
2022-09-20,154.74000549316406
2022-09-21,151.92999267578125
2022-09-22,147.64999389648438
2022-09-23,147.5800018310547
2022-09-26,146.0800018310547
2022-09-27,144.86000061035156
2022-09-28,149.44000244140625
2022-09-29,145.9600067138672
2022-09-30,144.80999755859375
2022-10-03,150.99000549316406
2022-10-04,154.66000366210938
2022-10-05,153.7100067138672
2022-10-06,151.57000732421875
2022-10-07,146.36000061035156
2022-10-10,147.8300018310547
2022-10-11,147.30999755859375
2022-10-12,144.99000549316406
2022-10-13,147.0500030517578
2022-10-14,142.0
2022-10-17,147.4199981689453
2022-10-18,149.92999267578125
2022-10-19,145.13999938964844
2022-10-20,140.25999450683594
2022-10-21,144.86000061035156
2022-10-24,147.27999877929688
2022-10-25,153.9600067138672
2022-10-26,154.33999633789062
2022-10-27,156.33999633789062
2022-10-28,160.94000244140625
2022-10-31,159.6300048828125
2022-11-01,159.7899932861328
2022-11-02,160.80999755859375
2022-11-03,164.77999877929688
2022-11-04,166.74000549316406
2022-11-07,167.5800018310547
2022-11-08,169.9199981689453
2022-11-09,165.75
2022-11-10,176.77000427246094
2022-11-11,176.0800018310547
2022-11-14,173.9499969482422
2022-11-15,176.8800048828125
2022-11-16,176.02999877929688
2022-11-17,174.47999572753906
2022-11-18,176.24000549316406
2022-11-21,176.22000122070312
2022-11-22,178.75999450683594
2022-11-23,179.35000610351562
2022-11-25,178.9499969482422
2022-11-28,174.38999938964844
2022-11-29,174.99000549316406
2022-11-30,178.4199981689453
2022-12-01,178.17999267578125
2022-12-02,179.00999450683594
2022-12-05,176.00999450683594
2022-12-06,173.1199951171875
2022-12-07,175.38999938964844
2022-12-08,177.16000366210938
2022-12-09,175.25999450683594
2022-12-12,175.2100067138672
2022-12-13,176.27000427246094
2022-12-14,176.5399932861328
2022-12-15,170.86000061035156
2022-12-16,170.36000061035156
2022-12-19,168.80999755859375
2022-12-20,168.75
2022-12-21,170.9600067138672
2022-12-22,169.3000030517578
2022-12-23,169.9499969482422
2022-12-27,170.1199951171875
2022-12-28,167.3800048828125
2022-12-29,170.42999267578125
2022-12-30,168.08999633789062
2023-01-03,171.52999877929688
2023-01-04,174.30999755859375
2023-01-05,171.9499969482422
2023-01-06,178.5
2023-01-09,178.0800018310547
2023-01-10,178.92999267578125
2023-01-11,180.4499969482422
2023-01-12,180.3699951171875
2023-01-13,183.3099975585937
2023-01-17,179.74000549316406
2023-01-18,173.7899932861328
2023-01-19,167.0500030517578
2023-01-20,169.8800048828125
2023-01-23,170.9499969482422
2023-01-24,174.75999450683594
2023-01-25,174.22999572753906
2023-01-26,175.52999877929688
2023-01-27,177.02999877929688
2023-01-30,175.14999389648438
2023-01-31,179.1199951171875
2023-02-01,178.8000030517578
2023-02-02,185.6499938964844
2023-02-03,186.3000030517578
2023-02-06,185.0200042724609
2023-02-07,180.4499969482422
2023-02-08,182.77999877929688
2023-02-09,181.5599975585937
2023-02-10,183.13999938964844
2023-02-13,186.63999938964844
2023-02-14,185.67999267578125
2023-02-15,187.17999267578125
2023-02-16,184.0399932861328
2023-02-17,184.17999267578125
2023-02-21,179.91000366210938
2023-02-22,180.259994506836
2023-02-23,181.69000244140625
2023-02-24,181.6999969482422
2023-02-27,184.2899932861328
2023-02-28,184.97000122070312
2023-03-01,185.66000366210932
2023-03-02,187.1199951171875
2023-03-03,194.1100006103516
2023-03-06,192.0599975585937
2023-03-07,190.8699951171875
2023-03-08,191.4600067138672
2023-03-09,189.0800018310547
2023-03-10,186.17999267578125
2023-03-13,185.07000732421875
2023-03-14,189.1000061035156
2023-03-15,178.5800018310547
2023-03-16,181.1699981689453
2023-03-17,177.52999877929688
2023-03-20,181.3999938964844
2023-03-21,183.0399932861328
2023-03-22,181.6499938964844
2023-03-23,182.91000366210932
2023-03-24,182.07000732421875
2023-03-27,181.009994506836
2023-03-28,182.69000244140625
2023-03-29,185.1000061035156
2023-03-30,182.91000366210932
2023-03-31,183.97999572753903
2023-04-03,183.6999969482422
2023-04-04,173.77999877929688
2023-04-05,170.49000549316406
2023-04-06,170.67999267578125
2023-04-10,171.08999633789062
2023-04-11,171.0399932861328
2023-04-12,174.89999389648438
2023-04-13,175.77000427246094
2023-04-14,174.97999572753906
2023-04-17,176.47999572753906
2023-04-18,176.08999633789062
2023-04-19,176.44000244140625
2023-04-20,176.4499969482422
2023-04-21,176.92999267578125
2023-04-24,177.72999572753906
2023-04-25,178.83999633789062
2023-04-26,177.69000244140625
2023-04-27,185.5
2023-04-28,185.8099975585937
2023-05-01,187.6999969482422
2023-05-02,188.5599975585937
2023-05-03,177.74000549316406
2023-05-04,176.0
2023-05-05,176.80999755859375
2023-05-08,176.75
2023-05-09,177.80999755859375
2023-05-10,178.67999267578125
2023-05-11,176.83999633789062
2023-05-12,177.72999572753906
2023-05-15,178.14999389648438
2023-05-16,172.8699951171875
2023-05-17,174.99000549316406
2023-05-18,175.1699981689453
2023-05-19,173.27999877929688
2023-05-22,171.22999572753906
2023-05-23,168.02000427246094
2023-05-24,166.2100067138672
2023-05-25,167.50999450683594
2023-05-26,166.8000030517578
2023-05-30,166.5800018310547
2023-05-31,163.22999572753906
2023-06-01,165.91000366210938
2023-06-02,173.00999450683594
2023-06-05,172.41000366210938
2023-06-06,174.74000549316406
2023-06-07,176.16000366210938
2023-06-08,176.8800048828125
2023-06-09,176.22999572753906
2023-06-12,175.77000427246094
2023-06-13,181.0399932861328
2023-06-14,181.3800048828125
2023-06-15,185.25
2023-06-16,187.0599975585937
2023-06-20,185.7100067138672
2023-06-21,185.9600067138672
2023-06-22,184.8600006103516
2023-06-23,186.16000366210932
2023-06-26,186.5
2023-06-27,188.33999633789065
2023-06-28,186.7400054931641
2023-06-29,189.9900054931641
2023-06-30,191.259994506836
2023-07-03,191.1999969482422
2023-07-05,189.7700042724609
2023-07-06,189.8099975585937
2023-07-07,189.19000244140625
2023-07-10,193.6000061035156
2023-07-11,193.9199981689453
2023-07-12,194.47999572753903
2023-07-13,195.44000244140625
2023-07-14,196.3099975585937
2023-07-17,198.8500061035156
2023-07-18,199.1999969482422
2023-07-19,195.8500061035156
2023-07-20,195.6199951171875
2023-07-21,193.88999938964844
2023-07-24,194.47000122070312
2023-07-25,194.42999267578125
2023-07-26,194.27999877929688
2023-07-27,197.1199951171875
2023-07-28,198.5599975585937
2023-07-31,199.44000244140625
2023-08-01,199.02999877929688
2023-08-02,205.0599975585937
2023-08-03,205.25
2023-08-04,204.19000244140625
2023-08-07,208.3500061035156
2023-08-08,205.5399932861328
2023-08-09,202.0500030517578
2023-08-10,202.1300048828125
2023-08-11,203.16000366210932
2023-08-14,204.8500061035156
2023-08-15,203.0399932861328
2023-08-16,203.1300048828125
2023-08-17,197.6300048828125
2023-08-18,196.9499969482422
2023-08-21,198.4199981689453
2023-08-22,197.22999572753903
2023-08-23,201.47000122070312
2023-08-24,199.3500061035156
2023-08-25,202.5800018310547
2023-08-28,203.6100006103516
2023-08-29,205.7700042724609
2023-08-30,205.92999267578125
2023-08-31,205.259994506836
2023-09-01,205.22999572753903
2023-09-05,200.5399932861328
2023-09-06,204.1999969482422
2023-09-07,206.509994506836
2023-09-08,205.94000244140625
2023-09-11,210.3999938964844
2023-09-12,208.4600067138672
2023-09-13,207.32000732421875
2023-09-14,202.0500030517578
2023-09-15,202.4900054931641
2023-09-18,203.72999572753903
2023-09-19,203.1100006103516
2023-09-20,201.2400054931641
2023-09-21,198.0200042724609
2023-09-22,200.4499969482422
2023-09-25,201.1699981689453
2023-09-26,197.3000030517578
2023-09-27,200.0599975585937
2023-09-28,204.19000244140625
2023-09-29,202.91000366210932
2023-10-02,198.1000061035156
2023-10-03,196.259994506836
2023-10-04,200.38999938964844
2023-10-05,200.82000732421875
2023-10-06,204.3000030517578
2023-10-09,204.3099975585937
2023-10-10,208.5500030517578
2023-10-11,211.3000030517578
2023-10-12,206.8600006103516
2023-10-13,204.69000244140625
2023-10-16,208.1000061035156
2023-10-17,209.19000244140625
2023-10-18,195.97999572753903
2023-10-19,191.32000732421875
2023-10-20,187.2700042724609
2023-10-23,187.8999938964844
2023-10-24,186.5599975585937
2023-10-25,184.4199981689453
2023-10-26,187.42999267578125
2023-10-27,184.69000244140625
2023-10-30,188.0800018310547
2023-10-31,190.3099975585937
2023-11-01,213.5
2023-11-02,213.1100006103516
2023-11-03,218.0
2023-11-06,217.1199951171875
2023-11-07,219.6699981689453
2023-11-08,221.83999633789065
2023-11-09,220.9900054931641
2023-11-10,225.47999572753903
2023-11-13,224.44000244140625
2023-11-14,229.0500030517578
2023-11-15,225.7100067138672
2023-11-16,226.5399932861328
2023-11-17,228.6199951171875
2023-11-20,226.9499969482422
2023-11-21,226.02999877929688
2023-11-22,227.4600067138672
2023-11-24,228.5599975585937
2023-11-27,225.97999572753903
2023-11-28,222.7100067138672
2023-11-29,222.6300048828125
2023-11-30,225.41000366210932
2023-12-01,227.52999877929688
2023-12-04,228.47999572753903
2023-12-05,229.5800018310547
2023-12-06,230.47000122070312
2023-12-07,231.3500061035156
2023-12-08,234.0
2023-12-11,237.38999938964844
2023-12-12,239.32000732421875
2023-12-13,238.0500030517578
2023-12-14,238.8999938964844
2023-12-15,239.9199981689453
2023-12-18,240.1000061035156
2023-12-19,241.7899932861328
2023-12-20,238.5500030517578
2023-12-21,243.3999938964844
2023-12-22,242.3999938964844
2023-12-26,243.7400054931641
2023-12-27,243.9499969482422
2023-12-28,243.8099975585937
2023-12-29,243.8999938964844
2024-01-02,240.6300048828125
2024-01-03,235.9600067138672
2024-01-04,239.69000244140625
2024-01-05,240.5599975585937
2024-01-08,243.1300048828125
2024-01-09,244.4900054931641
2024-01-10,245.8800048828125
2024-01-11,245.9900054931641
2024-01-12,246.1499938964844
2024-01-16,245.5200042724609
2024-01-17,244.42999267578125
2024-01-18,247.3300018310547
2024-01-19,248.9199981689453
2024-01-22,252.6300048828125
2024-01-23,253.1499938964844
2024-01-24,251.1300048828125
2024-01-25,252.1199951171875
2024-01-26,251.509994506836
2024-01-29,254.759994506836
2024-01-30,257.75
2024-01-31,252.0500030517578
2024-02-01,270.739990234375
2024-02-02,276.7799987792969
2024-02-05,271.79998779296875
2024-02-06,270.2300109863281
2024-02-07,273.42999267578125
2024-02-08,269.94000244140625
2024-02-09,275.44000244140625
2024-02-12,272.0199890136719
2024-02-13,269.3699951171875
2024-02-14,272.8099975585937
2024-02-15,272.9599914550781
2024-02-16,272.1700134277344
2024-02-20,276.1600036621094
2024-02-21,276.57000732421875
2024-02-22,282.2799987792969
2024-02-23,281.82000732421875
2024-02-26,284.8299865722656
2024-02-27,283.5199890136719
2024-02-28,283.6400146484375
2024-02-29,281.9700012207031
2024-03-01,285.9800109863281
2024-03-04,288.1300048828125
2024-03-05,284.0599975585937
2024-03-06,286.3399963378906
2024-03-07,287.45001220703125
2024-03-08,284.8500061035156
2024-03-11,282.9200134277344
2024-03-12,287.7099914550781
2024-03-13,285.92999267578125
2024-03-14,291.94000244140625
2024-03-15,291.4100036621094
2024-03-18,291.7699890136719
2024-03-19,295.0299987792969
2024-03-20,298.6199951171875
2024-03-21,303.8900146484375
2024-03-22,300.2900085449219
2024-03-25,299.6300048828125
2024-03-26,299.2799987792969
2024-03-27,299.7099914550781
2024-03-28,300.20001220703125
2024-04-01,296.7300109863281
2024-04-02,297.510009765625
2024-04-03,301.3399963378906
2024-04-04,297.510009765625
2024-04-05,304.6700134277344
2024-04-08,303.8399963378906
2024-04-09,301.2200012207031
2024-04-10,298.5400085449219
2024-04-11,297.239990234375
2024-04-12,296.9599914550781
2024-04-15,293.8800048828125
2024-04-16,295.6300048828125
2024-04-17,293.0899963378906
2024-04-18,289.5599975585937
2024-04-19,288.2699890136719
2024-04-22,291.1499938964844
2024-04-23,295.0899963378906
2024-04-24,296.489990234375
2024-04-25,299.3699951171875
2024-04-26,304.5299987792969
2024-04-29,300.8599853515625
2024-04-30,317.3399963378906
2024-05-01,314.9800109863281
2024-05-02,316.7900085449219
2024-05-03,319.2900085449219
2024-05-06,325.739990234375
2024-05-07,325.8900146484375
2024-05-08,327.6000061035156
2024-05-09,332.9200134277344
2024-05-10,331.9800109863281
2024-05-13,326.6400146484375
2024-05-14,330.0599975585937
2024-05-15,332.2900085449219
2024-05-16,324.7200012207031
2024-05-17,328.6400146484375
2024-05-20,330.9100036621094
2024-05-21,335.5799865722656
2024-05-22,333.5299987792969
2024-05-23,332.9200134277344
2024-05-24,337.9200134277344
2024-05-28,328.3099975585937
2024-05-29,322.07000732421875
2024-05-30,325.0
2024-05-31,327.4599914550781
2024-06-03,321.5
2024-06-04,319.5299987792969
2024-06-05,323.25
2024-06-06,318.4599914550781
2024-06-07,319.0299987792969
2024-06-10,325.0799865722656
2024-06-11,325.1199951171875
2024-06-12,332.1300048828125
2024-06-13,333.57000732421875
2024-06-14,329.6400146484375
2024-06-17,335.3099975585937
2024-06-18,345.3800048828125
2024-06-20,335.92999267578125
2024-06-21,334.1199951171875
2024-06-24,338.1400146484375
2024-06-25,335.6000061035156
2024-06-26,329.760009765625
2024-06-27,333.6499938964844
2024-06-28,328.92999267578125
2024-07-01,321.3599853515625
2024-07-02,324.8299865722656
2024-07-03,331.2900085449219
2024-07-05,331.67999267578125
2024-07-08,333.5199890136719
2024-07-09,333.739990234375
2024-07-10,340.82000732421875
2024-07-11,344.5599975585937
2024-07-12,343.8099975585937
2024-07-15,341.0
2024-07-16,346.32000732421875
2024-07-17,335.44000244140625
2024-07-18,330.3699951171875
2024-07-19,330.1400146484375
2024-07-22,337.1000061035156
2024-07-23,344.9599914550781
2024-07-24,332.8399963378906
2024-07-25,322.2200012207031
2024-07-26,329.7099914550781
2024-07-29,331.8399963378906
2024-07-30,328.8299865722656
2024-07-31,334.2799987792969
2024-08-01,333.3299865722656
2024-08-02,318.45001220703125
2024-08-05,314.2099914550781
2024-08-06,322.9100036621094
2024-08-07,323.4800109863281
2024-08-08,327.6300048828125
2024-08-09,332.67999267578125
2024-08-12,332.8900146484375
2024-08-13,339.3999938964844
2024-08-14,345.7200012207031
2024-08-15,347.8500061035156
2024-08-16,341.29998779296875
2024-08-19,346.989990234375
2024-08-20,347.6700134277344
2024-08-21,351.6600036621094
2024-08-22,350.7099914550781
2024-08-23,352.9100036621094
2024-08-26,350.6300048828125
2024-08-27,352.5599975585937
2024-08-28,352.32000732421875
2024-08-29,355.0199890136719
2024-08-30,361.6600036621094
2024-09-03,346.17999267578125
2024-09-04,346.5299987792969
2024-09-05,342.9100036621094
2024-09-06,342.07000732421875
2024-09-09,345.29998779296875
2024-09-10,346.1300048828125
2024-09-11,354.3099975585937
2024-09-12,359.6700134277344
2024-09-13,364.2300109863281
2024-09-16,368.8900146484375
2024-09-17,374.6000061035156
2024-09-18,371.5899963378906
2024-09-19,381.3900146484375
2024-09-20,384.9299926757813
2024-09-23,387.3800048828125
2024-09-24,383.75
2024-09-25,387.7000122070313
2024-09-26,386.5700073242188
2024-09-27,383.9500122070313
2024-09-30,388.7300109863281
2024-10-01,386.6300048828125
2024-10-02,387.8500061035156
2024-10-03,386.9299926757813
2024-10-04,388.3599853515625
2024-10-07,390.3299865722656
2024-10-08,396.5
2024-10-09,399.7200012207031
2024-10-10,393.4599914550781
2024-10-11,399.8599853515625
2024-10-14,404.9700012207031
2024-10-15,397.5
2024-10-16,395.239990234375
2024-10-17,400.1400146484375
2024-10-18,402.5400085449219
2024-10-21,400.7999877929688
2024-10-22,392.2000122070313
2024-10-23,395.8299865722656
2024-10-24,392.5700073242188
2024-10-25,392.5700073242188
2024-10-28,392.760009765625
2024-10-29,390.5899963378906
2024-10-30,375.5199890136719
2024-10-31,370.1600036621094
2024-11-01,376.1499938964844
2024-11-04,376.989990234375
2024-11-05,390.2900085449219
2024-11-06,391.8599853515625
2024-11-07,395.9200134277344
2024-11-08,410.5799865722656
2024-11-11,414.9200134277344
2024-11-12,411.1400146484375
2024-11-13,415.0
2024-11-14,410.1199951171875
2024-11-15,407.489990234375
2024-11-18,409.2699890136719
2024-11-19,413.0299987792969
2024-11-20,411.1600036621094
2024-11-21,415.3900146484375
2024-11-22,417.489990234375
2024-11-25,413.3200073242188
2024-11-26,419.1400146484375
2024-11-27,416.0899963378906
2024-11-29,416.2200012207031
2024-12-02,414.7900085449219
2024-12-03,412.55999755859375
2024-12-04,417.4800109863281
2024-12-05,415.05999755859375
2024-12-06,412.1799926757813
2024-12-09,401.6400146484375
2024-12-10,397.4200134277344
2024-12-11,400.1300048828125
2024-12-12,399.6600036621094
2024-12-13,399.3599853515625
2024-12-16,398.3699951171875
2024-12-17,391.7900085449219
2024-12-18,378.4500122070313
2024-12-19,376.8999938964844
2024-12-20,377.1099853515625
2024-12-23,377.489990234375
2024-12-24,379.9299926757813
2024-12-26,378.0400085449219
2024-12-27,373.5299987792969
2024-12-30,370.8599853515625
2024-12-31,369.3500061035156
2025-01-02,373.8399963378906
2025-01-03,381.1099853515625
2025-01-06,383.5199890136719
2025-01-07,379.9599914550781
2025-01-08,386.1000061035156
2025-01-10,377.1199951171875
2025-01-13,376.9800109863281
2025-01-14,382.7099914550781
2025-01-15,385.5499877929688
2025-01-16,388.8599853515625
2025-01-17,389.1900024414063
2025-01-21,397.1499938964844
2025-01-22,399.55999755859375
2025-01-23,400.2900085449219
2025-01-24,400.8599853515625
2025-01-27,367.6199951171875
2025-01-28,365.760009765625
2025-01-29,364.0
2025-01-30,366.3200073242188
2025-01-31,362.75
2025-02-03,360.5199890136719
2025-02-04,355.489990234375
2025-02-05,357.82000732421875
2025-02-06,357.70001220703125
2025-02-07,356.1400146484375
2025-02-10,360.4400024414063
2025-02-11,364.7699890136719
2025-02-12,361.6600036621094
2025-02-13,361.2799987792969
2025-02-14,363.260009765625
2025-02-18,362.9100036621094
2025-02-19,370.5499877929688
2025-02-20,366.6400146484375
2025-02-21,354.8299865722656
2025-02-24,346.8800048828125
2025-02-25,348.7799987792969
2025-02-26,350.7099914550781
2025-02-27,344.2799987792969
2025-02-28,353.70001220703125
2025-03-03,346.239990234375
2025-03-04,343.20001220703125
2025-03-05,348.6499938964844
2025-03-06,341.7300109863281
2025-03-07,344.760009765625
2025-03-10,338.3599853515625
2025-03-11,333.9599914550781
2025-03-12,339.3699951171875
2025-03-13,338.8999938964844
2025-03-14,347.79998779296875
2025-03-17,350.94000244140625
2025-03-18,344.0599975585937
2025-03-19,350.0599975585937
2025-03-20,349.3299865722656
2025-03-21,347.1400146484375
2025-03-24,357.6000061035156
2025-03-25,364.0
2025-03-26,352.0599975585937
2025-03-27,346.6000061035156
2025-03-28,332.0
2025-03-31,336.9200134277344
2025-04-01,341.6499938964844
2025-04-02,347.94000244140625
2025-04-03,331.0400085449219
2025-04-04,318.1099853515625
2025-04-07,316.1700134277344
2025-04-08,315.2099914550781
2025-04-09,342.79998779296875
2025-04-10,338.3299865722656
2025-04-11,345.8099975585937
2025-04-14,347.489990234375
2025-04-15,343.9599914550781
2025-04-16,330.6400146484375
2025-04-17,333.1600036621094
2025-04-21,322.3699951171875
2025-04-22,332.6199951171875
2025-04-23,335.8699951171875
2025-04-24,343.0400085449219
2025-04-25,347.9700012207031
2025-04-28,351.32000732421875
2025-04-29,353.44000244140625
2025-04-30,383.30999755859375
2025-05-01,392.6199951171875
2025-05-02,399.5899963378906
2025-05-05,402.8999938964844
2025-05-06,406.6799926757813
2025-05-07,407.239990234375
2025-05-08,405.6499938964844
2025-05-09,404.7300109863281
2025-05-12,416.1499938964844
2025-05-13,421.8699951171875
2025-05-14,419.6600036621094
2025-05-15,422.3500061035156
2025-05-16,429.0899963378906
2025-05-19,430.80999755859375
2025-05-20,429.7999877929688
2025-05-21,424.8599853515625
2025-05-22,424.260009765625
2025-05-23,423.2900085449219
2025-05-27,436.2699890136719
2025-05-28,432.9400024414063
2025-05-29,432.2900085449219
2025-05-30,430.2699890136719
2025-06-02,430.3599853515625
2025-06-03,432.75
2025-06-04,432.6199951171875
2025-06-05,430.8200073242188
2025-06-06,428.9299926757813
2025-06-09,427.7699890136719
2025-06-10,421.6799926757813
2025-06-11,422.9599914550781
2025-06-12,424.30999755859375
2025-06-13,421.3900146484375
2025-06-16,426.6099853515625
2025-06-17,421.9500122070313
2025-06-18,419.8599853515625
2025-06-20,419.7000122070313
2025-06-23,426.9200134277344
2025-06-24,429.0199890136719
2025-06-25,427.5299987792969
2025-06-26,429.1900024414063
2025-06-27,432.2900085449219
2025-06-30,437.4100036621094
2025-07-01,434.1700134277344
2025-07-02,432.7099914550781
2025-07-03,437.3900146484375
2025-07-07,434.6000061035156
2025-07-08,426.8900146484375
2025-07-09,433.6099853515625
2025-07-10,434.5299987792969
2025-07-11,437.5
2025-07-14,439.1900024414063
2025-07-15,436.3599853515625
2025-07-16,436.9800109863281
2025-07-17,450.05999755859375
2025-07-18,447.3299865722656
2025-07-21,442.4800109863281
2025-07-22,447.6799926757813
2025-07-23,459.3500061035156
2025-07-24,461.7300109863281
2025-07-25,472.0700073242188
2025-07-28,472.5400085449219
2025-07-29,470.9800109863281
2025-07-30,431.4400024414063
2025-07-31,438.0799865722656
2025-08-01,439.25
2025-08-04,433.9700012207031
2025-08-05,428.760009765625
2025-08-06,427.0299987792969
2025-08-07,428.1099853515625
2025-08-08,430.0899963378906
2025-08-11,428.0700073242188
2025-08-12,438.9500122070313
2025-08-13,434.8699951171875
2025-08-14,428.5299987792969
2025-08-15,423.4299926757813
2025-08-18,428.8800048828125
2025-08-19,428.7900085449219
2025-08-20,426.2999877929688
2025-08-21,422.2699890136719
2025-08-22,424.1099853515625
2025-08-25,419.6300048828125
2025-08-26,426.1900024414063
2025-08-27,424.1900024414063
2025-08-28,424.5
2025-08-29,415.6000061035156
2025-09-02,410.9299926757813
2025-09-03,408.30999755859375
2025-09-04,413.1499938964844
2025-09-05,413.8299865722656
2025-09-08,414.9299926757813
2025-09-09,409.4100036621094
2025-09-10,417.3200073242188
2025-09-11,414.8800048828125
2025-09-12,400.7699890136719
2025-09-15,402.4400024414063
2025-09-16,399.989990234375
2025-09-17,398.9599914550781
2025-09-18,402.489990234375
2025-09-19,406.5799865722656
2025-09-22,407.6300048828125
2025-09-23,405.1600036621094
2025-09-24,404.0899963378906
2025-09-25,406.3999938964844
2025-09-26,415.2300109863281
2025-09-29,414.3800048828125
2025-09-30,421.9599914550781
2025-10-01,425.4100036621094
2025-10-02,423.5299987792969
2025-10-03,424.0899963378906
2025-10-06,424.7699890136719
2025-10-07,423.1099853515625
2025-10-08,426.3699951171875
2025-10-09,418.6400146484375
2025-10-10,414.1400146484375
2025-10-13,418.760009765625
2025-10-14,424.0400085449219
2025-10-15,422.4500122070313
2025-10-16,415.9200134277344
2025-10-17,415.8200073242188
2025-10-20,418.3699951171875
2025-10-21,424.2000122070313
2025-10-22,408.5
2025-10-23,415.8500061035156
2025-10-24,425.8699951171875
2025-10-27,428.2799987792969
2025-10-28,426.3599853515625
2025-10-29,427.4800109863281
2025-10-30,446.3699951171875
2025-10-31,448.6499938964844
2025-11-03,446.30999755859375
2025-11-04,432.989990234375
2025-11-05,436.1600036621094
2025-11-06,435.6000061035156
2025-11-07,434.5
2025-11-10,433.5
2025-11-11,421.6400146484375
2025-11-12,421.75
2025-11-13,414.8500061035156
2025-11-14,418.1600036621094
2025-11-17,413.7799987792969
2025-11-18,407.0400085449219
2025-11-19,406.8299865722656
2025-11-20,400.05999755859375
2025-11-21,410.1000061035156
2025-11-24,409.9400024414063
2025-11-25,418.8200073242188
2025-11-26,419.6400146484375
2025-11-28,421.4800109863281
2025-12-01,410.1600036621094
2025-12-02,411.2200012207031
2025-12-03,409.0700073242188
2025-12-04,405.3500061035156
2025-12-05,401.4299926757813
2025-12-08,397.2699890136719
2025-12-09,399.0
2025-12-10,399.1400146484375
2025-12-11,403.3800048828125
2025-12-12,391.1900024414063
2025-12-15,394.8699951171875
2025-12-16,395.9599914550781
2025-12-17,382.2999877929688
2025-12-18,385.2200012207031
2025-12-19,389.8399963378906
2025-12-22,389.8599853515625
2025-12-23,393.739990234375
2025-12-24,393.1799926757813
2025-12-26,392.5899963378906
