,APO
2019-02-07,30.01000022888184
2019-02-08,29.82999992370605
2019-02-11,29.690000534057617
2019-02-12,30.200000762939453
2019-02-13,30.13999938964844
2019-02-14,29.850000381469727
2019-02-15,30.239999771118164
2019-02-19,30.07999992370605
2019-02-20,29.440000534057617
2019-02-21,29.100000381469727
2019-02-22,29.15999984741211
2019-02-25,29.059999465942383
2019-02-26,28.989999771118164
2019-02-27,29.350000381469727
2019-02-28,29.299999237060547
2019-03-01,29.239999771118164
2019-03-04,29.34000015258789
2019-03-05,29.059999465942383
2019-03-06,28.93000030517578
2019-03-07,28.530000686645508
2019-03-08,27.989999771118164
2019-03-11,28.57999992370605
2019-03-12,28.34000015258789
2019-03-13,28.809999465942383
2019-03-14,28.940000534057617
2019-03-15,29.11000061035156
2019-03-18,29.780000686645508
2019-03-19,29.26000022888184
2019-03-20,28.809999465942383
2019-03-21,29.59000015258789
2019-03-22,28.0
2019-03-25,27.93000030517578
2019-03-26,28.309999465942383
2019-03-27,27.89999961853028
2019-03-28,28.0
2019-03-29,28.25
2019-04-01,28.64999961853028
2019-04-02,28.31999969482422
2019-04-03,28.68000030517578
2019-04-04,28.40999984741211
2019-04-05,28.600000381469727
2019-04-08,28.520000457763672
2019-04-09,28.1200008392334
2019-04-10,28.64999961853028
2019-04-11,28.68000030517578
2019-04-12,29.14999961853028
2019-04-15,28.979999542236328
2019-04-16,29.65999984741211
2019-04-17,29.950000762939453
2019-04-18,31.64999961853028
2019-04-22,32.40999984741211
2019-04-23,32.33000183105469
2019-04-24,32.41999816894531
2019-04-25,32.38999938964844
2019-04-26,32.88999938964844
2019-04-29,33.16999816894531
2019-04-30,32.689998626708984
2019-05-01,32.779998779296875
2019-05-02,33.040000915527344
2019-05-03,33.380001068115234
2019-05-06,32.77000045776367
2019-05-07,31.89999961853028
2019-05-08,32.4900016784668
2019-05-09,32.459999084472656
2019-05-10,32.790000915527344
2019-05-13,31.549999237060547
