,WST
2019-03-27,106.31999969482422
2019-03-28,107.55999755859376
2019-03-29,110.1999969482422
2019-04-01,111.77999877929688
2019-04-02,111.2699966430664
2019-04-03,111.8000030517578
2019-04-04,111.86000061035156
2019-04-05,112.87000274658205
2019-04-08,113.12999725341795
2019-04-09,112.9499969482422
2019-04-10,114.5500030517578
2019-04-11,114.52999877929688
2019-04-12,115.7699966430664
2019-04-15,116.9000015258789
2019-04-16,113.88999938964844
2019-04-17,111.63999938964844
2019-04-18,111.5199966430664
2019-04-22,112.16000366210938
2019-04-23,115.1999969482422
2019-04-24,115.20999908447266
2019-04-25,122.26000213623048
2019-04-26,123.68000030517578
2019-04-29,122.30999755859376
2019-04-30,123.79000091552734
2019-05-01,120.58999633789062
2019-05-02,121.83999633789062
2019-05-03,122.8499984741211
2019-05-06,122.77999877929688
2019-05-07,121.4000015258789
2019-05-08,120.44000244140624
2019-05-09,120.4499969482422
2019-05-10,120.41000366210938
2019-05-13,117.5500030517578
2019-05-14,116.31999969482422
2019-05-15,116.4000015258789
2019-05-16,117.16999816894533
2019-05-17,116.41000366210938
2019-05-20,117.44000244140624
2019-05-21,118.52999877929688
2019-05-22,118.1999969482422
2019-05-23,116.05999755859376
2019-05-24,116.29000091552734
2019-05-28,115.66000366210938
2019-05-29,115.37000274658205
2019-05-30,115.83999633789062
2019-05-31,114.5999984741211
2019-06-03,114.6999969482422
2019-06-04,116.3000030517578
2019-06-05,117.44000244140624
2019-06-06,118.08000183105467
2019-06-07,119.30999755859376
2019-06-10,119.95999908447266
2019-06-11,120.69000244140624
2019-06-12,122.19000244140624
2019-06-13,121.9000015258789
2019-06-14,120.68000030517578
2019-06-17,120.66000366210938
2019-06-18,121.3499984741211
2019-06-19,121.83000183105467
2019-06-20,122.22000122070312
2019-06-21,122.04000091552734
2019-06-24,122.19000244140624
2019-06-25,122.58999633789062
2019-06-26,121.72000122070312
2019-06-27,123.58000183105467
2019-06-28,125.1500015258789
2019-07-01,124.7300033569336
2019-07-02,123.58000183105467
2019-07-03,123.91999816894533
2019-07-05,124.0
2019-07-08,122.88999938964844
2019-07-09,124.05999755859376
2019-07-10,123.83999633789062
2019-07-11,124.48999786376952
2019-07-12,124.43000030517578
2019-07-15,124.37999725341795
2019-07-16,123.22000122070312
2019-07-17,121.91000366210938
2019-07-18,122.06999969482422
2019-07-19,121.41000366210938
2019-07-22,123.01000213623048
2019-07-23,123.2699966430664
2019-07-24,122.2699966430664
2019-07-25,132.86000061035156
2019-07-26,136.91000366210938
2019-07-29,138.3699951171875
2019-07-30,137.47999572753906
2019-07-31,137.27000427246094
2019-08-01,137.27999877929688
2019-08-02,135.55999755859375
2019-08-05,133.63999938964844
2019-08-06,138.4199981689453
2019-08-07,139.64999389648438
2019-08-08,143.08999633789062
2019-08-09,143.9199981689453
2019-08-12,142.2899932861328
2019-08-13,145.07000732421875
2019-08-14,142.35000610351562
2019-08-15,142.8800048828125
2019-08-16,145.05999755859375
2019-08-19,145.77999877929688
2019-08-20,145.1199951171875
2019-08-21,145.92999267578125
2019-08-22,145.86000061035156
2019-08-23,143.3300018310547
2019-08-26,145.35000610351562
2019-08-27,146.27000427246094
2019-08-28,146.19000244140625
2019-08-29,147.13999938964844
2019-08-30,145.4600067138672
2019-09-03,144.8699951171875
2019-09-04,147.92999267578125
2019-09-05,150.02000427246094
2019-09-06,149.6999969482422
2019-09-09,145.4499969482422
2019-09-10,141.05999755859375
2019-09-11,144.72000122070312
2019-09-12,146.08999633789062
2019-09-13,144.1999969482422
2019-09-16,142.1300048828125
2019-09-17,143.3000030517578
2019-09-18,141.32000732421875
2019-09-19,143.3300018310547
2019-09-20,143.08999633789062
2019-09-23,143.89999389648438
2019-09-24,143.24000549316406
2019-09-25,145.63999938964844
2019-09-26,143.11000061035156
2019-09-27,140.8699951171875
2019-09-30,141.82000732421875
2019-10-01,139.67999267578125
2019-10-02,137.60000610351562
2019-10-03,140.17999267578125
2019-10-04,141.58999633789062
2019-10-07,140.6999969482422
2019-10-08,137.89999389648438
2019-10-09,140.67999267578125
2019-10-10,140.97000122070312
2019-10-11,142.0
2019-10-14,141.64999389648438
2019-10-15,141.7899932861328
2019-10-16,139.97000122070312
2019-10-17,141.61000061035156
2019-10-18,140.85000610351562
2019-10-21,140.0800018310547
2019-10-22,138.82000732421875
2019-10-23,139.1699981689453
2019-10-24,138.86000061035156
2019-10-25,140.88999938964844
2019-10-28,142.49000549316406
2019-10-29,143.42999267578125
2019-10-30,144.50999450683594
2019-10-31,143.83999633789062
2019-11-01,147.13999938964844
2019-11-04,147.74000549316406
2019-11-05,146.91000366210938
2019-11-06,147.35000610351562
2019-11-07,147.7899932861328
2019-11-08,147.72999572753906
2019-11-11,147.35000610351562
2019-11-12,147.55999755859375
2019-11-13,148.2100067138672
2019-11-14,148.69000244140625
2019-11-15,150.14999389648438
2019-11-18,149.1300048828125
2019-11-19,149.72000122070312
2019-11-20,149.60000610351562
2019-11-21,147.35000610351562
2019-11-22,146.39999389648438
2019-11-25,146.17999267578125
2019-11-26,148.13999938964844
2019-11-27,150.24000549316406
2019-11-29,147.02999877929688
2019-12-02,149.42999267578125
2019-12-03,147.36000061035156
2019-12-04,147.5800018310547
2019-12-05,147.3699951171875
2019-12-06,147.47000122070312
2019-12-09,144.72999572753906
2019-12-10,145.36000061035156
2019-12-11,146.6699981689453
2019-12-12,146.41000366210938
2019-12-13,146.3699951171875
2019-12-16,147.25
2019-12-17,148.38999938964844
2019-12-18,149.3000030517578
2019-12-19,149.44000244140625
2019-12-20,150.83999633789062
2019-12-23,151.2100067138672
2019-12-24,150.72999572753906
2019-12-26,150.77000427246094
2019-12-27,150.80999755859375
2019-12-30,150.80999755859375
2019-12-31,150.3300018310547
2020-01-02,151.74000549316406
2020-01-03,152.13999938964844
2020-01-06,152.22000122070312
2020-01-07,151.8300018310547
2020-01-08,149.77999877929688
2020-01-09,151.4600067138672
2020-01-10,152.6300048828125
2020-01-13,155.94000244140625
2020-01-14,156.49000549316406
2020-01-15,157.19000244140625
2020-01-16,158.36000061035156
2020-01-17,157.58999633789062
2020-01-21,157.61000061035156
2020-01-22,157.22000122070312
2020-01-23,156.5500030517578
2020-01-24,155.75
2020-01-27,155.49000549316406
2020-01-28,157.3300018310547
2020-01-29,158.11000061035156
2020-01-30,157.9499969482422
2020-01-31,155.9499969482422
2020-02-03,158.2899932861328
2020-02-04,158.94000244140625
2020-02-05,159.57000732421875
2020-02-06,160.3800048828125
2020-02-07,159.08999633789062
2020-02-10,160.05999755859375
2020-02-11,162.1999969482422
2020-02-12,162.1999969482422
2020-02-13,174.3800048828125
2020-02-14,174.57000732421875
2020-02-18,173.22000122070312
2020-02-19,174.75999450683594
2020-02-20,171.6699981689453
2020-02-21,170.16000366210938
2020-02-24,166.88999938964844
2020-02-25,162.57000732421875
2020-02-26,158.3000030517578
2020-02-27,154.80999755859375
2020-02-28,150.55999755859375
2020-03-02,156.49000549316406
2020-03-03,153.97999572753906
2020-03-04,158.89999389648438
2020-03-05,153.47999572753906
2020-03-06,149.9499969482422
2020-03-09,139.8000030517578
2020-03-10,143.5399932861328
2020-03-11,147.8300018310547
2020-03-12,142.75999450683594
2020-03-13,146.11000061035156
2020-03-16,130.47000122070312
2020-03-17,143.08999633789062
2020-03-18,143.49000549316406
2020-03-19,139.27999877929688
2020-03-20,130.64999389648438
2020-03-23,128.9600067138672
2020-03-24,135.47999572753906
2020-03-25,135.30999755859375
2020-03-26,146.42999267578125
2020-03-27,141.0800018310547
2020-03-30,151.80999755859375
2020-03-31,152.25
2020-04-01,149.8000030517578
2020-04-02,155.67999267578125
2020-04-03,151.35000610351562
2020-04-06,161.3000030517578
2020-04-07,158.13999938964844
2020-04-08,164.7899932861328
2020-04-09,162.92999267578125
2020-04-13,159.8800048828125
2020-04-14,167.08999633789062
2020-04-15,165.00999450683594
2020-04-16,167.5800018310547
2020-04-17,169.97999572753906
2020-04-20,170.3699951171875
2020-04-21,165.1999969482422
2020-04-22,170.1199951171875
2020-04-23,187.4199981689453
2020-04-24,195.5399932861328
2020-04-27,197.83999633789065
2020-04-28,193.0200042724609
2020-04-29,189.6000061035156
2020-04-30,189.25999450683597
2020-05-01,191.63999938964844
2020-05-04,188.32000732421875
2020-05-05,194.8000030517578
2020-05-06,197.0200042724609
2020-05-07,197.97000122070312
2020-05-08,200.00999450683597
2020-05-11,210.25
2020-05-12,205.6699981689453
2020-05-13,203.8699951171875
2020-05-14,210.3500061035156
2020-05-15,214.1699981689453
2020-05-18,218.3999938964844
2020-05-19,211.57000732421875
2020-05-20,210.08999633789065
2020-05-21,211.0200042724609
2020-05-22,211.44000244140625
2020-05-26,205.9499969482422
2020-05-27,201.2899932861328
2020-05-28,206.02999877929688
2020-05-29,216.0399932861328
2020-06-01,212.13999938964844
2020-06-02,211.32000732421875
2020-06-03,209.3699951171875
2020-06-04,205.38999938964844
2020-06-05,205.72999572753903
2020-06-08,207.66000366210935
2020-06-09,206.2899932861328
2020-06-10,212.8699951171875
2020-06-11,203.7700042724609
2020-06-12,200.72999572753903
2020-06-15,209.3699951171875
2020-06-16,210.47999572753903
2020-06-17,211.25
2020-06-18,212.6499938964844
2020-06-19,216.58999633789065
2020-06-22,217.8000030517578
2020-06-23,217.5399932861328
2020-06-24,216.50999450683597
2020-06-25,223.3600006103516
2020-06-26,222.4499969482422
2020-06-29,220.1300048828125
2020-06-30,227.1699981689453
2020-07-01,224.9900054931641
2020-07-02,229.72999572753903
2020-07-06,234.1499938964844
2020-07-07,230.82000732421875
2020-07-08,232.3000030517578
2020-07-09,235.92999267578125
2020-07-10,232.22999572753903
2020-07-13,229.0399932861328
2020-07-14,233.27999877929688
2020-07-15,241.22000122070312
2020-07-16,240.3600006103516
2020-07-17,246.94000244140625
2020-07-20,251.83999633789065
2020-07-21,252.8600006103516
2020-07-22,255.3699951171875
2020-07-23,262.0599975585937
2020-07-24,262.6600036621094
2020-07-27,267.0299987792969
2020-07-28,264.29998779296875
2020-07-29,269.6199951171875
2020-07-30,268.9599914550781
2020-07-31,268.8699951171875
2020-08-03,278.6400146484375
2020-08-04,274.44000244140625
2020-08-05,274.6499938964844
2020-08-06,273.8900146484375
2020-08-07,273.54998779296875
2020-08-10,266.3800048828125
2020-08-11,264.54998779296875
2020-08-12,272.44000244140625
2020-08-13,275.1600036621094
2020-08-14,272.4700012207031
2020-08-17,274.989990234375
2020-08-18,275.3099975585937
2020-08-19,274.9200134277344
2020-08-20,275.4700012207031
2020-08-21,271.4800109863281
2020-08-24,269.6700134277344
2020-08-25,274.6000061035156
2020-08-26,274.1099853515625
2020-08-27,273.9200134277344
2020-08-28,271.5899963378906
2020-08-31,283.9599914550781
2020-09-01,281.75
2020-09-02,288.0199890136719
2020-09-03,267.29998779296875
2020-09-04,263.6600036621094
2020-09-08,262.6199951171875
2020-09-09,272.57000732421875
2020-09-10,275.3800048828125
2020-09-11,272.4100036621094
2020-09-14,277.8699951171875
2020-09-15,284.3800048828125
2020-09-16,281.2799987792969
2020-09-17,274.9599914550781
2020-09-18,277.7300109863281
2020-09-21,276.8399963378906
2020-09-22,277.0400085449219
2020-09-23,268.29998779296875
2020-09-24,263.6400146484375
2020-09-25,269.510009765625
2020-09-28,272.3900146484375
2020-09-29,273.6499938964844
2020-09-30,274.8999938964844
2020-10-01,275.7900085449219
2020-10-02,273.8500061035156
2020-10-05,287.6400146484375
2020-10-06,290.3299865722656
2020-10-07,292.7099914550781
2020-10-08,291.260009765625
2020-10-09,298.2799987792969
2020-10-12,301.6600036621094
2020-10-13,299.4800109863281
2020-10-14,288.1499938964844
2020-10-15,291.3699951171875
2020-10-16,292.0599975585937
2020-10-19,286.0599975585937
2020-10-20,286.9800109863281
2020-10-21,284.4200134277344
2020-10-22,279.4100036621094
2020-10-23,281.92999267578125
2020-10-26,280.1099853515625
2020-10-27,286.07000732421875
2020-10-28,280.239990234375
2020-10-29,275.2300109863281
2020-10-30,272.07000732421875
2020-11-02,271.3999938964844
2020-11-03,277.0299987792969
2020-11-04,289.7900085449219
2020-11-05,295.0199890136719
2020-11-06,295.79998779296875
2020-11-09,286.5400085449219
2020-11-10,279.4200134277344
2020-11-11,285.07000732421875
2020-11-12,289.5899963378906
2020-11-13,290.9700012207031
2020-11-16,292.010009765625
2020-11-17,286.7900085449219
2020-11-18,281.2900085449219
2020-11-19,281.2200012207031
2020-11-20,284.7300109863281
2020-11-23,275.7200012207031
2020-11-24,267.7099914550781
2020-11-25,269.20001220703125
2020-11-27,277.9599914550781
2020-11-30,275.1600036621094
2020-12-01,272.010009765625
2020-12-02,275.3900146484375
2020-12-03,272.239990234375
2020-12-04,271.54998779296875
2020-12-07,268.0599975585937
2020-12-08,267.2799987792969
2020-12-09,261.1600036621094
2020-12-10,266.6700134277344
2020-12-11,263.9800109863281
2020-12-14,264.9200134277344
2020-12-15,267.17999267578125
2020-12-16,267.6199951171875
2020-12-17,273.5799865722656
2020-12-18,277.6600036621094
2020-12-21,276.0899963378906
2020-12-22,282.9100036621094
2020-12-23,281.42999267578125
2020-12-24,282.9599914550781
2020-12-28,277.5299987792969
2020-12-29,278.3399963378906
2020-12-30,279.94000244140625
2020-12-31,283.3099975585937
2021-01-04,285.57000732421875
2021-01-05,291.0199890136719
2021-01-06,294.1400146484375
2021-01-07,304.0599975585937
2021-01-08,307.5299987792969
2021-01-11,302.4100036621094
2021-01-12,298.489990234375
2021-01-13,298.0
2021-01-14,298.7200012207031
2021-01-15,299.4100036621094
2021-01-19,300.1199951171875
2021-01-20,305.04998779296875
2021-01-21,299.67999267578125
2021-01-22,300.0899963378906
2021-01-25,300.260009765625
2021-01-26,299.67999267578125
2021-01-27,293.2300109863281
2021-01-28,298.9200134277344
2021-01-29,299.489990234375
2021-02-01,297.0199890136719
2021-02-02,294.6000061035156
2021-02-03,292.0799865722656
2021-02-04,290.25
2021-02-05,291.3500061035156
2021-02-08,294.4599914550781
2021-02-09,289.8900146484375
2021-02-10,292.2900085449219
2021-02-11,291.0899963378906
2021-02-12,294.010009765625
2021-02-16,295.6099853515625
2021-02-17,293.989990234375
