,IRM
2020-05-05,22.540000915527344
2020-05-06,21.920000076293945
2020-05-07,24.549999237060547
2020-05-08,24.56999969482422
2020-05-11,24.040000915527344
2020-05-12,23.100000381469727
2020-05-13,22.81999969482422
2020-05-14,22.63999938964844
2020-05-15,22.420000076293945
2020-05-18,23.670000076293945
2020-05-19,23.459999084472656
2020-05-20,23.8799991607666
2020-05-21,23.93000030517578
2020-05-22,24.170000076293945
2020-05-26,24.850000381469727
2020-05-27,25.459999084472656
2020-05-28,25.700000762939453
2020-05-29,25.76000022888184
2020-06-01,26.40999984741211
2020-06-02,26.709999084472656
2020-06-03,28.39999961853028
2020-06-04,29.059999465942383
2020-06-05,29.709999084472656
2020-06-08,30.559999465942383
2020-06-09,30.1299991607666
2020-06-10,29.34000015258789
2020-06-11,27.61000061035156
2020-06-12,27.81999969482422
2020-06-15,28.020000457763672
2020-06-16,28.170000076293945
2020-06-17,27.850000381469727
2020-06-18,26.979999542236328
2020-06-19,26.34000015258789
2020-06-22,25.75
2020-06-23,26.100000381469727
2020-06-24,25.030000686645508
2020-06-25,24.63999938964844
2020-06-26,24.670000076293945
2020-06-29,25.700000762939453
2020-06-30,26.100000381469727
2020-07-01,26.25
2020-07-02,26.15999984741211
2020-07-06,26.420000076293945
2020-07-07,26.040000915527344
2020-07-08,26.15999984741211
2020-07-09,26.18000030517578
2020-07-10,26.739999771118164
2020-07-13,26.86000061035156
2020-07-14,27.309999465942383
2020-07-15,27.600000381469727
2020-07-16,27.350000381469727
2020-07-17,27.270000457763672
2020-07-20,26.8799991607666
2020-07-21,27.270000457763672
2020-07-22,27.5
2020-07-23,27.51000022888184
2020-07-24,27.239999771118164
2020-07-27,27.75
2020-07-28,27.8700008392334
2020-07-29,28.26000022888184
2020-07-30,28.25
2020-07-31,28.190000534057617
2020-08-03,28.049999237060547
2020-08-04,28.86000061035156
2020-08-05,28.979999542236328
2020-08-06,29.09000015258789
2020-08-07,29.450000762939453
2020-08-10,29.75
2020-08-11,29.559999465942383
2020-08-12,29.81999969482422
2020-08-13,29.36000061035156
2020-08-14,29.739999771118164
2020-08-17,30.32999992370605
2020-08-18,30.0
2020-08-19,30.0
2020-08-20,30.100000381469727
2020-08-21,30.209999084472656
2020-08-24,30.34000015258789
2020-08-25,30.3799991607666
2020-08-26,30.26000022888184
2020-08-27,30.450000762939453
2020-08-28,30.34000015258789
2020-08-31,30.09000015258789
2020-09-01,29.940000534057617
2020-09-02,30.5
2020-09-03,30.290000915527344
2020-09-04,30.15999984741211
2020-09-08,30.100000381469727
2020-09-09,30.06999969482422
2020-09-10,29.799999237060547
2020-09-11,29.81999969482422
2020-09-14,28.959999084472656
2020-09-15,29.06999969482422
2020-09-16,29.31999969482422
2020-09-17,28.86000061035156
2020-09-18,28.32999992370605
2020-09-21,27.270000457763672
2020-09-22,27.190000534057617
2020-09-23,26.059999465942383
2020-09-24,26.5
2020-09-25,26.530000686645508
2020-09-28,26.600000381469727
2020-09-29,26.76000022888184
2020-09-30,26.790000915527344
2020-10-01,27.01000022888184
2020-10-02,27.34000015258789
2020-10-05,27.350000381469727
2020-10-06,27.11000061035156
2020-10-07,27.100000381469727
2020-10-08,28.239999771118164
2020-10-09,28.25
2020-10-12,28.350000381469727
2020-10-13,27.6299991607666
2020-10-14,27.51000022888184
2020-10-15,27.64999961853028
2020-10-16,27.51000022888184
2020-10-19,27.32999992370605
2020-10-20,27.489999771118164
2020-10-21,27.3799991607666
2020-10-22,27.64999961853028
2020-10-23,27.850000381469727
2020-10-26,27.299999237060547
2020-10-27,27.020000457763672
2020-10-28,26.350000381469727
2020-10-29,26.32999992370605
2020-10-30,26.059999465942383
2020-11-02,26.520000457763672
2020-11-03,27.299999237060547
2020-11-04,26.6200008392334
2020-11-05,27.479999542236328
2020-11-06,26.809999465942383
2020-11-09,26.64999961853028
2020-11-10,27.15999984741211
2020-11-11,26.459999084472656
2020-11-12,25.57999992370605
2020-11-13,25.489999771118164
2020-11-16,26.09000015258789
2020-11-17,25.89999961853028
2020-11-18,25.89999961853028
2020-11-19,25.790000915527344
2020-11-20,25.690000534057617
2020-11-23,26.15999984741211
2020-11-24,26.57999992370605
2020-11-25,26.93000030517578
2020-11-27,26.6200008392334
2020-11-30,27.5
2020-12-01,27.239999771118164
2020-12-02,27.440000534057617
2020-12-03,28.09000015258789
2020-12-04,29.15999984741211
2020-12-07,29.479999542236328
2020-12-08,30.14999961853028
2020-12-09,30.36000061035156
2020-12-10,30.290000915527344
2020-12-11,30.3799991607666
2020-12-14,29.270000457763672
2020-12-15,29.3700008392334
2020-12-16,29.049999237060547
2020-12-17,29.59000015258789
2020-12-18,29.479999542236328
2020-12-21,29.14999961853028
2020-12-22,29.59000015258789
2020-12-23,29.46999931335449
2020-12-24,29.540000915527344
2020-12-28,29.530000686645508
2020-12-29,29.38999938964844
2020-12-30,29.290000915527344
2020-12-31,29.479999542236328
2021-01-04,28.65999984741211
2021-01-05,28.8799991607666
2021-01-06,28.809999465942383
2021-01-07,28.540000915527344
2021-01-08,28.549999237060547
2021-01-11,28.0
2021-01-12,28.059999465942383
2021-01-13,28.440000534057617
2021-01-14,30.190000534057617
2021-01-15,30.020000457763672
2021-01-19,29.520000457763672
2021-01-20,30.299999237060547
2021-01-21,30.270000457763672
2021-01-22,30.14999961853028
2021-01-25,32.11000061035156
2021-01-26,33.400001525878906
2021-01-27,37.0099983215332
2021-01-28,33.40999984741211
2021-01-29,33.66999816894531
2021-02-01,33.380001068115234
2021-02-02,32.15999984741211
2021-02-03,32.40999984741211
2021-02-04,31.940000534057617
2021-02-05,32.400001525878906
2021-02-08,33.09000015258789
2021-02-09,33.380001068115234
2021-02-10,34.38999938964844
2021-02-11,33.2400016784668
2021-02-12,33.16999816894531
2021-02-16,32.970001220703125
2021-02-17,32.7400016784668
2021-02-18,32.45000076293945
2021-02-19,32.16999816894531
2021-02-22,31.809999465942383
2021-02-23,32.099998474121094
2021-02-24,34.650001525878906
2021-02-25,34.599998474121094
2021-02-26,34.790000915527344
2021-03-01,34.72999954223633
2021-03-02,35.15999984741211
2021-03-03,34.279998779296875
2021-03-04,34.91999816894531
2021-03-05,35.790000915527344
2021-03-08,36.56999969482422
2021-03-09,36.68000030517578
2021-03-10,36.900001525878906
2021-03-11,37.0099983215332
2021-03-12,36.869998931884766
2021-03-15,36.810001373291016
2021-03-16,35.779998779296875
2021-03-17,36.18999862670898
2021-03-18,35.810001373291016
2021-03-19,35.79999923706055
2021-03-22,36.58000183105469
2021-03-23,36.2599983215332
2021-03-24,36.459999084472656
2021-03-25,36.86000061035156
2021-03-26,37.27999877929688
2021-03-29,36.68999862670898
2021-03-30,37.15999984741211
2021-03-31,37.0099983215332
2021-04-01,37.29999923706055
2021-04-05,37.560001373291016
2021-04-06,37.4900016784668
2021-04-07,37.68999862670898
2021-04-08,37.380001068115234
2021-04-09,37.65999984741211
2021-04-12,37.90999984741211
2021-04-13,38.02999877929688
2021-04-14,37.9900016784668
2021-04-15,38.150001525878906
2021-04-16,38.040000915527344
2021-04-19,38.47999954223633
2021-04-20,39.4900016784668
2021-04-21,40.2400016784668
2021-04-22,40.369998931884766
2021-04-23,40.31999969482422
2021-04-26,40.08000183105469
2021-04-27,40.040000915527344
2021-04-28,39.52999877929688
2021-04-29,40.290000915527344
2021-04-30,40.119998931884766
2021-05-03,40.09999847412109
2021-05-04,39.869998931884766
2021-05-05,38.72999954223633
2021-05-06,41.650001525878906
2021-05-07,41.29999923706055
2021-05-10,41.810001373291016
2021-05-11,41.93000030517578
2021-05-12,40.68000030517578
2021-05-13,41.880001068115234
2021-05-14,42.5
2021-05-17,43.54999923706055
2021-05-18,42.56999969482422
2021-05-19,42.119998931884766
2021-05-20,43.0
2021-05-21,42.9900016784668
2021-05-24,43.68999862670898
2021-05-25,43.220001220703125
2021-05-26,43.33000183105469
2021-05-27,43.0099983215332
2021-05-28,43.540000915527344
2021-06-01,44.18000030517578
2021-06-02,45.27999877929688
2021-06-03,45.540000915527344
2021-06-04,45.66999816894531
2021-06-07,45.720001220703125
2021-06-08,46.65999984741211
2021-06-09,47.02000045776367
2021-06-10,46.400001525878906
2021-06-11,46.27999877929688
2021-06-14,45.93999862670898
2021-06-15,45.959999084472656
2021-06-16,45.36000061035156
2021-06-17,45.56999969482422
2021-06-18,44.25
2021-06-21,45.36000061035156
2021-06-22,43.7599983215332
2021-06-23,43.5
2021-06-24,43.34999847412109
2021-06-25,43.15999984741211
2021-06-28,42.95000076293945
2021-06-29,42.31999969482422
2021-06-30,42.31999969482422
2021-07-01,42.619998931884766
2021-07-02,42.77000045776367
2021-07-06,42.41999816894531
2021-07-07,42.7599983215332
2021-07-08,42.619998931884766
2021-07-09,43.7400016784668
2021-07-12,44.5
2021-07-13,44.20000076293945
2021-07-14,44.220001220703125
2021-07-15,44.04999923706055
2021-07-16,43.31999969482422
2021-07-19,42.7400016784668
2021-07-20,43.790000915527344
2021-07-21,43.88999938964844
2021-07-22,43.58000183105469
2021-07-23,43.41999816894531
2021-07-26,43.61000061035156
2021-07-27,43.93000030517578
2021-07-28,43.43000030517578
2021-07-29,43.43999862670898
2021-07-30,43.7599983215332
2021-08-02,43.7599983215332
2021-08-03,43.90999984741211
2021-08-04,43.33000183105469
2021-08-05,44.209999084472656
2021-08-06,44.970001220703125
2021-08-09,45.310001373291016
2021-08-10,45.970001220703125
2021-08-11,46.720001220703125
2021-08-12,46.54999923706055
2021-08-13,46.09999847412109
2021-08-16,45.84999847412109
2021-08-17,45.61000061035156
2021-08-18,45.2599983215332
2021-08-19,45.790000915527344
2021-08-20,45.66999816894531
2021-08-23,45.869998931884766
2021-08-24,45.77000045776367
2021-08-25,45.880001068115234
2021-08-26,45.81999969482422
2021-08-27,46.369998931884766
2021-08-30,46.68999862670898
2021-08-31,47.75
2021-09-01,48.36000061035156
2021-09-02,49.45000076293945
2021-09-03,49.380001068115234
2021-09-07,48.38999938964844
2021-09-08,48.470001220703125
2021-09-09,47.81999969482422
2021-09-10,47.02000045776367
2021-09-13,47.20000076293945
2021-09-14,45.43999862670898
2021-09-15,45.06999969482422
2021-09-16,44.90999984741211
2021-09-17,44.900001525878906
2021-09-20,44.380001068115234
2021-09-21,44.47999954223633
2021-09-22,44.77999877929688
2021-09-23,44.790000915527344
2021-09-24,44.27000045776367
2021-09-27,44.040000915527344
2021-09-28,43.81999969482422
2021-09-29,44.310001373291016
2021-09-30,43.45000076293945
2021-10-01,43.970001220703125
2021-10-04,44.18000030517578
2021-10-05,44.25
2021-10-06,44.11000061035156
2021-10-07,43.959999084472656
2021-10-08,42.630001068115234
2021-10-11,42.709999084472656
2021-10-12,43.27999877929688
2021-10-13,43.2599983215332
2021-10-14,44.77999877929688
2021-10-15,44.880001068115234
2021-10-18,45.0
2021-10-19,44.95000076293945
2021-10-20,45.540000915527344
2021-10-21,45.75
2021-10-22,46.0
2021-10-25,45.9900016784668
2021-10-26,46.2400016784668
2021-10-27,45.65999984741211
2021-10-28,46.41999816894531
2021-10-29,45.63999938964844
2021-11-01,45.93000030517578
2021-11-02,46.68000030517578
2021-11-03,48.22999954223633
2021-11-04,46.220001220703125
2021-11-05,47.650001525878906
2021-11-08,47.09999847412109
2021-11-09,47.58000183105469
2021-11-10,47.40999984741211
2021-11-11,47.869998931884766
2021-11-12,47.54999923706055
2021-11-15,48.959999084472656
2021-11-16,47.68000030517578
2021-11-17,47.15999984741211
2021-11-18,47.40999984741211
2021-11-19,46.61000061035156
2021-11-22,46.75
2021-11-23,46.84999847412109
2021-11-24,47.470001220703125
2021-11-26,46.68999862670898
2021-11-29,46.86000061035156
2021-11-30,45.43999862670898
2021-12-01,45.130001068115234
2021-12-02,47.02999877929688
2021-12-03,47.09000015258789
2021-12-06,47.130001068115234
2021-12-07,48.060001373291016
2021-12-08,47.90999984741211
2021-12-09,47.27999877929688
2021-12-10,48.41999816894531
2021-12-13,49.560001373291016
2021-12-14,48.29999923706055
2021-12-15,49.52999877929688
2021-12-16,50.70000076293945
2021-12-17,51.25
2021-12-20,50.95000076293945
2021-12-21,51.5099983215332
2021-12-22,51.630001068115234
2021-12-23,51.29999923706055
2021-12-27,52.4900016784668
2021-12-28,52.77000045776367
2021-12-29,52.7599983215332
2021-12-30,52.540000915527344
2021-12-31,52.33000183105469
2022-01-03,51.31999969482422
2022-01-04,50.75
2022-01-05,48.5
2022-01-06,46.77000045776367
2022-01-07,46.790000915527344
2022-01-10,46.68000030517578
2022-01-11,46.380001068115234
2022-01-12,46.7599983215332
2022-01-13,45.70000076293945
2022-01-14,44.77000045776367
2022-01-18,44.09000015258789
2022-01-19,43.2400016784668
2022-01-20,42.59000015258789
2022-01-21,43.34999847412109
2022-01-24,44.369998931884766
2022-01-25,44.02000045776367
2022-01-26,44.27999877929688
2022-01-27,43.65999984741211
2022-01-28,45.0
2022-01-31,45.91999816894531
2022-02-01,46.119998931884766
2022-02-02,46.63999938964844
2022-02-03,45.88999938964844
2022-02-04,45.63999938964844
2022-02-07,45.27000045776367
2022-02-08,44.75
2022-02-09,46.06999969482422
2022-02-10,44.77000045776367
2022-02-11,44.43000030517578
2022-02-14,43.650001525878906
2022-02-15,43.75
2022-02-16,44.0099983215332
2022-02-17,43.56999969482422
2022-02-18,43.0099983215332
2022-02-22,42.68000030517578
2022-02-23,42.2400016784668
2022-02-24,45.43000030517578
2022-02-25,48.66999816894531
2022-02-28,49.18000030517578
2022-03-01,49.66999816894531
2022-03-02,50.47999954223633
2022-03-03,51.72999954223633
2022-03-04,52.13999938964844
2022-03-07,51.06999969482422
2022-03-08,50.7400016784668
2022-03-09,51.09000015258789
2022-03-10,51.38999938964844
2022-03-11,50.52999877929688
2022-03-14,48.02999877929688
2022-03-15,48.68000030517578
2022-03-16,49.11000061035156
2022-03-17,49.56999969482422
2022-03-18,49.470001220703125
2022-03-21,50.150001525878906
2022-03-22,50.95000076293945
2022-03-23,52.150001525878906
2022-03-24,52.4900016784668
2022-03-25,53.34000015258789
2022-03-28,53.68000030517578
2022-03-29,55.119998931884766
2022-03-30,55.459999084472656
2022-03-31,55.40999984741211
2022-04-01,56.22999954223633
2022-04-04,55.83000183105469
2022-04-05,55.27000045776367
2022-04-06,56.16999816894531
2022-04-07,55.650001525878906
2022-04-08,55.93000030517578
2022-04-11,55.52999877929688
2022-04-12,55.95000076293945
2022-04-13,55.95000076293945
2022-04-14,55.41999816894531
2022-04-18,56.06999969482422
2022-04-19,56.459999084472656
2022-04-20,57.720001220703125
2022-04-21,57.58000183105469
2022-04-22,56.68000030517578
2022-04-25,55.720001220703125
2022-04-26,54.63999938964844
2022-04-27,54.41999816894531
2022-04-28,55.709999084472656
2022-04-29,53.72999954223633
2022-05-02,50.70000076293945
2022-05-03,52.56999969482422
2022-05-04,54.63999938964844
2022-05-05,54.58000183105469
2022-05-06,54.2400016784668
2022-05-09,53.0099983215332
2022-05-10,51.5
2022-05-11,50.54999923706055
2022-05-12,51.900001525878906
2022-05-13,52.33000183105469
2022-05-16,53.02999877929688
2022-05-17,53.5099983215332
2022-05-18,51.02000045776367
2022-05-19,48.630001068115234
2022-05-20,49.4900016784668
2022-05-23,50.97999954223633
2022-05-24,51.290000915527344
2022-05-25,51.34000015258789
2022-05-26,51.959999084472656
2022-05-27,54.93999862670898
2022-05-31,53.900001525878906
2022-06-01,53.41999816894531
2022-06-02,53.79999923706055
2022-06-03,53.56999969482422
2022-06-06,53.09000015258789
2022-06-07,54.4900016784668
2022-06-08,53.220001220703125
2022-06-09,52.290000915527344
2022-06-10,51.040000915527344
2022-06-13,48.369998931884766
2022-06-14,47.27999877929688
2022-06-15,47.970001220703125
2022-06-16,46.11000061035156
2022-06-17,46.220001220703125
2022-06-21,47.18999862670898
2022-06-22,48.150001525878906
2022-06-23,47.95000076293945
2022-06-24,49.459999084472656
2022-06-27,50.310001373291016
2022-06-28,49.15999984741211
2022-06-29,48.18000030517578
2022-06-30,48.68999862670898
2022-07-01,49.33000183105469
2022-07-05,48.77000045776367
2022-07-06,48.77999877929688
2022-07-07,49.0
2022-07-08,48.70000076293945
2022-07-11,48.04999923706055
2022-07-12,47.65999984741211
2022-07-13,47.16999816894531
2022-07-14,44.709999084472656
2022-07-15,44.84000015258789
2022-07-18,45.36000061035156
2022-07-19,46.41999816894531
2022-07-20,46.34999847412109
2022-07-21,47.2599983215332
2022-07-22,47.369998931884766
2022-07-25,47.02000045776367
2022-07-26,46.81999969482422
2022-07-27,47.04999923706055
2022-07-28,48.0
2022-07-29,48.4900016784668
2022-08-01,48.83000183105469
2022-08-02,48.369998931884766
2022-08-03,48.36000061035156
2022-08-04,48.93999862670898
2022-08-05,52.29999923706055
2022-08-08,53.9900016784668
2022-08-09,53.310001373291016
2022-08-10,54.130001068115234
2022-08-11,53.59000015258789
2022-08-12,54.02999877929688
2022-08-15,54.52999877929688
2022-08-16,54.13999938964844
2022-08-17,54.93999862670898
2022-08-18,55.04999923706055
2022-08-19,54.880001068115234
2022-08-22,53.619998931884766
2022-08-23,53.22999954223633
2022-08-24,54.45000076293945
2022-08-25,55.369998931884766
2022-08-26,54.27000045776367
2022-08-29,54.0099983215332
2022-08-30,52.97999954223633
2022-08-31,52.61000061035156
2022-09-01,53.27000045776367
2022-09-02,52.130001068115234
2022-09-06,51.72999954223633
2022-09-07,52.75
2022-09-08,52.79999923706055
2022-09-09,55.22999954223633
2022-09-12,56.540000915527344
2022-09-13,54.790000915527344
2022-09-14,54.27999877929688
2022-09-15,53.5
2022-09-16,55.290000915527344
2022-09-19,56.18000030517578
2022-09-20,50.650001525878906
2022-09-21,50.150001525878906
2022-09-22,47.93999862670898
2022-09-23,46.59999847412109
2022-09-26,44.72999954223633
2022-09-27,43.59000015258789
2022-09-28,44.90999984741211
2022-09-29,43.810001373291016
2022-09-30,43.970001220703125
2022-10-03,45.63999938964844
2022-10-04,47.58000183105469
2022-10-05,47.04999923706055
2022-10-06,46.0
2022-10-07,45.650001525878906
2022-10-10,45.08000183105469
2022-10-11,46.0099983215332
2022-10-12,45.38999938964844
2022-10-13,45.77999877929688
2022-10-14,44.13999938964844
2022-10-17,45.560001373291016
2022-10-18,47.130001068115234
2022-10-19,46.2400016784668
2022-10-20,46.29999923706055
2022-10-21,47.06999969482422
2022-10-24,47.68999862670898
2022-10-25,49.5099983215332
2022-10-26,49.310001373291016
2022-10-27,49.880001068115234
2022-10-28,50.09999847412109
2022-10-31,50.06999969482422
2022-11-01,50.209999084472656
2022-11-02,49.18000030517578
2022-11-03,49.84000015258789
2022-11-04,49.40999984741211
2022-11-07,49.91999816894531
2022-11-08,50.5
2022-11-09,49.16999816894531
2022-11-10,52.56999969482422
2022-11-11,52.869998931884766
2022-11-14,51.34999847412109
2022-11-15,52.58000183105469
2022-11-16,51.709999084472656
2022-11-17,51.31999969482422
2022-11-18,52.29999923706055
2022-11-21,52.56999969482422
2022-11-22,52.959999084472656
2022-11-23,53.40999984741211
2022-11-25,53.560001373291016
2022-11-28,53.27000045776367
2022-11-29,53.86000061035156
2022-11-30,54.33000183105469
2022-12-01,54.77999877929688
2022-12-02,55.060001373291016
2022-12-05,54.9900016784668
2022-12-06,54.66999816894531
2022-12-07,54.43000030517578
2022-12-08,54.61000061035156
2022-12-09,54.40999984741211
2022-12-12,54.83000183105469
2022-12-13,55.540000915527344
2022-12-14,54.959999084472656
2022-12-15,54.31999969482422
2022-12-16,51.61000061035156
2022-12-19,50.209999084472656
2022-12-20,50.11000061035156
2022-12-21,50.709999084472656
2022-12-22,50.68000030517578
2022-12-23,50.630001068115234
2022-12-27,50.70000076293945
2022-12-28,49.0
2022-12-29,50.130001068115234
2022-12-30,49.84999847412109
2023-01-03,49.66999816894531
2023-01-04,50.880001068115234
2023-01-05,48.95000076293945
2023-01-06,50.68999862670898
2023-01-09,50.459999084472656
2023-01-10,50.15999984741211
2023-01-11,51.52999877929688
2023-01-12,52.150001525878906
2023-01-13,52.630001068115234
2023-01-17,52.31999969482422
2023-01-18,52.06999969482422
2023-01-19,51.09999847412109
2023-01-20,51.81999969482422
2023-01-23,52.2400016784668
2023-01-24,52.150001525878906
2023-01-25,52.540000915527344
2023-01-26,53.630001068115234
2023-01-27,55.06999969482422
2023-01-30,54.459999084472656
2023-01-31,54.58000183105469
2023-02-01,55.59000015258789
2023-02-02,56.630001068115234
2023-02-03,55.52999877929688
2023-02-06,54.95000076293945
2023-02-07,54.66999816894531
2023-02-08,54.25
2023-02-09,53.040000915527344
2023-02-10,53.25
2023-02-13,53.7599983215332
2023-02-14,53.18999862670898
2023-02-15,53.2599983215332
2023-02-16,53.15999984741211
2023-02-17,52.59999847412109
2023-02-21,50.66999816894531
2023-02-22,50.630001068115234
2023-02-23,52.77000045776367
2023-02-24,52.29999923706055
2023-02-27,52.56999969482422
2023-02-28,52.75
2023-03-01,52.58000183105469
2023-03-02,52.790000915527344
2023-03-03,54.630001068115234
2023-03-06,54.880001068115234
2023-03-07,53.650001525878906
2023-03-08,53.84000015258789
2023-03-09,52.81999969482422
2023-03-10,51.33000183105469
2023-03-13,52.66999816894531
2023-03-14,52.2599983215332
2023-03-15,52.06999969482422
2023-03-16,52.08000183105469
2023-03-17,50.290000915527344
2023-03-20,51.08000183105469
2023-03-21,51.209999084472656
2023-03-22,50.16999816894531
2023-03-23,49.540000915527344
2023-03-24,50.45000076293945
2023-03-27,50.209999084472656
2023-03-28,50.08000183105469
2023-03-29,50.970001220703125
2023-03-30,51.790000915527344
2023-03-31,52.90999984741211
2023-04-03,53.0099983215332
2023-04-04,52.59000015258789
2023-04-05,51.58000183105469
2023-04-06,52.290000915527344
2023-04-10,52.369998931884766
2023-04-11,53.47999954223633
2023-04-12,54.150001525878906
2023-04-13,53.7599983215332
2023-04-14,52.7599983215332
2023-04-17,53.18999862670898
2023-04-18,52.72999954223633
2023-04-19,53.720001220703125
2023-04-20,53.58000183105469
2023-04-21,53.90999984741211
2023-04-24,54.36000061035156
2023-04-25,54.2599983215332
2023-04-26,53.86000061035156
2023-04-27,54.97999954223633
2023-04-28,55.2400016784668
2023-05-01,55.369998931884766
2023-05-02,54.68000030517578
2023-05-03,55.16999816894531
2023-05-04,55.63999938964844
2023-05-05,56.38999938964844
2023-05-08,55.9900016784668
2023-05-09,55.77999877929688
2023-05-10,55.83000183105469
2023-05-11,55.220001220703125
2023-05-12,55.09000015258789
2023-05-15,55.65999984741211
2023-05-16,54.34999847412109
2023-05-17,55.27000045776367
2023-05-18,55.16999816894531
2023-05-19,55.36000061035156
2023-05-22,55.040000915527344
2023-05-23,54.709999084472656
2023-05-24,53.45000076293945
2023-05-25,53.709999084472656
2023-05-26,53.58000183105469
2023-05-30,53.400001525878906
2023-05-31,53.41999816894531
2023-06-01,53.150001525878906
2023-06-02,55.22999954223633
2023-06-05,55.52000045776367
2023-06-06,55.720001220703125
2023-06-07,56.36000061035156
2023-06-08,55.83000183105469
2023-06-09,56.06999969482422
2023-06-12,56.369998931884766
2023-06-13,56.380001068115234
2023-06-14,56.720001220703125
2023-06-15,57.15999984741211
2023-06-16,56.7599983215332
2023-06-20,55.45000076293945
2023-06-21,55.54999923706055
2023-06-22,54.84999847412109
2023-06-23,53.970001220703125
2023-06-26,54.630001068115234
2023-06-27,55.7400016784668
2023-06-28,55.470001220703125
2023-06-29,56.15999984741211
2023-06-30,56.81999969482422
2023-07-03,57.27000045776367
2023-07-05,58.22999954223633
2023-07-06,58.27000045776367
2023-07-07,57.95000076293945
2023-07-10,58.77000045776367
2023-07-11,58.540000915527344
2023-07-12,59.34999847412109
2023-07-13,59.11000061035156
2023-07-14,59.5099983215332
2023-07-17,61.27999877929688
2023-07-18,61.83000183105469
2023-07-19,62.22999954223633
2023-07-20,61.9900016784668
2023-07-21,61.88999938964844
2023-07-24,62.150001525878906
2023-07-25,62.06999969482422
2023-07-26,62.43000030517578
2023-07-27,61.08000183105469
2023-07-28,60.560001373291016
2023-07-31,61.400001525878906
2023-08-01,61.77999877929688
2023-08-02,61.63999938964844
2023-08-03,59.79999923706055
2023-08-04,60.91999816894531
2023-08-07,61.43000030517578
2023-08-08,60.77000045776367
2023-08-09,60.91999816894531
2023-08-10,61.0
2023-08-11,60.470001220703125
2023-08-14,60.209999084472656
2023-08-15,59.66999816894531
2023-08-16,59.27000045776367
2023-08-17,58.560001373291016
2023-08-18,59.11000061035156
2023-08-21,58.560001373291016
2023-08-22,59.540000915527344
2023-08-23,61.060001373291016
2023-08-24,60.540000915527344
2023-08-25,61.16999816894531
2023-08-28,62.04999923706055
2023-08-29,62.630001068115234
2023-08-30,63.34999847412109
2023-08-31,63.540000915527344
2023-09-01,63.61000061035156
2023-09-05,63.27999877929688
2023-09-06,64.0199966430664
2023-09-07,63.650001525878906
2023-09-08,62.68000030517578
2023-09-11,63.0099983215332
2023-09-12,63.150001525878906
2023-09-13,63.060001373291016
2023-09-14,63.81999969482422
2023-09-15,62.84999847412109
2023-09-18,63.06999969482422
2023-09-19,63.04999923706055
2023-09-20,63.45000076293945
2023-09-21,61.709999084472656
2023-09-22,61.88999938964844
2023-09-25,61.38999938964844
2023-09-26,59.880001068115234
2023-09-27,58.9900016784668
2023-09-28,59.869998931884766
2023-09-29,59.45000076293945
2023-10-02,58.66999816894531
2023-10-03,57.22999954223633
2023-10-04,57.68999862670898
2023-10-05,57.29999923706055
2023-10-06,58.08000183105469
2023-10-09,59.290000915527344
2023-10-10,59.68000030517578
2023-10-11,60.83000183105469
2023-10-12,60.5
2023-10-13,60.29999923706055
2023-10-16,61.66999816894531
2023-10-17,61.68999862670898
2023-10-18,59.9900016784668
2023-10-19,59.75
2023-10-20,59.220001220703125
2023-10-23,59.060001373291016
2023-10-24,59.650001525878906
2023-10-25,58.369998931884766
2023-10-26,59.02000045776367
2023-10-27,58.220001220703125
2023-10-30,58.290000915527344
2023-10-31,59.06999969482422
2023-11-01,59.65999984741211
2023-11-02,59.34999847412109
2023-11-03,61.75
2023-11-06,60.25
2023-11-07,59.16999816894531
2023-11-08,59.52999877929688
2023-11-09,58.869998931884766
2023-11-10,59.43999862670898
2023-11-13,59.09999847412109
2023-11-14,61.880001068115234
2023-11-15,62.18999862670898
2023-11-16,62.02999877929688
2023-11-17,62.22999954223633
2023-11-20,63.220001220703125
2023-11-21,63.04999923706055
2023-11-22,63.290000915527344
2023-11-24,63.209999084472656
2023-11-27,63.59999847412109
2023-11-28,63.720001220703125
2023-11-29,63.27999877929688
2023-11-30,64.1500015258789
2023-12-01,65.48999786376953
2023-12-04,66.19999694824219
2023-12-05,65.98999786376953
2023-12-06,65.9800033569336
2023-12-07,65.58999633789062
2023-12-08,65.44999694824219
2023-12-11,65.9000015258789
2023-12-12,66.44999694824219
2023-12-13,67.83999633789062
2023-12-14,68.44999694824219
2023-12-15,67.91999816894531
2023-12-18,68.31999969482422
2023-12-19,68.7300033569336
2023-12-20,68.0199966430664
2023-12-21,69.05000305175781
2023-12-22,69.37000274658203
2023-12-26,69.87000274658203
2023-12-27,70.23999786376953
2023-12-28,70.5999984741211
2023-12-29,69.9800033569336
2024-01-02,68.62999725341797
2024-01-03,66.22000122070312
2024-01-04,66.55999755859375
2024-01-05,66.75
2024-01-08,68.05000305175781
2024-01-09,67.13999938964844
2024-01-10,67.18000030517578
2024-01-11,66.25
2024-01-12,67.2300033569336
2024-01-16,66.36000061035156
2024-01-17,65.33999633789062
2024-01-18,65.94000244140625
2024-01-19,66.87000274658203
2024-01-22,67.11000061035156
2024-01-23,67.88999938964844
2024-01-24,67.01000213623047
2024-01-25,68.43000030517578
2024-01-26,67.55999755859375
2024-01-29,67.72000122070312
2024-01-30,68.26000213623047
2024-01-31,67.5199966430664
2024-02-01,69.27999877929688
2024-02-02,69.12000274658203
2024-02-05,68.44999694824219
