,LVS
2019-05-30,55.540000915527344
2019-05-31,55.0
2019-06-03,52.93999862670898
2019-06-04,55.619998931884766
2019-06-05,55.06999969482422
2019-06-06,54.619998931884766
2019-06-07,56.08000183105469
2019-06-10,58.130001068115234
2019-06-11,58.68999862670898
2019-06-12,57.040000915527344
2019-06-13,57.31999969482422
2019-06-14,57.27999877929688
2019-06-17,57.060001373291016
2019-06-18,59.47999954223633
2019-06-19,58.97999954223633
2019-06-20,59.43000030517578
2019-06-21,59.22999954223633
2019-06-24,58.75
2019-06-25,57.400001525878906
2019-06-26,58.68000030517578
2019-06-27,58.77999877929688
2019-06-28,59.09000015258789
2019-07-01,61.970001220703125
2019-07-02,62.130001068115234
2019-07-03,62.220001220703125
2019-07-05,61.84000015258789
2019-07-08,62.02000045776367
2019-07-09,62.900001525878906
2019-07-10,62.25
2019-07-11,62.59999847412109
2019-07-12,63.22999954223633
2019-07-15,63.959999084472656
2019-07-16,64.7300033569336
2019-07-17,64.19000244140625
2019-07-18,64.33000183105469
2019-07-19,63.91999816894531
2019-07-22,63.9900016784668
2019-07-23,65.22000122070312
2019-07-24,64.93000030517578
2019-07-25,62.650001525878906
2019-07-26,63.15999984741211
2019-07-29,62.36000061035156
2019-07-30,61.400001525878906
2019-07-31,60.43999862670898
2019-08-01,58.79999923706055
2019-08-02,56.880001068115234
2019-08-05,54.52999877929688
2019-08-06,54.4900016784668
2019-08-07,53.9900016784668
2019-08-08,55.33000183105469
2019-08-09,53.970001220703125
2019-08-12,52.27000045776367
2019-08-13,53.619998931884766
2019-08-14,51.790000915527344
2019-08-15,51.40999984741211
2019-08-16,52.400001525878906
2019-08-19,54.66999816894531
2019-08-20,55.11000061035156
2019-08-21,55.130001068115234
2019-08-22,54.40999984741211
2019-08-23,53.11000061035156
2019-08-26,53.66999816894531
2019-08-27,54.290000915527344
2019-08-28,54.5
2019-08-29,55.13999938964844
2019-08-30,55.470001220703125
2019-09-03,54.27999877929688
2019-09-04,55.06999969482422
2019-09-05,56.130001068115234
2019-09-06,56.18999862670898
2019-09-09,58.08000183105469
2019-09-10,59.0099983215332
2019-09-11,59.29999923706055
2019-09-12,60.150001525878906
2019-09-13,59.34000015258789
2019-09-16,59.63999938964844
2019-09-17,59.11000061035156
2019-09-18,58.380001068115234
2019-09-19,57.58000183105469
2019-09-20,56.33000183105469
2019-09-23,56.18999862670898
2019-09-24,55.66999816894531
2019-09-25,57.08000183105469
2019-09-26,55.880001068115234
2019-09-27,57.11000061035156
2019-09-30,57.7599983215332
2019-10-01,57.209999084472656
2019-10-02,56.5
2019-10-03,55.95000076293945
2019-10-04,56.0
2019-10-07,54.95000076293945
2019-10-08,53.470001220703125
2019-10-09,54.16999816894531
2019-10-10,54.790000915527344
2019-10-11,57.58000183105469
2019-10-14,57.0099983215332
2019-10-15,57.310001373291016
2019-10-16,57.40999984741211
2019-10-17,57.34999847412109
2019-10-18,57.459999084472656
2019-10-21,57.970001220703125
2019-10-22,58.619998931884766
2019-10-23,59.220001220703125
2019-10-24,61.15999984741211
2019-10-25,61.220001220703125
2019-10-28,62.400001525878906
2019-10-29,62.0
2019-10-30,62.540000915527344
2019-10-31,61.84000015258789
2019-11-01,63.04999923706055
2019-11-04,64.05000305175781
2019-11-05,63.72999954223633
2019-11-06,63.150001525878906
2019-11-07,63.810001373291016
2019-11-08,64.08000183105469
2019-11-11,63.13999938964844
2019-11-12,62.47999954223633
2019-11-13,62.15999984741211
2019-11-14,62.38999938964844
2019-11-15,62.66999816894531
2019-11-18,62.13999938964844
2019-11-19,61.90999984741211
2019-11-20,60.68999862670898
2019-11-21,60.34999847412109
2019-11-22,61.29999923706055
2019-11-25,63.40999984741211
2019-11-26,62.97999954223633
2019-11-27,63.41999816894531
2019-11-29,62.75
2019-12-02,62.68999862670898
2019-12-03,61.93000030517578
2019-12-04,62.68999862670898
2019-12-05,63.27000045776367
2019-12-06,64.1500015258789
2019-12-09,64.16999816894531
2019-12-10,64.1500015258789
2019-12-11,65.44000244140625
2019-12-12,68.69999694824219
2019-12-13,69.04000091552734
2019-12-16,68.0999984741211
2019-12-17,68.20999908447266
2019-12-18,68.97000122070312
2019-12-19,69.18000030517578
2019-12-20,68.52999877929688
2019-12-23,69.41999816894531
2019-12-24,69.29000091552734
2019-12-26,69.94000244140625
2019-12-27,69.73999786376953
2019-12-30,69.30000305175781
2019-12-31,69.04000091552734
2020-01-02,70.80000305175781
2020-01-03,69.72000122070312
2020-01-06,70.08999633789062
2020-01-07,70.16000366210938
2020-01-08,70.80000305175781
2020-01-09,71.5199966430664
2020-01-10,70.91000366210938
2020-01-13,72.16000366210938
2020-01-14,73.36000061035156
2020-01-15,72.7699966430664
2020-01-16,73.4000015258789
2020-01-17,74.05999755859375
2020-01-21,70.05999755859375
2020-01-22,69.44999694824219
2020-01-23,69.44999694824219
2020-01-24,67.8499984741211
2020-01-27,63.27000045776367
2020-01-28,64.41000366210938
2020-01-29,64.69999694824219
2020-01-30,66.19999694824219
2020-01-31,65.30999755859375
2020-02-03,66.55999755859375
2020-02-04,67.83999633789062
2020-02-05,67.88999938964844
2020-02-06,69.47000122070312
2020-02-07,66.80000305175781
2020-02-10,68.16000366210938
2020-02-11,68.8499984741211
2020-02-12,71.12999725341797
2020-02-13,69.30999755859375
2020-02-14,68.06999969482422
2020-02-18,68.16000366210938
2020-02-19,69.0999984741211
2020-02-20,67.44000244140625
2020-02-21,65.5999984741211
2020-02-24,62.209999084472656
2020-02-25,60.15999984741211
2020-02-26,59.15999984741211
2020-02-27,58.43000030517578
2020-02-28,58.310001373291016
2020-03-02,58.2599983215332
2020-03-03,55.900001525878906
2020-03-04,57.25
2020-03-05,54.93999862670898
2020-03-06,54.86000061035156
2020-03-09,49.65999984741211
2020-03-10,53.380001068115234
2020-03-11,48.630001068115234
2020-03-12,44.150001525878906
2020-03-13,49.0099983215332
2020-03-16,40.38999938964844
2020-03-17,40.86000061035156
2020-03-18,37.68000030517578
2020-03-19,40.36000061035156
2020-03-20,43.310001373291016
2020-03-23,43.45000076293945
2020-03-24,44.84000015258789
2020-03-25,47.34999847412109
2020-03-26,48.36000061035156
2020-03-27,42.09999847412109
2020-03-30,43.4900016784668
2020-03-31,42.470001220703125
2020-04-01,40.29999923706055
2020-04-02,40.27000045776367
2020-04-03,37.91999816894531
2020-04-06,40.70000076293945
2020-04-07,42.70000076293945
2020-04-08,46.54999923706055
2020-04-09,47.86000061035156
2020-04-13,46.4900016784668
2020-04-14,48.130001068115234
2020-04-15,47.09999847412109
2020-04-16,45.900001525878906
2020-04-17,47.0099983215332
2020-04-20,43.130001068115234
2020-04-21,40.68999862670898
2020-04-22,41.02999877929688
2020-04-23,45.959999084472656
2020-04-24,43.77999877929688
2020-04-27,46.380001068115234
2020-04-28,46.58000183105469
2020-04-29,48.88999938964844
2020-04-30,48.02000045776367
2020-05-01,45.61000061035156
2020-05-04,45.45000076293945
2020-05-05,46.38999938964844
2020-05-06,46.43999862670898
2020-05-07,47.369998931884766
2020-05-08,50.93999862670898
2020-05-11,48.5
2020-05-12,45.959999084472656
2020-05-13,44.41999816894531
2020-05-14,45.68000030517578
2020-05-15,44.7599983215332
2020-05-18,48.38999938964844
2020-05-19,48.25
2020-05-20,50.16999816894531
2020-05-21,48.56999969482422
2020-05-22,46.900001525878906
2020-05-26,49.93000030517578
2020-05-27,50.93000030517578
2020-05-28,48.54999923706055
2020-05-29,47.93999862670898
2020-06-01,49.02999877929688
2020-06-02,47.790000915527344
2020-06-03,51.790000915527344
2020-06-04,52.34999847412109
2020-06-05,52.970001220703125
2020-06-08,55.63999938964844
2020-06-09,53.65999984741211
2020-06-10,51.77000045776367
2020-06-11,49.09000015258789
2020-06-12,49.869998931884766
2020-06-15,49.060001373291016
2020-06-16,49.400001525878906
2020-06-17,48.900001525878906
2020-06-18,48.20000076293945
2020-06-19,47.18999862670898
2020-06-22,46.290000915527344
2020-06-23,46.880001068115234
2020-06-24,44.93999862670898
2020-06-25,44.9900016784668
2020-06-26,43.33000183105469
2020-06-29,44.650001525878906
2020-06-30,45.540000915527344
2020-07-01,45.040000915527344
2020-07-02,46.34000015258789
2020-07-06,47.06999969482422
2020-07-07,45.02999877929688
2020-07-08,45.61000061035156
2020-07-09,44.68000030517578
2020-07-10,45.720001220703125
2020-07-13,48.52999877929688
2020-07-14,47.38999938964844
2020-07-15,50.25
2020-07-16,49.709999084472656
2020-07-17,48.68999862670898
2020-07-20,47.27999877929688
2020-07-21,48.0
2020-07-22,46.84000015258789
2020-07-23,44.880001068115234
2020-07-24,44.36000061035156
2020-07-27,43.47999954223633
2020-07-28,44.220001220703125
2020-07-29,44.31999969482422
2020-07-30,45.5
2020-07-31,43.63999938964844
2020-08-03,44.0
2020-08-04,43.72999954223633
2020-08-05,43.34000015258789
2020-08-06,45.220001220703125
2020-08-07,44.20000076293945
2020-08-10,47.52000045776367
2020-08-11,51.0
2020-08-12,49.06999969482422
2020-08-13,48.619998931884766
2020-08-14,48.369998931884766
2020-08-17,47.720001220703125
2020-08-18,47.68999862670898
2020-08-19,47.470001220703125
2020-08-20,47.459999084472656
2020-08-21,48.52000045776367
2020-08-24,49.810001373291016
2020-08-25,49.959999084472656
2020-08-26,49.86000061035156
2020-08-27,50.52999877929688
2020-08-28,52.15999984741211
2020-08-31,50.709999084472656
2020-09-01,49.650001525878906
2020-09-02,51.33000183105469
2020-09-03,50.630001068115234
2020-09-04,51.959999084472656
2020-09-08,51.66999816894531
2020-09-09,50.84000015258789
2020-09-10,52.31999969482422
2020-09-11,51.90999984741211
2020-09-14,53.09999847412109
2020-09-15,51.84999847412109
2020-09-16,49.66999816894531
2020-09-17,49.08000183105469
2020-09-18,49.0
2020-09-21,46.43999862670898
2020-09-22,46.25
2020-09-23,45.040000915527344
2020-09-24,45.90999984741211
2020-09-25,46.959999084472656
2020-09-28,47.619998931884766
2020-09-29,46.720001220703125
2020-09-30,46.65999984741211
2020-10-01,46.220001220703125
2020-10-02,46.150001525878906
2020-10-05,46.220001220703125
2020-10-06,46.41999816894531
2020-10-07,46.18000030517578
2020-10-08,46.11000061035156
2020-10-09,45.720001220703125
2020-10-12,46.16999816894531
2020-10-13,44.810001373291016
2020-10-14,44.97999954223633
2020-10-15,45.7400016784668
2020-10-16,45.369998931884766
2020-10-19,44.959999084472656
2020-10-20,46.20000076293945
2020-10-21,45.93999862670898
2020-10-22,49.810001373291016
2020-10-23,50.68000030517578
2020-10-26,49.130001068115234
2020-10-27,48.290000915527344
2020-10-28,46.86000061035156
2020-10-29,47.84000015258789
2020-10-30,48.060001373291016
2020-11-02,49.16999816894531
2020-11-03,49.02000045776367
2020-11-04,49.90999984741211
2020-11-05,52.59999847412109
2020-11-06,52.97999954223633
2020-11-09,57.869998931884766
2020-11-10,58.56999969482422
2020-11-11,56.95000076293945
2020-11-12,55.560001373291016
2020-11-13,58.27999877929688
2020-11-16,58.380001068115234
2020-11-17,57.5
2020-11-18,57.33000183105469
2020-11-19,58.560001373291016
2020-11-20,55.900001525878906
2020-11-23,56.68999862670898
2020-11-24,58.08000183105469
2020-11-25,56.540000915527344
2020-11-27,56.59000015258789
2020-11-30,55.709999084472656
2020-12-01,56.619998931884766
2020-12-02,57.61000061035156
2020-12-03,58.65999984741211
2020-12-04,60.11000061035156
2020-12-07,58.93999862670898
2020-12-08,58.58000183105469
2020-12-09,57.9900016784668
2020-12-10,57.29999923706055
2020-12-11,56.75
2020-12-14,56.52999877929688
2020-12-15,57.869998931884766
2020-12-16,57.63999938964844
2020-12-17,57.34000015258789
2020-12-18,57.43000030517578
2020-12-21,56.880001068115234
2020-12-22,56.25
2020-12-23,57.18999862670898
2020-12-24,57.0099983215332
2020-12-28,58.97999954223633
2020-12-29,58.11000061035156
2020-12-30,58.7400016784668
2020-12-31,59.59999847412109
2021-01-04,57.95000076293945
2021-01-05,59.43999862670898
2021-01-06,58.540000915527344
2021-01-07,58.150001525878906
2021-01-08,57.91999816894531
2021-01-11,56.40999984741211
2021-01-12,56.619998931884766
2021-01-13,55.29999923706055
2021-01-14,55.68000030517578
2021-01-15,53.43999862670898
2021-01-19,54.45000076293945
2021-01-20,54.43000030517578
2021-01-21,55.380001068115234
2021-01-22,54.18000030517578
2021-01-25,52.97999954223633
2021-01-26,52.41999816894531
2021-01-27,49.040000915527344
2021-01-28,49.08000183105469
2021-01-29,48.09000015258789
2021-02-01,49.06999969482422
2021-02-02,52.15999984741211
2021-02-03,53.79999923706055
2021-02-04,52.95000076293945
2021-02-05,55.56999969482422
2021-02-08,55.29999923706055
2021-02-09,54.400001525878906
2021-02-10,55.5099983215332
2021-02-11,55.0
2021-02-12,56.02000045776367
2021-02-16,57.459999084472656
2021-02-17,57.9900016784668
2021-02-18,58.2400016784668
2021-02-19,60.18000030517578
2021-02-22,61.7400016784668
2021-02-23,64.37999725341797
2021-02-24,64.80999755859375
2021-02-25,62.54999923706055
2021-02-26,62.59999847412109
2021-03-01,63.04999923706055
2021-03-02,64.94999694824219
2021-03-03,65.81999969482422
2021-03-04,62.34999847412109
2021-03-05,62.43999862670898
2021-03-08,63.2599983215332
2021-03-09,62.119998931884766
2021-03-10,62.02000045776367
2021-03-11,63.15999984741211
2021-03-12,62.45000076293945
2021-03-15,66.19999694824219
2021-03-16,64.97000122070312
2021-03-17,65.93000030517578
2021-03-18,64.7699966430664
2021-03-19,63.7400016784668
2021-03-22,62.869998931884766
2021-03-23,59.34999847412109
2021-03-24,59.15999984741211
2021-03-25,60.720001220703125
2021-03-26,61.0
2021-03-29,59.720001220703125
2021-03-30,61.220001220703125
2021-03-31,60.7599983215332
2021-04-01,61.84999847412109
2021-04-05,62.59999847412109
2021-04-06,63.61000061035156
2021-04-07,62.130001068115234
2021-04-08,62.59999847412109
2021-04-09,61.93999862670898
2021-04-12,61.61000061035156
2021-04-13,61.0
2021-04-14,61.310001373291016
2021-04-15,61.290000915527344
2021-04-16,61.0
2021-04-19,60.619998931884766
2021-04-20,59.040000915527344
2021-04-21,60.7599983215332
2021-04-22,58.33000183105469
2021-04-23,59.7599983215332
2021-04-26,59.29999923706055
2021-04-27,60.72999954223633
2021-04-28,61.7400016784668
2021-04-29,61.18999862670898
2021-04-30,61.2599983215332
2021-05-03,61.060001373291016
2021-05-04,59.34000015258789
2021-05-05,59.459999084472656
2021-05-06,57.27000045776367
2021-05-07,57.70000076293945
2021-05-10,57.13999938964844
2021-05-11,56.2400016784668
2021-05-12,54.93999862670898
2021-05-13,55.7599983215332
2021-05-14,57.900001525878906
2021-05-17,56.7599983215332
2021-05-18,56.709999084472656
2021-05-19,56.130001068115234
2021-05-20,57.7599983215332
2021-05-21,57.720001220703125
2021-05-24,57.7400016784668
2021-05-25,57.66999816894531
2021-05-26,59.0099983215332
2021-05-27,58.560001373291016
2021-05-28,57.75
2021-06-01,59.20000076293945
2021-06-02,58.91999816894531
2021-06-03,56.7599983215332
2021-06-04,56.52000045776367
2021-06-07,56.52000045776367
2021-06-08,55.91999816894531
2021-06-09,55.09000015258789
2021-06-10,55.38999938964844
2021-06-11,55.630001068115234
2021-06-14,54.150001525878906
2021-06-15,54.290000915527344
2021-06-16,54.369998931884766
2021-06-17,54.13999938964844
2021-06-18,53.0
2021-06-21,54.56999969482422
2021-06-22,53.59999847412109
2021-06-23,53.369998931884766
2021-06-24,51.91999816894531
2021-06-25,52.68000030517578
2021-06-28,51.369998931884766
2021-06-29,51.18000030517578
2021-06-30,52.68999862670898
2021-07-01,53.130001068115234
2021-07-02,53.06999969482422
2021-07-06,51.52999877929688
2021-07-07,50.84999847412109
2021-07-08,50.25
2021-07-09,51.33000183105469
2021-07-12,51.02000045776367
2021-07-13,50.4900016784668
2021-07-14,50.119998931884766
2021-07-15,49.43999862670898
2021-07-16,47.81999969482422
2021-07-19,47.34000015258789
2021-07-20,47.77999877929688
2021-07-21,49.41999816894531
2021-07-22,47.220001220703125
2021-07-23,45.77000045776367
2021-07-26,45.34999847412109
2021-07-27,43.619998931884766
2021-07-28,44.5099983215332
2021-07-29,42.9900016784668
2021-07-30,42.34999847412109
2021-08-02,41.5099983215332
2021-08-03,40.130001068115234
2021-08-04,38.86000061035156
2021-08-05,40.77000045776367
2021-08-06,40.869998931884766
2021-08-09,40.63999938964844
2021-08-10,40.970001220703125
2021-08-11,40.9900016784668
2021-08-12,40.790000915527344
2021-08-13,39.959999084472656
2021-08-16,39.34999847412109
2021-08-17,38.63999938964844
2021-08-18,38.31999969482422
2021-08-19,36.77000045776367
2021-08-20,37.54999923706055
2021-08-23,39.72999954223633
2021-08-24,42.720001220703125
2021-08-25,43.2400016784668
2021-08-26,43.02000045776367
2021-08-27,43.90999984741211
2021-08-30,43.43999862670898
2021-08-31,44.61000061035156
2021-09-01,44.119998931884766
2021-09-02,44.0099983215332
2021-09-03,43.130001068115234
2021-09-07,44.93000030517578
2021-09-08,43.93999862670898
2021-09-09,43.66999816894531
2021-09-10,41.84000015258789
2021-09-13,42.88999938964844
2021-09-14,38.709999084472656
2021-09-15,38.04999923706055
2021-09-16,37.52000045776367
2021-09-17,38.16999816894531
2021-09-20,37.68999862670898
2021-09-21,35.59000015258789
2021-09-22,36.119998931884766
2021-09-23,37.27999877929688
2021-09-24,36.900001525878906
2021-09-27,37.900001525878906
2021-09-28,37.29999923706055
2021-09-29,36.400001525878906
2021-09-30,36.59999847412109
2021-10-01,38.18000030517578
2021-10-04,36.90999984741211
2021-10-05,37.470001220703125
2021-10-06,36.75
2021-10-07,37.119998931884766
2021-10-08,38.220001220703125
2021-10-11,39.09000015258789
2021-10-12,40.22999954223633
2021-10-13,40.04999923706055
2021-10-14,40.369998931884766
2021-10-15,40.09999847412109
2021-10-18,40.040000915527344
2021-10-19,40.29999923706055
2021-10-20,39.52000045776367
2021-10-21,38.77000045776367
2021-10-22,38.0
2021-10-25,37.9900016784668
2021-10-26,39.02999877929688
2021-10-27,40.29999923706055
2021-10-28,39.7400016784668
2021-10-29,38.810001373291016
2021-11-01,41.02000045776367
2021-11-02,40.70000076293945
2021-11-03,41.08000183105469
2021-11-04,39.7400016784668
2021-11-05,42.63999938964844
2021-11-08,41.56999969482422
2021-11-09,41.08000183105469
2021-11-10,40.040000915527344
2021-11-11,39.5
2021-11-12,39.70000076293945
2021-11-15,41.34000015258789
2021-11-16,40.63999938964844
2021-11-17,39.290000915527344
2021-11-18,38.54999923706055
2021-11-19,38.2599983215332
2021-11-22,40.630001068115234
2021-11-23,39.810001373291016
2021-11-24,40.0099983215332
2021-11-26,37.869998931884766
2021-11-29,37.2599983215332
2021-11-30,35.619998931884766
2021-12-01,33.97999954223633
2021-12-02,35.59000015258789
2021-12-03,34.279998779296875
2021-12-06,36.7400016784668
2021-12-07,37.06999969482422
2021-12-08,38.709999084472656
2021-12-09,38.11000061035156
2021-12-10,37.65999984741211
2021-12-13,36.93000030517578
2021-12-14,36.369998931884766
2021-12-15,36.0099983215332
2021-12-16,35.11000061035156
2021-12-17,35.439998626708984
2021-12-20,34.150001525878906
2021-12-21,37.02000045776367
2021-12-22,37.02999877929688
2021-12-23,38.59000015258789
2021-12-27,37.869998931884766
2021-12-28,37.650001525878906
2021-12-29,37.18999862670898
2021-12-30,37.68000030517578
2021-12-31,37.63999938964844
2022-01-03,38.84999847412109
2022-01-04,38.65999984741211
2022-01-05,36.970001220703125
2022-01-06,37.83000183105469
2022-01-07,37.900001525878906
2022-01-10,36.43000030517578
2022-01-11,38.84999847412109
2022-01-12,38.95000076293945
2022-01-13,37.65999984741211
2022-01-14,42.9900016784668
2022-01-18,43.09999847412109
2022-01-19,43.91999816894531
2022-01-20,43.61000061035156
2022-01-21,43.75
2022-01-24,44.88999938964844
2022-01-25,44.869998931884766
2022-01-26,44.119998931884766
2022-01-27,42.08000183105469
2022-01-28,43.11000061035156
2022-01-31,43.79999923706055
2022-02-01,44.650001525878906
2022-02-02,44.75
2022-02-03,43.90999984741211
2022-02-04,44.20000076293945
2022-02-07,45.5
2022-02-08,45.75
2022-02-09,46.709999084472656
2022-02-10,46.650001525878906
2022-02-11,45.15999984741211
2022-02-14,46.209999084472656
2022-02-15,47.7599983215332
2022-02-16,47.61000061035156
2022-02-17,47.060001373291016
2022-02-18,47.119998931884766
2022-02-22,45.41999816894531
2022-02-23,45.150001525878906
2022-02-24,43.58000183105469
2022-02-25,44.52000045776367
2022-02-28,42.86000061035156
2022-03-01,40.29999923706055
2022-03-02,44.400001525878906
2022-03-03,42.369998931884766
2022-03-04,40.79999923706055
2022-03-07,36.09999847412109
2022-03-08,37.0
2022-03-09,38.77000045776367
2022-03-10,38.59999847412109
2022-03-11,36.41999816894531
2022-03-14,32.09000015258789
2022-03-15,32.65999984741211
2022-03-16,36.540000915527344
2022-03-17,37.369998931884766
2022-03-18,38.959999084472656
2022-03-21,38.68999862670898
2022-03-22,39.02000045776367
2022-03-23,38.16999816894531
2022-03-24,39.72999954223633
2022-03-25,39.20000076293945
2022-03-28,38.88999938964844
2022-03-29,40.0
2022-03-30,39.650001525878906
2022-03-31,38.869998931884766
2022-04-01,39.52000045776367
2022-04-04,39.93000030517578
2022-04-05,37.83000183105469
2022-04-06,37.0
2022-04-07,36.11000061035156
2022-04-08,35.95000076293945
2022-04-11,35.040000915527344
2022-04-12,35.029998779296875
2022-04-13,36.25
2022-04-14,36.959999084472656
2022-04-18,36.650001525878906
2022-04-19,38.2400016784668
2022-04-20,38.5099983215332
2022-04-21,37.209999084472656
2022-04-22,36.400001525878906
2022-04-25,36.290000915527344
2022-04-26,34.75
2022-04-27,34.84000015258789
2022-04-28,35.68000030517578
2022-04-29,35.43000030517578
2022-05-02,36.68999862670898
2022-05-03,36.43000030517578
2022-05-04,37.060001373291016
2022-05-05,35.54999923706055
2022-05-06,34.290000915527344
2022-05-09,31.86000061035156
2022-05-10,31.200000762939453
2022-05-11,30.32999992370605
2022-05-12,30.13999938964844
2022-05-13,34.68000030517578
2022-05-16,33.369998931884766
2022-05-17,34.689998626708984
2022-05-18,33.81999969482422
2022-05-19,33.2599983215332
2022-05-20,33.459999084472656
2022-05-23,32.9900016784668
2022-05-24,30.979999542236328
2022-05-25,32.06999969482422
2022-05-26,34.16999816894531
2022-05-27,34.619998931884766
2022-05-31,35.459999084472656
2022-06-01,35.15999984741211
2022-06-02,35.529998779296875
2022-06-03,34.959999084472656
2022-06-06,35.5
2022-06-07,35.83000183105469
2022-06-08,37.38999938964844
2022-06-09,35.290000915527344
2022-06-10,33.5
2022-06-13,30.600000381469727
2022-06-14,32.27000045776367
2022-06-15,32.63999938964844
2022-06-16,30.8700008392334
2022-06-17,31.670000076293945
2022-06-21,31.709999084472656
2022-06-22,31.600000381469727
2022-06-23,31.57999992370605
2022-06-24,33.43000030517578
2022-06-27,33.16999816894531
2022-06-28,34.5099983215332
2022-06-29,33.61000061035156
2022-06-30,33.59000015258789
2022-07-01,35.279998779296875
2022-07-05,34.7599983215332
2022-07-06,34.70000076293945
2022-07-07,35.33000183105469
2022-07-08,34.380001068115234
2022-07-11,32.209999084472656
2022-07-12,33.25
2022-07-13,33.22999954223633
2022-07-14,34.25
2022-07-15,34.529998779296875
2022-07-18,34.650001525878906
2022-07-19,35.529998779296875
2022-07-20,37.08000183105469
2022-07-21,39.52000045776367
2022-07-22,38.9900016784668
2022-07-25,38.84999847412109
2022-07-26,38.220001220703125
2022-07-27,38.970001220703125
2022-07-28,38.52000045776367
2022-07-29,37.68999862670898
2022-08-01,37.77000045776367
2022-08-02,38.150001525878906
2022-08-03,38.959999084472656
2022-08-04,39.29999923706055
2022-08-05,38.369998931884766
2022-08-08,37.18999862670898
2022-08-09,36.900001525878906
2022-08-10,36.650001525878906
2022-08-11,37.68999862670898
2022-08-12,38.66999816894531
2022-08-15,38.68999862670898
2022-08-16,38.27999877929688
2022-08-17,37.45000076293945
2022-08-18,37.720001220703125
2022-08-19,37.630001068115234
2022-08-22,36.59999847412109
2022-08-23,36.880001068115234
2022-08-24,37.869998931884766
2022-08-25,39.06999969482422
2022-08-26,37.93000030517578
2022-08-29,37.88999938964844
2022-08-30,36.650001525878906
2022-08-31,37.630001068115234
2022-09-01,36.70000076293945
2022-09-02,36.209999084472656
2022-09-06,35.45000076293945
2022-09-07,36.400001525878906
2022-09-08,37.650001525878906
2022-09-09,38.16999816894531
2022-09-12,38.75
2022-09-13,37.84000015258789
2022-09-14,38.150001525878906
2022-09-15,39.68999862670898
2022-09-16,38.63999938964844
2022-09-19,38.81999969482422
2022-09-20,39.27999877929688
2022-09-21,36.619998931884766
2022-09-22,35.290000915527344
2022-09-23,35.470001220703125
2022-09-26,39.65999984741211
2022-09-27,39.720001220703125
2022-09-28,39.709999084472656
2022-09-29,38.52999877929688
2022-09-30,37.52000045776367
2022-10-03,38.59999847412109
2022-10-04,42.0
2022-10-05,42.619998931884766
2022-10-06,43.06999969482422
2022-10-07,42.5
2022-10-10,39.290000915527344
2022-10-11,36.36000061035156
2022-10-12,36.5
2022-10-13,35.75
2022-10-14,35.220001220703125
2022-10-17,35.689998626708984
2022-10-18,35.849998474121094
2022-10-19,35.599998474121094
2022-10-20,37.59000015258789
2022-10-21,39.06999969482422
2022-10-24,35.04999923706055
2022-10-25,34.77000045776367
2022-10-26,35.470001220703125
2022-10-27,35.04999923706055
2022-10-28,37.09000015258789
2022-10-31,38.0099983215332
2022-11-01,38.63999938964844
2022-11-02,38.18000030517578
2022-11-03,37.84999847412109
2022-11-04,40.2400016784668
2022-11-07,40.70000076293945
2022-11-08,40.65999984741211
2022-11-09,39.95000076293945
2022-11-10,41.04999923706055
2022-11-11,43.31999969482422
2022-11-14,43.0
2022-11-15,43.93000030517578
2022-11-16,43.90999984741211
2022-11-17,44.27999877929688
2022-11-18,43.619998931884766
2022-11-21,42.369998931884766
2022-11-22,42.68999862670898
2022-11-23,43.060001373291016
2022-11-25,43.16999816894531
2022-11-28,43.650001525878906
2022-11-29,44.65999984741211
2022-11-30,46.84000015258789
2022-12-01,46.88999938964844
2022-12-02,47.959999084472656
2022-12-05,47.70000076293945
2022-12-06,46.79999923706055
2022-12-07,47.130001068115234
2022-12-08,48.310001373291016
2022-12-09,47.310001373291016
2022-12-12,48.36000061035156
2022-12-13,48.66999816894531
2022-12-14,48.75
2022-12-15,48.650001525878906
2022-12-16,47.4900016784668
2022-12-19,46.36000061035156
2022-12-20,46.380001068115234
2022-12-21,46.88999938964844
2022-12-22,46.52000045776367
2022-12-23,46.52000045776367
2022-12-27,48.459999084472656
2022-12-28,46.18000030517578
2022-12-29,47.08000183105469
2022-12-30,48.06999969482422
2023-01-03,49.33000183105469
2023-01-04,51.88999938964844
2023-01-05,51.52999877929688
2023-01-06,51.56999969482422
2023-01-09,52.77999877929688
2023-01-10,53.79999923706055
2023-01-11,53.2400016784668
2023-01-12,53.5
2023-01-13,54.970001220703125
2023-01-17,54.45000076293945
2023-01-18,54.380001068115234
2023-01-19,54.369998931884766
2023-01-20,54.56999969482422
2023-01-23,55.38999938964844
2023-01-24,55.470001220703125
2023-01-25,55.02000045776367
2023-01-26,58.369998931884766
2023-01-27,58.91999816894531
2023-01-30,57.880001068115234
2023-01-31,59.0
2023-02-01,58.91999816894531
2023-02-02,57.400001525878906
2023-02-03,58.08000183105469
2023-02-06,57.84999847412109
2023-02-07,58.040000915527344
2023-02-08,57.52999877929688
2023-02-09,57.52000045776367
2023-02-10,56.810001373291016
2023-02-13,57.52000045776367
2023-02-14,57.560001373291016
2023-02-15,56.54999923706055
2023-02-16,56.81999969482422
2023-02-17,56.02000045776367
2023-02-21,56.34999847412109
2023-02-22,57.34999847412109
2023-02-23,56.459999084472656
2023-02-24,56.150001525878906
2023-02-27,56.02000045776367
2023-02-28,57.470001220703125
2023-03-01,58.56999969482422
2023-03-02,60.16999816894531
