,LNT
2016-11-08,38.5
2016-11-09,36.810001373291016
2016-11-10,35.4900016784668
2016-11-11,35.36000061035156
2016-11-14,35.5099983215332
2016-11-15,36.02000045776367
2016-11-16,35.779998779296875
2016-11-17,35.810001373291016
2016-11-18,35.63999938964844
2016-11-21,35.83000183105469
2016-11-22,36.130001068115234
2016-11-23,35.75
2016-11-25,36.34999847412109
2016-11-28,37.09000015258789
2016-11-29,37.25
2016-11-30,35.91999816894531
2016-12-01,35.5099983215332
2016-12-02,35.9900016784668
2016-12-05,36.06999969482422
2016-12-06,36.08000183105469
2016-12-07,36.470001220703125
2016-12-08,36.43999862670898
2016-12-09,36.83000183105469
2016-12-12,37.209999084472656
2016-12-13,37.5099983215332
2016-12-14,36.619998931884766
2016-12-15,37.0099983215332
2016-12-16,37.61000061035156
2016-12-19,37.77000045776367
2016-12-20,37.79999923706055
2016-12-21,37.68999862670898
2016-12-22,37.810001373291016
2016-12-23,37.86000061035156
2016-12-27,38.0
2016-12-28,37.540000915527344
2016-12-29,38.18999862670898
2016-12-30,37.88999938964844
2017-01-03,37.93000030517578
2017-01-04,38.15999984741211
2017-01-05,38.11000061035156
2017-01-06,37.79999923706055
2017-01-09,37.27999877929688
2017-01-10,37.2400016784668
2017-01-11,37.75
2017-01-12,37.650001525878906
2017-01-13,37.4900016784668
2017-01-17,37.75
2017-01-18,37.70000076293945
2017-01-19,37.27999877929688
2017-01-20,37.36000061035156
2017-01-23,37.02999877929688
2017-01-24,36.95000076293945
2017-01-25,36.88999938964844
2017-01-26,36.95000076293945
2017-01-27,36.88999938964844
2017-01-30,36.86000061035156
2017-01-31,37.650001525878906
2017-02-01,36.97999954223633
2017-02-02,37.5099983215332
2017-02-03,37.81999969482422
2017-02-06,37.65999984741211
2017-02-07,37.79999923706055
2017-02-08,38.150001525878906
2017-02-09,37.650001525878906
2017-02-10,37.86000061035156
2017-02-13,37.9900016784668
2017-02-14,37.66999816894531
2017-02-15,37.540000915527344
2017-02-16,37.93000030517578
2017-02-17,38.08000183105469
2017-02-21,38.43000030517578
2017-02-22,38.650001525878906
2017-02-23,39.11000061035156
2017-02-24,39.52000045776367
2017-02-27,39.04999923706055
2017-02-28,39.47999954223633
2017-03-01,39.08000183105469
2017-03-02,39.25
2017-03-03,39.18999862670898
2017-03-06,39.18000030517578
2017-03-07,39.27999877929688
2017-03-08,38.38999938964844
2017-03-09,38.29999923706055
2017-03-10,38.61000061035156
2017-03-13,38.75
2017-03-14,38.869998931884766
2017-03-15,39.58000183105469
2017-03-16,39.130001068115234
2017-03-17,39.560001373291016
2017-03-20,39.09999847412109
2017-03-21,39.70000076293945
2017-03-22,39.77999877929688
2017-03-23,39.84000015258789
2017-03-24,40.09999847412109
2017-03-27,40.060001373291016
2017-03-28,40.119998931884766
2017-03-29,39.97999954223633
2017-03-30,39.56999969482422
2017-03-31,39.61000061035156
2017-04-03,39.59000015258789
2017-04-04,39.869998931884766
2017-04-05,39.97999954223633
2017-04-06,39.869998931884766
2017-04-07,39.70000076293945
2017-04-10,39.709999084472656
2017-04-11,39.70000076293945
2017-04-12,39.88999938964844
2017-04-13,39.619998931884766
2017-04-17,39.880001068115234
2017-04-18,40.150001525878906
2017-04-19,39.810001373291016
2017-04-20,39.720001220703125
2017-04-21,39.959999084472656
2017-04-24,40.06999969482422
2017-04-25,40.0099983215332
2017-04-26,39.47999954223633
2017-04-27,39.720001220703125
2017-04-28,39.31999969482422
2017-05-01,39.09999847412109
2017-05-02,39.41999816894531
2017-05-03,39.290000915527344
2017-05-04,39.869998931884766
2017-05-05,40.060001373291016
2017-05-08,39.790000915527344
2017-05-09,39.56999969482422
2017-05-10,39.52000045776367
2017-05-11,39.400001525878906
2017-05-12,39.61000061035156
2017-05-15,39.77999877929688
2017-05-16,39.380001068115234
2017-05-17,39.619998931884766
2017-05-18,39.81999969482422
2017-05-19,39.75
2017-05-22,40.380001068115234
2017-05-23,40.90999984741211
2017-05-24,41.119998931884766
2017-05-25,41.560001373291016
2017-05-26,41.36000061035156
2017-05-30,41.470001220703125
2017-05-31,41.470001220703125
2017-06-01,41.630001068115234
2017-06-02,41.83000183105469
2017-06-05,41.63999938964844
2017-06-06,41.459999084472656
2017-06-07,41.61000061035156
2017-06-08,41.25
2017-06-09,41.2599983215332
2017-06-12,41.16999816894531
2017-06-13,41.25
2017-06-14,41.56999969482422
2017-06-15,41.66999816894531
2017-06-16,42.18000030517578
2017-06-19,41.86000061035156
2017-06-20,41.84000015258789
2017-06-21,41.79999923706055
2017-06-22,41.59000015258789
2017-06-23,41.45000076293945
2017-06-26,41.68999862670898
2017-06-27,41.119998931884766
2017-06-28,40.869998931884766
2017-06-29,40.45000076293945
2017-06-30,40.16999816894531
2017-07-03,39.88999938964844
2017-07-05,39.7599983215332
2017-07-06,39.66999816894531
2017-07-07,39.709999084472656
2017-07-10,39.560001373291016
2017-07-11,39.59000015258789
2017-07-12,39.880001068115234
2017-07-13,39.72999954223633
2017-07-14,39.970001220703125
2017-07-17,40.130001068115234
2017-07-18,40.27999877929688
2017-07-19,40.5
2017-07-20,41.0099983215332
2017-07-21,41.380001068115234
2017-07-24,40.84000015258789
2017-07-25,40.54999923706055
2017-07-26,40.869998931884766
2017-07-27,40.72999954223633
2017-07-28,40.470001220703125
2017-07-31,40.52999877929688
2017-08-01,40.83000183105469
2017-08-02,40.95000076293945
2017-08-03,41.09000015258789
2017-08-04,41.09000015258789
2017-08-07,41.27999877929688
2017-08-08,41.56999969482422
2017-08-09,41.5099983215332
2017-08-10,41.630001068115234
2017-08-11,41.369998931884766
2017-08-14,41.66999816894531
2017-08-15,41.90999984741211
2017-08-16,42.08000183105469
2017-08-17,41.77000045776367
2017-08-18,42.2400016784668
2017-08-21,42.400001525878906
2017-08-22,42.720001220703125
2017-08-23,43.0099983215332
2017-08-24,42.86000061035156
2017-08-25,42.869998931884766
2017-08-28,43.08000183105469
2017-08-29,43.060001373291016
2017-08-30,42.77000045776367
2017-08-31,42.7400016784668
2017-09-01,42.56999969482422
2017-09-05,42.90999984741211
2017-09-06,42.59999847412109
2017-09-07,42.95000076293945
2017-09-08,43.18999862670898
2017-09-11,43.59999847412109
2017-09-12,42.75
2017-09-13,42.45000076293945
2017-09-14,42.91999816894531
2017-09-15,42.900001525878906
2017-09-18,42.4900016784668
2017-09-19,42.52999877929688
2017-09-20,42.150001525878906
2017-09-21,42.060001373291016
2017-09-22,41.72999954223633
2017-09-25,42.25
2017-09-26,42.25
2017-09-27,41.58000183105469
2017-09-28,41.70000076293945
2017-09-29,41.56999969482422
2017-10-02,41.59999847412109
2017-10-03,41.380001068115234
2017-10-04,41.95000076293945
2017-10-05,41.900001525878906
2017-10-06,41.91999816894531
2017-10-09,41.9900016784668
2017-10-10,42.34000015258789
2017-10-11,42.65999984741211
2017-10-12,43.0099983215332
2017-10-13,43.04999923706055
2017-10-16,43.119998931884766
2017-10-17,43.43999862670898
2017-10-18,43.380001068115234
2017-10-19,43.84999847412109
2017-10-20,43.869998931884766
2017-10-23,43.77000045776367
2017-10-24,43.47999954223633
2017-10-25,43.25
2017-10-26,43.380001068115234
2017-10-27,43.75
2017-10-30,43.18000030517578
2017-10-31,43.2599983215332
2017-11-01,43.06999969482422
2017-11-02,43.060001373291016
2017-11-03,43.83000183105469
2017-11-06,43.59000015258789
2017-11-07,44.16999816894531
2017-11-08,44.06999969482422
2017-11-09,44.09999847412109
2017-11-10,43.68000030517578
2017-11-13,44.29999923706055
2017-11-14,45.18000030517578
2017-11-15,44.709999084472656
2017-11-16,44.630001068115234
2017-11-17,44.400001525878906
2017-11-20,44.2599983215332
2017-11-21,44.150001525878906
2017-11-22,44.18999862670898
2017-11-24,44.220001220703125
2017-11-27,44.61000061035156
2017-11-28,44.77999877929688
2017-11-29,44.900001525878906
2017-11-30,45.11000061035156
2017-12-01,44.83000183105469
2017-12-04,44.68999862670898
2017-12-05,44.34000015258789
2017-12-06,44.540000915527344
2017-12-07,44.63999938964844
2017-12-08,44.93999862670898
2017-12-11,45.08000183105469
2017-12-12,44.0099983215332
2017-12-13,44.290000915527344
2017-12-14,43.95000076293945
2017-12-15,44.43000030517578
2017-12-18,43.59999847412109
2017-12-19,42.77000045776367
2017-12-20,42.5099983215332
2017-12-21,42.31999969482422
2017-12-22,42.5
2017-12-26,42.18999862670898
2017-12-27,42.41999816894531
2017-12-28,42.65999984741211
2017-12-29,42.61000061035156
2018-01-02,42.11000061035156
2018-01-03,41.7400016784668
2018-01-04,41.25
2018-01-05,41.08000183105469
2018-01-08,41.540000915527344
2018-01-09,40.90999984741211
2018-01-10,40.18999862670898
2018-01-11,39.84000015258789
2018-01-12,39.52999877929688
2018-01-16,39.560001373291016
2018-01-17,40.060001373291016
2018-01-18,39.68000030517578
2018-01-19,39.40999984741211
2018-01-22,39.54999923706055
2018-01-23,40.15999984741211
2018-01-24,39.84999847412109
2018-01-25,40.38999938964844
2018-01-26,40.29999923706055
2018-01-29,39.61000061035156
2018-01-30,39.2599983215332
2018-01-31,39.75
2018-02-01,39.08000183105469
2018-02-02,38.90999984741211
2018-02-05,38.220001220703125
2018-02-06,37.5099983215332
2018-02-07,37.5
2018-02-08,37.13999938964844
2018-02-09,38.41999816894531
2018-02-12,38.47999954223633
2018-02-13,38.630001068115234
2018-02-14,38.11000061035156
2018-02-15,39.04999923706055
2018-02-16,39.75
2018-02-20,39.13999938964844
2018-02-21,38.619998931884766
2018-02-22,38.59999847412109
2018-02-23,39.41999816894531
2018-02-26,39.52999877929688
2018-02-27,38.79999923706055
2018-02-28,38.650001525878906
2018-03-01,38.4900016784668
2018-03-02,38.220001220703125
2018-03-05,38.93000030517578
2018-03-06,38.16999816894531
2018-03-07,38.060001373291016
2018-03-08,38.31999969482422
2018-03-09,38.709999084472656
2018-03-12,39.209999084472656
2018-03-13,39.29999923706055
2018-03-14,39.540000915527344
2018-03-15,39.65999984741211
2018-03-16,40.130001068115234
2018-03-19,39.83000183105469
2018-03-20,39.68000030517578
2018-03-21,39.65999984741211
2018-03-22,39.83000183105469
2018-03-23,39.45000076293945
2018-03-26,39.84000015258789
2018-03-27,40.52999877929688
2018-03-28,40.619998931884766
2018-03-29,40.86000061035156
2018-04-02,40.790000915527344
2018-04-03,40.81999969482422
2018-04-04,40.91999816894531
2018-04-05,41.33000183105469
2018-04-06,41.02000045776367
2018-04-09,41.04999923706055
2018-04-10,40.75
2018-04-11,41.02000045776367
2018-04-12,40.52000045776367
2018-04-13,41.11000061035156
2018-04-16,41.59000015258789
2018-04-17,41.84999847412109
2018-04-18,41.59999847412109
2018-04-19,41.52999877929688
2018-04-20,41.540000915527344
2018-04-23,41.68999862670898
2018-04-24,42.09999847412109
2018-04-25,42.22999954223633
2018-04-26,42.86000061035156
2018-04-27,43.060001373291016
2018-04-30,42.95000076293945
2018-05-01,42.81999969482422
2018-05-02,42.869998931884766
2018-05-03,43.22999954223633
2018-05-04,43.27000045776367
2018-05-07,42.93999862670898
2018-05-08,41.720001220703125
2018-05-09,41.2599983215332
2018-05-10,41.7400016784668
2018-05-11,41.65999984741211
2018-05-14,41.40999984741211
2018-05-15,41.04999923706055
2018-05-16,40.88999938964844
2018-05-17,40.63999938964844
2018-05-18,40.56999969482422
2018-05-21,40.27999877929688
2018-05-22,40.27999877929688
2018-05-23,40.4900016784668
2018-05-24,40.75
2018-05-25,40.790000915527344
2018-05-29,41.0
2018-05-30,41.43999862670898
2018-05-31,41.41999816894531
2018-06-01,40.630001068115234
2018-06-04,40.22999954223633
2018-06-05,39.75
2018-06-06,39.130001068115234
2018-06-07,39.18999862670898
2018-06-08,39.22999954223633
2018-06-11,38.380001068115234
2018-06-12,39.04999923706055
2018-06-13,39.16999816894531
2018-06-14,39.619998931884766
2018-06-15,39.959999084472656
2018-06-18,40.33000183105469
2018-06-19,41.08000183105469
2018-06-20,41.04999923706055
2018-06-21,40.970001220703125
2018-06-22,41.09000015258789
2018-06-25,42.2599983215332
2018-06-26,42.27999877929688
2018-06-27,42.40999984741211
2018-06-28,42.36000061035156
2018-06-29,42.31999969482422
2018-07-02,42.709999084472656
2018-07-03,42.9900016784668
2018-07-05,43.40999984741211
2018-07-06,43.84000015258789
2018-07-09,42.18000030517578
2018-07-10,42.54999923706055
2018-07-11,43.11000061035156
2018-07-12,43.13999938964844
2018-07-13,42.93000030517578
2018-07-16,42.77999877929688
2018-07-17,42.880001068115234
2018-07-18,42.68999862670898
2018-07-19,42.959999084472656
2018-07-20,42.540000915527344
2018-07-23,42.18000030517578
2018-07-24,42.18999862670898
2018-07-25,42.119998931884766
2018-07-26,43.060001373291016
2018-07-27,42.93999862670898
2018-07-30,42.310001373291016
2018-07-31,42.970001220703125
2018-08-01,42.369998931884766
2018-08-02,42.470001220703125
2018-08-03,42.7599983215332
2018-08-06,42.90999984741211
2018-08-07,42.59000015258789
2018-08-08,42.470001220703125
2018-08-09,42.77999877929688
2018-08-10,42.720001220703125
2018-08-13,42.720001220703125
2018-08-14,42.72999954223633
2018-08-15,43.02000045776367
2018-08-16,43.43999862670898
2018-08-17,43.59000015258789
2018-08-20,43.470001220703125
2018-08-21,43.20000076293945
2018-08-22,42.84999847412109
2018-08-23,43.040000915527344
2018-08-24,43.18000030517578
2018-08-27,42.790000915527344
2018-08-28,42.59999847412109
2018-08-29,42.91999816894531
2018-08-30,42.9900016784668
2018-08-31,42.84000015258789
2018-09-04,43.09000015258789
2018-09-05,43.72999954223633
2018-09-06,43.86000061035156
2018-09-07,43.27000045776367
2018-09-10,43.77999877929688
2018-09-11,43.59999847412109
2018-09-12,43.59000015258789
2018-09-13,43.900001525878906
2018-09-14,43.83000183105469
2018-09-17,43.9900016784668
2018-09-18,43.84000015258789
2018-09-19,42.84000015258789
2018-09-20,43.119998931884766
2018-09-21,43.22999954223633
2018-09-24,42.91999816894531
2018-09-25,42.2400016784668
2018-09-26,41.77999877929688
2018-09-27,42.060001373291016
2018-09-28,42.56999969482422
2018-10-01,42.40999984741211
2018-10-02,43.119998931884766
2018-10-03,42.560001373291016
2018-10-04,42.77000045776367
2018-10-05,43.61000061035156
2018-10-08,44.11000061035156
2018-10-09,44.09999847412109
2018-10-10,43.90999984741211
2018-10-11,42.619998931884766
2018-10-12,42.459999084472656
2018-10-15,42.560001373291016
2018-10-16,43.08000183105469
2018-10-17,43.22999954223633
2018-10-18,43.31999969482422
2018-10-19,44.04999923706055
2018-10-22,43.66999816894531
2018-10-23,43.59999847412109
2018-10-24,44.34000015258789
2018-10-25,43.52000045776367
2018-10-26,42.86000061035156
2018-10-29,43.630001068115234
2018-10-30,43.5099983215332
2018-10-31,42.97999954223633
2018-11-01,42.86000061035156
2018-11-02,42.470001220703125
2018-11-05,42.95000076293945
2018-11-06,43.36000061035156
2018-11-07,43.83000183105469
2018-11-08,43.83000183105469
2018-11-09,44.61000061035156
2018-11-12,45.18999862670898
2018-11-13,45.119998931884766
2018-11-14,44.65999984741211
2018-11-15,45.119998931884766
2018-11-16,45.25
2018-11-19,45.380001068115234
2018-11-20,45.2599983215332
2018-11-21,44.06999969482422
2018-11-23,43.97999954223633
2018-11-26,44.290000915527344
2018-11-27,44.790000915527344
2018-11-28,44.77000045776367
2018-11-29,44.66999816894531
2018-11-30,45.38999938964844
2018-12-03,45.900001525878906
2018-12-04,46.16999816894531
2018-12-06,45.720001220703125
2018-12-07,45.84000015258789
2018-12-10,45.93999862670898
2018-12-11,46.27999877929688
2018-12-12,45.88999938964844
2018-12-13,46.119998931884766
2018-12-14,45.31999969482422
2018-12-17,44.130001068115234
2018-12-18,43.91999816894531
2018-12-19,43.720001220703125
2018-12-20,43.81999969482422
2018-12-21,43.45000076293945
2018-12-24,41.209999084472656
2018-12-26,41.68000030517578
2018-12-27,41.9900016784668
2018-12-28,42.04999923706055
2018-12-31,42.25
2019-01-02,41.150001525878906
2019-01-03,41.220001220703125
2019-01-04,41.720001220703125
2019-01-07,41.43000030517578
2019-01-08,42.06999969482422
2019-01-09,41.68999862670898
2019-01-10,42.5099983215332
2019-01-11,41.959999084472656
2019-01-14,41.25
2019-01-15,42.02999877929688
2019-01-16,42.38999938964844
2019-01-17,42.52999877929688
2019-01-18,42.95000076293945
2019-01-22,43.13999938964844
2019-01-23,43.63999938964844
2019-01-24,43.91999816894531
2019-01-25,43.09999847412109
2019-01-28,42.959999084472656
2019-01-29,43.040000915527344
2019-01-30,43.33000183105469
2019-01-31,44.470001220703125
2019-02-01,44.15999984741211
2019-02-04,44.25
2019-02-05,44.36000061035156
2019-02-06,44.22999954223633
2019-02-07,44.7400016784668
2019-02-08,45.0
2019-02-11,44.91999816894531
2019-02-12,44.95000076293945
2019-02-13,44.900001525878906
2019-02-14,44.880001068115234
2019-02-15,44.97999954223633
2019-02-19,45.150001525878906
2019-02-20,45.16999816894531
2019-02-21,45.630001068115234
2019-02-22,45.68000030517578
2019-02-25,45.34000015258789
2019-02-26,45.459999084472656
2019-02-27,45.45000076293945
2019-02-28,45.869998931884766
2019-03-01,45.869998931884766
2019-03-04,46.27999877929688
2019-03-05,45.900001525878906
2019-03-06,46.02000045776367
2019-03-07,46.18999862670898
2019-03-08,46.25
2019-03-11,46.68999862670898
2019-03-12,47.150001525878906
2019-03-13,47.13999938964844
2019-03-14,46.93000030517578
2019-03-15,47.400001525878906
2019-03-18,47.09999847412109
2019-03-19,46.459999084472656
2019-03-20,46.58000183105469
2019-03-21,47.119998931884766
2019-03-22,47.54999923706055
2019-03-25,47.59000015258789
2019-03-26,47.86000061035156
2019-03-27,47.58000183105469
2019-03-28,46.900001525878906
2019-03-29,47.130001068115234
2019-04-01,46.84999847412109
2019-04-02,46.54999923706055
2019-04-03,46.52999877929688
2019-04-04,46.31999969482422
2019-04-05,46.7400016784668
2019-04-08,46.36000061035156
2019-04-09,46.43999862670898
2019-04-10,46.290000915527344
2019-04-11,46.630001068115234
2019-04-12,46.810001373291016
2019-04-15,46.72999954223633
2019-04-16,46.09999847412109
2019-04-17,45.900001525878906
2019-04-18,45.97999954223633
2019-04-22,45.93999862670898
2019-04-23,46.2400016784668
2019-04-24,46.68000030517578
2019-04-25,46.869998931884766
2019-04-26,46.97999954223633
2019-04-29,46.27999877929688
2019-04-30,47.22999954223633
2019-05-01,46.77999877929688
2019-05-02,46.68000030517578
2019-05-03,47.220001220703125
2019-05-06,47.130001068115234
2019-05-07,46.880001068115234
2019-05-08,46.15999984741211
2019-05-09,46.27999877929688
2019-05-10,47.18000030517578
2019-05-13,47.84999847412109
2019-05-14,47.34999847412109
2019-05-15,47.310001373291016
2019-05-16,47.77000045776367
2019-05-17,48.09999847412109
2019-05-20,48.20000076293945
2019-05-21,48.08000183105469
2019-05-22,48.470001220703125
2019-05-23,48.77000045776367
2019-05-24,48.720001220703125
2019-05-28,47.650001525878906
2019-05-29,46.88999938964844
2019-05-30,46.88999938964844
2019-05-31,47.459999084472656
2019-06-03,48.0
2019-06-04,47.95000076293945
2019-06-05,49.06999969482422
2019-06-06,49.27999877929688
2019-06-07,49.0
2019-06-10,48.77999877929688
2019-06-11,48.209999084472656
2019-06-12,49.040000915527344
2019-06-13,49.22999954223633
2019-06-14,50.0
2019-06-17,49.59999847412109
2019-06-18,49.18999862670898
2019-06-19,49.650001525878906
2019-06-20,49.97999954223633
2019-06-21,49.959999084472656
2019-06-24,49.810001373291016
2019-06-25,49.77999877929688
2019-06-26,48.97999954223633
2019-06-27,48.93000030517578
2019-06-28,49.08000183105469
2019-07-01,48.9900016784668
2019-07-02,49.68999862670898
2019-07-03,50.18000030517578
2019-07-05,49.95000076293945
2019-07-08,49.93000030517578
2019-07-09,50.11000061035156
2019-07-10,50.369998931884766
2019-07-11,50.290000915527344
2019-07-12,49.84999847412109
2019-07-15,50.0
2019-07-16,49.95000076293945
2019-07-17,50.27000045776367
2019-07-18,50.84999847412109
2019-07-19,49.93000030517578
2019-07-22,49.88999938964844
2019-07-23,49.59000015258789
2019-07-24,49.5099983215332
2019-07-25,49.38999938964844
2019-07-26,49.790000915527344
2019-07-29,50.150001525878906
2019-07-30,49.66999816894531
2019-07-31,49.540000915527344
2019-08-01,49.97999954223633
2019-08-02,50.130001068115234
2019-08-05,49.75
2019-08-06,50.43999862670898
2019-08-07,50.68999862670898
2019-08-08,51.34000015258789
2019-08-09,51.4900016784668
2019-08-12,51.380001068115234
2019-08-13,51.43999862670898
2019-08-14,50.84999847412109
2019-08-15,51.56999969482422
2019-08-16,51.630001068115234
2019-08-19,51.97999954223633
2019-08-20,51.869998931884766
2019-08-21,52.15999984741211
2019-08-22,52.18000030517578
2019-08-23,51.63999938964844
2019-08-26,52.2599983215332
2019-08-27,52.34000015258789
2019-08-28,52.380001068115234
2019-08-29,52.52999877929688
2019-08-30,52.45000076293945
2019-09-03,53.560001373291016
2019-09-04,53.5099983215332
2019-09-05,52.560001373291016
2019-09-06,52.2599983215332
2019-09-09,51.290000915527344
2019-09-10,50.959999084472656
2019-09-11,51.43000030517578
2019-09-12,51.70000076293945
2019-09-13,51.650001525878906
2019-09-16,51.93000030517578
2019-09-17,52.810001373291016
2019-09-18,52.95000076293945
2019-09-19,53.11000061035156
2019-09-20,53.18000030517578
2019-09-23,53.27000045776367
2019-09-24,54.15999984741211
2019-09-25,54.02999877929688
2019-09-26,54.2599983215332
2019-09-27,54.02999877929688
2019-09-30,53.93000030517578
2019-10-01,53.88999938964844
2019-10-02,53.310001373291016
2019-10-03,53.380001068115234
2019-10-04,54.34999847412109
2019-10-07,53.77999877929688
2019-10-08,53.38999938964844
2019-10-09,53.540000915527344
2019-10-10,53.4900016784668
2019-10-11,53.02999877929688
2019-10-14,52.380001068115234
2019-10-15,51.9900016784668
2019-10-16,52.290000915527344
2019-10-17,52.7400016784668
2019-10-18,52.97999954223633
2019-10-21,53.150001525878906
2019-10-22,53.369998931884766
2019-10-23,53.63999938964844
2019-10-24,53.65999984741211
2019-10-25,53.18000030517578
2019-10-28,52.72999954223633
2019-10-29,52.52000045776367
2019-10-30,52.95000076293945
2019-10-31,53.34000015258789
2019-11-01,53.02999877929688
2019-11-04,52.18000030517578
2019-11-05,51.709999084472656
2019-11-06,51.900001525878906
2019-11-07,51.5
2019-11-08,51.68000030517578
2019-11-11,51.59999847412109
2019-11-12,51.68000030517578
2019-11-13,52.630001068115234
2019-11-14,53.060001373291016
2019-11-15,52.880001068115234
2019-11-18,52.84999847412109
2019-11-19,52.58000183105469
2019-11-20,53.13999938964844
2019-11-21,53.380001068115234
2019-11-22,53.38999938964844
2019-11-25,52.75
2019-11-26,52.970001220703125
2019-11-27,53.04999923706055
2019-11-29,53.0
2019-12-02,52.43000030517578
2019-12-03,52.70000076293945
2019-12-04,53.16999816894531
2019-12-05,53.16999816894531
2019-12-06,53.11000061035156
2019-12-09,52.880001068115234
2019-12-10,52.95000076293945
2019-12-11,53.040000915527344
2019-12-12,52.59000015258789
2019-12-13,52.93000030517578
2019-12-16,53.47999954223633
2019-12-17,53.880001068115234
2019-12-18,54.27999877929688
2019-12-19,54.220001220703125
2019-12-20,54.95000076293945
2019-12-23,54.29999923706055
2019-12-24,54.27000045776367
2019-12-26,54.220001220703125
2019-12-27,54.34000015258789
2019-12-30,54.380001068115234
2019-12-31,54.720001220703125
2020-01-02,53.630001068115234
2020-01-03,53.79999923706055
2020-01-06,53.75
2020-01-07,53.79999923706055
2020-01-08,53.91999816894531
2020-01-09,54.52999877929688
2020-01-10,55.06999969482422
2020-01-13,55.58000183105469
2020-01-14,55.619998931884766
2020-01-15,56.2599983215332
2020-01-16,56.77999877929688
2020-01-17,57.15999984741211
2020-01-21,57.36000061035156
2020-01-22,57.75
2020-01-23,58.459999084472656
2020-01-24,58.93000030517578
2020-01-27,58.83000183105469
2020-01-28,59.150001525878906
2020-01-29,59.08000183105469
2020-01-30,59.41999816894531
2020-01-31,59.36000061035156
2020-02-03,59.52000045776367
2020-02-04,58.65999984741211
2020-02-05,58.560001373291016
2020-02-06,58.52999877929688
2020-02-07,58.33000183105469
2020-02-10,58.41999816894531
2020-02-11,58.38999938964844
2020-02-12,58.65999984741211
2020-02-13,59.380001068115234
2020-02-14,59.7400016784668
2020-02-18,60.16999816894531
2020-02-19,59.470001220703125
2020-02-20,59.56999969482422
2020-02-21,59.13999938964844
2020-02-24,58.84000015258789
2020-02-25,58.0099983215332
2020-02-26,57.83000183105469
2020-02-27,54.95000076293945
2020-02-28,52.119998931884766
2020-03-02,55.36000061035156
2020-03-03,54.77000045776367
2020-03-04,57.86000061035156
2020-03-05,57.38999938964844
2020-03-06,57.4900016784668
2020-03-09,54.15999984741211
2020-03-10,54.0
2020-03-11,51.59000015258789
2020-03-12,48.18000030517578
2020-03-13,50.900001525878906
2020-03-16,47.560001373291016
2020-03-17,52.369998931884766
2020-03-18,48.970001220703125
2020-03-19,45.02999877929688
2020-03-20,40.70000076293945
2020-03-23,39.9900016784668
2020-03-24,43.86000061035156
2020-03-25,44.18000030517578
2020-03-26,47.900001525878906
2020-03-27,47.75
2020-03-30,50.56999969482422
2020-03-31,48.290000915527344
2020-04-01,44.970001220703125
2020-04-02,46.91999816894531
2020-04-03,45.150001525878906
2020-04-06,47.83000183105469
2020-04-07,48.02999877929688
2020-04-08,51.22999954223633
2020-04-09,53.13999938964844
2020-04-13,51.27999877929688
2020-04-14,53.619998931884766
2020-04-15,51.5
2020-04-16,51.61000061035156
2020-04-17,52.869998931884766
2020-04-20,49.9900016784668
2020-04-21,49.70000076293945
2020-04-22,51.02999877929688
2020-04-23,50.09000015258789
2020-04-24,49.97999954223633
2020-04-27,50.34000015258789
2020-04-28,50.650001525878906
2020-04-29,49.40999984741211
2020-04-30,48.54999923706055
2020-05-01,47.25
2020-05-04,47.5
2020-05-05,48.02000045776367
2020-05-06,46.16999816894531
2020-05-07,46.2400016784668
2020-05-08,47.9900016784668
2020-05-11,47.08000183105469
2020-05-12,46.400001525878906
2020-05-13,45.86000061035156
2020-05-14,45.93999862670898
2020-05-15,45.95000076293945
2020-05-18,47.7400016784668
2020-05-19,46.31999969482422
2020-05-20,46.65999984741211
2020-05-21,46.02999877929688
2020-05-22,46.380001068115234
2020-05-26,46.90999984741211
2020-05-27,47.33000183105469
2020-05-28,48.86000061035156
2020-05-29,49.36000061035156
2020-06-01,49.459999084472656
2020-06-02,50.15999984741211
2020-06-03,51.040000915527344
2020-06-04,50.09999847412109
2020-06-05,50.63999938964844
2020-06-08,52.31999969482422
2020-06-09,50.77000045776367
2020-06-10,50.720001220703125
2020-06-11,48.68999862670898
2020-06-12,48.54999923706055
2020-06-15,48.91999816894531
2020-06-16,49.0
2020-06-17,48.90999984741211
2020-06-18,49.02999877929688
2020-06-19,47.9900016784668
2020-06-22,48.4900016784668
2020-06-23,47.88999938964844
2020-06-24,47.119998931884766
2020-06-25,46.77000045776367
2020-06-26,47.04999923706055
2020-06-29,47.400001525878906
2020-06-30,47.84000015258789
2020-07-01,48.7599983215332
2020-07-02,49.41999816894531
2020-07-06,49.0
2020-07-07,48.470001220703125
2020-07-08,48.5099983215332
2020-07-09,48.25
2020-07-10,49.040000915527344
2020-07-13,48.95000076293945
2020-07-14,49.4900016784668
2020-07-15,49.369998931884766
2020-07-16,49.72999954223633
2020-07-17,50.77000045776367
2020-07-20,50.45000076293945
2020-07-21,50.72999954223633
2020-07-22,52.54999923706055
2020-07-23,53.25
2020-07-24,53.119998931884766
2020-07-27,52.869998931884766
2020-07-28,53.619998931884766
2020-07-29,54.0099983215332
2020-07-30,53.77000045776367
2020-07-31,53.84999847412109
2020-08-03,53.5099983215332
2020-08-04,53.79999923706055
2020-08-05,52.869998931884766
2020-08-06,53.34000015258789
2020-08-07,54.720001220703125
2020-08-10,55.34999847412109
2020-08-11,53.65999984741211
2020-08-12,53.93000030517578
