,KKR
2020-08-19,35.77000045776367
2020-08-20,34.33000183105469
2020-08-21,34.81999969482422
2020-08-24,34.790000915527344
2020-08-25,34.720001220703125
2020-08-26,34.9900016784668
2020-08-27,34.81999969482422
2020-08-28,34.93000030517578
2020-08-31,35.81999969482422
2020-09-01,36.2599983215332
2020-09-02,36.77999877929688
2020-09-03,35.66999816894531
2020-09-04,35.70000076293945
2020-09-08,34.2599983215332
2020-09-09,34.959999084472656
2020-09-10,34.68000030517578
2020-09-11,34.650001525878906
2020-09-14,35.189998626708984
2020-09-15,36.02999877929688
2020-09-16,36.13999938964844
2020-09-17,35.400001525878906
2020-09-18,35.040000915527344
2020-09-21,34.529998779296875
2020-09-22,34.650001525878906
2020-09-23,34.099998474121094
2020-09-24,33.060001373291016
2020-09-25,33.90999984741211
2020-09-28,34.95000076293945
2020-09-29,34.189998626708984
2020-09-30,34.34000015258789
2020-10-01,34.689998626708984
2020-10-02,35.11000061035156
2020-10-05,36.060001373291016
2020-10-06,34.95000076293945
2020-10-07,35.25
2020-10-08,36.04999923706055
2020-10-09,35.83000183105469
2020-10-12,36.27000045776367
2020-10-13,36.29999923706055
2020-10-14,36.40999984741211
2020-10-15,37.09000015258789
2020-10-16,36.93999862670898
2020-10-19,36.79999923706055
2020-10-20,37.470001220703125
2020-10-21,37.150001525878906
2020-10-22,37.25
2020-10-23,37.400001525878906
2020-10-26,36.5
2020-10-27,35.810001373291016
2020-10-28,34.77000045776367
2020-10-29,34.790000915527344
2020-10-30,34.150001525878906
2020-11-02,35.04999923706055
2020-11-03,34.88999938964844
2020-11-04,37.150001525878906
2020-11-05,38.18999862670898
2020-11-06,38.22999954223633
2020-11-09,38.0099983215332
2020-11-10,38.380001068115234
2020-11-11,36.720001220703125
2020-11-12,36.7400016784668
2020-11-13,37.5099983215332
2020-11-16,37.7400016784668
2020-11-17,37.970001220703125
2020-11-18,38.060001373291016
2020-11-19,38.470001220703125
2020-11-20,38.18999862670898
2020-11-23,38.61000061035156
2020-11-24,38.18999862670898
2020-11-25,38.869998931884766
2020-11-27,38.709999084472656
2020-11-30,37.93000030517578
2020-12-01,38.91999816894531
2020-12-02,39.220001220703125
2020-12-03,39.220001220703125
2020-12-04,39.56999969482422
2020-12-07,39.869998931884766
2020-12-08,39.7400016784668
2020-12-09,39.150001525878906
2020-12-10,39.0099983215332
2020-12-11,39.619998931884766
2020-12-14,39.220001220703125
2020-12-15,39.630001068115234
2020-12-16,40.209999084472656
2020-12-17,40.41999816894531
2020-12-18,40.040000915527344
2020-12-21,39.70000076293945
2020-12-22,39.4900016784668
2020-12-23,39.650001525878906
2020-12-24,39.84000015258789
2020-12-28,39.47999954223633
2020-12-29,39.43000030517578
2020-12-30,39.68999862670898
2020-12-31,40.4900016784668
2021-01-04,39.650001525878906
2021-01-05,39.27000045776367
2021-01-06,39.34999847412109
2021-01-07,40.16999816894531
2021-01-08,40.4900016784668
2021-01-11,40.58000183105469
2021-01-12,40.41999816894531
2021-01-13,41.20000076293945
2021-01-14,40.97999954223633
2021-01-15,40.720001220703125
2021-01-19,40.970001220703125
2021-01-20,41.459999084472656
2021-01-21,41.13999938964844
2021-01-22,40.20000076293945
2021-01-25,39.54999923706055
2021-01-26,39.150001525878906
2021-01-27,37.560001373291016
2021-01-28,38.93999862670898
2021-01-29,38.95000076293945
2021-02-01,40.43999862670898
2021-02-02,42.310001373291016
2021-02-03,42.09999847412109
2021-02-04,43.86000061035156
2021-02-05,44.650001525878906
2021-02-08,45.27000045776367
2021-02-09,46.54999923706055
2021-02-10,48.560001373291016
2021-02-11,48.209999084472656
2021-02-12,48.209999084472656
2021-02-16,47.95000076293945
2021-02-17,47.54999923706055
2021-02-18,47.09000015258789
2021-02-19,46.77000045776367
2021-02-22,45.34999847412109
2021-02-23,45.119998931884766
2021-02-24,45.43999862670898
2021-02-25,44.959999084472656
2021-02-26,45.560001373291016
2021-03-01,46.29999923706055
2021-03-02,46.45000076293945
2021-03-03,47.0099983215332
2021-03-04,46.68999862670898
2021-03-05,46.900001525878906
2021-03-08,47.08000183105469
2021-03-09,47.06999969482422
2021-03-10,47.77000045776367
2021-03-11,48.209999084472656
2021-03-12,48.43000030517578
2021-03-15,49.34999847412109
2021-03-16,48.93000030517578
2021-03-17,48.97999954223633
2021-03-18,47.810001373291016
2021-03-19,48.20000076293945
2021-03-22,48.7599983215332
2021-03-23,47.869998931884766
2021-03-24,47.97999954223633
2021-03-25,47.91999816894531
2021-03-26,48.470001220703125
2021-03-29,48.540000915527344
2021-03-30,49.18999862670898
2021-03-31,48.84999847412109
2021-04-01,50.34999847412109
2021-04-05,51.15999984741211
2021-04-06,51.18000030517578
2021-04-07,51.04999923706055
2021-04-08,51.61000061035156
2021-04-09,51.33000183105469
2021-04-12,52.0099983215332
2021-04-13,52.02999877929688
2021-04-14,53.11000061035156
2021-04-15,52.91999816894531
2021-04-16,53.310001373291016
2021-04-19,53.310001373291016
2021-04-20,52.59999847412109
2021-04-21,53.09999847412109
2021-04-22,53.720001220703125
2021-04-23,55.09999847412109
2021-04-26,55.56999969482422
2021-04-27,56.63999938964844
2021-04-28,56.709999084472656
2021-04-29,56.810001373291016
2021-04-30,56.58000183105469
2021-05-03,56.27000045776367
2021-05-04,55.630001068115234
2021-05-05,58.11000061035156
2021-05-06,57.68000030517578
2021-05-07,58.720001220703125
2021-05-10,57.09000015258789
2021-05-11,56.27000045776367
2021-05-12,54.09999847412109
2021-05-13,55.119998931884766
2021-05-14,56.13999938964844
2021-05-17,55.43999862670898
2021-05-18,54.9900016784668
2021-05-19,54.79999923706055
2021-05-20,55.38999938964844
2021-05-21,55.2400016784668
2021-05-24,55.31999969482422
2021-05-25,55.58000183105469
2021-05-26,55.52999877929688
2021-05-27,55.70000076293945
2021-05-28,55.68999862670898
2021-06-01,55.72999954223633
2021-06-02,55.0
2021-06-03,55.59000015258789
2021-06-04,55.400001525878906
2021-06-07,54.130001068115234
2021-06-08,55.29999923706055
2021-06-09,55.27999877929688
2021-06-10,56.02000045776367
2021-06-11,56.5
2021-06-14,55.290000915527344
2021-06-15,55.68999862670898
2021-06-16,57.02999877929688
2021-06-17,57.13999938964844
2021-06-18,56.38999938964844
2021-06-21,57.900001525878906
2021-06-22,58.560001373291016
2021-06-23,59.36000061035156
2021-06-24,60.130001068115234
2021-06-25,60.7599983215332
2021-06-28,60.52000045776367
2021-06-29,60.380001068115234
2021-06-30,59.2400016784668
2021-07-01,59.75
2021-07-02,59.790000915527344
2021-07-06,59.93000030517578
2021-07-07,59.369998931884766
2021-07-08,58.02999877929688
2021-07-09,59.09999847412109
2021-07-12,60.459999084472656
2021-07-13,59.40999984741211
2021-07-14,58.90999984741211
2021-07-15,58.81999969482422
2021-07-16,58.2400016784668
2021-07-19,57.369998931884766
2021-07-20,58.560001373291016
2021-07-21,59.380001068115234
2021-07-22,60.709999084472656
2021-07-23,61.41999816894531
2021-07-26,61.83000183105469
2021-07-27,62.33000183105469
2021-07-28,62.45000076293945
2021-07-29,63.810001373291016
2021-07-30,63.7599983215332
2021-08-02,63.540000915527344
2021-08-03,64.80000305175781
2021-08-04,66.02999877929688
2021-08-05,67.23999786376953
2021-08-06,67.58000183105469
2021-08-09,66.83999633789062
2021-08-10,65.80000305175781
2021-08-11,65.80999755859375
2021-08-12,66.0999984741211
2021-08-13,66.04000091552734
2021-08-16,65.4000015258789
2021-08-17,63.52000045776367
2021-08-18,63.18999862670898
2021-08-19,62.20000076293945
2021-08-20,63.310001373291016
2021-08-23,64.41999816894531
2021-08-24,64.44999694824219
2021-08-25,64.5199966430664
2021-08-26,64.2300033569336
2021-08-27,64.19999694824219
2021-08-30,64.30999755859375
2021-08-31,64.29000091552734
2021-09-01,64.5199966430664
2021-09-02,64.44999694824219
2021-09-03,64.44000244140625
2021-09-07,62.77000045776367
2021-09-08,63.06999969482422
2021-09-09,62.90999984741211
2021-09-10,62.7599983215332
2021-09-13,63.31999969482422
2021-09-14,63.38999938964844
2021-09-15,64.62000274658203
2021-09-16,66.63999938964844
2021-09-17,66.4800033569336
2021-09-20,62.45000076293945
2021-09-21,63.540000915527344
2021-09-22,63.59999847412109
2021-09-23,63.650001525878906
2021-09-24,62.02999877929688
2021-09-27,61.52999877929688
2021-09-28,60.02000045776367
2021-09-29,60.84000015258789
2021-09-30,60.880001068115234
2021-10-01,61.68000030517578
2021-10-04,60.27000045776367
2021-10-05,61.880001068115234
2021-10-06,61.86000061035156
2021-10-07,63.380001068115234
2021-10-08,65.51000213623047
2021-10-11,65.43000030517578
2021-10-12,65.29000091552734
2021-10-13,65.7699966430664
2021-10-14,66.80999755859375
2021-10-15,66.20999908447266
2021-10-18,67.12999725341797
2021-10-19,68.51000213623047
2021-10-20,70.58000183105469
2021-10-21,73.12000274658203
2021-10-22,73.54000091552734
2021-10-25,74.86000061035156
2021-10-26,76.55000305175781
2021-10-27,76.33999633789062
2021-10-28,79.25
2021-10-29,79.66999816894531
2021-11-01,77.6500015258789
2021-11-02,80.76000213623047
2021-11-03,83.4000015258789
2021-11-04,81.08000183105469
2021-11-05,80.27999877929688
2021-11-08,78.93000030517578
2021-11-09,79.6500015258789
2021-11-10,76.06999969482422
2021-11-11,78.0999984741211
2021-11-12,78.77999877929688
2021-11-15,77.7699966430664
2021-11-16,78.13999938964844
2021-11-17,78.5
2021-11-18,78.41000366210938
2021-11-19,78.30999755859375
2021-11-22,78.30000305175781
2021-11-23,76.68000030517578
2021-11-24,76.70999908447266
2021-11-26,74.3499984741211
2021-11-29,76.30999755859375
2021-11-30,74.44999694824219
2021-12-01,74.0
2021-12-02,75.4800033569336
2021-12-03,73.62000274658203
2021-12-06,74.4000015258789
2021-12-07,77.69999694824219
2021-12-08,76.9800033569336
2021-12-09,75.76000213623047
2021-12-10,75.33999633789062
2021-12-13,72.38999938964844
2021-12-14,73.04000091552734
2021-12-15,73.94000244140625
2021-12-16,71.08999633789062
2021-12-17,71.58000183105469
2021-12-20,70.58000183105469
2021-12-21,72.16000366210938
2021-12-22,74.0
2021-12-23,75.73999786376953
2021-12-27,77.25
2021-12-28,76.7300033569336
2021-12-29,74.5
2021-12-30,74.7699966430664
2021-12-31,74.5
2022-01-03,73.5199966430664
2022-01-04,74.30999755859375
2022-01-05,68.9800033569336
2022-01-06,70.58999633789062
2022-01-07,69.5
2022-01-10,69.30999755859375
2022-01-11,71.68000030517578
2022-01-12,72.13999938964844
2022-01-13,69.86000061035156
2022-01-14,69.4000015258789
2022-01-18,67.95999908447266
2022-01-19,66.87999725341797
2022-01-20,67.08000183105469
2022-01-21,65.81999969482422
2022-01-24,65.41000366210938
2022-01-25,64.76000213623047
2022-01-26,64.52999877929688
2022-01-27,66.0
2022-01-28,68.19000244140625
2022-01-31,71.16000366210938
2022-02-01,72.45999908447266
2022-02-02,73.18000030517578
2022-02-03,70.91000366210938
2022-02-04,70.93000030517578
2022-02-07,70.7300033569336
2022-02-08,66.37999725341797
2022-02-09,68.83000183105469
2022-02-10,66.0
2022-02-11,62.7599983215332
2022-02-14,60.56999969482422
2022-02-15,62.5
2022-02-16,62.20000076293945
2022-02-17,58.40999984741211
2022-02-18,59.13999938964844
2022-02-22,58.02999877929688
2022-02-23,57.9900016784668
2022-02-24,58.7599983215332
2022-02-25,61.0099983215332
2022-02-28,60.119998931884766
2022-03-01,57.75
2022-03-02,60.130001068115234
2022-03-03,57.77999877929688
2022-03-04,55.88999938964844
2022-03-07,51.15999984741211
2022-03-08,52.27000045776367
2022-03-09,54.970001220703125
2022-03-10,53.45000076293945
2022-03-11,52.290000915527344
2022-03-14,50.84999847412109
2022-03-15,52.08000183105469
2022-03-16,55.459999084472656
2022-03-17,57.65999984741211
2022-03-18,59.470001220703125
2022-03-21,58.400001525878906
2022-03-22,60.150001525878906
2022-03-23,58.97999954223633
2022-03-24,59.25
2022-03-25,58.65999984741211
2022-03-28,58.58000183105469
2022-03-29,61.77999877929688
2022-03-30,59.310001373291016
2022-03-31,58.470001220703125
2022-04-01,59.77999877929688
2022-04-04,59.93999862670898
2022-04-05,57.47999954223633
2022-04-06,56.29999923706055
2022-04-07,55.810001373291016
2022-04-08,57.70000076293945
2022-04-11,56.2599983215332
2022-04-12,55.5
2022-04-13,56.4900016784668
2022-04-14,55.25
2022-04-18,54.54999923706055
2022-04-19,56.43000030517578
2022-04-20,57.93000030517578
2022-04-21,53.869998931884766
2022-04-22,51.77000045776367
2022-04-25,53.0
2022-04-26,50.880001068115234
2022-04-27,51.68000030517578
2022-04-28,52.58000183105469
2022-04-29,50.970001220703125
2022-05-02,52.93999862670898
2022-05-03,54.290000915527344
2022-05-04,57.34999847412109
2022-05-05,55.36000061035156
2022-05-06,53.54999923706055
2022-05-09,49.86000061035156
2022-05-10,51.15999984741211
2022-05-11,50.150001525878906
2022-05-12,48.29999923706055
2022-05-13,51.56999969482422
2022-05-16,50.93999862670898
2022-05-17,53.08000183105469
2022-05-18,50.7599983215332
2022-05-19,50.459999084472656
2022-05-20,51.7599983215332
2022-05-23,51.95000076293945
2022-05-24,49.9900016784668
2022-05-25,50.59999847412109
2022-05-26,54.43999862670898
2022-05-27,56.040000915527344
2022-05-31,54.810001373291016
2022-06-01,54.459999084472656
2022-06-02,56.34999847412109
2022-06-03,55.31999969482422
2022-06-06,56.5099983215332
2022-06-07,56.95000076293945
2022-06-08,54.84999847412109
2022-06-09,53.16999816894531
2022-06-10,51.04999923706055
2022-06-13,46.7599983215332
2022-06-14,47.09999847412109
2022-06-15,48.68999862670898
2022-06-16,45.060001373291016
2022-06-17,45.18000030517578
2022-06-21,46.369998931884766
2022-06-22,45.81999969482422
2022-06-23,46.38999938964844
2022-06-24,48.56999969482422
2022-06-27,48.470001220703125
2022-06-28,48.560001373291016
2022-06-29,47.34999847412109
2022-06-30,46.290000915527344
2022-07-01,46.72999954223633
2022-07-05,47.650001525878906
2022-07-06,47.34000015258789
2022-07-07,48.68999862670898
2022-07-08,47.54999923706055
2022-07-11,47.27000045776367
2022-07-12,46.66999816894531
2022-07-13,46.16999816894531
2022-07-14,45.83000183105469
2022-07-15,48.2400016784668
2022-07-18,48.709999084472656
2022-07-19,50.790000915527344
2022-07-20,51.61000061035156
2022-07-21,52.45000076293945
2022-07-22,51.33000183105469
2022-07-25,52.13999938964844
2022-07-26,51.09999847412109
2022-07-27,52.630001068115234
2022-07-28,55.43999862670898
2022-07-29,55.459999084472656
2022-08-01,55.52999877929688
2022-08-02,52.2400016784668
2022-08-03,53.290000915527344
2022-08-04,53.2400016784668
2022-08-05,52.41999816894531
2022-08-08,52.810001373291016
2022-08-09,51.75
2022-08-10,55.5
2022-08-11,56.65999984741211
2022-08-12,57.119998931884766
2022-08-15,57.52000045776367
2022-08-16,57.20000076293945
2022-08-17,56.540000915527344
2022-08-18,55.83000183105469
2022-08-19,54.09000015258789
2022-08-22,52.91999816894531
2022-08-23,52.83000183105469
2022-08-24,53.15999984741211
2022-08-25,54.41999816894531
2022-08-26,51.630001068115234
2022-08-29,51.150001525878906
2022-08-30,50.70000076293945
2022-08-31,50.560001373291016
2022-09-01,50.130001068115234
2022-09-02,49.25
2022-09-06,48.52000045776367
2022-09-07,49.43000030517578
2022-09-08,50.06999969482422
2022-09-09,51.5
2022-09-12,52.68000030517578
2022-09-13,50.0
2022-09-14,50.13999938964844
2022-09-15,49.63999938964844
2022-09-16,48.52000045776367
2022-09-19,49.5099983215332
2022-09-20,47.68000030517578
2022-09-21,46.119998931884766
2022-09-22,45.11000061035156
2022-09-23,43.88999938964844
2022-09-26,43.65999984741211
2022-09-27,43.93000030517578
2022-09-28,45.02000045776367
2022-09-29,43.29999923706055
2022-09-30,43.0
2022-10-03,43.970001220703125
2022-10-04,47.38999938964844
2022-10-05,47.290000915527344
2022-10-06,47.040000915527344
2022-10-07,44.900001525878906
2022-10-10,44.9900016784668
2022-10-11,44.13999938964844
2022-10-12,44.380001068115234
2022-10-13,45.52000045776367
2022-10-14,44.31999969482422
2022-10-17,45.18000030517578
2022-10-18,46.43999862670898
2022-10-19,45.77000045776367
2022-10-20,44.90999984741211
2022-10-21,46.34000015258789
2022-10-24,46.2599983215332
2022-10-25,47.27000045776367
2022-10-26,48.2400016784668
2022-10-27,48.72999954223633
2022-10-28,49.380001068115234
2022-10-31,48.630001068115234
2022-11-01,49.470001220703125
2022-11-02,49.84000015258789
2022-11-03,48.47999954223633
2022-11-04,51.33000183105469
2022-11-07,52.540000915527344
2022-11-08,52.65999984741211
2022-11-09,50.5
2022-11-10,56.380001068115234
2022-11-11,57.08000183105469
2022-11-14,53.619998931884766
2022-11-15,54.16999816894531
2022-11-16,53.13999938964844
2022-11-17,51.93999862670898
2022-11-18,51.84000015258789
2022-11-21,51.33000183105469
2022-11-22,51.84999847412109
2022-11-23,52.08000183105469
2022-11-25,51.84999847412109
2022-11-28,50.54999923706055
2022-11-29,50.54999923706055
2022-11-30,51.91999816894531
2022-12-01,52.54999923706055
2022-12-02,52.25
2022-12-05,49.56999969482422
2022-12-06,49.04999923706055
2022-12-07,47.34999847412109
2022-12-08,48.27000045776367
2022-12-09,48.0
2022-12-12,48.33000183105469
2022-12-13,49.93999862670898
2022-12-14,49.34999847412109
2022-12-15,47.470001220703125
2022-12-16,46.58000183105469
2022-12-19,46.0
2022-12-20,46.22999954223633
2022-12-21,47.650001525878906
2022-12-22,46.61000061035156
2022-12-23,46.869998931884766
2022-12-27,45.88999938964844
2022-12-28,45.20000076293945
2022-12-29,46.7400016784668
2022-12-30,46.41999816894531
2023-01-03,46.68000030517578
2023-01-04,48.09999847412109
2023-01-05,47.400001525878906
2023-01-06,48.18000030517578
2023-01-09,49.63999938964844
2023-01-10,50.130001068115234
2023-01-11,52.22999954223633
2023-01-12,53.66999816894531
2023-01-13,54.0
2023-01-17,53.52999877929688
2023-01-18,53.0099983215332
2023-01-19,50.5
2023-01-20,53.18000030517578
2023-01-23,53.88999938964844
2023-01-24,53.369998931884766
2023-01-25,53.56999969482422
2023-01-26,55.31999969482422
2023-01-27,55.5
2023-01-30,54.43000030517578
2023-01-31,55.810001373291016
2023-02-01,56.9900016784668
2023-02-02,58.0099983215332
2023-02-03,57.150001525878906
2023-02-06,56.02000045776367
2023-02-07,58.93999862670898
2023-02-08,58.27000045776367
2023-02-09,57.70000076293945
2023-02-10,57.9900016784668
2023-02-13,59.09999847412109
2023-02-14,58.59999847412109
2023-02-15,58.900001525878906
2023-02-16,57.54999923706055
2023-02-17,57.18000030517578
2023-02-21,55.70000076293945
2023-02-22,55.5099983215332
2023-02-23,55.900001525878906
2023-02-24,55.02999877929688
2023-02-27,55.650001525878906
2023-02-28,56.34999847412109
2023-03-01,55.95000076293945
2023-03-02,55.810001373291016
2023-03-03,56.959999084472656
2023-03-06,57.08000183105469
2023-03-07,55.84999847412109
2023-03-08,57.0
2023-03-09,54.45000076293945
2023-03-10,50.310001373291016
2023-03-13,49.83000183105469
2023-03-14,50.869998931884766
2023-03-15,49.83000183105469
2023-03-16,49.7400016784668
2023-03-17,48.43999862670898
2023-03-20,48.59999847412109
2023-03-21,51.02999877929688
2023-03-22,50.36000061035156
2023-03-23,50.56999969482422
2023-03-24,50.04999923706055
2023-03-27,50.41999816894531
2023-03-28,50.34999847412109
2023-03-29,51.130001068115234
2023-03-30,51.34999847412109
2023-03-31,52.52000045776367
2023-04-03,51.93000030517578
2023-04-04,51.0099983215332
2023-04-05,49.810001373291016
2023-04-06,49.310001373291016
2023-04-10,50.400001525878906
2023-04-11,51.5
2023-04-12,51.290000915527344
2023-04-13,52.0
2023-04-14,51.90999984741211
2023-04-17,52.31999969482422
2023-04-18,53.02999877929688
2023-04-19,53.91999816894531
2023-04-20,52.959999084472656
2023-04-21,52.52000045776367
2023-04-24,52.4900016784668
2023-04-25,51.040000915527344
2023-04-26,50.29999923706055
2023-04-27,51.36000061035156
2023-04-28,53.06999969482422
2023-05-01,53.25
2023-05-02,51.220001220703125
2023-05-03,51.310001373291016
2023-05-04,49.59999847412109
2023-05-05,51.5099983215332
2023-05-08,49.310001373291016
2023-05-09,49.0099983215332
2023-05-10,49.18000030517578
2023-05-11,48.61000061035156
2023-05-12,48.4900016784668
2023-05-15,49.11000061035156
2023-05-16,47.790000915527344
2023-05-17,49.38999938964844
2023-05-18,49.970001220703125
2023-05-19,50.02999877929688
2023-05-22,51.18999862670898
2023-05-23,50.119998931884766
2023-05-24,49.43999862670898
2023-05-25,50.70000076293945
2023-05-26,51.68000030517578
2023-05-30,51.66999816894531
2023-05-31,51.4900016784668
2023-06-01,52.43000030517578
2023-06-02,53.630001068115234
2023-06-05,54.04999923706055
2023-06-06,54.52999877929688
2023-06-07,54.70000076293945
2023-06-08,54.709999084472656
2023-06-09,55.18000030517578
2023-06-12,55.66999816894531
2023-06-13,56.88999938964844
2023-06-14,57.02999877929688
2023-06-15,58.61000061035156
2023-06-16,57.20000076293945
2023-06-20,56.630001068115234
2023-06-21,55.77999877929688
2023-06-22,55.18999862670898
2023-06-23,53.59000015258789
2023-06-26,53.09000015258789
2023-06-27,54.91999816894531
2023-06-28,55.7400016784668
2023-06-29,55.95000076293945
2023-06-30,56.0
2023-07-03,56.5
2023-07-05,55.27000045776367
2023-07-06,53.90999984741211
2023-07-07,54.869998931884766
2023-07-10,55.16999816894531
2023-07-11,56.310001373291016
2023-07-12,58.59000015258789
2023-07-13,61.209999084472656
2023-07-14,60.560001373291016
2023-07-17,60.68000030517578
2023-07-18,61.75
2023-07-19,61.09000015258789
2023-07-20,60.9900016784668
2023-07-21,60.4900016784668
2023-07-24,60.77000045776367
2023-07-25,60.93000030517578
2023-07-26,60.68000030517578
2023-07-27,59.130001068115234
2023-07-28,59.95000076293945
2023-07-31,59.380001068115234
2023-08-01,59.72999954223633
2023-08-02,58.90999984741211
2023-08-03,59.2400016784668
2023-08-04,60.18999862670898
2023-08-07,61.810001373291016
2023-08-08,61.18999862670898
2023-08-09,61.56999969482422
2023-08-10,62.310001373291016
2023-08-11,61.90999984741211
2023-08-14,61.77999877929688
2023-08-15,60.45000076293945
2023-08-16,59.13999938964844
2023-08-17,59.150001525878906
2023-08-18,60.20000076293945
2023-08-21,59.86000061035156
2023-08-22,59.040000915527344
2023-08-23,60.220001220703125
2023-08-24,59.54999923706055
2023-08-25,59.5
2023-08-28,60.63999938964844
2023-08-29,61.720001220703125
2023-08-30,61.869998931884766
2023-08-31,62.810001373291016
2023-09-01,62.20000076293945
2023-09-05,61.97999954223633
2023-09-06,61.720001220703125
2023-09-07,61.380001068115234
2023-09-08,62.81999969482422
2023-09-11,63.20000076293945
2023-09-12,63.790000915527344
2023-09-13,63.220001220703125
2023-09-14,63.720001220703125
2023-09-15,64.4000015258789
2023-09-18,64.45999908447266
2023-09-19,63.43000030517578
2023-09-20,63.630001068115234
2023-09-21,61.380001068115234
2023-09-22,62.15999984741211
2023-09-25,63.54999923706055
2023-09-26,61.5099983215332
2023-09-27,62.09000015258789
2023-09-28,62.54999923706055
2023-09-29,61.59999847412109
2023-10-02,60.9900016784668
2023-10-03,59.0
2023-10-04,59.77000045776367
2023-10-05,60.41999816894531
2023-10-06,62.02999877929688
2023-10-09,61.59999847412109
2023-10-10,62.06999969482422
2023-10-11,63.09999847412109
2023-10-12,61.29999923706055
2023-10-13,60.25
2023-10-16,60.34000015258789
2023-10-17,60.43999862670898
2023-10-18,57.95000076293945
2023-10-19,55.61000061035156
2023-10-20,54.90999984741211
2023-10-23,55.22999954223633
2023-10-24,56.220001220703125
2023-10-25,54.880001068115234
2023-10-26,54.56999969482422
2023-10-27,54.09999847412109
2023-10-30,55.060001373291016
2023-10-31,55.400001525878906
2023-11-01,56.95000076293945
2023-11-02,58.720001220703125
2023-11-03,61.09000015258789
2023-11-06,59.380001068115234
2023-11-07,62.34000015258789
2023-11-08,62.40999984741211
2023-11-09,62.29999923706055
2023-11-10,63.54999923706055
2023-11-13,63.970001220703125
2023-11-14,66.62999725341797
2023-11-15,66.41000366210938
2023-11-16,66.02999877929688
2023-11-17,66.91999816894531
2023-11-20,68.08999633789062
2023-11-21,68.22000122070312
2023-11-22,68.44999694824219
2023-11-24,69.19999694824219
2023-11-27,69.05999755859375
2023-11-28,69.37999725341797
2023-11-29,74.73999786376953
2023-11-30,75.83999633789062
2023-12-01,74.87000274658203
2023-12-04,75.22000122070312
2023-12-05,75.44000244140625
2023-12-06,74.7300033569336
2023-12-07,75.48999786376953
2023-12-08,76.94999694824219
2023-12-11,77.2300033569336
2023-12-12,77.54000091552734
2023-12-13,79.58000183105469
2023-12-14,83.01000213623047
2023-12-15,83.80999755859375
2023-12-18,84.47000122070312
2023-12-19,84.69000244140625
2023-12-20,82.02999877929688
2023-12-21,81.8499984741211
2023-12-22,81.91999816894531
2023-12-26,82.18000030517578
2023-12-27,83.33999633789062
2023-12-28,83.58000183105469
2023-12-29,82.8499984741211
2024-01-02,81.30999755859375
2024-01-03,79.88999938964844
2024-01-04,79.95999908447266
2024-01-05,81.2699966430664
2024-01-08,82.12000274658203
2024-01-09,81.4000015258789
2024-01-10,82.41999816894531
2024-01-11,81.87000274658203
2024-01-12,81.79000091552734
2024-01-16,81.55000305175781
2024-01-17,81.19999694824219
2024-01-18,81.55999755859375
2024-01-19,84.19000244140625
2024-01-22,84.26000213623047
2024-01-23,83.98999786376953
2024-01-24,83.33999633789062
2024-01-25,85.3499984741211
2024-01-26,86.75
2024-01-29,87.16000366210938
2024-01-30,87.7699966430664
2024-01-31,86.58000183105469
2024-02-01,88.1500015258789
2024-02-02,89.5199966430664
2024-02-05,88.44999694824219
2024-02-06,93.58000183105467
2024-02-07,94.7300033569336
2024-02-08,96.5500030517578
2024-02-09,97.02999877929688
2024-02-12,97.62000274658205
2024-02-13,95.87999725341795
2024-02-14,95.9499969482422
2024-02-15,96.22000122070312
2024-02-16,95.66000366210938
2024-02-20,93.13999938964844
2024-02-21,93.66000366210938
2024-02-22,95.7699966430664
2024-02-23,95.8000030517578
2024-02-26,95.8000030517578
2024-02-27,96.0199966430664
2024-02-28,95.8499984741211
2024-02-29,98.26000213623048
2024-03-01,98.93000030517578
2024-03-04,98.62000274658205
2024-03-05,96.61000061035156
2024-03-06,97.0
2024-03-07,97.9800033569336
2024-03-08,98.6500015258789
2024-03-11,97.38999938964844
2024-03-12,99.18000030517578
2024-03-13,97.95999908447266
2024-03-14,96.83999633789062
2024-03-15,96.6999969482422
2024-03-18,95.1500015258789
2024-03-19,95.76000213623048
2024-03-20,98.5999984741211
2024-03-21,101.63999938964844
2024-03-22,100.76000213623048
2024-03-25,100.8499984741211
2024-03-26,101.0500030517578
2024-03-27,100.51000213623048
2024-03-28,100.58000183105467
2024-04-01,100.0
2024-04-02,97.9000015258789
2024-04-03,99.5500030517578
2024-04-04,98.16999816894533
2024-04-05,100.93000030517578
2024-04-08,101.6500015258789
2024-04-09,100.2699966430664
2024-04-10,99.01000213623048
2024-04-11,100.4499969482422
2024-04-12,97.29000091552734
2024-04-15,95.83999633789062
2024-04-16,96.29000091552734
2024-04-17,94.62999725341795
2024-04-18,93.3499984741211
2024-04-19,92.62000274658205
2024-04-22,94.47000122070312
2024-04-23,97.97000122070312
2024-04-24,96.7699966430664
2024-04-25,94.87000274658205
2024-04-26,95.54000091552734
2024-04-29,95.27999877929688
2024-04-30,93.06999969482422
2024-05-01,95.12000274658205
2024-05-02,97.12999725341795
2024-05-03,95.01000213623048
2024-05-06,98.25
2024-05-07,99.54000091552734
2024-05-08,99.66999816894533
2024-05-09,102.22000122070312
2024-05-10,103.12999725341795
2024-05-13,100.23999786376952
2024-05-14,102.44000244140624
2024-05-15,107.66999816894533
2024-05-16,104.1500015258789
2024-05-17,104.63999938964844
2024-05-20,104.87999725341795
2024-05-21,106.48999786376952
2024-05-22,105.7699966430664
