,CASY
2019-02-12,132.30999755859375
2019-02-13,132.27999877929688
2019-02-14,133.02999877929688
2019-02-15,135.5500030517578
2019-02-19,134.9499969482422
2019-02-20,134.27999877929688
2019-02-21,133.8000030517578
2019-02-22,134.86000061035156
2019-02-25,135.4499969482422
2019-02-26,136.9499969482422
2019-02-27,136.42999267578125
2019-02-28,134.74000549316406
2019-03-01,134.85000610351562
2019-03-04,133.27999877929688
2019-03-05,133.24000549316406
2019-03-06,131.85000610351562
2019-03-07,131.39999389648438
2019-03-08,129.27000427246094
2019-03-11,131.2899932861328
2019-03-12,131.86000061035156
2019-03-13,129.19000244140625
2019-03-14,127.62999725341795
2019-03-15,127.66999816894533
2019-03-18,127.95999908447266
2019-03-19,126.54000091552734
2019-03-20,126.4499969482422
2019-03-21,126.1500015258789
2019-03-22,123.8000030517578
2019-03-25,124.79000091552734
2019-03-26,125.83999633789062
2019-03-27,126.5999984741211
2019-03-28,127.7300033569336
2019-03-29,128.77000427246094
2019-04-01,129.4199981689453
2019-04-02,128.75999450683594
2019-04-03,130.0399932861328
2019-04-04,130.0800018310547
2019-04-05,130.8300018310547
2019-04-08,129.9499969482422
2019-04-09,128.69000244140625
2019-04-10,130.17999267578125
2019-04-11,131.72999572753906
2019-04-12,132.47999572753906
2019-04-15,133.52000427246094
2019-04-16,133.39999389648438
2019-04-17,133.7100067138672
2019-04-18,133.88999938964844
2019-04-22,132.0
2019-04-23,132.97999572753906
2019-04-24,133.3000030517578
2019-04-25,129.8699951171875
2019-04-26,130.4199981689453
2019-04-29,131.57000732421875
2019-04-30,132.35000610351562
2019-05-01,131.5800018310547
2019-05-02,131.22999572753906
2019-05-03,131.11000061035156
2019-05-06,131.0399932861328
2019-05-07,128.89999389648438
2019-05-08,131.38999938964844
2019-05-09,132.8800048828125
2019-05-10,134.8800048828125
2019-05-13,132.00999450683594
2019-05-14,132.57000732421875
2019-05-15,132.8800048828125
2019-05-16,133.58999633789062
2019-05-17,131.74000549316406
2019-05-20,132.16000366210938
2019-05-21,133.6999969482422
2019-05-22,133.69000244140625
2019-05-23,132.99000549316406
2019-05-24,133.27999877929688
2019-05-28,133.11000061035156
2019-05-29,131.22000122070312
2019-05-30,130.07000732421875
2019-05-31,129.0800018310547
2019-06-03,128.83999633789062
2019-06-04,131.60000610351562
2019-06-05,131.14999389648438
2019-06-06,134.1699981689453
2019-06-07,133.89999389648438
2019-06-10,133.0399932861328
2019-06-11,146.38999938964844
2019-06-12,149.88999938964844
2019-06-13,152.2899932861328
2019-06-14,151.97999572753906
2019-06-17,153.52999877929688
2019-06-18,152.35000610351562
2019-06-19,153.63999938964844
2019-06-20,154.50999450683594
2019-06-21,154.02999877929688
2019-06-24,154.00999450683594
2019-06-25,154.66000366210938
2019-06-26,152.32000732421875
2019-06-27,155.58999633789062
2019-06-28,155.99000549316406
2019-07-01,157.9499969482422
2019-07-02,155.75
2019-07-03,157.58999633789062
2019-07-05,159.0
2019-07-08,157.63999938964844
2019-07-09,157.64999389648438
2019-07-10,156.8300018310547
2019-07-11,157.97999572753906
2019-07-12,159.52999877929688
2019-07-15,159.5399932861328
2019-07-16,160.25
2019-07-17,160.44000244140625
2019-07-18,163.7899932861328
2019-07-19,164.8000030517578
2019-07-22,162.77000427246094
2019-07-23,162.64999389648438
2019-07-24,162.77000427246094
2019-07-25,161.1699981689453
2019-07-26,163.5500030517578
2019-07-29,161.82000732421875
2019-07-30,162.72000122070312
2019-07-31,161.91000366210938
2019-08-01,162.2899932861328
2019-08-02,163.63999938964844
2019-08-05,161.9499969482422
2019-08-06,164.7100067138672
2019-08-07,165.33999633789062
2019-08-08,166.7899932861328
2019-08-09,166.6999969482422
2019-08-12,166.02999877929688
2019-08-13,166.60000610351562
2019-08-14,164.22000122070312
2019-08-15,166.86000061035156
2019-08-16,170.02000427246094
2019-08-19,171.97999572753906
2019-08-20,171.5800018310547
2019-08-21,171.9199981689453
2019-08-22,171.91000366210938
2019-08-23,169.27000427246094
2019-08-26,169.9499969482422
2019-08-27,168.85000610351562
2019-08-28,170.55999755859375
2019-08-29,171.6999969482422
2019-08-30,167.85000610351562
2019-09-03,166.11000061035156
2019-09-04,167.3000030517578
2019-09-05,170.19000244140625
2019-09-06,169.3300018310547
2019-09-09,167.3000030517578
2019-09-10,169.9600067138672
2019-09-11,166.5800018310547
2019-09-12,169.8000030517578
2019-09-13,170.97999572753906
2019-09-16,163.80999755859375
2019-09-17,166.14999389648438
2019-09-18,163.55999755859375
2019-09-19,165.22000122070312
2019-09-20,164.49000549316406
2019-09-23,167.64999389648438
2019-09-24,166.11000061035156
2019-09-25,165.36000061035156
2019-09-26,162.10000610351562
2019-09-27,161.11000061035156
2019-09-30,161.16000366210938
2019-10-01,161.5800018310547
2019-10-02,160.52000427246094
2019-10-03,161.3300018310547
2019-10-04,163.35000610351562
2019-10-07,163.39999389648438
2019-10-08,161.5399932861328
2019-10-09,160.72000122070312
2019-10-10,160.4600067138672
2019-10-11,161.4499969482422
2019-10-14,161.33999633789062
2019-10-15,160.99000549316406
2019-10-16,161.5399932861328
2019-10-17,163.67999267578125
2019-10-18,164.4199981689453
2019-10-21,162.72999572753906
2019-10-22,163.9199981689453
2019-10-23,163.3000030517578
2019-10-24,163.5399932861328
2019-10-25,166.41000366210938
2019-10-28,166.02000427246094
2019-10-29,165.6199951171875
2019-10-30,165.82000732421875
2019-10-31,170.80999755859375
2019-11-01,172.5800018310547
2019-11-04,172.35000610351562
2019-11-05,173.35000610351562
2019-11-06,172.80999755859375
2019-11-07,166.9600067138672
2019-11-08,166.82000732421875
2019-11-11,167.47000122070312
2019-11-12,169.00999450683594
2019-11-13,170.02999877929688
2019-11-14,170.94000244140625
2019-11-15,170.69000244140625
2019-11-18,170.5800018310547
2019-11-19,170.52999877929688
2019-11-20,172.30999755859375
2019-11-21,171.74000549316406
2019-11-22,171.8800048828125
2019-11-25,173.4600067138672
2019-11-26,174.61000061035156
2019-11-27,176.3800048828125
2019-11-29,173.77000427246094
2019-12-02,176.6300048828125
2019-12-03,175.66000366210938
2019-12-04,173.88999938964844
2019-12-05,173.66000366210938
2019-12-06,175.6999969482422
2019-12-09,175.32000732421875
2019-12-10,158.72000122070312
2019-12-11,156.8699951171875
2019-12-12,154.02000427246094
2019-12-13,153.80999755859375
2019-12-16,155.02000427246094
2019-12-17,156.80999755859375
2019-12-18,156.88999938964844
2019-12-19,157.72000122070312
2019-12-20,159.08999633789062
2019-12-23,157.64999389648438
2019-12-24,158.49000549316406
2019-12-26,158.50999450683594
2019-12-27,157.3800048828125
2019-12-30,158.2899932861328
2019-12-31,158.99000549316406
2020-01-02,159.0500030517578
2020-01-03,160.83999633789062
2020-01-06,164.13999938964844
2020-01-07,164.14999389648438
2020-01-08,163.02999877929688
2020-01-09,164.2100067138672
2020-01-10,168.00999450683594
2020-01-13,168.9199981689453
2020-01-14,168.1300048828125
2020-01-15,167.1999969482422
2020-01-16,167.13999938964844
2020-01-17,168.82000732421875
2020-01-21,169.02999877929688
2020-01-22,166.83999633789062
2020-01-23,168.13999938964844
2020-01-24,165.60000610351562
2020-01-27,166.02999877929688
2020-01-28,163.49000549316406
2020-01-29,163.42999267578125
2020-01-30,161.47000122070312
2020-01-31,160.86000061035156
2020-02-03,163.16000366210938
2020-02-04,161.7899932861328
2020-02-05,163.19000244140625
2020-02-06,163.38999938964844
2020-02-07,164.5
2020-02-10,165.52000427246094
2020-02-11,163.57000732421875
2020-02-12,164.11000061035156
2020-02-13,170.2100067138672
2020-02-14,173.82000732421875
2020-02-18,172.82000732421875
2020-02-19,174.00999450683594
2020-02-20,176.52000427246094
2020-02-21,179.9199981689453
2020-02-24,181.0599975585937
2020-02-25,177.22000122070312
2020-02-26,174.0500030517578
2020-02-27,170.30999755859375
2020-02-28,163.02000427246094
2020-03-02,163.77000427246094
2020-03-03,163.52999877929688
2020-03-04,170.05999755859375
2020-03-05,166.22000122070312
2020-03-06,173.1300048828125
2020-03-09,172.0
2020-03-10,174.88999938964844
2020-03-11,159.30999755859375
2020-03-12,145.63999938964844
2020-03-13,162.13999938964844
2020-03-16,145.9499969482422
2020-03-17,163.07000732421875
2020-03-18,163.7100067138672
2020-03-19,155.38999938964844
2020-03-20,143.8000030517578
2020-03-23,123.01000213623048
2020-03-24,137.16000366210938
2020-03-25,136.5399932861328
2020-03-26,132.1699981689453
2020-03-27,132.24000549316406
2020-03-30,132.8300018310547
2020-03-31,132.49000549316406
2020-04-01,127.31999969482422
2020-04-02,126.0500030517578
2020-04-03,120.56999969482422
2020-04-06,135.97999572753906
2020-04-07,139.02999877929688
2020-04-08,141.3000030517578
2020-04-09,143.33999633789062
2020-04-13,145.5399932861328
2020-04-14,151.1699981689453
2020-04-15,143.89999389648438
2020-04-16,144.1699981689453
2020-04-17,153.94000244140625
2020-04-20,152.86000061035156
2020-04-21,151.0
2020-04-22,153.85000610351562
2020-04-23,153.6199951171875
2020-04-24,153.77000427246094
2020-04-27,155.8000030517578
2020-04-28,152.80999755859375
2020-04-29,155.67999267578125
2020-04-30,151.41000366210938
2020-05-01,149.75
2020-05-04,153.13999938964844
2020-05-05,153.63999938964844
2020-05-06,149.85000610351562
2020-05-07,146.16000366210938
2020-05-08,151.82000732421875
2020-05-11,147.99000549316406
2020-05-12,143.55999755859375
2020-05-13,142.2899932861328
2020-05-14,146.10000610351562
2020-05-15,145.5800018310547
2020-05-18,149.77000427246094
2020-05-19,145.47999572753906
2020-05-20,148.22000122070312
2020-05-21,150.3300018310547
2020-05-22,151.4499969482422
2020-05-26,152.63999938964844
2020-05-27,155.89999389648438
2020-05-28,157.8000030517578
2020-05-29,159.72999572753906
2020-06-01,161.3000030517578
2020-06-02,166.02000427246094
2020-06-03,168.9600067138672
2020-06-04,168.41000366210938
2020-06-05,169.17999267578125
2020-06-08,169.50999450683594
2020-06-09,161.3300018310547
2020-06-10,156.39999389648438
2020-06-11,148.63999938964844
2020-06-12,151.27999877929688
2020-06-15,154.32000732421875
2020-06-16,155.00999450683594
2020-06-17,153.92999267578125
2020-06-18,154.07000732421875
2020-06-19,155.6999969482422
2020-06-22,152.25999450683594
2020-06-23,152.47000122070312
2020-06-24,149.22999572753906
2020-06-25,146.6199951171875
2020-06-26,142.60000610351562
2020-06-29,148.38999938964844
2020-06-30,149.52000427246094
2020-07-01,150.00999450683594
2020-07-02,149.72000122070312
2020-07-06,150.92999267578125
2020-07-07,149.97000122070312
2020-07-08,149.5800018310547
2020-07-09,151.4600067138672
2020-07-10,154.27000427246094
2020-07-13,153.69000244140625
2020-07-14,155.94000244140625
2020-07-15,157.63999938964844
2020-07-16,158.2899932861328
2020-07-17,161.88999938964844
2020-07-20,159.9499969482422
2020-07-21,164.02000427246094
2020-07-22,164.57000732421875
2020-07-23,165.6999969482422
2020-07-24,163.6699981689453
2020-07-27,164.16000366210938
2020-07-28,162.8800048828125
2020-07-29,161.91000366210938
2020-07-30,160.77000427246094
2020-07-31,159.19000244140625
2020-08-03,164.77000427246094
2020-08-04,171.2899932861328
2020-08-05,169.3000030517578
2020-08-06,169.8800048828125
2020-08-07,171.05999755859375
2020-08-10,171.7100067138672
2020-08-11,171.41000366210938
2020-08-12,172.97000122070312
2020-08-13,172.22000122070312
2020-08-14,174.88999938964844
2020-08-17,176.69000244140625
2020-08-18,177.0
2020-08-19,177.60000610351562
2020-08-20,177.07000732421875
2020-08-21,178.69000244140625
2020-08-24,179.80999755859375
2020-08-25,177.6699981689453
2020-08-26,174.49000549316406
2020-08-27,176.52000427246094
2020-08-28,177.69000244140625
2020-08-31,177.85000610351562
2020-09-01,176.24000549316406
2020-09-02,181.4600067138672
2020-09-03,177.85000610351562
2020-09-04,176.0500030517578
2020-09-08,174.1300048828125
2020-09-09,170.25999450683594
2020-09-10,177.0800018310547
2020-09-11,179.0
2020-09-14,176.25999450683594
2020-09-15,176.39999389648438
2020-09-16,175.47000122070312
2020-09-17,176.9499969482422
2020-09-18,173.41000366210938
2020-09-21,171.16000366210938
2020-09-22,172.8300018310547
2020-09-23,171.27000427246094
2020-09-24,172.49000549316406
2020-09-25,173.6699981689453
2020-09-28,175.82000732421875
2020-09-29,177.30999755859375
2020-09-30,177.64999389648438
2020-10-01,180.1999969482422
2020-10-02,181.0500030517578
2020-10-05,183.8099975585937
2020-10-06,182.6499938964844
2020-10-07,180.9900054931641
2020-10-08,182.7700042724609
2020-10-09,183.3099975585937
2020-10-12,184.9600067138672
2020-10-13,184.5399932861328
2020-10-14,182.8000030517578
2020-10-15,183.2899932861328
2020-10-16,184.7400054931641
2020-10-19,181.6499938964844
2020-10-20,182.2400054931641
2020-10-21,183.17999267578125
2020-10-22,184.1499938964844
2020-10-23,182.33999633789065
2020-10-26,181.42999267578125
2020-10-27,180.47999572753903
2020-10-28,172.64999389648438
2020-10-29,170.72000122070312
2020-10-30,168.57000732421875
2020-11-02,167.8300018310547
2020-11-03,174.60000610351562
2020-11-04,172.3800048828125
2020-11-05,176.97999572753906
2020-11-06,177.19000244140625
2020-11-09,190.3600006103516
2020-11-10,193.6999969482422
2020-11-11,192.69000244140625
2020-11-12,189.1300048828125
2020-11-13,191.0200042724609
2020-11-16,191.3999938964844
2020-11-17,190.42999267578125
2020-11-18,183.58999633789065
2020-11-19,182.1300048828125
2020-11-20,179.0
2020-11-23,181.25
2020-11-24,182.7700042724609
2020-11-25,181.0399932861328
2020-11-27,181.1199951171875
2020-11-30,181.67999267578125
2020-12-01,185.9900054931641
2020-12-02,184.1000061035156
2020-12-03,185.94000244140625
2020-12-04,191.5599975585937
2020-12-07,187.82000732421875
2020-12-08,181.5
2020-12-09,178.55999755859375
2020-12-10,178.72000122070312
2020-12-11,175.38999938964844
2020-12-14,173.0399932861328
2020-12-15,176.2100067138672
2020-12-16,176.86000061035156
2020-12-17,181.22000122070312
2020-12-18,181.3500061035156
2020-12-21,178.72999572753906
2020-12-22,177.63999938964844
2020-12-23,177.3000030517578
2020-12-24,177.72000122070312
2020-12-28,180.2899932861328
2020-12-29,178.75
2020-12-30,178.8699951171875
2020-12-31,178.6199951171875
2021-01-04,177.44000244140625
2021-01-05,177.82000732421875
2021-01-06,183.7899932861328
2021-01-07,184.9600067138672
2021-01-08,184.94000244140625
2021-01-11,181.9900054931641
2021-01-12,185.5599975585937
2021-01-13,184.0500030517578
2021-01-14,186.7899932861328
2021-01-15,186.72999572753903
2021-01-19,189.2899932861328
2021-01-20,194.97000122070312
2021-01-21,196.17999267578125
2021-01-22,197.41000366210932
2021-01-25,199.0500030517578
2021-01-26,203.47999572753903
2021-01-27,207.2400054931641
2021-01-28,195.3099975585937
2021-01-29,187.47999572753903
2021-02-01,185.2100067138672
2021-02-02,188.509994506836
2021-02-03,186.0599975585937
2021-02-04,190.009994506836
2021-02-05,194.0200042724609
2021-02-08,202.72999572753903
2021-02-09,205.0
2021-02-10,207.8500061035156
2021-02-11,211.17999267578125
2021-02-12,209.1999969482422
2021-02-16,213.009994506836
2021-02-17,209.5200042724609
2021-02-18,208.3500061035156
2021-02-19,208.91000366210932
2021-02-22,205.5399932861328
2021-02-23,204.1199951171875
2021-02-24,206.3699951171875
2021-02-25,203.9600067138672
2021-02-26,201.9600067138672
2021-03-01,203.0200042724609
2021-03-02,199.66000366210932
2021-03-03,199.6000061035156
2021-03-04,197.47999572753903
2021-03-05,203.6199951171875
2021-03-08,202.2100067138672
2021-03-09,197.3500061035156
2021-03-10,204.4600067138672
2021-03-11,202.77999877929688
2021-03-12,206.3099975585937
2021-03-15,208.3600006103516
2021-03-16,207.38999938964844
2021-03-17,206.94000244140625
2021-03-18,204.97000122070312
2021-03-19,207.94000244140625
2021-03-22,207.3500061035156
2021-03-23,209.6000061035156
2021-03-24,206.08999633789065
2021-03-25,211.92999267578125
2021-03-26,216.91000366210932
2021-03-29,215.1699981689453
2021-03-30,217.22999572753903
2021-03-31,216.19000244140625
2021-04-01,216.6999969482422
2021-04-05,219.7700042724609
2021-04-06,219.0
2021-04-07,215.47999572753903
2021-04-08,217.1100006103516
2021-04-09,219.6100006103516
2021-04-12,218.6699981689453
2021-04-13,217.3600006103516
2021-04-14,217.509994506836
2021-04-15,220.38999938964844
2021-04-16,223.32000732421875
2021-04-19,224.27999877929688
2021-04-20,223.259994506836
2021-04-21,222.9499969482422
2021-04-22,221.7100067138672
2021-04-23,224.0399932861328
2021-04-26,223.13999938964844
2021-04-27,221.8099975585937
2021-04-28,224.3699951171875
2021-04-29,222.94000244140625
2021-04-30,222.19000244140625
2021-05-03,222.47999572753903
2021-05-04,221.6100006103516
2021-05-05,222.3300018310547
2021-05-06,222.2899932861328
2021-05-07,223.2700042724609
2021-05-10,224.3500061035156
2021-05-11,218.5599975585937
2021-05-12,217.44000244140625
2021-05-13,225.91000366210932
2021-05-14,223.83999633789065
2021-05-17,226.2700042724609
2021-05-18,223.94000244140625
2021-05-19,219.25
2021-05-20,219.41000366210932
2021-05-21,219.4499969482422
2021-05-24,220.8600006103516
2021-05-25,218.97000122070312
2021-05-26,221.2400054931641
2021-05-27,217.25
2021-05-28,220.83999633789065
2021-06-01,217.69000244140625
2021-06-02,214.8300018310547
2021-06-03,215.6000061035156
2021-06-04,218.9600067138672
2021-06-07,215.2899932861328
2021-06-08,214.759994506836
2021-06-09,204.8999938964844
2021-06-10,205.69000244140625
2021-06-11,207.5
2021-06-14,204.67999267578125
2021-06-15,203.82000732421875
2021-06-16,204.8800048828125
2021-06-17,201.7100067138672
2021-06-18,197.07000732421875
2021-06-21,201.88999938964844
2021-06-22,198.8000030517578
2021-06-23,198.2700042724609
2021-06-24,194.92999267578125
2021-06-25,196.9499969482422
2021-06-28,196.92999267578125
2021-06-29,193.32000732421875
2021-06-30,194.63999938964844
2021-07-01,195.25
2021-07-02,195.1000061035156
2021-07-06,193.3300018310547
2021-07-07,193.72000122070312
2021-07-08,193.63999938964844
2021-07-09,197.27999877929688
2021-07-12,195.7700042724609
2021-07-13,193.7100067138672
2021-07-14,193.6499938964844
2021-07-15,194.5500030517578
2021-07-16,195.1499938964844
2021-07-19,192.9900054931641
2021-07-20,196.47000122070312
2021-07-21,195.42999267578125
2021-07-22,192.67999267578125
2021-07-23,195.1499938964844
2021-07-26,196.6199951171875
2021-07-27,196.27999877929688
2021-07-28,196.88999938964844
2021-07-29,197.7899932861328
2021-07-30,197.7100067138672
2021-08-02,196.7899932861328
2021-08-03,197.25
2021-08-04,192.92999267578125
2021-08-05,196.22000122070312
2021-08-06,195.4499969482422
2021-08-09,196.9199981689453
2021-08-10,197.75
2021-08-11,197.32000732421875
2021-08-12,198.1499938964844
2021-08-13,198.9600067138672
2021-08-16,198.759994506836
2021-08-17,200.3099975585937
2021-08-18,199.009994506836
2021-08-19,200.0
2021-08-20,200.6699981689453
2021-08-23,202.1100006103516
2021-08-24,201.72999572753903
2021-08-25,203.88999938964844
2021-08-26,201.3300018310547
2021-08-27,203.6300048828125
2021-08-30,204.22999572753903
2021-08-31,204.5599975585937
2021-09-01,205.0800018310547
2021-09-02,208.0
2021-09-03,206.5
2021-09-07,202.66000366210932
2021-09-08,193.02999877929688
2021-09-09,195.22999572753903
2021-09-10,190.3800048828125
2021-09-13,194.6000061035156
2021-09-14,191.27999877929688
2021-09-15,193.1000061035156
2021-09-16,192.88999938964844
2021-09-17,192.17999267578125
2021-09-20,187.0399932861328
2021-09-21,187.22999572753903
2021-09-22,188.1000061035156
2021-09-23,188.41000366210932
2021-09-24,189.27999877929688
2021-09-27,190.94000244140625
2021-09-28,190.8099975585937
2021-09-29,191.91000366210932
2021-09-30,188.4499969482422
2021-10-01,187.3999938964844
2021-10-04,187.97999572753903
2021-10-05,189.0200042724609
2021-10-06,189.0200042724609
2021-10-07,189.5399932861328
2021-10-08,190.4499969482422
2021-10-11,185.3099975585937
2021-10-12,186.759994506836
2021-10-13,186.2899932861328
2021-10-14,189.41000366210932
