,HLT
2016-03-21,45.98532104492188
2016-03-22,45.71855926513672
2016-03-23,45.02088165283203
2016-03-24,45.28763961791992
2016-03-28,45.71855926513672
2016-03-29,46.087921142578125
2016-03-30,46.64196014404297
2016-03-31,46.21104049682617
2016-04-01,45.16452026367188
2016-04-04,45.533878326416016
2016-04-05,44.81568145751953
2016-04-06,45.65700149536133
2016-04-07,45.34920120239258
2016-04-08,45.75960159301758
2016-04-11,45.75960159301758
2016-04-12,46.087921142578125
2016-04-13,46.78559875488281
2016-04-14,46.600921630859375
2016-04-15,46.14947891235352
2016-04-18,45.61595916748047
2016-04-19,45.780120849609375
2016-04-20,44.97983932495117
2016-04-21,45.39023971557617
2016-04-22,44.42580032348633
2016-04-25,44.61048126220703
2016-04-26,44.40528106689453
2016-04-27,45.71855926513672
2016-04-28,45.636478424072266
2016-04-29,45.24660110473633
2016-05-02,45.65700149536133
2016-05-03,45.55440139770508
2016-05-04,45.22608184814453
2016-05-05,45.22608184814453
2016-05-06,45.20555877685547
2016-05-09,45.431278228759766
2016-05-10,46.86767959594727
2016-05-11,45.71855926513672
2016-05-12,45.00035858154297
2016-05-13,44.11800003051758
2016-05-16,44.65151977539063
2016-05-17,44.63100051879883
2016-05-18,43.256160736083984
2016-05-19,42.31224060058594
2016-05-20,42.14807891845703
2016-05-23,42.31224060058594
2016-05-24,42.76367950439453
2016-05-25,43.00991821289063
2016-05-26,42.06600189208984
2016-05-27,42.57899856567383
2016-05-31,42.64056015014648
2016-06-01,42.96887969970703
2016-06-02,44.34371948242188
2016-06-03,44.56943893432617
2016-06-06,45.16452026367188
2016-06-07,44.79515838623047
2016-06-08,44.56943893432617
2016-06-09,44.32320022583008
2016-06-10,43.46136093139648
2016-06-13,43.46136093139648
2016-06-14,43.37928009033203
2016-06-15,44.48735809326172
2016-06-16,44.61048126220703
2016-06-17,46.10844039916992
2016-06-20,47.52431869506836
2016-06-21,46.92924118041992
2016-06-22,46.92924118041992
2016-06-23,48.07836151123047
2016-06-24,44.83620071411133
2016-06-27,43.35876083374024
2016-06-28,44.15903854370117
2016-06-29,45.73907852172852
2016-06-30,46.23155975341797
2016-07-01,46.94976043701172
2016-07-05,45.92375946044922
2016-07-06,46.31364059448242
2016-07-07,46.86767959594727
2016-07-08,47.87316131591797
2016-07-11,48.13991928100586
2016-07-12,48.75551986694336
2016-07-13,48.468238830566406
2016-07-14,48.65291976928711
2016-07-15,48.817081451416016
2016-07-18,49.227481842041016
2016-07-19,49.02228164672852
2016-07-20,49.24800109863281
2016-07-21,49.18643951416016
2016-07-22,49.9456787109375
2016-07-25,49.124881744384766
2016-07-26,48.981239318847656
2016-07-27,47.54484176635742
2016-07-28,46.97027969360352
2016-07-29,47.585880279541016
2016-08-01,47.852638244628906
2016-08-02,46.92924118041992
2016-08-03,46.84716033935547
2016-08-04,47.36016082763672
2016-08-05,48.11940002441406
2016-08-08,48.878639221191406
2016-08-09,48.59135818481445
2016-08-10,48.34511947631836
2016-08-11,48.55031967163086
2016-08-12,49.06332015991211
2016-08-15,49.494239807128906
2016-08-16,50.00724029541016
2016-08-17,49.82255935668945
2016-08-18,49.55580139160156
2016-08-19,49.59683990478516
2016-08-22,49.55580139160156
2016-08-23,49.5147590637207
2016-08-24,49.59683990478516
2016-08-25,49.65840148925781
2016-08-26,49.289039611816406
2016-08-29,49.24800109863281
2016-08-30,48.79655838012695
2016-08-31,48.981239318847656
2016-09-01,48.77603912353516
2016-09-02,48.714481353759766
2016-09-06,48.48876190185547
2016-09-07,48.52980041503906
2016-09-08,48.03731918334961
2016-09-09,46.64196014404297
2016-09-12,47.29859924316406
2016-09-13,47.05236053466797
2016-09-14,47.46276092529297
2016-09-15,47.40119934082031
2016-09-16,47.25756072998047
2016-09-19,47.23704147338867
2016-09-20,47.83211898803711
2016-09-21,47.83211898803711
2016-09-22,48.36563873291016
2016-09-23,48.42720031738281
2016-09-26,47.09339904785156
2016-09-27,47.31911849975586
2016-09-28,46.90871810913086
2016-09-29,46.82664108276367
2016-09-30,47.05236053466797
2016-10-03,46.94976043701172
2016-10-04,46.84716033935547
2016-10-05,46.662479400634766
2016-10-06,46.23155975341797
2016-10-07,46.02635955810547
2016-10-10,46.84716033935547
2016-10-11,46.27259826660156
2016-10-12,46.68299865722656
2016-10-13,46.62144088745117
2016-10-14,46.97027969360352
2016-10-17,46.68299865722656
2016-10-18,47.25756072998047
2016-10-19,47.40119934082031
2016-10-20,47.19599914550781
2016-10-21,47.01131820678711
2016-10-24,47.072879791259766
2016-10-25,46.64196014404297
2016-10-26,45.80064010620117
2016-10-27,45.65700149536133
2016-10-28,45.65700149536133
2016-10-31,46.37519836425781
2016-11-01,46.04687881469727
2016-11-02,45.75960159301758
2016-11-03,45.71855926513672
2016-11-04,46.354679107666016
2016-11-07,47.01131820678711
2016-11-08,47.81159973144531
2016-11-09,48.44771957397461
2016-11-10,48.13991928100586
2016-11-11,48.65291976928711
2016-11-14,49.90464019775391
2016-11-15,50.25347900390625
2016-11-16,50.3765983581543
2016-11-17,50.41764068603516
2016-11-18,50.109840393066406
2016-11-21,50.5407600402832
2016-11-22,50.9921989440918
2016-11-23,51.3615608215332
2016-11-25,51.93611907958984
2016-11-28,50.910118103027344
2016-11-29,50.910118103027344
2016-11-30,51.443641662597656
2016-12-01,51.730918884277344
2016-12-02,51.8335189819336
2016-12-05,53.53667831420898
2016-12-06,53.98812103271485
2016-12-07,55.48608016967773
2016-12-08,53.84447860717773
2016-12-09,54.41904067993164
2016-12-12,53.33147811889648
2016-12-13,54.13175964355469
2016-12-14,54.74736022949219
2016-12-15,56.04011917114258
2016-12-16,56.49156188964844
2016-12-19,56.84040069580078
2016-12-20,56.922481536865234
2016-12-21,56.90195846557617
2016-12-22,56.32740020751953
2016-12-23,56.16323852539063
2016-12-27,56.28636169433594
2016-12-28,55.50659942626953
2016-12-29,55.91699981689453
2016-12-30,55.81439971923828
2017-01-03,56.20428085327149
2017-01-04,58.0
2017-01-05,57.31999969482422
2017-01-06,57.470001220703125
2017-01-09,56.959999084472656
2017-01-10,56.02000045776367
2017-01-11,56.0
2017-01-12,55.400001525878906
2017-01-13,56.220001220703125
2017-01-17,56.09000015258789
2017-01-18,56.95000076293945
2017-01-19,57.5
2017-01-20,57.70000076293945
2017-01-23,57.75
2017-01-24,58.09999847412109
2017-01-25,58.77999877929688
2017-01-26,58.75
2017-01-27,58.54999923706055
2017-01-30,58.040000915527344
2017-01-31,57.58000183105469
2017-02-01,57.34999847412109
2017-02-02,57.29999923706055
2017-02-03,57.79999923706055
2017-02-06,57.720001220703125
2017-02-07,57.810001373291016
2017-02-08,58.2599983215332
2017-02-09,58.63999938964844
2017-02-10,58.68999862670898
2017-02-13,58.84999847412109
2017-02-14,58.470001220703125
2017-02-15,59.459999084472656
2017-02-16,59.2400016784668
2017-02-17,58.5
2017-02-21,58.02000045776367
2017-02-22,57.84999847412109
2017-02-23,57.209999084472656
2017-02-24,57.77999877929688
2017-02-27,58.02000045776367
2017-02-28,57.20000076293945
2017-03-01,57.70000076293945
2017-03-02,58.16999816894531
2017-03-03,57.75
2017-03-06,57.310001373291016
2017-03-07,56.63999938964844
2017-03-08,56.290000915527344
2017-03-09,55.84000015258789
2017-03-10,56.47999954223633
2017-03-13,57.5099983215332
2017-03-14,57.290000915527344
2017-03-15,58.150001525878906
2017-03-16,58.209999084472656
2017-03-17,57.91999816894531
2017-03-20,57.5
2017-03-21,56.68999862670898
2017-03-22,57.70000076293945
2017-03-23,58.31999969482422
2017-03-24,58.310001373291016
2017-03-27,57.84999847412109
2017-03-28,58.66999816894531
2017-03-29,58.61000061035156
2017-03-30,58.77000045776367
2017-03-31,58.459999084472656
2017-04-03,57.619998931884766
2017-04-04,57.06999969482422
2017-04-05,56.75
2017-04-06,57.09999847412109
2017-04-07,56.59999847412109
2017-04-10,57.18000030517578
2017-04-11,57.47999954223633
2017-04-12,57.41999816894531
2017-04-13,57.11000061035156
2017-04-17,57.33000183105469
2017-04-18,56.86000061035156
2017-04-19,56.91999816894531
2017-04-20,57.59000015258789
2017-04-21,57.34999847412109
2017-04-24,58.040000915527344
2017-04-25,58.540000915527344
2017-04-26,60.59999847412109
2017-04-27,60.2400016784668
2017-04-28,58.970001220703125
2017-05-01,59.31999969482422
2017-05-02,61.4900016784668
2017-05-03,61.0
2017-05-04,60.5
2017-05-05,61.06999969482422
2017-05-08,60.68000030517578
2017-05-09,62.33000183105469
2017-05-10,62.119998931884766
2017-05-11,62.209999084472656
2017-05-12,62.09999847412109
2017-05-15,62.619998931884766
2017-05-16,62.43000030517578
2017-05-17,61.29999923706055
2017-05-18,62.43999862670898
2017-05-19,63.84999847412109
2017-05-22,65.25
2017-05-23,65.48999786376953
2017-05-24,65.4800033569336
2017-05-25,65.12999725341797
2017-05-26,65.33999633789062
2017-05-30,65.54000091552734
2017-05-31,66.47000122070312
2017-06-01,66.63999938964844
2017-06-02,67.41000366210938
2017-06-05,66.98999786376953
2017-06-06,65.76000213623047
2017-06-07,66.1500015258789
2017-06-08,65.0199966430664
2017-06-09,64.75
2017-06-12,65.8499984741211
2017-06-13,66.44999694824219
2017-06-14,66.25
2017-06-15,66.8499984741211
2017-06-16,66.41000366210938
2017-06-19,66.83999633789062
2017-06-20,65.87999725341797
2017-06-21,65.5999984741211
2017-06-22,65.19999694824219
2017-06-23,65.4000015258789
2017-06-26,65.2300033569336
2017-06-27,63.45000076293945
2017-06-28,63.36000061035156
2017-06-29,62.25
2017-06-30,61.84999847412109
2017-07-03,61.310001373291016
2017-07-05,61.5099983215332
2017-07-06,61.08000183105469
2017-07-07,61.7599983215332
2017-07-10,62.20000076293945
2017-07-11,62.459999084472656
2017-07-12,61.93000030517578
2017-07-13,62.08000183105469
2017-07-14,62.45000076293945
2017-07-17,62.619998931884766
2017-07-18,62.4900016784668
2017-07-19,62.119998931884766
2017-07-20,62.0099983215332
2017-07-21,62.470001220703125
2017-07-24,62.0099983215332
2017-07-25,63.08000183105469
2017-07-26,62.52000045776367
2017-07-27,62.560001373291016
2017-07-28,62.459999084472656
2017-07-31,62.52999877929688
2017-08-01,62.77000045776367
2017-08-02,61.97999954223633
2017-08-03,62.130001068115234
2017-08-04,62.97999954223633
2017-08-07,63.77000045776367
2017-08-08,62.08000183105469
2017-08-09,61.369998931884766
2017-08-10,61.0
2017-08-11,61.29999923706055
2017-08-14,61.75
2017-08-15,62.209999084472656
2017-08-16,62.43999862670898
2017-08-17,60.81999969482422
2017-08-18,61.060001373291016
2017-08-21,61.77999877929688
2017-08-22,63.31999969482422
2017-08-23,63.119998931884766
2017-08-24,62.90999984741211
2017-08-25,63.47999954223633
2017-08-28,63.16999816894531
2017-08-29,62.88999938964844
2017-08-30,64.31999969482422
2017-08-31,64.33000183105469
2017-09-01,64.58999633789062
2017-09-05,63.59999847412109
2017-09-06,63.66999816894531
2017-09-07,63.88999938964844
2017-09-08,65.13999938964844
2017-09-11,65.94999694824219
2017-09-12,66.06999969482422
2017-09-13,66.68000030517578
2017-09-14,66.5199966430664
2017-09-15,66.62999725341797
2017-09-18,66.55999755859375
2017-09-19,66.88999938964844
2017-09-20,67.04000091552734
2017-09-21,67.33999633789062
2017-09-22,68.19000244140625
2017-09-25,68.70999908447266
2017-09-26,69.5
2017-09-27,69.11000061035156
2017-09-28,69.36000061035156
2017-09-29,69.44999694824219
2017-10-02,69.43000030517578
2017-10-03,68.86000061035156
2017-10-04,68.91000366210938
2017-10-05,69.37000274658203
2017-10-06,69.4800033569336
2017-10-09,69.66000366210938
2017-10-10,69.91999816894531
2017-10-11,70.22000122070312
2017-10-12,70.37999725341797
2017-10-13,71.16000366210938
2017-10-16,71.12999725341797
2017-10-17,71.22000122070312
2017-10-18,71.05999755859375
2017-10-19,71.0999984741211
2017-10-20,71.04000091552734
2017-10-23,70.41999816894531
2017-10-24,71.13999938964844
2017-10-25,71.31999969482422
2017-10-26,72.4800033569336
2017-10-27,71.91000366210938
2017-10-30,72.6500015258789
2017-10-31,72.27999877929688
2017-11-01,72.44000244140625
2017-11-02,72.44000244140625
2017-11-03,73.16000366210938
2017-11-06,73.38999938964844
2017-11-07,72.61000061035156
2017-11-08,72.9000015258789
2017-11-09,72.05000305175781
2017-11-10,72.69000244140625
2017-11-13,72.62000274658203
2017-11-14,72.91000366210938
2017-11-15,73.37999725341797
2017-11-16,74.0199966430664
2017-11-17,74.11000061035156
2017-11-20,74.30999755859375
2017-11-21,75.63999938964844
2017-11-22,75.68000030517578
2017-11-24,75.76000213623047
2017-11-27,76.0
2017-11-28,76.12999725341797
2017-11-29,76.55999755859375
2017-11-30,77.55999755859375
2017-12-01,77.25
2017-12-04,77.66000366210938
2017-12-05,77.62999725341797
2017-12-06,76.75
2017-12-07,77.27999877929688
2017-12-08,78.37999725341797
2017-12-11,77.47000122070312
2017-12-12,77.0
2017-12-13,76.75
2017-12-14,76.0199966430664
2017-12-15,77.08999633789062
2017-12-18,78.08999633789062
2017-12-19,77.80999755859375
2017-12-20,78.3499984741211
2017-12-21,79.37000274658203
2017-12-22,79.3499984741211
2017-12-26,79.37000274658203
2017-12-27,80.1500015258789
2017-12-28,80.44999694824219
2017-12-29,79.86000061035156
2018-01-02,79.68000030517578
2018-01-03,80.8499984741211
2018-01-04,80.25
2018-01-05,79.29000091552734
2018-01-08,80.94000244140625
2018-01-09,81.93000030517578
2018-01-10,81.6500015258789
2018-01-11,83.06999969482422
2018-01-12,83.94999694824219
2018-01-16,83.4000015258789
2018-01-17,84.02999877929688
2018-01-18,83.94999694824219
2018-01-19,85.48999786376953
2018-01-22,85.7699966430664
2018-01-23,86.52999877929688
2018-01-24,85.79000091552734
2018-01-25,86.62999725341797
2018-01-26,87.69000244140625
2018-01-29,87.27999877929688
2018-01-30,86.41000366210938
2018-01-31,85.6500015258789
2018-02-01,85.76000213623047
2018-02-02,82.6500015258789
2018-02-05,79.91000366210938
2018-02-06,80.69000244140625
2018-02-07,82.0199966430664
2018-02-08,78.66000366210938
2018-02-09,80.43000030517578
2018-02-12,81.81999969482422
2018-02-13,83.20999908447266
2018-02-14,85.97000122070312
2018-02-15,84.55999755859375
2018-02-16,83.2699966430664
2018-02-20,84.30999755859375
2018-02-21,84.29000091552734
2018-02-22,83.37999725341797
2018-02-23,83.80999755859375
2018-02-26,82.13999938964844
2018-02-27,79.83999633789062
2018-02-28,80.79000091552734
2018-03-01,79.3499984741211
2018-03-02,78.9000015258789
2018-03-05,78.22000122070312
2018-03-06,78.94000244140625
2018-03-07,79.19999694824219
2018-03-08,79.20999908447266
2018-03-09,81.47000122070312
2018-03-12,81.12999725341797
2018-03-13,81.25
2018-03-14,81.23999786376953
2018-03-15,81.88999938964844
2018-03-16,81.51000213623047
2018-03-19,81.30000305175781
2018-03-20,81.3499984741211
2018-03-21,81.83999633789062
2018-03-22,80.44000244140625
2018-03-23,78.16999816894531
2018-03-26,79.9800033569336
2018-03-27,78.79000091552734
2018-03-28,78.30999755859375
2018-03-29,78.76000213623047
2018-04-02,77.06999969482422
2018-04-03,77.52999877929688
2018-04-04,78.02999877929688
2018-04-05,79.04000091552734
2018-04-06,77.51000213623047
2018-04-09,76.1500015258789
2018-04-10,75.01000213623047
2018-04-11,79.61000061035156
2018-04-12,79.94999694824219
2018-04-13,79.61000061035156
2018-04-16,80.52999877929688
2018-04-17,81.16000366210938
2018-04-18,82.18000030517578
2018-04-19,81.9800033569336
2018-04-20,82.33000183105469
2018-04-23,82.08999633789062
2018-04-24,82.04000091552734
2018-04-25,81.83000183105469
2018-04-26,81.93000030517578
2018-04-27,80.16999816894531
2018-04-30,78.83999633789062
2018-05-01,80.23999786376953
2018-05-02,79.44999694824219
2018-05-03,79.87000274658203
2018-05-04,81.16000366210938
2018-05-07,81.3499984741211
2018-05-08,82.43000030517578
2018-05-09,82.8499984741211
2018-05-10,82.76000213623047
2018-05-11,83.51000213623047
2018-05-14,82.97000122070312
2018-05-15,83.0199966430664
2018-05-16,84.19999694824219
2018-05-17,83.30000305175781
2018-05-18,83.83999633789062
2018-05-21,83.91999816894531
2018-05-22,82.76000213623047
2018-05-23,82.33000183105469
2018-05-24,82.02999877929688
2018-05-25,81.83000183105469
2018-05-29,80.33000183105469
2018-05-30,81.7300033569336
2018-05-31,80.70999908447266
2018-06-01,82.6500015258789
2018-06-04,83.19000244140625
2018-06-05,83.06999969482422
2018-06-06,84.68000030517578
2018-06-07,84.16999816894531
2018-06-08,84.13999938964844
2018-06-11,83.98999786376953
2018-06-12,83.80999755859375
2018-06-13,82.7300033569336
2018-06-14,82.93000030517578
2018-06-15,83.83999633789062
2018-06-18,84.33000183105469
2018-06-19,82.9800033569336
2018-06-20,82.01000213623047
2018-06-21,81.0199966430664
2018-06-22,80.87000274658203
2018-06-25,79.2699966430664
2018-06-26,79.19000244140625
2018-06-27,78.26000213623047
2018-06-28,78.25
2018-06-29,79.16000366210938
2018-07-02,79.30000305175781
2018-07-03,79.44999694824219
2018-07-05,79.69000244140625
2018-07-06,80.55999755859375
2018-07-09,80.94000244140625
2018-07-10,81.27999877929688
2018-07-11,80.61000061035156
2018-07-12,81.0
2018-07-13,80.97000122070312
2018-07-16,80.08000183105469
2018-07-17,81.06999969482422
2018-07-18,82.95999908447266
2018-07-19,82.13999938964844
2018-07-20,81.95999908447266
2018-07-23,81.61000061035156
2018-07-24,80.48999786376953
2018-07-25,80.37000274658203
2018-07-26,79.61000061035156
2018-07-27,78.44999694824219
2018-07-30,77.27999877929688
2018-07-31,78.66000366210938
2018-08-01,78.54000091552734
2018-08-02,78.44000244140625
2018-08-03,78.18000030517578
2018-08-06,78.12999725341797
2018-08-07,77.5999984741211
2018-08-08,76.88999938964844
2018-08-09,76.1500015258789
2018-08-10,75.6500015258789
2018-08-13,75.30999755859375
2018-08-14,76.54000091552734
2018-08-15,76.22000122070312
2018-08-16,77.23999786376953
2018-08-17,77.19999694824219
2018-08-20,76.29000091552734
2018-08-21,76.7300033569336
2018-08-22,77.19999694824219
2018-08-23,76.7699966430664
2018-08-24,77.11000061035156
2018-08-27,77.76000213623047
2018-08-28,77.47000122070312
2018-08-29,78.18000030517578
2018-08-30,77.58000183105469
2018-08-31,77.62000274658203
2018-09-04,77.16000366210938
2018-09-05,75.72000122070312
2018-09-06,75.69000244140625
2018-09-07,76.44000244140625
2018-09-10,76.58999633789062
2018-09-11,77.41000366210938
2018-09-12,77.95999908447266
2018-09-13,78.94000244140625
2018-09-14,80.05999755859375
2018-09-17,79.0999984741211
2018-09-18,79.38999938964844
2018-09-19,80.43000030517578
2018-09-20,81.08000183105469
2018-09-21,80.95999908447266
2018-09-24,80.16000366210938
2018-09-25,80.11000061035156
2018-09-26,80.66000366210938
2018-09-27,82.04000091552734
2018-09-28,80.77999877929688
2018-10-01,78.38999938964844
2018-10-02,77.08000183105469
2018-10-03,76.55000305175781
2018-10-04,75.41000366210938
2018-10-05,74.37999725341797
2018-10-08,74.94999694824219
2018-10-09,75.2300033569336
2018-10-10,73.4000015258789
2018-10-11,73.0999984741211
2018-10-12,73.62000274658203
2018-10-15,72.98999786376953
2018-10-16,74.62999725341797
2018-10-17,74.5199966430664
2018-10-18,72.05000305175781
2018-10-19,70.66000366210938
2018-10-22,70.16000366210938
2018-10-23,68.87000274658203
2018-10-24,63.81999969482422
2018-10-25,67.55000305175781
2018-10-26,68.2699966430664
2018-10-29,68.5999984741211
2018-10-30,68.69999694824219
2018-10-31,71.16999816894531
2018-11-01,72.6500015258789
2018-11-02,72.81999969482422
2018-11-05,72.4000015258789
2018-11-06,70.58999633789062
2018-11-07,72.97000122070312
2018-11-08,72.0199966430664
2018-11-09,71.16000366210938
2018-11-12,70.19000244140625
2018-11-13,70.86000061035156
2018-11-14,71.08000183105469
2018-11-15,72.88999938964844
2018-11-16,73.04000091552734
2018-11-19,71.19999694824219
2018-11-20,71.48999786376953
2018-11-21,72.56999969482422
2018-11-23,73.12000274658203
2018-11-26,75.08999633789062
2018-11-27,75.16999816894531
2018-11-28,76.94999694824219
2018-11-29,76.45999908447266
2018-11-30,75.54000091552734
2018-12-03,77.97000122070312
2018-12-04,75.1500015258789
2018-12-06,75.58999633789062
2018-12-07,72.86000061035156
2018-12-10,72.66999816894531
2018-12-11,72.4000015258789
2018-12-12,72.77999877929688
2018-12-13,72.22000122070312
2018-12-14,71.86000061035156
2018-12-17,70.2699966430664
2018-12-18,70.48999786376953
2018-12-19,69.66000366210938
2018-12-20,67.5
2018-12-21,66.47000122070312
2018-12-24,66.51000213623047
2018-12-26,69.51000213623047
2018-12-27,70.33000183105469
2018-12-28,70.94999694824219
2018-12-31,71.80000305175781
2019-01-02,70.94000244140625
2019-01-03,67.30000305175781
2019-01-04,69.94000244140625
2019-01-07,70.73999786376953
2019-01-08,71.86000061035156
2019-01-09,71.04000091552734
2019-01-10,72.06999969482422
2019-01-11,71.88999938964844
2019-01-14,70.98999786376953
2019-01-15,72.5
2019-01-16,72.04000091552734
2019-01-17,72.0
2019-01-18,73.08000183105469
2019-01-22,71.01000213623047
2019-01-23,70.7300033569336
2019-01-24,71.05999755859375
2019-01-25,71.76000213623047
2019-01-28,72.30999755859375
2019-01-29,73.1500015258789
2019-01-30,74.12999725341797
2019-01-31,74.4800033569336
2019-02-01,74.41999816894531
2019-02-04,74.7300033569336
2019-02-05,74.62000274658203
2019-02-06,75.56999969482422
2019-02-07,74.68000030517578
2019-02-08,73.91000366210938
2019-02-11,74.4000015258789
2019-02-12,74.31999969482422
2019-02-13,79.37000274658203
2019-02-14,80.16000366210938
2019-02-15,81.75
2019-02-19,81.38999938964844
2019-02-20,83.33999633789062
2019-02-21,83.25
2019-02-22,85.02999877929688
2019-02-25,83.55000305175781
2019-02-26,83.48999786376953
2019-02-27,83.48999786376953
2019-02-28,83.0999984741211
2019-03-01,83.77999877929688
2019-03-04,83.37999725341797
2019-03-05,84.01000213623047
2019-03-06,83.95999908447266
2019-03-07,82.91999816894531
2019-03-08,82.44999694824219
2019-03-11,82.80000305175781
2019-03-12,83.41000366210938
2019-03-13,83.66999816894531
2019-03-14,85.0
2019-03-15,85.76000213623047
2019-03-18,86.20999908447266
2019-03-19,85.69999694824219
2019-03-20,84.91999816894531
2019-03-21,85.79000091552734
2019-03-22,84.56999969482422
2019-03-25,84.0199966430664
2019-03-26,83.5
2019-03-27,82.44999694824219
2019-03-28,83.20999908447266
2019-03-29,83.11000061035156
2019-04-01,84.1500015258789
2019-04-02,85.04000091552734
2019-04-03,86.79000091552734
2019-04-04,87.30999755859375
2019-04-05,87.44000244140625
2019-04-08,88.18000030517578
2019-04-09,87.0999984741211
2019-04-10,87.98999786376953
2019-04-11,88.52999877929688
2019-04-12,88.7300033569336
2019-04-15,88.16999816894531
2019-04-16,88.1500015258789
2019-04-17,87.76000213623047
2019-04-18,87.2300033569336
2019-04-22,87.91000366210938
2019-04-23,87.91000366210938
2019-04-24,87.5
2019-04-25,87.62999725341797
2019-04-26,88.01000213623047
2019-04-29,87.25
2019-04-30,86.98999786376953
2019-05-01,92.5999984741211
2019-05-02,91.2300033569336
2019-05-03,93.33000183105467
2019-05-06,92.3000030517578
2019-05-07,90.48999786376952
2019-05-08,90.6999969482422
2019-05-09,91.13999938964844
2019-05-10,91.52999877929688
2019-05-13,89.37000274658203
2019-05-14,91.73999786376952
2019-05-15,93.6500015258789
2019-05-16,94.0500030517578
2019-05-17,92.93000030517578
2019-05-20,91.47000122070312
2019-05-21,92.11000061035156
2019-05-22,92.0199966430664
2019-05-23,90.66000366210938
2019-05-24,89.91000366210938
2019-05-28,89.19999694824219
2019-05-29,88.91000366210938
2019-05-30,89.66000366210938
2019-05-31,89.44000244140625
2019-06-03,88.43000030517578
2019-06-04,90.31999969482422
2019-06-05,90.0
2019-06-06,91.0
2019-06-07,92.51000213623048
2019-06-10,93.02999877929688
2019-06-11,93.93000030517578
2019-06-12,93.3499984741211
2019-06-13,93.02999877929688
2019-06-14,93.41999816894533
2019-06-17,93.20999908447266
2019-06-18,95.0999984741211
2019-06-19,95.76000213623048
2019-06-20,96.87000274658205
2019-06-21,96.13999938964844
2019-06-24,95.51000213623048
2019-06-25,93.25
2019-06-26,94.5199966430664
2019-06-27,96.52999877929688
2019-06-28,97.73999786376952
2019-07-01,99.3000030517578
2019-07-02,100.38999938964844
2019-07-03,100.63999938964844
2019-07-05,100.5999984741211
2019-07-08,100.19000244140624
2019-07-09,99.0
2019-07-10,99.19000244140624
2019-07-11,100.6999969482422
2019-07-12,99.54000091552734
2019-07-15,99.1999969482422
2019-07-16,99.87999725341795
2019-07-17,97.7699966430664
2019-07-18,97.0999984741211
2019-07-19,94.52999877929688
2019-07-22,93.23999786376952
2019-07-23,95.12000274658205
2019-07-24,95.30999755859376
2019-07-25,96.4000015258789
2019-07-26,97.20999908447266
2019-07-29,97.4000015258789
2019-07-30,97.30999755859376
2019-07-31,96.5500030517578
2019-08-01,95.25
2019-08-02,93.91000366210938
2019-08-05,91.3499984741211
2019-08-06,92.55999755859376
2019-08-07,93.4000015258789
2019-08-08,95.7699966430664
2019-08-09,95.58000183105467
2019-08-12,93.87999725341795
2019-08-13,95.26000213623048
2019-08-14,92.01000213623048
2019-08-15,91.61000061035156
2019-08-16,93.01000213623048
2019-08-19,93.45999908447266
2019-08-20,92.7300033569336
2019-08-21,91.62000274658205
2019-08-22,92.41000366210938
2019-08-23,91.08000183105467
2019-08-26,91.6500015258789
2019-08-27,91.12999725341795
2019-08-28,91.91000366210938
2019-08-29,92.54000091552734
2019-08-30,92.37000274658205
2019-09-03,91.30999755859376
2019-09-04,92.3000030517578
2019-09-05,93.47000122070312
2019-09-06,93.73999786376952
2019-09-09,92.52999877929688
2019-09-10,93.58000183105467
2019-09-11,95.18000030517578
2019-09-12,94.7699966430664
2019-09-13,96.0500030517578
2019-09-16,93.66000366210938
2019-09-17,94.86000061035156
2019-09-18,95.3499984741211
2019-09-19,95.77999877929688
2019-09-20,95.22000122070312
2019-09-23,94.25
2019-09-24,92.22000122070312
2019-09-25,92.7699966430664
2019-09-26,92.01000213623048
2019-09-27,91.4499969482422
2019-09-30,93.11000061035156
2019-10-01,92.1500015258789
2019-10-02,90.94000244140624
2019-10-03,91.98999786376952
2019-10-04,93.3499984741211
2019-10-07,91.0
2019-10-08,90.6999969482422
2019-10-09,91.5
2019-10-10,91.5500030517578
2019-10-11,93.43000030517578
2019-10-14,91.52999877929688
2019-10-15,91.66000366210938
2019-10-16,92.1999969482422
2019-10-17,92.1999969482422
2019-10-18,91.1500015258789
2019-10-21,92.38999938964844
2019-10-22,90.7300033569336
2019-10-23,95.7699966430664
2019-10-24,96.91000366210938
2019-10-25,97.69000244140624
2019-10-28,97.19000244140624
2019-10-29,97.30999755859376
2019-10-30,97.31999969482422
2019-10-31,96.95999908447266
2019-11-01,96.30999755859376
2019-11-04,97.98999786376952
2019-11-05,100.1500015258789
2019-11-06,99.56999969482422
2019-11-07,98.93000030517578
2019-11-08,99.08999633789062
2019-11-11,98.12999725341795
2019-11-12,98.08999633789062
2019-11-13,97.76000213623048
2019-11-14,98.8499984741211
2019-11-15,99.69000244140624
2019-11-18,100.16999816894533
2019-11-19,100.20999908447266
2019-11-20,99.26000213623048
2019-11-21,99.08000183105467
2019-11-22,101.22000122070312
2019-11-25,103.08999633789062
2019-11-26,105.31999969482422
2019-11-27,106.37000274658205
2019-11-29,105.0
2019-12-02,104.75
2019-12-03,103.9499969482422
2019-12-04,104.18000030517578
2019-12-05,104.91000366210938
2019-12-06,105.47000122070312
2019-12-09,104.75
2019-12-10,104.6999969482422
2019-12-11,105.6999969482422
2019-12-12,106.5199966430664
2019-12-13,107.1999969482422
2019-12-16,108.4800033569336
2019-12-17,108.8000030517578
2019-12-18,109.25
