,IEX
2019-04-04,156.33999633789062
2019-04-05,156.25999450683594
2019-04-08,157.41000366210938
2019-04-09,154.52999877929688
2019-04-10,155.3800048828125
2019-04-11,157.50999450683594
2019-04-12,157.27000427246094
2019-04-15,156.2100067138672
2019-04-16,155.77999877929688
2019-04-17,154.49000549316406
2019-04-18,154.52000427246094
2019-04-22,153.60000610351562
2019-04-23,156.19000244140625
2019-04-24,156.7100067138672
2019-04-25,153.32000732421875
2019-04-26,156.58999633789062
2019-04-29,157.3000030517578
2019-04-30,156.66000366210938
2019-05-01,154.4499969482422
2019-05-02,155.35000610351562
2019-05-03,156.42999267578125
2019-05-06,156.0
2019-05-07,153.72000122070312
2019-05-08,153.5
2019-05-09,152.91000366210938
2019-05-10,154.49000549316406
2019-05-13,150.57000732421875
2019-05-14,151.1300048828125
2019-05-15,153.4600067138672
2019-05-16,153.4600067138672
2019-05-17,150.61000061035156
2019-05-20,151.02999877929688
2019-05-21,153.22999572753906
2019-05-22,151.82000732421875
2019-05-23,150.74000549316406
2019-05-24,152.9199981689453
2019-05-28,151.49000549316406
2019-05-29,151.64999389648438
2019-05-30,152.36000061035156
2019-05-31,152.7100067138672
2019-06-03,153.50999450683594
2019-06-04,157.52000427246094
2019-06-05,158.11000061035156
2019-06-06,158.27999877929688
2019-06-07,161.5800018310547
2019-06-10,163.07000732421875
2019-06-11,162.08999633789062
2019-06-12,160.3000030517578
2019-06-13,160.27000427246094
2019-06-14,159.67999267578125
2019-06-17,159.8800048828125
2019-06-18,162.88999938964844
2019-06-19,164.0399932861328
2019-06-20,166.1199951171875
2019-06-21,167.5399932861328
2019-06-24,165.8699951171875
2019-06-25,167.4199981689453
2019-06-26,168.25999450683594
2019-06-27,169.58999633789062
2019-06-28,172.13999938964844
2019-07-01,173.3699951171875
2019-07-02,172.4499969482422
2019-07-03,173.07000732421875
2019-07-05,171.72999572753906
2019-07-08,170.63999938964844
2019-07-09,169.97999572753906
2019-07-10,169.00999450683594
2019-07-11,169.13999938964844
2019-07-12,170.8300018310547
2019-07-15,169.17999267578125
2019-07-16,168.36000061035156
2019-07-17,165.75
2019-07-18,164.89999389648438
2019-07-19,164.4600067138672
2019-07-22,164.75
2019-07-23,166.94000244140625
2019-07-24,166.64999389648438
2019-07-25,165.22999572753906
2019-07-26,168.80999755859375
2019-07-29,167.44000244140625
2019-07-30,169.75999450683594
2019-07-31,168.22000122070312
2019-08-01,168.11000061035156
2019-08-02,161.5800018310547
2019-08-05,155.92999267578125
2019-08-06,159.5800018310547
2019-08-07,158.1199951171875
2019-08-08,162.1199951171875
2019-08-09,162.02999877929688
2019-08-12,162.19000244140625
2019-08-13,164.6699981689453
2019-08-14,160.86000061035156
2019-08-15,161.77000427246094
2019-08-16,164.0
2019-08-19,165.5500030517578
2019-08-20,164.77000427246094
2019-08-21,165.86000061035156
2019-08-22,164.86000061035156
2019-08-23,160.5500030517578
2019-08-26,160.6999969482422
2019-08-27,162.61000061035156
2019-08-28,162.8300018310547
2019-08-29,165.32000732421875
2019-08-30,164.7100067138672
2019-09-03,161.25999450683594
2019-09-04,162.9600067138672
2019-09-05,168.7100067138672
2019-09-06,168.85000610351562
2019-09-09,167.92999267578125
2019-09-10,166.22999572753906
2019-09-11,167.67999267578125
2019-09-12,169.50999450683594
2019-09-13,170.8800048828125
2019-09-16,171.52999877929688
2019-09-17,171.4199981689453
2019-09-18,170.41000366210938
2019-09-19,166.6699981689453
2019-09-20,164.33999633789062
2019-09-23,163.60000610351562
2019-09-24,162.3699951171875
2019-09-25,164.1699981689453
2019-09-26,163.85000610351562
2019-09-27,164.5399932861328
2019-09-30,163.8800048828125
2019-10-01,159.52999877929688
2019-10-02,156.75
2019-10-03,157.50999450683594
2019-10-04,158.5399932861328
2019-10-07,156.13999938964844
2019-10-08,152.30999755859375
2019-10-09,153.8699951171875
2019-10-10,156.07000732421875
2019-10-11,159.44000244140625
2019-10-14,157.30999755859375
2019-10-15,158.52000427246094
2019-10-16,157.39999389648438
2019-10-17,159.61000061035156
2019-10-18,160.33999633789062
2019-10-21,159.33999633789062
2019-10-22,159.13999938964844
2019-10-23,158.97999572753906
2019-10-24,157.8300018310547
2019-10-25,158.72000122070312
2019-10-28,159.36000061035156
2019-10-29,162.27999877929688
2019-10-30,156.24000549316406
2019-10-31,155.52999877929688
2019-11-01,159.0399932861328
2019-11-04,160.1999969482422
2019-11-05,160.5399932861328
2019-11-06,159.66000366210938
2019-11-07,160.3800048828125
2019-11-08,159.6199951171875
2019-11-11,160.8000030517578
2019-11-12,161.5
2019-11-13,161.67999267578125
2019-11-14,161.74000549316406
2019-11-15,162.05999755859375
2019-11-18,161.17999267578125
2019-11-19,162.55999755859375
2019-11-20,162.00999450683594
2019-11-21,160.94000244140625
2019-11-22,160.49000549316406
2019-11-25,160.92999267578125
2019-11-26,161.8800048828125
2019-11-27,163.30999755859375
2019-11-29,162.74000549316406
2019-12-02,160.19000244140625
2019-12-03,157.8300018310547
2019-12-04,157.36000061035156
2019-12-05,160.27000427246094
2019-12-06,163.22999572753906
2019-12-09,162.82000732421875
2019-12-10,163.1300048828125
2019-12-11,163.97000122070312
2019-12-12,166.86000061035156
2019-12-13,167.3699951171875
2019-12-16,167.1999969482422
2019-12-17,169.19000244140625
2019-12-18,169.0
2019-12-19,168.0
2019-12-20,171.3699951171875
2019-12-23,173.36000061035156
2019-12-24,171.88999938964844
2019-12-26,172.72999572753906
2019-12-27,172.6199951171875
2019-12-30,172.3300018310547
2019-12-31,172.0
2020-01-02,173.3000030517578
2020-01-03,172.75999450683594
2020-01-06,172.94000244140625
2020-01-07,170.80999755859375
2020-01-08,172.17999267578125
2020-01-09,173.88999938964844
2020-01-10,172.07000732421875
2020-01-13,173.33999633789062
2020-01-14,172.4600067138672
2020-01-15,173.1199951171875
2020-01-16,175.6699981689453
2020-01-17,175.85000610351562
2020-01-21,174.86000061035156
2020-01-22,173.0
2020-01-23,173.74000549316406
2020-01-24,172.13999938964844
2020-01-27,169.77999877929688
2020-01-28,171.27999877929688
2020-01-29,172.13999938964844
2020-01-30,165.9199981689453
2020-01-31,163.85000610351562
2020-02-03,165.05999755859375
2020-02-04,169.08999633789062
2020-02-05,170.4199981689453
2020-02-06,171.19000244140625
2020-02-07,171.35000610351562
2020-02-10,174.47000122070312
2020-02-11,176.0500030517578
2020-02-12,176.80999755859375
2020-02-13,174.69000244140625
2020-02-14,174.7899932861328
2020-02-18,174.9499969482422
2020-02-19,173.5399932861328
2020-02-20,173.5800018310547
2020-02-21,173.35000610351562
2020-02-24,169.44000244140625
2020-02-25,162.83999633789062
2020-02-26,159.30999755859375
2020-02-27,152.14999389648438
2020-02-28,148.0
2020-03-02,153.0399932861328
2020-03-03,149.4199981689453
2020-03-04,153.89999389648438
2020-03-05,148.2100067138672
2020-03-06,146.24000549316406
2020-03-09,135.69000244140625
2020-03-10,144.4499969482422
2020-03-11,134.8699951171875
2020-03-12,123.13999938964844
2020-03-13,130.85000610351562
2020-03-16,115.6999969482422
2020-03-17,125.95999908447266
2020-03-18,114.0
2020-03-19,123.36000061035156
2020-03-20,116.4800033569336
2020-03-23,114.6500015258789
2020-03-24,119.98999786376952
2020-03-25,119.36000061035156
2020-03-26,125.80999755859376
2020-03-27,131.17999267578125
2020-03-30,136.8800048828125
2020-03-31,138.11000061035156
2020-04-01,133.1999969482422
2020-04-02,136.3800048828125
2020-04-03,138.50999450683594
2020-04-06,143.9600067138672
2020-04-07,146.08999633789062
2020-04-08,151.0
2020-04-09,151.52000427246094
2020-04-13,146.6300048828125
2020-04-14,150.22000122070312
2020-04-15,145.39999389648438
2020-04-16,146.8300018310547
2020-04-17,152.72999572753906
2020-04-20,151.5800018310547
2020-04-21,148.6300048828125
2020-04-22,151.66000366210938
2020-04-23,152.36000061035156
2020-04-24,152.72000122070312
2020-04-27,156.2899932861328
2020-04-28,157.77999877929688
2020-04-29,157.8800048828125
2020-04-30,153.6300048828125
2020-05-01,151.2899932861328
2020-05-04,150.6300048828125
2020-05-05,151.77999877929688
2020-05-06,151.6999969482422
2020-05-07,153.39999389648438
2020-05-08,154.6999969482422
2020-05-11,153.55999755859375
2020-05-12,148.07000732421875
2020-05-13,146.8000030517578
2020-05-14,149.02999877929688
2020-05-15,148.4199981689453
2020-05-18,154.6300048828125
2020-05-19,151.14999389648438
2020-05-20,152.3699951171875
2020-05-21,151.55999755859375
2020-05-22,150.4499969482422
2020-05-26,155.08999633789062
2020-05-27,159.2100067138672
2020-05-28,157.47000122070312
2020-05-29,159.3699951171875
2020-06-01,158.1199951171875
2020-06-02,159.89999389648438
2020-06-03,165.86000061035156
2020-06-04,163.9600067138672
2020-06-05,167.2899932861328
2020-06-08,166.86000061035156
2020-06-09,162.11000061035156
2020-06-10,160.17999267578125
2020-06-11,151.1199951171875
2020-06-12,152.58999633789062
2020-06-15,152.72000122070312
2020-06-16,154.99000549316406
2020-06-17,154.67999267578125
2020-06-18,153.11000061035156
2020-06-19,153.24000549316406
2020-06-22,153.44000244140625
2020-06-23,154.3000030517578
2020-06-24,148.75999450683594
2020-06-25,152.19000244140625
2020-06-26,154.75999450683594
2020-06-29,154.38999938964844
2020-06-30,158.0399932861328
2020-07-01,155.83999633789062
2020-07-02,157.88999938964844
2020-07-06,160.02999877929688
2020-07-07,158.3300018310547
2020-07-08,157.80999755859375
2020-07-09,157.19000244140625
2020-07-10,156.94000244140625
2020-07-13,159.44000244140625
2020-07-14,162.7899932861328
2020-07-15,168.1199951171875
2020-07-16,168.4600067138672
2020-07-17,169.57000732421875
2020-07-20,168.97999572753906
2020-07-21,170.14999389648438
2020-07-22,169.33999633789062
2020-07-23,170.91000366210938
2020-07-24,167.6699981689453
2020-07-27,169.55999755859375
2020-07-28,165.3800048828125
2020-07-29,166.60000610351562
2020-07-30,164.60000610351562
2020-07-31,164.82000732421875
2020-08-03,166.2899932861328
2020-08-04,165.0500030517578
2020-08-05,166.14999389648438
2020-08-06,166.52000427246094
2020-08-07,167.5399932861328
2020-08-10,171.2100067138672
2020-08-11,174.02000427246094
2020-08-12,176.97999572753906
2020-08-13,174.86000061035156
2020-08-14,176.6999969482422
2020-08-17,174.86000061035156
2020-08-18,176.55999755859375
2020-08-19,175.7899932861328
2020-08-20,176.27999877929688
2020-08-21,178.85000610351562
2020-08-24,180.58999633789065
2020-08-25,179.6999969482422
2020-08-26,180.0
2020-08-27,178.74000549316406
2020-08-28,180.88999938964844
2020-08-31,180.22999572753903
2020-09-01,182.0800018310547
2020-09-02,184.1699981689453
2020-09-03,180.1499938964844
2020-09-04,177.6199951171875
2020-09-08,176.00999450683594
2020-09-09,179.69000244140625
2020-09-10,177.39999389648438
2020-09-11,181.1199951171875
2020-09-14,184.1000061035156
2020-09-15,186.2100067138672
2020-09-16,186.4600067138672
2020-09-17,186.5200042724609
2020-09-18,186.0399932861328
2020-09-21,178.25
2020-09-22,180.33999633789065
2020-09-23,176.50999450683594
2020-09-24,177.75999450683594
2020-09-25,179.02999877929688
2020-09-28,181.32000732421875
2020-09-29,181.75
2020-09-30,182.41000366210935
2020-10-01,178.1199951171875
2020-10-02,179.9199981689453
2020-10-05,182.91000366210935
2020-10-06,183.8000030517578
2020-10-07,189.17999267578125
2020-10-08,190.0
2020-10-09,190.41000366210935
2020-10-12,189.17999267578125
2020-10-13,186.1999969482422
2020-10-14,188.1499938964844
2020-10-15,189.6199951171875
2020-10-16,192.72999572753903
2020-10-19,189.7400054931641
2020-10-20,190.94000244140625
2020-10-21,190.4499969482422
2020-10-22,189.07000732421875
2020-10-23,191.6300048828125
2020-10-26,190.0800018310547
2020-10-27,186.0
2020-10-28,172.57000732421875
2020-10-29,168.72999572753906
2020-10-30,170.38999938964844
2020-11-02,178.75999450683594
2020-11-03,180.4199981689453
2020-11-04,176.89999389648438
2020-11-05,177.77000427246094
2020-11-06,183.0200042724609
2020-11-09,187.80999755859372
2020-11-10,195.9600067138672
2020-11-11,191.44000244140625
2020-11-12,189.0399932861328
2020-11-13,193.1699981689453
2020-11-16,197.25999450683597
2020-11-17,197.19000244140625
2020-11-18,197.4600067138672
2020-11-19,196.07000732421875
2020-11-20,193.97000122070312
2020-11-23,193.3800048828125
2020-11-24,194.4900054931641
2020-11-25,191.6699981689453
2020-11-27,192.3600006103516
2020-11-30,193.1499938964844
2020-12-01,195.13999938964844
2020-12-02,189.8800048828125
2020-12-03,190.25999450683597
2020-12-04,192.77999877929688
2020-12-07,190.9199981689453
2020-12-08,194.0800018310547
2020-12-09,194.4600067138672
2020-12-10,191.8699951171875
2020-12-11,192.92999267578125
2020-12-14,192.6699981689453
2020-12-15,196.3999938964844
2020-12-16,195.38999938964844
2020-12-17,197.8800048828125
2020-12-18,198.5500030517578
2020-12-21,198.3300018310547
2020-12-22,196.38999938964844
2020-12-23,194.80999755859372
2020-12-24,196.55999755859372
2020-12-28,195.91000366210935
2020-12-29,195.22999572753903
2020-12-30,196.6300048828125
2020-12-31,199.1999969482422
2021-01-04,195.30999755859372
2021-01-05,194.92999267578125
2021-01-06,202.17999267578125
2021-01-07,208.2400054931641
2021-01-08,206.9199981689453
2021-01-11,208.57000732421875
2021-01-12,208.3500061035156
2021-01-13,202.9199981689453
2021-01-14,199.27999877929688
2021-01-15,194.0399932861328
2021-01-19,193.42999267578125
2021-01-20,198.27999877929688
2021-01-21,195.52999877929688
2021-01-22,196.5399932861328
2021-01-25,194.1300048828125
2021-01-26,193.42999267578125
2021-01-27,188.3300018310547
2021-01-28,188.77999877929688
2021-01-29,186.19000244140625
2021-02-01,189.4199981689453
2021-02-02,193.8000030517578
2021-02-03,194.7899932861328
2021-02-04,189.6199951171875
2021-02-05,192.3500061035156
2021-02-08,198.42999267578125
2021-02-09,197.55999755859372
2021-02-10,199.3600006103516
2021-02-11,198.0
2021-02-12,199.8699951171875
2021-02-16,197.2899932861328
2021-02-17,193.5
2021-02-18,193.6199951171875
2021-02-19,196.75
2021-02-22,197.3000030517578
2021-02-23,196.80999755859372
2021-02-24,197.92999267578125
2021-02-25,197.1100006103516
2021-02-26,195.1699981689453
2021-03-01,199.91000366210935
2021-03-02,199.7700042724609
2021-03-03,199.17999267578125
2021-03-04,195.1300048828125
2021-03-05,197.9600067138672
2021-03-08,198.7400054931641
2021-03-09,197.63999938964844
2021-03-10,200.2400054931641
2021-03-11,199.02999877929688
2021-03-12,199.3500061035156
2021-03-15,203.4600067138672
2021-03-16,198.7400054931641
2021-03-17,197.22000122070312
2021-03-18,200.4199981689453
2021-03-19,199.13999938964844
2021-03-22,198.16000366210935
2021-03-23,197.8800048828125
2021-03-24,201.33999633789065
2021-03-25,201.6300048828125
2021-03-26,206.5500030517578
2021-03-29,208.13999938964844
2021-03-30,210.4600067138672
2021-03-31,209.32000732421875
2021-04-01,212.25
2021-04-05,214.66000366210935
2021-04-06,215.00999450683597
2021-04-07,214.2899932861328
2021-04-08,215.32000732421875
2021-04-09,217.4199981689453
2021-04-12,218.2400054931641
2021-04-13,216.5399932861328
2021-04-14,215.47000122070312
2021-04-15,218.0500030517578
2021-04-16,220.57000732421875
2021-04-19,219.8500061035156
2021-04-20,222.47000122070312
2021-04-21,224.6300048828125
2021-04-22,224.8999938964844
2021-04-23,225.19000244140625
2021-04-26,225.44000244140625
2021-04-27,226.19000244140625
2021-04-28,225.0
2021-04-29,228.1499938964844
2021-04-30,224.1999969482422
2021-05-03,223.5
2021-05-04,227.33999633789065
2021-05-05,225.69000244140625
2021-05-06,226.33999633789065
2021-05-07,226.0
2021-05-10,226.8600006103516
2021-05-11,224.75
2021-05-12,218.2100067138672
2021-05-13,223.2700042724609
2021-05-14,224.3600006103516
2021-05-17,223.83999633789065
2021-05-18,221.3800048828125
2021-05-19,217.4199981689453
2021-05-20,220.02999877929688
2021-05-21,219.9600067138672
2021-05-24,220.75999450683597
2021-05-25,221.5200042724609
2021-05-26,221.33999633789065
2021-05-27,221.8699951171875
2021-05-28,222.66000366210935
2021-06-01,223.8699951171875
2021-06-02,223.41000366210935
2021-06-03,223.1999969482422
2021-06-04,225.38999938964844
2021-06-07,222.75
2021-06-08,223.17999267578125
2021-06-09,221.00999450683597
2021-06-10,220.00999450683597
2021-06-11,220.25
2021-06-14,220.8300018310547
2021-06-15,222.4600067138672
2021-06-16,217.7400054931641
2021-06-17,214.66000366210935
2021-06-18,211.77999877929688
2021-06-21,217.1100006103516
2021-06-22,217.4600067138672
2021-06-23,217.63999938964844
2021-06-24,218.8000030517578
2021-06-25,219.82000732421875
2021-06-28,219.9199981689453
2021-06-29,220.57000732421875
2021-06-30,220.0500030517578
2021-07-01,219.8699951171875
2021-07-02,221.0200042724609
2021-07-06,219.3699951171875
2021-07-07,223.4499969482422
2021-07-08,220.67999267578125
2021-07-09,224.2700042724609
2021-07-12,224.5
2021-07-13,223.42999267578125
2021-07-14,223.9199981689453
2021-07-15,224.69000244140625
2021-07-16,226.6699981689453
2021-07-19,222.3500061035156
2021-07-20,228.2899932861328
2021-07-21,227.4600067138672
2021-07-22,226.2100067138672
2021-07-23,227.8000030517578
2021-07-26,226.1300048828125
2021-07-27,226.25
2021-07-28,219.6199951171875
2021-07-29,223.0500030517578
2021-07-30,226.69000244140625
2021-08-02,225.94000244140625
2021-08-03,228.7700042724609
2021-08-04,226.77999877929688
2021-08-05,227.1100006103516
2021-08-06,227.6699981689453
2021-08-09,226.3000030517578
2021-08-10,227.0
2021-08-11,227.97999572753903
2021-08-12,226.5
2021-08-13,223.9900054931641
2021-08-16,227.3600006103516
2021-08-17,223.72999572753903
2021-08-18,219.5500030517578
2021-08-19,220.6699981689453
2021-08-20,221.2899932861328
2021-08-23,221.72000122070312
2021-08-24,224.6300048828125
2021-08-25,226.42999267578125
2021-08-26,225.8500061035156
2021-08-27,225.3000030517578
2021-08-30,225.9499969482422
2021-08-31,224.0
2021-09-01,220.6300048828125
2021-09-02,224.22000122070312
2021-09-03,222.57000732421875
2021-09-07,217.1699981689453
2021-09-08,219.1000061035156
2021-09-09,217.7400054931641
2021-09-10,217.16000366210935
2021-09-13,214.47000122070312
2021-09-14,215.9199981689453
2021-09-15,219.1300048828125
2021-09-16,218.3699951171875
2021-09-17,215.75
2021-09-20,214.7100067138672
2021-09-21,213.41000366210935
2021-09-22,215.1999969482422
2021-09-23,217.22999572753903
2021-09-24,216.67999267578125
2021-09-27,215.3999938964844
2021-09-28,211.5800018310547
2021-09-29,213.0
2021-09-30,206.9499969482422
2021-10-01,210.1499938964844
2021-10-04,208.44000244140625
2021-10-05,211.0399932861328
2021-10-06,211.7400054931641
2021-10-07,213.8300018310547
2021-10-08,211.82000732421875
2021-10-11,207.16000366210935
2021-10-12,205.77999877929688
2021-10-13,206.07000732421875
2021-10-14,213.27999877929688
2021-10-15,213.4499969482422
2021-10-18,213.3800048828125
2021-10-19,216.25
2021-10-20,218.08999633789065
2021-10-21,220.25
2021-10-22,221.07000732421875
2021-10-25,221.19000244140625
2021-10-26,219.9600067138672
2021-10-27,222.22000122070312
2021-10-28,222.9600067138672
2021-10-29,222.57000732421875
2021-11-01,223.8999938964844
2021-11-02,231.8999938964844
2021-11-03,230.32000732421875
2021-11-04,233.3800048828125
2021-11-05,234.50999450683597
2021-11-08,235.4600067138672
2021-11-09,235.8600006103516
2021-11-10,235.5399932861328
2021-11-11,233.5800018310547
2021-11-12,235.0500030517578
2021-11-15,234.6100006103516
2021-11-16,236.5
2021-11-17,236.16000366210935
2021-11-18,235.83999633789065
2021-11-19,234.4199981689453
2021-11-22,235.32000732421875
2021-11-23,236.3699951171875
2021-11-24,236.07000732421875
2021-11-26,230.94000244140625
2021-11-29,234.4199981689453
2021-11-30,224.58999633789065
2021-12-01,221.1499938964844
2021-12-02,228.2100067138672
2021-12-03,228.2899932861328
2021-12-06,234.69000244140625
2021-12-07,235.13999938964844
2021-12-08,237.08999633789065
2021-12-09,235.3500061035156
2021-12-10,236.2899932861328
2021-12-13,236.52999877929688
2021-12-14,234.13999938964844
2021-12-15,237.80999755859372
2021-12-16,239.5
2021-12-17,228.72999572753903
2021-12-20,223.4900054931641
2021-12-21,228.4600067138672
2021-12-22,229.0500030517578
2021-12-23,230.63999938964844
2021-12-27,233.6199951171875
2021-12-28,234.97000122070312
2021-12-29,235.8300018310547
2021-12-30,235.42999267578125
2021-12-31,236.32000732421875
2022-01-03,230.69000244140625
2022-01-04,235.5200042724609
2022-01-05,231.3500061035156
2022-01-06,230.6699981689453
2022-01-07,227.57000732421875
2022-01-10,224.83999633789065
2022-01-11,226.16000366210935
2022-01-12,226.92999267578125
2022-01-13,226.2100067138672
2022-01-14,220.30999755859372
2022-01-18,217.6100006103516
2022-01-19,216.1000061035156
2022-01-20,216.1000061035156
2022-01-21,219.1499938964844
2022-01-24,220.6000061035156
2022-01-25,215.47999572753903
2022-01-26,211.67999267578125
2022-01-27,208.6699981689453
2022-01-28,211.2899932861328
2022-01-31,215.44000244140625
2022-02-01,216.22999572753903
2022-02-02,206.5
2022-02-03,202.6199951171875
2022-02-04,197.47999572753903
2022-02-07,197.97999572753903
2022-02-08,197.7400054931641
2022-02-09,198.8500061035156
2022-02-10,194.6499938964844
2022-02-11,189.83999633789065
2022-02-14,191.67999267578125
2022-02-15,191.2700042724609
2022-02-16,189.97999572753903
2022-02-17,188.7100067138672
2022-02-18,189.33999633789065
2022-02-22,188.67999267578125
2022-02-23,185.47999572753903
2022-02-24,188.9900054931641
2022-02-25,192.4900054931641
2022-02-28,191.8999938964844
2022-03-01,188.72000122070312
2022-03-02,193.08999633789065
2022-03-03,194.5399932861328
2022-03-04,192.16000366210935
2022-03-07,188.3800048828125
2022-03-08,183.2899932861328
2022-03-09,191.94000244140625
2022-03-10,188.83999633789065
2022-03-11,189.63999938964844
2022-03-14,189.08999633789065
2022-03-15,192.67999267578125
2022-03-16,196.1300048828125
2022-03-17,197.97000122070312
2022-03-18,198.9900054931641
2022-03-21,198.47000122070312
2022-03-22,197.25
2022-03-23,193.3999938964844
2022-03-24,194.2100067138672
2022-03-25,195.1699981689453
2022-03-28,194.7100067138672
2022-03-29,198.4499969482422
2022-03-30,195.3699951171875
2022-03-31,191.72999572753903
2022-04-01,192.16000366210935
2022-04-04,193.47999572753903
2022-04-05,192.1300048828125
2022-04-06,194.58999633789065
2022-04-07,198.72000122070312
2022-04-08,196.83999633789065
2022-04-11,195.1300048828125
2022-04-12,193.75999450683597
2022-04-13,195.1000061035156
2022-04-14,190.55999755859372
2022-04-18,189.0500030517578
2022-04-19,193.6100006103516
2022-04-20,197.1699981689453
2022-04-21,196.02999877929688
2022-04-22,191.4199981689453
2022-04-25,191.7100067138672
2022-04-26,186.8500061035156
2022-04-27,192.1499938964844
2022-04-28,195.94000244140625
2022-04-29,189.82000732421875
2022-05-02,190.0800018310547
2022-05-03,191.13999938964844
2022-05-04,197.4900054931641
2022-05-05,189.75999450683597
2022-05-06,188.05999755859372
2022-05-09,189.0
2022-05-10,184.7899932861328
2022-05-11,182.5399932861328
2022-05-12,184.47999572753903
2022-05-13,186.1699981689453
2022-05-16,185.47000122070312
2022-05-17,189.1300048828125
2022-05-18,181.52999877929688
2022-05-19,183.19000244140625
2022-05-20,185.4900054931641
2022-05-23,185.5
2022-05-24,187.47000122070312
2022-05-25,185.2400054931641
2022-05-26,189.1100006103516
2022-05-27,192.13999938964844
2022-05-31,191.5500030517578
2022-06-01,191.3999938964844
2022-06-02,196.17999267578125
2022-06-03,195.16000366210935
2022-06-06,195.00999450683597
2022-06-07,196.82000732421875
2022-06-08,194.42999267578125
2022-06-09,191.1499938964844
2022-06-10,185.27999877929688
2022-06-13,180.1199951171875
2022-06-14,179.41000366210938
2022-06-15,179.66000366210938
2022-06-16,173.41000366210938
2022-06-17,173.05999755859375
2022-06-21,176.25
2022-06-22,176.99000549316406
2022-06-23,179.60000610351562
2022-06-24,185.55999755859372
2022-06-27,184.19000244140625
2022-06-28,180.83999633789065
2022-06-29,181.0800018310547
2022-06-30,181.6300048828125
2022-07-01,183.66000366210935
2022-07-05,184.44000244140625
2022-07-06,185.27999877929688
2022-07-07,187.3600006103516
2022-07-08,185.69000244140625
2022-07-11,186.27999877929688
2022-07-12,182.2700042724609
2022-07-13,181.4199981689453
2022-07-14,181.3600006103516
2022-07-15,186.25999450683597
2022-07-18,182.75999450683597
2022-07-19,189.38999938964844
2022-07-20,189.3000030517578
2022-07-21,192.63999938964844
2022-07-22,192.7700042724609
2022-07-25,192.8699951171875
2022-07-26,194.6100006103516
2022-07-27,199.72000122070312
2022-07-28,206.0800018310547
2022-07-29,208.75
2022-08-01,208.3000030517578
2022-08-02,206.6199951171875
2022-08-03,209.8500061035156
2022-08-04,210.92999267578125
2022-08-05,211.92999267578125
2022-08-08,211.1300048828125
2022-08-09,209.4600067138672
2022-08-10,213.72000122070312
2022-08-11,214.0200042724609
2022-08-12,215.1999969482422
2022-08-15,216.1199951171875
2022-08-16,217.41000366210935
2022-08-17,215.8999938964844
2022-08-18,217.6300048828125
2022-08-19,215.5399932861328
2022-08-22,211.00999450683597
2022-08-23,211.42999267578125
2022-08-24,211.42999267578125
2022-08-25,213.4600067138672
2022-08-26,205.4600067138672
2022-08-29,204.8000030517578
2022-08-30,202.58999633789065
2022-08-31,201.2100067138672
2022-09-01,202.6100006103516
2022-09-02,200.0200042724609
2022-09-06,200.92999267578125
2022-09-07,207.2400054931641
2022-09-08,208.58999633789065
2022-09-09,210.0399932861328
2022-09-12,211.1699981689453
2022-09-13,207.97000122070312
2022-09-14,208.0399932861328
2022-09-15,205.83999633789065
2022-09-16,204.92999267578125
2022-09-19,209.38999938964844
2022-09-20,206.22000122070312
2022-09-21,204.32000732421875
2022-09-22,201.75999450683597
2022-09-23,199.30999755859372
2022-09-26,199.6199951171875
2022-09-27,198.52999877929688
2022-09-28,202.94000244140625
2022-09-29,200.25
2022-09-30,199.8500061035156
2022-10-03,205.08999633789065
2022-10-04,210.63999938964844
2022-10-05,208.8600006103516
2022-10-06,207.38999938964844
2022-10-07,202.02999877929688
2022-10-10,203.69000244140625
2022-10-11,205.55999755859372
2022-10-12,200.3999938964844
2022-10-13,203.80999755859372
2022-10-14,197.1100006103516
2022-10-17,203.5800018310547
2022-10-18,206.1100006103516
2022-10-19,204.05999755859372
2022-10-20,199.2899932861328
2022-10-21,203.9499969482422
2022-10-24,207.1000061035156
2022-10-25,212.33999633789065
2022-10-26,219.8300018310547
2022-10-27,217.5399932861328
2022-10-28,222.9199981689453
2022-10-31,222.30999755859372
2022-11-01,223.3699951171875
2022-11-02,218.4199981689453
2022-11-03,220.7400054931641
2022-11-04,222.58999633789065
2022-11-07,225.75
2022-11-08,224.88999938964844
2022-11-09,221.7899932861328
2022-11-10,232.9600067138672
2022-11-11,230.0800018310547
2022-11-14,228.1000061035156
2022-11-15,231.6199951171875
2022-11-16,232.7400054931641
2022-11-17,231.47000122070312
2022-11-18,233.5500030517578
2022-11-21,233.27999877929688
2022-11-22,234.82000732421875
2022-11-23,235.3999938964844
2022-11-25,236.66000366210935
2022-11-28,231.8300018310547
2022-11-29,231.05999755859372
2022-11-30,237.4900054931641
2022-12-01,240.7400054931641
2022-12-02,241.83999633789065
2022-12-05,236.8699951171875
2022-12-06,233.77999877929688
2022-12-07,235.0500030517578
2022-12-08,234.13999938964844
2022-12-09,235.2100067138672
2022-12-12,240.00999450683597
2022-12-13,242.0500030517578
2022-12-14,238.5399932861328
2022-12-15,229.5800018310547
2022-12-16,227.9900054931641
2022-12-19,226.2700042724609
2022-12-20,228.1199951171875
2022-12-21,232.0
2022-12-22,229.6499938964844
2022-12-23,229.3300018310547
2022-12-27,230.05999755859372
2022-12-28,227.16000366210935
2022-12-29,230.5
2022-12-30,228.3300018310547
2023-01-03,229.4900054931641
2023-01-04,229.2700042724609
