,WRB
2019-10-15,31.51555633544922
2019-10-16,31.31999969482422
2019-10-17,31.479999542236328
2019-10-18,31.62666702270508
2019-10-21,31.51555633544922
2019-10-22,30.155555725097656
2019-10-23,31.942222595214844
2019-10-24,31.413333892822266
2019-10-25,30.86222267150879
2019-10-28,30.68000030517578
2019-10-29,30.946666717529297
2019-10-30,31.20888900756836
2019-10-31,31.06666755676269
2019-11-01,30.87555694580078
2019-11-04,30.204444885253903
2019-11-05,30.05777740478516
2019-11-06,30.57333374023437
2019-11-07,30.22222137451172
2019-11-08,30.17333221435547
2019-11-11,30.311111450195312
2019-11-12,30.25777816772461
2019-11-13,30.479999542236328
2019-11-14,30.426666259765625
2019-11-15,30.155555725097656
2019-11-18,30.404443740844727
2019-11-19,30.91111183166504
2019-11-20,30.98666763305664
2019-11-21,30.128889083862305
2019-11-22,30.20888900756836
2019-11-25,30.293333053588867
2019-11-26,30.77777862548828
2019-11-27,30.74222183227539
2019-11-29,30.22222137451172
2019-12-02,30.382221221923828
2019-12-03,30.23111152648925
2019-12-04,30.324443817138672
2019-12-05,30.982221603393555
2019-12-06,31.151111602783203
2019-12-09,31.177778244018555
2019-12-10,31.0755558013916
2019-12-11,30.91555595397949
2019-12-12,30.933332443237305
2019-12-13,30.91555595397949
2019-12-16,30.786666870117188
2019-12-17,30.920000076293945
2019-12-18,30.71999931335449
2019-12-19,30.55111122131348
2019-12-20,30.635555267333984
2019-12-23,30.39999961853028
2019-12-24,30.40888977050781
2019-12-26,30.43111038208008
2019-12-27,30.475555419921875
2019-12-30,30.502222061157227
2019-12-31,30.711111068725582
2020-01-02,30.648889541625977
2020-01-03,30.688888549804688
2020-01-06,30.64444351196289
2020-01-07,30.084444046020508
2020-01-08,30.29777717590332
2020-01-09,30.475555419921875
2020-01-10,30.15999984741211
2020-01-13,30.27111053466797
2020-01-14,30.351110458374023
2020-01-15,30.64444351196289
2020-01-16,30.991111755371097
2020-01-17,31.27111053466797
2020-01-21,31.044443130493164
2020-01-22,31.662221908569336
2020-01-23,31.724443435668945
2020-01-24,32.03111267089844
2020-01-27,31.817777633666992
2020-01-28,32.16444396972656
2020-01-29,32.33333206176758
2020-01-30,33.14666748046875
2020-01-31,32.68000030517578
2020-02-03,33.06222152709961
2020-02-04,33.26222229003906
2020-02-05,33.86222076416016
2020-02-06,34.302223205566406
2020-02-07,34.58222198486328
2020-02-10,35.00444412231445
2020-02-11,35.235557556152344
2020-02-12,34.95111083984375
2020-02-13,35.25333404541016
2020-02-14,35.28889083862305
2020-02-18,35.27111053466797
2020-02-19,35.32444381713867
2020-02-20,34.697776794433594
2020-02-21,34.9555549621582
2020-02-24,34.2400016784668
2020-02-25,33.40888977050781
2020-02-26,32.90666580200195
2020-02-27,31.106666564941406
2020-02-28,29.84000015258789
2020-03-02,31.200000762939453
2020-03-03,30.204444885253903
2020-03-04,31.1200008392334
2020-03-05,29.68444442749023
2020-03-06,29.440000534057617
2020-03-09,26.799999237060547
2020-03-10,28.04888916015625
2020-03-11,25.844444274902344
2020-03-12,22.86666679382324
2020-03-13,24.968889236450195
2020-03-16,21.115556716918945
2020-03-17,23.63999938964844
2020-03-18,22.55111122131348
2020-03-19,21.53333282470703
2020-03-20,21.14666748046875
2020-03-23,19.27111053466797
2020-03-24,21.37777709960937
2020-03-25,21.1200008392334
2020-03-26,22.58222198486328
2020-03-27,23.053333282470703
2020-03-30,24.226667404174805
2020-03-31,23.18666648864746
