,BKR
2019-07-08,25.190000534057617
2019-07-09,25.0
2019-07-10,25.3799991607666
2019-07-11,25.239999771118164
2019-07-12,25.01000022888184
2019-07-15,24.690000534057617
2019-07-16,24.09000015258789
2019-07-17,23.190000534057617
2019-07-18,23.309999465942383
2019-07-19,23.559999465942383
2019-07-22,23.959999084472656
2019-07-23,24.309999465942383
2019-07-24,24.86000061035156
2019-07-25,24.6200008392334
2019-07-26,24.84000015258789
2019-07-29,24.09000015258789
2019-07-30,24.51000022888184
2019-07-31,25.38999938964844
2019-08-01,25.270000457763672
2019-08-02,24.07999992370605
2019-08-05,23.809999465942383
2019-08-06,23.690000534057617
2019-08-07,23.36000061035156
2019-08-08,24.13999938964844
2019-08-09,23.68000030517578
2019-08-12,23.420000076293945
2019-08-13,23.56999969482422
2019-08-14,22.01000022888184
2019-08-15,20.709999084472656
2019-08-16,21.059999465942383
2019-08-19,21.420000076293945
2019-08-20,21.11000061035156
2019-08-21,21.239999771118164
2019-08-22,21.43000030517578
2019-08-23,20.8799991607666
2019-08-26,21.299999237060547
2019-08-27,21.290000915527344
2019-08-28,21.63999938964844
2019-08-29,21.8799991607666
2019-08-30,21.690000534057617
2019-09-03,22.14999961853028
2019-09-04,22.61000061035156
2019-09-05,23.520000457763672
2019-09-06,23.530000686645508
2019-09-09,24.18000030517578
2019-09-10,24.11000061035156
2019-09-11,22.290000915527344
2019-09-12,22.63999938964844
2019-09-13,22.71999931335449
