,RTX
2025-03-20,134.47000122070312
2025-03-21,132.3699951171875
2025-03-24,134.69000244140625
2025-03-25,135.66000366210938
2025-03-26,134.3300018310547
2025-03-27,133.42999267578125
2025-03-28,131.72000122070312
2025-03-31,132.4600067138672
2025-04-01,132.85000610351562
2025-04-02,133.14999389648438
2025-04-03,130.22999572753906
2025-04-04,117.4499969482422
2025-04-07,117.31999969482422
2025-04-08,120.45999908447266
2025-04-09,128.42999267578125
2025-04-10,127.06999969482422
2025-04-11,128.25999450683594
2025-04-14,129.13999938964844
2025-04-15,128.63999938964844
2025-04-16,129.25
2025-04-17,128.88999938964844
2025-04-21,126.12000274658205
2025-04-22,113.75
2025-04-23,120.27999877929688
2025-04-24,121.97000122070312
2025-04-25,125.22000122070312
2025-04-28,124.8000030517578
2025-04-29,125.7300033569336
2025-04-30,126.12999725341795
2025-05-01,127.41000366210938
2025-05-02,130.2100067138672
2025-05-05,128.58999633789062
2025-05-06,128.16000366210938
2025-05-07,127.5
2025-05-08,128.6699981689453
2025-05-09,128.6699981689453
2025-05-12,130.55999755859375
2025-05-13,130.72000122070312
2025-05-14,130.7899932861328
2025-05-15,135.52000427246094
2025-05-16,135.47999572753906
2025-05-19,137.1999969482422
2025-05-20,137.17999267578125
2025-05-21,134.9499969482422
2025-05-22,134.07000732421875
2025-05-23,132.35000610351562
2025-05-27,134.19000244140625
2025-05-28,132.85000610351562
2025-05-29,134.8000030517578
2025-05-30,136.47999572753906
2025-06-02,137.4600067138672
2025-06-03,137.5
2025-06-04,138.5500030517578
2025-06-05,139.07000732421875
2025-06-06,139.10000610351562
2025-06-09,140.97999572753906
2025-06-10,138.52000427246094
2025-06-11,141.80999755859375
2025-06-12,140.97999572753906
2025-06-13,145.69000244140625
2025-06-16,146.4600067138672
2025-06-17,148.47999572753906
2025-06-18,145.8699951171875
2025-06-20,146.63999938964844
2025-06-23,145.80999755859375
2025-06-24,141.85000610351562
2025-06-25,141.3800048828125
2025-06-26,142.6699981689453
2025-06-27,144.66000366210938
2025-06-30,146.02000427246094
2025-07-01,144.19000244140625
2025-07-02,144.52000427246094
2025-07-03,145.75
2025-07-07,145.9199981689453
2025-07-08,144.91000366210938
2025-07-09,146.17999267578125
2025-07-10,146.39999389648438
2025-07-11,146.8699951171875
2025-07-14,149.27999877929688
2025-07-15,148.67999267578125
2025-07-16,150.1699981689453
2025-07-17,151.5
2025-07-18,151.5
2025-07-21,151.55999755859375
2025-07-22,149.1699981689453
2025-07-23,156.49000549316406
2025-07-24,155.22000122070312
2025-07-25,156.8800048828125
2025-07-28,156.07000732421875
2025-07-29,157.1199951171875
2025-07-30,158.39999389648438
2025-07-31,157.57000732421875
2025-08-01,156.80999755859375
2025-08-04,157.3800048828125
2025-08-05,156.3300018310547
2025-08-06,155.75
2025-08-07,155.75999450683594
2025-08-08,154.86000061035156
2025-08-11,154.8000030517578
2025-08-12,155.49000549316406
2025-08-13,155.7100067138672
2025-08-14,155.0800018310547
2025-08-15,154.08999633789062
2025-08-18,155.5
2025-08-19,153.66000366210938
2025-08-20,156.58999633789062
2025-08-21,156.32000732421875
2025-08-22,156.24000549316406
2025-08-25,156.27000427246094
2025-08-26,159.57000732421875
2025-08-27,159.83999633789062
2025-08-28,160.66000366210938
2025-08-29,158.60000610351562
2025-09-02,158.00999450683594
2025-09-03,158.11000061035156
2025-09-04,158.67999267578125
2025-09-05,157.52000427246094
2025-09-08,154.22000122070312
2025-09-09,151.75
2025-09-10,155.0
2025-09-11,157.64999389648438
2025-09-12,155.85000610351562
2025-09-15,158.3699951171875
2025-09-16,158.5800018310547
2025-09-17,158.30999755859375
2025-09-18,158.19000244140625
2025-09-19,158.24000549316406
2025-09-22,159.42999267578125
2025-09-23,160.5399932861328
2025-09-24,161.3800048828125
2025-09-25,160.50999450683594
2025-09-26,163.35000610351562
2025-09-29,163.6300048828125
2025-09-30,167.3300018310547
2025-10-01,167.1999969482422
2025-10-02,166.6300048828125
2025-10-03,166.5800018310547
2025-10-06,168.8000030517578
2025-10-07,169.27000427246094
2025-10-08,168.57000732421875
2025-10-09,162.17999267578125
2025-10-10,157.6999969482422
2025-10-13,158.85000610351562
2025-10-14,159.39999389648438
2025-10-15,157.0
2025-10-16,157.0500030517578
2025-10-17,157.9499969482422
2025-10-20,160.7100067138672
2025-10-21,173.0399932861328
2025-10-22,177.97999572753906
2025-10-23,179.44000244140625
2025-10-24,178.64999389648438
2025-10-27,179.24000549316406
2025-10-28,178.6699981689453
2025-10-29,176.36000061035156
2025-10-30,177.4199981689453
2025-10-31,178.5
2025-11-03,177.0399932861328
2025-11-04,175.61000061035156
2025-11-05,174.0
2025-11-06,175.10000610351562
2025-11-07,176.97000122070312
2025-11-10,179.02999877929688
2025-11-11,179.22000122070312
2025-11-12,177.69000244140625
2025-11-13,173.9600067138672
2025-11-14,175.57000732421875
2025-11-17,175.6300048828125
2025-11-18,174.72000122070312
2025-11-19,173.77000427246094
2025-11-20,172.72999572753906
2025-11-21,169.67999267578125
2025-11-24,173.2100067138672
2025-11-25,172.14999389648438
2025-11-26,173.19000244140625
2025-11-28,174.91000366210938
2025-12-01,168.02000427246094
2025-12-02,168.8000030517578
2025-12-03,168.4499969482422
2025-12-04,171.30999755859375
2025-12-05,171.10000610351562
2025-12-08,171.52000427246094
2025-12-09,171.92999267578125
2025-12-10,174.72000122070312
2025-12-11,177.4199981689453
2025-12-12,178.66000366210938
2025-12-15,182.1100006103516
2025-12-16,179.92999267578125
2025-12-17,177.1999969482422
2025-12-18,178.2899932861328
2025-12-19,182.009994506836
2025-12-22,185.67999267578125
2025-12-23,185.759994506836
2025-12-24,186.3800048828125
2025-12-26,185.1699981689453
2025-12-29,184.4199981689453
2025-12-30,184.009994506836
2025-12-31,183.3999938964844
2026-01-02,187.25
2026-01-05,188.259994506836
2026-01-06,190.3999938964844
2026-01-07,185.72999572753903
2026-01-08,187.1699981689453
2026-01-09,188.5
2026-01-12,193.8500061035156
2026-01-13,194.0800018310547
2026-01-14,198.83999633789065
2026-01-15,199.8300018310547
2026-01-16,201.9199981689453
2026-01-20,196.3600006103516
2026-01-21,197.5
2026-01-22,196.33999633789065
2026-01-23,195.92999267578125
2026-01-26,194.1300048828125
2026-01-27,201.27999877929688
2026-01-28,199.4600067138672
2026-01-29,199.8800048828125
2026-01-30,200.92999267578125
2026-02-02,201.08999633789065
2026-02-03,203.5
2026-02-04,196.7400054931641
2026-02-05,195.97000122070312
2026-02-06,198.66000366210932
2026-02-09,196.19000244140625
2026-02-10,195.19000244140625
2026-02-11,196.509994506836
2026-02-12,201.13999938964844
2026-02-13,200.0599975585937
2026-02-17,203.5
2026-02-18,204.8099975585937
2026-02-19,205.41000366210932
2026-02-20,204.9199981689453
2026-02-23,201.9199981689453
2026-02-24,198.4600067138672
2026-02-25,195.97999572753903
2026-02-26,197.6300048828125
2026-02-27,202.6199951171875
2026-03-02,212.16000366210932
2026-03-03,206.5200042724609
2026-03-04,208.82000732421875
2026-03-05,203.8600006103516
2026-03-06,209.759994506836
2026-03-09,208.22999572753903
2026-03-10,207.0
2026-03-11,207.259994506836
2026-03-12,203.0399932861328
2026-03-13,204.5200042724609
2026-03-16,206.0599975585937
2026-03-17,203.3300018310547
2026-03-18,204.5599975585937
2026-03-19,200.72999572753903
2026-03-20,198.16000366210932
2026-03-23,194.82000732421875
2026-03-24,194.0
2026-03-25,195.0
2026-03-26,192.8500061035156
2026-03-27,189.7100067138672
2026-03-30,187.1499938964844
2026-03-31,192.8999938964844
2026-04-01,194.72000122070312
2026-04-02,196.2100067138672
2026-04-06,198.41000366210932
2026-04-07,197.9199981689453
2026-04-08,203.47999572753903
2026-04-09,203.19000244140625
2026-04-10,201.5599975585937
2026-04-13,201.41000366210935
2026-04-14,202.80999755859372
2026-04-15,198.38999938964844
2026-04-16,195.8500061035156
2026-04-17,196.4199981689453
2026-04-20,195.7899932861328
2026-04-21,187.1699981689453
2026-04-22,180.91000366210935
2026-04-23,179.3000030517578
2026-04-24,174.25999450683594
2026-04-27,173.3800048828125
2026-04-28,175.67999267578125
2026-04-29,172.7899932861328
2026-04-30,176.07000732421875
2026-05-01,173.99000549316406
2026-05-04,172.89999389648438
2026-05-05,172.8699951171875
2026-05-06,176.74000549316406
2026-05-07,176.77999877929688
2026-05-08,176.08999633789062
2026-05-11,178.61000061035156
2026-05-12,178.88999938964844
2026-05-13,178.11000061035156
2026-05-14,175.67999267578125
2026-05-15,171.17999267578125
2026-05-18,175.9499969482422
2026-05-19,174.49000549316406
2026-05-20,174.85000610351562
2026-05-21,175.97999572753906
2026-05-22,177.00999450683594
2026-05-26,178.97000122070312
2026-05-27,176.58999633789062
2026-05-28,178.9600067138672
2026-05-29,179.66000366210938
2026-06-01,174.41000366210938
2026-06-02,174.25999450683594
2026-06-03,172.5500030517578
2026-06-04,179.41000366210938
2026-06-05,180.9900054931641
2026-06-08,178.66000366210938
2026-06-09,181.55999755859375
2026-06-10,177.41000366210938
2026-06-11,184.2100067138672
2026-06-12,183.52999877929688
2026-06-15,183.63999938964844
2026-06-16,186.77000427246094
2026-06-17,192.5800018310547
2026-06-18,185.60000610351562
