,BX
2022-07-01,92.83000183105467
2022-07-05,94.02999877929688
2022-07-06,93.97000122070312
2022-07-07,97.36000061035156
2022-07-08,96.13999938964844
2022-07-11,95.20999908447266
2022-07-12,94.0199966430664
2022-07-13,91.4000015258789
2022-07-14,89.62999725341797
2022-07-15,93.0
2022-07-18,93.1500015258789
2022-07-19,98.97000122070312
2022-07-20,101.0999984741211
2022-07-21,97.87999725341795
2022-07-22,96.43000030517578
2022-07-25,97.26000213623048
2022-07-26,93.5999984741211
2022-07-27,97.72000122070312
2022-07-28,102.4800033569336
2022-07-29,102.06999969482422
2022-08-01,103.23999786376952
2022-08-02,100.56999969482422
2022-08-03,101.08999633789062
2022-08-04,102.83999633789062
2022-08-05,101.1999969482422
2022-08-08,102.70999908447266
2022-08-09,100.81999969482422
2022-08-10,107.94000244140624
2022-08-11,106.01000213623048
2022-08-12,108.79000091552734
2022-08-15,108.68000030517578
2022-08-16,107.58000183105467
2022-08-17,106.5
2022-08-18,107.33999633789062
2022-08-19,103.3000030517578
2022-08-22,101.0
2022-08-23,102.3499984741211
2022-08-24,102.76000213623048
2022-08-25,105.44000244140624
2022-08-26,98.5500030517578
2022-08-29,96.19000244140624
2022-08-30,95.62000274658205
2022-08-31,93.94000244140624
2022-09-01,94.1500015258789
2022-09-02,93.81999969482422
2022-09-06,94.08999633789062
2022-09-07,96.33999633789062
2022-09-08,96.9000015258789
2022-09-09,99.66999816894533
2022-09-12,100.81999969482422
2022-09-13,94.37000274658205
2022-09-14,95.36000061035156
2022-09-15,94.6999969482422
2022-09-16,92.18000030517578
2022-09-19,95.1500015258789
2022-09-20,90.94000244140624
2022-09-21,88.7699966430664
2022-09-22,85.4000015258789
2022-09-23,83.5
2022-09-26,83.16000366210938
2022-09-27,81.94999694824219
2022-09-28,86.01000213623047
2022-09-29,84.45999908447266
2022-09-30,83.69999694824219
2022-10-03,86.48999786376953
2022-10-04,93.5199966430664
2022-10-05,92.04000091552734
2022-10-06,91.61000061035156
2022-10-07,86.37999725341797
2022-10-10,85.5
2022-10-11,83.44000244140625
2022-10-12,85.54000091552734
2022-10-13,86.30999755859375
2022-10-14,84.12000274658203
2022-10-17,88.2300033569336
2022-10-18,90.12000274658205
2022-10-19,87.73999786376953
2022-10-20,84.04000091552734
2022-10-21,85.43000030517578
2022-10-24,86.2699966430664
2022-10-25,91.5500030517578
2022-10-26,92.73999786376952
2022-10-27,93.4499969482422
2022-10-28,93.18000030517578
2022-10-31,91.13999938964844
2022-11-01,92.94000244140624
2022-11-02,92.3499984741211
2022-11-03,88.02999877929688
2022-11-04,90.04000091552734
2022-11-07,92.18000030517578
2022-11-08,92.9499969482422
2022-11-09,89.98999786376953
2022-11-10,103.5199966430664
2022-11-11,108.7699966430664
2022-11-14,101.41000366210938
2022-11-15,97.61000061035156
2022-11-16,94.04000091552734
2022-11-17,90.51000213623048
2022-11-18,91.68000030517578
2022-11-21,89.8499984741211
2022-11-22,87.80000305175781
2022-11-23,88.5199966430664
2022-11-25,90.0
2022-11-28,88.0999984741211
2022-11-29,88.20999908447266
2022-11-30,91.52999877929688
2022-12-01,85.04000091552734
2022-12-02,85.16000366210938
2022-12-05,81.97000122070312
2022-12-06,78.7300033569336
2022-12-07,77.63999938964844
2022-12-08,79.05000305175781
2022-12-09,78.4800033569336
2022-12-12,82.47000122070312
2022-12-13,83.44000244140625
2022-12-14,80.5999984741211
2022-12-15,77.4000015258789
2022-12-16,75.38999938964844
2022-12-19,73.4800033569336
2022-12-20,73.08999633789062
2022-12-21,75.83999633789062
2022-12-22,74.33999633789062
2022-12-23,74.91000366210938
2022-12-27,73.68000030517578
2022-12-28,72.16000366210938
2022-12-29,74.75
2022-12-30,74.19000244140625
2023-01-03,76.12999725341797
2023-01-04,78.01000213623047
2023-01-05,76.58999633789062
2023-01-06,79.22000122070312
2023-01-09,80.58000183105469
2023-01-10,80.52999877929688
2023-01-11,83.06999969482422
2023-01-12,85.05999755859375
2023-01-13,85.04000091552734
2023-01-17,85.87999725341797
2023-01-18,83.98999786376953
2023-01-19,80.5199966430664
2023-01-20,85.01000213623047
2023-01-23,87.83000183105469
2023-01-24,88.22000122070312
2023-01-25,88.86000061035156
2023-01-26,93.80999755859376
2023-01-27,95.86000061035156
2023-01-30,94.9000015258789
2023-01-31,95.95999908447266
2023-02-01,97.20999908447266
2023-02-02,100.02999877929688
2023-02-03,97.12999725341795
2023-02-06,95.72000122070312
2023-02-07,96.70999908447266
2023-02-08,94.62000274658205
2023-02-09,91.87000274658205
2023-02-10,93.12999725341795
2023-02-13,96.44000244140624
2023-02-14,96.7699966430664
2023-02-15,96.62999725341795
2023-02-16,94.44000244140624
2023-02-17,93.5199966430664
2023-02-21,90.7300033569336
2023-02-22,90.9000015258789
2023-02-23,91.0199966430664
2023-02-24,89.05999755859375
2023-02-27,89.93000030517578
2023-02-28,90.8000030517578
2023-03-01,89.77999877929688
2023-03-02,89.05999755859375
2023-03-03,91.22000122070312
2023-03-06,91.5199966430664
2023-03-07,89.47000122070312
2023-03-08,91.51000213623048
2023-03-09,84.98999786376953
2023-03-10,80.22000122070312
2023-03-13,83.4800033569336
2023-03-14,86.20999908447266
2023-03-15,86.66999816894531
2023-03-16,87.26000213623047
2023-03-17,84.88999938964844
2023-03-20,82.54000091552734
2023-03-21,86.87999725341797
2023-03-22,83.9800033569336
2023-03-23,84.44999694824219
2023-03-24,83.94000244140625
2023-03-27,84.19000244140625
2023-03-28,83.66000366210938
2023-03-29,85.18000030517578
2023-03-30,85.75
2023-03-31,87.83999633789062
2023-04-03,84.95999908447266
2023-04-04,81.19999694824219
2023-04-05,81.41000366210938
2023-04-06,82.19000244140625
2023-04-10,81.58999633789062
2023-04-11,83.4000015258789
2023-04-12,82.61000061035156
2023-04-13,84.30999755859375
2023-04-14,85.31999969482422
2023-04-17,87.2300033569336
2023-04-18,91.5
2023-04-19,92.5500030517578
2023-04-20,91.94000244140624
2023-04-21,89.44999694824219
2023-04-24,88.62000274658203
2023-04-25,86.43000030517578
2023-04-26,85.30999755859375
2023-04-27,87.13999938964844
2023-04-28,89.33000183105469
2023-05-01,88.75
2023-05-02,84.66000366210938
2023-05-03,83.02999877929688
2023-05-04,80.70999908447266
2023-05-05,82.16000366210938
2023-05-08,81.16999816894531
2023-05-09,81.62999725341797
2023-05-10,82.58000183105469
2023-05-11,83.27999877929688
2023-05-12,82.86000061035156
2023-05-15,83.12999725341797
2023-05-16,80.4000015258789
2023-05-17,83.72000122070312
2023-05-18,83.20999908447266
2023-05-19,83.08000183105469
2023-05-22,85.01000213623047
2023-05-23,83.7300033569336
2023-05-24,83.16000366210938
2023-05-25,83.52999877929688
2023-05-26,85.69999694824219
2023-05-30,86.4000015258789
2023-05-31,85.63999938964844
2023-06-01,87.13999938964844
2023-06-02,89.0
2023-06-05,85.5199966430664
2023-06-06,87.4000015258789
2023-06-07,87.30000305175781
2023-06-08,88.66000366210938
2023-06-09,88.19000244140625
2023-06-12,89.88999938964844
2023-06-13,90.66999816894533
2023-06-14,90.29000091552734
2023-06-15,92.6500015258789
2023-06-16,91.12999725341795
2023-06-20,90.62000274658205
2023-06-21,89.12999725341797
2023-06-22,89.13999938964844
2023-06-23,87.83999633789062
2023-06-26,88.77999877929688
2023-06-27,91.33000183105467
2023-06-28,91.29000091552734
2023-06-29,92.80999755859376
2023-06-30,92.97000122070312
2023-07-03,94.76000213623048
2023-07-05,92.91000366210938
2023-07-06,92.0199966430664
2023-07-07,91.91000366210938
2023-07-10,93.37000274658205
2023-07-11,98.47000122070312
2023-07-12,98.18000030517578
2023-07-13,102.73999786376952
2023-07-14,104.02999877929688
2023-07-17,104.38999938964844
2023-07-18,106.87999725341795
2023-07-19,108.16999816894533
2023-07-20,107.51000213623048
2023-07-21,104.88999938964844
2023-07-24,105.12999725341795
2023-07-25,104.4000015258789
2023-07-26,104.70999908447266
2023-07-27,103.27999877929688
2023-07-28,105.0500030517578
2023-07-31,104.79000091552734
2023-08-01,106.08000183105467
2023-08-02,102.88999938964844
2023-08-03,102.61000061035156
2023-08-04,102.7300033569336
2023-08-07,103.93000030517578
2023-08-08,103.7699966430664
2023-08-09,100.08999633789062
2023-08-10,100.1999969482422
2023-08-11,98.37000274658205
2023-08-14,98.04000091552734
2023-08-15,97.47000122070312
2023-08-16,96.9000015258789
2023-08-17,96.8000030517578
2023-08-18,98.72000122070312
2023-08-21,98.79000091552734
2023-08-22,98.26000213623048
2023-08-23,99.6999969482422
2023-08-24,99.0199966430664
2023-08-25,99.66000366210938
2023-08-28,100.87999725341795
2023-08-29,104.3000030517578
2023-08-30,104.88999938964844
2023-08-31,106.37000274658205
2023-09-01,104.48999786376952
2023-09-05,108.23999786376952
2023-09-06,107.9000015258789
2023-09-07,109.38999938964844
2023-09-08,112.66999816894533
2023-09-11,113.5
2023-09-12,112.54000091552734
2023-09-13,112.75
2023-09-14,112.70999908447266
2023-09-15,113.79000091552734
2023-09-18,114.37000274658205
2023-09-19,115.12000274658205
2023-09-20,114.22000122070312
2023-09-21,111.12999725341795
2023-09-22,111.18000030517578
2023-09-25,110.3000030517578
2023-09-26,105.94000244140624
2023-09-27,106.5500030517578
2023-09-28,108.2300033569336
2023-09-29,107.13999938964844
2023-10-02,107.16000366210938
2023-10-03,103.22000122070312
2023-10-04,104.23999786376952
2023-10-05,104.19000244140624
2023-10-06,105.12999725341795
2023-10-09,104.80999755859376
2023-10-10,105.29000091552734
2023-10-11,107.2699966430664
2023-10-12,104.86000061035156
2023-10-13,103.8000030517578
2023-10-16,104.54000091552734
2023-10-17,105.33000183105467
2023-10-18,102.3000030517578
2023-10-19,94.22000122070312
2023-10-20,94.41999816894533
2023-10-23,92.73999786376952
2023-10-24,95.16999816894533
2023-10-25,91.91000366210938
2023-10-26,92.3000030517578
2023-10-27,89.61000061035156
2023-10-30,92.37999725341795
2023-10-31,92.3499984741211
2023-11-01,94.75
2023-11-02,98.1999969482422
2023-11-03,100.9000015258789
2023-11-06,98.33000183105467
2023-11-07,98.93000030517578
2023-11-08,99.16000366210938
2023-11-09,96.8499984741211
2023-11-10,98.63999938964844
2023-11-13,97.7300033569336
2023-11-14,102.58999633789062
2023-11-15,104.27999877929688
2023-11-16,103.6999969482422
2023-11-17,104.95999908447266
2023-11-20,106.4499969482422
2023-11-21,105.77999877929688
2023-11-22,106.77999877929688
2023-11-24,107.0
2023-11-27,106.75
2023-11-28,107.63999938964844
2023-11-29,111.37000274658205
2023-11-30,112.37000274658205
2023-12-01,114.27999877929688
2023-12-04,115.54000091552734
2023-12-05,115.27999877929688
2023-12-06,112.11000061035156
2023-12-07,113.86000061035156
2023-12-08,112.56999969482422
2023-12-11,112.98999786376952
2023-12-12,113.20999908447266
2023-12-13,119.75
2023-12-14,128.47000122070312
2023-12-15,129.3699951171875
2023-12-18,125.95999908447266
2023-12-19,128.2899932861328
2023-12-20,126.0999984741211
2023-12-21,129.13999938964844
2023-12-22,130.69000244140625
2023-12-26,131.3699951171875
2023-12-27,132.61000061035156
2023-12-28,133.1300048828125
2023-12-29,130.9199981689453
2024-01-02,128.27000427246094
2024-01-03,122.3499984741211
2024-01-04,122.9000015258789
2024-01-05,122.20999908447266
2024-01-08,122.33999633789062
2024-01-09,121.0
2024-01-10,121.52999877929688
2024-01-11,119.91999816894533
2024-01-12,119.33999633789062
2024-01-16,118.25
2024-01-17,116.9800033569336
2024-01-18,117.08999633789062
2024-01-19,119.08000183105467
2024-01-22,120.97000122070312
2024-01-23,118.9800033569336
2024-01-24,120.62999725341795
2024-01-25,123.48999786376952
2024-01-26,124.56999969482422
2024-01-29,127.83000183105467
2024-01-30,127.1999969482422
2024-01-31,124.4499969482422
2024-02-01,124.3000030517578
2024-02-02,124.36000061035156
2024-02-05,121.25
2024-02-06,123.55999755859376
2024-02-07,126.08999633789062
2024-02-08,127.83999633789062
2024-02-09,127.68000030517578
2024-02-12,130.0800018310547
2024-02-13,124.9499969482422
2024-02-14,127.9499969482422
2024-02-15,130.25
2024-02-16,127.88999938964844
2024-02-20,126.33000183105467
2024-02-21,126.19000244140624
2024-02-22,127.29000091552734
2024-02-23,125.11000061035156
2024-02-26,125.27999877929688
2024-02-27,126.75
2024-02-28,126.31999969482422
2024-02-29,127.81999969482422
2024-03-01,128.08999633789062
2024-03-04,126.5999984741211
2024-03-05,124.81999969482422
2024-03-06,123.3000030517578
2024-03-07,124.8000030517578
2024-03-08,125.98999786376952
2024-03-11,124.56999969482422
2024-03-12,123.68000030517578
2024-03-13,126.0999984741211
2024-03-14,124.8000030517578
2024-03-15,124.97000122070312
2024-03-18,123.43000030517578
2024-03-19,123.9800033569336
2024-03-20,127.76000213623048
2024-03-21,131.66000366210938
2024-03-22,127.86000061035156
2024-03-25,128.83999633789062
2024-03-26,127.87999725341795
2024-03-27,130.88999938964844
2024-03-28,131.3699951171875
2024-04-01,131.02999877929688
2024-04-02,126.30999755859376
2024-04-03,126.56999969482422
2024-04-04,126.01000213623048
2024-04-05,127.58000183105467
2024-04-08,129.32000732421875
2024-04-09,132.0
2024-04-10,126.08000183105467
2024-04-11,126.87000274658205
2024-04-12,123.47000122070312
2024-04-15,121.16999816894533
2024-04-16,121.87999725341795
2024-04-17,123.19000244140624
2024-04-18,120.31999969482422
2024-04-19,118.4000015258789
2024-04-22,122.08999633789062
2024-04-23,124.30999755859376
2024-04-24,123.77999877929688
2024-04-25,123.36000061035156
2024-04-26,122.48999786376952
2024-04-29,120.62000274658205
2024-04-30,116.61000061035156
2024-05-01,117.48999786376952
2024-05-02,118.98999786376952
2024-05-03,117.98999786376952
2024-05-06,121.20999908447266
2024-05-07,121.5
2024-05-08,119.8000030517578
2024-05-09,123.02999877929688
2024-05-10,124.04000091552734
2024-05-13,122.12999725341795
2024-05-14,125.97000122070312
2024-05-15,131.30999755859375
2024-05-16,127.87999725341795
2024-05-17,125.66999816894533
2024-05-20,125.66999816894533
2024-05-21,127.70999908447266
2024-05-22,126.68000030517578
2024-05-23,123.11000061035156
2024-05-24,123.63999938964844
2024-05-28,121.20999908447266
2024-05-29,116.12999725341795
2024-05-30,119.33000183105467
2024-05-31,120.5
2024-06-03,119.20999908447266
2024-06-04,119.08000183105467
2024-06-05,121.70999908447266
2024-06-06,119.16999816894533
2024-06-07,117.62000274658205
2024-06-10,119.6999969482422
2024-06-11,119.01000213623048
2024-06-12,123.43000030517578
2024-06-13,122.20999908447266
2024-06-14,121.25
2024-06-17,122.16000366210938
2024-06-18,122.9000015258789
2024-06-20,124.68000030517578
2024-06-21,124.12000274658205
2024-06-24,125.26000213623048
2024-06-25,124.41999816894533
2024-06-26,124.16000366210938
2024-06-27,124.12000274658205
2024-06-28,123.8000030517578
2024-07-01,122.2300033569336
2024-07-02,123.20999908447266
2024-07-03,123.4000015258789
2024-07-05,122.72000122070312
2024-07-08,120.7699966430664
2024-07-09,121.27999877929688
2024-07-10,124.26000213623048
2024-07-11,126.61000061035156
2024-07-12,129.32000732421875
2024-07-15,132.3699951171875
2024-07-16,137.00999450683594
2024-07-17,134.85000610351562
2024-07-18,136.41000366210938
2024-07-19,138.58999633789062
2024-07-22,141.17999267578125
2024-07-23,143.6199951171875
2024-07-24,137.6300048828125
2024-07-25,140.02000427246094
2024-07-26,142.0
2024-07-29,140.97999572753906
2024-07-30,141.33999633789062
2024-07-31,142.14999389648438
2024-08-01,137.02999877929688
2024-08-02,133.0500030517578
2024-08-05,129.50999450683594
2024-08-06,130.30999755859375
2024-08-07,127.58999633789062
2024-08-08,130.64999389648438
2024-08-09,130.92999267578125
2024-08-12,129.27999877929688
2024-08-13,133.35000610351562
2024-08-14,136.16000366210938
2024-08-15,136.27000427246094
2024-08-16,134.27999877929688
2024-08-19,134.64999389648438
2024-08-20,132.97999572753906
2024-08-21,134.75
2024-08-22,134.7899932861328
2024-08-23,139.27999877929688
2024-08-26,141.9600067138672
2024-08-27,141.25
2024-08-28,140.0800018310547
2024-08-29,140.5800018310547
2024-08-30,142.36000061035156
2024-09-03,138.13999938964844
2024-09-04,137.85000610351562
2024-09-05,138.27000427246094
2024-09-06,137.1199951171875
2024-09-09,139.77000427246094
2024-09-10,142.2100067138672
2024-09-11,143.27000427246094
2024-09-12,146.5
2024-09-13,151.19000244140625
2024-09-16,154.55999755859375
2024-09-17,155.0500030517578
2024-09-18,154.92999267578125
2024-09-19,159.66000366210938
2024-09-20,158.1199951171875
2024-09-23,157.2100067138672
2024-09-24,157.5500030517578
2024-09-25,152.77000427246094
2024-09-26,153.47000122070312
2024-09-27,154.94000244140625
2024-09-30,153.1300048828125
2024-10-01,151.85000610351562
2024-10-02,152.2100067138672
2024-10-03,151.1999969482422
2024-10-04,151.9199981689453
2024-10-07,149.07000732421875
2024-10-08,149.44000244140625
2024-10-09,148.4199981689453
2024-10-10,149.02999877929688
2024-10-11,153.0399932861328
2024-10-14,155.49000549316406
2024-10-15,156.32000732421875
2024-10-16,159.7100067138672
2024-10-17,169.72999572753906
2024-10-18,172.36000061035156
2024-10-21,170.77000427246094
2024-10-22,168.5
2024-10-23,166.9199981689453
2024-10-24,169.66000366210938
2024-10-25,167.5
2024-10-28,169.97000122070312
2024-10-29,169.80999755859375
2024-10-30,171.5399932861328
2024-10-31,167.75
2024-11-01,168.13999938964844
2024-11-04,167.0399932861328
2024-11-05,169.6199951171875
2024-11-06,176.3800048828125
2024-11-07,176.3000030517578
2024-11-08,177.4600067138672
2024-11-11,183.16000366210932
2024-11-12,180.66000366210932
2024-11-13,181.5599975585937
2024-11-14,181.2100067138672
2024-11-15,181.41000366210932
2024-11-18,183.009994506836
2024-11-19,184.91000366210932
2024-11-20,185.02999877929688
2024-11-21,194.009994506836
2024-11-22,199.0500030517578
2024-11-25,193.1199951171875
2024-11-26,191.66000366210932
2024-11-27,189.0200042724609
2024-11-29,191.08999633789065
2024-12-02,187.0500030517578
2024-12-03,186.1699981689453
2024-12-04,185.5
2024-12-05,187.1999969482422
2024-12-06,187.0
2024-12-09,185.3500061035156
2024-12-10,189.57000732421875
2024-12-11,192.41000366210932
2024-12-12,190.3000030517578
2024-12-13,188.4199981689453
2024-12-16,188.4600067138672
2024-12-17,183.1100006103516
2024-12-18,171.6999969482422
2024-12-19,168.91000366210938
2024-12-20,170.83999633789062
2024-12-23,172.19000244140625
2024-12-24,175.69000244140625
2024-12-26,176.4600067138672
2024-12-27,174.00999450683594
2024-12-30,172.0500030517578
2024-12-31,172.4199981689453
2025-01-02,173.75
2025-01-03,175.91000366210938
2025-01-06,174.7899932861328
2025-01-07,171.33999633789062
2025-01-08,173.97000122070312
2025-01-10,164.85000610351562
2025-01-13,165.77000427246094
2025-01-14,169.32000732421875
2025-01-15,175.13999938964844
2025-01-16,176.72000122070312
2025-01-17,179.9499969482422
2025-01-21,181.5200042724609
2025-01-22,182.7700042724609
2025-01-23,185.5200042724609
2025-01-24,186.7400054931641
2025-01-27,182.5200042724609
2025-01-28,185.58999633789065
2025-01-29,185.3800048828125
2025-01-30,177.77999877929688
2025-01-31,177.11000061035156
2025-02-03,173.5399932861328
2025-02-04,170.8300018310547
2025-02-05,174.85000610351562
2025-02-06,174.5500030517578
2025-02-07,170.27000427246094
2025-02-10,168.61000061035156
2025-02-11,164.77999877929688
2025-02-12,160.88999938964844
2025-02-13,160.47999572753906
2025-02-14,164.83999633789062
2025-02-18,166.74000549316406
2025-02-19,166.85000610351562
2025-02-20,163.89999389648438
2025-02-21,158.3800048828125
2025-02-24,157.07000732421875
2025-02-25,157.22999572753906
2025-02-26,159.4600067138672
2025-02-27,157.38999938964844
2025-02-28,161.16000366210938
2025-03-03,158.52999877929688
2025-03-04,150.72999572753906
2025-03-05,152.0399932861328
2025-03-06,145.6300048828125
2025-03-07,145.14999389648438
2025-03-10,139.3699951171875
2025-03-11,138.13999938964844
2025-03-12,140.5399932861328
2025-03-13,136.52999877929688
2025-03-14,140.88999938964844
2025-03-17,147.77999877929688
2025-03-18,146.19000244140625
2025-03-19,149.72000122070312
2025-03-20,148.75
2025-03-21,148.2899932861328
2025-03-24,152.0800018310547
2025-03-25,151.2100067138672
2025-03-26,146.66000366210938
2025-03-27,144.5
2025-03-28,138.11000061035156
2025-03-31,139.77999877929688
2025-04-01,142.8000030517578
2025-04-02,147.66000366210938
2025-04-03,133.10000610351562
2025-04-04,125.04000091552734
2025-04-07,124.6500015258789
2025-04-08,120.06999969482422
2025-04-09,137.36000061035156
2025-04-10,127.4499969482422
2025-04-11,127.18000030517578
2025-04-14,130.47000122070312
2025-04-15,133.5399932861328
2025-04-16,129.3800048828125
2025-04-17,130.38999938964844
2025-04-21,120.22000122070312
2025-04-22,124.91000366210938
2025-04-23,127.0
2025-04-24,134.5500030517578
2025-04-25,132.86000061035156
2025-04-28,133.5800018310547
2025-04-29,133.5399932861328
2025-04-30,131.7100067138672
2025-05-01,133.38999938964844
2025-05-02,137.4199981689453
2025-05-05,136.11000061035156
2025-05-06,134.0
2025-05-07,136.13999938964844
2025-05-08,139.80999755859375
2025-05-09,139.38999938964844
2025-05-12,149.0
2025-05-13,148.60000610351562
2025-05-14,148.4199981689453
2025-05-15,146.75
2025-05-16,146.6999969482422
2025-05-19,145.4499969482422
2025-05-20,144.1999969482422
2025-05-21,137.49000549316406
2025-05-22,136.92999267578125
2025-05-23,136.1199951171875
2025-05-27,139.3000030517578
2025-05-28,138.41000366210938
2025-05-29,138.8800048828125
2025-05-30,138.75999450683594
2025-06-02,138.80999755859375
2025-06-03,139.00999450683594
2025-06-04,138.75999450683594
2025-06-05,137.75999450683594
2025-06-06,140.4499969482422
2025-06-09,139.97999572753906
2025-06-10,142.9600067138672
2025-06-11,141.38999938964844
2025-06-12,140.7899932861328
2025-06-13,136.41000366210938
2025-06-16,138.25999450683594
2025-06-17,135.69000244140625
2025-06-18,137.49000549316406
2025-06-20,137.69000244140625
2025-06-23,138.32000732421875
2025-06-24,144.0500030517578
2025-06-25,143.57000732421875
2025-06-26,148.17999267578125
2025-06-27,151.11000061035156
2025-06-30,149.5800018310547
2025-07-01,152.77000427246094
2025-07-02,153.55999755859375
2025-07-03,155.1300048828125
2025-07-07,152.99000549316406
2025-07-08,156.35000610351562
2025-07-09,158.67999267578125
2025-07-10,164.05999755859375
2025-07-11,162.0
2025-07-14,163.36000061035156
2025-07-15,159.8000030517578
2025-07-16,165.9199981689453
2025-07-17,172.49000549316406
2025-07-18,168.72000122070312
2025-07-21,166.69000244140625
2025-07-22,169.3800048828125
2025-07-23,171.9600067138672
2025-07-24,178.11000061035156
2025-07-25,178.10000610351562
2025-07-28,176.94000244140625
2025-07-29,177.0399932861328
2025-07-30,175.33999633789062
2025-07-31,172.9600067138672
2025-08-01,170.39999389648438
2025-08-04,170.5
2025-08-05,167.67999267578125
2025-08-06,169.35000610351562
2025-08-07,167.63999938964844
2025-08-08,168.91000366210938
2025-08-11,170.07000732421875
2025-08-12,173.74000549316406
2025-08-13,176.6199951171875
2025-08-14,174.67999267578125
2025-08-15,171.6199951171875
2025-08-18,169.22000122070312
2025-08-19,167.2899932861328
2025-08-20,164.47000122070312
2025-08-21,163.44000244140625
2025-08-22,170.5
2025-08-25,169.5
2025-08-26,171.42999267578125
2025-08-27,171.63999938964844
2025-08-28,172.02000427246094
2025-08-29,171.39999389648438
2025-09-02,169.5500030517578
2025-09-03,167.33999633789062
2025-09-04,169.89999389648438
2025-09-05,169.99000549316406
2025-09-08,173.3000030517578
2025-09-09,173.1699981689453
2025-09-10,178.22999572753906
2025-09-11,183.9199981689453
2025-09-12,181.3500061035156
2025-09-15,183.8000030517578
2025-09-16,183.72000122070312
2025-09-17,183.6199951171875
2025-09-18,188.67999267578125
2025-09-19,187.6199951171875
2025-09-22,185.63999938964844
2025-09-23,184.91000366210932
2025-09-24,178.0800018310547
2025-09-25,175.60000610351562
2025-09-26,175.32000732421875
2025-09-29,176.13999938964844
2025-09-30,170.85000610351562
2025-10-01,168.10000610351562
2025-10-02,166.5800018310547
2025-10-03,168.4499969482422
2025-10-06,166.88999938964844
2025-10-07,164.91000366210938
2025-10-08,162.4600067138672
2025-10-09,160.64999389648438
2025-10-10,153.77000427246094
2025-10-13,158.16000366210938
2025-10-14,163.97999572753906
2025-10-15,163.91000366210938
2025-10-16,157.97000122070312
2025-10-17,156.30999755859375
2025-10-20,160.44000244140625
2025-10-21,161.42999267578125
2025-10-22,161.72000122070312
2025-10-23,154.97999572753906
2025-10-24,154.60000610351562
2025-10-27,153.85000610351562
2025-10-28,151.69000244140625
2025-10-29,148.9199981689453
2025-10-30,148.38999938964844
2025-10-31,146.63999938964844
2025-11-03,144.4199981689453
2025-11-04,142.85000610351562
2025-11-05,144.32000732421875
2025-11-06,143.42999267578125
2025-11-07,145.94000244140625
2025-11-10,144.3000030517578
2025-11-11,144.97999572753906
2025-11-12,144.36000061035156
2025-11-13,139.52999877929688
2025-11-14,141.44000244140625
2025-11-17,138.4199981689453
2025-11-18,136.52999877929688
2025-11-19,138.64999389648438
2025-11-20,138.4199981689453
2025-11-21,142.6699981689453
2025-11-24,141.4199981689453
2025-11-25,143.42999267578125
2025-11-26,144.9199981689453
2025-11-28,146.4199981689453
2025-12-01,146.35000610351562
2025-12-02,146.74000549316406
2025-12-03,151.52000427246094
2025-12-04,151.38999938964844
2025-12-05,152.14999389648438
2025-12-08,151.3699951171875
2025-12-09,156.02000427246094
2025-12-10,156.60000610351562
2025-12-11,154.11000061035156
2025-12-12,151.17999267578125
2025-12-15,150.33999633789062
2025-12-16,152.08999633789062
2025-12-17,153.19000244140625
2025-12-18,153.72999572753906
2025-12-19,151.58999633789062
2025-12-22,155.8300018310547
2025-12-23,155.16000366210938
2025-12-24,155.57000732421875
2025-12-26,155.41000366210938
2025-12-29,155.1300048828125
2025-12-30,154.77999877929688
2025-12-31,154.13999938964844
2026-01-02,158.8000030517578
2026-01-05,162.35000610351562
2026-01-06,162.64999389648438
2026-01-07,153.58999633789062
2026-01-08,155.3000030517578
2026-01-09,157.6199951171875
2026-01-12,156.5800018310547
2026-01-13,155.25
2026-01-14,158.7100067138672
2026-01-15,160.80999755859375
2026-01-16,163.5
2026-01-20,153.91000366210938
2026-01-21,155.97000122070312
2026-01-22,154.91000366210938
2026-01-23,150.47999572753906
2026-01-26,150.07000732421875
2026-01-27,148.41000366210938
2026-01-28,146.7899932861328
2026-01-29,142.94000244140625
2026-01-30,142.4199981689453
2026-02-02,141.27999877929688
2026-02-03,133.8800048828125
2026-02-04,134.5399932861328
2026-02-05,126.83000183105467
2026-02-06,129.69000244140625
2026-02-09,131.4199981689453
2026-02-10,133.82000732421875
2026-02-11,133.47000122070312
2026-02-12,129.77000427246094
2026-02-13,129.86000061035156
2026-02-17,131.38999938964844
2026-02-18,132.89999389648438
2026-02-19,125.76000213623048
2026-02-20,121.2699966430664
2026-02-23,113.70999908447266
2026-02-24,116.41000366210938
2026-02-25,118.22000122070312
2026-02-26,117.9499969482422
2026-02-27,113.37000274658205
2026-03-02,115.33000183105467
2026-03-03,110.91999816894533
2026-03-04,114.13999938964844
2026-03-05,115.5500030517578
2026-03-06,110.4000015258789
2026-03-09,110.6500015258789
2026-03-10,109.95999908447266
2026-03-11,107.25
2026-03-12,102.12000274658205
2026-03-13,106.77999877929688
2026-03-16,107.12000274658205
2026-03-17,112.0
2026-03-18,113.52999877929688
2026-03-19,113.47000122070312
2026-03-20,110.43000030517578
2026-03-23,109.3499984741211
2026-03-24,107.9800033569336
2026-03-25,108.37999725341795
2026-03-26,109.62999725341795
2026-03-27,108.06999969482422
2026-03-30,111.5999984741211
2026-03-31,114.98999786376952
2026-04-01,114.33000183105467
2026-04-02,113.0500030517578
2026-04-06,112.23999786376952
2026-04-07,112.7300033569336
2026-04-08,117.66999816894533
2026-04-09,116.9000015258789
