,ACGL
2020-01-29,44.130001068115234
2020-01-30,44.47999954223633
2020-01-31,44.15999984741211
2020-02-03,44.68000030517578
2020-02-04,44.869998931884766
2020-02-05,45.720001220703125
2020-02-06,46.13999938964844
2020-02-07,46.150001525878906
2020-02-10,46.77999877929688
2020-02-11,47.75
2020-02-12,47.040000915527344
2020-02-13,47.83000183105469
2020-02-14,47.68000030517578
2020-02-18,47.88999938964844
2020-02-19,48.18000030517578
2020-02-20,47.900001525878906
2020-02-21,47.119998931884766
2020-02-24,45.650001525878906
2020-02-25,44.38999938964844
2020-02-26,43.83000183105469
2020-02-27,42.41999816894531
2020-02-28,40.43000030517578
2020-03-02,42.4900016784668
2020-03-03,41.619998931884766
2020-03-04,43.08000183105469
2020-03-05,41.16999816894531
2020-03-06,40.70000076293945
2020-03-09,36.650001525878906
2020-03-10,37.83000183105469
2020-03-11,35.880001068115234
2020-03-12,30.68000030517578
2020-03-13,32.77000045776367
2020-03-16,27.239999771118164
2020-03-17,30.21999931335449
2020-03-18,27.489999771118164
2020-03-19,27.059999465942383
2020-03-20,25.96999931335449
2020-03-23,23.26000022888184
2020-03-24,25.600000381469727
2020-03-25,25.71999931335449
2020-03-26,29.670000076293945
2020-03-27,29.06999969482422
2020-03-30,30.540000915527344
2020-03-31,28.459999084472656
2020-04-01,26.020000457763672
2020-04-02,26.31999969482422
2020-04-03,24.61000061035156
2020-04-06,27.030000686645508
2020-04-07,27.8799991607666
2020-04-08,28.690000534057617
2020-04-09,31.0
2020-04-13,29.21999931335449
2020-04-14,29.25
2020-04-15,27.350000381469727
2020-04-16,26.489999771118164
2020-04-17,27.14999961853028
2020-04-20,26.700000762939453
2020-04-21,25.290000915527344
2020-04-22,24.89999961853028
2020-04-23,24.26000022888184
2020-04-24,23.63999938964844
2020-04-27,24.64999961853028
2020-04-28,24.75
2020-04-29,25.57999992370605
2020-04-30,24.030000686645508
2020-05-01,23.11000061035156
2020-05-04,23.799999237060547
2020-05-05,23.739999771118164
2020-05-06,23.420000076293945
2020-05-07,24.709999084472656
2020-05-08,25.950000762939453
2020-05-11,25.26000022888184
2020-05-12,23.64999961853028
2020-05-13,22.239999771118164
2020-05-14,22.850000381469727
2020-05-15,22.979999542236328
2020-05-18,24.36000061035156
2020-05-19,24.280000686645508
2020-05-20,26.540000915527344
2020-05-21,27.450000762939453
2020-05-22,28.299999237060547
2020-05-26,29.38999938964844
2020-05-27,29.920000076293945
2020-05-28,29.040000915527344
2020-05-29,28.21999931335449
2020-06-01,29.100000381469727
2020-06-02,30.3799991607666
2020-06-03,32.349998474121094
2020-06-04,32.790000915527344
2020-06-05,34.97999954223633
2020-06-08,35.650001525878906
2020-06-09,34.380001068115234
2020-06-10,32.86000061035156
2020-06-11,30.299999237060547
2020-06-12,30.61000061035156
2020-06-15,30.93000030517578
2020-06-16,31.21999931335449
2020-06-17,30.709999084472656
2020-06-18,30.549999237060547
2020-06-19,29.32999992370605
2020-06-22,29.709999084472656
2020-06-23,29.559999465942383
2020-06-24,28.450000762939453
2020-06-25,28.8799991607666
2020-06-26,27.700000762939453
2020-06-29,28.3700008392334
2020-06-30,28.64999961853028
2020-07-01,28.14999961853028
2020-07-02,28.09000015258789
2020-07-06,28.5
2020-07-07,27.51000022888184
2020-07-08,27.64999961853028
2020-07-09,27.040000915527344
2020-07-10,28.229999542236328
2020-07-13,28.290000915527344
2020-07-14,28.89999961853028
2020-07-15,30.34000015258789
2020-07-16,30.81999969482422
2020-07-17,30.690000534057617
2020-07-20,30.040000915527344
2020-07-21,30.43000030517578
2020-07-22,30.739999771118164
2020-07-23,31.190000534057617
2020-07-24,30.850000381469727
2020-07-27,30.1299991607666
2020-07-28,30.100000381469727
2020-07-29,30.86000061035156
2020-07-30,31.11000061035156
2020-07-31,30.75
2020-08-03,30.950000762939453
2020-08-04,30.3700008392334
2020-08-05,30.81999969482422
2020-08-06,31.31999969482422
2020-08-07,32.4900016784668
2020-08-10,32.72999954223633
2020-08-11,32.849998474121094
2020-08-12,32.599998474121094
2020-08-13,32.36000061035156
2020-08-14,32.25
2020-08-17,31.76000022888184
2020-08-18,31.57999992370605
2020-08-19,31.39999961853028
2020-08-20,31.39999961853028
2020-08-21,30.89999961853028
2020-08-24,31.950000762939453
2020-08-25,31.46999931335449
2020-08-26,31.38999938964844
2020-08-27,32.310001373291016
2020-08-28,32.27000045776367
2020-08-31,31.540000915527344
2020-09-01,31.600000381469727
2020-09-02,32.130001068115234
2020-09-03,32.119998931884766
2020-09-04,31.8700008392334
2020-09-08,31.0
2020-09-09,31.549999237060547
2020-09-10,31.15999984741211
2020-09-11,30.729999542236328
2020-09-14,31.040000915527344
2020-09-15,30.290000915527344
2020-09-16,30.61000061035156
2020-09-17,30.420000076293945
2020-09-18,29.479999542236328
2020-09-21,28.88999938964844
2020-09-22,29.0
2020-09-23,27.93000030517578
2020-09-24,28.13999938964844
2020-09-25,28.450000762939453
2020-09-28,29.26000022888184
2020-09-29,28.8700008392334
2020-09-30,29.25
2020-10-01,29.39999961853028
2020-10-02,29.700000762939453
2020-10-05,30.63999938964844
2020-10-06,30.18000030517578
2020-10-07,30.239999771118164
2020-10-08,31.5
2020-10-09,31.530000686645508
2020-10-12,31.709999084472656
2020-10-13,30.809999465942383
2020-10-14,30.459999084472656
2020-10-15,30.88999938964844
2020-10-16,30.850000381469727
2020-10-19,29.88999938964844
2020-10-20,30.26000022888184
2020-10-21,30.86000061035156
2020-10-22,31.68000030517578
2020-10-23,31.809999465942383
2020-10-26,30.479999542236328
2020-10-27,29.209999084472656
2020-10-28,29.450000762939453
2020-10-29,30.43000030517578
2020-10-30,30.209999084472656
2020-11-02,31.3700008392334
2020-11-03,31.90999984741211
2020-11-04,31.979999542236328
2020-11-05,31.90999984741211
2020-11-06,31.549999237060547
2020-11-09,34.439998626708984
2020-11-10,35.220001220703125
2020-11-11,34.72999954223633
2020-11-12,33.72999954223633
2020-11-13,34.150001525878906
2020-11-16,35.29999923706055
2020-11-17,35.2400016784668
2020-11-18,34.88999938964844
2020-11-19,34.869998931884766
2020-11-20,33.970001220703125
2020-11-23,33.9900016784668
2020-11-24,34.54999923706055
2020-11-25,33.54999923706055
2020-11-27,33.029998779296875
2020-11-30,32.20000076293945
2020-12-01,33.02000045776367
2020-12-02,33.11000061035156
2020-12-03,32.59000015258789
2020-12-04,34.16999816894531
2020-12-07,33.25
2020-12-08,33.18000030517578
2020-12-09,33.54999923706055
2020-12-10,34.27000045776367
2020-12-11,33.75
2020-12-14,33.56999969482422
2020-12-15,34.93000030517578
2020-12-16,35.400001525878906
2020-12-17,35.54999923706055
2020-12-18,34.43000030517578
2020-12-21,34.369998931884766
2020-12-22,34.58000183105469
2020-12-23,35.08000183105469
2020-12-24,34.86000061035156
2020-12-28,35.33000183105469
2020-12-29,35.29999923706055
2020-12-30,35.58000183105469
2020-12-31,36.06999969482422
2021-01-04,34.900001525878906
2021-01-05,35.040000915527344
2021-01-06,36.58000183105469
2021-01-07,36.2400016784668
2021-01-08,36.43999862670898
2021-01-11,36.16999816894531
2021-01-12,36.369998931884766
2021-01-13,35.61000061035156
2021-01-14,35.220001220703125
2021-01-15,34.689998626708984
2021-01-19,34.18000030517578
2021-01-20,34.59000015258789
2021-01-21,34.369998931884766
2021-01-22,33.310001373291016
2021-01-25,33.369998931884766
2021-01-26,32.900001525878906
2021-01-27,31.57999992370605
2021-01-28,31.950000762939453
2021-01-29,31.40999984741211
2021-02-01,32.02000045776367
2021-02-02,33.150001525878906
2021-02-03,32.70000076293945
2021-02-04,33.38999938964844
2021-02-05,33.79999923706055
2021-02-08,34.150001525878906
2021-02-09,35.099998474121094
2021-02-10,34.88999938964844
2021-02-11,35.560001373291016
2021-02-12,35.150001525878906
2021-02-16,34.90999984741211
2021-02-17,35.349998474121094
2021-02-18,34.91999816894531
2021-02-19,35.09000015258789
2021-02-22,35.15999984741211
2021-02-23,35.150001525878906
2021-02-24,35.56999969482422
2021-02-25,35.4900016784668
2021-02-26,35.81999969482422
2021-03-01,35.90999984741211
2021-03-02,36.369998931884766
2021-03-03,36.209999084472656
2021-03-04,35.70000076293945
2021-03-05,36.369998931884766
2021-03-08,37.220001220703125
2021-03-09,36.7400016784668
2021-03-10,37.09999847412109
2021-03-11,36.9900016784668
2021-03-12,37.619998931884766
2021-03-15,38.09000015258789
2021-03-16,37.86000061035156
2021-03-17,37.59999847412109
2021-03-18,37.630001068115234
2021-03-19,36.90999984741211
2021-03-22,36.630001068115234
2021-03-23,36.77000045776367
2021-03-24,37.25
2021-03-25,38.209999084472656
2021-03-26,38.77999877929688
2021-03-29,38.84999847412109
2021-03-30,39.15999984741211
2021-03-31,38.369998931884766
2021-04-01,39.40999984741211
2021-04-05,39.619998931884766
2021-04-06,39.93000030517578
2021-04-07,40.27000045776367
2021-04-08,40.060001373291016
2021-04-09,40.060001373291016
2021-04-12,40.0
2021-04-13,39.84999847412109
2021-04-14,40.11000061035156
2021-04-15,40.310001373291016
2021-04-16,40.08000183105469
2021-04-19,39.70000076293945
2021-04-20,39.2400016784668
2021-04-21,39.88999938964844
2021-04-22,39.63999938964844
2021-04-23,39.9900016784668
2021-04-26,40.150001525878906
2021-04-27,40.4900016784668
2021-04-28,39.4900016784668
2021-04-29,40.13999938964844
2021-04-30,39.709999084472656
2021-05-03,40.13999938964844
2021-05-04,40.2599983215332
2021-05-05,40.18999862670898
2021-05-06,39.77000045776367
2021-05-07,40.790000915527344
2021-05-10,39.91999816894531
2021-05-11,39.58000183105469
2021-05-12,39.130001068115234
2021-05-13,39.91999816894531
2021-05-14,40.18999862670898
2021-05-17,40.41999816894531
2021-05-18,40.16999816894531
2021-05-19,40.0
2021-05-20,40.27000045776367
2021-05-21,39.93000030517578
2021-05-24,39.93000030517578
2021-05-25,39.16999816894531
2021-05-26,38.9900016784668
2021-05-27,39.68000030517578
2021-05-28,39.88999938964844
2021-06-01,39.86000061035156
2021-06-02,39.45000076293945
2021-06-03,39.47999954223633
2021-06-04,39.63999938964844
2021-06-07,39.709999084472656
2021-06-08,39.56999969482422
2021-06-09,39.060001373291016
2021-06-10,39.0099983215332
2021-06-11,39.290000915527344
2021-06-14,39.13999938964844
2021-06-15,39.52999877929688
2021-06-16,39.38999938964844
2021-06-17,38.5099983215332
2021-06-18,37.119998931884766
2021-06-21,37.900001525878906
2021-06-22,38.0099983215332
2021-06-23,38.38999938964844
2021-06-24,38.84000015258789
2021-06-25,39.29999923706055
2021-06-28,38.7599983215332
2021-06-29,38.88999938964844
2021-06-30,38.93999862670898
2021-07-01,39.95000076293945
2021-07-02,39.5099983215332
2021-07-06,38.79999923706055
2021-07-07,39.02000045776367
2021-07-08,37.619998931884766
2021-07-09,38.5
2021-07-12,38.380001068115234
2021-07-13,37.540000915527344
2021-07-14,37.75
2021-07-15,37.97999954223633
2021-07-16,38.08000183105469
2021-07-19,36.81999969482422
2021-07-20,37.88999938964844
2021-07-21,38.47999954223633
2021-07-22,38.130001068115234
2021-07-23,38.52999877929688
2021-07-26,38.709999084472656
2021-07-27,38.52999877929688
2021-07-28,38.060001373291016
2021-07-29,38.5
2021-07-30,39.0
2021-08-02,39.209999084472656
2021-08-03,39.34000015258789
2021-08-04,39.41999816894531
2021-08-05,39.9900016784668
2021-08-06,40.58000183105469
2021-08-09,40.540000915527344
2021-08-10,40.77999877929688
2021-08-11,41.52000045776367
2021-08-12,41.65999984741211
2021-08-13,41.77999877929688
2021-08-16,41.810001373291016
2021-08-17,41.900001525878906
2021-08-18,41.68000030517578
2021-08-19,41.65999984741211
2021-08-20,42.09999847412109
2021-08-23,42.09999847412109
2021-08-24,42.040000915527344
2021-08-25,42.08000183105469
2021-08-26,41.38999938964844
2021-08-27,41.75
2021-08-30,41.25
2021-08-31,41.09999847412109
2021-09-01,40.470001220703125
2021-09-02,39.61000061035156
2021-09-03,39.43000030517578
2021-09-07,39.0
2021-09-08,39.970001220703125
2021-09-09,39.52000045776367
2021-09-10,38.93999862670898
2021-09-13,39.88999938964844
2021-09-14,39.2599983215332
2021-09-15,39.34000015258789
2021-09-16,39.15999984741211
2021-09-17,39.29999923706055
2021-09-20,38.84999847412109
2021-09-21,38.72999954223633
2021-09-22,39.02000045776367
2021-09-23,39.0
2021-09-24,39.18000030517578
2021-09-27,39.36000061035156
2021-09-28,38.38999938964844
2021-09-29,38.84000015258789
2021-09-30,38.18000030517578
2021-10-01,38.18000030517578
2021-10-04,38.18999862670898
2021-10-05,39.59999847412109
2021-10-06,39.9900016784668
2021-10-07,40.709999084472656
2021-10-08,40.95000076293945
2021-10-11,40.16999816894531
2021-10-12,40.84999847412109
2021-10-13,41.810001373291016
2021-10-14,42.79999923706055
2021-10-15,42.470001220703125
2021-10-18,42.34999847412109
2021-10-19,42.06999969482422
2021-10-20,42.63999938964844
2021-10-21,42.90999984741211
2021-10-22,43.209999084472656
2021-10-25,43.34000015258789
2021-10-26,43.150001525878906
2021-10-27,42.33000183105469
2021-10-28,42.040000915527344
2021-10-29,41.81999969482422
2021-11-01,42.56999969482422
2021-11-02,43.15999984741211
2021-11-03,43.25
2021-11-04,42.18000030517578
2021-11-05,43.36000061035156
2021-11-08,42.619998931884766
2021-11-09,42.02000045776367
2021-11-10,41.7599983215332
2021-11-11,41.470001220703125
2021-11-12,42.02000045776367
2021-11-15,42.36000061035156
2021-11-16,42.68999862670898
2021-11-17,42.150001525878906
2021-11-18,41.66999816894531
2021-11-19,42.060001373291016
2021-11-22,43.11000061035156
2021-11-23,43.7400016784668
2021-11-24,43.790000915527344
2021-11-26,41.88999938964844
2021-11-29,41.72999954223633
2021-11-30,40.380001068115234
2021-12-01,40.72999954223633
2021-12-02,42.290000915527344
2021-12-03,42.25
2021-12-06,43.13999938964844
2021-12-07,43.36000061035156
2021-12-08,43.38999938964844
2021-12-09,43.470001220703125
2021-12-10,43.43000030517578
2021-12-13,43.34999847412109
2021-12-14,43.75
2021-12-15,43.93999862670898
2021-12-16,44.09000015258789
2021-12-17,43.220001220703125
2021-12-20,42.43000030517578
2021-12-21,42.93000030517578
2021-12-22,43.29999923706055
2021-12-23,43.47999954223633
2021-12-27,43.93000030517578
2021-12-28,44.27000045776367
2021-12-29,44.59999847412109
2021-12-30,44.33000183105469
2021-12-31,44.45000076293945
2022-01-03,44.54999923706055
2022-01-04,45.130001068115234
2022-01-05,44.59999847412109
2022-01-06,44.86000061035156
2022-01-07,45.06999969482422
2022-01-10,46.02000045776367
2022-01-11,46.369998931884766
2022-01-12,46.470001220703125
2022-01-13,46.7400016784668
2022-01-14,47.40999984741211
2022-01-18,46.59000015258789
2022-01-19,45.91999816894531
2022-01-20,45.630001068115234
2022-01-21,45.18999862670898
2022-01-24,45.70000076293945
2022-01-25,45.25
2022-01-26,45.02999877929688
2022-01-27,44.77999877929688
2022-01-28,45.380001068115234
2022-01-31,46.31999969482422
2022-02-01,47.31999969482422
2022-02-02,47.93999862670898
2022-02-03,47.790000915527344
2022-02-04,47.63999938964844
2022-02-07,47.59000015258789
2022-02-08,48.20000076293945
2022-02-09,48.2599983215332
2022-02-10,47.38999938964844
2022-02-11,46.560001373291016
2022-02-14,46.41999816894531
2022-02-15,47.68000030517578
2022-02-16,47.650001525878906
2022-02-17,46.970001220703125
2022-02-18,47.09999847412109
2022-02-22,46.83000183105469
2022-02-23,46.290000915527344
2022-02-24,45.93000030517578
2022-02-25,47.540000915527344
2022-02-28,47.11000061035156
2022-03-01,45.83000183105469
2022-03-02,47.119998931884766
2022-03-03,46.560001373291016
2022-03-04,46.02000045776367
2022-03-07,44.27000045776367
2022-03-08,44.06999969482422
2022-03-09,45.560001373291016
2022-03-10,45.20000076293945
2022-03-11,45.72999954223633
2022-03-14,46.33000183105469
2022-03-15,46.810001373291016
2022-03-16,46.650001525878906
2022-03-17,46.5
2022-03-18,45.84000015258789
2022-03-21,47.150001525878906
2022-03-22,47.11000061035156
2022-03-23,46.59999847412109
2022-03-24,47.130001068115234
2022-03-25,47.66999816894531
2022-03-28,47.59999847412109
2022-03-29,48.560001373291016
2022-03-30,48.43999862670898
2022-03-31,48.41999816894531
2022-04-01,48.619998931884766
2022-04-04,47.08000183105469
2022-04-05,47.4900016784668
2022-04-06,47.29999923706055
2022-04-07,47.36000061035156
2022-04-08,48.31999969482422
2022-04-11,48.02000045776367
2022-04-12,47.68999862670898
2022-04-13,47.83000183105469
2022-04-14,48.97999954223633
2022-04-18,48.63999938964844
2022-04-19,48.91999816894531
2022-04-20,49.959999084472656
2022-04-21,49.25
2022-04-22,47.310001373291016
2022-04-25,46.72999954223633
2022-04-26,46.5099983215332
2022-04-27,47.93000030517578
2022-04-28,46.7599983215332
2022-04-29,45.66999816894531
2022-05-02,45.880001068115234
2022-05-03,46.43000030517578
2022-05-04,47.310001373291016
2022-05-05,46.45000076293945
2022-05-06,46.540000915527344
2022-05-09,45.220001220703125
2022-05-10,45.790000915527344
2022-05-11,45.72999954223633
2022-05-12,45.2400016784668
2022-05-13,46.02000045776367
2022-05-16,46.11000061035156
2022-05-17,46.880001068115234
2022-05-18,45.81999969482422
2022-05-19,45.220001220703125
2022-05-20,45.41999816894531
2022-05-23,46.310001373291016
2022-05-24,46.130001068115234
2022-05-25,46.40999984741211
2022-05-26,47.06999969482422
2022-05-27,47.459999084472656
2022-05-31,47.459999084472656
2022-06-01,46.77000045776367
2022-06-02,47.470001220703125
2022-06-03,46.720001220703125
2022-06-06,47.09999847412109
2022-06-07,47.41999816894531
2022-06-08,46.810001373291016
2022-06-09,45.810001373291016
2022-06-10,45.22999954223633
2022-06-13,43.9900016784668
2022-06-14,44.54999923706055
2022-06-15,43.9900016784668
2022-06-16,42.22999954223633
2022-06-17,43.400001525878906
2022-06-21,43.72999954223633
2022-06-22,43.5099983215332
2022-06-23,43.58000183105469
2022-06-24,44.86000061035156
2022-06-27,44.970001220703125
2022-06-28,44.72999954223633
2022-06-29,44.630001068115234
2022-06-30,45.4900016784668
2022-07-01,45.95000076293945
2022-07-05,44.43999862670898
2022-07-06,44.7400016784668
2022-07-07,44.79999923706055
2022-07-08,44.470001220703125
2022-07-11,44.59000015258789
2022-07-12,44.18000030517578
2022-07-13,44.209999084472656
2022-07-14,42.470001220703125
2022-07-15,43.130001068115234
2022-07-18,43.09000015258789
2022-07-19,43.880001068115234
2022-07-20,43.7599983215332
2022-07-21,43.84999847412109
2022-07-22,43.66999816894531
2022-07-25,44.08000183105469
2022-07-26,44.2400016784668
2022-07-27,44.27999877929688
2022-07-28,43.290000915527344
2022-07-29,44.400001525878906
2022-08-01,43.4900016784668
2022-08-02,43.43000030517578
2022-08-03,43.5
2022-08-04,43.54999923706055
2022-08-05,43.810001373291016
2022-08-08,44.150001525878906
2022-08-09,44.650001525878906
2022-08-10,45.22999954223633
2022-08-11,45.97999954223633
2022-08-12,47.040000915527344
2022-08-15,46.9900016784668
2022-08-16,47.5099983215332
2022-08-17,47.52000045776367
2022-08-18,47.83000183105469
2022-08-19,47.27999877929688
2022-08-22,46.43000030517578
2022-08-23,46.4900016784668
2022-08-24,46.68000030517578
2022-08-25,47.290000915527344
2022-08-26,46.5
2022-08-29,46.2400016784668
2022-08-30,45.7400016784668
2022-08-31,45.720001220703125
2022-09-01,45.720001220703125
2022-09-02,45.5
2022-09-06,45.040000915527344
2022-09-07,46.13999938964844
2022-09-08,46.470001220703125
2022-09-09,46.52000045776367
2022-09-12,47.09000015258789
2022-09-13,47.04999923706055
2022-09-14,47.02000045776367
2022-09-15,47.27999877929688
2022-09-16,46.52000045776367
2022-09-19,47.47999954223633
2022-09-20,46.43000030517578
2022-09-21,44.79999923706055
2022-09-22,43.93000030517578
2022-09-23,43.09999847412109
2022-09-26,41.66999816894531
2022-09-27,43.09999847412109
2022-09-28,44.470001220703125
2022-09-29,45.83000183105469
2022-09-30,45.540000915527344
2022-10-03,46.33000183105469
2022-10-04,48.68999862670898
2022-10-05,47.959999084472656
2022-10-06,48.0
2022-10-07,45.66999816894531
2022-10-10,46.63999938964844
2022-10-11,46.59000015258789
2022-10-12,45.560001373291016
2022-10-13,47.52999877929688
2022-10-14,47.0
2022-10-17,48.08000183105469
2022-10-18,48.63999938964844
2022-10-19,48.720001220703125
2022-10-20,47.52000045776367
2022-10-21,48.22999954223633
2022-10-24,49.34000015258789
2022-10-25,49.220001220703125
2022-10-26,48.790000915527344
2022-10-27,51.68999862670898
2022-10-28,56.68000030517578
2022-10-31,57.5
2022-11-01,55.43999862670898
2022-11-02,56.220001220703125
2022-11-03,56.52999877929688
2022-11-04,56.86000061035156
2022-11-07,58.0099983215332
2022-11-08,57.720001220703125
2022-11-09,57.560001373291016
2022-11-10,58.400001525878906
2022-11-11,56.77000045776367
2022-11-14,56.36000061035156
2022-11-15,56.209999084472656
2022-11-16,56.52000045776367
2022-11-17,56.54999923706055
2022-11-18,57.66999816894531
2022-11-21,57.15999984741211
2022-11-22,57.77999877929688
2022-11-23,58.04999923706055
2022-11-25,58.72999954223633
2022-11-28,58.02000045776367
2022-11-29,58.97999954223633
2022-11-30,59.90999984741211
2022-12-01,59.7599983215332
2022-12-02,60.59999847412109
2022-12-05,59.16999816894531
2022-12-06,60.540000915527344
2022-12-07,60.150001525878906
2022-12-08,60.560001373291016
2022-12-09,60.040000915527344
2022-12-12,60.0
2022-12-13,59.900001525878906
2022-12-14,60.31999969482422
2022-12-15,60.75
2022-12-16,61.02999877929688
2022-12-19,60.540000915527344
2022-12-20,62.2400016784668
2022-12-21,63.36000061035156
2022-12-22,62.84999847412109
2022-12-23,63.380001068115234
2022-12-27,63.619998931884766
2022-12-28,62.59999847412109
2022-12-29,63.11000061035156
2022-12-30,62.77999877929688
2023-01-03,62.459999084472656
2023-01-04,62.77000045776367
2023-01-05,62.93999862670898
2023-01-06,63.900001525878906
2023-01-09,62.66999816894531
2023-01-10,63.06999969482422
2023-01-11,62.84999847412109
2023-01-12,63.06999969482422
2023-01-13,63.7599983215332
2023-01-17,64.0
2023-01-18,63.52000045776367
2023-01-19,63.38999938964844
2023-01-20,62.459999084472656
2023-01-23,63.130001068115234
2023-01-24,64.04000091552734
2023-01-25,64.80000305175781
2023-01-26,64.75
2023-01-27,64.05999755859375
2023-01-30,63.9900016784668
2023-01-31,64.3499984741211
2023-02-01,64.18000030517578
2023-02-02,61.34999847412109
2023-02-03,61.2599983215332
2023-02-06,62.15999984741211
2023-02-07,63.369998931884766
2023-02-08,64.16999816894531
2023-02-09,64.0999984741211
2023-02-10,64.22000122070312
2023-02-13,65.25
2023-02-14,66.27999877929688
2023-02-15,67.9800033569336
2023-02-16,67.0999984741211
2023-02-17,67.80999755859375
2023-02-21,67.55000305175781
2023-02-22,67.94000244140625
2023-02-23,68.37999725341797
2023-02-24,69.16999816894531
2023-02-27,69.20999908447266
2023-02-28,70.0
2023-03-01,70.97000122070312
2023-03-02,70.9000015258789
2023-03-03,71.30000305175781
2023-03-06,71.69999694824219
2023-03-07,70.98999786376953
2023-03-08,70.29000091552734
2023-03-09,68.37999725341797
2023-03-10,66.61000061035156
2023-03-13,65.18000030517578
2023-03-14,67.33999633789062
2023-03-15,62.7400016784668
2023-03-16,66.06999969482422
2023-03-17,63.150001525878906
2023-03-20,65.61000061035156
2023-03-21,67.20999908447266
2023-03-22,65.87000274658203
2023-03-23,65.5999984741211
2023-03-24,66.05000305175781
2023-03-27,66.37999725341797
2023-03-28,66.80999755859375
2023-03-29,67.80000305175781
2023-03-30,67.86000061035156
2023-03-31,67.87000274658203
2023-04-03,68.61000061035156
2023-04-04,67.88999938964844
2023-04-05,68.58999633789062
2023-04-06,68.94000244140625
2023-04-10,68.6500015258789
2023-04-11,69.01000213623047
2023-04-12,70.2300033569336
2023-04-13,70.5
2023-04-14,70.25
2023-04-17,70.94999694824219
2023-04-18,72.25
2023-04-19,72.12999725341797
2023-04-20,72.19000244140625
2023-04-21,71.68000030517578
2023-04-24,72.51000213623047
2023-04-25,72.58999633789062
2023-04-26,72.29000091552734
2023-04-27,73.87999725341797
2023-04-28,75.06999969482422
2023-05-01,75.9000015258789
2023-05-02,76.02999877929688
2023-05-03,75.62000274658203
2023-05-04,72.91999816894531
2023-05-05,74.80999755859375
2023-05-08,76.13999938964844
2023-05-09,76.61000061035156
2023-05-10,77.22000122070312
2023-05-11,77.30999755859375
2023-05-12,76.9000015258789
2023-05-15,75.0999984741211
2023-05-16,74.5199966430664
2023-05-17,73.04000091552734
2023-05-18,75.30000305175781
2023-05-19,76.0199966430664
2023-05-22,73.5
2023-05-23,73.16999816894531
2023-05-24,71.7699966430664
2023-05-25,72.37999725341797
2023-05-26,71.0
2023-05-30,71.19999694824219
2023-05-31,69.69999694824219
2023-06-01,69.66999816894531
2023-06-02,70.9000015258789
2023-06-05,71.30000305175781
2023-06-06,71.19999694824219
2023-06-07,71.25
2023-06-08,70.98999786376953
2023-06-09,71.44000244140625
2023-06-12,70.44999694824219
2023-06-13,70.56999969482422
2023-06-14,70.08000183105469
2023-06-15,70.1500015258789
2023-06-16,71.16000366210938
2023-06-20,70.79000091552734
2023-06-21,71.7699966430664
2023-06-22,72.61000061035156
2023-06-23,72.41000366210938
2023-06-26,71.22000122070312
2023-06-27,71.13999938964844
2023-06-28,71.68000030517578
2023-06-29,73.02999877929688
2023-06-30,74.8499984741211
2023-07-03,73.98999786376953
2023-07-05,73.62000274658203
2023-07-06,73.87000274658203
2023-07-07,74.79000091552734
2023-07-10,74.70999908447266
2023-07-11,75.91999816894531
2023-07-12,76.37999725341797
2023-07-13,76.87999725341797
2023-07-14,77.0
2023-07-17,80.61000061035156
2023-07-18,80.83999633789062
2023-07-19,80.25
2023-07-20,81.5
2023-07-21,82.2699966430664
2023-07-24,81.19000244140625
2023-07-25,81.36000061035156
2023-07-26,82.08000183105469
2023-07-27,79.66999816894531
2023-07-28,77.25
2023-07-31,77.69000244140625
2023-08-01,77.0999984741211
2023-08-02,77.36000061035156
2023-08-03,77.38999938964844
2023-08-04,76.72000122070312
2023-08-07,78.2300033569336
2023-08-08,76.3499984741211
2023-08-09,77.05000305175781
2023-08-10,76.58000183105469
2023-08-11,76.5999984741211
2023-08-14,77.3499984741211
2023-08-15,77.36000061035156
2023-08-16,76.94999694824219
2023-08-17,74.29000091552734
2023-08-18,75.23999786376953
2023-08-21,74.94999694824219
2023-08-22,74.56999969482422
2023-08-23,75.4000015258789
2023-08-24,75.41000366210938
2023-08-25,74.62000274658203
2023-08-28,74.19000244140625
2023-08-29,75.75
2023-08-30,77.08999633789062
2023-08-31,76.86000061035156
2023-09-01,77.01000213623047
2023-09-05,75.86000061035156
2023-09-06,76.44000244140625
2023-09-07,77.87000274658203
2023-09-08,77.26000213623047
2023-09-11,78.80000305175781
2023-09-12,78.80000305175781
2023-09-13,78.33000183105469
2023-09-14,79.05999755859375
2023-09-15,79.0
2023-09-18,80.56999969482422
2023-09-19,81.19999694824219
2023-09-20,81.31999969482422
2023-09-21,80.29000091552734
2023-09-22,80.95999908447266
2023-09-25,81.1500015258789
2023-09-26,81.26000213623047
2023-09-27,81.08000183105469
2023-09-28,81.63999938964844
2023-09-29,79.70999908447266
2023-10-02,79.37000274658203
2023-10-03,77.95999908447266
2023-10-04,80.45999908447266
2023-10-05,81.63999938964844
2023-10-06,82.18000030517578
2023-10-09,82.06999969482422
2023-10-10,81.86000061035156
2023-10-11,83.0199966430664
2023-10-12,83.05000305175781
2023-10-13,84.16000366210938
2023-10-16,85.69999694824219
2023-10-17,86.62000274658203
2023-10-18,85.44999694824219
2023-10-19,83.77999877929688
2023-10-20,82.76000213623047
2023-10-23,81.86000061035156
2023-10-24,83.41999816894531
2023-10-25,83.48999786376953
2023-10-26,82.44999694824219
2023-10-27,81.36000061035156
2023-10-30,82.87999725341797
2023-10-31,86.68000030517578
