,TECH
2025-07-09,52.59000015258789
2025-07-10,54.40999984741211
2025-07-11,54.13999938964844
2025-07-14,52.619998931884766
2025-07-15,51.41999816894531
2025-07-16,51.790000915527344
2025-07-17,53.290000915527344
2025-07-18,52.02000045776367
2025-07-21,50.27000045776367
2025-07-22,53.119998931884766
2025-07-23,55.310001373291016
2025-07-24,58.470001220703125
2025-07-25,58.77999877929688
2025-07-28,58.54999923706055
2025-07-29,57.869998931884766
2025-07-30,57.709999084472656
2025-07-31,54.72999954223633
2025-08-01,54.88999938964844
2025-08-04,54.880001068115234
2025-08-05,54.63999938964844
2025-08-06,49.869998931884766
2025-08-07,50.150001525878906
2025-08-08,50.41999816894531
2025-08-11,50.150001525878906
2025-08-12,52.83000183105469
2025-08-13,54.709999084472656
2025-08-14,53.7400016784668
2025-08-15,53.59999847412109
2025-08-18,53.290000915527344
2025-08-19,54.869998931884766
2025-08-20,54.33000183105469
2025-08-21,54.0
2025-08-22,57.09000015258789
2025-08-25,56.709999084472656
2025-08-26,56.790000915527344
2025-08-27,56.220001220703125
2025-08-28,54.33000183105469
2025-08-29,54.630001068115234
2025-09-02,53.41999816894531
2025-09-03,53.34000015258789
2025-09-04,52.91999816894531
2025-09-05,54.40999984741211
2025-09-08,54.11000061035156
2025-09-09,54.20000076293945
2025-09-10,50.959999084472656
2025-09-11,53.209999084472656
2025-09-12,51.2599983215332
2025-09-15,51.619998931884766
2025-09-16,51.77999877929688
2025-09-17,51.52000045776367
2025-09-18,52.9900016784668
2025-09-19,53.150001525878906
2025-09-22,53.040000915527344
2025-09-23,52.91999816894531
2025-09-24,51.220001220703125
2025-09-25,50.47999954223633
2025-09-26,51.84999847412109
2025-09-29,52.22999954223633
2025-09-30,55.630001068115234
2025-10-01,59.91999816894531
2025-10-02,62.09000015258789
2025-10-03,62.95000076293945
2025-10-06,61.91999816894531
2025-10-07,59.18999862670898
2025-10-08,60.560001373291016
2025-10-09,59.900001525878906
2025-10-10,58.65999984741211
2025-10-13,59.650001525878906
2025-10-14,59.27000045776367
2025-10-15,59.58000183105469
2025-10-16,61.59999847412109
2025-10-17,61.86000061035156
2025-10-20,62.540000915527344
2025-10-21,63.459999084472656
2025-10-22,63.790000915527344
2025-10-23,66.05999755859375
2025-10-24,65.91000366210938
2025-10-27,64.25
2025-10-28,63.93999862670898
2025-10-29,62.02000045776367
2025-10-30,60.959999084472656
2025-10-31,62.56999969482422
2025-11-03,61.2599983215332
2025-11-04,61.09999847412109
2025-11-05,59.93999862670898
2025-11-06,58.18000030517578
2025-11-07,57.40999984741211
2025-11-10,57.459999084472656
2025-11-11,59.18000030517578
2025-11-12,61.400001525878906
2025-11-13,60.75
2025-11-14,59.380001068115234
2025-11-17,58.61000061035156
2025-11-18,58.150001525878906
2025-11-19,57.810001373291016
2025-11-20,58.72999954223633
2025-11-21,61.52999877929688
2025-11-24,63.4900016784668
2025-11-25,65.8499984741211
2025-11-26,64.62999725341797
2025-11-28,64.51000213623047
2025-12-01,63.7599983215332
2025-12-02,62.95000076293945
2025-12-03,63.81999969482422
2025-12-04,63.540000915527344
2025-12-05,61.68000030517578
2025-12-08,60.290000915527344
2025-12-09,58.81999969482422
2025-12-10,60.83000183105469
2025-12-11,60.2599983215332
2025-12-12,58.5099983215332
2025-12-15,58.68999862670898
2025-12-16,57.43999862670898
2025-12-17,56.9900016784668
2025-12-18,57.09999847412109
2025-12-19,58.27000045776367
2025-12-22,58.959999084472656
2025-12-23,59.25
2025-12-24,59.18999862670898
2025-12-26,59.220001220703125
2025-12-29,59.2400016784668
2025-12-30,59.119998931884766
2025-12-31,58.810001373291016
2026-01-02,59.650001525878906
2026-01-05,63.02999877929688
2026-01-06,65.27999877929688
2026-01-07,65.05000305175781
2026-01-08,64.58000183105469
2026-01-09,65.69999694824219
2026-01-12,66.55999755859375
2026-01-13,66.36000061035156
2026-01-14,68.4000015258789
2026-01-15,69.95999908447266
2026-01-16,68.66999816894531
2026-01-20,69.56999969482422
2026-01-21,71.37999725341797
2026-01-22,69.6500015258789
2026-01-23,68.16000366210938
2026-01-26,67.62999725341797
2026-01-27,68.2300033569336
2026-01-28,65.55999755859375
2026-01-29,63.97999954223633
2026-01-30,64.08999633789062
2026-02-02,65.25
2026-02-03,64.62999725341797
2026-02-04,68.66999816894531
2026-02-05,65.86000061035156
2026-02-06,66.77999877929688
2026-02-09,65.4800033569336
2026-02-10,64.80000305175781
2026-02-11,63.45000076293945
2026-02-12,59.540000915527344
2026-02-13,59.93000030517578
2026-02-17,58.5
2026-02-18,59.33000183105469
2026-02-19,58.25
2026-02-20,57.52000045776367
2026-02-23,54.7599983215332
2026-02-24,57.59999847412109
2026-02-25,57.869998931884766
2026-02-26,57.91999816894531
2026-02-27,59.0
2026-03-02,57.81999969482422
2026-03-03,56.9900016784668
2026-03-04,57.84999847412109
2026-03-05,55.88999938964844
2026-03-06,53.88999938964844
2026-03-09,54.869998931884766
2026-03-10,52.81999969482422
2026-03-11,53.619998931884766
2026-03-12,51.470001220703125
2026-03-13,50.84999847412109
2026-03-16,48.810001373291016
2026-03-17,51.060001373291016
2026-03-18,50.810001373291016
2026-03-19,51.59000015258789
2026-03-20,51.47999954223633
2026-03-23,52.0
2026-03-24,52.43000030517578
2026-03-25,52.68999862670898
2026-03-26,52.70000076293945
2026-03-27,50.95000076293945
2026-03-30,52.040000915527344
2026-03-31,52.2599983215332
2026-04-01,53.47999954223633
2026-04-02,53.130001068115234
2026-04-06,53.79999923706055
2026-04-07,53.83000183105469
2026-04-08,55.209999084472656
2026-04-09,55.56999969482422
2026-04-10,55.540000915527344
2026-04-13,57.52999877929688
2026-04-14,58.65999984741211
2026-04-15,58.4900016784668
2026-04-16,57.36000061035156
2026-04-17,59.22999954223633
2026-04-20,60.58000183105469
2026-04-21,59.66999816894531
2026-04-22,58.58000183105469
2026-04-23,52.20000076293945
2026-04-24,54.189998626708984
2026-04-27,55.11000061035156
2026-04-28,53.5099983215332
2026-04-29,51.95000076293945
2026-04-30,55.31999969482422
2026-05-01,55.02000045776367
2026-05-04,54.7400016784668
2026-05-05,56.68000030517578
2026-05-06,47.40999984741211
2026-05-07,50.90999984741211
2026-05-08,48.36000061035156
2026-05-11,47.41999816894531
2026-05-12,47.41999816894531
2026-05-13,44.88999938964844
2026-05-14,44.7400016784668
2026-05-15,43.29999923706055
2026-05-18,44.43000030517578
2026-05-19,45.470001220703125
2026-05-20,46.70000076293945
2026-05-21,47.369998931884766
2026-05-22,48.209999084472656
2026-05-26,47.970001220703125
2026-05-27,48.09000015258789
2026-05-28,50.84000015258789
2026-05-29,51.68000030517578
2026-06-01,50.790000915527344
2026-06-02,49.77000045776367
2026-06-03,50.849998474121094
2026-06-04,53.18000030517578
2026-06-05,51.9900016784668
2026-06-08,52.650001525878906
2026-06-09,54.40999984741211
2026-06-10,52.5
2026-06-11,54.02000045776367
2026-06-12,54.0
