,STLD
2026-04-08,187.5599975585937
2026-04-09,190.0
2026-04-10,190.57000732421875
2026-04-13,195.47000122070312
2026-04-14,195.3000030517578
2026-04-15,194.1100006103516
2026-04-16,195.75
2026-04-17,200.32000732421875
2026-04-20,209.3500061035156
2026-04-21,220.2100067138672
2026-04-22,227.4600067138672
2026-04-23,225.0500030517578
2026-04-24,226.7899932861328
2026-04-27,225.0399932861328
2026-04-28,226.9600067138672
2026-04-29,224.3699951171875
2026-04-30,228.66000366210935
2026-05-01,229.27000427246097
2026-05-04,229.82000732421875
2026-05-05,237.4600067138672
2026-05-06,241.8500061035156
2026-05-07,232.9199981689453
2026-05-08,235.1000061035156
2026-05-11,235.97000122070312
2026-05-12,232.8000030517578
2026-05-13,237.0800018310547
2026-05-14,234.67999267578125
2026-05-15,229.33999633789065
2026-05-18,228.5800018310547
2026-05-19,223.3699951171875
2026-05-20,228.3000030517578
2026-05-21,231.83999633789065
2026-05-22,240.02999877929688
2026-05-26,250.4900054931641
2026-05-27,258.2200012207031
2026-05-28,260.75
2026-05-29,260.1499938964844
2026-06-01,261.5899963378906
2026-06-02,271.4100036621094
2026-06-03,275.1300048828125
2026-06-04,276.8500061035156
2026-06-05,268.5
