,WSM
2022-06-30,55.47499847412109
2022-07-01,56.40499877929688
2022-07-05,61.67499923706055
2022-07-06,60.525001525878906
2022-07-07,63.97999954223633
2022-07-08,65.23500061035156
2022-07-11,63.40499877929688
2022-07-12,64.15499877929688
2022-07-13,65.1050033569336
2022-07-14,63.375
2022-07-15,65.94999694824219
2022-07-18,66.00499725341797
2022-07-19,68.75499725341797
2022-07-20,68.76499938964844
2022-07-21,70.36499786376953
2022-07-22,68.62999725341797
2022-07-25,68.2249984741211
2022-07-26,66.83999633789062
2022-07-27,69.04000091552734
2022-07-28,70.25
2022-07-29,72.20999908447266
2022-08-01,72.69999694824219
2022-08-02,70.72000122070312
2022-08-03,72.34500122070312
2022-08-04,72.375
2022-08-05,73.48999786376953
2022-08-08,77.37999725341797
2022-08-09,74.12999725341797
2022-08-10,77.25
2022-08-11,77.87000274658203
2022-08-12,79.41500091552734
2022-08-15,80.73500061035156
2022-08-16,84.43499755859375
2022-08-17,82.40499877929688
2022-08-18,83.48500061035156
2022-08-19,81.41500091552734
2022-08-22,79.7249984741211
2022-08-23,82.22000122070312
2022-08-24,81.22000122070312
2022-08-25,82.99500274658203
2022-08-26,77.31500244140625
2022-08-29,77.54000091552734
2022-08-30,77.08999633789062
2022-08-31,74.375
2022-09-01,73.45999908447266
2022-09-02,72.91999816894531
2022-09-06,70.5
2022-09-07,73.26000213623047
2022-09-08,74.48999786376953
2022-09-09,75.16999816894531
2022-09-12,76.83000183105469
2022-09-13,71.72000122070312
2022-09-14,71.54499816894531
2022-09-15,69.19999694824219
2022-09-16,67.16999816894531
2022-09-19,68.77999877929688
2022-09-20,65.92500305175781
2022-09-21,66.02999877929688
2022-09-22,64.50499725341797
2022-09-23,62.744998931884766
2022-09-26,60.595001220703125
2022-09-27,61.65499877929688
2022-09-28,63.85499954223633
2022-09-29,61.22499847412109
2022-09-30,58.92499923706055
2022-10-03,61.10499954223633
2022-10-04,64.28500366210938
2022-10-05,63.59000015258789
2022-10-06,63.02999877929688
2022-10-07,59.22499847412109
2022-10-10,60.14500045776367
2022-10-11,61.875
2022-10-12,61.97999954223633
2022-10-13,61.119998931884766
2022-10-14,58.64500045776367
2022-10-17,60.72499847412109
2022-10-18,60.470001220703125
2022-10-19,57.96500015258789
2022-10-20,56.755001068115234
2022-10-21,58.80500030517578
2022-10-24,58.34999847412109
2022-10-25,60.7599983215332
2022-10-26,61.52999877929688
2022-10-27,61.3650016784668
2022-10-28,61.375
2022-10-31,61.915000915527344
2022-11-01,62.400001525878906
2022-11-02,57.76499938964844
2022-11-03,58.560001373291016
2022-11-04,59.56499862670898
2022-11-07,61.73500061035156
2022-11-08,59.48500061035156
2022-11-09,57.6150016784668
2022-11-10,64.3550033569336
2022-11-11,67.66500091552734
2022-11-14,66.80000305175781
2022-11-15,67.68000030517578
2022-11-16,63.34999847412109
2022-11-17,65.19499969482422
2022-11-18,61.185001373291016
2022-11-21,59.595001220703125
2022-11-22,61.915000915527344
2022-11-23,61.86000061035156
2022-11-25,61.209999084472656
2022-11-28,58.244998931884766
2022-11-29,57.77999877929688
2022-11-30,58.45000076293945
2022-12-01,58.36000061035156
2022-12-02,58.22499847412109
2022-12-05,56.709999084472656
2022-12-06,55.85499954223633
2022-12-07,55.900001525878906
2022-12-08,56.6349983215332
2022-12-09,57.61000061035156
2022-12-12,58.36000061035156
2022-12-13,58.85499954223633
2022-12-14,58.125
2022-12-15,58.2599983215332
2022-12-16,55.85499954223633
2022-12-19,57.790000915527344
2022-12-20,57.66999816894531
2022-12-21,59.31499862670898
2022-12-22,58.994998931884766
2022-12-23,60.11000061035156
2022-12-27,58.52000045776367
2022-12-28,57.46500015258789
2022-12-29,58.275001525878906
2022-12-30,57.459999084472656
2023-01-03,57.03499984741211
2023-01-04,59.084999084472656
2023-01-05,58.40499877929688
2023-01-06,61.880001068115234
2023-01-09,61.084999084472656
2023-01-10,62.85499954223633
2023-01-11,65.05000305175781
2023-01-12,64.30000305175781
2023-01-13,64.25499725341797
2023-01-17,63.41999816894531
2023-01-18,62.20000076293945
2023-01-19,59.58000183105469
2023-01-20,61.84999847412109
2023-01-23,61.875
2023-01-24,60.244998931884766
2023-01-25,62.20000076293945
2023-01-26,63.04999923706055
2023-01-27,63.334999084472656
2023-01-30,64.80999755859375
2023-01-31,67.47000122070312
2023-02-01,69.7300033569336
2023-02-02,71.77999877929688
2023-02-03,70.24500274658203
2023-02-06,67.31999969482422
2023-02-07,66.87000274658203
2023-02-08,64.44999694824219
2023-02-09,63.32500076293945
2023-02-10,61.994998931884766
2023-02-13,65.25499725341797
2023-02-14,64.69499969482422
2023-02-15,65.62000274658203
2023-02-16,66.16000366210938
2023-02-17,65.29499816894531
2023-02-21,64.08499908447266
2023-02-22,64.32499694824219
2023-02-23,63.1349983215332
2023-02-24,62.34000015258789
2023-02-27,63.470001220703125
2023-02-28,62.459999084472656
2023-03-01,61.755001068115234
2023-03-02,61.65999984741211
2023-03-03,61.45500183105469
2023-03-06,60.43000030517578
2023-03-07,62.33000183105469
2023-03-08,61.94499969482422
2023-03-09,61.900001525878906
2023-03-10,60.29999923706055
2023-03-13,59.1349983215332
2023-03-14,59.470001220703125
2023-03-15,59.30500030517578
2023-03-16,59.97499847412109
2023-03-17,58.43000030517578
2023-03-20,59.540000915527344
2023-03-21,61.61000061035156
2023-03-22,59.505001068115234
2023-03-23,59.45500183105469
2023-03-24,58.84999847412109
2023-03-27,59.435001373291016
2023-03-28,59.28499984741211
2023-03-29,59.07500076293945
2023-03-30,59.09999847412109
2023-03-31,60.83000183105469
2023-04-03,60.72499847412109
2023-04-04,59.54499816894531
2023-04-05,58.91999816894531
2023-04-06,58.47999954223633
2023-04-10,59.15999984741211
2023-04-11,59.75
2023-04-12,58.9900016784668
2023-04-13,59.095001220703125
2023-04-14,59.244998931884766
2023-04-17,59.29999923706055
2023-04-18,60.5
2023-04-19,61.14500045776367
2023-04-20,61.07500076293945
2023-04-21,60.6349983215332
2023-04-24,60.18999862670898
2023-04-25,58.7400016784668
2023-04-26,58.63999938964844
2023-04-27,61.130001068115234
2023-04-28,60.52000045776367
2023-05-01,59.27999877929688
2023-05-02,58.7400016784668
2023-05-03,57.71500015258789
2023-05-04,57.54499816894531
2023-05-05,59.165000915527344
2023-05-08,58.27000045776367
2023-05-09,57.584999084472656
2023-05-10,56.584999084472656
2023-05-11,56.6349983215332
2023-05-12,56.96500015258789
2023-05-15,58.220001220703125
2023-05-16,55.83000183105469
2023-05-17,57.435001373291016
2023-05-18,59.04999923706055
2023-05-19,57.39500045776367
2023-05-22,56.08000183105469
2023-05-23,55.92499923706055
2023-05-24,57.095001220703125
2023-05-25,55.58000183105469
2023-05-26,56.80500030517578
2023-05-30,57.875
2023-05-31,56.755001068115234
2023-06-01,56.970001220703125
2023-06-02,59.27999877929688
2023-06-05,58.80500030517578
2023-06-06,61.93999862670898
2023-06-07,64.79499816894531
2023-06-08,63.08000183105469
2023-06-09,62.77999877929688
2023-06-12,62.525001525878906
2023-06-13,64.7249984741211
2023-06-14,62.80500030517578
2023-06-15,63.625
2023-06-16,62.31999969482422
2023-06-20,60.84000015258789
2023-06-21,60.48500061035156
2023-06-22,60.02000045776367
2023-06-23,60.08000183105469
2023-06-26,61.7599983215332
2023-06-27,63.185001373291016
2023-06-28,62.69499969482422
2023-06-29,61.53499984741211
2023-06-30,62.56999969482422
2023-07-03,63.52000045776367
2023-07-05,63.665000915527344
2023-07-06,62.119998931884766
2023-07-07,60.46500015258789
2023-07-10,63.16999816894531
2023-07-11,64.66000366210938
2023-07-12,65.26000213623047
2023-07-13,64.9000015258789
2023-07-14,63.415000915527344
2023-07-17,62.56999969482422
2023-07-18,64.45500183105469
2023-07-19,65.875
2023-07-20,65.2750015258789
2023-07-21,64.38500213623047
2023-07-24,65.16999816894531
2023-07-25,67.37000274658203
2023-07-26,68.48500061035156
2023-07-27,68.76499938964844
2023-07-28,70.33000183105469
2023-07-31,69.31999969482422
2023-08-01,69.2300033569336
2023-08-02,69.08999633789062
2023-08-03,70.94999694824219
2023-08-04,69.66999816894531
2023-08-07,69.77999877929688
2023-08-08,69.78500366210938
2023-08-09,68.5999984741211
2023-08-10,67.80999755859375
2023-08-11,67.06500244140625
2023-08-14,66.5999984741211
2023-08-15,66.25499725341797
2023-08-16,66.3499984741211
2023-08-17,65.80500030517578
2023-08-18,67.20999908447266
2023-08-21,64.41500091552734
2023-08-22,62.57500076293945
2023-08-23,71.01000213623047
2023-08-24,69.7699966430664
2023-08-25,70.23500061035156
2023-08-28,70.93000030517578
2023-08-29,71.19999694824219
2023-08-30,71.19499969482422
2023-08-31,70.5999984741211
2023-09-01,72.24500274658203
2023-09-05,71.9800033569336
2023-09-06,70.3949966430664
2023-09-07,71.99500274658203
2023-09-08,71.82499694824219
2023-09-11,71.61000061035156
2023-09-12,69.52999877929688
2023-09-13,71.2300033569336
2023-09-14,72.56500244140625
2023-09-15,71.99500274658203
2023-09-18,72.19999694824219
2023-09-19,71.63999938964844
2023-09-20,71.38500213623047
2023-09-21,70.625
2023-09-22,70.00499725341797
2023-09-25,78.13999938964844
2023-09-26,76.83499908447266
2023-09-27,78.58999633789062
2023-09-28,77.20500183105469
2023-09-29,77.69999694824219
2023-10-02,77.1050033569336
2023-10-03,75.33999633789062
2023-10-04,75.82499694824219
2023-10-05,75.55000305175781
2023-10-06,77.71499633789062
2023-10-09,80.05500030517578
2023-10-10,79.625
2023-10-11,81.21499633789062
2023-10-12,81.28500366210938
2023-10-13,80.76000213623047
2023-10-16,81.13999938964844
2023-10-17,81.7300033569336
2023-10-18,80.16500091552734
2023-10-19,78.99500274658203
2023-10-20,78.56500244140625
2023-10-23,78.2300033569336
2023-10-24,78.15499877929688
2023-10-25,76.38500213623047
2023-10-26,72.11499786376953
2023-10-27,72.91000366210938
2023-10-30,74.11000061035156
2023-10-31,75.12000274658203
2023-11-01,74.7699966430664
2023-11-02,76.26000213623047
2023-11-03,77.15499877929688
2023-11-06,76.08000183105469
2023-11-07,74.96499633789062
2023-11-08,74.91000366210938
2023-11-09,73.76000213623047
2023-11-10,74.18000030517578
2023-11-13,74.37999725341797
2023-11-14,79.06999969482422
2023-11-15,80.69499969482422
2023-11-16,85.7249984741211
2023-11-17,89.42500305175781
2023-11-20,90.9749984741211
2023-11-21,89.97000122070312
2023-11-22,90.73500061035156
2023-11-24,91.7699966430664
2023-11-27,91.76000213623048
2023-11-28,92.01000213623048
2023-11-29,93.56999969482422
2023-11-30,93.7699966430664
2023-12-01,97.9250030517578
2023-12-04,99.1500015258789
2023-12-05,97.62000274658205
2023-12-06,96.94499969482422
2023-12-07,97.66000366210938
2023-12-08,97.40499877929688
2023-12-11,97.6050033569336
2023-12-12,94.80500030517578
2023-12-13,98.78500366210938
2023-12-14,103.2300033569336
2023-12-15,102.37999725341795
2023-12-18,99.87999725341795
2023-12-19,101.6050033569336
2023-12-20,100.73999786376952
2023-12-21,102.37999725341795
2023-12-22,101.78500366210938
2023-12-26,101.38500213623048
2023-12-27,101.6999969482422
2023-12-28,101.65499877929688
2023-12-29,100.88999938964844
2024-01-02,101.65499877929688
2024-01-03,97.2750015258789
2024-01-04,97.59500122070312
2024-01-05,98.06500244140624
2024-01-08,99.70500183105467
2024-01-09,99.36000061035156
2024-01-10,99.04000091552734
2024-01-11,101.16999816894533
2024-01-12,101.9800033569336
2024-01-16,101.5
2024-01-17,101.95999908447266
2024-01-18,103.44499969482422
2024-01-19,103.20999908447266
2024-01-22,104.79499816894533
2024-01-23,105.29499816894533
2024-01-24,103.86000061035156
2024-01-25,105.06999969482422
2024-01-26,104.2750015258789
2024-01-29,100.74500274658205
2024-01-30,100.29000091552734
2024-01-31,96.69499969482422
2024-02-01,98.48999786376952
2024-02-02,100.16999816894533
2024-02-05,99.84500122070312
2024-02-06,102.34500122070312
2024-02-07,102.76000213623048
2024-02-08,107.93000030517578
2024-02-09,109.99500274658205
2024-02-12,113.38500213623048
2024-02-13,111.0199966430664
2024-02-14,111.1999969482422
2024-02-15,111.45999908447266
2024-02-16,113.0500030517578
2024-02-20,111.91000366210938
2024-02-21,109.9800033569336
2024-02-22,112.75
2024-02-23,113.30500030517578
2024-02-26,114.86499786376952
2024-02-27,116.72000122070312
2024-02-28,116.37000274658205
2024-02-29,117.76499938964844
2024-03-01,118.31999969482422
2024-03-04,118.8249969482422
2024-03-05,120.16500091552734
2024-03-06,119.8550033569336
2024-03-07,123.74500274658205
2024-03-08,117.4499969482422
2024-03-11,118.1750030517578
2024-03-12,120.5250015258789
2024-03-13,141.93499755859375
2024-03-14,142.8249969482422
2024-03-15,141.88499450683594
2024-03-18,142.6300048828125
2024-03-19,146.67999267578125
2024-03-20,147.52499389648438
2024-03-21,156.56500244140625
2024-03-22,156.31500244140625
2024-03-25,155.6199951171875
2024-03-26,154.2050018310547
2024-03-27,157.00999450683594
2024-03-28,158.76499938964844
2024-04-01,157.46499633789062
2024-04-02,155.14999389648438
2024-04-03,154.49000549316406
2024-04-04,153.19000244140625
2024-04-05,154.7050018310547
2024-04-08,154.125
2024-04-09,154.4949951171875
2024-04-10,146.6199951171875
2024-04-11,147.23500061035156
2024-04-12,144.4250030517578
2024-04-15,144.26499938964844
2024-04-16,141.27499389648438
2024-04-17,141.0850067138672
2024-04-18,139.76499938964844
2024-04-19,139.60000610351562
2024-04-22,140.11000061035156
2024-04-23,142.53500366210938
2024-04-24,142.7550048828125
2024-04-25,140.83999633789062
2024-04-26,141.0800018310547
2024-04-29,143.1999969482422
2024-04-30,143.38999938964844
2024-05-01,141.80499267578125
2024-05-02,146.1199951171875
2024-05-03,152.35000610351562
2024-05-06,154.14500427246094
2024-05-07,150.80999755859375
2024-05-08,152.4600067138672
2024-05-09,159.22500610351562
2024-05-10,157.97000122070312
2024-05-13,157.80999755859375
2024-05-14,158.5749969482422
2024-05-15,160.1199951171875
2024-05-16,156.52999877929688
2024-05-17,154.75
2024-05-20,158.2899932861328
2024-05-21,157.19000244140625
2024-05-22,139.96499633789062
2024-05-23,142.27999877929688
2024-05-24,143.90499877929688
2024-05-28,142.16000366210938
2024-05-29,141.27999877929688
2024-05-30,144.1649932861328
2024-05-31,146.61000061035156
2024-06-03,148.83999633789062
2024-06-04,141.375
2024-06-05,149.02499389648438
2024-06-06,148.2550048828125
2024-06-07,146.25999450683594
2024-06-10,148.47000122070312
2024-06-11,149.6750030517578
2024-06-12,155.5
2024-06-13,160.6649932861328
2024-06-14,150.80999755859375
2024-06-17,152.57000732421875
2024-06-18,159.9250030517578
2024-06-20,151.97000122070312
2024-06-21,151.67999267578125
2024-06-24,153.77499389648438
2024-06-25,147.23500061035156
2024-06-26,148.34500122070312
2024-06-27,143.64999389648438
2024-06-28,141.18499755859375
2024-07-01,138.44500732421875
2024-07-02,139.76499938964844
2024-07-03,140.47000122070312
2024-07-05,139.9600067138672
2024-07-08,142.58999633789062
2024-07-09,142.22000122070312
2024-07-10,146.24000549316406
2024-07-11,153.5800018310547
2024-07-12,158.60000610351562
2024-07-15,154.8699951171875
2024-07-16,162.99000549316406
2024-07-17,150.0800018310547
2024-07-18,148.77000427246094
2024-07-19,146.8800048828125
2024-07-22,152.1999969482422
2024-07-23,156.0399932861328
2024-07-24,151.14999389648438
2024-07-25,150.6699981689453
2024-07-26,155.5
2024-07-29,153.75999450683594
2024-07-30,149.22000122070312
2024-07-31,154.67999267578125
2024-08-01,144.94000244140625
2024-08-02,139.82000732421875
2024-08-05,134.39999389648438
2024-08-06,139.07000732421875
2024-08-07,137.7899932861328
2024-08-08,139.5500030517578
2024-08-09,140.99000549316406
2024-08-12,138.8300018310547
2024-08-13,142.63999938964844
2024-08-14,138.6199951171875
2024-08-15,141.02999877929688
2024-08-16,137.85000610351562
2024-08-19,140.3699951171875
2024-08-20,137.6300048828125
2024-08-21,143.85000610351562
2024-08-22,130.5
2024-08-23,139.50999450683594
2024-08-26,134.89999389648438
2024-08-27,134.3300018310547
2024-08-28,135.07000732421875
2024-08-29,132.86000061035156
2024-08-30,134.3300018310547
2024-09-03,131.1199951171875
2024-09-04,131.75999450683594
2024-09-05,128.47000122070312
2024-09-06,130.42999267578125
2024-09-09,132.3300018310547
2024-09-10,130.3300018310547
2024-09-11,134.24000549316406
2024-09-12,135.86000061035156
2024-09-13,144.50999450683594
2024-09-16,145.02000427246094
2024-09-17,147.22000122070312
2024-09-18,147.5500030517578
2024-09-19,150.0800018310547
2024-09-20,148.80999755859375
2024-09-23,153.42999267578125
2024-09-24,152.77999877929688
2024-09-25,148.89999389648438
2024-09-26,151.25
2024-09-27,154.35000610351562
2024-09-30,154.9199981689453
2024-10-01,151.0399932861328
2024-10-02,152.52000427246094
2024-10-03,152.13999938964844
2024-10-04,151.49000549316406
2024-10-07,149.6199951171875
2024-10-08,149.52999877929688
2024-10-09,144.6999969482422
2024-10-10,141.74000549316406
2024-10-11,144.35000610351562
2024-10-14,146.1199951171875
2024-10-15,148.1199951171875
2024-10-16,150.92999267578125
2024-10-17,142.38999938964844
2024-10-18,144.02999877929688
2024-10-21,139.75999450683594
2024-10-22,139.89999389648438
2024-10-23,138.3699951171875
2024-10-24,137.52000427246094
2024-10-25,134.75999450683594
2024-10-28,132.5
2024-10-29,132.47000122070312
2024-10-30,132.42999267578125
2024-10-31,134.1300048828125
2024-11-01,132.1999969482422
2024-11-04,135.2100067138672
2024-11-05,134.8300018310547
2024-11-06,129.47000122070312
2024-11-07,133.91000366210938
2024-11-08,129.8000030517578
2024-11-11,129.83999633789062
2024-11-12,129.1300048828125
2024-11-13,129.50999450683594
2024-11-14,130.82000732421875
2024-11-15,130.64999389648438
2024-11-18,133.88999938964844
2024-11-19,137.24000549316406
2024-11-20,175.0399932861328
2024-11-21,172.49000549316406
2024-11-22,171.97999572753906
2024-11-25,177.85000610351562
2024-11-26,174.0
2024-11-27,171.38999938964844
2024-11-29,172.02000427246094
2024-12-02,177.3800048828125
2024-12-03,181.9900054931641
2024-12-04,186.9900054931641
2024-12-05,182.92999267578125
2024-12-06,188.82000732421875
2024-12-09,190.16000366210932
2024-12-10,186.75
2024-12-11,190.57000732421875
2024-12-12,191.3800048828125
2024-12-13,195.6300048828125
2024-12-16,194.02999877929688
2024-12-17,198.2100067138672
2024-12-18,186.07000732421875
2024-12-19,179.58999633789062
2024-12-20,183.67999267578125
2024-12-23,186.5200042724609
2024-12-24,187.72999572753903
2024-12-26,187.6300048828125
2024-12-27,186.0500030517578
2024-12-30,186.509994506836
2024-12-31,185.17999267578125
2025-01-02,187.5500030517578
2025-01-03,192.6999969482422
2025-01-06,200.32000732421875
2025-01-07,195.3699951171875
2025-01-08,194.58999633789065
2025-01-10,196.97000122070312
2025-01-13,195.259994506836
2025-01-14,192.6000061035156
2025-01-15,198.52999877929688
2025-01-16,199.1300048828125
2025-01-17,202.8300018310547
2025-01-21,209.82000732421875
2025-01-22,212.1100006103516
2025-01-23,211.7400054931641
2025-01-24,213.6000061035156
2025-01-27,211.63999938964844
2025-01-28,214.6999969482422
2025-01-29,216.6999969482422
2025-01-30,217.5399932861328
2025-01-31,211.3699951171875
2025-02-03,204.47999572753903
2025-02-04,208.19000244140625
2025-02-05,209.4900054931641
2025-02-06,211.0
2025-02-07,207.2400054931641
2025-02-10,209.3600006103516
2025-02-11,206.3999938964844
2025-02-12,203.8699951171875
2025-02-13,207.0599975585937
2025-02-14,214.6000061035156
2025-02-18,217.7100067138672
2025-02-19,213.6499938964844
2025-02-20,209.3300018310547
2025-02-21,195.17999267578125
2025-02-24,194.6699981689453
2025-02-25,196.3600006103516
2025-02-26,198.3300018310547
2025-02-27,192.27999877929688
2025-02-28,194.5800018310547
2025-03-03,187.69000244140625
2025-03-04,183.5399932861328
2025-03-05,187.6199951171875
2025-03-06,182.42999267578125
2025-03-07,188.41000366210932
2025-03-10,185.22000122070312
2025-03-11,174.9199981689453
2025-03-12,174.89999389648438
2025-03-13,165.07000732421875
2025-03-14,167.5
2025-03-17,175.0
2025-03-18,172.27999877929688
2025-03-19,166.27000427246094
2025-03-20,164.99000549316406
2025-03-21,163.64999389648438
2025-03-24,170.3000030517578
2025-03-25,169.1699981689453
2025-03-26,165.36000061035156
2025-03-27,164.4199981689453
2025-03-28,158.97999572753906
2025-03-31,158.10000610351562
2025-04-01,158.8699951171875
2025-04-02,165.00999450683594
2025-04-03,138.86000061035156
2025-04-04,141.67999267578125
2025-04-07,145.08999633789062
2025-04-08,139.2100067138672
2025-04-09,158.25
2025-04-10,147.88999938964844
2025-04-11,148.25
2025-04-14,145.25999450683594
2025-04-15,142.89999389648438
2025-04-16,137.6199951171875
2025-04-17,139.2100067138672
2025-04-21,137.8699951171875
2025-04-22,141.92999267578125
2025-04-23,145.8800048828125
2025-04-24,151.39999389648438
2025-04-25,151.19000244140625
2025-04-28,152.5399932861328
2025-04-29,153.39999389648438
2025-04-30,154.47000122070312
2025-05-01,155.82000732421875
2025-05-02,160.55999755859375
2025-05-05,158.38999938964844
2025-05-06,154.41000366210938
2025-05-07,157.63999938964844
2025-05-08,160.88999938964844
2025-05-09,160.30999755859375
2025-05-12,173.8000030517578
2025-05-13,174.44000244140625
2025-05-14,171.6199951171875
2025-05-15,171.6699981689453
2025-05-16,173.83999633789062
2025-05-19,174.27999877929688
2025-05-20,172.52000427246094
2025-05-21,167.9199981689453
2025-05-22,160.38999938964844
2025-05-23,157.85000610351562
2025-05-27,166.8300018310547
2025-05-28,164.50999450683594
2025-05-29,164.50999450683594
2025-05-30,161.75999450683594
2025-06-02,158.22000122070312
2025-06-03,161.5399932861328
2025-06-04,159.97000122070312
2025-06-05,157.97999572753906
2025-06-06,157.8000030517578
2025-06-09,156.74000549316406
2025-06-10,158.10000610351562
2025-06-11,155.5800018310547
2025-06-12,154.80999755859375
2025-06-13,153.9600067138672
2025-06-16,158.14999389648438
2025-06-17,156.92999267578125
2025-06-18,160.44000244140625
2025-06-20,158.83999633789062
2025-06-23,157.88999938964844
2025-06-24,157.8800048828125
2025-06-25,158.89999389648438
2025-06-26,161.92999267578125
2025-06-27,164.22000122070312
2025-06-30,163.3699951171875
2025-07-01,169.19000244140625
2025-07-02,173.17999267578125
2025-07-03,173.19000244140625
2025-07-07,169.2100067138672
2025-07-08,169.2100067138672
2025-07-09,173.72999572753906
2025-07-10,176.5
2025-07-11,174.82000732421875
2025-07-14,170.4600067138672
2025-07-15,163.6199951171875
2025-07-16,165.00999450683594
2025-07-17,170.1999969482422
2025-07-18,170.38999938964844
2025-07-21,172.1999969482422
2025-07-22,178.61000061035156
2025-07-23,183.6499938964844
2025-07-24,180.5399932861328
2025-07-25,181.7100067138672
2025-07-28,188.22999572753903
2025-07-29,187.1100006103516
2025-07-30,190.52999877929688
2025-07-31,187.0500030517578
2025-08-01,187.6699981689453
2025-08-04,200.5200042724609
2025-08-05,203.77999877929688
2025-08-06,200.75
2025-08-07,199.6000061035156
2025-08-08,199.4199981689453
2025-08-11,200.0
2025-08-12,206.97000122070312
2025-08-13,210.1999969482422
2025-08-14,205.44000244140625
2025-08-15,203.22999572753903
2025-08-18,201.6499938964844
2025-08-19,202.69000244140625
2025-08-20,199.2700042724609
2025-08-21,197.2100067138672
2025-08-22,203.4199981689453
2025-08-25,197.9600067138672
2025-08-26,197.92999267578125
2025-08-27,192.1699981689453
2025-08-28,188.0599975585937
2025-08-29,188.19000244140625
2025-09-02,191.9600067138672
2025-09-03,192.1300048828125
2025-09-04,202.91000366210932
2025-09-05,202.4199981689453
2025-09-08,203.259994506836
2025-09-09,202.63999938964844
2025-09-10,202.6699981689453
2025-09-11,203.5200042724609
2025-09-12,196.9499969482422
2025-09-15,201.07000732421875
2025-09-16,196.0599975585937
2025-09-17,196.6100006103516
2025-09-18,199.6199951171875
2025-09-19,198.25
2025-09-22,196.66000366210932
2025-09-23,200.3800048828125
2025-09-24,200.38999938964844
2025-09-25,201.1100006103516
2025-09-26,201.3500061035156
2025-09-29,191.97999572753903
2025-09-30,195.4499969482422
2025-10-01,195.3000030517578
2025-10-02,196.13999938964844
2025-10-03,199.42999267578125
2025-10-06,196.1499938964844
2025-10-07,189.0599975585937
2025-10-08,191.1100006103516
2025-10-09,189.2899932861328
2025-10-10,181.4499969482422
2025-10-13,190.0
2025-10-14,191.5
2025-10-15,190.0599975585937
2025-10-16,187.5
2025-10-17,185.3600006103516
2025-10-20,189.8300018310547
2025-10-21,190.91000366210932
2025-10-22,187.9900054931641
2025-10-23,188.02999877929688
2025-10-24,189.08999633789065
2025-10-27,192.8600006103516
2025-10-28,199.6300048828125
2025-10-29,195.4900054931641
2025-10-30,198.27999877929688
2025-10-31,194.33999633789065
2025-11-03,192.6199951171875
2025-11-04,193.9900054931641
2025-11-05,198.9600067138672
2025-11-06,191.8699951171875
2025-11-07,196.9499969482422
2025-11-10,194.6499938964844
2025-11-11,191.4900054931641
2025-11-12,191.88999938964844
2025-11-13,186.47000122070312
2025-11-14,182.2400054931641
2025-11-17,181.32000732421875
2025-11-18,180.75
2025-11-19,174.6199951171875
2025-11-20,172.5500030517578
2025-11-21,177.92999267578125
2025-11-24,173.72999572753906
2025-11-25,179.5800018310547
2025-11-26,181.1199951171875
2025-11-28,180.00999450683594
2025-12-01,182.44000244140625
2025-12-02,178.05999755859375
2025-12-03,178.33999633789062
2025-12-04,176.66000366210938
2025-12-05,179.36000061035156
2025-12-08,179.4499969482422
2025-12-09,180.47999572753903
2025-12-10,187.1000061035156
2025-12-11,189.27999877929688
2025-12-12,187.58999633789065
2025-12-15,185.42999267578125
2025-12-16,185.509994506836
2025-12-17,185.69000244140625
2025-12-18,189.3600006103516
2025-12-19,190.8800048828125
2025-12-22,191.08999633789065
2025-12-23,188.1100006103516
2025-12-24,189.47000122070312
2025-12-26,188.58999633789065
2025-12-29,187.13999938964844
2025-12-30,181.3999938964844
2025-12-31,178.58999633789062
2026-01-02,187.8500061035156
2026-01-05,191.759994506836
2026-01-06,197.0
2026-01-07,191.83999633789065
2026-01-08,197.8099975585937
2026-01-09,199.0399932861328
2026-01-12,206.259994506836
2026-01-13,208.0800018310547
2026-01-14,206.6499938964844
2026-01-15,210.0
2026-01-16,211.509994506836
2026-01-20,205.88999938964844
2026-01-21,215.5399932861328
2026-01-22,210.0
2026-01-23,204.5
2026-01-26,204.6699981689453
2026-01-27,208.25
2026-01-28,205.72000122070312
2026-01-29,205.66000366210932
2026-01-30,204.6499938964844
2026-02-02,214.02999877929688
2026-02-03,216.02999877929688
2026-02-04,215.8300018310547
2026-02-05,212.4900054931641
2026-02-06,220.6699981689453
2026-02-09,217.57000732421875
2026-02-10,216.77999877929688
2026-02-11,213.16000366210932
2026-02-12,206.7899932861328
2026-02-13,214.57000732421875
2026-02-17,211.82000732421875
2026-02-18,213.9600067138672
2026-02-19,210.82000732421875
2026-02-20,214.8600006103516
2026-02-23,201.8800048828125
2026-02-24,208.97000122070312
2026-02-25,209.22000122070312
2026-02-26,211.3800048828125
2026-02-27,205.6499938964844
2026-03-02,201.33999633789065
2026-03-03,199.5800018310547
2026-03-04,196.33999633789065
2026-03-05,193.58999633789065
2026-03-06,186.5200042724609
2026-03-09,188.3000030517578
2026-03-10,188.38999938964844
2026-03-11,185.7700042724609
2026-03-12,179.3000030517578
2026-03-13,179.99000549316406
2026-03-16,182.3600006103516
2026-03-17,182.1699981689453
2026-03-18,184.1000061035156
2026-03-19,182.5800018310547
2026-03-20,178.4199981689453
2026-03-23,183.72000122070312
2026-03-24,181.08999633789065
2026-03-25,181.92999267578125
2026-03-26,180.5599975585937
2026-03-27,175.2899932861328
2026-03-30,176.83999633789062
2026-03-31,182.3300018310547
2026-04-01,180.3699951171875
2026-04-02,180.1699981689453
2026-04-06,182.6199951171875
2026-04-07,179.92999267578125
2026-04-08,187.52999877929688
