,JBL
2020-05-28,30.290000915527344
2020-05-29,29.920000076293945
2020-06-01,30.979999542236328
2020-06-02,31.38999938964844
2020-06-03,32.36000061035156
2020-06-04,33.63999938964844
2020-06-05,34.86000061035156
2020-06-08,34.86000061035156
2020-06-09,33.7400016784668
2020-06-10,32.470001220703125
2020-06-11,29.799999237060547
2020-06-12,30.799999237060547
2020-06-15,31.809999465942383
2020-06-16,33.09000015258789
2020-06-17,32.86000061035156
2020-06-18,32.790000915527344
2020-06-19,33.5099983215332
2020-06-22,33.869998931884766
2020-06-23,33.65999984741211
2020-06-24,31.46999931335449
2020-06-25,31.64999961853028
2020-06-26,30.57999992370605
2020-06-29,32.27000045776367
2020-06-30,32.08000183105469
2020-07-01,31.040000915527344
2020-07-02,31.450000762939453
2020-07-06,31.8700008392334
2020-07-07,30.71999931335449
2020-07-08,30.989999771118164
2020-07-09,30.57999992370605
2020-07-10,31.309999465942383
2020-07-13,31.530000686645508
2020-07-14,31.989999771118164
2020-07-15,33.400001525878906
2020-07-16,33.66999816894531
2020-07-17,33.88999938964844
2020-07-20,33.86000061035156
2020-07-21,33.97999954223633
2020-07-22,34.029998779296875
2020-07-23,34.150001525878906
2020-07-24,32.900001525878906
2020-07-27,33.779998779296875
2020-07-28,32.709999084472656
2020-07-29,33.72999954223633
2020-07-30,34.16999816894531
2020-07-31,34.86000061035156
2020-08-03,35.22999954223633
2020-08-04,35.119998931884766
2020-08-05,35.599998474121094
2020-08-06,35.369998931884766
2020-08-07,35.06999969482422
2020-08-10,34.810001373291016
2020-08-11,34.9900016784668
2020-08-12,35.22999954223633
2020-08-13,34.83000183105469
2020-08-14,34.7599983215332
2020-08-17,34.93000030517578
2020-08-18,34.040000915527344
2020-08-19,34.810001373291016
2020-08-20,33.790000915527344
2020-08-21,34.220001220703125
2020-08-24,34.38999938964844
2020-08-25,34.290000915527344
2020-08-26,34.40999984741211
2020-08-27,34.15999984741211
2020-08-28,35.15999984741211
2020-08-31,34.150001525878906
2020-09-01,34.400001525878906
2020-09-02,35.29999923706055
2020-09-03,33.2400016784668
2020-09-04,32.90999984741211
2020-09-08,31.040000915527344
2020-09-09,31.26000022888184
2020-09-10,30.6299991607666
2020-09-11,30.690000534057617
2020-09-14,31.770000457763672
2020-09-15,32.650001525878906
2020-09-16,32.72999954223633
2020-09-17,32.970001220703125
2020-09-18,33.41999816894531
2020-09-21,32.95000076293945
2020-09-22,33.2599983215332
2020-09-23,32.310001373291016
2020-09-24,34.40999984741211
2020-09-25,33.439998626708984
2020-09-28,33.88999938964844
2020-09-29,33.290000915527344
2020-09-30,34.2599983215332
2020-10-01,34.630001068115234
2020-10-02,34.369998931884766
2020-10-05,35.40999984741211
2020-10-06,34.86000061035156
2020-10-07,35.97999954223633
2020-10-08,36.400001525878906
2020-10-09,36.369998931884766
2020-10-12,36.7400016784668
2020-10-13,35.58000183105469
2020-10-14,35.630001068115234
2020-10-15,36.22999954223633
2020-10-16,36.310001373291016
2020-10-19,36.040000915527344
2020-10-20,35.560001373291016
2020-10-21,34.97999954223633
2020-10-22,35.15999984741211
2020-10-23,35.7400016784668
2020-10-26,34.130001068115234
2020-10-27,33.41999816894531
2020-10-28,31.61000061035156
2020-10-29,33.16999816894531
2020-10-30,33.13999938964844
2020-11-02,33.81999969482422
2020-11-03,34.619998931884766
2020-11-04,34.45000076293945
2020-11-05,35.790000915527344
2020-11-06,35.939998626708984
2020-11-09,37.11000061035156
2020-11-10,37.290000915527344
2020-11-11,37.34000015258789
2020-11-12,36.27999877929688
2020-11-13,37.709999084472656
2020-11-16,38.970001220703125
2020-11-17,38.33000183105469
2020-11-18,37.77999877929688
2020-11-19,37.56999969482422
2020-11-20,37.43000030517578
2020-11-23,38.380001068115234
2020-11-24,39.33000183105469
2020-11-25,39.09000015258789
2020-11-27,39.38999938964844
2020-11-30,38.220001220703125
2020-12-01,38.77000045776367
2020-12-02,39.459999084472656
2020-12-03,39.52999877929688
2020-12-04,40.54999923706055
2020-12-07,40.72999954223633
2020-12-08,40.220001220703125
2020-12-09,39.560001373291016
2020-12-10,39.91999816894531
2020-12-11,39.619998931884766
2020-12-14,40.310001373291016
2020-12-15,41.47999954223633
2020-12-16,41.060001373291016
2020-12-17,44.09000015258789
2020-12-18,42.43000030517578
2020-12-21,42.119998931884766
2020-12-22,42.63999938964844
2020-12-23,43.33000183105469
2020-12-24,42.869998931884766
2020-12-28,42.83000183105469
2020-12-29,41.84999847412109
2020-12-30,42.290000915527344
2020-12-31,42.52999877929688
2021-01-04,42.16999816894531
2021-01-05,43.060001373291016
2021-01-06,43.9900016784668
2021-01-07,44.90999984741211
2021-01-08,44.459999084472656
2021-01-11,44.63999938964844
2021-01-12,44.84000015258789
2021-01-13,44.58000183105469
2021-01-14,45.47999954223633
2021-01-15,44.59999847412109
2021-01-19,45.13999938964844
2021-01-20,45.5099983215332
2021-01-21,45.59000015258789
2021-01-22,45.220001220703125
2021-01-25,44.11000061035156
2021-01-26,43.02000045776367
2021-01-27,41.56999969482422
2021-01-28,42.34000015258789
2021-01-29,41.369998931884766
2021-02-01,42.58000183105469
2021-02-02,43.4900016784668
2021-02-03,43.20000076293945
2021-02-04,44.45000076293945
2021-02-05,44.58000183105469
2021-02-08,45.810001373291016
2021-02-09,44.83000183105469
2021-02-10,44.16999816894531
2021-02-11,44.84000015258789
2021-02-12,44.709999084472656
2021-02-16,45.43999862670898
2021-02-17,44.2599983215332
2021-02-18,43.66999816894531
2021-02-19,44.54999923706055
2021-02-22,44.09000015258789
2021-02-23,43.630001068115234
2021-02-24,45.0099983215332
2021-02-25,42.81999969482422
2021-02-26,43.16999816894531
2021-03-01,45.15999984741211
2021-03-02,43.93999862670898
2021-03-03,43.369998931884766
2021-03-04,42.060001373291016
2021-03-05,43.36000061035156
2021-03-08,43.65999984741211
2021-03-09,44.560001373291016
2021-03-10,45.33000183105469
2021-03-11,47.709999084472656
2021-03-12,48.40999984741211
2021-03-15,48.84000015258789
2021-03-16,50.470001220703125
2021-03-17,51.02000045776367
2021-03-18,49.91999816894531
2021-03-19,51.04999923706055
2021-03-22,50.54999923706055
2021-03-23,48.470001220703125
2021-03-24,48.790000915527344
2021-03-25,49.52999877929688
2021-03-26,51.720001220703125
2021-03-29,51.119998931884766
2021-03-30,51.47999954223633
2021-03-31,52.15999984741211
2021-04-01,52.970001220703125
2021-04-05,53.70000076293945
2021-04-06,53.400001525878906
2021-04-07,53.18000030517578
2021-04-08,53.810001373291016
2021-04-09,53.43999862670898
2021-04-12,53.68000030517578
2021-04-13,53.43999862670898
2021-04-14,54.04999923706055
2021-04-15,53.68000030517578
2021-04-16,54.43999862670898
2021-04-19,54.34000015258789
2021-04-20,53.5099983215332
2021-04-21,54.04999923706055
2021-04-22,53.52000045776367
2021-04-23,54.22999954223633
2021-04-26,54.470001220703125
2021-04-27,54.290000915527344
2021-04-28,54.310001373291016
2021-04-29,54.02999877929688
2021-04-30,52.41999816894531
2021-05-03,52.59999847412109
2021-05-04,51.93000030517578
2021-05-05,52.369998931884766
2021-05-06,52.81999969482422
2021-05-07,54.83000183105469
2021-05-10,53.08000183105469
2021-05-11,53.560001373291016
2021-05-12,50.900001525878906
2021-05-13,52.65999984741211
2021-05-14,53.93999862670898
2021-05-17,54.0
2021-05-18,53.4900016784668
2021-05-19,54.18000030517578
2021-05-20,54.27000045776367
2021-05-21,54.34000015258789
2021-05-24,55.34999847412109
2021-05-25,55.5
2021-05-26,55.79999923706055
2021-05-27,56.27999877929688
2021-05-28,56.45000076293945
2021-06-01,56.45000076293945
2021-06-02,56.630001068115234
2021-06-03,56.63999938964844
2021-06-04,57.810001373291016
2021-06-07,57.97999954223633
2021-06-08,57.68999862670898
2021-06-09,57.29999923706055
2021-06-10,57.34000015258789
2021-06-11,57.88999938964844
2021-06-14,57.43999862670898
2021-06-15,56.650001525878906
2021-06-16,56.560001373291016
2021-06-17,57.83000183105469
2021-06-18,55.65999984741211
2021-06-21,56.720001220703125
2021-06-22,56.93999862670898
2021-06-23,56.56999969482422
2021-06-24,57.54999923706055
2021-06-25,57.45000076293945
2021-06-28,58.2400016784668
2021-06-29,58.34000015258789
2021-06-30,58.119998931884766
2021-07-01,58.060001373291016
2021-07-02,58.380001068115234
2021-07-06,57.08000183105469
2021-07-07,57.47999954223633
2021-07-08,56.400001525878906
2021-07-09,57.88999938964844
2021-07-12,57.93999862670898
2021-07-13,57.08000183105469
2021-07-14,57.040000915527344
2021-07-15,56.18999862670898
2021-07-16,54.869998931884766
2021-07-19,53.59999847412109
2021-07-20,55.119998931884766
2021-07-21,56.470001220703125
2021-07-22,55.619998931884766
2021-07-23,56.93999862670898
2021-07-26,57.470001220703125
2021-07-27,56.88999938964844
2021-07-28,57.84000015258789
2021-07-29,58.93999862670898
2021-07-30,59.540000915527344
2021-08-02,59.130001068115234
2021-08-03,60.0099983215332
2021-08-04,58.93000030517578
2021-08-05,58.9900016784668
2021-08-06,59.66999816894531
2021-08-09,59.25
2021-08-10,59.52999877929688
2021-08-11,60.34999847412109
2021-08-12,60.290000915527344
2021-08-13,60.630001068115234
2021-08-16,60.310001373291016
2021-08-17,59.369998931884766
2021-08-18,59.47999954223633
2021-08-19,58.25
2021-08-20,59.58000183105469
2021-08-23,59.72999954223633
2021-08-24,59.88999938964844
2021-08-25,60.70000076293945
2021-08-26,60.59999847412109
2021-08-27,61.95000076293945
2021-08-30,62.68999862670898
2021-08-31,61.77999877929688
2021-09-01,61.09000015258789
2021-09-02,61.47999954223633
2021-09-03,62.0099983215332
2021-09-07,62.959999084472656
2021-09-08,62.0
2021-09-09,62.0
2021-09-10,62.93999862670898
2021-09-13,62.84999847412109
2021-09-14,62.380001068115234
2021-09-15,62.81999969482422
2021-09-16,62.95000076293945
2021-09-17,60.88999938964844
2021-09-20,59.08000183105469
2021-09-21,58.61000061035156
2021-09-22,60.33000183105469
2021-09-23,61.47999954223633
2021-09-24,62.209999084472656
2021-09-27,62.36000061035156
2021-09-28,60.93999862670898
2021-09-29,57.22999954223633
2021-09-30,58.369998931884766
2021-10-01,59.400001525878906
2021-10-04,59.09000015258789
2021-10-05,61.040000915527344
2021-10-06,61.27999877929688
2021-10-07,62.77999877929688
2021-10-08,62.61000061035156
2021-10-11,63.33000183105469
2021-10-12,62.0
2021-10-13,61.2599983215332
2021-10-14,62.970001220703125
2021-10-15,62.36000061035156
2021-10-18,62.130001068115234
2021-10-19,61.77000045776367
2021-10-20,60.93999862670898
2021-10-21,62.630001068115234
2021-10-22,61.619998931884766
2021-10-25,62.220001220703125
2021-10-26,61.52999877929688
2021-10-27,60.5
2021-10-28,60.02000045776367
2021-10-29,59.959999084472656
2021-11-01,61.880001068115234
2021-11-02,62.43000030517578
2021-11-03,63.18000030517578
2021-11-04,63.90999984741211
2021-11-05,65.2300033569336
2021-11-08,64.20999908447266
2021-11-09,63.58000183105469
2021-11-10,63.65999984741211
2021-11-11,64.51000213623047
2021-11-12,64.27999877929688
2021-11-15,63.86000061035156
2021-11-16,64.56999969482422
2021-11-17,64.13999938964844
2021-11-18,63.61000061035156
2021-11-19,62.130001068115234
2021-11-22,62.25
2021-11-23,61.84000015258789
2021-11-24,61.959999084472656
2021-11-26,59.88999938964844
2021-11-29,60.93000030517578
2021-11-30,58.459999084472656
2021-12-01,58.2599983215332
2021-12-02,59.34999847412109
2021-12-03,58.9900016784668
2021-12-06,59.709999084472656
2021-12-07,62.34000015258789
2021-12-08,62.59999847412109
2021-12-09,61.720001220703125
2021-12-10,65.4000015258789
2021-12-13,64.02999877929688
2021-12-14,63.2599983215332
2021-12-15,63.77999877929688
2021-12-16,64.44999694824219
2021-12-17,65.58000183105469
2021-12-20,63.59999847412109
2021-12-21,67.0
2021-12-22,68.37000274658203
2021-12-23,69.80999755859375
2021-12-27,71.30000305175781
2021-12-28,70.72000122070312
2021-12-29,71.51000213623047
2021-12-30,70.06999969482422
2021-12-31,70.3499984741211
2022-01-03,70.45999908447266
2022-01-04,71.29000091552734
2022-01-05,69.98999786376953
2022-01-06,70.16999816894531
2022-01-07,69.37999725341797
2022-01-10,69.02999877929688
2022-01-11,70.44000244140625
2022-01-12,70.25
2022-01-13,69.95999908447266
2022-01-14,70.72000122070312
2022-01-18,68.98999786376953
2022-01-19,66.8499984741211
2022-01-20,65.4800033569336
2022-01-21,63.720001220703125
2022-01-24,62.16999816894531
2022-01-25,60.18000030517578
2022-01-26,58.7599983215332
2022-01-27,58.220001220703125
2022-01-28,59.720001220703125
2022-01-31,61.4900016784668
2022-02-01,62.20000076293945
2022-02-02,62.97999954223633
2022-02-03,61.27000045776367
2022-02-04,60.619998931884766
2022-02-07,60.36000061035156
2022-02-08,61.70000076293945
2022-02-09,63.09999847412109
2022-02-10,61.93000030517578
2022-02-11,60.540000915527344
2022-02-14,60.38999938964844
2022-02-15,61.5099983215332
2022-02-16,61.150001525878906
2022-02-17,59.630001068115234
2022-02-18,59.560001373291016
2022-02-22,58.36000061035156
2022-02-23,57.20000076293945
2022-02-24,56.900001525878906
2022-02-25,59.36000061035156
2022-02-28,57.810001373291016
2022-03-01,55.18000030517578
2022-03-02,57.790000915527344
2022-03-03,57.02999877929688
2022-03-04,54.790000915527344
2022-03-07,52.59999847412109
2022-03-08,53.220001220703125
2022-03-09,55.65999984741211
2022-03-10,55.52000045776367
2022-03-11,55.63999938964844
2022-03-14,54.16999816894531
2022-03-15,55.810001373291016
2022-03-16,61.209999084472656
2022-03-17,62.11000061035156
2022-03-18,62.68999862670898
2022-03-21,62.43000030517578
2022-03-22,61.7400016784668
2022-03-23,61.04999923706055
2022-03-24,62.11000061035156
2022-03-25,62.45000076293945
2022-03-28,61.16999816894531
2022-03-29,61.869998931884766
2022-03-30,60.4900016784668
2022-03-31,61.72999954223633
2022-04-01,61.79999923706055
2022-04-04,61.93000030517578
2022-04-05,59.880001068115234
2022-04-06,57.459999084472656
2022-04-07,57.459999084472656
2022-04-08,57.52000045776367
2022-04-11,56.810001373291016
2022-04-12,57.310001373291016
2022-04-13,58.25
2022-04-14,56.95000076293945
2022-04-18,57.540000915527344
2022-04-19,58.66999816894531
2022-04-20,59.59999847412109
2022-04-21,59.15999984741211
2022-04-22,57.459999084472656
2022-04-25,58.310001373291016
2022-04-26,56.63999938964844
2022-04-27,57.0099983215332
2022-04-28,59.38999938964844
2022-04-29,57.72999954223633
2022-05-02,58.09000015258789
2022-05-03,58.90999984741211
2022-05-04,60.38999938964844
2022-05-05,58.40999984741211
2022-05-06,58.09000015258789
2022-05-09,56.540000915527344
2022-05-10,57.81999969482422
2022-05-11,56.380001068115234
2022-05-12,56.27999877929688
2022-05-13,58.16999816894531
2022-05-16,57.81999969482422
2022-05-17,61.11000061035156
2022-05-18,58.38999938964844
2022-05-19,57.56999969482422
2022-05-20,57.45000076293945
2022-05-23,58.02999877929688
2022-05-24,56.630001068115234
2022-05-25,57.790000915527344
2022-05-26,59.7599983215332
2022-05-27,61.97999954223633
2022-05-31,61.52000045776367
2022-06-01,60.630001068115234
2022-06-02,62.18999862670898
2022-06-03,61.45000076293945
2022-06-06,62.2400016784668
2022-06-07,62.77000045776367
2022-06-08,61.70000076293945
2022-06-09,60.970001220703125
2022-06-10,59.36000061035156
2022-06-13,56.130001068115234
2022-06-14,57.25
2022-06-15,58.810001373291016
2022-06-16,53.02000045776367
2022-06-17,53.61000061035156
2022-06-21,54.43000030517578
2022-06-22,53.560001373291016
2022-06-23,52.88999938964844
2022-06-24,54.68000030517578
2022-06-27,55.150001525878906
2022-06-28,53.040000915527344
2022-06-29,51.9900016784668
2022-06-30,51.209999084472656
2022-07-01,51.09000015258789
2022-07-05,50.52000045776367
2022-07-06,50.77999877929688
2022-07-07,51.9900016784668
2022-07-08,52.060001373291016
2022-07-11,51.709999084472656
2022-07-12,51.72999954223633
2022-07-13,52.33000183105469
2022-07-14,51.93999862670898
2022-07-15,53.27000045776367
2022-07-18,52.77000045776367
2022-07-19,54.91999816894531
2022-07-20,56.11000061035156
2022-07-21,56.59999847412109
2022-07-22,54.81999969482422
2022-07-25,54.79999923706055
2022-07-26,54.66999816894531
2022-07-27,56.5099983215332
2022-07-28,58.150001525878906
2022-07-29,59.34000015258789
2022-08-01,59.2400016784668
2022-08-02,59.060001373291016
2022-08-03,60.41999816894531
2022-08-04,60.91999816894531
2022-08-05,61.119998931884766
2022-08-08,60.56999969482422
2022-08-09,58.869998931884766
2022-08-10,61.06999969482422
2022-08-11,61.72999954223633
2022-08-12,62.380001068115234
2022-08-15,62.18999862670898
2022-08-16,62.88999938964844
2022-08-17,63.08000183105469
2022-08-18,65.3499984741211
2022-08-19,63.18000030517578
2022-08-22,61.650001525878906
2022-08-23,62.060001373291016
2022-08-24,62.11000061035156
2022-08-25,64.16000366210938
2022-08-26,62.13999938964844
2022-08-29,61.95000076293945
2022-08-30,60.97999954223633
2022-08-31,60.29999923706055
2022-09-01,58.290000915527344
2022-09-02,57.810001373291016
2022-09-06,57.16999816894531
2022-09-07,58.060001373291016
2022-09-08,58.9900016784668
2022-09-09,60.72999954223633
2022-09-12,61.459999084472656
2022-09-13,59.09999847412109
2022-09-14,59.06999969482422
2022-09-15,59.02999877929688
2022-09-16,58.400001525878906
2022-09-19,59.59000015258789
2022-09-20,59.0
2022-09-21,58.900001525878906
2022-09-22,57.560001373291016
2022-09-23,56.2400016784668
2022-09-26,56.15999984741211
2022-09-27,57.41999816894531
2022-09-28,60.119998931884766
2022-09-29,59.119998931884766
2022-09-30,57.709999084472656
2022-10-03,58.77999877929688
2022-10-04,61.2400016784668
2022-10-05,62.33000183105469
2022-10-06,61.68000030517578
2022-10-07,60.20000076293945
2022-10-10,59.33000183105469
2022-10-11,57.86000061035156
2022-10-12,57.119998931884766
2022-10-13,59.22999954223633
2022-10-14,58.91999816894531
2022-10-17,60.75
2022-10-18,60.79999923706055
2022-10-19,59.77999877929688
2022-10-20,59.709999084472656
2022-10-21,62.540000915527344
2022-10-24,62.880001068115234
2022-10-25,64.70999908447266
2022-10-26,64.13999938964844
2022-10-27,63.97999954223633
2022-10-28,65.3499984741211
2022-10-31,64.25
2022-11-01,66.05000305175781
2022-11-02,63.66999816894531
2022-11-03,63.040000915527344
2022-11-04,63.97999954223633
2022-11-07,62.720001220703125
2022-11-08,63.54999923706055
2022-11-09,62.40999984741211
2022-11-10,64.38999938964844
2022-11-11,66.12000274658203
2022-11-14,66.5
2022-11-15,67.30999755859375
2022-11-16,66.66999816894531
2022-11-17,67.58999633789062
2022-11-18,69.37000274658203
2022-11-21,69.22000122070312
2022-11-22,70.7699966430664
2022-11-23,70.44999694824219
2022-11-25,70.62999725341797
2022-11-28,69.08999633789062
2022-11-29,68.88999938964844
2022-11-30,72.19000244140625
2022-12-01,72.55000305175781
2022-12-02,71.7699966430664
2022-12-05,70.87999725341797
2022-12-06,70.77999877929688
2022-12-07,70.58000183105469
2022-12-08,71.75
2022-12-09,71.47000122070312
2022-12-12,72.05000305175781
2022-12-13,72.86000061035156
2022-12-14,72.5999984741211
2022-12-15,68.3499984741211
2022-12-16,69.06999969482422
2022-12-19,68.23999786376953
2022-12-20,69.19000244140625
2022-12-21,70.30000305175781
2022-12-22,69.3499984741211
2022-12-23,69.01000213623047
2022-12-27,68.94999694824219
2022-12-28,67.2699966430664
2022-12-29,68.44999694824219
2022-12-30,68.19999694824219
2023-01-03,67.18000030517578
2023-01-04,66.0
2023-01-05,65.44000244140625
2023-01-06,67.9800033569336
2023-01-09,71.30000305175781
2023-01-10,72.19000244140625
2023-01-11,75.0
2023-01-12,76.06999969482422
2023-01-13,77.66000366210938
2023-01-17,78.33000183105469
2023-01-18,78.38999938964844
2023-01-19,78.05999755859375
2023-01-20,79.41999816894531
2023-01-23,81.04000091552734
2023-01-24,80.63999938964844
2023-01-25,79.87000274658203
2023-01-26,78.27999877929688
2023-01-27,77.19999694824219
2023-01-30,76.80000305175781
2023-01-31,78.62999725341797
2023-02-01,79.98999786376953
2023-02-02,81.3499984741211
2023-02-03,82.16999816894531
2023-02-06,82.62000274658203
2023-02-07,83.44000244140625
2023-02-08,82.45999908447266
2023-02-09,81.62999725341797
2023-02-10,82.6500015258789
2023-02-13,84.0
2023-02-14,84.36000061035156
2023-02-15,84.08999633789062
2023-02-16,84.70999908447266
2023-02-17,83.83999633789062
2023-02-21,82.68000030517578
2023-02-22,82.41999816894531
2023-02-23,83.08000183105469
2023-02-24,83.37000274658203
2023-02-27,83.51000213623047
2023-02-28,83.02999877929688
2023-03-01,84.19000244140625
2023-03-02,84.13999938964844
2023-03-03,85.2699966430664
2023-03-06,84.51000213623047
2023-03-07,84.04000091552734
2023-03-08,84.83999633789062
2023-03-09,83.37000274658203
2023-03-10,81.91000366210938
2023-03-13,81.3499984741211
2023-03-14,82.94999694824219
2023-03-15,80.33000183105469
2023-03-16,78.37000274658203
2023-03-17,78.95999908447266
2023-03-20,81.0999984741211
2023-03-21,82.54000091552734
2023-03-22,82.33000183105469
2023-03-23,83.13999938964844
2023-03-24,83.37000274658203
2023-03-27,82.9800033569336
2023-03-28,83.23999786376953
2023-03-29,84.62000274658203
2023-03-30,86.73999786376953
2023-03-31,88.16000366210938
2023-04-03,87.45999908447266
2023-04-04,85.0999984741211
2023-04-05,83.19999694824219
2023-04-06,82.08000183105469
2023-04-10,83.05000305175781
2023-04-11,83.12000274658203
2023-04-12,83.44000244140625
2023-04-13,84.11000061035156
2023-04-14,83.76000213623047
2023-04-17,83.5199966430664
2023-04-18,84.16000366210938
