,TFC
2020-05-21,33.470001220703125
2020-05-22,33.290000915527344
2020-05-26,36.18999862670898
2020-05-27,39.5
2020-05-28,38.150001525878906
2020-05-29,36.77999877929688
2020-06-01,38.060001373291016
2020-06-02,37.61000061035156
2020-06-03,39.970001220703125
2020-06-04,41.869998931884766
2020-06-05,44.310001373291016
2020-06-08,46.369998931884766
2020-06-09,44.68000030517578
2020-06-10,41.5099983215332
2020-06-11,37.47999954223633
2020-06-12,39.470001220703125
2020-06-15,39.83000183105469
2020-06-16,41.06999969482422
2020-06-17,40.27999877929688
2020-06-18,40.5
2020-06-19,39.34000015258789
2020-06-22,39.52999877929688
2020-06-23,40.040000915527344
2020-06-24,37.65999984741211
2020-06-25,38.54999923706055
2020-06-26,35.95000076293945
2020-06-29,36.7400016784668
2020-06-30,37.54999923706055
2020-07-01,36.40999984741211
2020-07-02,36.41999816894531
2020-07-06,36.68999862670898
2020-07-07,35.29999923706055
2020-07-08,35.31999969482422
2020-07-09,33.61000061035156
2020-07-10,35.20000076293945
2020-07-13,35.61000061035156
2020-07-14,35.18000030517578
2020-07-15,36.93000030517578
2020-07-16,37.220001220703125
2020-07-17,36.29999923706055
2020-07-20,35.720001220703125
2020-07-21,37.25
2020-07-22,37.16999816894531
2020-07-23,37.900001525878906
2020-07-24,37.7400016784668
2020-07-27,36.66999816894531
2020-07-28,36.869998931884766
2020-07-29,38.34000015258789
2020-07-30,37.2400016784668
2020-07-31,37.459999084472656
2020-08-03,37.77000045776367
2020-08-04,37.18000030517578
2020-08-05,37.65999984741211
2020-08-06,37.54999923706055
2020-08-07,39.060001373291016
2020-08-10,39.41999816894531
2020-08-11,40.70000076293945
2020-08-12,40.810001373291016
2020-08-13,38.81999969482422
2020-08-14,39.5
2020-08-17,38.7400016784668
2020-08-18,37.90999984741211
2020-08-19,37.95000076293945
2020-08-20,37.209999084472656
2020-08-21,36.90999984741211
2020-08-24,38.650001525878906
2020-08-25,38.81999969482422
2020-08-26,37.869998931884766
2020-08-27,39.209999084472656
2020-08-28,39.59000015258789
2020-08-31,38.810001373291016
2020-09-01,39.16999816894531
2020-09-02,39.40999984741211
2020-09-03,38.61000061035156
2020-09-04,39.15999984741211
2020-09-08,37.90999984741211
2020-09-09,37.83000183105469
2020-09-10,37.209999084472656
2020-09-11,38.22999954223633
2020-09-14,39.7599983215332
2020-09-15,39.40999984741211
2020-09-16,40.25
2020-09-17,39.2599983215332
2020-09-18,39.15999984741211
2020-09-21,37.34000015258789
2020-09-22,36.25
2020-09-23,35.43000030517578
2020-09-24,35.470001220703125
2020-09-25,36.16999816894531
2020-09-28,37.45000076293945
2020-09-29,37.0099983215332
2020-09-30,38.04999923706055
2020-10-01,38.75
2020-10-02,39.97999954223633
2020-10-05,41.2400016784668
2020-10-06,40.81999969482422
2020-10-07,42.02999877929688
2020-10-08,43.060001373291016
2020-10-09,43.209999084472656
2020-10-12,43.459999084472656
2020-10-13,42.59999847412109
2020-10-14,42.22999954223633
2020-10-15,42.11000061035156
2020-10-16,41.650001525878906
2020-10-19,41.56999969482422
2020-10-20,42.09000015258789
2020-10-21,41.900001525878906
2020-10-22,43.45000076293945
2020-10-23,43.93999862670898
2020-10-26,43.02999877929688
2020-10-27,41.72999954223633
2020-10-28,41.119998931884766
2020-10-29,41.84999847412109
2020-10-30,42.119998931884766
2020-11-02,43.47999954223633
2020-11-03,44.7599983215332
2020-11-04,42.68000030517578
2020-11-05,44.93000030517578
2020-11-06,42.9900016784668
2020-11-09,48.52000045776367
2020-11-10,49.040000915527344
2020-11-11,48.81999969482422
2020-11-12,46.33000183105469
2020-11-13,47.18999862670898
2020-11-16,48.56999969482422
2020-11-17,48.16999816894531
2020-11-18,47.45000076293945
2020-11-19,46.900001525878906
2020-11-20,46.209999084472656
2020-11-23,46.97999954223633
2020-11-24,48.970001220703125
2020-11-25,48.5099983215332
2020-11-27,48.5
2020-11-30,46.41999816894531
2020-12-01,47.52000045776367
2020-12-02,47.560001373291016
2020-12-03,47.40999984741211
2020-12-04,48.22999954223633
2020-12-07,47.86000061035156
2020-12-08,47.709999084472656
2020-12-09,47.880001068115234
2020-12-10,47.95000076293945
2020-12-11,47.0099983215332
2020-12-14,45.90999984741211
2020-12-15,46.720001220703125
2020-12-16,47.22999954223633
2020-12-17,47.09999847412109
2020-12-18,45.900001525878906
2020-12-21,46.31999969482422
2020-12-22,46.02999877929688
2020-12-23,47.290000915527344
2020-12-24,46.9900016784668
2020-12-28,47.52999877929688
2020-12-29,46.720001220703125
2020-12-30,47.369998931884766
2020-12-31,47.93000030517578
2021-01-04,47.18000030517578
2021-01-05,47.5
2021-01-06,50.0
2021-01-07,51.4900016784668
2021-01-08,50.650001525878906
2021-01-11,50.93999862670898
2021-01-12,52.25
2021-01-13,52.08000183105469
2021-01-14,53.13999938964844
2021-01-15,51.970001220703125
2021-01-19,52.150001525878906
2021-01-20,51.630001068115234
2021-01-21,51.06999969482422
2021-01-22,51.18000030517578
2021-01-25,51.04999923706055
2021-01-26,50.2400016784668
2021-01-27,48.38999938964844
2021-01-28,49.150001525878906
2021-01-29,47.97999954223633
2021-02-01,48.380001068115234
2021-02-02,50.209999084472656
2021-02-03,51.52000045776367
2021-02-04,53.369998931884766
2021-02-05,52.68999862670898
2021-02-08,52.970001220703125
2021-02-09,53.369998931884766
2021-02-10,53.709999084472656
2021-02-11,52.77999877929688
2021-02-12,54.0099983215332
2021-02-16,55.650001525878906
2021-02-17,55.650001525878906
2021-02-18,55.83000183105469
2021-02-19,57.58000183105469
2021-02-22,59.06999969482422
2021-02-23,58.72999954223633
2021-02-24,60.16999816894531
2021-02-25,58.630001068115234
2021-02-26,56.959999084472656
2021-03-01,58.810001373291016
2021-03-02,58.2599983215332
2021-03-03,58.4900016784668
2021-03-04,57.380001068115234
2021-03-05,58.720001220703125
2021-03-08,59.709999084472656
2021-03-09,58.25
2021-03-10,58.79999923706055
2021-03-11,58.90999984741211
2021-03-12,59.91999816894531
2021-03-15,59.47999954223633
2021-03-16,58.2400016784668
2021-03-17,58.58000183105469
2021-03-18,59.33000183105469
2021-03-19,58.540000915527344
2021-03-22,57.470001220703125
2021-03-23,56.08000183105469
2021-03-24,55.81999969482422
2021-03-25,57.4900016784668
2021-03-26,59.34999847412109
2021-03-29,57.310001373291016
2021-03-30,58.77999877929688
2021-03-31,58.31999969482422
2021-04-01,59.04999923706055
2021-04-05,59.150001525878906
2021-04-06,59.130001068115234
2021-04-07,59.43000030517578
2021-04-08,59.25
2021-04-09,60.02000045776367
2021-04-12,60.18999862670898
2021-04-13,58.97999954223633
2021-04-14,59.68999862670898
2021-04-15,57.220001220703125
2021-04-16,57.84000015258789
2021-04-19,57.400001525878906
2021-04-20,55.75
2021-04-21,56.77000045776367
2021-04-22,55.86000061035156
2021-04-23,57.619998931884766
2021-04-26,57.720001220703125
2021-04-27,58.29999923706055
2021-04-28,58.93999862670898
2021-04-29,59.93000030517578
2021-04-30,59.310001373291016
2021-05-03,59.18999862670898
2021-05-04,60.0
2021-05-05,60.59999847412109
2021-05-06,61.04999923706055
2021-05-07,61.56999969482422
2021-05-10,60.88999938964844
2021-05-11,60.4900016784668
2021-05-12,59.61000061035156
2021-05-13,60.56999969482422
2021-05-14,61.63999938964844
2021-05-17,62.02000045776367
2021-05-18,61.18999862670898
2021-05-19,60.380001068115234
2021-05-20,60.2599983215332
2021-05-21,60.880001068115234
2021-05-24,61.209999084472656
2021-05-25,60.060001373291016
2021-05-26,60.619998931884766
2021-05-27,62.13999938964844
2021-05-28,61.77999877929688
2021-06-01,61.5
2021-06-02,60.77999877929688
2021-06-03,60.79999923706055
2021-06-04,60.18999862670898
2021-06-07,60.060001373291016
2021-06-08,59.83000183105469
2021-06-09,58.45000076293945
2021-06-10,57.83000183105469
2021-06-11,57.9900016784668
