,DOC
2021-11-04,34.290000915527344
2021-11-05,34.2400016784668
2021-11-08,34.0
2021-11-09,33.97999954223633
2021-11-10,33.9900016784668
2021-11-11,34.18000030517578
2021-11-12,33.810001373291016
2021-11-15,34.15999984741211
2021-11-16,34.18000030517578
2021-11-17,34.9900016784668
2021-11-18,34.83000183105469
2021-11-19,34.209999084472656
2021-11-22,33.880001068115234
2021-11-23,34.220001220703125
2021-11-24,34.689998626708984
2021-11-26,33.900001525878906
2021-11-29,34.060001373291016
2021-11-30,32.86000061035156
2021-12-01,32.5099983215332
2021-12-02,33.52000045776367
2021-12-03,33.4900016784668
2021-12-06,34.08000183105469
2021-12-07,34.18000030517578
2021-12-08,34.529998779296875
2021-12-09,34.13999938964844
2021-12-10,33.790000915527344
2021-12-13,34.41999816894531
2021-12-14,34.0099983215332
2021-12-15,34.439998626708984
2021-12-16,34.75
2021-12-17,34.91999816894531
2021-12-20,34.88999938964844
2021-12-21,35.18000030517578
2021-12-22,35.41999816894531
2021-12-23,35.189998626708984
2021-12-27,35.70000076293945
2021-12-28,35.880001068115234
2021-12-29,36.09999847412109
2021-12-30,36.0
2021-12-31,36.09000015258789
2022-01-03,36.130001068115234
2022-01-04,36.65999984741211
2022-01-05,36.0
2022-01-06,35.959999084472656
2022-01-07,35.970001220703125
2022-01-10,35.83000183105469
2022-01-11,35.91999816894531
2022-01-12,36.0
2022-01-13,36.290000915527344
2022-01-14,36.08000183105469
2022-01-18,36.08000183105469
2022-01-19,35.70000076293945
2022-01-20,34.95000076293945
2022-01-21,35.040000915527344
2022-01-24,34.86000061035156
2022-01-25,35.15999984741211
2022-01-26,34.689998626708984
2022-01-27,34.34000015258789
2022-01-28,34.939998626708984
2022-01-31,35.369998931884766
2022-02-01,34.880001068115234
2022-02-02,34.70000076293945
2022-02-03,34.0
2022-02-04,33.02000045776367
2022-02-07,32.54999923706055
2022-02-08,32.619998931884766
2022-02-09,33.400001525878906
2022-02-10,32.16999816894531
2022-02-11,32.45000076293945
2022-02-14,32.099998474121094
2022-02-15,31.950000762939453
2022-02-16,32.02000045776367
2022-02-17,31.86000061035156
2022-02-18,31.729999542236328
2022-02-22,31.780000686645508
2022-02-23,30.8799991607666
2022-02-24,30.88999938964844
2022-02-25,31.63999938964844
2022-02-28,31.059999465942383
2022-03-01,30.75
2022-03-02,31.5
2022-03-03,32.209999084472656
2022-03-04,32.959999084472656
2022-03-07,32.15999984741211
2022-03-08,32.130001068115234
2022-03-09,32.22999954223633
2022-03-10,32.650001525878906
2022-03-11,32.40999984741211
2022-03-14,32.29999923706055
2022-03-15,32.650001525878906
2022-03-16,33.13999938964844
2022-03-17,33.2599983215332
2022-03-18,33.15999984741211
2022-03-21,33.18000030517578
2022-03-22,33.470001220703125
2022-03-23,33.33000183105469
2022-03-24,33.7599983215332
2022-03-25,34.27000045776367
2022-03-28,34.54999923706055
2022-03-29,35.290000915527344
2022-03-30,34.83000183105469
2022-03-31,34.33000183105469
2022-04-01,35.0099983215332
2022-04-04,35.25
2022-04-05,34.349998474121094
2022-04-06,35.36000061035156
2022-04-07,35.02000045776367
2022-04-08,35.220001220703125
2022-04-11,34.84000015258789
2022-04-12,35.08000183105469
2022-04-13,35.11000061035156
2022-04-14,35.029998779296875
2022-04-18,34.689998626708984
2022-04-19,34.869998931884766
2022-04-20,35.29999923706055
2022-04-21,35.400001525878906
2022-04-22,34.459999084472656
2022-04-25,34.279998779296875
2022-04-26,34.150001525878906
2022-04-27,33.77000045776367
2022-04-28,34.2400016784668
2022-04-29,32.810001373291016
2022-05-02,32.220001220703125
2022-05-03,33.040000915527344
2022-05-04,32.279998779296875
2022-05-05,31.479999542236328
2022-05-06,30.64999961853028
2022-05-09,30.020000457763672
2022-05-10,29.32999992370605
2022-05-11,29.57999992370605
2022-05-12,29.809999465942383
2022-05-13,30.07999992370605
2022-05-16,30.190000534057617
2022-05-17,30.88999938964844
2022-05-18,30.06999969482422
2022-05-19,29.280000686645508
2022-05-20,29.420000076293945
2022-05-23,29.43000030517578
2022-05-24,29.459999084472656
2022-05-25,29.5
2022-05-26,29.32999992370605
2022-05-27,30.07999992370605
2022-05-31,29.690000534057617
2022-06-01,29.32999992370605
2022-06-02,29.280000686645508
2022-06-03,28.690000534057617
2022-06-06,28.489999771118164
2022-06-07,28.75
2022-06-08,27.459999084472656
2022-06-09,25.959999084472656
2022-06-10,25.6299991607666
2022-06-13,24.040000915527344
2022-06-14,23.440000534057617
2022-06-15,24.3700008392334
2022-06-16,24.11000061035156
2022-06-17,24.21999931335449
2022-06-21,24.8799991607666
2022-06-22,25.18000030517578
2022-06-23,25.309999465942383
2022-06-24,26.100000381469727
2022-06-27,26.020000457763672
2022-06-28,25.46999931335449
2022-06-29,25.84000015258789
2022-06-30,25.90999984741211
2022-07-01,26.57999992370605
2022-07-05,26.350000381469727
2022-07-06,26.520000457763672
2022-07-07,26.39999961853028
2022-07-08,26.21999931335449
2022-07-11,26.290000915527344
2022-07-12,26.3799991607666
2022-07-13,25.959999084472656
2022-07-14,25.82999992370605
2022-07-15,26.21999931335449
2022-07-18,26.0
2022-07-19,26.450000762939453
2022-07-20,26.31999969482422
2022-07-21,26.65999984741211
2022-07-22,26.799999237060547
2022-07-25,26.739999771118164
2022-07-26,26.75
2022-07-27,26.89999961853028
2022-07-28,27.489999771118164
2022-07-29,27.6299991607666
2022-08-01,27.549999237060547
2022-08-02,27.299999237060547
2022-08-03,26.940000534057617
2022-08-04,26.8799991607666
2022-08-05,26.51000022888184
2022-08-08,27.21999931335449
2022-08-09,27.57999992370605
2022-08-10,28.18000030517578
2022-08-11,27.790000915527344
2022-08-12,28.3700008392334
2022-08-15,28.21999931335449
2022-08-16,28.25
2022-08-17,28.1299991607666
2022-08-18,28.11000061035156
2022-08-19,27.81999969482422
2022-08-22,27.809999465942383
2022-08-23,26.93000030517578
2022-08-24,27.09000015258789
2022-08-25,27.40999984741211
2022-08-26,26.82999992370605
2022-08-29,26.71999931335449
2022-08-30,26.290000915527344
2022-08-31,26.25
2022-09-01,26.290000915527344
2022-09-02,25.86000061035156
2022-09-06,26.170000076293945
2022-09-07,26.790000915527344
2022-09-08,26.65999984741211
2022-09-09,27.36000061035156
2022-09-12,27.540000915527344
2022-09-13,26.790000915527344
2022-09-14,26.420000076293945
2022-09-15,25.700000762939453
2022-09-16,25.71999931335449
2022-09-19,25.40999984741211
2022-09-20,24.65999984741211
2022-09-21,24.440000534057617
2022-09-22,24.549999237060547
2022-09-23,24.280000686645508
2022-09-26,23.440000534057617
2022-09-27,22.799999237060547
2022-09-28,23.34000015258789
2022-09-29,22.57999992370605
2022-09-30,22.920000076293945
2022-10-03,23.76000022888184
2022-10-04,23.8799991607666
2022-10-05,23.290000915527344
2022-10-06,22.59000015258789
2022-10-07,21.89999961853028
2022-10-10,21.61000061035156
2022-10-11,22.200000762939453
2022-10-12,22.15999984741211
2022-10-13,22.729999542236328
2022-10-14,22.270000457763672
2022-10-17,22.850000381469727
2022-10-18,23.15999984741211
2022-10-19,22.559999465942383
2022-10-20,22.450000762939453
2022-10-21,22.440000534057617
2022-10-24,22.229999542236328
2022-10-25,23.040000915527344
2022-10-26,23.0
2022-10-27,23.06999969482422
2022-10-28,23.770000457763672
2022-10-31,23.729999542236328
2022-11-01,23.799999237060547
2022-11-02,23.64999961853028
2022-11-03,23.989999771118164
2022-11-04,24.01000022888184
2022-11-07,24.200000762939453
2022-11-08,24.170000076293945
2022-11-09,23.89999961853028
2022-11-10,25.350000381469727
2022-11-11,25.420000076293945
2022-11-14,24.76000022888184
2022-11-15,25.200000762939453
2022-11-16,24.56999969482422
2022-11-17,24.39999961853028
2022-11-18,24.64999961853028
2022-11-21,25.190000534057617
2022-11-22,25.39999961853028
2022-11-23,25.26000022888184
2022-11-25,25.459999084472656
2022-11-28,24.81999969482422
2022-11-29,25.63999938964844
2022-11-30,26.26000022888184
2022-12-01,26.14999961853028
2022-12-02,26.18000030517578
2022-12-05,26.030000686645508
2022-12-06,25.809999465942383
2022-12-07,25.350000381469727
2022-12-08,25.520000457763672
2022-12-09,25.350000381469727
2022-12-12,25.299999237060547
2022-12-13,25.6299991607666
2022-12-14,25.489999771118164
2022-12-15,25.5
2022-12-16,25.14999961853028
2022-12-19,24.89999961853028
2022-12-20,24.739999771118164
2022-12-21,25.030000686645508
2022-12-22,24.93000030517578
2022-12-23,25.170000076293945
2022-12-27,25.309999465942383
2022-12-28,24.709999084472656
2022-12-29,25.200000762939453
2022-12-30,25.06999969482422
2023-01-03,25.440000534057617
2023-01-04,26.38999938964844
2023-01-05,25.959999084472656
2023-01-06,26.739999771118164
2023-01-09,26.270000457763672
2023-01-10,26.14999961853028
2023-01-11,27.07999992370605
2023-01-12,27.31999969482422
2023-01-13,27.049999237060547
2023-01-17,27.020000457763672
2023-01-18,26.739999771118164
2023-01-19,26.61000061035156
2023-01-20,26.850000381469727
2023-01-23,27.309999465942383
2023-01-24,27.200000762939453
2023-01-25,27.07999992370605
2023-01-26,27.290000915527344
2023-01-27,27.530000686645508
2023-01-30,27.13999938964844
2023-01-31,27.479999542236328
2023-02-01,27.420000076293945
2023-02-02,28.239999771118164
2023-02-03,27.6299991607666
2023-02-06,27.420000076293945
2023-02-07,27.229999542236328
2023-02-08,26.71999931335449
2023-02-09,26.309999465942383
2023-02-10,26.65999984741211
2023-02-13,26.489999771118164
2023-02-14,25.940000534057617
2023-02-15,26.049999237060547
2023-02-16,25.959999084472656
2023-02-17,26.1299991607666
2023-02-21,25.600000381469727
2023-02-22,25.09000015258789
2023-02-23,25.049999237060547
2023-02-24,24.549999237060547
2023-02-27,24.32999992370605
2023-02-28,24.059999465942383
2023-03-01,23.63999938964844
2023-03-02,23.799999237060547
2023-03-03,24.280000686645508
2023-03-06,24.190000534057617
2023-03-07,23.32999992370605
2023-03-08,23.51000022888184
2023-03-09,22.950000762939453
2023-03-10,21.420000076293945
2023-03-13,21.46999931335449
2023-03-14,21.559999465942383
2023-03-15,21.530000686645508
2023-03-16,21.38999938964844
2023-03-17,20.739999771118164
2023-03-20,21.0
2023-03-21,20.89999961853028
2023-03-22,20.229999542236328
2023-03-23,20.299999237060547
2023-03-24,20.90999984741211
2023-03-27,20.809999465942383
2023-03-28,20.8799991607666
2023-03-29,21.36000061035156
2023-03-30,21.690000534057617
2023-03-31,21.96999931335449
2023-04-03,21.71999931335449
2023-04-04,21.68000030517578
2023-04-05,21.479999542236328
2023-04-06,21.440000534057617
2023-04-10,21.68000030517578
2023-04-11,21.989999771118164
2023-04-12,21.530000686645508
2023-04-13,21.459999084472656
2023-04-14,21.01000022888184
2023-04-17,21.5
2023-04-18,21.209999084472656
2023-04-19,21.3700008392334
2023-04-20,21.059999465942383
2023-04-21,21.1299991607666
2023-04-24,21.200000762939453
2023-04-25,21.11000061035156
2023-04-26,20.770000457763672
2023-04-27,21.209999084472656
2023-04-28,21.96999931335449
2023-05-01,21.63999938964844
2023-05-02,21.18000030517578
2023-05-03,21.280000686645508
2023-05-04,21.3799991607666
2023-05-05,21.479999542236328
2023-05-08,21.21999931335449
2023-05-09,21.059999465942383
2023-05-10,21.07999992370605
2023-05-11,21.07999992370605
2023-05-12,20.96999931335449
2023-05-15,20.940000534057617
2023-05-16,20.280000686645508
2023-05-17,20.40999984741211
2023-05-18,20.200000762939453
2023-05-19,19.89999961853028
2023-05-22,20.100000381469727
2023-05-23,20.14999961853028
2023-05-24,19.63999938964844
2023-05-25,19.280000686645508
2023-05-26,19.46999931335449
2023-05-30,19.920000076293945
2023-05-31,19.959999084472656
2023-06-01,20.13999938964844
2023-06-02,20.71999931335449
2023-06-05,20.56999969482422
2023-06-06,21.18000030517578
2023-06-07,21.34000015258789
2023-06-08,20.93000030517578
2023-06-09,20.690000534057617
2023-06-12,20.75
2023-06-13,20.799999237060547
2023-06-14,20.700000762939453
2023-06-15,20.76000022888184
2023-06-16,20.670000076293945
2023-06-20,20.18000030517578
2023-06-21,19.8700008392334
2023-06-22,19.540000915527344
2023-06-23,19.270000457763672
2023-06-26,19.8700008392334
2023-06-27,20.14999961853028
2023-06-28,19.81999969482422
2023-06-29,19.979999542236328
2023-06-30,20.100000381469727
2023-07-03,20.57999992370605
2023-07-05,20.770000457763672
2023-07-06,20.71999931335449
2023-07-07,20.549999237060547
2023-07-10,20.59000015258789
2023-07-11,21.100000381469727
2023-07-12,20.96999931335449
2023-07-13,21.3799991607666
2023-07-14,21.39999961853028
2023-07-17,21.170000076293945
2023-07-18,20.89999961853028
2023-07-19,21.420000076293945
2023-07-20,21.64999961853028
2023-07-21,21.75
2023-07-24,22.1200008392334
2023-07-25,22.01000022888184
2023-07-26,22.209999084472656
2023-07-27,21.81999969482422
2023-07-28,21.729999542236328
2023-07-31,21.82999992370605
2023-08-01,21.690000534057617
2023-08-02,21.61000061035156
2023-08-03,21.520000457763672
2023-08-04,21.229999542236328
2023-08-07,21.489999771118164
2023-08-08,21.059999465942383
2023-08-09,21.15999984741211
2023-08-10,20.940000534057617
2023-08-11,20.89999961853028
2023-08-14,20.64999961853028
2023-08-15,20.32999992370605
2023-08-16,20.239999771118164
2023-08-17,20.280000686645508
2023-08-18,20.09000015258789
2023-08-21,19.8700008392334
2023-08-22,19.82999992370605
2023-08-23,20.25
2023-08-24,20.21999931335449
2023-08-25,20.229999542236328
2023-08-28,20.3799991607666
2023-08-29,20.46999931335449
2023-08-30,20.690000534057617
2023-08-31,20.57999992370605
2023-09-01,20.64999961853028
2023-09-05,20.39999961853028
2023-09-06,20.40999984741211
2023-09-07,20.1299991607666
2023-09-08,20.020000457763672
2023-09-11,19.76000022888184
2023-09-12,19.93000030517578
2023-09-13,19.86000061035156
2023-09-14,20.3700008392334
2023-09-15,20.38999938964844
2023-09-18,19.8799991607666
2023-09-19,19.940000534057617
2023-09-20,19.89999961853028
2023-09-21,19.059999465942383
2023-09-22,18.82999992370605
2023-09-25,18.71999931335449
2023-09-26,18.40999984741211
2023-09-27,18.049999237060547
2023-09-28,18.059999465942383
2023-09-29,18.36000061035156
2023-10-02,17.809999465942383
2023-10-03,17.31999969482422
2023-10-04,17.489999771118164
2023-10-05,17.389999389648438
2023-10-06,17.270000457763672
2023-10-09,17.540000915527344
2023-10-10,17.920000076293945
2023-10-11,18.13999938964844
2023-10-12,17.540000915527344
2023-10-13,17.389999389648438
2023-10-16,17.520000457763672
2023-10-17,17.40999984741211
2023-10-18,17.010000228881836
2023-10-19,16.68000030517578
2023-10-20,16.6200008392334
2023-10-23,16.5
2023-10-24,16.959999084472656
2023-10-25,16.399999618530273
2023-10-26,16.739999771118164
2023-10-27,16.420000076293945
2023-10-30,15.979999542236328
2023-10-31,15.550000190734863
2023-11-01,15.579999923706056
2023-11-02,16.829999923706055
2023-11-03,17.209999084472656
2023-11-06,16.770000457763672
2023-11-07,16.3700008392334
2023-11-08,16.489999771118164
2023-11-09,15.729999542236328
2023-11-10,15.9399995803833
2023-11-13,15.56999969482422
2023-11-14,16.940000534057617
2023-11-15,16.950000762939453
2023-11-16,16.549999237060547
2023-11-17,16.469999313354492
2023-11-20,16.639999389648438
2023-11-21,16.3700008392334
2023-11-22,16.6299991607666
2023-11-24,16.649999618530273
2023-11-27,16.760000228881836
2023-11-28,17.020000457763672
2023-11-29,17.139999389648438
2023-11-30,17.31999969482422
2023-12-01,18.200000762939453
2023-12-04,18.46999931335449
2023-12-05,18.36000061035156
2023-12-06,18.39999961853028
2023-12-07,18.770000457763672
2023-12-08,18.75
2023-12-11,18.770000457763672
2023-12-12,18.34000015258789
2023-12-13,19.190000534057617
2023-12-14,20.1200008392334
2023-12-15,19.549999237060547
2023-12-18,19.489999771118164
2023-12-19,19.81999969482422
2023-12-20,19.459999084472656
2023-12-21,19.39999961853028
2023-12-22,19.700000762939453
2023-12-26,19.959999084472656
2023-12-27,20.020000457763672
2023-12-28,20.18000030517578
2023-12-29,19.799999237060547
2024-01-02,20.030000686645508
2024-01-03,19.57999992370605
2024-01-04,19.65999984741211
2024-01-05,19.6299991607666
2024-01-08,19.979999542236328
2024-01-09,19.89999961853028
2024-01-10,19.96999931335449
2024-01-11,20.290000915527344
2024-01-12,20.84000015258789
2024-01-16,20.729999542236328
2024-01-17,20.040000915527344
2024-01-18,19.600000381469727
2024-01-19,19.75
2024-01-22,19.709999084472656
2024-01-23,19.3700008392334
2024-01-24,19.1299991607666
2024-01-25,19.36000061035156
2024-01-26,19.420000076293945
2024-01-29,19.21999931335449
2024-01-30,18.6200008392334
2024-01-31,18.5
2024-02-01,18.81999969482422
2024-02-02,18.309999465942383
2024-02-05,17.809999465942383
2024-02-06,18.07999992370605
2024-02-07,17.8700008392334
2024-02-08,17.989999771118164
2024-02-09,17.34000015258789
2024-02-12,17.540000915527344
2024-02-13,16.780000686645508
2024-02-14,16.860000610351562
2024-02-15,17.459999084472656
2024-02-16,17.15999984741211
2024-02-20,16.920000076293945
2024-02-21,16.81999969482422
2024-02-22,16.790000915527344
2024-02-23,16.6299991607666
2024-02-26,16.18000030517578
2024-02-27,16.239999771118164
2024-02-28,16.549999237060547
2024-02-29,16.75
2024-03-01,17.100000381469727
2024-03-04,16.850000381469727
2024-03-05,17.040000915527344
2024-03-06,17.56999969482422
2024-03-07,17.540000915527344
2024-03-08,17.739999771118164
2024-03-11,17.610000610351562
2024-03-12,17.389999389648438
2024-03-13,17.239999771118164
2024-03-14,16.90999984741211
2024-03-15,17.239999771118164
2024-03-18,17.31999969482422
2024-03-19,17.5
2024-03-20,17.579999923706055
2024-03-21,17.81999969482422
2024-03-22,17.540000915527344
2024-03-25,17.540000915527344
2024-03-26,17.559999465942383
2024-03-27,18.309999465942383
2024-03-28,18.75
2024-04-01,18.540000915527344
2024-04-02,18.25
2024-04-03,18.3799991607666
2024-04-04,18.32999992370605
2024-04-05,18.6299991607666
2024-04-08,18.979999542236328
2024-04-09,19.34000015258789
2024-04-10,18.68000030517578
2024-04-11,18.68000030517578
2024-04-12,18.520000457763672
2024-04-15,18.290000915527344
2024-04-16,17.81999969482422
2024-04-17,18.06999969482422
2024-04-18,18.010000228881836
2024-04-19,17.979999542236328
2024-04-22,18.229999542236328
2024-04-23,18.450000762939453
2024-04-24,18.6299991607666
2024-04-25,18.34000015258789
2024-04-26,18.799999237060547
2024-04-29,18.940000534057617
2024-04-30,18.61000061035156
2024-05-01,18.8799991607666
2024-05-02,19.170000076293945
2024-05-03,18.96999931335449
2024-05-06,18.96999931335449
2024-05-07,19.200000762939453
2024-05-08,19.14999961853028
2024-05-09,19.450000762939453
2024-05-10,19.549999237060547
2024-05-13,19.56999969482422
2024-05-14,19.81999969482422
2024-05-15,20.25
2024-05-16,19.96999931335449
2024-05-17,19.88999938964844
2024-05-20,19.790000915527344
2024-05-21,19.75
2024-05-22,19.520000457763672
2024-05-23,19.040000915527344
2024-05-24,19.100000381469727
2024-05-28,18.90999984741211
2024-05-29,18.959999084472656
2024-05-30,19.40999984741211
2024-05-31,19.89999961853028
2024-06-03,19.770000457763672
2024-06-04,19.739999771118164
2024-06-05,19.56999969482422
2024-06-06,19.530000686645508
2024-06-07,19.290000915527344
2024-06-10,19.229999542236328
2024-06-11,19.190000534057617
2024-06-12,19.39999961853028
2024-06-13,19.56999969482422
2024-06-14,19.64999961853028
2024-06-17,19.36000061035156
2024-06-18,19.479999542236328
2024-06-20,19.3799991607666
2024-06-21,19.239999771118164
2024-06-24,19.64999961853028
2024-06-25,19.190000534057617
2024-06-26,19.3700008392334
2024-06-27,19.239999771118164
2024-06-28,19.600000381469727
2024-07-01,19.46999931335449
2024-07-02,19.530000686645508
2024-07-03,19.479999542236328
2024-07-05,19.729999542236328
2024-07-08,19.6299991607666
2024-07-09,19.63999938964844
2024-07-10,19.81999969482422
2024-07-11,20.34000015258789
2024-07-12,20.540000915527344
2024-07-15,20.65999984741211
2024-07-16,21.07999992370605
2024-07-17,21.13999938964844
2024-07-18,20.93000030517578
2024-07-19,20.89999961853028
2024-07-22,21.01000022888184
2024-07-23,21.020000457763672
2024-07-24,20.76000022888184
2024-07-25,20.76000022888184
2024-07-26,21.89999961853028
2024-07-29,21.850000381469727
2024-07-30,21.84000015258789
2024-07-31,21.81999969482422
2024-08-01,21.729999542236328
2024-08-02,21.540000915527344
2024-08-05,20.739999771118164
2024-08-06,21.3799991607666
2024-08-07,21.229999542236328
2024-08-08,21.40999984741211
2024-08-09,21.6299991607666
2024-08-12,21.520000457763672
2024-08-13,21.940000534057617
2024-08-14,21.790000915527344
2024-08-15,21.57999992370605
2024-08-16,21.479999542236328
2024-08-19,21.700000762939453
2024-08-20,21.799999237060547
2024-08-21,21.88999938964844
2024-08-22,22.1200008392334
2024-08-23,22.459999084472656
2024-08-26,22.489999771118164
2024-08-27,22.280000686645508
2024-08-28,22.040000915527344
2024-08-29,22.1299991607666
2024-08-30,22.280000686645508
2024-09-03,22.200000762939453
2024-09-04,22.18000030517578
2024-09-05,22.09000015258789
2024-09-06,21.989999771118164
2024-09-09,22.1299991607666
2024-09-10,22.21999931335449
2024-09-11,22.14999961853028
2024-09-12,22.40999984741211
2024-09-13,22.57999992370605
2024-09-16,22.40999984741211
2024-09-17,21.940000534057617
2024-09-18,22.1200008392334
2024-09-19,21.89999961853028
2024-09-20,22.01000022888184
2024-09-23,22.56999969482422
2024-09-24,22.770000457763672
2024-09-25,22.799999237060547
2024-09-26,22.5
2024-09-27,22.600000381469727
2024-09-30,22.8700008392334
2024-10-01,22.670000076293945
2024-10-02,22.34000015258789
2024-10-03,22.21999931335449
2024-10-04,22.1200008392334
2024-10-07,22.01000022888184
2024-10-08,21.81999969482422
2024-10-09,21.780000686645508
2024-10-10,21.5
2024-10-11,21.670000076293945
2024-10-14,21.8799991607666
2024-10-15,22.31999969482422
2024-10-16,22.690000534057617
2024-10-17,22.309999465942383
2024-10-18,22.63999938964844
2024-10-21,22.18000030517578
2024-10-22,22.43000030517578
2024-10-23,23.1200008392334
2024-10-24,23.0
2024-10-25,22.290000915527344
2024-10-28,22.59000015258789
2024-10-29,22.520000457763672
2024-10-30,22.71999931335449
2024-10-31,22.450000762939453
2024-11-01,21.979999542236328
2024-11-04,21.989999771118164
2024-11-05,22.51000022888184
2024-11-06,22.32999992370605
2024-11-07,22.559999465942383
2024-11-08,22.76000022888184
2024-11-11,22.350000381469727
2024-11-12,21.790000915527344
2024-11-13,21.64999961853028
2024-11-14,21.25
2024-11-15,20.86000061035156
2024-11-18,20.8700008392334
2024-11-19,21.39999961853028
2024-11-20,21.43000030517578
2024-11-21,21.709999084472656
2024-11-22,21.6200008392334
2024-11-25,21.979999542236328
2024-11-26,22.31999969482422
2024-11-27,22.239999771118164
2024-11-29,21.989999771118164
2024-12-02,21.64999961853028
2024-12-03,21.51000022888184
2024-12-04,21.299999237060547
2024-12-05,21.489999771118164
2024-12-06,21.3799991607666
2024-12-09,21.700000762939453
2024-12-10,21.440000534057617
2024-12-11,21.270000457763672
2024-12-12,20.93000030517578
2024-12-13,20.76000022888184
2024-12-16,20.709999084472656
2024-12-17,20.8700008392334
2024-12-18,19.979999542236328
2024-12-19,19.76000022888184
2024-12-20,20.1200008392334
2024-12-23,20.18000030517578
2024-12-24,20.38999938964844
2024-12-26,20.26000022888184
2024-12-27,20.07999992370605
2024-12-30,19.979999542236328
2024-12-31,20.270000457763672
2025-01-02,20.15999984741211
2025-01-03,20.420000076293945
2025-01-06,20.020000457763672
2025-01-07,19.90999984741211
2025-01-08,20.31999969482422
2025-01-10,19.65999984741211
2025-01-13,20.0
2025-01-14,20.13999938964844
2025-01-15,20.31999969482422
2025-01-16,20.700000762939453
2025-01-17,20.780000686645508
2025-01-21,21.1200008392334
2025-01-22,20.549999237060547
2025-01-23,20.64999961853028
2025-01-24,20.82999992370605
2025-01-27,21.200000762939453
2025-01-28,20.65999984741211
2025-01-29,20.209999084472656
2025-01-30,20.51000022888184
2025-01-31,20.65999984741211
2025-02-03,20.3799991607666
2025-02-04,20.059999465942383
2025-02-05,20.040000915527344
2025-02-06,20.1200008392334
2025-02-07,19.86000061035156
2025-02-10,19.59000015258789
2025-02-11,19.61000061035156
2025-02-12,19.459999084472656
2025-02-13,19.959999084472656
2025-02-14,19.59000015258789
2025-02-18,19.57999992370605
2025-02-19,19.5
2025-02-20,19.770000457763672
2025-02-21,19.739999771118164
2025-02-24,19.82999992370605
2025-02-25,20.209999084472656
2025-02-26,20.020000457763672
2025-02-27,20.18000030517578
2025-02-28,20.459999084472656
2025-03-03,20.39999961853028
2025-03-04,20.25
2025-03-05,20.420000076293945
2025-03-06,20.1299991607666
2025-03-07,20.51000022888184
2025-03-10,20.670000076293945
2025-03-11,20.31999969482422
2025-03-12,20.200000762939453
2025-03-13,20.030000686645508
2025-03-14,20.46999931335449
2025-03-17,20.51000022888184
2025-03-18,20.46999931335449
2025-03-19,20.43000030517578
2025-03-20,20.350000381469727
2025-03-21,20.030000686645508
2025-03-24,20.450000762939453
2025-03-25,20.15999984741211
2025-03-26,20.309999465942383
2025-03-27,20.21999931335449
2025-03-28,20.190000534057617
2025-03-31,20.21999931335449
2025-04-01,20.020000457763672
2025-04-02,20.059999465942383
2025-04-03,19.459999084472656
2025-04-04,18.43000030517578
2025-04-07,18.200000762939453
2025-04-08,17.989999771118164
2025-04-09,18.63999938964844
2025-04-10,18.170000076293945
2025-04-11,18.15999984741211
2025-04-14,18.709999084472656
2025-04-15,18.770000457763672
2025-04-16,18.57999992370605
2025-04-17,18.75
2025-04-21,18.450000762939453
2025-04-22,18.809999465942383
2025-04-23,18.81999969482422
2025-04-24,18.809999465942383
2025-04-25,17.829999923706055
2025-04-28,17.75
2025-04-29,17.760000228881836
2025-04-30,17.84000015258789
2025-05-01,17.780000686645508
2025-05-02,17.809999465942383
2025-05-05,17.579999923706055
2025-05-06,17.440000534057617
2025-05-07,17.25
2025-05-08,17.389999389648438
2025-05-09,17.469999313354492
2025-05-12,17.549999237060547
2025-05-13,17.25
2025-05-14,16.969999313354492
2025-05-15,17.309999465942383
2025-05-16,17.729999542236328
2025-05-19,17.719999313354492
2025-05-20,17.489999771118164
2025-05-21,16.829999923706055
2025-05-22,16.81999969482422
2025-05-23,16.84000015258789
2025-05-27,17.350000381469727
2025-05-28,17.40999984741211
2025-05-29,17.520000457763672
2025-05-30,17.40999984741211
2025-06-02,17.40999984741211
2025-06-03,17.149999618530273
2025-06-04,17.100000381469727
2025-06-05,17.079999923706055
2025-06-06,17.260000228881836
2025-06-09,17.270000457763672
2025-06-10,17.600000381469727
2025-06-11,17.510000228881836
2025-06-12,17.5
2025-06-13,17.3799991607666
2025-06-16,17.139999389648438
2025-06-17,17.010000228881836
2025-06-18,17.049999237060547
2025-06-20,17.100000381469727
2025-06-23,17.489999771118164
2025-06-24,17.489999771118164
2025-06-25,17.309999465942383
2025-06-26,17.479999542236328
2025-06-27,17.360000610351562
2025-06-30,17.510000228881836
2025-07-01,17.8799991607666
2025-07-02,18.309999465942383
2025-07-03,18.21999931335449
2025-07-07,17.979999542236328
2025-07-08,18.209999084472656
2025-07-09,18.26000022888184
2025-07-10,18.540000915527344
2025-07-11,18.450000762939453
2025-07-14,18.540000915527344
2025-07-15,18.229999542236328
2025-07-16,18.26000022888184
2025-07-17,18.36000061035156
2025-07-18,18.31999969482422
2025-07-21,18.39999961853028
2025-07-22,18.989999771118164
2025-07-23,19.049999237060547
2025-07-24,18.8700008392334
2025-07-25,17.600000381469727
2025-07-28,17.260000228881836
2025-07-29,17.3700008392334
2025-07-30,17.219999313354492
2025-07-31,16.940000534057617
2025-08-01,16.770000457763672
2025-08-04,16.899999618530273
2025-08-05,17.190000534057617
2025-08-06,16.850000381469727
2025-08-07,16.959999084472656
2025-08-08,16.959999084472656
2025-08-11,16.770000457763672
2025-08-12,17.0
