,MPWR
2020-07-16,245.5399932861328
2020-07-17,249.4199981689453
2020-07-20,252.5599975585937
2020-07-21,248.7100067138672
2020-07-22,249.259994506836
2020-07-23,245.1999969482422
2020-07-24,245.1300048828125
2020-07-27,253.88999938964844
2020-07-28,247.47999572753903
2020-07-29,263.8800048828125
2020-07-30,269.75
2020-07-31,265.010009765625
2020-08-03,268.44000244140625
2020-08-04,275.6199951171875
2020-08-05,278.0400085449219
2020-08-06,282.5
2020-08-07,278.7300109863281
2020-08-10,272.1400146484375
2020-08-11,270.17999267578125
2020-08-12,280.0
2020-08-13,279.1199951171875
2020-08-14,275.8599853515625
2020-08-17,281.3800048828125
2020-08-18,275.3999938964844
2020-08-19,274.489990234375
2020-08-20,270.8099975585937
2020-08-21,272.75
2020-08-24,268.1099853515625
2020-08-25,271.57000732421875
2020-08-26,269.54998779296875
2020-08-27,264.010009765625
2020-08-28,269.4599914550781
2020-08-31,267.1300048828125
2020-09-01,272.6199951171875
2020-09-02,282.8500061035156
2020-09-03,263.0899963378906
2020-09-04,255.8099975585937
2020-09-08,242.6300048828125
2020-09-09,246.5599975585937
2020-09-10,243.19000244140625
2020-09-11,237.02999877929688
2020-09-14,247.6000061035156
2020-09-15,258.6700134277344
2020-09-16,250.2400054931641
2020-09-17,252.1100006103516
2020-09-18,253.94000244140625
2020-09-21,255.97000122070312
2020-09-22,259.4800109863281
2020-09-23,252.0599975585937
2020-09-24,259.5899963378906
2020-09-25,265.17999267578125
2020-09-28,274.8800048828125
2020-09-29,276.6099853515625
2020-09-30,279.6099853515625
2020-10-01,280.3399963378906
2020-10-02,272.3699951171875
2020-10-05,282.5
2020-10-06,286.510009765625
2020-10-07,298.32000732421875
2020-10-08,303.0
2020-10-09,315.4599914550781
2020-10-12,316.20001220703125
2020-10-13,315.4800109863281
2020-10-14,314.3900146484375
2020-10-15,320.92999267578125
2020-10-16,315.2099914550781
2020-10-19,312.4100036621094
2020-10-20,315.9200134277344
2020-10-21,311.17999267578125
2020-10-22,314.8299865722656
2020-10-23,321.45001220703125
2020-10-26,316.95001220703125
2020-10-27,319.8800048828125
2020-10-28,303.760009765625
2020-10-29,318.6300048828125
2020-10-30,319.6000061035156
2020-11-02,315.260009765625
2020-11-03,314.3900146484375
2020-11-04,335.8599853515625
2020-11-05,356.6000061035156
2020-11-06,357.17999267578125
2020-11-09,316.8399963378906
2020-11-10,309.760009765625
2020-11-11,317.44000244140625
2020-11-12,310.75
2020-11-13,306.95001220703125
2020-11-16,306.0
2020-11-17,302.8500061035156
2020-11-18,300.1099853515625
2020-11-19,312.32000732421875
2020-11-20,315.7300109863281
2020-11-23,318.8999938964844
2020-11-24,304.69000244140625
2020-11-25,306.4200134277344
2020-11-27,328.1400146484375
2020-11-30,319.9599914550781
2020-12-01,319.79998779296875
2020-12-02,320.8299865722656
2020-12-03,324.1400146484375
2020-12-04,321.3800048828125
2020-12-07,322.44000244140625
2020-12-08,323.489990234375
2020-12-09,308.6099853515625
2020-12-10,307.2699890136719
2020-12-11,306.57000732421875
2020-12-14,319.4599914550781
2020-12-15,331.5599975585937
2020-12-16,332.0299987792969
2020-12-17,341.4700012207031
2020-12-18,348.2300109863281
2020-12-21,346.57000732421875
2020-12-22,354.0599975585937
2020-12-23,353.8900146484375
2020-12-24,357.07000732421875
2020-12-28,360.4599914550781
2020-12-29,352.19000244140625
2020-12-30,360.7300109863281
2020-12-31,366.2300109863281
2021-01-04,364.8200073242188
2021-01-05,370.55999755859375
2021-01-06,358.6000061035156
2021-01-07,381.25
2021-01-08,387.4100036621094
2021-01-11,392.4599914550781
2021-01-12,391.5199890136719
2021-01-13,388.2200012207031
2021-01-14,386.2000122070313
2021-01-15,379.2300109863281
2021-01-19,391.3200073242188
2021-01-20,396.4200134277344
2021-01-21,403.1799926757813
2021-01-22,396.9100036621094
2021-01-25,391.3200073242188
2021-01-26,383.25
2021-01-27,351.75
2021-01-28,367.9800109863281
2021-01-29,355.2900085449219
2021-02-01,367.9299926757813
2021-02-02,374.5700073242188
2021-02-03,366.0199890136719
2021-02-04,367.6000061035156
2021-02-05,359.510009765625
2021-02-08,368.6199951171875
2021-02-09,379.1600036621094
2021-02-10,373.739990234375
2021-02-11,384.6700134277344
2021-02-12,385.9200134277344
2021-02-16,387.9599914550781
2021-02-17,380.2799987792969
2021-02-18,375.8800048828125
2021-02-19,393.75
2021-02-22,372.6600036621094
2021-02-23,371.6600036621094
2021-02-24,387.8599853515625
2021-02-25,362.5899963378906
2021-02-26,374.5199890136719
2021-03-01,389.0499877929688
2021-03-02,370.5799865722656
2021-03-03,354.8099975585937
2021-03-04,327.9700012207031
2021-03-05,332.9100036621094
2021-03-08,302.04998779296875
2021-03-09,323.8599853515625
2021-03-10,323.4100036621094
2021-03-11,337.6000061035156
2021-03-12,331.0
2021-03-15,341.6400146484375
2021-03-16,342.6499938964844
2021-03-17,352.20001220703125
2021-03-18,335.760009765625
2021-03-19,343.17999267578125
2021-03-22,348.239990234375
2021-03-23,336.70001220703125
2021-03-24,330.989990234375
2021-03-25,331.5799865722656
2021-03-26,350.9700012207031
2021-03-29,340.5400085449219
2021-03-30,342.5899963378906
2021-03-31,353.2099914550781
2021-04-01,367.5199890136719
2021-04-05,378.0799865722656
2021-04-06,374.5400085449219
2021-04-07,373.1199951171875
2021-04-08,378.3699951171875
2021-04-09,376.8699951171875
2021-04-12,373.9200134277344
2021-04-13,376.5199890136719
2021-04-14,369.9200134277344
2021-04-15,381.5700073242188
2021-04-16,378.6199951171875
2021-04-19,369.6000061035156
2021-04-20,364.2799987792969
2021-04-21,377.5700073242188
2021-04-22,372.1799926757813
2021-04-23,380.7900085449219
2021-04-26,389.5299987792969
2021-04-27,385.0
2021-04-28,377.5199890136719
2021-04-29,371.1099853515625
2021-04-30,361.3800048828125
2021-05-03,350.2799987792969
2021-05-04,334.1199951171875
2021-05-05,337.82000732421875
2021-05-06,333.3800048828125
2021-05-07,342.7900085449219
2021-05-10,321.8599853515625
2021-05-11,320.4100036621094
2021-05-12,306.1000061035156
2021-05-13,306.3299865722656
2021-05-14,316.5199890136719
2021-05-17,312.29998779296875
2021-05-18,309.3999938964844
2021-05-19,319.79998779296875
2021-05-20,331.9700012207031
2021-05-21,324.44000244140625
2021-05-24,329.8999938964844
2021-05-25,331.3500061035156
2021-05-26,339.0299987792969
2021-05-27,342.57000732421875
2021-05-28,343.1199951171875
2021-06-01,342.44000244140625
2021-06-02,343.6300048828125
2021-06-03,335.94000244140625
2021-06-04,347.0299987792969
2021-06-07,342.6400146484375
2021-06-08,338.6600036621094
2021-06-09,340.510009765625
2021-06-10,343.3999938964844
2021-06-11,347.1600036621094
2021-06-14,351.7900085449219
2021-06-15,345.4100036621094
2021-06-16,343.67999267578125
2021-06-17,356.0799865722656
2021-06-18,353.9599914550781
2021-06-21,354.1099853515625
2021-06-22,353.7200012207031
2021-06-23,350.0799865722656
2021-06-24,359.3500061035156
2021-06-25,365.6799926757813
2021-06-28,374.4800109863281
2021-06-29,377.3999938964844
2021-06-30,373.4500122070313
2021-07-01,370.1799926757813
2021-07-02,376.30999755859375
2021-07-06,383.4599914550781
2021-07-07,376.9200134277344
2021-07-08,373.0
2021-07-09,382.6000061035156
2021-07-12,386.9500122070313
2021-07-13,387.4500122070313
2021-07-14,382.8699951171875
2021-07-15,379.510009765625
2021-07-16,379.4599914550781
2021-07-19,380.739990234375
2021-07-20,392.3599853515625
2021-07-21,405.2999877929688
2021-07-22,405.0
2021-07-23,414.260009765625
2021-07-26,412.9400024414063
2021-07-27,407.260009765625
2021-07-28,431.0
2021-07-29,440.05999755859375
2021-07-30,449.260009765625
2021-08-02,454.4599914550781
2021-08-03,456.5400085449219
2021-08-04,466.4299926757813
2021-08-05,463.4800109863281
2021-08-06,461.7900085449219
2021-08-09,459.7699890136719
2021-08-10,458.3800048828125
2021-08-11,459.2300109863281
2021-08-12,462.3399963378906
2021-08-13,464.8500061035156
2021-08-16,458.5299987792969
2021-08-17,452.6700134277344
2021-08-18,457.9100036621094
2021-08-19,467.2200012207031
2021-08-20,476.1700134277344
2021-08-23,485.1799926757813
2021-08-24,485.3299865722656
2021-08-25,483.2699890136719
2021-08-26,487.2200012207031
2021-08-27,494.9599914550781
2021-08-30,502.9400024414063
2021-08-31,494.9299926757813
2021-09-01,496.0899963378906
2021-09-02,498.0199890136719
2021-09-03,502.1300048828125
2021-09-07,497.3599853515625
2021-09-08,492.05999755859375
2021-09-09,488.3299865722656
2021-09-10,494.0199890136719
2021-09-13,489.3800048828125
2021-09-14,495.4599914550781
2021-09-15,495.989990234375
2021-09-16,498.8299865722656
2021-09-17,497.5199890136719
2021-09-20,488.6199951171875
2021-09-21,492.6700134277344
2021-09-22,507.9299926757813
2021-09-23,517.75
2021-09-24,517.9199829101562
2021-09-27,509.1400146484375
2021-09-28,490.1900024414063
2021-09-29,484.6099853515625
2021-09-30,484.6799926757813
2021-10-01,483.0799865722656
2021-10-04,464.010009765625
2021-10-05,469.510009765625
2021-10-06,466.8200073242188
2021-10-07,472.2000122070313
2021-10-08,468.7200012207031
2021-10-11,460.8299865722656
2021-10-12,461.6900024414063
2021-10-13,465.9700012207031
2021-10-14,480.05999755859375
2021-10-15,481.0400085449219
2021-10-18,490.3200073242188
2021-10-19,496.0700073242188
2021-10-20,500.9700012207031
2021-10-21,517.5
2021-10-22,510.9500122070313
2021-10-25,522.8099975585938
2021-10-26,523.3200073242188
2021-10-27,525.0
2021-10-28,549.7100219726562
2021-10-29,525.4600219726562
2021-11-01,529.280029296875
2021-11-02,535.97998046875
2021-11-03,539.0599975585938
2021-11-04,535.0700073242188
2021-11-05,546.280029296875
2021-11-08,548.3499755859375
2021-11-09,553.469970703125
2021-11-10,537.5999755859375
2021-11-11,554.5900268554688
2021-11-12,561.77001953125
2021-11-15,562.9600219726562
2021-11-16,575.969970703125
2021-11-17,563.5499877929688
2021-11-18,560.9500122070312
2021-11-19,570.5900268554688
2021-11-22,557.8599853515625
2021-11-23,545.8400268554688
2021-11-24,552.5800170898438
2021-11-26,535.02001953125
2021-11-29,564.3200073242188
2021-11-30,553.4600219726562
2021-12-01,555.2000122070312
2021-12-02,554.4600219726562
2021-12-03,544.6199951171875
2021-12-06,510.2200012207031
2021-12-07,538.780029296875
2021-12-08,539.010009765625
2021-12-09,515.5900268554688
2021-12-10,503.4100036621094
2021-12-13,480.010009765625
2021-12-14,477.9200134277344
2021-12-15,490.3999938964844
2021-12-16,475.5
2021-12-17,482.989990234375
2021-12-20,477.4800109863281
2021-12-21,485.4500122070313
2021-12-22,492.7999877929688
2021-12-23,495.6000061035156
2021-12-27,511.0899963378906
2021-12-28,498.0799865722656
2021-12-29,498.3200073242188
2021-12-30,491.5
2021-12-31,493.3299865722656
2022-01-03,494.8500061035156
2022-01-04,491.25
2022-01-05,460.5299987792969
2022-01-06,465.6099853515625
2022-01-07,444.6900024414063
2022-01-10,449.3299865722656
2022-01-11,452.510009765625
2022-01-12,448.9100036621094
2022-01-13,433.6099853515625
2022-01-14,438.1799926757813
2022-01-18,416.3500061035156
2022-01-19,413.9700012207031
2022-01-20,404.1600036621094
2022-01-21,397.4299926757813
2022-01-24,402.0199890136719
2022-01-25,374.8699951171875
2022-01-26,378.2099914550781
2022-01-27,361.1199951171875
2022-01-28,370.8900146484375
2022-01-31,402.9299926757813
2022-02-01,406.3399963378906
2022-02-02,414.5
2022-02-03,393.1600036621094
2022-02-04,400.1199951171875
2022-02-07,396.9500122070313
2022-02-08,405.6000061035156
2022-02-09,422.80999755859375
2022-02-10,407.2900085449219
2022-02-11,424.2900085449219
2022-02-14,433.3200073242188
2022-02-15,479.2699890136719
2022-02-16,487.5700073242188
2022-02-17,461.8800048828125
2022-02-18,457.3500061035156
2022-02-22,450.1099853515625
2022-02-23,431.4100036621094
2022-02-24,455.1400146484375
2022-02-25,461.4400024414063
2022-02-28,458.7000122070313
2022-03-01,436.6000061035156
2022-03-02,453.4500122070313
2022-03-03,430.0
2022-03-04,413.7799987792969
2022-03-07,381.5
2022-03-08,394.4400024414063
2022-03-09,418.1600036621094
2022-03-10,409.05999755859375
2022-03-11,395.739990234375
2022-03-14,385.010009765625
2022-03-15,421.8200073242188
2022-03-16,440.6799926757813
2022-03-17,451.239990234375
2022-03-18,469.8800048828125
2022-03-21,464.4299926757813
2022-03-22,470.1499938964844
2022-03-23,463.7200012207031
2022-03-24,494.6199951171875
2022-03-25,491.5199890136719
2022-03-28,499.4200134277344
2022-03-29,512.2100219726562
2022-03-30,488.3999938964844
2022-03-31,485.6799926757813
2022-04-01,463.6000061035156
2022-04-04,474.5299987792969
2022-04-05,439.3800048828125
2022-04-06,431.25
2022-04-07,436.30999755859375
2022-04-08,411.5899963378906
2022-04-11,396.1099853515625
2022-04-12,401.0400085449219
2022-04-13,420.6400146484375
2022-04-14,409.3800048828125
2022-04-18,425.9200134277344
2022-04-19,437.4500122070313
2022-04-20,432.1900024414063
2022-04-21,415.55999755859375
2022-04-22,404.2099914550781
2022-04-25,420.1700134277344
2022-04-26,394.3699951171875
2022-04-27,392.3800048828125
2022-04-28,412.489990234375
2022-04-29,392.239990234375
2022-05-02,410.8699951171875
2022-05-03,457.4800109863281
2022-05-04,479.1900024414063
2022-05-05,451.9800109863281
2022-05-06,444.9400024414063
2022-05-09,406.739990234375
2022-05-10,412.7900085449219
2022-05-11,386.7099914550781
2022-05-12,388.4200134277344
2022-05-13,431.6700134277344
2022-05-16,417.0
2022-05-17,443.1000061035156
2022-05-18,411.3599853515625
2022-05-19,416.6900024414063
2022-05-20,418.1199951171875
2022-05-23,418.75
2022-05-24,388.4400024414063
2022-05-25,401.6099853515625
2022-05-26,421.6700134277344
2022-05-27,455.8500061035156
2022-05-31,450.3900146484375
2022-06-01,448.25
2022-06-02,472.2999877929688
2022-06-03,457.4599914550781
2022-06-06,466.1000061035156
2022-06-07,473.4400024414063
2022-06-08,457.8999938964844
2022-06-09,444.0799865722656
2022-06-10,423.6199951171875
2022-06-13,389.6400146484375
2022-06-14,407.1600036621094
2022-06-15,416.1900024414063
2022-06-16,387.1199951171875
2022-06-17,398.55999755859375
2022-06-21,412.8399963378906
2022-06-22,400.4599914550781
2022-06-23,399.6499938964844
2022-06-24,419.4100036621094
2022-06-27,416.8599853515625
2022-06-28,397.1300048828125
2022-06-29,392.4100036621094
2022-06-30,384.0400085449219
2022-07-01,364.9500122070313
2022-07-05,368.760009765625
2022-07-06,369.1000061035156
2022-07-07,386.6900024414063
2022-07-08,395.4800109863281
2022-07-11,389.6499938964844
2022-07-12,385.3699951171875
2022-07-13,387.4500122070313
2022-07-14,395.9800109863281
2022-07-15,410.25
2022-07-18,409.0400085449219
2022-07-19,426.239990234375
2022-07-20,442.0899963378906
2022-07-21,456.0299987792969
2022-07-22,436.4400024414063
2022-07-25,430.2799987792969
2022-07-26,422.1099853515625
2022-07-27,451.010009765625
2022-07-28,460.1099853515625
2022-07-29,464.7200012207031
2022-08-01,462.2999877929688
2022-08-02,505.7200012207031
2022-08-03,526.1199951171875
2022-08-04,530.9600219726562
2022-08-05,532.3300170898438
2022-08-08,535.52001953125
2022-08-09,511.05999755859375
2022-08-10,532.010009765625
2022-08-11,517.969970703125
2022-08-12,527.75
2022-08-15,536.8800048828125
2022-08-16,531.4099731445312
2022-08-17,520.5
2022-08-18,527.239990234375
2022-08-19,511.6499938964844
2022-08-22,491.6400146484375
2022-08-23,497.510009765625
2022-08-24,497.1099853515625
2022-08-25,514.4299926757812
2022-08-26,476.6199951171875
2022-08-29,461.760009765625
2022-08-30,463.1700134277344
2022-08-31,453.1799926757813
2022-09-01,425.4700012207031
2022-09-02,424.4200134277344
2022-09-06,418.8900146484375
2022-09-07,427.1900024414063
2022-09-08,438.7799987792969
2022-09-09,447.2000122070313
2022-09-12,446.9200134277344
2022-09-13,422.3299865722656
2022-09-14,429.7099914550781
2022-09-15,418.8800048828125
2022-09-16,417.9599914550781
2022-09-19,417.6600036621094
2022-09-20,410.8399963378906
2022-09-21,403.8599853515625
2022-09-22,381.7099914550781
2022-09-23,371.239990234375
2022-09-26,367.3500061035156
2022-09-27,372.6600036621094
2022-09-28,379.3299865722656
2022-09-29,365.3999938964844
2022-09-30,363.3999938964844
2022-10-03,377.0
2022-10-04,394.010009765625
2022-10-05,399.8399963378906
2022-10-06,395.3500061035156
2022-10-07,362.6000061035156
2022-10-10,344.3399963378906
2022-10-11,328.010009765625
2022-10-12,322.9800109863281
2022-10-13,331.9599914550781
2022-10-14,309.20001220703125
2022-10-17,316.1700134277344
2022-10-18,315.6000061035156
2022-10-19,314.8299865722656
2022-10-20,317.44000244140625
2022-10-21,332.8299865722656
2022-10-24,330.989990234375
2022-10-25,342.1600036621094
2022-10-26,333.3299865722656
2022-10-27,329.4800109863281
2022-10-28,346.79998779296875
2022-10-31,339.45001220703125
2022-11-01,348.8800048828125
2022-11-02,334.5400085449219
2022-11-03,334.20001220703125
2022-11-04,351.739990234375
2022-11-07,352.9599914550781
2022-11-08,356.1499938964844
2022-11-09,343.8399963378906
2022-11-10,386.8699951171875
2022-11-11,393.3699951171875
2022-11-14,387.9700012207031
2022-11-15,405.0299987792969
2022-11-16,375.3800048828125
2022-11-17,376.0400085449219
2022-11-18,377.30999755859375
2022-11-21,368.2799987792969
2022-11-22,374.0199890136719
2022-11-23,375.6900024414063
2022-11-25,369.2799987792969
2022-11-28,355.489990234375
2022-11-29,354.95001220703125
2022-11-30,381.9599914550781
2022-12-01,382.0700073242188
2022-12-02,383.2099914550781
2022-12-05,375.05999755859375
2022-12-06,363.8599853515625
2022-12-07,367.7699890136719
2022-12-08,385.3500061035156
2022-12-09,386.1000061035156
2022-12-12,393.0299987792969
2022-12-13,401.5199890136719
2022-12-14,395.3900146484375
2022-12-15,373.2999877929688
2022-12-16,367.0299987792969
2022-12-19,359.010009765625
2022-12-20,357.8699951171875
2022-12-21,367.0
2022-12-22,347.6000061035156
2022-12-23,350.6099853515625
2022-12-27,342.2799987792969
2022-12-28,340.2799987792969
2022-12-29,353.4200134277344
2022-12-30,353.6099853515625
2023-01-03,342.95001220703125
2023-01-04,357.8299865722656
2023-01-05,347.0599975585937
2023-01-06,367.4500122070313
2023-01-09,383.4599914550781
2023-01-10,388.1700134277344
2023-01-11,397.3699951171875
2023-01-12,399.6400146484375
2023-01-13,398.4599914550781
2023-01-17,401.6799926757813
2023-01-18,397.8500061035156
2023-01-19,383.2900085449219
2023-01-20,397.7799987792969
2023-01-23,428.510009765625
2023-01-24,419.1300048828125
2023-01-25,424.6900024414063
2023-01-26,432.760009765625
2023-01-27,425.0700073242188
2023-01-30,407.6199951171875
2023-01-31,426.55999755859375
2023-02-01,457.7699890136719
2023-02-02,473.9599914550781
2023-02-03,456.2999877929688
2023-02-06,449.6799926757813
2023-02-07,467.6199951171875
2023-02-08,463.0
2023-02-09,510.4299926757813
2023-02-10,492.0199890136719
2023-02-13,501.4200134277344
2023-02-14,520.5599975585938
2023-02-15,530.0900268554688
2023-02-16,513.3699951171875
2023-02-17,502.0899963378906
2023-02-21,481.9200134277344
2023-02-22,482.7099914550781
2023-02-23,494.8999938964844
2023-02-24,483.05999755859375
2023-02-27,486.260009765625
2023-02-28,484.2900085449219
2023-03-01,486.5299987792969
2023-03-02,493.739990234375
2023-03-03,506.0299987792969
2023-03-06,497.2099914550781
2023-03-07,492.7999877929688
2023-03-08,504.7699890136719
2023-03-09,492.6700134277344
2023-03-10,478.9500122070313
2023-03-13,486.2999877929688
2023-03-14,493.7200012207031
2023-03-15,476.6099853515625
2023-03-16,497.9700012207031
2023-03-17,488.30999755859375
2023-03-20,494.3399963378906
2023-03-21,498.4400024414063
2023-03-22,489.80999755859375
2023-03-23,510.5
2023-03-24,485.3999938964844
2023-03-27,482.8299865722656
2023-03-28,475.0400085449219
2023-03-29,490.9100036621094
2023-03-30,497.7900085449219
2023-03-31,500.5400085449219
2023-04-03,492.9700012207031
2023-04-04,483.010009765625
2023-04-05,473.3200073242188
2023-04-06,473.6099853515625
2023-04-10,488.760009765625
2023-04-11,484.6400146484375
2023-04-12,465.8900146484375
2023-04-13,476.8399963378906
2023-04-14,477.2699890136719
2023-04-17,482.3599853515625
2023-04-18,475.6199951171875
2023-04-19,463.5
2023-04-20,466.4200134277344
2023-04-21,463.0
2023-04-24,472.9299926757813
2023-04-25,450.8200073242188
2023-04-26,454.0400085449219
2023-04-27,448.6099853515625
2023-04-28,461.9700012207031
2023-05-01,471.739990234375
2023-05-02,468.1300048828125
2023-05-03,466.1099853515625
2023-05-04,458.9299926757813
2023-05-05,411.2699890136719
2023-05-08,418.6199951171875
2023-05-09,401.3800048828125
2023-05-10,415.9800109863281
2023-05-11,398.6099853515625
2023-05-12,399.1900024414063
2023-05-15,412.55999755859375
2023-05-16,402.5400085449219
2023-05-17,415.7099914550781
2023-05-18,431.4700012207031
2023-05-19,432.0199890136719
2023-05-22,448.3999938964844
2023-05-23,423.7000122070313
2023-05-24,415.7300109863281
2023-05-25,488.3200073242188
2023-05-26,520.9199829101562
2023-05-30,514.969970703125
2023-05-31,489.9100036621094
2023-06-01,499.2900085449219
2023-06-02,497.25
2023-06-05,487.1499938964844
2023-06-06,497.4100036621094
2023-06-07,494.5799865722656
2023-06-08,497.7000122070313
2023-06-09,501.8699951171875
2023-06-12,526.219970703125
2023-06-13,535.6900024414062
2023-06-14,537.2100219726562
2023-06-15,519.280029296875
2023-06-16,517.6099853515625
2023-06-20,510.2300109863281
2023-06-21,505.0799865722656
2023-06-22,512.239990234375
2023-06-23,506.0
2023-06-26,510.9100036621094
2023-06-27,532.8099975585938
2023-06-28,527.27001953125
2023-06-29,535.7999877929688
2023-06-30,540.22998046875
2023-07-03,542.5700073242188
2023-07-05,523.260009765625
2023-07-06,514.489990234375
2023-07-07,513.9000244140625
2023-07-10,534.3300170898438
2023-07-11,542.530029296875
2023-07-12,561.0399780273438
2023-07-13,576.6199951171875
2023-07-14,565.010009765625
2023-07-17,588.719970703125
2023-07-18,588.1099853515625
2023-07-19,574.510009765625
2023-07-20,529.0499877929688
2023-07-21,533.6699829101562
2023-07-24,533.219970703125
2023-07-25,551.530029296875
2023-07-26,528.7999877929688
2023-07-27,537.1900024414062
2023-07-28,545.5499877929688
2023-07-31,559.489990234375
2023-08-01,550.2899780273438
2023-08-02,530.4299926757812
2023-08-03,532.6799926757812
2023-08-04,537.0399780273438
2023-08-07,541.719970703125
2023-08-08,529.7000122070312
2023-08-09,521.0399780273438
2023-08-10,518.47998046875
2023-08-11,502.1700134277344
2023-08-14,524.6599731445312
2023-08-15,518.8900146484375
2023-08-16,493.9100036621094
2023-08-17,485.3500061035156
2023-08-18,482.2900085449219
2023-08-21,498.8900146484375
2023-08-22,500.6300048828125
2023-08-23,519.4500122070312
2023-08-24,488.010009765625
2023-08-25,489.0799865722656
2023-08-28,493.8699951171875
2023-08-29,512.8200073242188
2023-08-30,515.1400146484375
2023-08-31,521.2100219726562
2023-09-01,524.9199829101562
2023-09-05,528.719970703125
2023-09-06,523.1799926757812
2023-09-07,506.1400146484375
2023-09-08,500.8699951171875
2023-09-11,486.1600036621094
2023-09-12,473.9400024414063
2023-09-13,470.3599853515625
2023-09-14,479.1700134277344
2023-09-15,464.2300109863281
2023-09-18,463.1900024414063
2023-09-19,457.7799987792969
2023-09-20,452.8599853515625
2023-09-21,440.3800048828125
2023-09-22,449.2900085449219
2023-09-25,453.1499938964844
2023-09-26,444.5400085449219
2023-09-27,441.1799926757813
2023-09-28,451.9200134277344
2023-09-29,462.0
2023-10-02,459.3399963378906
2023-10-03,448.9299926757813
2023-10-04,457.1700134277344
2023-10-05,451.760009765625
2023-10-06,473.6799926757813
2023-10-09,476.0199890136719
2023-10-10,490.0
2023-10-11,502.0400085449219
2023-10-12,493.0400085449219
2023-10-13,475.75
2023-10-16,483.1199951171875
2023-10-17,476.55999755859375
2023-10-18,461.05999755859375
2023-10-19,433.75
2023-10-20,420.0400085449219
2023-10-23,413.489990234375
2023-10-24,418.0
2023-10-25,399.7300109863281
2023-10-26,404.05999755859375
2023-10-27,405.9299926757813
2023-10-30,404.0
2023-10-31,441.739990234375
2023-11-01,456.55999755859375
2023-11-02,471.7200012207031
2023-11-03,492.9299926757813
2023-11-06,493.5400085449219
2023-11-07,492.55999755859375
2023-11-08,492.9400024414063
2023-11-09,482.05999755859375
2023-11-10,504.5799865722656
2023-11-13,507.1199951171875
2023-11-14,535.469970703125
2023-11-15,547.5999755859375
2023-11-16,536.97998046875
2023-11-17,540.02001953125
2023-11-20,551.2000122070312
2023-11-21,538.0900268554688
2023-11-22,546.0700073242188
2023-11-24,549.4400024414062
2023-11-27,546.52001953125
2023-11-28,543.4400024414062
2023-11-29,552.4600219726562
2023-11-30,548.719970703125
2023-12-01,559.6099853515625
2023-12-04,559.5399780273438
2023-12-05,553.3900146484375
2023-12-06,554.239990234375
2023-12-07,568.5
2023-12-08,575.72998046875
2023-12-11,592.4000244140625
2023-12-12,595.8200073242188
2023-12-13,608.719970703125
2023-12-14,637.3900146484375
2023-12-15,633.3099975585938
2023-12-18,634.3300170898438
2023-12-19,635.260009765625
2023-12-20,611.030029296875
2023-12-21,621.72998046875
2023-12-22,617.6400146484375
2023-12-26,637.0399780273438
2023-12-27,636.5599975585938
2023-12-28,632.219970703125
2023-12-29,630.780029296875
2024-01-02,604.0
2024-01-03,578.2999877929688
2024-01-04,571.0599975585938
2024-01-05,573.989990234375
2024-01-08,590.7100219726562
2024-01-09,593.75
2024-01-10,589.1900024414062
2024-01-11,588.4299926757812
2024-01-12,578.760009765625
2024-01-16,596.4099731445312
2024-01-17,584.3499755859375
2024-01-18,610.9000244140625
2024-01-19,631.3300170898438
2024-01-22,637.760009765625
2024-01-23,642.0
2024-01-24,632.0
2024-01-25,615.6799926757812
2024-01-26,601.1400146484375
2024-01-29,619.780029296875
2024-01-30,613.4199829101562
2024-01-31,602.719970703125
2024-02-01,614.1300048828125
2024-02-02,635.8599853515625
2024-02-05,646.2100219726562
2024-02-06,632.97998046875
2024-02-07,645.4099731445312
2024-02-08,737.0700073242188
2024-02-09,752.3099975585938
2024-02-12,729.8699951171875
2024-02-13,712.1199951171875
2024-02-14,745.1799926757812
2024-02-15,734.3200073242188
2024-02-16,730.5
2024-02-20,712.3200073242188
2024-02-21,713.9199829101562
2024-02-22,741.2999877929688
2024-02-23,721.1300048828125
2024-02-26,724.8900146484375
2024-02-27,709.2899780273438
2024-02-28,710.5700073242188
2024-02-29,720.0399780273438
2024-03-01,743.75
2024-03-04,735.6799926757812
2024-03-05,717.6400146484375
2024-03-06,731.3699951171875
2024-03-07,767.5999755859375
2024-03-08,732.2100219726562
2024-03-11,719.1699829101562
2024-03-12,736.5499877929688
2024-03-13,708.1799926757812
2024-03-14,693.0
2024-03-15,686.989990234375
2024-03-18,674.2999877929688
2024-03-19,650.280029296875
2024-03-20,667.010009765625
2024-03-21,675.239990234375
2024-03-22,672.3099975585938
2024-03-25,669.3699951171875
2024-03-26,666.489990234375
2024-03-27,673.1400146484375
2024-03-28,677.4199829101562
2024-04-01,668.47998046875
2024-04-02,648.969970703125
2024-04-03,649.8400268554688
2024-04-04,643.1400146484375
2024-04-05,654.3099975585938
2024-04-08,681.3200073242188
2024-04-09,682.1500244140625
2024-04-10,666.489990234375
2024-04-11,684.3400268554688
2024-04-12,658.22998046875
2024-04-15,646.6300048828125
2024-04-16,655.530029296875
2024-04-17,637.719970703125
2024-04-18,620.3099975585938
2024-04-19,591.52001953125
2024-04-22,600.6300048828125
2024-04-23,611.3699951171875
2024-04-24,642.2100219726562
2024-04-25,660.3400268554688
2024-04-26,677.22998046875
2024-04-29,679.7000122070312
2024-04-30,669.3300170898438
2024-05-01,652.5900268554688
