,FDS
2021-09-20,374.510009765625
2021-09-21,371.1099853515625
2021-09-22,374.4299926757813
2021-09-23,373.5
2021-09-24,372.7799987792969
2021-09-27,369.1199951171875
2021-09-28,383.2900085449219
2021-09-29,394.510009765625
2021-09-30,394.7799987792969
2021-10-01,394.1300048828125
2021-10-04,396.6099853515625
2021-10-05,396.739990234375
2021-10-06,394.8200073242188
2021-10-07,401.6600036621094
2021-10-08,401.1300048828125
2021-10-11,405.1499938964844
2021-10-12,410.8599853515625
2021-10-13,409.7300109863281
2021-10-14,414.6600036621094
2021-10-15,414.8900146484375
2021-10-18,415.7999877929688
2021-10-19,422.3500061035156
2021-10-20,421.3200073242188
2021-10-21,426.989990234375
2021-10-22,430.9700012207031
2021-10-25,432.7699890136719
2021-10-26,435.3599853515625
2021-10-27,431.8599853515625
2021-10-28,438.7900085449219
2021-10-29,443.8900146484375
2021-11-01,434.8200073242188
2021-11-02,435.9800109863281
2021-11-03,440.2300109863281
2021-11-04,443.5499877929688
2021-11-05,446.8999938964844
2021-11-08,447.9700012207031
2021-11-09,445.7799987792969
2021-11-10,448.5799865722656
2021-11-11,456.7999877929688
2021-11-12,456.6700134277344
2021-11-15,462.9700012207031
2021-11-16,460.8999938964844
2021-11-17,461.1799926757813
2021-11-18,461.6600036621094
2021-11-19,461.2000122070313
2021-11-22,455.7799987792969
2021-11-23,465.010009765625
2021-11-24,469.0700073242188
2021-11-26,458.489990234375
2021-11-29,469.4299926757813
2021-11-30,468.5700073242188
2021-12-01,462.8200073242188
2021-12-02,470.4400024414063
2021-12-03,466.3800048828125
2021-12-06,459.7699890136719
2021-12-07,466.8299865722656
2021-12-08,474.4800109863281
2021-12-09,462.6700134277344
2021-12-10,466.0700073242188
2021-12-13,466.5400085449219
2021-12-14,461.8900146484375
2021-12-15,469.3399963378906
2021-12-16,471.3999938964844
2021-12-17,473.1199951171875
2021-12-20,470.9700012207031
2021-12-21,474.8299865722656
2021-12-22,477.4299926757813
2021-12-23,479.510009765625
2021-12-27,485.6199951171875
2021-12-28,487.7300109863281
2021-12-29,488.8500061035156
2021-12-30,484.739990234375
2021-12-31,486.010009765625
2022-01-03,476.0199890136719
2022-01-04,472.4599914550781
2022-01-05,451.2900085449219
2022-01-06,449.4299926757813
2022-01-07,441.8699951171875
2022-01-10,442.9100036621094
2022-01-11,444.510009765625
2022-01-12,447.7699890136719
2022-01-13,434.0899963378906
2022-01-14,427.1099853515625
2022-01-18,428.7099914550781
2022-01-19,429.5
2022-01-20,425.6000061035156
2022-01-21,420.1199951171875
2022-01-24,420.9800109863281
2022-01-25,414.489990234375
2022-01-26,406.8599853515625
2022-01-27,406.8399963378906
2022-01-28,412.1600036621094
2022-01-31,421.8900146484375
2022-02-01,421.3299865722656
2022-02-02,428.7000122070313
2022-02-03,419.2000122070313
2022-02-04,420.2799987792969
2022-02-07,417.5199890136719
2022-02-08,419.4599914550781
2022-02-09,417.5899963378906
2022-02-10,408.1600036621094
2022-02-11,407.05999755859375
2022-02-14,400.0299987792969
2022-02-15,408.0
2022-02-16,412.3200073242188
2022-02-17,405.6799926757813
2022-02-18,403.010009765625
2022-02-22,404.1499938964844
2022-02-23,394.0
2022-02-24,392.8200073242188
2022-02-25,406.7300109863281
2022-02-28,406.0899963378906
2022-03-01,411.8599853515625
2022-03-02,418.0
2022-03-03,411.6499938964844
2022-03-04,413.0499877929688
2022-03-07,412.8399963378906
2022-03-08,407.1700134277344
2022-03-09,414.9599914550781
2022-03-10,407.0
2022-03-11,407.7900085449219
2022-03-14,408.2699890136719
2022-03-15,416.4200134277344
2022-03-16,419.25
2022-03-17,427.1400146484375
2022-03-18,439.1499938964844
2022-03-21,437.5199890136719
2022-03-22,435.80999755859375
2022-03-23,426.8900146484375
2022-03-24,419.3900146484375
2022-03-25,414.1799926757813
2022-03-28,431.3399963378906
2022-03-29,437.3500061035156
2022-03-30,439.8999938964844
2022-03-31,434.1499938964844
2022-04-01,429.1199951171875
2022-04-04,433.1700134277344
2022-04-05,440.7900085449219
2022-04-06,442.6300048828125
2022-04-07,444.5700073242188
2022-04-08,441.8200073242188
2022-04-11,432.1400146484375
2022-04-12,425.6000061035156
2022-04-13,427.3699951171875
2022-04-14,420.5700073242188
2022-04-18,422.2300109863281
2022-04-19,434.489990234375
2022-04-20,443.3999938964844
2022-04-21,438.4100036621094
2022-04-22,427.2300109863281
2022-04-25,429.0400085449219
2022-04-26,416.8699951171875
2022-04-27,416.5199890136719
2022-04-28,419.3699951171875
2022-04-29,403.489990234375
2022-05-02,394.80999755859375
2022-05-03,399.2099914550781
2022-05-04,399.3500061035156
2022-05-05,382.6499938964844
2022-05-06,378.1700134277344
2022-05-09,363.8399963378906
2022-05-10,367.1199951171875
2022-05-11,365.7900085449219
2022-05-12,366.4200134277344
2022-05-13,371.80999755859375
2022-05-16,372.4500122070313
2022-05-17,374.1600036621094
2022-05-18,356.1000061035156
2022-05-19,360.4200134277344
2022-05-20,364.5700073242188
2022-05-23,372.2300109863281
2022-05-24,370.7999877929688
2022-05-25,370.6400146484375
2022-05-26,378.8500061035156
2022-05-27,388.010009765625
2022-05-31,381.7799987792969
2022-06-01,374.5899963378906
2022-06-02,384.510009765625
2022-06-03,379.3200073242188
2022-06-06,377.8200073242188
2022-06-07,381.5899963378906
2022-06-08,376.4599914550781
2022-06-09,369.6000061035156
2022-06-10,362.9400024414063
2022-06-13,352.760009765625
2022-06-14,350.7200012207031
2022-06-15,355.8699951171875
2022-06-16,348.7099914550781
2022-06-17,349.3299865722656
2022-06-21,358.7699890136719
2022-06-22,359.94000244140625
2022-06-23,388.760009765625
2022-06-24,392.5199890136719
2022-06-27,391.1499938964844
2022-06-28,376.0
2022-06-29,383.1000061035156
2022-06-30,384.5700073242188
2022-07-01,394.2000122070313
2022-07-05,395.80999755859375
2022-07-06,401.8500061035156
2022-07-07,401.8500061035156
2022-07-08,401.6300048828125
2022-07-11,403.8900146484375
2022-07-12,393.2999877929688
2022-07-13,392.8699951171875
2022-07-14,396.4599914550781
2022-07-15,399.9800109863281
2022-07-18,390.8500061035156
2022-07-19,399.6700134277344
2022-07-20,401.0400085449219
2022-07-21,411.0499877929688
2022-07-22,408.0299987792969
2022-07-25,406.2300109863281
2022-07-26,405.239990234375
2022-07-27,408.80999755859375
2022-07-28,421.1499938964844
2022-07-29,429.6799926757813
2022-08-01,422.7999877929688
2022-08-02,420.9200134277344
2022-08-03,422.4700012207031
2022-08-04,424.7799987792969
2022-08-05,423.30999755859375
2022-08-08,423.5499877929688
2022-08-09,423.75
2022-08-10,434.8999938964844
2022-08-11,433.1499938964844
2022-08-12,441.0700073242188
2022-08-15,446.5899963378906
2022-08-16,447.6900024414063
2022-08-17,452.8500061035156
2022-08-18,454.2300109863281
2022-08-19,446.3699951171875
2022-08-22,443.7099914550781
2022-08-23,439.0
2022-08-24,441.9299926757813
2022-08-25,452.3800048828125
2022-08-26,445.1199951171875
2022-08-29,441.3500061035156
2022-08-30,437.6300048828125
2022-08-31,433.3399963378906
2022-09-01,440.05999755859375
2022-09-02,430.4400024414063
2022-09-06,436.3900146484375
2022-09-07,444.7699890136719
2022-09-08,448.8399963378906
2022-09-09,453.3800048828125
2022-09-12,457.0799865722656
2022-09-13,446.8699951171875
2022-09-14,448.8599853515625
2022-09-15,446.6700134277344
2022-09-16,446.0199890136719
2022-09-19,446.4599914550781
2022-09-20,441.6400146484375
2022-09-21,430.4500122070313
2022-09-22,394.75
2022-09-23,392.6700134277344
2022-09-26,388.4200134277344
2022-09-27,391.1300048828125
2022-09-28,393.05999755859375
2022-09-29,396.8599853515625
2022-09-30,400.1099853515625
2022-10-03,408.1199951171875
2022-10-04,422.30999755859375
2022-10-05,423.7999877929688
2022-10-06,419.25
2022-10-07,413.6900024414063
2022-10-10,412.7799987792969
2022-10-11,414.7099914550781
2022-10-12,401.6600036621094
2022-10-13,409.05999755859375
2022-10-14,394.5799865722656
2022-10-17,407.0
2022-10-18,409.2900085449219
2022-10-19,406.1000061035156
2022-10-20,399.5299987792969
2022-10-21,407.0899963378906
2022-10-24,410.1700134277344
2022-10-25,419.260009765625
2022-10-26,417.6499938964844
2022-10-27,423.4299926757813
2022-10-28,430.3999938964844
2022-10-31,425.489990234375
2022-11-01,426.25
2022-11-02,415.260009765625
2022-11-03,412.5199890136719
2022-11-04,408.4500122070313
2022-11-07,414.2099914550781
2022-11-08,422.760009765625
2022-11-09,418.1799926757813
2022-11-10,436.2799987792969
2022-11-11,421.239990234375
2022-11-14,424.5899963378906
2022-11-15,432.9200134277344
2022-11-16,441.4800109863281
2022-11-17,436.7000122070313
2022-11-18,437.7699890136719
2022-11-21,446.6099853515625
2022-11-22,451.8599853515625
2022-11-23,453.739990234375
2022-11-25,455.5799865722656
2022-11-28,452.3500061035156
2022-11-29,449.1199951171875
2022-11-30,461.2900085449219
2022-12-01,472.1600036621094
2022-12-02,471.1499938964844
2022-12-05,459.0899963378906
2022-12-06,454.1499938964844
2022-12-07,450.2900085449219
2022-12-08,451.2999877929688
2022-12-09,449.739990234375
2022-12-12,449.8900146484375
2022-12-13,456.9599914550781
2022-12-14,449.2999877929688
2022-12-15,431.05999755859375
2022-12-16,428.3800048828125
2022-12-19,419.8999938964844
2022-12-20,397.2799987792969
2022-12-21,404.5
2022-12-22,398.5
2022-12-23,398.0400085449219
2022-12-27,395.5499877929688
2022-12-28,394.5199890136719
2022-12-29,406.5
2022-12-30,401.2099914550781
2023-01-03,405.9599914550781
2023-01-04,407.7900085449219
2023-01-05,393.5499877929688
2023-01-06,404.4599914550781
2023-01-09,404.6199951171875
2023-01-10,409.2799987792969
2023-01-11,412.8200073242188
2023-01-12,413.8800048828125
2023-01-13,421.3599853515625
2023-01-17,428.7000122070313
2023-01-18,429.4200134277344
2023-01-19,421.4500122070313
2023-01-20,423.760009765625
2023-01-23,424.1700134277344
2023-01-24,419.6400146484375
2023-01-25,413.8399963378906
2023-01-26,420.489990234375
2023-01-27,425.4400024414063
2023-01-30,420.6199951171875
2023-01-31,422.9400024414063
2023-02-01,426.5499877929688
2023-02-02,433.2999877929688
2023-02-03,427.55999755859375
2023-02-06,426.8800048828125
2023-02-07,434.0199890136719
2023-02-08,431.7900085449219
2023-02-09,427.260009765625
2023-02-10,428.30999755859375
2023-02-13,434.4200134277344
2023-02-14,429.8200073242188
2023-02-15,435.2699890136719
2023-02-16,427.1700134277344
2023-02-17,431.2300109863281
2023-02-21,421.9100036621094
2023-02-22,422.3599853515625
2023-02-23,426.4800109863281
2023-02-24,421.3900146484375
2023-02-27,419.9200134277344
2023-02-28,414.5499877929688
2023-03-01,412.7699890136719
2023-03-02,414.6400146484375
2023-03-03,421.2000122070313
2023-03-06,418.3200073242188
2023-03-07,409.6499938964844
2023-03-08,408.0400085449219
2023-03-09,406.0299987792969
2023-03-10,395.6300048828125
2023-03-13,397.4700012207031
2023-03-14,409.5499877929688
2023-03-15,404.6900024414063
2023-03-16,405.2000122070313
2023-03-17,405.80999755859375
2023-03-20,411.5499877929688
2023-03-21,419.2000122070313
2023-03-22,415.6499938964844
2023-03-23,392.5899963378906
2023-03-24,398.8599853515625
2023-03-27,394.4100036621094
2023-03-28,401.4700012207031
2023-03-29,407.6300048828125
2023-03-30,410.6799926757813
2023-03-31,415.0899963378906
2023-04-03,416.05999755859375
2023-04-04,409.7699890136719
2023-04-05,402.0400085449219
2023-04-06,404.7799987792969
2023-04-10,403.7000122070313
2023-04-11,406.0499877929688
2023-04-12,411.7200012207031
2023-04-13,417.260009765625
2023-04-14,413.9700012207031
2023-04-17,416.4400024414063
2023-04-18,416.9599914550781
2023-04-19,416.5299987792969
2023-04-20,416.7000122070313
2023-04-21,421.4800109863281
2023-04-24,422.2000122070313
2023-04-25,412.0700073242188
2023-04-26,401.3999938964844
2023-04-27,410.1600036621094
2023-04-28,411.6900024414063
2023-05-01,411.1300048828125
2023-05-02,398.0799865722656
2023-05-03,393.6499938964844
2023-05-04,395.010009765625
2023-05-05,405.8500061035156
2023-05-08,402.6700134277344
2023-05-09,402.010009765625
2023-05-10,404.3900146484375
2023-05-11,400.2699890136719
2023-05-12,398.3599853515625
2023-05-15,396.0299987792969
2023-05-16,388.5400085449219
2023-05-17,394.260009765625
2023-05-18,393.5499877929688
2023-05-19,396.1900024414063
2023-05-22,398.25
2023-05-23,389.0400085449219
2023-05-24,384.5799865722656
2023-05-25,385.0700073242188
2023-05-26,388.4400024414063
2023-05-30,389.8599853515625
2023-05-31,384.8900146484375
2023-06-01,390.2900085449219
2023-06-02,398.80999755859375
2023-06-05,398.1900024414063
2023-06-06,397.6000061035156
2023-06-07,397.5400085449219
2023-06-08,403.4500122070313
2023-06-09,397.5799865722656
2023-06-12,400.2799987792969
2023-06-13,406.4500122070313
2023-06-14,410.989990234375
2023-06-15,422.3200073242188
2023-06-16,420.9100036621094
2023-06-20,421.5499877929688
2023-06-21,423.3399963378906
2023-06-22,404.1499938964844
2023-06-23,394.0499877929688
2023-06-26,395.6600036621094
2023-06-27,400.3399963378906
2023-06-28,395.4800109863281
2023-06-29,395.5499877929688
2023-06-30,400.6499938964844
2023-07-03,393.5400085449219
2023-07-05,395.4500122070313
2023-07-06,391.2000122070313
2023-07-07,387.5700073242188
2023-07-10,395.4299926757813
2023-07-11,400.7000122070313
2023-07-12,399.5199890136719
2023-07-13,413.8399963378906
2023-07-14,410.7300109863281
2023-07-17,420.1000061035156
2023-07-18,424.3599853515625
2023-07-19,425.1799926757813
2023-07-20,429.6000061035156
2023-07-21,431.9400024414063
2023-07-24,436.739990234375
2023-07-25,439.239990234375
2023-07-26,440.4200134277344
2023-07-27,435.4400024414063
2023-07-28,436.510009765625
2023-07-31,435.0400085449219
2023-08-01,433.5899963378906
2023-08-02,434.1000061035156
2023-08-03,431.0400085449219
2023-08-04,422.0899963378906
2023-08-07,424.7900085449219
2023-08-08,420.3399963378906
2023-08-09,421.9800109863281
2023-08-10,422.3900146484375
2023-08-11,423.9800109863281
2023-08-14,425.4200134277344
2023-08-15,423.6700134277344
2023-08-16,425.1000061035156
2023-08-17,430.3900146484375
2023-08-18,429.3999938964844
2023-08-21,430.0
2023-08-22,430.0199890136719
2023-08-23,437.5499877929688
2023-08-24,440.4700012207031
2023-08-25,429.5700073242188
2023-08-28,429.0499877929688
2023-08-29,430.80999755859375
2023-08-30,434.9500122070313
2023-08-31,436.4100036621094
2023-09-01,435.4800109863281
2023-09-05,432.5199890136719
2023-09-06,430.510009765625
2023-09-07,430.9200134277344
2023-09-08,429.0
2023-09-11,426.4400024414063
2023-09-12,423.5199890136719
2023-09-13,429.1400146484375
2023-09-14,431.6600036621094
2023-09-15,427.6700134277344
2023-09-18,429.1799926757813
2023-09-19,426.30999755859375
2023-09-20,423.7699890136719
2023-09-21,426.760009765625
2023-09-22,435.8200073242188
2023-09-25,436.9700012207031
2023-09-26,432.0899963378906
2023-09-27,435.1900024414063
2023-09-28,441.8599853515625
2023-09-29,437.260009765625
2023-10-02,436.0700073242188
2023-10-03,435.7300109863281
2023-10-04,447.2999877929688
2023-10-05,449.1900024414063
2023-10-06,452.30999755859375
2023-10-09,451.4200134277344
2023-10-10,453.3399963378906
2023-10-11,456.8699951171875
2023-10-12,447.3200073242188
2023-10-13,446.6300048828125
2023-10-16,447.9100036621094
2023-10-17,450.0700073242188
2023-10-18,443.7999877929688
2023-10-19,436.8699951171875
2023-10-20,430.1199951171875
2023-10-23,431.6799926757813
2023-10-24,429.9100036621094
2023-10-25,424.1799926757813
2023-10-26,429.05999755859375
2023-10-27,420.4200134277344
2023-10-30,427.25
2023-10-31,431.8900146484375
2023-11-01,436.5700073242188
2023-11-02,442.260009765625
2023-11-03,443.7900085449219
2023-11-06,446.5700073242188
2023-11-07,448.8699951171875
2023-11-08,445.7300109863281
2023-11-09,448.5499877929688
2023-11-10,453.0199890136719
2023-11-13,453.4599914550781
2023-11-14,459.4299926757813
2023-11-15,458.5400085449219
2023-11-16,464.2799987792969
2023-11-17,457.3399963378906
2023-11-20,456.0
2023-11-21,457.4100036621094
2023-11-22,457.760009765625
2023-11-24,460.1099853515625
2023-11-27,460.2799987792969
2023-11-28,456.5400085449219
2023-11-29,454.3900146484375
2023-11-30,453.4599914550781
2023-12-01,455.1700134277344
2023-12-04,454.2999877929688
2023-12-05,446.5
2023-12-06,443.5400085449219
2023-12-07,442.1400146484375
2023-12-08,443.8900146484375
2023-12-11,449.1400146484375
2023-12-12,453.2000122070313
2023-12-13,458.9800109863281
2023-12-14,454.0
2023-12-15,456.9599914550781
2023-12-18,458.4800109863281
2023-12-19,448.6499938964844
2023-12-20,452.3200073242188
2023-12-21,470.1799926757813
2023-12-22,469.1300048828125
2023-12-26,472.30999755859375
2023-12-27,474.2099914550781
2023-12-28,476.7900085449219
2023-12-29,477.0499877929688
2024-01-02,462.739990234375
2024-01-03,454.7200012207031
2024-01-04,458.1600036621094
2024-01-05,456.5799865722656
2024-01-08,458.760009765625
2024-01-09,454.510009765625
2024-01-10,462.7699890136719
2024-01-11,464.9599914550781
2024-01-12,466.55999755859375
2024-01-16,462.2300109863281
2024-01-17,458.4200134277344
2024-01-18,461.1799926757813
2024-01-19,463.4500122070313
2024-01-22,467.7699890136719
2024-01-23,470.9100036621094
2024-01-24,470.8500061035156
2024-01-25,471.0799865722656
2024-01-26,470.6700134277344
2024-01-29,472.7000122070313
2024-01-30,479.239990234375
2024-01-31,475.9200134277344
2024-02-01,484.5700073242188
2024-02-02,486.7699890136719
2024-02-05,477.3999938964844
2024-02-06,477.4100036621094
2024-02-07,483.05999755859375
2024-02-08,470.05999755859375
2024-02-09,477.5899963378906
2024-02-12,471.2200012207031
2024-02-13,463.3299865722656
2024-02-14,461.7799987792969
2024-02-15,464.0199890136719
2024-02-16,458.4200134277344
2024-02-20,456.8599853515625
2024-02-21,453.3500061035156
2024-02-22,458.8699951171875
2024-02-23,463.4700012207031
2024-02-26,459.0700073242188
2024-02-27,461.5400085449219
2024-02-28,465.989990234375
2024-02-29,462.5799865722656
2024-03-01,461.3200073242188
2024-03-04,464.9800109863281
2024-03-05,464.3299865722656
2024-03-06,464.9500122070313
2024-03-07,467.260009765625
2024-03-08,466.1199951171875
2024-03-11,476.8500061035156
2024-03-12,480.2000122070313
2024-03-13,481.6199951171875
2024-03-14,478.8800048828125
2024-03-15,475.9599914550781
2024-03-18,477.6600036621094
2024-03-19,481.8699951171875
2024-03-20,487.8999938964844
2024-03-21,450.6600036621094
2024-03-22,447.4599914550781
2024-03-25,444.7300109863281
2024-03-26,443.8599853515625
2024-03-27,447.3800048828125
2024-03-28,454.3900146484375
2024-04-01,442.8800048828125
2024-04-02,439.6000061035156
2024-04-03,435.8599853515625
2024-04-04,433.2900085449219
2024-04-05,433.1700134277344
2024-04-08,440.2699890136719
2024-04-09,439.6799926757813
2024-04-10,428.6700134277344
2024-04-11,427.2699890136719
2024-04-12,426.239990234375
2024-04-15,424.0899963378906
2024-04-16,427.05999755859375
2024-04-17,429.25
2024-04-18,429.4599914550781
2024-04-19,434.0199890136719
2024-04-22,438.4299926757813
2024-04-23,419.9400024414063
2024-04-24,422.8299865722656
2024-04-25,418.7099914550781
2024-04-26,421.4700012207031
2024-04-29,422.9400024414063
2024-04-30,416.8900146484375
2024-05-01,419.5700073242188
2024-05-02,423.3599853515625
2024-05-03,428.25
2024-05-06,436.0799865722656
2024-05-07,435.4599914550781
2024-05-08,433.8999938964844
2024-05-09,435.9800109863281
2024-05-10,439.1600036621094
2024-05-13,440.0299987792969
2024-05-14,441.510009765625
2024-05-15,445.3699951171875
2024-05-16,445.5199890136719
2024-05-17,448.8800048828125
2024-05-20,452.4800109863281
2024-05-21,449.9299926757813
2024-05-22,447.7900085449219
2024-05-23,436.3599853515625
2024-05-24,436.0400085449219
2024-05-28,427.0499877929688
2024-05-29,417.6799926757813
2024-05-30,406.489990234375
2024-05-31,404.260009765625
2024-06-03,394.8900146484375
2024-06-04,396.1499938964844
2024-06-05,401.1199951171875
2024-06-06,410.1000061035156
2024-06-07,409.9299926757813
2024-06-10,406.239990234375
2024-06-11,408.260009765625
2024-06-12,406.2000122070313
2024-06-13,402.7900085449219
2024-06-14,401.739990234375
2024-06-17,406.7300109863281
2024-06-18,407.1700134277344
2024-06-20,408.3500061035156
2024-06-21,423.7300109863281
2024-06-24,424.8900146484375
2024-06-25,419.2000122070313
2024-06-26,415.6600036621094
2024-06-27,415.0
2024-06-28,408.2699890136719
2024-07-01,411.1600036621094
2024-07-02,416.010009765625
2024-07-03,416.760009765625
2024-07-05,423.4100036621094
2024-07-08,417.8699951171875
2024-07-09,411.739990234375
2024-07-10,414.6499938964844
2024-07-11,419.1000061035156
2024-07-12,423.8999938964844
2024-07-15,428.5400085449219
2024-07-16,442.239990234375
2024-07-17,440.9100036621094
2024-07-18,431.6300048828125
2024-07-19,424.3200073242188
2024-07-22,429.25
2024-07-23,416.1400146484375
2024-07-24,403.2099914550781
2024-07-25,411.6600036621094
2024-07-26,415.3299865722656
2024-07-29,411.2999877929688
2024-07-30,416.8200073242188
2024-07-31,413.0899963378906
2024-08-01,408.7099914550781
2024-08-02,414.55999755859375
2024-08-05,401.8399963378906
2024-08-06,404.6600036621094
2024-08-07,401.1900024414063
2024-08-08,403.7799987792969
2024-08-09,403.0299987792969
2024-08-12,397.0400085449219
2024-08-13,401.05999755859375
2024-08-14,404.3299865722656
2024-08-15,408.7200012207031
2024-08-16,410.8699951171875
2024-08-19,413.0400085449219
2024-08-20,412.2900085449219
2024-08-21,412.4299926757813
2024-08-22,407.989990234375
2024-08-23,408.9700012207031
2024-08-26,410.2900085449219
2024-08-27,411.7099914550781
2024-08-28,413.260009765625
2024-08-29,417.6300048828125
2024-08-30,422.8399963378906
2024-09-03,426.6499938964844
2024-09-04,430.5700073242188
2024-09-05,427.010009765625
2024-09-06,424.0299987792969
2024-09-09,428.8999938964844
2024-09-10,440.7300109863281
2024-09-11,437.5400085449219
2024-09-12,439.8800048828125
2024-09-13,445.3599853515625
2024-09-16,453.9800109863281
2024-09-17,448.2799987792969
2024-09-18,446.80999755859375
2024-09-19,469.4800109863281
2024-09-20,465.9100036621094
2024-09-23,468.7300109863281
2024-09-24,463.7699890136719
2024-09-25,457.80999755859375
2024-09-26,455.6700134277344
2024-09-27,458.489990234375
2024-09-30,459.8500061035156
2024-10-01,454.9800109863281
2024-10-02,457.010009765625
2024-10-03,459.0899963378906
2024-10-04,457.0
2024-10-07,449.739990234375
2024-10-08,456.8299865722656
2024-10-09,455.7200012207031
2024-10-10,454.0299987792969
2024-10-11,456.80999755859375
2024-10-14,461.8500061035156
2024-10-15,469.1099853515625
2024-10-16,470.4599914550781
2024-10-17,472.4700012207031
2024-10-18,471.5299987792969
2024-10-21,468.9299926757813
2024-10-22,465.0700073242188
2024-10-23,463.7699890136719
2024-10-24,456.6300048828125
2024-10-25,454.9400024414063
2024-10-28,459.2900085449219
2024-10-29,460.0899963378906
2024-10-30,453.7999877929688
2024-10-31,454.05999755859375
2024-11-01,458.7999877929688
2024-11-04,461.80999755859375
2024-11-05,467.9599914550781
2024-11-06,478.4700012207031
2024-11-07,473.8800048828125
2024-11-08,477.4599914550781
2024-11-11,481.8500061035156
2024-11-12,484.2699890136719
2024-11-13,490.8299865722656
2024-11-14,495.7200012207031
2024-11-15,483.8999938964844
2024-11-18,485.9299926757813
2024-11-19,481.3999938964844
2024-11-20,474.4400024414063
2024-11-21,485.7699890136719
2024-11-22,487.6199951171875
2024-11-25,491.0499877929688
2024-11-26,490.9800109863281
2024-11-27,489.5
2024-11-29,490.6700134277344
2024-12-02,489.4700012207031
2024-12-03,485.5199890136719
2024-12-04,483.55999755859375
2024-12-05,478.3699951171875
2024-12-06,479.9700012207031
2024-12-09,477.760009765625
2024-12-10,483.7799987792969
2024-12-11,490.0400085449219
2024-12-12,488.6099853515625
2024-12-13,488.739990234375
2024-12-16,487.5899963378906
2024-12-17,488.80999755859375
2024-12-18,473.0499877929688
2024-12-19,489.7300109863281
2024-12-20,483.5199890136719
2024-12-23,489.3399963378906
2024-12-24,491.3500061035156
2024-12-26,491.6099853515625
2024-12-27,486.55999755859375
2024-12-30,482.6799926757813
2024-12-31,480.2799987792969
2025-01-02,476.510009765625
2025-01-03,475.05999755859375
2025-01-06,466.0299987792969
2025-01-07,460.6799926757813
2025-01-08,458.4599914550781
2025-01-10,453.0199890136719
2025-01-13,454.8599853515625
2025-01-14,454.1700134277344
2025-01-15,453.9800109863281
2025-01-16,459.9700012207031
2025-01-17,462.989990234375
2025-01-21,466.1400146484375
2025-01-22,464.7699890136719
2025-01-23,464.3800048828125
2025-01-24,467.1199951171875
2025-01-27,475.4299926757813
2025-01-28,470.6199951171875
2025-01-29,464.6300048828125
2025-01-30,472.1199951171875
2025-01-31,474.4100036621094
2025-02-03,469.80999755859375
2025-02-04,466.8399963378906
2025-02-05,468.8200073242188
2025-02-06,469.2799987792969
2025-02-07,466.7900085449219
2025-02-10,460.6600036621094
2025-02-11,454.2799987792969
2025-02-12,454.2099914550781
2025-02-13,459.3900146484375
2025-02-14,456.0899963378906
2025-02-18,460.1000061035156
2025-02-19,466.1799926757813
2025-02-20,466.1300048828125
2025-02-21,461.7799987792969
2025-02-24,461.55999755859375
2025-02-25,462.9400024414063
2025-02-26,453.6799926757813
2025-02-27,454.7099914550781
2025-02-28,461.739990234375
2025-03-03,458.0899963378906
2025-03-04,444.7200012207031
2025-03-05,445.4200134277344
2025-03-06,441.7000122070313
2025-03-07,440.7300109863281
2025-03-10,442.9100036621094
2025-03-11,431.1700134277344
2025-03-12,429.8699951171875
2025-03-13,427.5
2025-03-14,436.8500061035156
2025-03-17,439.6499938964844
2025-03-18,439.8200073242188
2025-03-19,438.3999938964844
2025-03-20,430.9299926757813
2025-03-21,432.8599853515625
2025-03-24,432.1099853515625
2025-03-25,439.3999938964844
2025-03-26,441.239990234375
2025-03-27,449.2300109863281
2025-03-28,448.760009765625
2025-03-31,454.6400146484375
2025-04-01,457.010009765625
2025-04-02,451.7200012207031
2025-04-03,437.1499938964844
2025-04-04,416.1900024414063
2025-04-07,405.5799865722656
2025-04-08,398.8500061035156
2025-04-09,426.8200073242188
2025-04-10,416.6900024414063
2025-04-11,425.4400024414063
2025-04-14,433.0
2025-04-15,436.2300109863281
2025-04-16,427.2300109863281
2025-04-17,427.0499877929688
2025-04-21,413.0299987792969
2025-04-22,423.9599914550781
2025-04-23,425.5199890136719
2025-04-24,428.1499938964844
2025-04-25,424.4700012207031
2025-04-28,422.8999938964844
2025-04-29,428.7099914550781
2025-04-30,432.2200012207031
2025-05-01,429.8900146484375
2025-05-02,434.55999755859375
2025-05-05,433.0899963378906
2025-05-06,429.8200073242188
2025-05-07,440.2000122070313
2025-05-08,448.489990234375
2025-05-09,454.6199951171875
2025-05-12,456.3999938964844
2025-05-13,451.4299926757813
2025-05-14,459.8699951171875
2025-05-15,469.4100036621094
2025-05-16,473.3200073242188
2025-05-19,470.3900146484375
2025-05-20,470.1600036621094
2025-05-21,464.30999755859375
2025-05-22,463.989990234375
2025-05-23,462.7999877929688
2025-05-27,462.989990234375
2025-05-28,460.2699890136719
2025-05-29,465.5700073242188
2025-05-30,458.260009765625
2025-06-02,456.55999755859375
2025-06-03,434.5199890136719
2025-06-04,433.7900085449219
2025-06-05,431.4800109863281
2025-06-06,432.3500061035156
2025-06-09,426.760009765625
2025-06-10,425.6000061035156
2025-06-11,423.3800048828125
2025-06-12,424.1700134277344
2025-06-13,419.8999938964844
2025-06-16,421.2999877929688
2025-06-17,423.7000122070313
2025-06-18,425.0400085449219
2025-06-20,422.3399963378906
2025-06-23,437.0299987792969
2025-06-24,437.6000061035156
2025-06-25,439.8699951171875
2025-06-26,437.0299987792969
