,CRH
2019-11-29,38.29999923706055
2019-12-02,38.18999862670898
2019-12-03,38.02000045776367
2019-12-04,38.380001068115234
2019-12-05,38.58000183105469
2019-12-06,38.7400016784668
2019-12-09,38.7599983215332
2019-12-10,38.77000045776367
2019-12-11,39.18999862670898
2019-12-12,39.52999877929688
2019-12-13,39.959999084472656
2019-12-16,40.150001525878906
2019-12-17,39.65999984741211
2019-12-18,39.81999969482422
2019-12-19,39.400001525878906
2019-12-20,39.68999862670898
2019-12-23,39.86000061035156
2019-12-24,39.90999984741211
2019-12-26,40.2599983215332
2019-12-27,40.36000061035156
2019-12-30,39.9900016784668
2019-12-31,40.33000183105469
2020-01-02,40.84000015258789
2020-01-03,39.84000015258789
2020-01-06,39.90999984741211
2020-01-07,39.72999954223633
2020-01-08,39.68999862670898
2020-01-09,39.61000061035156
2020-01-10,39.150001525878906
2020-01-13,39.619998931884766
