,FIX
2020-12-24,53.54999923706055
2020-12-28,53.68000030517578
2020-12-29,52.709999084472656
2020-12-30,52.68999862670898
2020-12-31,52.65999984741211
2021-01-04,51.58000183105469
2021-01-05,52.95000076293945
2021-01-06,57.06999969482422
2021-01-07,58.540000915527344
2021-01-08,57.0
2021-01-11,57.02000045776367
2021-01-12,57.0
2021-01-13,55.13999938964844
2021-01-14,55.2400016784668
2021-01-15,54.869998931884766
2021-01-19,56.52000045776367
2021-01-20,57.560001373291016
2021-01-21,58.16999816894531
2021-01-22,58.52999877929688
2021-01-25,57.77999877929688
2021-01-26,56.61000061035156
2021-01-27,57.20000076293945
2021-01-28,56.470001220703125
2021-01-29,55.43000030517578
2021-02-01,56.060001373291016
2021-02-02,58.02000045776367
2021-02-03,56.970001220703125
2021-02-04,57.70000076293945
2021-02-05,58.09999847412109
2021-02-08,64.77999877929688
2021-02-09,65.44000244140625
2021-02-10,64.0999984741211
2021-02-11,64.05999755859375
2021-02-12,63.369998931884766
2021-02-16,61.70000076293945
2021-02-17,60.880001068115234
2021-02-18,59.63999938964844
2021-02-19,60.560001373291016
2021-02-22,61.810001373291016
2021-02-23,61.75
2021-02-24,63.869998931884766
2021-02-25,62.619998931884766
2021-02-26,61.93999862670898
2021-03-01,65.51000213623047
2021-03-02,66.5
2021-03-03,68.25
2021-03-04,67.23999786376953
2021-03-05,69.87999725341797
2021-03-08,73.48999786376953
2021-03-09,74.30999755859375
2021-03-10,74.69999694824219
2021-03-11,74.2300033569336
2021-03-12,74.66000366210938
2021-03-15,73.41000366210938
2021-03-16,72.79000091552734
2021-03-17,74.69000244140625
2021-03-18,73.87000274658203
2021-03-19,73.25
2021-03-22,73.23999786376953
2021-03-23,71.5
2021-03-24,70.91000366210938
2021-03-25,72.54000091552734
2021-03-26,75.06999969482422
2021-03-29,73.3499984741211
2021-03-30,75.19999694824219
2021-03-31,74.7699966430664
2021-04-01,76.05000305175781
2021-04-05,76.41999816894531
2021-04-06,76.79000091552734
2021-04-07,75.0
2021-04-08,77.20999908447266
2021-04-09,79.29000091552734
2021-04-12,79.41000366210938
2021-04-13,79.19999694824219
2021-04-14,80.01000213623047
2021-04-15,80.05000305175781
2021-04-16,80.93000030517578
2021-04-19,81.23999786376953
2021-04-20,80.19999694824219
2021-04-21,80.45999908447266
2021-04-22,79.31999969482422
2021-04-23,80.62999725341797
2021-04-26,81.8499984741211
2021-04-27,82.02999877929688
2021-04-28,81.41000366210938
2021-04-29,82.19000244140625
2021-04-30,82.36000061035156
2021-05-03,84.9000015258789
2021-05-04,85.72000122070312
2021-05-05,84.94999694824219
2021-05-06,86.58999633789062
2021-05-07,86.87000274658203
2021-05-10,86.27999877929688
2021-05-11,86.12000274658203
2021-05-12,80.5
2021-05-13,82.11000061035156
2021-05-14,82.91000366210938
2021-05-17,83.01000213623047
2021-05-18,82.0199966430664
2021-05-19,80.30999755859375
2021-05-20,80.69000244140625
2021-05-21,80.88999938964844
2021-05-24,80.77999877929688
2021-05-25,79.41000366210938
2021-05-26,80.16999816894531
2021-05-27,80.80000305175781
2021-05-28,82.9000015258789
2021-06-01,84.52999877929688
2021-06-02,83.08000183105469
2021-06-03,85.16999816894531
2021-06-04,86.25
2021-06-07,85.75
2021-06-08,86.45999908447266
2021-06-09,85.38999938964844
2021-06-10,83.44999694824219
2021-06-11,83.95999908447266
2021-06-14,84.9000015258789
2021-06-15,83.61000061035156
2021-06-16,83.18000030517578
2021-06-17,81.25
2021-06-18,77.23999786376953
2021-06-21,79.22000122070312
2021-06-22,79.18000030517578
2021-06-23,78.72000122070312
2021-06-24,79.2300033569336
2021-06-25,79.3499984741211
2021-06-28,78.05000305175781
2021-06-29,78.37999725341797
2021-06-30,78.79000091552734
2021-07-01,79.12000274658203
2021-07-02,77.68000030517578
2021-07-06,76.22000122070312
2021-07-07,76.7699966430664
2021-07-08,76.0199966430664
2021-07-09,77.91999816894531
2021-07-12,77.86000061035156
2021-07-13,76.87999725341797
2021-07-14,76.20999908447266
2021-07-15,75.31999969482422
2021-07-16,73.43000030517578
2021-07-19,72.37000274658203
2021-07-20,75.05000305175781
2021-07-21,76.25
2021-07-22,74.12000274658203
2021-07-23,75.37999725341797
2021-07-26,74.97000122070312
2021-07-27,74.37000274658203
2021-07-28,74.2699966430664
2021-07-29,74.87000274658203
2021-07-30,74.75
2021-08-02,73.0999984741211
2021-08-03,74.88999938964844
2021-08-04,74.12000274658203
2021-08-05,75.55000305175781
2021-08-06,76.26000213623047
2021-08-09,76.2699966430664
2021-08-10,77.30999755859375
2021-08-11,77.70999908447266
2021-08-12,77.02999877929688
2021-08-13,76.27999877929688
2021-08-16,76.5
2021-08-17,74.87999725341797
2021-08-18,74.12000274658203
2021-08-19,73.2699966430664
2021-08-20,74.37999725341797
2021-08-23,75.7300033569336
2021-08-24,75.69000244140625
2021-08-25,75.2300033569336
2021-08-26,74.04000091552734
2021-08-27,75.97000122070312
2021-08-30,75.68000030517578
2021-08-31,75.9800033569336
2021-09-01,74.72000122070312
2021-09-02,76.37999725341797
2021-09-03,76.45999908447266
2021-09-07,74.5199966430664
2021-09-08,73.61000061035156
2021-09-09,72.7300033569336
2021-09-10,71.69999694824219
2021-09-13,71.80999755859375
2021-09-14,69.58999633789062
2021-09-15,70.4800033569336
2021-09-16,69.80000305175781
2021-09-17,69.51000213623047
2021-09-20,69.81999969482422
2021-09-21,69.13999938964844
2021-09-22,70.13999938964844
2021-09-23,72.48999786376953
2021-09-24,72.16999816894531
2021-09-27,74.11000061035156
2021-09-28,72.1500015258789
2021-09-29,72.98999786376953
2021-09-30,71.31999969482422
2021-10-01,74.05999755859375
2021-10-04,75.27999877929688
2021-10-05,76.5199966430664
2021-10-06,76.75
2021-10-07,78.08999633789062
2021-10-08,78.45999908447266
2021-10-11,78.0999984741211
2021-10-12,78.37000274658203
2021-10-13,78.4800033569336
2021-10-14,81.3499984741211
2021-10-15,80.37999725341797
2021-10-18,80.70999908447266
2021-10-19,81.08999633789062
2021-10-20,82.12999725341797
2021-10-21,83.16000366210938
2021-10-22,84.16000366210938
2021-10-25,85.6500015258789
2021-10-26,85.5199966430664
2021-10-27,82.83999633789062
2021-10-28,89.0999984741211
2021-10-29,91.47000122070312
2021-11-01,92.56999969482422
2021-11-02,94.12999725341795
2021-11-03,95.37999725341795
2021-11-04,94.08999633789062
2021-11-05,99.0199966430664
2021-11-08,99.08000183105467
2021-11-09,99.08000183105467
2021-11-10,98.0999984741211
2021-11-11,99.30999755859376
2021-11-12,99.88999938964844
2021-11-15,100.6500015258789
2021-11-16,102.22000122070312
2021-11-17,102.33999633789062
2021-11-18,102.80999755859376
2021-11-19,101.8000030517578
2021-11-22,102.52999877929688
2021-11-23,102.48999786376952
2021-11-24,102.1500015258789
2021-11-26,98.29000091552734
2021-11-29,97.86000061035156
2021-11-30,94.87000274658205
2021-12-01,93.7300033569336
2021-12-02,95.33000183105467
2021-12-03,94.55999755859376
2021-12-06,96.3000030517578
2021-12-07,97.16000366210938
2021-12-08,98.04000091552734
2021-12-09,96.5500030517578
2021-12-10,96.83999633789062
2021-12-13,96.62999725341795
2021-12-14,95.9499969482422
2021-12-15,98.72000122070312
2021-12-16,96.69000244140624
2021-12-17,94.9800033569336
2021-12-20,93.26000213623048
2021-12-21,96.80999755859376
2021-12-22,97.94000244140624
2021-12-23,98.83999633789062
2021-12-27,100.93000030517578
2021-12-28,99.38999938964844
2021-12-29,99.58999633789062
2021-12-30,98.33999633789062
2021-12-31,98.94000244140624
2022-01-03,98.11000061035156
2022-01-04,99.2699966430664
2022-01-05,95.58999633789062
2022-01-06,97.8499984741211
2022-01-07,95.87000274658205
2022-01-10,95.9499969482422
2022-01-11,97.0
2022-01-12,97.7300033569336
2022-01-13,97.91000366210938
2022-01-14,96.94000244140624
2022-01-18,93.19000244140624
2022-01-19,90.1500015258789
2022-01-20,91.36000061035156
2022-01-21,88.22000122070312
2022-01-24,90.11000061035156
2022-01-25,88.26000213623047
2022-01-26,86.45999908447266
2022-01-27,85.37000274658203
2022-01-28,87.38999938964844
2022-01-31,89.77999877929688
2022-02-01,88.9800033569336
2022-02-02,87.12999725341797
2022-02-03,85.2300033569336
2022-02-04,84.56999969482422
2022-02-07,84.88999938964844
2022-02-08,85.91999816894531
2022-02-09,89.5199966430664
2022-02-10,87.18000030517578
2022-02-11,86.80000305175781
2022-02-14,87.27999877929688
2022-02-15,89.55000305175781
2022-02-16,90.12999725341795
2022-02-17,87.9800033569336
2022-02-18,88.22000122070312
2022-02-22,85.83999633789062
2022-02-23,84.38999938964844
2022-02-24,82.68000030517578
2022-02-25,86.08000183105469
2022-02-28,85.9800033569336
2022-03-01,83.52999877929688
2022-03-02,86.83999633789062
2022-03-03,85.76000213623047
2022-03-04,85.0
2022-03-07,83.98999786376953
2022-03-08,86.0
2022-03-09,89.41000366210938
2022-03-10,90.5199966430664
2022-03-11,90.77999877929688
2022-03-14,90.68000030517578
2022-03-15,91.12000274658205
2022-03-16,91.91999816894533
2022-03-17,92.5
2022-03-18,92.33000183105467
2022-03-21,93.0
2022-03-22,94.52999877929688
2022-03-23,91.16000366210938
2022-03-24,87.83000183105469
2022-03-25,88.08999633789062
2022-03-28,88.20999908447266
2022-03-29,91.12000274658205
2022-03-30,90.0
2022-03-31,89.01000213623047
2022-04-01,90.12999725341795
2022-04-04,89.80000305175781
2022-04-05,88.9000015258789
2022-04-06,87.47000122070312
2022-04-07,87.76000213623047
2022-04-08,86.98999786376953
2022-04-11,86.69999694824219
2022-04-12,87.75
2022-04-13,88.81999969482422
2022-04-14,88.56999969482422
2022-04-18,87.16999816894531
2022-04-19,89.08000183105469
2022-04-20,91.66999816894533
2022-04-21,89.43000030517578
2022-04-22,86.63999938964844
2022-04-25,86.73999786376953
2022-04-26,84.2699966430664
2022-04-27,85.05999755859375
2022-04-28,86.0199966430664
2022-04-29,84.41999816894531
2022-05-02,84.01000213623047
2022-05-03,85.66999816894531
2022-05-04,90.3000030517578
2022-05-05,86.75
2022-05-06,85.20999908447266
2022-05-09,82.9800033569336
2022-05-10,83.98999786376953
2022-05-11,81.58000183105469
2022-05-12,82.58000183105469
2022-05-13,84.0999984741211
2022-05-16,84.08000183105469
2022-05-17,85.58000183105469
2022-05-18,83.72000122070312
2022-05-19,83.31999969482422
2022-05-20,82.47000122070312
2022-05-23,84.12999725341797
2022-05-24,87.4800033569336
2022-05-25,86.5199966430664
2022-05-26,88.43000030517578
2022-05-27,91.5999984741211
2022-05-31,89.72000122070312
2022-06-01,89.30000305175781
2022-06-02,92.0
2022-06-03,91.3000030517578
2022-06-06,91.88999938964844
2022-06-07,92.55999755859376
2022-06-08,92.23999786376952
2022-06-09,91.63999938964844
2022-06-10,89.19999694824219
2022-06-13,87.04000091552734
2022-06-14,85.62000274658203
2022-06-15,83.87000274658203
2022-06-16,75.81999969482422
2022-06-17,75.33000183105469
2022-06-21,76.30999755859375
2022-06-22,77.9000015258789
2022-06-23,79.30000305175781
2022-06-24,83.0199966430664
2022-06-27,83.69999694824219
2022-06-28,82.37999725341797
2022-06-29,81.25
2022-06-30,83.1500015258789
2022-07-01,84.16999816894531
2022-07-05,86.38999938964844
2022-07-06,84.98999786376953
2022-07-07,87.25
2022-07-08,86.01000213623047
2022-07-11,86.08000183105469
2022-07-12,84.80000305175781
2022-07-13,84.08999633789062
2022-07-14,84.2300033569336
2022-07-15,85.26000213623047
2022-07-18,84.30000305175781
2022-07-19,88.86000061035156
2022-07-20,89.62000274658203
2022-07-21,91.27999877929688
2022-07-22,91.27999877929688
2022-07-25,89.83999633789062
2022-07-26,90.87999725341795
2022-07-27,92.58999633789062
2022-07-28,98.41999816894533
2022-07-29,105.66000366210938
2022-08-01,105.43000030517578
2022-08-02,104.70999908447266
2022-08-03,104.48999786376952
2022-08-04,101.70999908447266
2022-08-05,102.5500030517578
2022-08-08,103.4000015258789
2022-08-09,100.63999938964844
2022-08-10,102.75
2022-08-11,104.38999938964844
2022-08-12,108.44000244140624
2022-08-15,108.2699966430664
2022-08-16,107.54000091552734
2022-08-17,107.33999633789062
2022-08-18,107.79000091552734
2022-08-19,105.0500030517578
2022-08-22,102.62000274658205
2022-08-23,101.7699966430664
2022-08-24,102.3000030517578
2022-08-25,105.27999877929688
2022-08-26,102.41999816894533
2022-08-29,102.77999877929688
2022-08-30,99.81999969482422
2022-08-31,100.33999633789062
2022-09-01,100.98999786376952
2022-09-02,100.52999877929688
2022-09-06,98.61000061035156
2022-09-07,100.72000122070312
2022-09-08,101.29000091552734
2022-09-09,102.93000030517578
2022-09-12,104.41999816894533
2022-09-13,101.8000030517578
2022-09-14,100.02999877929688
2022-09-15,99.08999633789062
2022-09-16,99.79000091552734
2022-09-19,102.87999725341795
2022-09-20,103.6500015258789
2022-09-21,103.08999633789062
2022-09-22,100.33000183105467
2022-09-23,98.1500015258789
2022-09-26,96.5999984741211
2022-09-27,96.4800033569336
2022-09-28,99.70999908447266
2022-09-29,96.79000091552734
2022-09-30,97.33000183105467
2022-10-03,103.37999725341795
2022-10-04,106.9000015258789
2022-10-05,103.0
2022-10-06,103.30999755859376
2022-10-07,100.76000213623048
2022-10-10,101.02999877929688
2022-10-11,102.2699966430664
2022-10-12,100.80999755859376
2022-10-13,103.3000030517578
2022-10-14,101.31999969482422
2022-10-17,104.55999755859376
2022-10-18,107.7699966430664
2022-10-19,106.75
2022-10-20,103.66999816894533
2022-10-21,106.58999633789062
2022-10-24,108.31999969482422
2022-10-25,110.22000122070312
2022-10-26,109.68000030517578
2022-10-27,118.44000244140624
2022-10-28,121.5
2022-10-31,123.27999877929688
2022-11-01,120.98999786376952
2022-11-02,116.70999908447266
2022-11-03,117.22000122070312
2022-11-04,119.37999725341795
2022-11-07,121.76000213623048
2022-11-08,119.94000244140624
2022-11-09,117.75
2022-11-10,123.87000274658205
2022-11-11,121.58000183105467
2022-11-14,121.91999816894533
2022-11-15,121.30999755859376
2022-11-16,121.4499969482422
2022-11-17,123.75
2022-11-18,125.1500015258789
2022-11-21,125.9800033569336
2022-11-22,126.91999816894533
2022-11-23,126.05999755859376
2022-11-25,126.0199966430664
2022-11-28,123.76000213623048
2022-11-29,124.30999755859376
2022-11-30,126.76000213623048
2022-12-01,125.77999877929688
2022-12-02,126.0
2022-12-05,123.37000274658205
2022-12-06,121.66000366210938
2022-12-07,121.27999877929688
2022-12-08,121.9000015258789
2022-12-09,120.62999725341795
2022-12-12,120.36000061035156
2022-12-13,121.5999984741211
2022-12-14,119.98999786376952
2022-12-15,117.52999877929688
2022-12-16,116.0
2022-12-19,116.6999969482422
2022-12-20,115.9800033569336
2022-12-21,117.23999786376952
2022-12-22,116.88999938964844
2022-12-23,118.19000244140624
2022-12-27,117.4499969482422
2022-12-28,115.37000274658205
2022-12-29,117.7699966430664
2022-12-30,115.08000183105467
2023-01-03,117.0999984741211
2023-01-04,114.87999725341795
2023-01-05,111.86000061035156
2023-01-06,113.76000213623048
2023-01-09,114.62000274658205
2023-01-10,115.4000015258789
2023-01-11,117.12000274658205
2023-01-12,120.79000091552734
2023-01-13,124.2300033569336
2023-01-17,119.8000030517578
2023-01-18,118.86000061035156
2023-01-19,114.73999786376952
2023-01-20,117.08999633789062
2023-01-23,118.05999755859376
2023-01-24,119.66999816894533
2023-01-25,118.1999969482422
2023-01-26,119.38999938964844
2023-01-27,119.1500015258789
2023-01-30,118.05999755859376
2023-01-31,121.04000091552734
2023-02-01,121.91999816894533
2023-02-02,121.9800033569336
2023-02-03,122.33000183105467
2023-02-06,120.97000122070312
2023-02-07,121.48999786376952
2023-02-08,120.3000030517578
2023-02-09,118.79000091552734
2023-02-10,119.95999908447266
2023-02-13,122.37000274658205
2023-02-14,122.38999938964844
2023-02-15,124.4800033569336
2023-02-16,125.87999725341795
2023-02-17,127.62999725341795
2023-02-21,123.66000366210938
2023-02-22,123.9000015258789
2023-02-23,136.0
2023-02-24,146.80999755859375
2023-02-27,146.89999389648438
2023-02-28,145.44000244140625
2023-03-01,146.94000244140625
2023-03-02,147.1999969482422
2023-03-03,151.0399932861328
2023-03-06,150.8300018310547
2023-03-07,149.0800018310547
2023-03-08,148.82000732421875
2023-03-09,145.0
2023-03-10,140.97999572753906
2023-03-13,137.0
2023-03-14,140.58999633789062
2023-03-15,136.1199951171875
2023-03-16,139.02000427246094
2023-03-17,134.42999267578125
2023-03-20,139.14999389648438
2023-03-21,141.22000122070312
2023-03-22,139.97000122070312
2023-03-23,135.69000244140625
2023-03-24,137.88999938964844
2023-03-27,139.7100067138672
2023-03-28,141.94000244140625
2023-03-29,143.9600067138672
2023-03-30,142.52999877929688
2023-03-31,145.9600067138672
2023-04-03,146.61000061035156
2023-04-04,140.1999969482422
2023-04-05,131.6199951171875
2023-04-06,129.30999755859375
2023-04-10,130.5500030517578
2023-04-11,129.6699981689453
2023-04-12,130.55999755859375
2023-04-13,131.75
2023-04-14,130.97999572753906
2023-04-17,132.4600067138672
2023-04-18,132.75
2023-04-19,134.1199951171875
2023-04-20,137.5
2023-04-21,136.19000244140625
2023-04-24,134.00999450683594
2023-04-25,131.8800048828125
2023-04-26,132.8300018310547
2023-04-27,148.85000610351562
2023-04-28,149.49000549316406
2023-05-01,147.50999450683594
2023-05-02,150.3000030517578
2023-05-03,149.6999969482422
2023-05-04,147.99000549316406
2023-05-05,151.8699951171875
2023-05-08,147.9199981689453
2023-05-09,148.35000610351562
2023-05-10,150.3000030517578
2023-05-11,150.0
2023-05-12,150.2899932861328
2023-05-15,151.4499969482422
2023-05-16,150.66000366210938
2023-05-17,151.2100067138672
2023-05-18,154.02999877929688
2023-05-19,151.32000732421875
2023-05-22,150.99000549316406
2023-05-23,147.07000732421875
2023-05-24,144.83999633789062
2023-05-25,150.16000366210938
2023-05-26,150.0
2023-05-30,151.33999633789062
2023-05-31,147.97999572753906
2023-06-01,148.3800048828125
2023-06-02,154.86000061035156
2023-06-05,152.27999877929688
2023-06-06,158.83999633789062
2023-06-07,158.14999389648438
2023-06-08,158.22999572753906
2023-06-09,158.0399932861328
2023-06-12,160.2899932861328
2023-06-13,158.33999633789062
2023-06-14,160.3800048828125
2023-06-15,162.64999389648438
2023-06-16,161.5800018310547
2023-06-20,159.6999969482422
2023-06-21,164.35000610351562
2023-06-22,162.0800018310547
2023-06-23,160.57000732421875
2023-06-26,161.0
2023-06-27,162.0
2023-06-28,160.92999267578125
2023-06-29,166.3000030517578
2023-06-30,164.1999969482422
2023-07-03,164.44000244140625
2023-07-05,161.91000366210938
2023-07-06,159.77000427246094
2023-07-07,159.83999633789062
2023-07-10,163.25999450683594
2023-07-11,164.0
2023-07-12,164.5500030517578
2023-07-13,166.16000366210938
2023-07-14,163.77999877929688
2023-07-17,165.9499969482422
2023-07-18,170.05999755859375
2023-07-19,169.1999969482422
2023-07-20,165.85000610351562
2023-07-21,164.7899932861328
2023-07-24,167.08999633789062
2023-07-25,167.50999450683594
2023-07-26,165.8800048828125
2023-07-27,165.3800048828125
2023-07-28,173.77999877929688
2023-07-31,173.97000122070312
2023-08-01,173.66000366210938
2023-08-02,174.75999450683594
2023-08-03,176.80999755859375
2023-08-04,177.50999450683594
2023-08-07,181.1499938964844
2023-08-08,181.0399932861328
2023-08-09,177.41000366210938
2023-08-10,176.8000030517578
2023-08-11,178.02999877929688
2023-08-14,177.85000610351562
2023-08-15,178.92999267578125
2023-08-16,179.08999633789062
2023-08-17,173.75999450683594
2023-08-18,176.72000122070312
2023-08-21,177.02000427246094
2023-08-22,178.60000610351562
2023-08-23,181.6999969482422
2023-08-24,179.4199981689453
2023-08-25,181.75
2023-08-28,181.19000244140625
2023-08-29,184.19000244140625
2023-08-30,183.6999969482422
2023-08-31,184.57000732421875
2023-09-01,185.9600067138672
2023-09-05,185.3999938964844
2023-09-06,187.88999938964844
2023-09-07,188.1000061035156
2023-09-08,186.8699951171875
2023-09-11,188.1300048828125
2023-09-12,187.47000122070312
2023-09-13,188.4900054931641
2023-09-14,188.6499938964844
2023-09-15,187.67999267578125
2023-09-18,183.88999938964844
2023-09-19,182.22000122070312
2023-09-20,179.47000122070312
2023-09-21,170.50999450683594
2023-09-22,170.3800048828125
2023-09-25,171.97000122070312
2023-09-26,169.60000610351562
2023-09-27,172.77000427246094
2023-09-28,176.47000122070312
2023-09-29,170.41000366210938
2023-10-02,166.1699981689453
2023-10-03,165.36000061035156
2023-10-04,166.44000244140625
2023-10-05,166.02999877929688
2023-10-06,168.75999450683594
2023-10-09,170.0399932861328
2023-10-10,168.9600067138672
2023-10-11,169.02000427246094
2023-10-12,165.1300048828125
2023-10-13,158.83999633789062
2023-10-16,160.24000549316406
2023-10-17,163.61000061035156
2023-10-18,157.92999267578125
2023-10-19,154.02999877929688
2023-10-20,153.55999755859375
2023-10-23,153.07000732421875
2023-10-24,154.8300018310547
2023-10-25,152.1199951171875
2023-10-26,153.5800018310547
2023-10-27,175.9199981689453
2023-10-30,179.49000549316406
2023-10-31,181.8500061035156
2023-11-01,184.8800048828125
2023-11-02,187.6499938964844
2023-11-03,187.8099975585937
2023-11-06,187.22000122070312
2023-11-07,186.3000030517578
2023-11-08,185.0800018310547
2023-11-09,185.259994506836
2023-11-10,187.67999267578125
2023-11-13,189.2100067138672
2023-11-14,201.6100006103516
2023-11-15,199.3500061035156
2023-11-16,193.7700042724609
2023-11-17,194.97999572753903
2023-11-20,194.17999267578125
2023-11-21,192.91000366210932
2023-11-22,197.77999877929688
2023-11-24,198.82000732421875
2023-11-27,198.6300048828125
2023-11-28,189.3000030517578
2023-11-29,191.27999877929688
2023-11-30,193.5800018310547
2023-12-01,196.6100006103516
2023-12-04,188.9600067138672
2023-12-05,188.72000122070312
2023-12-06,186.5399932861328
2023-12-07,188.8699951171875
2023-12-08,194.009994506836
2023-12-11,196.0399932861328
2023-12-12,198.0
2023-12-13,200.97999572753903
2023-12-14,205.38999938964844
2023-12-15,203.3699951171875
2023-12-18,203.0800018310547
2023-12-19,207.2400054931641
2023-12-20,207.0800018310547
2023-12-21,206.52999877929688
2023-12-22,207.7700042724609
2023-12-26,209.2400054931641
2023-12-27,207.38999938964844
2023-12-28,206.4600067138672
2023-12-29,205.6699981689453
2024-01-02,202.0800018310547
2024-01-03,195.9600067138672
2024-01-04,197.27999877929688
2024-01-05,195.88999938964844
2024-01-08,198.9499969482422
2024-01-09,198.94000244140625
2024-01-10,203.1199951171875
2024-01-11,205.7700042724609
2024-01-12,203.3300018310547
2024-01-16,202.22000122070312
2024-01-17,202.44000244140625
2024-01-18,204.57000732421875
2024-01-19,204.6999969482422
2024-01-22,209.3999938964844
2024-01-23,204.13999938964844
2024-01-24,200.4900054931641
2024-01-25,205.5399932861328
2024-01-26,207.3500061035156
2024-01-29,213.0
2024-01-30,222.17999267578125
2024-01-31,217.47000122070312
2024-02-01,225.0
2024-02-02,231.2899932861328
2024-02-05,224.07000732421875
2024-02-06,226.5599975585937
2024-02-07,231.9499969482422
2024-02-08,237.1699981689453
2024-02-09,240.5
2024-02-12,243.72000122070312
2024-02-13,237.7400054931641
2024-02-14,247.6199951171875
2024-02-15,252.8000030517578
2024-02-16,248.5
2024-02-20,247.0
2024-02-21,241.8600006103516
2024-02-22,247.8500061035156
2024-02-23,279.0599975585937
2024-02-26,284.67999267578125
2024-02-27,291.1499938964844
2024-02-28,293.8900146484375
2024-02-29,305.7300109863281
2024-03-01,314.42999267578125
2024-03-04,320.20001220703125
2024-03-05,314.92999267578125
2024-03-06,313.510009765625
2024-03-07,314.260009765625
2024-03-08,310.0199890136719
2024-03-11,296.7699890136719
2024-03-12,302.0299987792969
2024-03-13,300.0599975585937
2024-03-14,302.44000244140625
2024-03-15,308.57000732421875
2024-03-18,309.5400085449219
2024-03-19,310.5799865722656
2024-03-20,314.3099975585937
2024-03-21,323.2900085449219
2024-03-22,321.5799865722656
2024-03-25,318.9200134277344
2024-03-26,318.25
2024-03-27,317.9599914550781
2024-03-28,317.7099914550781
2024-04-01,319.489990234375
2024-04-02,314.0199890136719
2024-04-03,320.5599975585937
2024-04-04,312.5
2024-04-05,323.3999938964844
2024-04-08,322.1300048828125
2024-04-09,306.1499938964844
2024-04-10,303.760009765625
2024-04-11,310.1400146484375
2024-04-12,307.5799865722656
2024-04-15,303.989990234375
2024-04-16,303.6400146484375
2024-04-17,299.6400146484375
2024-04-18,292.239990234375
2024-04-19,290.7300109863281
2024-04-22,295.2300109863281
2024-04-23,308.4700012207031
2024-04-24,308.69000244140625
2024-04-25,311.3999938964844
2024-04-26,302.0
2024-04-29,310.69000244140625
2024-04-30,309.4100036621094
2024-05-01,301.94000244140625
2024-05-02,307.7099914550781
2024-05-03,315.0299987792969
2024-05-06,335.5400085449219
2024-05-07,343.6300048828125
2024-05-08,346.2099914550781
2024-05-09,347.2099914550781
2024-05-10,344.79998779296875
2024-05-13,332.489990234375
2024-05-14,334.32000732421875
2024-05-15,339.5599975585937
2024-05-16,321.6000061035156
2024-05-17,316.2300109863281
2024-05-20,321.2200012207031
2024-05-21,327.3599853515625
2024-05-22,328.8099975585937
2024-05-23,330.6199951171875
2024-05-24,342.32000732421875
2024-05-28,338.8299865722656
2024-05-29,337.8999938964844
2024-05-30,335.2200012207031
2024-05-31,327.3399963378906
2024-06-03,316.739990234375
2024-06-04,301.0
2024-06-05,319.6499938964844
2024-06-06,305.0299987792969
2024-06-07,304.7300109863281
2024-06-10,307.3500061035156
2024-06-11,301.0899963378906
2024-06-12,318.7699890136719
2024-06-13,324.9100036621094
2024-06-14,313.8500061035156
2024-06-17,321.8500061035156
2024-06-18,327.19000244140625
2024-06-20,322.3999938964844
2024-06-21,316.3099975585937
2024-06-24,318.1000061035156
2024-06-25,321.0899963378906
2024-06-26,313.5
2024-06-27,315.92999267578125
2024-06-28,304.1199951171875
2024-07-01,294.760009765625
2024-07-02,293.8599853515625
2024-07-03,311.8500061035156
2024-07-05,302.32000732421875
2024-07-08,302.1199951171875
2024-07-09,301.1300048828125
2024-07-10,309.6199951171875
2024-07-11,319.0599975585937
2024-07-12,321.82000732421875
2024-07-15,322.760009765625
2024-07-16,330.0299987792969
2024-07-17,302.8800048828125
2024-07-18,301.3500061035156
2024-07-19,304.2799987792969
2024-07-22,317.8299865722656
2024-07-23,329.1300048828125
2024-07-24,299.8800048828125
2024-07-25,292.1400146484375
2024-07-26,309.760009765625
2024-07-29,314.0
2024-07-30,305.69000244140625
2024-07-31,332.4200134277344
2024-08-01,326.6700134277344
2024-08-02,306.17999267578125
2024-08-05,300.8999938964844
2024-08-06,309.6300048828125
2024-08-07,300.7200012207031
2024-08-08,316.1000061035156
2024-08-09,313.5799865722656
2024-08-12,312.8900146484375
2024-08-13,320.7799987792969
2024-08-14,329.6300048828125
2024-08-15,337.44000244140625
2024-08-16,330.6300048828125
2024-08-19,332.8299865722656
2024-08-20,330.7099914550781
2024-08-21,344.0199890136719
2024-08-22,336.989990234375
2024-08-23,338.5
2024-08-26,337.510009765625
2024-08-27,335.5400085449219
2024-08-28,339.19000244140625
2024-08-29,347.3299865722656
2024-08-30,353.5199890136719
2024-09-03,314.82000732421875
2024-09-04,313.989990234375
2024-09-05,307.260009765625
2024-09-06,302.6099853515625
2024-09-09,309.2099914550781
2024-09-10,317.239990234375
2024-09-11,334.04998779296875
2024-09-12,339.0199890136719
2024-09-13,347.7300109863281
2024-09-16,350.1199951171875
2024-09-17,356.92999267578125
2024-09-18,356.5400085449219
2024-09-19,380.2699890136719
2024-09-20,385.1600036621094
2024-09-23,387.4800109863281
2024-09-24,388.1799926757813
2024-09-25,392.6499938964844
2024-09-26,396.8200073242188
2024-09-27,390.0700073242188
2024-09-30,390.3500061035156
2024-10-01,389.5799865722656
2024-10-02,397.510009765625
2024-10-03,394.510009765625
2024-10-04,402.5299987792969
