,PKG
2022-07-06,138.47999572753906
2022-07-07,141.58999633789062
2022-07-08,139.80999755859375
2022-07-11,137.8300018310547
2022-07-12,138.1300048828125
2022-07-13,137.0
2022-07-14,135.44000244140625
2022-07-15,135.8000030517578
2022-07-18,134.2899932861328
2022-07-19,138.27999877929688
2022-07-20,139.02999877929688
2022-07-21,141.8699951171875
2022-07-22,141.60000610351562
2022-07-25,143.91000366210938
2022-07-26,136.92999267578125
2022-07-27,139.3300018310547
2022-07-28,140.16000366210938
2022-07-29,140.61000061035156
2022-08-01,138.83999633789062
2022-08-02,138.11000061035156
2022-08-03,139.14999389648438
2022-08-04,137.74000549316406
2022-08-05,135.22000122070312
2022-08-08,137.97000122070312
2022-08-09,138.94000244140625
2022-08-10,141.17999267578125
2022-08-11,142.05999755859375
2022-08-12,143.9199981689453
2022-08-15,143.32000732421875
2022-08-16,145.75999450683594
2022-08-17,144.49000549316406
2022-08-18,145.13999938964844
2022-08-19,143.1699981689453
2022-08-22,140.41000366210938
2022-08-23,141.1300048828125
2022-08-24,139.9600067138672
2022-08-25,143.55999755859375
2022-08-26,138.94000244140625
2022-08-29,137.8699951171875
2022-08-30,139.14999389648438
2022-08-31,136.9199981689453
2022-09-01,136.47999572753906
2022-09-02,136.11000061035156
2022-09-06,136.17999267578125
2022-09-07,139.1999969482422
2022-09-08,139.50999450683594
2022-09-09,139.5800018310547
2022-09-12,142.0800018310547
2022-09-13,137.77999877929688
2022-09-14,132.07000732421875
2022-09-15,132.67999267578125
2022-09-16,118.06999969482422
2022-09-19,124.0999984741211
2022-09-20,119.41000366210938
2022-09-21,118.0999984741211
2022-09-22,115.87999725341795
2022-09-23,113.97000122070312
2022-09-26,112.91999816894533
2022-09-27,113.29000091552734
2022-09-28,115.80999755859376
2022-09-29,114.22000122070312
2022-09-30,112.29000091552734
2022-10-03,115.0
2022-10-04,118.13999938964844
2022-10-05,117.38999938964844
2022-10-06,115.91999816894533
2022-10-07,113.70999908447266
2022-10-10,114.1500015258789
2022-10-11,114.41999816894533
2022-10-12,113.5199966430664
2022-10-13,115.79000091552734
2022-10-14,113.70999908447266
2022-10-17,115.94000244140624
2022-10-18,116.6999969482422
2022-10-19,114.4000015258789
2022-10-20,112.87000274658205
2022-10-21,116.94000244140624
2022-10-24,116.27999877929688
2022-10-25,115.93000030517578
2022-10-26,116.36000061035156
2022-10-27,119.25
2022-10-28,120.6999969482422
2022-10-31,120.20999908447266
2022-11-01,120.58999633789062
2022-11-02,118.54000091552734
2022-11-03,121.2300033569336
2022-11-04,124.5
2022-11-07,122.61000061035156
2022-11-08,121.61000061035156
2022-11-09,120.01000213623048
2022-11-10,125.08000183105467
2022-11-11,129.47000122070312
2022-11-14,129.75
2022-11-15,130.17999267578125
2022-11-16,129.8699951171875
2022-11-17,129.47999572753906
2022-11-18,129.0399932861328
2022-11-21,131.33999633789062
2022-11-22,133.32000732421875
2022-11-23,133.35000610351562
2022-11-25,132.97000122070312
2022-11-28,130.10000610351562
2022-11-29,132.69000244140625
2022-11-30,135.88999938964844
2022-12-01,136.16000366210938
2022-12-02,137.82000732421875
2022-12-05,135.5800018310547
2022-12-06,134.8300018310547
2022-12-07,135.1999969482422
2022-12-08,135.9600067138672
2022-12-09,135.11000061035156
2022-12-12,137.1300048828125
2022-12-13,136.5
2022-12-14,135.3300018310547
2022-12-15,132.8800048828125
2022-12-16,130.5800018310547
2022-12-19,128.61000061035156
2022-12-20,127.88999938964844
2022-12-21,128.42999267578125
2022-12-22,127.41000366210938
2022-12-23,128.6999969482422
2022-12-27,129.55999755859375
2022-12-28,127.01000213623048
2022-12-29,128.6300048828125
2022-12-30,127.91000366210938
2023-01-03,129.05999755859375
2023-01-04,130.8000030517578
2023-01-05,129.8800048828125
2023-01-06,132.19000244140625
2023-01-09,132.47999572753906
2023-01-10,132.72999572753906
2023-01-11,133.5800018310547
2023-01-12,135.97000122070312
2023-01-13,135.39999389648438
2023-01-17,133.5
2023-01-18,130.91000366210938
2023-01-19,129.77000427246094
2023-01-20,132.47999572753906
2023-01-23,132.0500030517578
2023-01-24,130.02999877929688
2023-01-25,129.14999389648438
2023-01-26,138.6199951171875
2023-01-27,138.41000366210938
2023-01-30,138.69000244140625
2023-01-31,142.6999969482422
2023-02-01,142.14999389648438
2023-02-02,145.08999633789062
2023-02-03,144.4199981689453
2023-02-06,142.58999633789062
2023-02-07,143.3800048828125
2023-02-08,141.80999755859375
2023-02-09,140.10000610351562
2023-02-10,139.9199981689453
2023-02-13,142.0800018310547
2023-02-14,142.6300048828125
2023-02-15,142.60000610351562
2023-02-16,141.47999572753906
2023-02-17,141.00999450683594
2023-02-21,134.1699981689453
2023-02-22,134.72000122070312
2023-02-23,137.39999389648438
2023-02-24,137.8000030517578
2023-02-27,136.8699951171875
2023-02-28,136.72000122070312
2023-03-01,138.6999969482422
2023-03-02,141.00999450683594
2023-03-03,142.33999633789062
2023-03-06,137.75999450683594
2023-03-07,137.27000427246094
2023-03-08,138.07000732421875
2023-03-09,135.60000610351562
2023-03-10,132.4199981689453
2023-03-13,130.69000244140625
2023-03-14,131.35000610351562
2023-03-15,128.5
2023-03-16,129.1699981689453
2023-03-17,127.31999969482422
2023-03-20,133.5
2023-03-21,132.9600067138672
2023-03-22,130.72000122070312
2023-03-23,131.0800018310547
2023-03-24,133.14999389648438
2023-03-27,132.25
2023-03-28,134.52000427246094
2023-03-29,136.6699981689453
2023-03-30,137.5800018310547
2023-03-31,138.8300018310547
2023-04-03,140.3000030517578
2023-04-04,138.92999267578125
2023-04-05,140.38999938964844
2023-04-06,141.14999389648438
2023-04-10,140.9499969482422
2023-04-11,143.24000549316406
2023-04-12,142.19000244140625
2023-04-13,142.41000366210938
2023-04-14,141.16000366210938
2023-04-17,142.88999938964844
2023-04-18,142.8800048828125
2023-04-19,142.3699951171875
2023-04-20,143.33999633789062
2023-04-21,143.22999572753906
2023-04-24,144.91000366210938
2023-04-25,134.3800048828125
2023-04-26,132.08999633789062
2023-04-27,133.30999755859375
2023-04-28,135.25999450683594
2023-05-01,138.14999389648438
2023-05-02,133.5500030517578
2023-05-03,133.64999389648438
2023-05-04,133.0500030517578
2023-05-05,135.3699951171875
2023-05-08,136.02999877929688
2023-05-09,133.35000610351562
2023-05-10,133.27999877929688
2023-05-11,132.33999633789062
2023-05-12,132.4199981689453
2023-05-15,130.44000244140625
2023-05-16,127.0
2023-05-17,128.9600067138672
2023-05-18,129.22999572753906
2023-05-19,129.4499969482422
2023-05-22,129.07000732421875
2023-05-23,127.93000030517578
2023-05-24,127.41000366210938
2023-05-25,127.33000183105467
2023-05-26,127.1999969482422
2023-05-30,126.38999938964844
2023-05-31,124.02999877929688
2023-06-01,124.83000183105467
2023-06-02,128.0800018310547
2023-06-05,127.1500015258789
2023-06-06,129.57000732421875
2023-06-07,132.85000610351562
2023-06-08,130.82000732421875
2023-06-09,130.8000030517578
2023-06-12,130.83999633789062
2023-06-13,131.9600067138672
2023-06-14,131.36000061035156
2023-06-15,132.66000366210938
2023-06-16,132.4199981689453
2023-06-20,131.67999267578125
2023-06-21,131.66000366210938
2023-06-22,130.80999755859375
2023-06-23,128.82000732421875
2023-06-26,130.9199981689453
2023-06-27,131.66000366210938
2023-06-28,129.39999389648438
2023-06-29,131.86000061035156
2023-06-30,132.16000366210938
2023-07-03,132.61000061035156
2023-07-05,130.02999877929688
2023-07-06,130.14999389648438
2023-07-07,132.5
2023-07-10,131.92999267578125
2023-07-11,132.50999450683594
2023-07-12,133.44000244140625
2023-07-13,134.05999755859375
2023-07-14,134.2100067138672
2023-07-17,133.99000549316406
2023-07-18,135.41000366210938
2023-07-19,135.8699951171875
2023-07-20,135.97999572753906
2023-07-21,137.35000610351562
2023-07-24,138.6699981689453
2023-07-25,152.64999389648438
2023-07-26,150.5500030517578
2023-07-27,152.42999267578125
2023-07-28,152.82000732421875
2023-07-31,153.35000610351562
2023-08-01,153.10000610351562
2023-08-02,154.63999938964844
2023-08-03,155.22000122070312
2023-08-04,153.88999938964844
2023-08-07,153.0500030517578
2023-08-08,152.4499969482422
2023-08-09,152.19000244140625
2023-08-10,152.83999633789062
2023-08-11,152.02000427246094
2023-08-14,150.83999633789062
2023-08-15,147.7100067138672
2023-08-16,147.30999755859375
2023-08-17,146.6999969482422
2023-08-18,146.97999572753906
2023-08-21,145.24000549316406
2023-08-22,145.07000732421875
2023-08-23,145.39999389648438
2023-08-24,144.5800018310547
2023-08-25,146.0399932861328
2023-08-28,147.82000732421875
2023-08-29,149.05999755859375
2023-08-30,149.39999389648438
2023-08-31,149.10000610351562
2023-09-01,149.55999755859375
2023-09-05,145.52000427246094
2023-09-06,144.77999877929688
2023-09-07,144.75
2023-09-08,146.55999755859375
2023-09-11,146.25999450683594
2023-09-12,146.9600067138672
2023-09-13,147.55999755859375
2023-09-14,150.75
2023-09-15,149.75
2023-09-18,151.75
2023-09-19,150.89999389648438
2023-09-20,150.1199951171875
2023-09-21,149.80999755859375
2023-09-22,149.05999755859375
2023-09-25,150.85000610351562
2023-09-26,149.1199951171875
2023-09-27,151.88999938964844
2023-09-28,153.77999877929688
2023-09-29,153.5500030517578
2023-10-02,153.27999877929688
2023-10-03,151.6699981689453
2023-10-04,153.3300018310547
2023-10-05,152.5500030517578
2023-10-06,151.5399932861328
2023-10-09,153.72999572753906
2023-10-10,154.6300048828125
2023-10-11,154.30999755859375
2023-10-12,151.60000610351562
2023-10-13,151.3699951171875
2023-10-16,152.44000244140625
2023-10-17,152.8699951171875
2023-10-18,153.0500030517578
2023-10-19,149.5500030517578
2023-10-20,144.47999572753906
2023-10-23,144.5399932861328
2023-10-24,148.92999267578125
2023-10-25,148.8800048828125
2023-10-26,150.63999938964844
2023-10-27,150.17999267578125
2023-10-30,151.6999969482422
2023-10-31,153.0500030517578
2023-11-01,153.60000610351562
2023-11-02,155.4199981689453
2023-11-03,158.27000427246094
2023-11-06,157.27000427246094
2023-11-07,156.63999938964844
2023-11-08,156.1300048828125
2023-11-09,155.69000244140625
2023-11-10,155.6300048828125
2023-11-13,153.47000122070312
2023-11-14,157.8800048828125
2023-11-15,158.39999389648438
2023-11-16,155.49000549316406
2023-11-17,155.30999755859375
2023-11-20,153.0800018310547
2023-11-21,153.5
2023-11-22,154.2100067138672
2023-11-24,155.1300048828125
2023-11-27,158.6999969482422
2023-11-28,158.13999938964844
2023-11-29,161.85000610351562
2023-11-30,168.00999450683594
2023-12-01,169.7100067138672
2023-12-04,168.35000610351562
2023-12-05,165.2899932861328
2023-12-06,164.2100067138672
2023-12-07,164.32000732421875
2023-12-08,163.8800048828125
2023-12-11,165.1999969482422
2023-12-12,161.74000549316406
2023-12-13,165.77000427246094
2023-12-14,167.35000610351562
2023-12-15,164.75999450683594
2023-12-18,164.2100067138672
2023-12-19,164.42999267578125
2023-12-20,162.5399932861328
2023-12-21,163.24000549316406
2023-12-22,163.67999267578125
2023-12-26,163.99000549316406
2023-12-27,165.00999450683594
2023-12-28,163.3300018310547
2023-12-29,162.91000366210938
2024-01-02,163.88999938964844
2024-01-03,163.64999389648438
2024-01-04,165.6699981689453
2024-01-05,167.75
2024-01-08,168.6300048828125
2024-01-09,167.13999938964844
2024-01-10,165.9499969482422
2024-01-11,166.4600067138672
2024-01-12,166.16000366210938
2024-01-16,165.08999633789062
2024-01-17,164.27000427246094
2024-01-18,164.3000030517578
2024-01-19,164.3800048828125
2024-01-22,165.24000549316406
2024-01-23,166.49000549316406
2024-01-24,165.00999450683594
2024-01-25,171.67999267578125
2024-01-26,171.9600067138672
2024-01-29,169.6999969482422
2024-01-30,169.07000732421875
2024-01-31,165.8800048828125
2024-02-01,163.13999938964844
2024-02-02,161.3699951171875
2024-02-05,162.5800018310547
2024-02-06,163.02999877929688
2024-02-07,165.30999755859375
2024-02-08,166.8699951171875
2024-02-09,168.3300018310547
2024-02-12,168.2100067138672
2024-02-13,164.8300018310547
2024-02-14,165.39999389648438
2024-02-15,166.89999389648438
2024-02-16,167.97999572753906
2024-02-20,169.61000061035156
2024-02-21,171.5399932861328
2024-02-22,173.1999969482422
2024-02-23,175.41000366210938
2024-02-26,174.0800018310547
2024-02-27,174.77999877929688
2024-02-28,176.36000061035156
2024-02-29,181.19000244140625
2024-03-01,180.19000244140625
2024-03-04,185.42999267578125
2024-03-05,184.47999572753903
2024-03-06,183.33999633789065
2024-03-07,184.8300018310547
2024-03-08,186.0800018310547
2024-03-11,187.67999267578125
2024-03-12,186.72000122070312
2024-03-13,184.4199981689453
2024-03-14,183.009994506836
2024-03-15,182.91000366210932
2024-03-18,180.97999572753903
2024-03-19,183.2400054931641
2024-03-20,184.22000122070312
2024-03-21,185.009994506836
2024-03-22,184.72000122070312
2024-03-25,187.3099975585937
2024-03-26,186.8699951171875
2024-03-27,188.94000244140625
2024-03-28,189.77999877929688
2024-04-01,188.75
2024-04-02,187.5
2024-04-03,188.67999267578125
2024-04-04,187.66000366210932
2024-04-05,187.6699981689453
2024-04-08,190.7100067138672
2024-04-09,189.8600006103516
2024-04-10,187.82000732421875
2024-04-11,186.27999877929688
2024-04-12,182.1999969482422
2024-04-15,180.3600006103516
2024-04-16,179.5800018310547
2024-04-17,178.50999450683594
2024-04-18,178.25
2024-04-19,179.88999938964844
2024-04-22,179.2899932861328
2024-04-23,170.8800048828125
2024-04-24,173.9199981689453
2024-04-25,171.25
2024-04-26,172.85000610351562
2024-04-29,177.0500030517578
2024-04-30,172.97999572753906
2024-05-01,174.1999969482422
2024-05-02,175.33999633789062
2024-05-03,176.27000427246094
2024-05-06,176.14999389648438
2024-05-07,179.14999389648438
2024-05-08,178.5399932861328
2024-05-09,180.3800048828125
2024-05-10,179.39999389648438
2024-05-13,181.42999267578125
2024-05-14,181.63999938964844
2024-05-15,182.02999877929688
2024-05-16,182.3999938964844
2024-05-17,183.1300048828125
2024-05-20,181.5599975585937
2024-05-21,181.8500061035156
2024-05-22,181.3000030517578
2024-05-23,180.2400054931641
2024-05-24,183.7700042724609
2024-05-28,180.9199981689453
2024-05-29,179.16000366210938
2024-05-30,181.47999572753903
2024-05-31,183.4900054931641
2024-06-03,182.8699951171875
2024-06-04,182.02999877929688
2024-06-05,182.72000122070312
2024-06-06,183.08999633789065
2024-06-07,183.5800018310547
2024-06-10,184.41000366210932
2024-06-11,184.08999633789065
2024-06-12,184.8099975585937
2024-06-13,185.1199951171875
2024-06-14,182.67999267578125
2024-06-17,185.0399932861328
2024-06-18,185.8800048828125
2024-06-20,185.4499969482422
2024-06-21,183.3300018310547
2024-06-24,189.759994506836
2024-06-25,187.41000366210932
2024-06-26,186.6100006103516
2024-06-27,183.19000244140625
2024-06-28,182.5599975585937
2024-07-01,180.05999755859375
2024-07-02,177.50999450683594
2024-07-03,179.5800018310547
2024-07-05,177.57000732421875
2024-07-08,179.5500030517578
2024-07-09,176.32000732421875
2024-07-10,179.6699981689453
2024-07-11,182.7700042724609
2024-07-12,185.44000244140625
2024-07-15,185.759994506836
2024-07-16,190.97999572753903
2024-07-17,191.5599975585937
2024-07-18,192.5599975585937
2024-07-19,191.2100067138672
2024-07-22,193.44000244140625
2024-07-23,192.82000732421875
2024-07-24,193.27999877929688
2024-07-25,194.2400054931641
2024-07-26,199.0
2024-07-29,198.3999938964844
2024-07-30,197.7400054931641
2024-07-31,199.8699951171875
2024-08-01,198.0
2024-08-02,196.69000244140625
2024-08-05,191.67999267578125
2024-08-06,196.6699981689453
2024-08-07,193.4199981689453
2024-08-08,196.7700042724609
2024-08-09,194.07000732421875
2024-08-12,193.3300018310547
2024-08-13,194.3800048828125
2024-08-14,194.33999633789065
2024-08-15,195.7700042724609
2024-08-16,196.6000061035156
2024-08-19,197.009994506836
2024-08-20,196.7400054931641
2024-08-21,201.08999633789065
2024-08-22,201.7899932861328
2024-08-23,203.8099975585937
2024-08-26,204.3999938964844
2024-08-27,204.91000366210932
2024-08-28,205.0800018310547
2024-08-29,206.6499938964844
2024-08-30,209.5399932861328
2024-09-03,206.0800018310547
2024-09-04,204.5599975585937
2024-09-05,203.97999572753903
2024-09-06,201.8099975585937
2024-09-09,204.52999877929688
2024-09-10,205.0399932861328
2024-09-11,204.72999572753903
2024-09-12,208.4199981689453
2024-09-13,210.2700042724609
2024-09-16,214.58999633789065
2024-09-17,213.1999969482422
2024-09-18,212.3999938964844
2024-09-19,215.66000366210932
2024-09-20,212.8999938964844
2024-09-23,214.5
2024-09-24,215.1199951171875
2024-09-25,214.3300018310547
2024-09-26,214.82000732421875
2024-09-27,215.6999969482422
2024-09-30,215.3999938964844
2024-10-01,215.2899932861328
2024-10-02,212.8099975585937
2024-10-03,211.97999572753903
2024-10-04,213.3699951171875
2024-10-07,213.3500061035156
2024-10-08,215.3300018310547
2024-10-09,216.259994506836
2024-10-10,216.259994506836
2024-10-11,217.9499969482422
2024-10-14,219.97999572753903
2024-10-15,220.8000030517578
2024-10-16,221.72999572753903
2024-10-17,220.3999938964844
2024-10-18,220.1199951171875
2024-10-21,219.1000061035156
2024-10-22,216.66000366210932
2024-10-23,228.6499938964844
2024-10-24,227.509994506836
2024-10-25,225.8600006103516
2024-10-28,227.4499969482422
2024-10-29,226.0599975585937
2024-10-30,228.8000030517578
2024-10-31,228.94000244140625
2024-11-01,229.9900054931641
2024-11-04,230.1699981689453
2024-11-05,232.6100006103516
2024-11-06,241.58999633789065
2024-11-07,239.47999572753903
2024-11-08,240.58999633789065
2024-11-11,241.4900054931641
2024-11-12,239.8099975585937
2024-11-13,238.33999633789065
2024-11-14,235.6000061035156
2024-11-15,235.8099975585937
2024-11-18,238.1100006103516
2024-11-19,238.3099975585937
2024-11-20,244.1000061035156
2024-11-21,245.3000030517578
2024-11-22,246.38999938964844
2024-11-25,247.27999877929688
2024-11-26,248.02999877929688
2024-11-27,247.02999877929688
2024-11-29,248.8500061035156
2024-12-02,244.8000030517578
2024-12-03,244.0500030517578
2024-12-04,243.9900054931641
2024-12-05,244.33999633789065
2024-12-06,242.8600006103516
2024-12-09,239.6300048828125
2024-12-10,238.22999572753903
2024-12-11,238.63999938964844
2024-12-12,239.08999633789065
2024-12-13,238.1000061035156
2024-12-16,237.08999633789065
2024-12-17,232.5500030517578
2024-12-18,229.22000122070312
2024-12-19,227.4600067138672
2024-12-20,227.97999572753903
2024-12-23,227.0800018310547
2024-12-24,228.82000732421875
2024-12-26,229.4499969482422
2024-12-27,227.08999633789065
2024-12-30,224.9600067138672
2024-12-31,225.1300048828125
2025-01-02,225.2400054931641
2025-01-03,225.8800048828125
2025-01-06,227.0800018310547
2025-01-07,225.97999572753903
2025-01-08,228.5399932861328
2025-01-10,228.0500030517578
2025-01-13,230.32000732421875
2025-01-14,232.6499938964844
2025-01-15,235.1999969482422
2025-01-16,235.32000732421875
2025-01-17,237.8699951171875
2025-01-21,242.1300048828125
2025-01-22,239.8000030517578
2025-01-23,239.2400054931641
2025-01-24,240.2700042724609
2025-01-27,239.72000122070312
2025-01-28,238.41000366210932
2025-01-29,215.1199951171875
2025-01-30,214.2400054931641
2025-01-31,212.66000366210932
2025-02-03,211.27999877929688
2025-02-04,210.63999938964844
2025-02-05,210.3500061035156
2025-02-06,212.32000732421875
2025-02-07,210.22000122070312
2025-02-10,209.4199981689453
2025-02-11,208.25
2025-02-12,204.69000244140625
2025-02-13,212.1499938964844
2025-02-14,212.5
2025-02-18,212.13999938964844
2025-02-19,212.3099975585937
2025-02-20,209.67999267578125
2025-02-21,207.9199981689453
2025-02-24,209.7400054931641
2025-02-25,212.63999938964844
2025-02-26,212.75
2025-02-27,210.75
2025-02-28,213.08999633789065
2025-03-03,209.41000366210932
2025-03-04,202.2700042724609
2025-03-05,205.3699951171875
2025-03-06,203.8000030517578
2025-03-07,206.6499938964844
2025-03-10,199.2400054931641
2025-03-11,197.4499969482422
2025-03-12,197.3000030517578
2025-03-13,192.02999877929688
2025-03-14,196.8000030517578
2025-03-17,198.509994506836
2025-03-18,197.6100006103516
2025-03-19,198.4900054931641
2025-03-20,197.17999267578125
2025-03-21,194.41000366210932
2025-03-24,200.8099975585937
2025-03-25,198.759994506836
2025-03-26,199.5
2025-03-27,198.2700042724609
2025-03-28,195.5
2025-03-31,198.0200042724609
2025-04-01,199.92999267578125
2025-04-02,201.3600006103516
2025-04-03,189.16000366210932
2025-04-04,183.4199981689453
2025-04-07,181.0399932861328
2025-04-08,175.97000122070312
2025-04-09,189.44000244140625
2025-04-10,185.4499969482422
2025-04-11,188.94000244140625
2025-04-14,190.6499938964844
2025-04-15,188.7100067138672
2025-04-16,186.7400054931641
2025-04-17,187.19000244140625
2025-04-21,182.07000732421875
2025-04-22,186.4199981689453
2025-04-23,184.69000244140625
2025-04-24,188.7100067138672
2025-04-25,184.82000732421875
2025-04-28,186.38999938964844
2025-04-29,185.97999572753903
2025-04-30,185.6100006103516
2025-05-01,183.3699951171875
2025-05-02,187.4199981689453
2025-05-05,181.22000122070312
2025-05-06,180.1199951171875
2025-05-07,180.0
2025-05-08,183.4199981689453
2025-05-09,181.4199981689453
2025-05-12,190.38999938964844
2025-05-13,188.7899932861328
2025-05-14,191.91000366210932
2025-05-15,190.75
2025-05-16,194.22000122070312
2025-05-19,194.44000244140625
2025-05-20,193.57000732421875
2025-05-21,190.7899932861328
2025-05-22,192.52999877929688
2025-05-23,190.6999969482422
2025-05-27,193.82000732421875
2025-05-28,192.22000122070312
2025-05-29,193.0
2025-05-30,193.1699981689453
2025-06-02,192.259994506836
2025-06-03,194.0800018310547
2025-06-04,193.33999633789065
2025-06-05,194.6999969482422
2025-06-06,196.3999938964844
2025-06-09,196.58999633789065
2025-06-10,197.2400054931641
2025-06-11,193.2100067138672
2025-06-12,193.3099975585937
2025-06-13,188.5599975585937
2025-06-16,189.4600067138672
2025-06-17,186.3500061035156
2025-06-18,186.22999572753903
2025-06-20,186.8600006103516
2025-06-23,188.6999969482422
2025-06-24,189.41000366210932
2025-06-25,186.83999633789065
2025-06-26,187.6499938964844
2025-06-27,189.41000366210932
2025-06-30,188.4499969482422
2025-07-01,202.75
2025-07-02,201.94000244140625
2025-07-03,202.2899932861328
2025-07-07,201.2700042724609
2025-07-08,202.7700042724609
2025-07-09,204.0800018310547
2025-07-10,207.2400054931641
2025-07-11,205.8999938964844
2025-07-14,203.38999938964844
2025-07-15,199.67999267578125
2025-07-16,202.57000732421875
2025-07-17,202.2400054931641
2025-07-18,199.8099975585937
2025-07-21,201.38999938964844
2025-07-22,205.2899932861328
2025-07-23,206.32000732421875
2025-07-24,205.92999267578125
2025-07-25,206.52999877929688
2025-07-28,204.17999267578125
2025-07-29,203.0599975585937
2025-07-30,198.42999267578125
2025-07-31,193.75
2025-08-01,191.41000366210932
2025-08-04,193.0800018310547
2025-08-05,193.509994506836
2025-08-06,192.22000122070312
2025-08-07,194.8600006103516
2025-08-08,196.42999267578125
2025-08-11,196.6199951171875
2025-08-12,198.9600067138672
2025-08-13,200.7899932861328
2025-08-14,196.5200042724609
2025-08-15,193.4199981689453
2025-08-18,194.1100006103516
2025-08-19,198.25
2025-08-20,198.1199951171875
2025-08-21,210.3500061035156
2025-08-22,212.7400054931641
2025-08-25,212.22999572753903
2025-08-26,211.6199951171875
2025-08-27,210.69000244140625
2025-08-28,216.6499938964844
2025-08-29,217.9600067138672
2025-09-02,216.4499969482422
2025-09-03,212.92999267578125
2025-09-04,216.72000122070312
2025-09-05,220.25
2025-09-08,215.92999267578125
2025-09-09,214.07000732421875
2025-09-10,213.0500030517578
2025-09-11,217.02999877929688
2025-09-12,215.1499938964844
2025-09-15,211.8099975585937
2025-09-16,211.47000122070312
2025-09-17,212.0800018310547
2025-09-18,213.9600067138672
2025-09-19,211.27999877929688
2025-09-22,212.7100067138672
2025-09-23,213.7100067138672
2025-09-24,215.32000732421875
2025-09-25,213.13999938964844
2025-09-26,215.9499969482422
2025-09-29,216.2700042724609
2025-09-30,217.92999267578125
2025-10-01,214.8500061035156
2025-10-02,215.63999938964844
2025-10-03,214.5399932861328
2025-10-06,212.92999267578125
2025-10-07,210.5500030517578
2025-10-08,213.27999877929688
2025-10-09,211.38999938964844
2025-10-10,206.75
2025-10-13,207.75
2025-10-14,210.759994506836
2025-10-15,209.6499938964844
2025-10-16,205.33999633789065
2025-10-17,203.3300018310547
2025-10-20,205.8800048828125
2025-10-21,208.1300048828125
2025-10-22,208.7400054931641
2025-10-23,213.259994506836
2025-10-24,204.8300018310547
2025-10-27,206.6100006103516
2025-10-28,206.16000366210932
2025-10-29,196.6499938964844
2025-10-30,196.16000366210932
2025-10-31,195.759994506836
2025-11-03,195.58999633789065
2025-11-04,197.16000366210932
2025-11-05,199.1199951171875
2025-11-06,198.08999633789065
2025-11-07,200.5500030517578
2025-11-10,200.72000122070312
2025-11-11,203.0200042724609
2025-11-12,200.44000244140625
2025-11-13,199.08999633789065
2025-11-14,197.22000122070312
2025-11-17,196.6699981689453
2025-11-18,196.6300048828125
2025-11-19,194.3099975585937
2025-11-20,191.67999267578125
2025-11-21,197.3099975585937
2025-11-24,197.32000732421875
2025-11-25,201.259994506836
2025-11-26,203.4900054931641
2025-11-28,204.07000732421875
2025-12-01,203.2400054931641
2025-12-02,192.5500030517578
2025-12-03,197.9499969482422
2025-12-04,196.6300048828125
2025-12-05,198.47999572753903
2025-12-08,196.7899932861328
2025-12-09,193.3999938964844
2025-12-10,202.6199951171875
2025-12-11,205.3000030517578
2025-12-12,205.07000732421875
2025-12-15,204.47999572753903
2025-12-16,203.66000366210932
2025-12-17,202.3300018310547
2025-12-18,204.02999877929688
2025-12-19,202.82000732421875
2025-12-22,206.5500030517578
2025-12-23,206.8300018310547
2025-12-24,207.3300018310547
2025-12-26,208.91000366210932
2025-12-29,208.7700042724609
2025-12-30,208.259994506836
2025-12-31,206.22999572753903
2026-01-02,211.1199951171875
2026-01-05,211.1300048828125
2026-01-06,211.72000122070312
2026-01-07,206.8099975585937
2026-01-08,213.8800048828125
2026-01-09,219.3500061035156
2026-01-12,217.22000122070312
2026-01-13,218.6499938964844
2026-01-14,219.9600067138672
2026-01-15,221.9600067138672
2026-01-16,221.3300018310547
2026-01-20,217.1100006103516
2026-01-21,220.0
2026-01-22,218.759994506836
2026-01-23,225.38999938964844
2026-01-26,221.8300018310547
2026-01-27,223.6199951171875
2026-01-28,217.6100006103516
2026-01-29,220.2100067138672
2026-01-30,222.5500030517578
2026-02-02,223.72000122070312
2026-02-03,224.4199981689453
2026-02-04,232.4499969482422
2026-02-05,231.91000366210932
2026-02-06,238.8600006103516
2026-02-09,238.7100067138672
2026-02-10,241.77999877929688
2026-02-11,244.5500030517578
2026-02-12,245.0800018310547
2026-02-13,246.3099975585937
2026-02-17,240.3699951171875
2026-02-18,239.02999877929688
2026-02-19,238.9499969482422
2026-02-20,237.2100067138672
2026-02-23,225.5500030517578
2026-02-24,228.88999938964844
2026-02-25,230.9199981689453
2026-02-26,231.8300018310547
2026-02-27,232.13999938964844
2026-03-02,231.2100067138672
2026-03-03,231.4199981689453
2026-03-04,232.5500030517578
2026-03-05,226.22000122070312
2026-03-06,222.5200042724609
2026-03-09,222.8000030517578
2026-03-10,221.32000732421875
2026-03-11,222.5800018310547
2026-03-12,214.0399932861328
2026-03-13,214.5
2026-03-16,214.9499969482422
2026-03-17,215.97000122070312
2026-03-18,209.4199981689453
2026-03-19,204.38999938964844
2026-03-20,202.72999572753903
2026-03-23,209.0599975585937
2026-03-24,213.5
2026-03-25,213.3600006103516
2026-03-26,212.6000061035156
2026-03-27,212.25
2026-03-30,209.0399932861328
2026-03-31,212.22000122070312
2026-04-01,211.2700042724609
2026-04-02,204.4600067138672
2026-04-06,205.3999938964844
2026-04-07,203.509994506836
2026-04-08,211.0500030517578
2026-04-09,208.1199951171875
2026-04-10,206.3800048828125
2026-04-13,210.47999572753903
