,EG
2018-11-30,222.0800018310547
2018-12-03,224.41000366210932
2018-12-04,222.5
2018-12-06,225.44000244140625
2018-12-07,228.8699951171875
2018-12-10,230.1699981689453
2018-12-11,222.6999969482422
2018-12-12,220.0200042724609
2018-12-13,217.72999572753903
2018-12-14,215.3099975585937
2018-12-17,217.77999877929688
2018-12-18,219.66000366210932
2018-12-19,220.16000366210932
2018-12-20,216.2400054931641
2018-12-21,213.2700042724609
2018-12-24,205.759994506836
2018-12-26,210.2400054931641
2018-12-27,214.83999633789065
2018-12-28,216.02999877929688
2018-12-31,217.759994506836
2019-01-02,213.66000366210932
2019-01-03,208.8000030517578
2019-01-04,214.91000366210932
2019-01-07,211.3699951171875
2019-01-08,213.3999938964844
2019-01-09,211.9900054931641
2019-01-10,214.44000244140625
2019-01-11,213.1699981689453
2019-01-14,213.67999267578125
2019-01-15,215.47999572753903
2019-01-16,212.72000122070312
2019-01-17,215.3300018310547
2019-01-18,216.69000244140625
2019-01-22,214.6699981689453
2019-01-23,217.6000061035156
2019-01-24,215.72000122070312
2019-01-25,213.4199981689453
2019-01-28,214.27999877929688
2019-01-29,214.1100006103516
2019-01-30,219.2700042724609
2019-01-31,219.0500030517578
2019-02-01,222.2899932861328
2019-02-04,219.66000366210932
2019-02-05,220.4499969482422
2019-02-06,222.3000030517578
2019-02-07,222.5
2019-02-08,221.8000030517578
2019-02-11,220.3800048828125
2019-02-12,212.38999938964844
2019-02-13,214.47000122070312
2019-02-14,214.0399932861328
2019-02-15,216.92999267578125
2019-02-19,219.57000732421875
2019-02-20,221.6499938964844
2019-02-21,222.8099975585937
2019-02-22,223.91000366210932
2019-02-25,223.1999969482422
2019-02-26,222.8099975585937
2019-02-27,224.2899932861328
2019-02-28,226.1100006103516
2019-03-01,225.38999938964844
2019-03-04,224.8800048828125
2019-03-05,223.02999877929688
2019-03-06,222.1100006103516
2019-03-07,218.13999938964844
2019-03-08,216.77999877929688
2019-03-11,217.92999267578125
2019-03-12,218.22999572753903
2019-03-13,218.3099975585937
2019-03-14,219.009994506836
2019-03-15,219.0500030517578
2019-03-18,220.38999938964844
2019-03-19,218.88999938964844
2019-03-20,211.9499969482422
2019-03-21,215.47999572753903
2019-03-22,214.9900054931641
2019-03-25,214.8000030517578
2019-03-26,215.47999572753903
2019-03-27,214.6499938964844
2019-03-28,215.3699951171875
2019-03-29,215.9600067138672
2019-04-01,217.3300018310547
2019-04-02,214.88999938964844
2019-04-03,216.13999938964844
2019-04-04,215.2899932861328
2019-04-05,216.3099975585937
2019-04-08,217.94000244140625
2019-04-09,214.69000244140625
2019-04-10,216.8099975585937
2019-04-11,221.91000366210932
2019-04-12,226.33999633789065
2019-04-15,226.2100067138672
2019-04-16,229.3000030517578
2019-04-17,228.69000244140625
2019-04-18,229.0399932861328
2019-04-22,228.509994506836
2019-04-23,229.7700042724609
2019-04-24,231.27999877929688
2019-04-25,228.5
2019-04-26,230.7100067138672
2019-04-29,231.3099975585937
2019-04-30,235.5
2019-05-01,236.4600067138672
2019-05-02,236.7899932861328
2019-05-03,238.66000366210932
2019-05-06,237.7899932861328
2019-05-07,246.88999938964844
2019-05-08,241.88999938964844
2019-05-09,245.66000366210932
2019-05-10,248.7400054931641
2019-05-13,246.5599975585937
2019-05-14,248.4499969482422
2019-05-15,248.259994506836
2019-05-16,249.4199981689453
2019-05-17,248.259994506836
2019-05-20,249.509994506836
2019-05-21,249.3300018310547
2019-05-22,250.3300018310547
2019-05-23,251.6000061035156
2019-05-24,249.91000366210932
2019-05-28,244.0599975585937
2019-05-29,244.6300048828125
2019-05-30,245.4199981689453
2019-05-31,247.66000366210932
2019-06-03,251.92999267578125
2019-06-04,248.2700042724609
2019-06-05,253.3099975585937
2019-06-06,252.91000366210932
2019-06-07,252.6499938964844
2019-06-10,252.1699981689453
2019-06-11,249.0500030517578
2019-06-12,250.27999877929688
2019-06-13,250.1100006103516
2019-06-14,251.0500030517578
2019-06-17,250.16000366210932
2019-06-18,250.13999938964844
2019-06-19,251.9600067138672
2019-06-20,252.5599975585937
2019-06-21,250.1499938964844
2019-06-24,251.509994506836
2019-06-25,251.3099975585937
2019-06-26,242.92999267578125
2019-06-27,244.3600006103516
2019-06-28,247.17999267578125
2019-07-01,250.47999572753903
2019-07-02,251.13999938964844
2019-07-03,254.9600067138672
2019-07-05,254.509994506836
2019-07-08,254.509994506836
2019-07-09,257.3900146484375
2019-07-10,258.2699890136719
2019-07-11,256.8800048828125
2019-07-12,257.7200012207031
2019-07-15,258.29998779296875
2019-07-16,255.2700042724609
2019-07-17,251.2100067138672
2019-07-18,252.0599975585937
2019-07-19,252.009994506836
2019-07-22,253.41000366210932
2019-07-23,253.2100067138672
2019-07-24,255.0
2019-07-25,255.5200042724609
2019-07-26,259.5199890136719
2019-07-29,256.79998779296875
2019-07-30,251.69000244140625
2019-07-31,246.63999938964844
2019-08-01,244.3300018310547
2019-08-02,243.1199951171875
2019-08-05,239.1499938964844
2019-08-06,244.8500061035156
2019-08-07,248.1999969482422
2019-08-08,251.6000061035156
2019-08-09,251.83999633789065
2019-08-12,250.0500030517578
2019-08-13,252.63999938964844
2019-08-14,246.5599975585937
2019-08-15,246.75
2019-08-16,249.2899932861328
2019-08-19,249.9199981689453
2019-08-20,246.7899932861328
2019-08-21,247.8500061035156
2019-08-22,248.8500061035156
2019-08-23,244.8800048828125
2019-08-26,247.1699981689453
2019-08-27,245.5500030517578
2019-08-28,239.509994506836
2019-08-29,239.88999938964844
2019-08-30,235.8800048828125
2019-09-03,241.6699981689453
2019-09-04,246.3600006103516
2019-09-05,248.7400054931641
2019-09-06,249.0
2019-09-09,251.7700042724609
2019-09-10,251.0200042724609
2019-09-11,254.82000732421875
2019-09-12,251.6999969482422
2019-09-13,256.3900146484375
2019-09-16,254.9499969482422
2019-09-17,260.44000244140625
2019-09-18,261.75
2019-09-19,262.2900085449219
2019-09-20,264.5
2019-09-23,265.0
2019-09-24,266.760009765625
2019-09-25,263.0599975585937
2019-09-26,266.3599853515625
2019-09-27,265.9800109863281
2019-09-30,266.0899963378906
2019-10-01,263.8500061035156
2019-10-02,259.20001220703125
2019-10-03,257.6099853515625
2019-10-04,259.70001220703125
2019-10-07,254.66000366210932
2019-10-08,250.4499969482422
2019-10-09,250.47999572753903
2019-10-10,249.5
2019-10-11,250.5
2019-10-14,250.6100006103516
2019-10-15,251.5399932861328
2019-10-16,252.72000122070312
2019-10-17,249.4600067138672
2019-10-18,251.0800018310547
2019-10-21,253.0200042724609
2019-10-22,248.509994506836
2019-10-23,249.3000030517578
2019-10-24,249.6699981689453
2019-10-25,248.58999633789065
2019-10-28,247.0200042724609
2019-10-29,256.239990234375
2019-10-30,254.5500030517578
2019-10-31,257.0899963378906
2019-11-01,259.3500061035156
2019-11-04,258.42999267578125
2019-11-05,259.17999267578125
2019-11-06,261.67999267578125
2019-11-07,263.5899963378906
2019-11-08,265.3500061035156
2019-11-11,266.6600036621094
2019-11-12,269.75
2019-11-13,266.9100036621094
2019-11-14,268.5
2019-11-15,267.1700134277344
2019-11-18,267.44000244140625
2019-11-19,267.0199890136719
2019-11-20,267.7099914550781
2019-11-21,267.1000061035156
2019-11-22,267.2300109863281
2019-11-25,269.82000732421875
2019-11-26,272.3699951171875
2019-11-27,272.760009765625
2019-11-29,271.260009765625
2019-12-02,268.8099975585937
2019-12-03,265.82000732421875
2019-12-04,267.5
2019-12-05,268.3999938964844
2019-12-06,268.95001220703125
2019-12-09,271.5599975585937
2019-12-10,270.29998779296875
2019-12-11,271.010009765625
2019-12-12,275.0599975585937
2019-12-13,274.6700134277344
2019-12-16,276.3699951171875
2019-12-17,279.010009765625
2019-12-18,276.1199951171875
2019-12-19,275.54998779296875
2019-12-20,277.2799987792969
2019-12-23,273.5
2019-12-24,274.5
2019-12-26,274.57000732421875
2019-12-27,276.010009765625
2019-12-30,277.45001220703125
2019-12-31,276.8399963378906
2020-01-02,278.1499938964844
2020-01-03,277.239990234375
2020-01-06,276.5899963378906
2020-01-07,274.1700134277344
2020-01-08,273.3399963378906
2020-01-09,276.239990234375
2020-01-10,274.8299865722656
2020-01-13,275.9599914550781
2020-01-14,274.6499938964844
2020-01-15,275.5400085449219
2020-01-16,277.42999267578125
2020-01-17,279.9700012207031
2020-01-21,280.0
2020-01-22,281.0
2020-01-23,280.9200134277344
2020-01-24,277.3500061035156
2020-01-27,272.67999267578125
2020-01-28,275.1400146484375
2020-01-29,274.6199951171875
2020-01-30,276.8800048828125
2020-01-31,276.57000732421875
2020-02-03,279.5899963378906
2020-02-04,277.5899963378906
2020-02-05,283.29998779296875
2020-02-06,280.45001220703125
2020-02-07,282.5799865722656
2020-02-10,285.8800048828125
2020-02-11,291.6400146484375
2020-02-12,287.67999267578125
2020-02-13,291.7799987792969
2020-02-14,291.3699951171875
2020-02-18,289.7900085449219
2020-02-19,290.5799865722656
2020-02-20,287.92999267578125
2020-02-21,289.8500061035156
2020-02-24,283.0400085449219
2020-02-25,278.54998779296875
2020-02-26,273.2300109863281
2020-02-27,261.8099975585937
2020-02-28,247.8800048828125
2020-03-02,258.1600036621094
2020-03-03,253.44000244140625
2020-03-04,269.3900146484375
2020-03-05,257.17999267578125
2020-03-06,253.509994506836
2020-03-09,234.7700042724609
2020-03-10,240.4499969482422
2020-03-11,227.9499969482422
2020-03-12,200.82000732421875
2020-03-13,213.08999633789065
2020-03-16,182.6100006103516
2020-03-17,198.02999877929688
2020-03-18,188.7100067138672
2020-03-19,187.2400054931641
2020-03-20,194.6499938964844
2020-03-23,171.9600067138672
2020-03-24,185.5800018310547
2020-03-25,174.8300018310547
2020-03-26,195.3300018310547
2020-03-27,189.2899932861328
2020-03-30,198.4900054931641
2020-03-31,192.4199981689453
2020-04-01,181.2400054931641
2020-04-02,187.6699981689453
2020-04-03,178.02000427246094
2020-04-06,189.92999267578125
2020-04-07,191.25
2020-04-08,197.8000030517578
2020-04-09,212.3000030517578
2020-04-13,202.13999938964844
2020-04-14,203.1199951171875
2020-04-15,191.02999877929688
2020-04-16,187.1499938964844
2020-04-17,196.3500061035156
2020-04-20,190.5200042724609
2020-04-21,179.60000610351562
2020-04-22,179.3800048828125
2020-04-23,177.08999633789062
2020-04-24,170.80999755859375
2020-04-27,175.72000122070312
2020-04-28,179.64999389648438
2020-04-29,184.4499969482422
2020-04-30,173.1300048828125
2020-05-01,165.00999450683594
2020-05-04,162.82000732421875
2020-05-05,167.7100067138672
2020-05-06,164.47000122070312
2020-05-07,173.8300018310547
2020-05-08,176.8000030517578
2020-05-11,178.99000549316406
2020-05-12,172.00999450683594
2020-05-13,164.22000122070312
2020-05-14,161.72000122070312
2020-05-15,168.94000244140625
2020-05-18,180.3600006103516
2020-05-19,186.3600006103516
2020-05-20,199.22999572753903
2020-05-21,206.009994506836
2020-05-22,205.67999267578125
2020-05-26,203.32000732421875
2020-05-27,203.0599975585937
2020-05-28,204.509994506836
2020-05-29,198.41000366210932
2020-06-01,193.7700042724609
2020-06-02,206.0500030517578
2020-06-03,213.259994506836
2020-06-04,217.1300048828125
2020-06-05,226.1499938964844
2020-06-08,231.07000732421875
2020-06-09,227.4600067138672
2020-06-10,221.69000244140625
2020-06-11,211.0
2020-06-12,214.9499969482422
2020-06-15,216.8800048828125
2020-06-16,220.5800018310547
2020-06-17,215.9199981689453
2020-06-18,215.5
2020-06-19,215.72999572753903
2020-06-22,213.3699951171875
2020-06-23,213.009994506836
2020-06-24,206.0
2020-06-25,207.2700042724609
2020-06-26,200.8699951171875
2020-06-29,202.52999877929688
2020-06-30,206.1999969482422
2020-07-01,203.88999938964844
2020-07-02,200.9499969482422
2020-07-06,205.9900054931641
2020-07-07,203.72000122070312
2020-07-08,204.41000366210932
2020-07-09,198.0599975585937
2020-07-10,206.7899932861328
2020-07-13,207.67999267578125
2020-07-14,211.44000244140625
2020-07-15,218.2899932861328
2020-07-16,223.1000061035156
2020-07-17,222.6199951171875
2020-07-20,219.8500061035156
2020-07-21,220.5800018310547
2020-07-22,223.8099975585937
2020-07-23,223.0599975585937
2020-07-24,224.009994506836
2020-07-27,220.8000030517578
2020-07-28,216.32000732421875
2020-07-29,219.94000244140625
2020-07-30,216.08999633789065
2020-07-31,218.7899932861328
2020-08-03,220.9600067138672
2020-08-04,217.16000366210932
2020-08-05,219.1199951171875
2020-08-06,223.66000366210932
2020-08-07,232.19000244140625
2020-08-10,231.8800048828125
2020-08-11,228.2700042724609
2020-08-12,227.72000122070312
2020-08-13,225.259994506836
2020-08-14,225.27999877929688
2020-08-17,221.92999267578125
2020-08-18,220.72000122070312
2020-08-19,217.3099975585937
2020-08-20,216.3600006103516
2020-08-21,213.8099975585937
2020-08-24,218.6300048828125
2020-08-25,218.83999633789065
2020-08-26,216.97000122070312
2020-08-27,221.8800048828125
2020-08-28,221.6699981689453
2020-08-31,220.0800018310547
2020-09-01,217.8699951171875
2020-09-02,217.91000366210932
2020-09-03,216.0
2020-09-04,215.5500030517578
2020-09-08,211.5500030517578
2020-09-09,213.58999633789065
2020-09-10,207.58999633789065
2020-09-11,206.33999633789065
2020-09-14,209.6999969482422
2020-09-15,206.1199951171875
2020-09-16,206.27999877929688
2020-09-17,204.9600067138672
2020-09-18,201.3500061035156
2020-09-21,202.3099975585937
2020-09-22,200.1100006103516
2020-09-23,197.1000061035156
2020-09-24,199.6699981689453
2020-09-25,198.63999938964844
2020-09-28,201.6000061035156
2020-09-29,199.77999877929688
2020-09-30,197.5399932861328
2020-10-01,196.92999267578125
2020-10-02,198.66000366210932
2020-10-05,203.97999572753903
2020-10-06,199.82000732421875
2020-10-07,198.3300018310547
2020-10-08,204.08999633789065
2020-10-09,204.94000244140625
2020-10-12,205.6999969482422
2020-10-13,202.509994506836
2020-10-14,202.3600006103516
2020-10-15,201.8000030517578
2020-10-16,200.8000030517578
2020-10-19,197.2899932861328
2020-10-20,199.83999633789065
2020-10-21,205.47000122070312
2020-10-22,207.0399932861328
2020-10-23,214.0200042724609
2020-10-26,209.1100006103516
2020-10-27,202.1000061035156
2020-10-28,196.1999969482422
2020-10-29,202.1100006103516
2020-10-30,197.0800018310547
2020-11-02,207.0
2020-11-03,215.63999938964844
2020-11-04,211.63999938964844
2020-11-05,211.8300018310547
2020-11-06,210.67999267578125
2020-11-09,231.69000244140625
2020-11-10,240.1999969482422
2020-11-11,235.02999877929688
2020-11-12,230.3000030517578
2020-11-13,232.3099975585937
2020-11-16,238.8000030517578
2020-11-17,238.38999938964844
2020-11-18,235.1300048828125
2020-11-19,233.8300018310547
2020-11-20,231.1000061035156
2020-11-23,233.72999572753903
2020-11-24,241.5399932861328
2020-11-25,237.4900054931641
2020-11-27,233.4499969482422
2020-11-30,227.3300018310547
2020-12-01,230.7100067138672
2020-12-02,232.38999938964844
2020-12-03,232.57000732421875
2020-12-04,234.63999938964844
2020-12-07,230.32000732421875
2020-12-08,234.7400054931641
2020-12-09,236.0
2020-12-10,235.82000732421875
2020-12-11,231.6199951171875
2020-12-14,229.6999969482422
2020-12-15,233.2700042724609
2020-12-16,233.3699951171875
2020-12-17,235.16000366210932
2020-12-18,232.52999877929688
2020-12-21,229.13999938964844
2020-12-22,228.13999938964844
2020-12-23,229.5500030517578
2020-12-24,229.17999267578125
2020-12-28,230.77999877929688
2020-12-29,229.3300018310547
2020-12-30,230.3600006103516
2020-12-31,234.08999633789065
2021-01-04,228.1100006103516
2021-01-05,226.22999572753903
2021-01-06,239.63999938964844
2021-01-07,241.3600006103516
2021-01-08,238.97000122070312
2021-01-11,237.25
2021-01-12,239.4199981689453
2021-01-13,238.2400054931641
2021-01-14,235.1999969482422
2021-01-15,231.1999969482422
2021-01-19,232.7400054931641
2021-01-20,236.5800018310547
2021-01-21,231.8000030517578
2021-01-22,228.9199981689453
2021-01-25,228.25
2021-01-26,227.1699981689453
2021-01-27,218.92999267578125
2021-01-28,217.1000061035156
2021-01-29,211.0800018310547
2021-02-01,211.5
2021-02-02,214.1100006103516
2021-02-03,214.27999877929688
2021-02-04,220.92999267578125
2021-02-05,219.3999938964844
2021-02-08,225.19000244140625
2021-02-09,233.0399932861328
2021-02-10,234.69000244140625
2021-02-11,244.9499969482422
2021-02-12,243.5399932861328
2021-02-16,240.44000244140625
2021-02-17,242.72000122070312
2021-02-18,240.8999938964844
2021-02-19,239.3000030517578
2021-02-22,241.8099975585937
2021-02-23,239.97999572753903
2021-02-24,244.72000122070312
2021-02-25,238.97000122070312
2021-02-26,241.8099975585937
2021-03-01,242.63999938964844
2021-03-02,241.9199981689453
2021-03-03,242.22999572753903
2021-03-04,239.67999267578125
2021-03-05,246.8999938964844
2021-03-08,251.0399932861328
2021-03-09,247.1499938964844
2021-03-10,250.22000122070312
2021-03-11,249.4199981689453
2021-03-12,252.82000732421875
2021-03-15,255.97000122070312
2021-03-16,253.3699951171875
2021-03-17,251.27999877929688
2021-03-18,251.9499969482422
2021-03-19,245.8300018310547
2021-03-22,243.8800048828125
2021-03-23,241.3600006103516
2021-03-24,242.9499969482422
2021-03-25,247.8600006103516
2021-03-26,250.1499938964844
2021-03-29,254.08999633789065
2021-03-30,254.2899932861328
2021-03-31,247.8099975585937
2021-04-01,251.1100006103516
2021-04-05,251.009994506836
2021-04-06,253.5800018310547
2021-04-07,255.759994506836
2021-04-08,253.3000030517578
2021-04-09,254.7700042724609
2021-04-12,254.97999572753903
2021-04-13,256.07000732421875
2021-04-14,259.45001220703125
2021-04-15,262.79998779296875
2021-04-16,262.1000061035156
2021-04-19,264.0
2021-04-20,262.42999267578125
2021-04-21,267.6400146484375
2021-04-22,264.510009765625
2021-04-23,266.82000732421875
2021-04-26,266.0
2021-04-27,267.04998779296875
2021-04-28,266.1199951171875
2021-04-29,272.45001220703125
2021-04-30,276.95001220703125
2021-05-03,272.07000732421875
2021-05-04,273.4200134277344
2021-05-05,273.1099853515625
2021-05-06,273.32000732421875
2021-05-07,273.1000061035156
2021-05-10,272.8099975585937
2021-05-11,265.57000732421875
2021-05-12,262.44000244140625
2021-05-13,270.9599914550781
2021-05-14,271.42999267578125
2021-05-17,272.1099853515625
2021-05-18,271.510009765625
2021-05-19,269.20001220703125
2021-05-20,268.4200134277344
2021-05-21,264.2900085449219
2021-05-24,263.57000732421875
2021-05-25,254.44000244140625
2021-05-26,254.6999969482422
2021-05-27,259.92999267578125
2021-05-28,259.9599914550781
2021-06-01,259.79998779296875
2021-06-02,257.0899963378906
2021-06-03,257.0
2021-06-04,259.3699951171875
2021-06-07,257.7900085449219
2021-06-08,259.1700134277344
2021-06-09,257.6499938964844
2021-06-10,254.8800048828125
2021-06-11,253.83999633789065
2021-06-14,254.02999877929688
2021-06-15,256.5799865722656
2021-06-16,254.19000244140625
2021-06-17,245.52999877929688
2021-06-18,236.2100067138672
2021-06-21,243.5800018310547
2021-06-22,244.44000244140625
2021-06-23,245.77999877929688
2021-06-24,252.6100006103516
2021-06-25,256.239990234375
2021-06-28,251.5500030517578
2021-06-29,253.0
2021-06-30,252.009994506836
2021-07-01,256.82000732421875
2021-07-02,252.3500061035156
2021-07-06,248.3800048828125
2021-07-07,250.97999572753903
2021-07-08,242.9900054931641
2021-07-09,247.8600006103516
2021-07-12,248.8999938964844
2021-07-13,244.6699981689453
2021-07-14,245.2100067138672
2021-07-15,246.3699951171875
2021-07-16,246.77999877929688
2021-07-19,236.67999267578125
2021-07-20,241.25
2021-07-21,244.52999877929688
2021-07-22,242.72000122070312
2021-07-23,242.7899932861328
2021-07-26,243.58999633789065
2021-07-27,245.02999877929688
2021-07-28,243.3999938964844
2021-07-29,247.5800018310547
2021-07-30,252.8300018310547
2021-08-02,254.759994506836
2021-08-03,259.8099975585937
2021-08-04,258.19000244140625
2021-08-05,259.17999267578125
2021-08-06,262.6700134277344
2021-08-09,262.75
2021-08-10,264.2900085449219
2021-08-11,268.8099975585937
2021-08-12,271.4200134277344
2021-08-13,272.9200134277344
2021-08-16,271.67999267578125
2021-08-17,273.67999267578125
2021-08-18,271.5799865722656
2021-08-19,271.42999267578125
2021-08-20,271.94000244140625
2021-08-23,272.8299865722656
2021-08-24,272.1700134277344
2021-08-25,272.7099914550781
2021-08-26,266.3699951171875
2021-08-27,267.9100036621094
2021-08-30,263.0199890136719
2021-08-31,264.8999938964844
2021-09-01,261.25
2021-09-02,259.1300048828125
2021-09-03,256.6400146484375
2021-09-07,252.17999267578125
2021-09-08,263.42999267578125
2021-09-09,260.0799865722656
2021-09-10,255.33999633789065
2021-09-13,257.1400146484375
2021-09-14,253.91000366210932
2021-09-15,253.38999938964844
2021-09-16,252.32000732421875
2021-09-17,255.8600006103516
2021-09-20,253.32000732421875
2021-09-21,252.8999938964844
2021-09-22,253.3800048828125
2021-09-23,255.22000122070312
2021-09-24,255.7400054931641
2021-09-27,258.8900146484375
2021-09-28,254.38999938964844
2021-09-29,253.0399932861328
2021-09-30,250.77999877929688
2021-10-01,252.02999877929688
2021-10-04,250.41000366210932
2021-10-05,255.7700042724609
2021-10-06,260.8500061035156
2021-10-07,266.07000732421875
2021-10-08,268.6000061035156
2021-10-11,265.44000244140625
2021-10-12,265.7900085449219
2021-10-13,266.19000244140625
2021-10-14,277.8699951171875
2021-10-15,278.4599914550781
2021-10-18,276.3500061035156
2021-10-19,276.6400146484375
2021-10-20,279.010009765625
2021-10-21,279.5799865722656
2021-10-22,280.9200134277344
2021-10-25,282.6400146484375
2021-10-26,286.6199951171875
2021-10-27,280.17999267578125
2021-10-28,267.3999938964844
2021-10-29,261.5
2021-11-01,265.4200134277344
2021-11-02,273.8099975585937
2021-11-03,273.9700012207031
2021-11-04,268.8099975585937
2021-11-05,273.54998779296875
2021-11-08,273.69000244140625
2021-11-09,272.44000244140625
2021-11-10,270.32000732421875
2021-11-11,272.82000732421875
2021-11-12,274.1499938964844
2021-11-15,275.5
2021-11-16,278.5400085449219
2021-11-17,278.1300048828125
2021-11-18,274.3999938964844
2021-11-19,267.1099853515625
2021-11-22,273.8699951171875
2021-11-23,279.489990234375
2021-11-24,277.8999938964844
2021-11-26,268.3999938964844
2021-11-29,264.3699951171875
2021-11-30,256.3800048828125
2021-12-01,256.8999938964844
2021-12-02,263.8299865722656
2021-12-03,262.4700012207031
2021-12-06,266.9700012207031
2021-12-07,270.8900146484375
2021-12-08,273.8299865722656
2021-12-09,271.19000244140625
2021-12-10,269.9700012207031
2021-12-13,267.4800109863281
2021-12-14,269.7099914550781
2021-12-15,269.8800048828125
2021-12-16,270.5599975585937
2021-12-17,266.92999267578125
2021-12-20,261.6700134277344
2021-12-21,264.8399963378906
2021-12-22,263.07000732421875
2021-12-23,267.0199890136719
2021-12-27,271.2200012207031
2021-12-28,274.2300109863281
2021-12-29,276.20001220703125
2021-12-30,274.2099914550781
2021-12-31,273.9200134277344
2022-01-03,272.7900085449219
2022-01-04,272.8699951171875
2022-01-05,269.25
2022-01-06,274.3099975585937
2022-01-07,279.1700134277344
2022-01-10,280.20001220703125
2022-01-11,285.6400146484375
2022-01-12,283.0199890136719
2022-01-13,284.6000061035156
2022-01-14,290.29998779296875
2022-01-18,290.8999938964844
2022-01-19,287.3399963378906
2022-01-20,287.1000061035156
2022-01-21,284.0299987792969
2022-01-24,284.1099853515625
2022-01-25,285.2900085449219
2022-01-26,281.760009765625
2022-01-27,277.94000244140625
2022-01-28,280.75
2022-01-31,283.3999938964844
2022-02-01,284.5299987792969
2022-02-02,290.2099914550781
2022-02-03,285.239990234375
2022-02-04,285.989990234375
2022-02-07,286.760009765625
2022-02-08,290.3699951171875
2022-02-09,289.1199951171875
2022-02-10,291.44000244140625
2022-02-11,294.92999267578125
2022-02-14,293.1199951171875
2022-02-15,300.6300048828125
2022-02-16,303.0799865722656
2022-02-17,302.760009765625
2022-02-18,304.4200134277344
2022-02-22,300.44000244140625
2022-02-23,300.0799865722656
2022-02-24,291.5
2022-02-25,302.32000732421875
2022-02-28,298.2200012207031
2022-03-01,284.0899963378906
2022-03-02,292.6700134277344
2022-03-03,289.1099853515625
2022-03-04,282.4100036621094
2022-03-07,267.3500061035156
2022-03-08,267.3599853515625
2022-03-09,275.4800109863281
2022-03-10,273.7900085449219
2022-03-11,271.4100036621094
2022-03-14,272.010009765625
2022-03-15,278.760009765625
2022-03-16,283.3999938964844
2022-03-17,285.17999267578125
2022-03-18,286.6600036621094
2022-03-21,286.8999938964844
2022-03-22,292.2900085449219
2022-03-23,291.8399963378906
2022-03-24,295.0
2022-03-25,299.010009765625
2022-03-28,297.7699890136719
2022-03-29,302.5799865722656
2022-03-30,304.7200012207031
2022-03-31,301.3800048828125
2022-04-01,307.1000061035156
2022-04-04,297.2900085449219
2022-04-05,298.8800048828125
2022-04-06,297.5400085449219
2022-04-07,296.5400085449219
2022-04-08,297.82000732421875
2022-04-11,296.9599914550781
2022-04-12,289.9200134277344
2022-04-13,291.7699890136719
2022-04-14,290.57000732421875
2022-04-18,290.07000732421875
2022-04-19,291.1300048828125
2022-04-20,297.42999267578125
2022-04-21,293.0599975585937
2022-04-22,286.17999267578125
2022-04-25,284.239990234375
2022-04-26,278.510009765625
2022-04-27,284.79998779296875
2022-04-28,282.6600036621094
2022-04-29,274.7099914550781
2022-05-02,277.42999267578125
2022-05-03,279.5299987792969
2022-05-04,286.20001220703125
2022-05-05,284.1400146484375
2022-05-06,287.32000732421875
2022-05-09,280.5599975585937
2022-05-10,279.2900085449219
2022-05-11,278.5599975585937
2022-05-12,273.989990234375
2022-05-13,280.0199890136719
2022-05-16,282.3800048828125
2022-05-17,289.5299987792969
2022-05-18,280.3900146484375
2022-05-19,276.3399963378906
2022-05-20,270.57000732421875
2022-05-23,274.4200134277344
2022-05-24,273.94000244140625
2022-05-25,274.4200134277344
2022-05-26,279.2099914550781
2022-05-27,284.7900085449219
2022-05-31,282.5
2022-06-01,278.5199890136719
2022-06-02,281.6300048828125
2022-06-03,280.2900085449219
2022-06-06,285.3900146484375
2022-06-07,288.2099914550781
2022-06-08,281.7900085449219
2022-06-09,277.92999267578125
2022-06-10,278.1000061035156
2022-06-13,269.67999267578125
2022-06-14,272.6700134277344
2022-06-15,275.260009765625
2022-06-16,265.0
2022-06-17,269.1199951171875
2022-06-21,270.8900146484375
2022-06-22,271.5799865722656
2022-06-23,272.2300109863281
2022-06-24,283.19000244140625
2022-06-27,283.0299987792969
2022-06-28,280.42999267578125
2022-06-29,278.5400085449219
2022-06-30,280.2799987792969
2022-07-01,283.7799987792969
2022-07-05,277.4200134277344
2022-07-06,281.5
2022-07-07,285.6700134277344
2022-07-08,280.7200012207031
2022-07-11,279.8599853515625
2022-07-12,276.8500061035156
2022-07-13,276.92999267578125
2022-07-14,263.1400146484375
2022-07-15,263.17999267578125
2022-07-18,261.6300048828125
2022-07-19,269.9800109863281
2022-07-20,269.54998779296875
2022-07-21,270.239990234375
2022-07-22,271.94000244140625
2022-07-25,273.8099975585937
2022-07-26,271.82000732421875
2022-07-27,271.1199951171875
2022-07-28,258.260009765625
2022-07-29,261.3500061035156
2022-08-01,252.3600006103516
2022-08-02,249.27999877929688
2022-08-03,253.22000122070312
2022-08-04,251.8099975585937
2022-08-05,255.66000366210932
2022-08-08,257.79998779296875
2022-08-09,260.82000732421875
2022-08-10,264.3099975585937
2022-08-11,271.2200012207031
2022-08-12,275.54998779296875
2022-08-15,275.1400146484375
2022-08-16,277.29998779296875
2022-08-17,278.1700134277344
2022-08-18,282.19000244140625
2022-08-19,281.5
2022-08-22,274.6600036621094
2022-08-23,272.6700134277344
2022-08-24,273.7099914550781
2022-08-25,276.8299865722656
2022-08-26,272.9200134277344
2022-08-29,272.1300048828125
2022-08-30,269.5
2022-08-31,269.04998779296875
2022-09-01,272.3500061035156
2022-09-02,274.010009765625
2022-09-06,274.3999938964844
2022-09-07,281.4200134277344
2022-09-08,285.5299987792969
