,ODFL
2020-01-03,63.24666595458984
2020-01-06,62.74666595458984
2020-01-07,62.926666259765625
2020-01-08,63.223331451416016
2020-01-09,64.67333221435547
2020-01-10,65.65666961669922
2020-01-13,66.87000274658203
2020-01-14,68.0
2020-01-15,68.69000244140625
2020-01-16,69.663330078125
2020-01-17,69.4800033569336
2020-01-21,68.47333526611328
2020-01-22,67.5999984741211
2020-01-23,68.4566650390625
2020-01-24,68.15666961669922
2020-01-27,66.89666748046875
2020-01-28,67.12666320800781
2020-01-29,67.63999938964844
2020-01-30,67.87000274658203
2020-01-31,65.41000366210938
2020-02-03,66.28333282470703
2020-02-04,68.11000061035156
2020-02-05,68.98332977294922
2020-02-06,72.61666870117188
2020-02-07,73.52999877929688
2020-02-10,73.40333557128906
2020-02-11,73.14666748046875
2020-02-12,74.29000091552734
2020-02-13,74.32666778564453
2020-02-14,73.97000122070312
2020-02-18,74.18000030517578
2020-02-19,75.01333618164062
2020-02-20,75.23999786376953
2020-02-21,74.18333435058594
2020-02-24,72.13333129882812
2020-02-25,69.6433334350586
2020-02-26,68.76000213623047
2020-02-27,66.06666564941406
2020-02-28,64.5999984741211
2020-03-02,66.6933364868164
2020-03-03,64.73332977294922
2020-03-04,68.67666625976562
2020-03-05,67.18333435058594
2020-03-06,66.14666748046875
2020-03-09,60.56666564941406
2020-03-10,63.58666610717773
2020-03-11,60.0
2020-03-12,55.79333114624024
2020-03-13,59.310001373291016
2020-03-16,53.663333892822266
2020-03-17,56.78333282470703
2020-03-18,56.33666610717773
2020-03-19,54.03333282470703
2020-03-20,56.22666549682617
2020-03-23,57.28666687011719
2020-03-24,62.62333297729492
2020-03-25,67.76499938964844
2020-03-26,70.30000305175781
2020-03-27,64.16500091552734
2020-03-30,67.33499908447266
2020-03-31,65.62999725341797
2020-04-01,61.165000915527344
2020-04-02,62.10499954223633
2020-04-03,61.255001068115234
2020-04-06,69.08999633789062
2020-04-07,71.31999969482422
2020-04-08,69.1500015258789
2020-04-09,67.57499694824219
2020-04-13,64.94499969482422
2020-04-14,66.75
2020-04-15,66.37999725341797
2020-04-16,68.08499908447266
2020-04-17,68.32499694824219
2020-04-20,64.94499969482422
2020-04-21,62.084999084472656
2020-04-22,64.125
2020-04-23,70.625
2020-04-24,70.81500244140625
2020-04-27,71.30000305175781
2020-04-28,72.24500274658203
2020-04-29,74.30500030517578
2020-04-30,72.6449966430664
2020-05-01,73.51499938964844
2020-05-04,74.03500366210938
2020-05-05,76.81999969482422
2020-05-06,76.1449966430664
2020-05-07,74.8550033569336
2020-05-08,76.37999725341797
2020-05-11,77.875
2020-05-12,77.2699966430664
2020-05-13,74.77999877929688
2020-05-14,74.07499694824219
2020-05-15,74.5250015258789
2020-05-18,77.2249984741211
2020-05-19,76.66999816894531
2020-05-20,77.75499725341797
2020-05-21,77.95500183105469
2020-05-22,79.3949966430664
2020-05-26,82.0999984741211
2020-05-27,83.3949966430664
2020-05-28,82.88999938964844
2020-05-29,85.54499816894531
2020-06-01,84.0
2020-06-02,82.79000091552734
2020-06-03,83.25
2020-06-04,82.97000122070312
2020-06-05,84.81500244140625
2020-06-08,83.43499755859375
2020-06-09,81.94000244140625
2020-06-10,82.65499877929688
2020-06-11,78.625
2020-06-12,78.94000244140625
2020-06-15,81.08999633789062
2020-06-16,81.13500213623047
2020-06-17,81.68000030517578
2020-06-18,82.33999633789062
2020-06-19,84.1050033569336
2020-06-22,81.75
2020-06-23,82.48500061035156
2020-06-24,81.66999816894531
2020-06-25,81.50499725341797
2020-06-26,81.5
2020-06-29,82.33499908447266
2020-06-30,84.79499816894531
2020-07-01,84.18000030517578
2020-07-02,85.43499755859375
2020-07-06,87.94000244140625
2020-07-07,87.81500244140625
2020-07-08,88.43499755859375
2020-07-09,88.20999908447266
2020-07-10,88.44000244140625
2020-07-13,86.1449966430664
2020-07-14,88.86499786376953
2020-07-15,89.68000030517578
2020-07-16,90.48500061035156
2020-07-17,93.21499633789062
2020-07-20,93.79499816894533
2020-07-21,93.72000122070312
2020-07-22,93.125
2020-07-23,92.05999755859376
2020-07-24,91.12000274658205
2020-07-27,92.6449966430664
2020-07-28,91.1999969482422
2020-07-29,91.16000366210938
2020-07-30,90.1050033569336
2020-07-31,91.41000366210938
2020-08-03,91.20999908447266
2020-08-04,92.50499725341795
2020-08-05,92.6999969482422
2020-08-06,93.59500122070312
2020-08-07,92.98999786376952
2020-08-10,93.48999786376952
2020-08-11,93.9749984741211
2020-08-12,96.1750030517578
2020-08-13,96.25
2020-08-14,95.77999877929688
2020-08-17,96.63500213623048
2020-08-18,97.6999969482422
2020-08-19,97.99500274658205
2020-08-20,97.91000366210938
2020-08-21,98.625
2020-08-24,99.41500091552734
2020-08-25,98.83499908447266
2020-08-26,99.5
2020-08-27,99.53500366210938
2020-08-28,100.16000366210938
2020-08-31,101.08999633789062
2020-09-01,102.06500244140624
2020-09-02,101.80500030517578
2020-09-03,99.36000061035156
2020-09-04,98.12999725341795
2020-09-08,97.13999938964844
2020-09-09,99.5199966430664
2020-09-10,97.28500366210938
2020-09-11,97.81999969482422
2020-09-14,96.5749969482422
2020-09-15,98.7300033569336
2020-09-16,95.04000091552734
2020-09-17,95.25
2020-09-18,92.03500366210938
2020-09-21,89.30500030517578
2020-09-22,90.36000061035156
2020-09-23,91.08999633789062
2020-09-24,91.96499633789062
2020-09-25,91.20500183105467
2020-09-28,93.6750030517578
2020-09-29,92.55500030517578
2020-09-30,90.45999908447266
2020-10-01,91.38500213623048
2020-10-02,92.27999877929688
2020-10-05,94.2300033569336
2020-10-06,94.55500030517578
2020-10-07,96.46499633789062
2020-10-08,98.55500030517578
2020-10-09,99.87999725341795
2020-10-12,100.37999725341795
2020-10-13,100.30500030517578
2020-10-14,101.25499725341795
2020-10-15,102.00499725341795
2020-10-16,100.29000091552734
2020-10-19,98.4499969482422
2020-10-20,99.55999755859376
2020-10-21,98.13999938964844
2020-10-22,98.08000183105467
2020-10-23,100.30999755859376
2020-10-26,99.20500183105467
2020-10-27,94.79499816894533
2020-10-28,93.33000183105467
2020-10-29,95.1750030517578
2020-10-30,95.18499755859376
2020-11-02,96.875
2020-11-03,99.06999969482422
2020-11-04,100.1999969482422
2020-11-05,103.08499908447266
2020-11-06,103.51000213623048
2020-11-09,99.6449966430664
2020-11-10,98.73999786376952
2020-11-11,99.0
2020-11-12,98.63500213623048
2020-11-13,101.375
2020-11-16,103.05500030517578
2020-11-17,102.96499633789062
2020-11-18,102.25
2020-11-19,102.76499938964844
2020-11-20,102.80999755859376
2020-11-23,101.12000274658205
2020-11-24,101.73500061035156
2020-11-25,101.45500183105467
2020-11-27,100.99500274658205
2020-11-30,101.68000030517578
2020-12-01,105.5199966430664
2020-12-02,102.41500091552734
2020-12-03,103.50499725341795
2020-12-04,104.625
2020-12-07,104.04000091552734
2020-12-08,105.06999969482422
2020-12-09,101.38500213623048
2020-12-10,99.3499984741211
2020-12-11,100.3949966430664
2020-12-14,97.6750030517578
2020-12-15,99.13999938964844
2020-12-16,97.5
2020-12-17,98.02999877929688
2020-12-18,99.7699966430664
2020-12-21,98.91000366210938
2020-12-22,99.33000183105467
2020-12-23,98.41500091552734
2020-12-24,99.125
2020-12-28,97.45500183105467
2020-12-29,97.06500244140624
2020-12-30,96.80999755859376
2020-12-31,97.58999633789062
2021-01-04,95.34500122070312
2021-01-05,95.875
2021-01-06,96.6500015258789
2021-01-07,100.9800033569336
2021-01-08,102.77999877929688
2021-01-11,101.16999816894533
2021-01-12,101.6750030517578
2021-01-13,100.4800033569336
2021-01-14,103.75499725341795
2021-01-15,103.69499969482422
2021-01-19,103.75499725341795
2021-01-20,104.4800033569336
2021-01-21,103.86000061035156
2021-01-22,102.30500030517578
2021-01-25,105.55999755859376
2021-01-26,103.7699966430664
2021-01-27,97.16500091552734
2021-01-28,99.51000213623048
2021-01-29,97.0
2021-02-01,99.5500030517578
2021-02-02,102.28500366210938
2021-02-03,98.875
2021-02-04,102.18000030517578
2021-02-05,104.7249984741211
2021-02-08,106.125
2021-02-09,107.76000213623048
2021-02-10,104.49500274658205
2021-02-11,104.0199966430664
2021-02-12,106.1050033569336
2021-02-16,105.09500122070312
2021-02-17,103.99500274658205
2021-02-18,105.8949966430664
2021-02-19,107.81999969482422
2021-02-22,105.87999725341795
2021-02-23,105.80999755859376
2021-02-24,108.65499877929688
2021-02-25,107.76499938964844
2021-02-26,107.38500213623048
2021-03-01,110.36000061035156
2021-03-02,111.20500183105467
2021-03-03,111.37999725341795
2021-03-04,107.51000213623048
2021-03-05,109.9250030517578
2021-03-08,109.3249969482422
2021-03-09,111.91000366210938
2021-03-10,112.96499633789062
2021-03-11,114.83499908447266
2021-03-12,116.90499877929688
2021-03-15,115.99500274658205
2021-03-16,114.48999786376952
2021-03-17,113.95999908447266
2021-03-18,115.0500030517578
2021-03-19,115.30500030517578
2021-03-22,115.625
2021-03-23,115.8249969482422
2021-03-24,117.05500030517578
2021-03-25,115.87999725341795
2021-03-26,117.875
2021-03-29,117.66999816894533
2021-03-30,120.30500030517578
2021-03-31,120.20500183105467
2021-04-01,121.84500122070312
2021-04-05,123.1500015258789
2021-04-06,122.29499816894533
2021-04-07,121.6999969482422
2021-04-08,122.48999786376952
2021-04-09,124.63999938964844
2021-04-12,124.51000213623048
2021-04-13,124.16500091552734
2021-04-14,123.94499969482422
2021-04-15,125.04499816894533
2021-04-16,125.68499755859376
2021-04-19,123.95500183105467
2021-04-20,123.81999969482422
2021-04-21,123.3499984741211
2021-04-22,125.375
2021-04-23,128.8800048828125
2021-04-26,126.74500274658205
2021-04-27,129.17999267578125
2021-04-28,128.61000061035156
2021-04-29,129.65499877929688
2021-04-30,128.90499877929688
2021-05-03,130.8350067138672
2021-05-04,132.375
2021-05-05,132.06500244140625
2021-05-06,132.47999572753906
2021-05-07,134.78500366210938
2021-05-10,135.06500244140625
2021-05-11,132.07000732421875
2021-05-12,128.19000244140625
2021-05-13,131.98500061035156
2021-05-14,134.78500366210938
2021-05-17,135.11500549316406
2021-05-18,132.50999450683594
2021-05-19,132.0749969482422
2021-05-20,132.3000030517578
2021-05-21,131.47000122070312
2021-05-24,132.34500122070312
2021-05-25,130.6649932861328
2021-05-26,131.3350067138672
2021-05-27,132.16000366210938
2021-05-28,132.72500610351562
2021-06-01,133.9250030517578
2021-06-02,131.7100067138672
2021-06-03,132.08999633789062
2021-06-04,130.13499450683594
2021-06-07,127.1449966430664
2021-06-08,127.6999969482422
2021-06-09,124.88500213623048
2021-06-10,124.20500183105467
2021-06-11,125.51499938964844
2021-06-14,125.06500244140624
2021-06-15,126.70500183105467
2021-06-16,126.22000122070312
2021-06-17,124.59500122070312
2021-06-18,123.1750030517578
2021-06-21,125.6999969482422
2021-06-22,126.46499633789062
2021-06-23,126.4800033569336
2021-06-24,126.0500030517578
2021-06-25,126.80500030517578
2021-06-28,127.79000091552734
2021-06-29,127.51499938964844
2021-06-30,126.9000015258789
2021-07-01,129.0
2021-07-02,129.0
2021-07-06,127.26499938964844
2021-07-07,129.5850067138672
2021-07-08,128.22000122070312
2021-07-09,130.2899932861328
2021-07-12,128.80999755859375
2021-07-13,128.7899932861328
2021-07-14,129.3800048828125
2021-07-15,129.40499877929688
2021-07-16,126.97000122070312
2021-07-19,125.0749969482422
2021-07-20,126.5199966430664
2021-07-21,127.20500183105467
2021-07-22,127.66999816894533
2021-07-23,130.5399932861328
2021-07-26,129.38999938964844
2021-07-27,129.63499450683594
2021-07-28,129.51499938964844
2021-07-29,133.9949951171875
2021-07-30,134.5749969482422
2021-08-02,133.39500427246094
2021-08-03,136.91000366210938
2021-08-04,135.17999267578125
2021-08-05,136.09500122070312
2021-08-06,136.36000061035156
2021-08-09,136.09500122070312
2021-08-10,136.2050018310547
2021-08-11,138.1649932861328
2021-08-12,139.52499389648438
2021-08-13,140.5
2021-08-16,140.83999633789062
2021-08-17,139.89999389648438
2021-08-18,138.23500061035156
2021-08-19,139.7550048828125
2021-08-20,141.2550048828125
2021-08-23,142.07000732421875
2021-08-24,142.76499938964844
2021-08-25,143.02999877929688
2021-08-26,143.0500030517578
2021-08-27,144.88999938964844
2021-08-30,146.9199981689453
2021-08-31,144.36000061035156
2021-09-01,146.44500732421875
2021-09-02,149.94500732421875
2021-09-03,150.5749969482422
2021-09-07,150.97999572753906
2021-09-08,149.86500549316406
2021-09-09,144.8249969482422
2021-09-10,145.72999572753906
2021-09-13,144.93499755859375
2021-09-14,144.3300018310547
2021-09-15,145.38999938964844
2021-09-16,145.75
2021-09-17,144.8249969482422
2021-09-20,145.7449951171875
2021-09-21,149.10000610351562
2021-09-22,148.36500549316406
2021-09-23,149.8350067138672
2021-09-24,151.48500061035156
2021-09-27,149.26499938964844
2021-09-28,146.7550048828125
2021-09-29,146.5850067138672
2021-09-30,142.99000549316406
2021-10-01,142.76499938964844
2021-10-04,141.67999267578125
2021-10-05,144.8000030517578
2021-10-06,146.4199981689453
2021-10-07,146.86000061035156
2021-10-08,143.8350067138672
2021-10-11,143.47500610351562
2021-10-12,142.88499450683594
2021-10-13,142.38499450683594
2021-10-14,147.7899932861328
2021-10-15,151.2550048828125
2021-10-18,153.8350067138672
2021-10-19,154.01499938964844
2021-10-20,156.58999633789062
2021-10-21,159.34500122070312
2021-10-22,160.86500549316406
2021-10-25,162.35000610351562
2021-10-26,162.8800048828125
2021-10-27,161.94500732421875
2021-10-28,167.50999450683594
2021-10-29,170.6750030517578
2021-11-01,172.46499633789062
2021-11-02,173.4550018310547
2021-11-03,174.1649932861328
2021-11-04,177.6300048828125
2021-11-05,174.4149932861328
2021-11-08,175.72500610351562
2021-11-09,175.97000122070312
2021-11-10,172.5050048828125
2021-11-11,174.68499755859375
2021-11-12,178.69000244140625
2021-11-15,179.83999633789062
2021-11-16,180.6750030517578
2021-11-17,180.46499633789065
2021-11-18,176.0
2021-11-19,175.91000366210938
2021-11-22,177.18499755859375
2021-11-23,177.47500610351562
2021-11-24,179.4149932861328
2021-11-26,176.02999877929688
2021-11-29,178.61000061035156
2021-11-30,177.5850067138672
2021-12-01,175.2100067138672
2021-12-02,178.52499389648438
2021-12-03,179.49000549316406
2021-12-06,176.56500244140625
2021-12-07,182.0
2021-12-08,178.40499877929688
2021-12-09,177.375
2021-12-10,178.14500427246094
2021-12-13,179.4600067138672
2021-12-14,176.0399932861328
2021-12-15,176.78500366210938
2021-12-16,175.60000610351562
2021-12-17,170.30999755859375
2021-12-20,166.9250030517578
2021-12-21,169.72000122070312
2021-12-22,172.01499938964844
2021-12-23,174.15499877929688
2021-12-27,177.8000030517578
2021-12-28,178.32000732421875
2021-12-29,180.40499877929688
2021-12-30,178.13499450683594
2021-12-31,179.19000244140625
2022-01-03,173.18499755859375
2022-01-04,177.49000549316406
2022-01-05,171.13999938964844
2022-01-06,171.09500122070312
2022-01-07,166.3000030517578
2022-01-10,165.0850067138672
2022-01-11,162.73500061035156
2022-01-12,162.14999389648438
2022-01-13,158.9149932861328
2022-01-14,158.05999755859375
2022-01-18,156.8800048828125
2022-01-19,156.21499633789062
2022-01-20,153.4949951171875
2022-01-21,148.40499877929688
2022-01-24,154.52499389648438
2022-01-25,149.98500061035156
2022-01-26,146.03500366210938
2022-01-27,142.99000549316406
2022-01-28,146.7449951171875
2022-01-31,150.96499633789062
2022-02-01,153.09500122070312
2022-02-02,162.11000061035156
2022-02-03,163.8249969482422
2022-02-04,154.7899932861328
2022-02-07,152.94500732421875
2022-02-08,155.28500366210938
2022-02-09,157.9499969482422
2022-02-10,153.5850067138672
2022-02-11,147.8249969482422
2022-02-14,146.97500610351562
2022-02-15,148.80499267578125
2022-02-16,148.63499450683594
2022-02-17,144.8699951171875
2022-02-18,143.97999572753906
2022-02-22,143.3000030517578
2022-02-23,141.24000549316406
2022-02-24,147.3249969482422
2022-02-25,151.90499877929688
2022-02-28,157.01499938964844
2022-03-01,155.05999755859375
2022-03-02,158.98500061035156
2022-03-03,162.22500610351562
2022-03-04,159.15499877929688
2022-03-07,151.0050048828125
2022-03-08,149.6750030517578
2022-03-09,153.43499755859375
2022-03-10,154.8699951171875
2022-03-11,153.19000244140625
2022-03-14,149.27999877929688
2022-03-15,154.48500061035156
2022-03-16,161.6999969482422
2022-03-17,161.38999938964844
2022-03-18,164.14999389648438
2022-03-21,159.89500427246094
2022-03-22,161.4600067138672
2022-03-23,157.34500122070312
2022-03-24,158.3350067138672
2022-03-25,156.8800048828125
2022-03-28,157.96499633789062
2022-03-29,160.0749969482422
2022-03-30,155.66000366210938
2022-03-31,149.33999633789062
2022-04-01,139.25
2022-04-04,138.85499572753906
2022-04-05,134.66000366210938
2022-04-06,131.27999877929688
2022-04-07,131.9949951171875
2022-04-08,129.9550018310547
2022-04-11,129.0500030517578
2022-04-12,130.0
2022-04-13,133.2899932861328
2022-04-14,132.375
2022-04-18,132.69500732421875
2022-04-19,136.91000366210938
2022-04-20,138.4499969482422
2022-04-21,137.5399932861328
2022-04-22,134.51499938964844
2022-04-25,139.91000366210938
2022-04-26,136.05499267578125
2022-04-27,135.9949951171875
2022-04-28,146.1300048828125
2022-04-29,140.05999755859375
2022-05-02,140.02000427246094
2022-05-03,140.77000427246094
2022-05-04,145.50999450683594
2022-05-05,141.64999389648438
2022-05-06,140.1699981689453
2022-05-09,135.60000610351562
2022-05-10,137.0800018310547
2022-05-11,135.4149932861328
2022-05-12,134.8249969482422
2022-05-13,136.55999755859375
2022-05-16,131.24000549316406
2022-05-17,135.86000061035156
2022-05-18,118.23500061035156
2022-05-19,119.23500061035156
2022-05-20,121.58999633789062
2022-05-23,125.02999877929688
2022-05-24,123.23999786376952
2022-05-25,125.68000030517578
2022-05-26,130.47999572753906
2022-05-27,132.07000732421875
2022-05-31,129.1199951171875
2022-06-01,128.7100067138672
2022-06-02,133.74000549316406
2022-06-03,134.09500122070312
2022-06-06,134.52499389648438
2022-06-07,133.52000427246094
2022-06-08,126.94000244140624
2022-06-09,126.13500213623048
2022-06-10,123.58999633789062
2022-06-13,119.8499984741211
2022-06-14,119.73500061035156
2022-06-15,121.125
2022-06-16,117.4749984741211
2022-06-17,116.0500030517578
2022-06-21,119.1750030517578
2022-06-22,117.8499984741211
2022-06-23,123.80999755859376
2022-06-24,128.86000061035156
2022-06-27,130.02999877929688
2022-06-28,125.36000061035156
2022-06-29,127.6449966430664
2022-06-30,128.13999938964844
2022-07-01,130.5050048828125
2022-07-05,129.50999450683594
2022-07-06,132.09500122070312
2022-07-07,136.84500122070312
2022-07-08,136.50999450683594
2022-07-11,134.76499938964844
2022-07-12,131.40499877929688
2022-07-13,124.66000366210938
2022-07-14,125.4499969482422
2022-07-15,127.65499877929688
2022-07-18,130.75
2022-07-19,135.3249969482422
2022-07-20,138.30999755859375
2022-07-21,141.08999633789062
2022-07-22,139.47999572753906
2022-07-25,137.77499389648438
2022-07-26,136.5500030517578
2022-07-27,136.74000549316406
2022-07-28,146.5800018310547
2022-07-29,151.7550048828125
2022-08-01,151.89500427246094
2022-08-02,147.0800018310547
2022-08-03,147.85000610351562
2022-08-04,149.5399932861328
2022-08-05,151.5850067138672
2022-08-08,153.4550018310547
2022-08-09,150.9600067138672
2022-08-10,157.69000244140625
2022-08-11,157.69500732421875
2022-08-12,157.15499877929688
2022-08-15,156.14500427246094
2022-08-16,155.03500366210938
2022-08-17,151.61000061035156
2022-08-18,151.65499877929688
2022-08-19,148.52000427246094
2022-08-22,145.9550018310547
2022-08-23,145.97500610351562
2022-08-24,145.68499755859375
2022-08-25,150.4550018310547
2022-08-26,142.8249969482422
2022-08-29,139.89500427246094
2022-08-30,138.14999389648438
2022-08-31,135.7050018310547
2022-09-01,138.85499572753906
2022-09-02,136.11500549316406
2022-09-06,136.0
2022-09-07,131.99000549316406
2022-09-08,129.88999938964844
2022-09-09,134.39500427246094
2022-09-12,138.0
2022-09-13,130.3000030517578
2022-09-14,129.86500549316406
2022-09-15,128.17999267578125
2022-09-16,127.01499938964844
2022-09-19,129.13999938964844
2022-09-20,126.79000091552734
2022-09-21,125.8000030517578
2022-09-22,122.19000244140624
2022-09-23,124.01499938964844
2022-09-26,123.94000244140624
2022-09-27,124.875
2022-09-28,128.08999633789062
2022-09-29,127.08999633789062
2022-09-30,124.38500213623048
2022-10-03,130.93499755859375
2022-10-04,136.5800018310547
2022-10-05,136.2449951171875
2022-10-06,138.58999633789062
2022-10-07,130.02000427246094
2022-10-10,133.9250030517578
2022-10-11,133.8800048828125
2022-10-12,137.3249969482422
2022-10-13,134.27499389648438
2022-10-14,129.77000427246094
2022-10-17,133.55499267578125
2022-10-18,134.31500244140625
2022-10-19,130.3800048828125
2022-10-20,128.8249969482422
2022-10-21,130.21499633789062
2022-10-24,134.61000061035156
2022-10-25,137.01499938964844
2022-10-26,137.25
2022-10-27,132.2050018310547
2022-10-28,135.3000030517578
2022-10-31,137.3000030517578
2022-11-01,136.43499755859375
2022-11-02,130.19500732421875
2022-11-03,131.51499938964844
2022-11-04,135.9550018310547
2022-11-07,140.99000549316406
2022-11-08,145.02999877929688
2022-11-09,140.92999267578125
2022-11-10,152.81500244140625
2022-11-11,157.05499267578125
2022-11-14,157.13499450683594
2022-11-15,159.0449981689453
2022-11-16,153.5850067138672
2022-11-17,149.38499450683594
2022-11-18,149.1699981689453
2022-11-21,149.3000030517578
2022-11-22,147.9499969482422
2022-11-23,148.51499938964844
2022-11-25,146.9949951171875
2022-11-28,144.16000366210938
2022-11-29,146.03500366210938
2022-11-30,151.30499267578125
2022-12-01,150.44500732421875
2022-12-02,151.4250030517578
2022-12-05,144.8800048828125
2022-12-06,143.55999755859375
2022-12-07,143.3249969482422
2022-12-08,143.63499450683594
2022-12-09,146.11500549316406
2022-12-12,150.89999389648438
2022-12-13,152.3249969482422
2022-12-14,154.6999969482422
2022-12-15,149.57000732421875
2022-12-16,147.44000244140625
2022-12-19,145.09500122070312
2022-12-20,142.10499572753906
2022-12-21,143.65499877929688
2022-12-22,140.98500061035156
2022-12-23,143.0500030517578
2022-12-27,143.38499450683594
2022-12-28,141.125
2022-12-29,143.2899932861328
2022-12-30,141.88999938964844
2023-01-03,141.25999450683594
2023-01-04,144.39500427246094
2023-01-05,140.74000549316406
2023-01-06,150.35000610351562
2023-01-09,153.18499755859375
2023-01-10,153.3000030517578
2023-01-11,156.5399932861328
2023-01-12,156.625
2023-01-13,157.6750030517578
2023-01-17,157.2899932861328
2023-01-18,157.8300018310547
2023-01-19,155.3699951171875
2023-01-20,158.50999450683594
2023-01-23,161.42999267578125
2023-01-24,160.4499969482422
2023-01-25,160.27999877929688
2023-01-26,159.625
2023-01-27,166.89500427246094
2023-01-30,160.94000244140625
2023-01-31,166.6199951171875
2023-02-01,183.8099975585937
2023-02-02,185.7050018310547
2023-02-03,185.5050048828125
2023-02-06,184.78500366210932
2023-02-07,182.8500061035156
2023-02-08,182.9499969482422
2023-02-09,177.5
2023-02-10,174.5
2023-02-13,177.97999572753906
2023-02-14,179.34500122070312
2023-02-15,178.60499572753906
2023-02-16,175.96499633789062
2023-02-17,177.4199981689453
2023-02-21,171.35000610351562
2023-02-22,171.0050048828125
2023-02-23,172.63999938964844
2023-02-24,169.77000427246094
2023-02-27,171.19500732421875
2023-02-28,169.6300048828125
2023-03-01,169.30499267578125
2023-03-02,177.38499450683594
2023-03-03,177.52999877929688
2023-03-06,176.47500610351562
2023-03-07,174.89999389648438
2023-03-08,175.22000122070312
2023-03-09,171.48500061035156
2023-03-10,168.18499755859375
2023-03-13,164.61000061035156
2023-03-14,166.7949981689453
2023-03-15,166.23500061035156
2023-03-16,168.7550048828125
2023-03-17,165.77999877929688
2023-03-20,166.71499633789062
2023-03-21,168.0749969482422
2023-03-22,165.41000366210938
2023-03-23,164.75
2023-03-24,164.75
2023-03-27,167.2449951171875
2023-03-28,166.01499938964844
2023-03-29,165.69000244140625
2023-03-30,166.80499267578125
2023-03-31,170.4199981689453
2023-04-03,167.10499572753906
2023-04-04,164.36000061035156
2023-04-05,162.48500061035156
2023-04-06,162.88499450683594
2023-04-10,167.39500427246094
2023-04-11,169.9949951171875
2023-04-12,170.02999877929688
2023-04-13,166.38499450683594
2023-04-14,169.3350067138672
2023-04-17,170.41000366210938
2023-04-18,171.6999969482422
2023-04-19,173.0050048828125
2023-04-20,173.44500732421875
2023-04-21,174.4250030517578
2023-04-24,177.22000122070312
2023-04-25,169.68499755859375
2023-04-26,152.75999450683594
2023-04-27,156.60499572753906
2023-04-28,160.19500732421875
2023-05-01,158.8699951171875
2023-05-02,157.78500366210938
2023-05-03,160.3350067138672
2023-05-04,156.1199951171875
2023-05-05,158.48500061035156
2023-05-08,155.82000732421875
2023-05-09,156.0749969482422
2023-05-10,157.2050018310547
2023-05-11,155.2100067138672
2023-05-12,154.03500366210938
2023-05-15,153.24000549316406
2023-05-16,149.21499633789062
2023-05-17,151.8800048828125
2023-05-18,153.21499633789062
2023-05-19,150.7050018310547
2023-05-22,151.0749969482422
2023-05-23,150.64999389648438
2023-05-24,150.24000549316406
2023-05-25,155.09500122070312
2023-05-26,157.9149932861328
2023-05-30,158.7899932861328
2023-05-31,155.22000122070312
2023-06-01,158.8249969482422
2023-06-02,159.8350067138672
2023-06-05,156.8000030517578
2023-06-06,153.76499938964844
2023-06-07,158.0500030517578
2023-06-08,158.44000244140625
2023-06-09,153.09500122070312
2023-06-12,153.07000732421875
2023-06-13,156.0500030517578
2023-06-14,160.36000061035156
2023-06-15,164.18499755859375
2023-06-16,162.72999572753906
2023-06-20,160.30499267578125
2023-06-21,163.3249969482422
2023-06-22,165.4550018310547
2023-06-23,163.31500244140625
2023-06-26,167.27000427246094
2023-06-27,179.63499450683594
2023-06-28,185.1450042724609
2023-06-29,187.875
2023-06-30,184.875
2023-07-03,183.9349975585937
2023-07-05,183.8650054931641
2023-07-06,183.02999877929688
2023-07-07,184.97000122070312
2023-07-10,187.375
2023-07-11,188.9550018310547
2023-07-12,187.8800048828125
2023-07-13,188.6699981689453
2023-07-14,188.884994506836
2023-07-17,191.63999938964844
2023-07-18,197.1000061035156
2023-07-19,197.6000061035156
2023-07-20,199.17999267578125
2023-07-21,197.2449951171875
2023-07-24,194.72999572753903
2023-07-25,197.6849975585937
2023-07-26,210.375
2023-07-27,206.06500244140625
2023-07-28,213.7949981689453
2023-07-31,209.7449951171875
2023-08-01,206.31500244140625
2023-08-02,204.2899932861328
2023-08-03,206.5200042724609
2023-08-04,203.55499267578125
2023-08-07,204.67999267578125
2023-08-08,204.5500030517578
2023-08-09,200.72000122070312
2023-08-10,202.9750061035156
2023-08-11,205.38999938964844
2023-08-14,207.9949951171875
2023-08-15,204.82000732421875
2023-08-16,203.5500030517578
2023-08-17,197.0850067138672
2023-08-18,196.7449951171875
2023-08-21,201.55499267578125
2023-08-22,202.5
2023-08-23,206.3249969482422
2023-08-24,204.3500061035156
2023-08-25,204.5200042724609
2023-08-28,208.19500732421875
2023-08-29,213.8999938964844
2023-08-30,215.15499877929688
2023-08-31,213.6849975585937
2023-09-01,217.9349975585937
2023-09-05,211.72000122070312
2023-09-06,211.92999267578125
2023-09-07,216.375
2023-09-08,210.625
2023-09-11,213.0200042724609
2023-09-12,210.9250030517578
2023-09-13,207.8699951171875
2023-09-14,203.4900054931641
2023-09-15,204.8000030517578
2023-09-18,204.9199981689453
2023-09-19,203.13999938964844
2023-09-20,203.94000244140625
2023-09-21,200.06500244140625
2023-09-22,200.3300018310547
2023-09-25,204.2550048828125
2023-09-26,199.5050048828125
2023-09-27,199.94500732421875
2023-09-28,203.0249938964844
2023-09-29,204.57000732421875
2023-10-02,201.59500122070312
2023-10-03,199.9349975585937
2023-10-04,201.5800018310547
2023-10-05,201.63999938964844
2023-10-06,206.7100067138672
2023-10-09,211.0850067138672
2023-10-10,212.55499267578125
