,ITW
2020-05-13,152.49000549316406
2020-05-14,154.85000610351562
2020-05-15,155.67999267578125
2020-05-18,164.7100067138672
2020-05-19,161.3000030517578
2020-05-20,165.0
2020-05-21,164.10000610351562
2020-05-22,163.75
2020-05-26,173.10000610351562
2020-05-27,176.24000549316406
2020-05-28,172.91000366210938
2020-05-29,172.4600067138672
2020-06-01,171.22999572753906
2020-06-02,172.27999877929688
2020-06-03,178.4499969482422
2020-06-04,178.72000122070312
2020-06-05,182.8699951171875
2020-06-08,180.22999572753903
2020-06-09,178.02999877929688
2020-06-10,174.5
2020-06-11,165.1699981689453
2020-06-12,164.94000244140625
2020-06-15,164.9499969482422
2020-06-16,169.39999389648438
2020-06-17,172.42999267578125
2020-06-18,170.49000549316406
2020-06-19,170.8800048828125
2020-06-22,171.69000244140625
2020-06-23,172.57000732421875
2020-06-24,169.02999877929688
2020-06-25,170.9600067138672
2020-06-26,167.82000732421875
2020-06-29,170.39999389648438
2020-06-30,174.85000610351562
2020-07-01,172.44000244140625
2020-07-02,174.60000610351562
2020-07-06,177.66000366210938
2020-07-07,175.3300018310547
2020-07-08,174.32000732421875
2020-07-09,173.2899932861328
2020-07-10,174.05999755859375
2020-07-13,174.77999877929688
2020-07-14,179.42999267578125
2020-07-15,182.2100067138672
2020-07-16,181.6100006103516
2020-07-17,182.0800018310547
2020-07-20,178.33999633789062
2020-07-21,181.94000244140625
2020-07-22,182.6199951171875
2020-07-23,183.8099975585937
2020-07-24,184.7899932861328
2020-07-27,187.72000122070312
2020-07-28,185.1199951171875
2020-07-29,187.4900054931641
2020-07-30,185.6699981689453
2020-07-31,184.9900054931641
2020-08-03,185.9199981689453
2020-08-04,185.08999633789065
2020-08-05,188.52999877929688
2020-08-06,187.9499969482422
2020-08-07,190.5500030517578
2020-08-10,195.8300018310547
2020-08-11,196.32000732421875
2020-08-12,198.52999877929688
2020-08-13,197.509994506836
2020-08-14,196.1300048828125
2020-08-17,196.57000732421875
2020-08-18,196.2899932861328
2020-08-19,195.7700042724609
2020-08-20,193.7400054931641
2020-08-21,195.13999938964844
2020-08-24,197.2700042724609
2020-08-25,197.3800048828125
2020-08-26,198.8999938964844
2020-08-27,198.6699981689453
2020-08-28,200.66000366210932
2020-08-31,197.5500030517578
2020-09-01,201.0200042724609
2020-09-02,201.9499969482422
2020-09-03,194.6300048828125
2020-09-04,193.8999938964844
2020-09-08,190.88999938964844
2020-09-09,195.13999938964844
2020-09-10,191.94000244140625
2020-09-11,195.4600067138672
2020-09-14,198.22000122070312
2020-09-15,198.63999938964844
2020-09-16,199.5
2020-09-17,200.94000244140625
2020-09-18,199.1100006103516
2020-09-21,191.509994506836
2020-09-22,193.08999633789065
2020-09-23,190.83999633789065
2020-09-24,192.33999633789065
2020-09-25,192.6300048828125
2020-09-28,195.67999267578125
2020-09-29,193.47000122070312
2020-09-30,193.2100067138672
2020-10-01,190.8999938964844
2020-10-02,191.8500061035156
2020-10-05,197.77999877929688
2020-10-06,196.41000366210932
2020-10-07,199.63999938964844
2020-10-08,200.97999572753903
2020-10-09,205.7100067138672
2020-10-12,203.8099975585937
2020-10-13,203.16000366210932
2020-10-14,203.1000061035156
2020-10-15,203.7899932861328
2020-10-16,206.63999938964844
2020-10-19,202.4199981689453
2020-10-20,203.44000244140625
2020-10-21,202.6499938964844
2020-10-22,201.72000122070312
2020-10-23,206.6999969482422
2020-10-26,199.91000366210932
2020-10-27,198.6199951171875
2020-10-28,192.6699981689453
2020-10-29,196.8099975585937
2020-10-30,195.8800048828125
2020-11-02,202.0800018310547
2020-11-03,208.1999969482422
2020-11-04,202.6999969482422
2020-11-05,208.8800048828125
2020-11-06,209.4199981689453
2020-11-09,213.88999938964844
2020-11-10,217.5399932861328
2020-11-11,213.67999267578125
2020-11-12,209.63999938964844
2020-11-13,211.47000122070312
2020-11-16,211.8600006103516
2020-11-17,209.8699951171875
2020-11-18,206.1000061035156
2020-11-19,206.88999938964844
2020-11-20,203.83999633789065
2020-11-23,208.7700042724609
2020-11-24,212.3099975585937
2020-11-25,211.1000061035156
2020-11-27,212.22999572753903
2020-11-30,211.08999633789065
2020-12-01,210.0599975585937
2020-12-02,205.0200042724609
2020-12-03,203.4499969482422
2020-12-04,205.1300048828125
2020-12-07,202.72999572753903
2020-12-08,206.2899932861328
2020-12-09,206.57000732421875
2020-12-10,202.5500030517578
2020-12-11,203.5599975585937
2020-12-14,199.6699981689453
2020-12-15,203.6999969482422
2020-12-16,203.8500061035156
2020-12-17,206.1100006103516
2020-12-18,203.8800048828125
2020-12-21,203.8600006103516
2020-12-22,202.38999938964844
2020-12-23,201.97999572753903
2020-12-24,202.44000244140625
2020-12-28,202.3800048828125
2020-12-29,200.41000366210932
2020-12-30,202.1699981689453
2020-12-31,203.8800048828125
2021-01-04,203.1300048828125
2021-01-05,203.82000732421875
2021-01-06,209.0399932861328
2021-01-07,209.259994506836
2021-01-08,208.9600067138672
2021-01-11,208.07000732421875
2021-01-12,209.33999633789065
2021-01-13,207.22999572753903
2021-01-14,205.41000366210932
2021-01-15,203.19000244140625
2021-01-19,204.8099975585937
2021-01-20,204.9900054931641
2021-01-21,203.8300018310547
2021-01-22,203.4600067138672
2021-01-25,202.32000732421875
2021-01-26,199.7100067138672
2021-01-27,195.33999633789065
2021-01-28,197.2899932861328
2021-01-29,194.2100067138672
2021-02-01,194.8800048828125
2021-02-02,198.2400054931641
2021-02-03,197.3999938964844
2021-02-04,197.0599975585937
2021-02-05,202.19000244140625
2021-02-08,204.2400054931641
2021-02-09,203.3000030517578
2021-02-10,204.8999938964844
2021-02-11,200.94000244140625
2021-02-12,200.97999572753903
2021-02-16,199.02999877929688
2021-02-17,198.2400054931641
2021-02-18,199.2400054931641
2021-02-19,201.3999938964844
2021-02-22,201.0200042724609
2021-02-23,201.52999877929688
2021-02-24,203.4499969482422
2021-02-25,202.69000244140625
2021-02-26,202.17999267578125
2021-03-01,206.44000244140625
2021-03-02,206.5
2021-03-03,207.5599975585937
2021-03-04,203.97000122070312
2021-03-05,210.009994506836
2021-03-08,213.3999938964844
2021-03-09,210.8500061035156
2021-03-10,213.97999572753903
2021-03-11,213.0500030517578
2021-03-12,216.0
2021-03-15,219.7100067138672
2021-03-16,218.5200042724609
2021-03-17,219.8999938964844
2021-03-18,221.75
2021-03-19,218.69000244140625
2021-03-22,219.1100006103516
2021-03-23,216.72999572753903
2021-03-24,220.3600006103516
2021-03-25,222.77999877929688
2021-03-26,227.6100006103516
2021-03-29,226.77999877929688
2021-03-30,224.759994506836
2021-03-31,221.5200042724609
2021-04-01,221.3800048828125
2021-04-05,222.3000030517578
2021-04-06,223.17999267578125
2021-04-07,219.9499969482422
2021-04-08,218.3000030517578
2021-04-09,222.6300048828125
2021-04-12,223.6000061035156
2021-04-13,221.42999267578125
2021-04-14,221.6199951171875
2021-04-15,221.25
2021-04-16,224.02999877929688
2021-04-19,223.8300018310547
2021-04-20,222.8600006103516
2021-04-21,226.82000732421875
2021-04-22,225.9900054931641
2021-04-23,228.5200042724609
2021-04-26,227.6999969482422
2021-04-27,229.3600006103516
2021-04-28,230.0
2021-04-29,230.7700042724609
2021-04-30,230.4600067138672
2021-05-03,233.5599975585937
2021-05-04,235.97999572753903
2021-05-05,235.66000366210932
2021-05-06,237.0599975585937
2021-05-07,238.27999877929688
2021-05-10,239.0599975585937
2021-05-11,236.3699951171875
2021-05-12,231.7899932861328
2021-05-13,237.9499969482422
2021-05-14,238.5
2021-05-17,237.5500030517578
2021-05-18,232.69000244140625
2021-05-19,232.22999572753903
2021-05-20,232.0399932861328
2021-05-21,231.9900054931641
2021-05-24,232.07000732421875
2021-05-25,232.57000732421875
2021-05-26,230.0200042724609
2021-05-27,230.8000030517578
2021-05-28,231.759994506836
2021-06-01,233.22999572753903
2021-06-02,233.67999267578125
2021-06-03,234.4199981689453
2021-06-04,235.8099975585937
2021-06-07,233.4900054931641
2021-06-08,232.67999267578125
2021-06-09,232.32000732421875
2021-06-10,232.67999267578125
2021-06-11,232.75
2021-06-14,232.42999267578125
2021-06-15,232.009994506836
2021-06-16,227.8999938964844
2021-06-17,223.0399932861328
2021-06-18,219.5599975585937
2021-06-21,223.1100006103516
2021-06-22,223.6199951171875
2021-06-23,222.0200042724609
2021-06-24,222.5599975585937
2021-06-25,222.92999267578125
2021-06-28,224.6300048828125
2021-06-29,223.0
2021-06-30,223.5599975585937
2021-07-01,224.6100006103516
2021-07-02,225.6000061035156
2021-07-06,222.69000244140625
2021-07-07,225.2100067138672
2021-07-08,223.8300018310547
2021-07-09,227.3800048828125
2021-07-12,227.47000122070312
2021-07-13,227.47000122070312
2021-07-14,228.97999572753903
2021-07-15,229.4900054931641
2021-07-16,228.38999938964844
2021-07-19,225.0200042724609
2021-07-20,229.08999633789065
2021-07-21,229.3500061035156
2021-07-22,227.57000732421875
2021-07-23,226.38999938964844
2021-07-26,227.0
2021-07-27,227.72999572753903
2021-07-28,225.8300018310547
2021-07-29,228.3999938964844
2021-07-30,226.6699981689453
2021-08-02,225.4900054931641
2021-08-03,230.6199951171875
2021-08-04,227.6000061035156
2021-08-05,226.97999572753903
2021-08-06,227.72999572753903
2021-08-09,227.2700042724609
2021-08-10,230.7100067138672
2021-08-11,233.8300018310547
2021-08-12,232.5800018310547
2021-08-13,233.009994506836
2021-08-16,235.1999969482422
2021-08-17,233.22000122070312
2021-08-18,229.8800048828125
2021-08-19,230.1999969482422
2021-08-20,230.57000732421875
2021-08-23,230.7700042724609
2021-08-24,230.5599975585937
2021-08-25,230.6000061035156
2021-08-26,230.009994506836
2021-08-27,230.63999938964844
2021-08-30,232.8099975585937
2021-08-31,232.8600006103516
2021-09-01,231.27999877929688
2021-09-02,231.1300048828125
2021-09-03,228.52999877929688
2021-09-07,221.5800018310547
2021-09-08,221.8099975585937
2021-09-09,219.9900054931641
2021-09-10,218.77999877929688
2021-09-13,219.3500061035156
2021-09-14,217.07000732421875
2021-09-15,220.1999969482422
2021-09-16,217.83999633789065
2021-09-17,215.88999938964844
2021-09-20,215.47000122070312
2021-09-21,213.759994506836
2021-09-22,215.6699981689453
2021-09-23,217.8800048828125
2021-09-24,215.94000244140625
2021-09-27,216.5599975585937
2021-09-28,213.8800048828125
2021-09-29,213.259994506836
2021-09-30,206.6300048828125
2021-10-01,206.8699951171875
2021-10-04,208.02999877929688
2021-10-05,212.52999877929688
2021-10-06,212.3999938964844
2021-10-07,215.25
2021-10-08,216.3999938964844
2021-10-11,213.8699951171875
2021-10-12,213.6000061035156
2021-10-13,214.77999877929688
2021-10-14,221.42999267578125
2021-10-15,223.47000122070312
2021-10-18,221.7899932861328
2021-10-19,223.2400054931641
2021-10-20,223.6699981689453
2021-10-21,224.52999877929688
2021-10-22,224.57000732421875
2021-10-25,225.509994506836
2021-10-26,223.77999877929688
2021-10-27,222.1999969482422
2021-10-28,226.5399932861328
2021-10-29,227.8699951171875
2021-11-01,228.83999633789065
2021-11-02,230.1699981689453
2021-11-03,229.27999877929688
2021-11-04,232.6199951171875
2021-11-05,234.07000732421875
2021-11-08,233.4499969482422
2021-11-09,234.82000732421875
2021-11-10,234.7100067138672
2021-11-11,233.7400054931641
2021-11-12,238.58999633789065
2021-11-15,239.0200042724609
2021-11-16,242.07000732421875
2021-11-17,242.63999938964844
2021-11-18,240.97000122070312
2021-11-19,241.94000244140625
2021-11-22,242.1100006103516
2021-11-23,244.0500030517578
2021-11-24,241.759994506836
2021-11-26,234.75
2021-11-29,238.1100006103516
2021-11-30,232.1499938964844
2021-12-01,230.8099975585937
2021-12-02,235.1199951171875
2021-12-03,235.9199981689453
2021-12-06,239.2700042724609
2021-12-07,239.97999572753903
2021-12-08,240.57000732421875
2021-12-09,241.6100006103516
2021-12-10,242.7700042724609
2021-12-13,243.42999267578125
2021-12-14,241.6999969482422
2021-12-15,245.0500030517578
2021-12-16,245.38999938964844
2021-12-17,238.17999267578125
2021-12-20,235.5599975585937
2021-12-21,236.69000244140625
2021-12-22,237.7400054931641
2021-12-23,240.5
2021-12-27,243.72999572753903
2021-12-28,245.7100067138672
2021-12-29,247.07000732421875
2021-12-30,245.41000366210932
2021-12-31,246.8000030517578
2022-01-03,243.47999572753903
2022-01-04,247.5800018310547
2022-01-05,246.6300048828125
2022-01-06,246.6000061035156
2022-01-07,246.1300048828125
2022-01-10,243.83999633789065
2022-01-11,244.1300048828125
2022-01-12,246.2400054931641
2022-01-13,247.009994506836
2022-01-14,243.83999633789065
2022-01-18,244.0500030517578
2022-01-19,242.22999572753903
2022-01-20,237.6699981689453
2022-01-21,237.4499969482422
2022-01-24,237.91000366210932
2022-01-25,233.92999267578125
2022-01-26,233.0200042724609
2022-01-27,230.57000732421875
2022-01-28,231.75
2022-01-31,233.9199981689453
2022-02-01,233.0399932861328
2022-02-02,235.97000122070312
2022-02-03,241.4499969482422
2022-02-04,228.9199981689453
2022-02-07,224.82000732421875
2022-02-08,225.47000122070312
2022-02-09,226.75
2022-02-10,219.8300018310547
2022-02-11,217.72000122070312
2022-02-14,219.1699981689453
2022-02-15,219.7400054931641
2022-02-16,220.0800018310547
2022-02-17,217.16000366210932
2022-02-18,215.8099975585937
2022-02-22,214.91000366210932
2022-02-23,213.4900054931641
2022-02-24,214.13999938964844
2022-02-25,218.42999267578125
2022-02-28,216.33999633789065
2022-03-01,210.8600006103516
2022-03-02,214.1699981689453
2022-03-03,215.32000732421875
2022-03-04,212.1300048828125
2022-03-07,206.52999877929688
2022-03-08,203.5200042724609
2022-03-09,207.7700042724609
2022-03-10,206.1999969482422
2022-03-11,203.8600006103516
2022-03-14,206.1499938964844
2022-03-15,208.4499969482422
2022-03-16,209.9900054931641
2022-03-17,211.3800048828125
2022-03-18,212.3300018310547
2022-03-21,211.9900054931641
2022-03-22,212.5
2022-03-23,209.3500061035156
2022-03-24,210.69000244140625
2022-03-25,211.75
2022-03-28,214.3099975585937
2022-03-29,218.57000732421875
2022-03-30,214.66000366210932
2022-03-31,209.3999938964844
2022-04-01,210.1499938964844
2022-04-04,208.9499969482422
2022-04-05,206.42999267578125
2022-04-06,205.13999938964844
2022-04-07,204.92999267578125
2022-04-08,203.6499938964844
2022-04-11,200.8099975585937
2022-04-12,199.8099975585937
2022-04-13,199.33999633789065
2022-04-14,196.2700042724609
2022-04-18,196.6300048828125
2022-04-19,203.38999938964844
2022-04-20,206.5399932861328
2022-04-21,208.2899932861328
2022-04-22,203.3500061035156
2022-04-25,204.1199951171875
2022-04-26,198.6000061035156
2022-04-27,198.3099975585937
2022-04-28,202.72000122070312
2022-04-29,197.1100006103516
2022-05-02,200.009994506836
2022-05-03,204.1999969482422
2022-05-04,213.009994506836
2022-05-05,208.1699981689453
2022-05-06,209.2700042724609
2022-05-09,209.44000244140625
2022-05-10,203.5599975585937
2022-05-11,203.8300018310547
2022-05-12,207.58999633789065
2022-05-13,207.63999938964844
2022-05-16,207.07000732421875
2022-05-17,212.2400054931641
2022-05-18,203.38999938964844
2022-05-19,200.8000030517578
2022-05-20,201.7700042724609
2022-05-23,202.4900054931641
2022-05-24,203.22000122070312
2022-05-25,201.92999267578125
2022-05-26,204.3300018310547
2022-05-27,206.7400054931641
2022-05-31,208.07000732421875
2022-06-01,205.97999572753903
2022-06-02,209.259994506836
2022-06-03,207.8300018310547
2022-06-06,208.1699981689453
2022-06-07,210.13999938964844
2022-06-08,206.33999633789065
2022-06-09,203.3600006103516
2022-06-10,196.7700042724609
2022-06-13,188.6199951171875
2022-06-14,185.92999267578125
2022-06-15,186.41000366210932
2022-06-16,179.1699981689453
2022-06-17,178.25
2022-06-21,181.27999877929688
2022-06-22,181.3800048828125
2022-06-23,180.10000610351562
2022-06-24,187.9199981689453
2022-06-27,187.3000030517578
2022-06-28,182.9900054931641
2022-06-29,180.7899932861328
2022-06-30,182.25
2022-07-01,182.88999938964844
2022-07-05,182.66000366210932
2022-07-06,182.22999572753903
2022-07-07,185.63999938964844
2022-07-08,182.2700042724609
2022-07-11,182.94000244140625
2022-07-12,182.8600006103516
2022-07-13,178.3000030517578
2022-07-14,175.97000122070312
2022-07-15,180.6199951171875
2022-07-18,180.2899932861328
2022-07-19,187.4600067138672
2022-07-20,188.32000732421875
2022-07-21,190.69000244140625
2022-07-22,191.5599975585937
2022-07-25,191.5
2022-07-26,193.759994506836
2022-07-27,197.82000732421875
2022-07-28,203.5
2022-07-29,207.759994506836
2022-08-01,207.3500061035156
2022-08-02,204.8999938964844
2022-08-03,208.5399932861328
2022-08-04,209.4199981689453
2022-08-05,210.759994506836
2022-08-08,209.32000732421875
2022-08-09,209.0200042724609
2022-08-10,213.4499969482422
2022-08-11,213.1699981689453
2022-08-12,217.4600067138672
2022-08-15,213.9900054931641
2022-08-16,217.0599975585937
2022-08-17,215.97000122070312
2022-08-18,216.6000061035156
2022-08-19,213.6999969482422
2022-08-22,206.42999267578125
2022-08-23,205.3999938964844
2022-08-24,205.6199951171875
2022-08-25,207.82000732421875
2022-08-26,199.47000122070312
2022-08-29,196.5399932861328
2022-08-30,196.16000366210932
2022-08-31,194.8300018310547
2022-09-01,197.2400054931641
2022-09-02,195.3999938964844
2022-09-06,197.5500030517578
2022-09-07,202.7899932861328
2022-09-08,203.9600067138672
2022-09-09,206.509994506836
2022-09-12,207.5800018310547
2022-09-13,200.42999267578125
2022-09-14,198.6300048828125
2022-09-15,194.7899932861328
2022-09-16,194.0599975585937
2022-09-19,197.4499969482422
2022-09-20,194.83999633789065
2022-09-21,192.72000122070312
2022-09-22,188.88999938964844
2022-09-23,187.72999572753903
2022-09-26,187.2400054931641
2022-09-27,183.509994506836
2022-09-28,188.47000122070312
2022-09-29,183.8800048828125
2022-09-30,180.6499938964844
2022-10-03,186.9499969482422
2022-10-04,193.22999572753903
2022-10-05,192.8099975585937
2022-10-06,191.8999938964844
2022-10-07,187.41000366210932
2022-10-10,186.1300048828125
2022-10-11,186.02999877929688
2022-10-12,185.1499938964844
2022-10-13,190.7899932861328
2022-10-14,186.1000061035156
2022-10-17,190.97000122070312
2022-10-18,193.3699951171875
2022-10-19,191.9499969482422
2022-10-20,188.97999572753903
2022-10-21,195.6199951171875
2022-10-24,200.77999877929688
2022-10-25,205.8699951171875
2022-10-26,207.5599975585937
2022-10-27,206.8600006103516
2022-10-28,214.0500030517578
2022-10-31,213.52999877929688
2022-11-01,213.2899932861328
2022-11-02,209.57000732421875
2022-11-03,211.0
2022-11-04,215.1499938964844
2022-11-07,215.72000122070312
2022-11-08,214.67999267578125
2022-11-09,211.6199951171875
2022-11-10,224.25
2022-11-11,226.42999267578125
2022-11-14,225.7100067138672
2022-11-15,227.8600006103516
2022-11-16,227.6499938964844
2022-11-17,226.4499969482422
2022-11-18,226.8800048828125
2022-11-21,226.009994506836
2022-11-22,228.75
2022-11-23,228.67999267578125
2022-11-25,228.97000122070312
2022-11-28,224.16000366210932
2022-11-29,224.3699951171875
2022-11-30,227.47000122070312
2022-12-01,227.42999267578125
2022-12-02,228.2899932861328
2022-12-05,224.19000244140625
2022-12-06,221.58999633789065
2022-12-07,220.1000061035156
2022-12-08,221.32000732421875
2022-12-09,219.759994506836
2022-12-12,224.25
2022-12-13,225.6699981689453
2022-12-14,224.22000122070312
2022-12-15,218.0
2022-12-16,216.7899932861328
2022-12-19,217.2899932861328
2022-12-20,218.08999633789065
2022-12-21,222.3099975585937
2022-12-22,220.19000244140625
2022-12-23,221.97000122070312
2022-12-27,223.7400054931641
2022-12-28,220.42999267578125
2022-12-29,221.97000122070312
2022-12-30,220.3000030517578
2023-01-03,220.32000732421875
2023-01-04,220.82000732421875
2023-01-05,218.8800048828125
2023-01-06,226.9499969482422
2023-01-09,226.9600067138672
2023-01-10,227.47999572753903
2023-01-11,230.69000244140625
2023-01-12,232.32000732421875
2023-01-13,233.2400054931641
2023-01-17,232.3099975585937
2023-01-18,227.8000030517578
2023-01-19,220.9900054931641
2023-01-20,226.27999877929688
2023-01-23,229.009994506836
2023-01-24,229.3500061035156
2023-01-25,228.3800048828125
2023-01-26,228.6699981689453
2023-01-27,230.6699981689453
2023-01-30,229.9499969482422
2023-01-31,236.0399932861328
2023-02-01,239.5500030517578
2023-02-02,250.5399932861328
2023-02-03,246.72999572753903
2023-02-06,242.1699981689453
2023-02-07,239.259994506836
2023-02-08,236.7400054931641
2023-02-09,235.009994506836
2023-02-10,235.5200042724609
2023-02-13,239.47000122070312
2023-02-14,238.0500030517578
2023-02-15,240.0500030517578
2023-02-16,237.47999572753903
2023-02-17,240.33999633789065
2023-02-21,233.3999938964844
2023-02-22,233.5500030517578
2023-02-23,233.88999938964844
2023-02-24,232.6999969482422
2023-02-27,232.8000030517578
2023-02-28,233.16000366210932
2023-03-01,232.3099975585937
2023-03-02,235.9499969482422
2023-03-03,238.92999267578125
2023-03-06,238.7100067138672
2023-03-07,236.4900054931641
2023-03-08,237.1300048828125
2023-03-09,234.7899932861328
2023-03-10,230.2700042724609
2023-03-13,230.259994506836
2023-03-14,234.13999938964844
2023-03-15,228.5500030517578
2023-03-16,230.33999633789065
2023-03-17,229.8099975585937
2023-03-20,233.88999938964844
2023-03-21,235.16000366210932
2023-03-22,231.1199951171875
2023-03-23,231.27999877929688
2023-03-24,231.6199951171875
2023-03-27,232.6499938964844
2023-03-28,234.1100006103516
2023-03-29,239.44000244140625
2023-03-30,239.8800048828125
2023-03-31,243.4499969482422
2023-04-03,244.3800048828125
2023-04-04,234.4900054931641
2023-04-05,229.41000366210932
2023-04-06,227.6999969482422
2023-04-10,228.72999572753903
2023-04-11,230.5599975585937
2023-04-12,232.3500061035156
2023-04-13,231.22999572753903
2023-04-14,231.32000732421875
2023-04-17,232.8000030517578
2023-04-18,235.32000732421875
2023-04-19,233.1699981689453
2023-04-20,235.66000366210932
2023-04-21,236.19000244140625
2023-04-24,237.69000244140625
2023-04-25,235.02999877929688
2023-04-26,231.3699951171875
2023-04-27,240.5599975585937
2023-04-28,241.94000244140625
2023-05-01,245.8099975585937
2023-05-02,234.38999938964844
2023-05-03,232.1999969482422
2023-05-04,227.19000244140625
2023-05-05,230.3099975585937
2023-05-08,228.6300048828125
2023-05-09,228.25
2023-05-10,228.75
2023-05-11,227.8999938964844
2023-05-12,228.5200042724609
2023-05-15,229.2700042724609
2023-05-16,226.0
2023-05-17,229.3500061035156
2023-05-18,227.66000366210932
2023-05-19,228.0399932861328
2023-05-22,227.3300018310547
2023-05-23,223.0599975585937
2023-05-24,221.97999572753903
2023-05-25,221.88999938964844
2023-05-26,225.07000732421875
2023-05-30,223.3999938964844
2023-05-31,218.72999572753903
2023-06-01,221.97999572753903
2023-06-02,229.17999267578125
2023-06-05,225.6000061035156
2023-06-06,228.97999572753903
2023-06-07,236.44000244140625
2023-06-08,237.009994506836
2023-06-09,237.509994506836
2023-06-12,239.7700042724609
2023-06-13,244.6000061035156
2023-06-14,244.4600067138672
2023-06-15,246.8000030517578
2023-06-16,247.9900054931641
2023-06-20,244.0599975585937
2023-06-21,244.92999267578125
2023-06-22,241.97999572753903
2023-06-23,242.25
2023-06-26,245.2700042724609
2023-06-27,249.6199951171875
2023-06-28,248.07000732421875
2023-06-29,248.509994506836
2023-06-30,250.16000366210932
2023-07-03,250.8999938964844
2023-07-05,246.1000061035156
2023-07-06,242.4900054931641
2023-07-07,243.8099975585937
2023-07-10,248.3500061035156
2023-07-11,251.19000244140625
2023-07-12,251.3800048828125
2023-07-13,249.1300048828125
2023-07-14,249.57000732421875
2023-07-17,251.1699981689453
2023-07-18,254.4600067138672
2023-07-19,254.9600067138672
2023-07-20,255.509994506836
2023-07-21,255.57000732421875
2023-07-24,254.33999633789065
2023-07-25,255.97999572753903
2023-07-26,255.3999938964844
2023-07-27,255.6100006103516
2023-07-28,260.010009765625
2023-07-31,263.32000732421875
2023-08-01,251.8500061035156
2023-08-02,250.0200042724609
2023-08-03,250.22999572753903
2023-08-04,246.63999938964844
2023-08-07,249.72999572753903
2023-08-08,248.7400054931641
2023-08-09,246.8999938964844
2023-08-10,241.8000030517578
2023-08-11,237.42999267578125
2023-08-14,238.9499969482422
2023-08-15,237.4499969482422
2023-08-16,237.0200042724609
2023-08-17,236.8699951171875
2023-08-18,235.77999877929688
2023-08-21,235.75
2023-08-22,235.9900054931641
2023-08-23,240.7700042724609
2023-08-24,237.6699981689453
2023-08-25,240.57000732421875
2023-08-28,242.42999267578125
2023-08-29,245.6300048828125
2023-08-30,248.2700042724609
2023-08-31,247.3500061035156
2023-09-01,247.3699951171875
2023-09-05,242.3500061035156
2023-09-06,244.1999969482422
2023-09-07,238.3999938964844
2023-09-08,238.4499969482422
2023-09-11,238.0399932861328
2023-09-12,237.509994506836
2023-09-13,237.91000366210932
2023-09-14,239.6699981689453
2023-09-15,238.3099975585937
2023-09-18,237.7100067138672
2023-09-19,237.5200042724609
2023-09-20,236.1999969482422
2023-09-21,232.1100006103516
2023-09-22,233.509994506836
2023-09-25,234.47000122070312
2023-09-26,230.08999633789065
2023-09-27,232.3999938964844
2023-09-28,232.0500030517578
2023-09-29,230.3099975585937
2023-10-02,230.0800018310547
2023-10-03,230.41000366210932
2023-10-04,232.07000732421875
2023-10-05,232.8300018310547
2023-10-06,235.0500030517578
2023-10-09,234.47999572753903
2023-10-10,234.97999572753903
2023-10-11,236.6100006103516
2023-10-12,233.72999572753903
2023-10-13,231.5
2023-10-16,233.6100006103516
2023-10-17,235.3000030517578
2023-10-18,225.41000366210932
2023-10-19,224.8999938964844
2023-10-20,223.5599975585937
2023-10-23,222.4499969482422
2023-10-24,223.0599975585937
2023-10-25,225.97000122070312
2023-10-26,224.16000366210932
2023-10-27,223.259994506836
2023-10-30,223.5800018310547
2023-10-31,224.1199951171875
2023-11-01,224.5399932861328
2023-11-02,231.7100067138672
2023-11-03,233.1100006103516
2023-11-06,231.1499938964844
2023-11-07,229.88999938964844
2023-11-08,229.009994506836
2023-11-09,228.5
2023-11-10,232.4900054931641
2023-11-13,232.1100006103516
2023-11-14,236.42999267578125
2023-11-15,237.5200042724609
2023-11-16,239.0200042724609
2023-11-17,239.9199981689453
2023-11-20,239.6199951171875
2023-11-21,241.8099975585937
2023-11-22,240.6999969482422
2023-11-24,241.8500061035156
2023-11-27,241.8000030517578
2023-11-28,241.25
2023-11-29,240.8300018310547
2023-11-30,242.2100067138672
2023-12-01,245.2400054931641
2023-12-04,247.57000732421875
2023-12-05,244.6199951171875
2023-12-06,246.88999938964844
2023-12-07,247.57000732421875
2023-12-08,249.6100006103516
2023-12-11,250.3999938964844
2023-12-12,251.75
2023-12-13,252.58999633789065
2023-12-14,259.29998779296875
2023-12-15,258.3399963378906
2023-12-18,257.6600036621094
2023-12-19,258.5899963378906
2023-12-20,256.69000244140625
2023-12-21,260.489990234375
2023-12-22,261.9100036621094
2023-12-26,263.7300109863281
2023-12-27,263.6700134277344
2023-12-28,261.8800048828125
2023-12-29,261.94000244140625
2024-01-02,260.5899963378906
2024-01-03,258.29998779296875
2024-01-04,259.3800048828125
2024-01-05,257.9599914550781
2024-01-08,257.2200012207031
2024-01-09,256.4100036621094
2024-01-10,253.97999572753903
2024-01-11,253.97000122070312
2024-01-12,253.6300048828125
2024-01-16,253.6999969482422
2024-01-17,250.22000122070312
2024-01-18,252.77999877929688
2024-01-19,255.509994506836
2024-01-22,257.69000244140625
2024-01-23,260.9100036621094
2024-01-24,258.6000061035156
2024-01-25,262.17999267578125
2024-01-26,262.4100036621094
2024-01-29,264.17999267578125
2024-01-30,265.8099975585937
2024-01-31,260.8999938964844
2024-02-01,255.5500030517578
2024-02-02,256.0599975585937
2024-02-05,254.2100067138672
2024-02-06,255.69000244140625
2024-02-07,254.08999633789065
2024-02-08,254.509994506836
2024-02-09,255.75
2024-02-12,256.4200134277344
2024-02-13,251.72000122070312
2024-02-14,254.1199951171875
