date,NAV
2022-01-11,0.8278953020474032
2022-01-12,0.8256841719985586
2022-01-13,0.8306266696999458
2022-01-14,0.8325396232020902
2022-01-18,0.8266041101725334
2022-01-19,0.8279745400359291
2022-01-20,0.8243243914158656
2022-01-21,0.8268488511983921
2022-01-24,0.8207924973168582
2022-01-25,0.8227800262207444
2022-01-26,0.8171517768655601
2022-01-27,0.8192061278062355
2022-01-28,0.8269398610611519
2022-01-31,0.8244213450321956
2022-02-01,0.8211412484765744
2022-02-02,0.8223423243134204
2022-02-03,0.8208824732772297
2022-02-04,0.8197194800010906
2022-02-07,0.8188720445739268
2022-02-08,0.8197225631649026
2022-02-09,0.8183084036891314
2022-02-10,0.8141290560276913
2022-02-11,0.8159144453577891
2022-02-14,0.8140631780781793
2022-02-15,0.8131881087586049
2022-02-16,0.8139316450287098
2022-02-17,0.8137689143330182
2022-02-18,0.8127354748308648
2022-02-22,0.8105814404793409
2022-02-23,0.810715508792911
2022-02-24,0.8023305932966116
2022-02-25,0.8130671851032034
2022-02-28,0.8083903530229033
2022-03-01,0.8086871611297689
2022-03-02,0.8110078280324141
2022-03-03,0.8149857280219727
2022-03-04,0.8199316403806522
2022-03-07,0.8216325214490158
2022-03-08,0.8126408544601939
2022-03-09,0.8104647734903774
2022-03-10,0.8122317994945712
2022-03-11,0.8109101201005389
2022-03-14,0.8143377176147839
2022-03-15,0.8133909907940511
2022-03-16,0.8080608396164399
2022-03-17,0.8113484803026045
2022-03-18,0.8103254241163046
2022-03-21,0.8152402923709855
2022-03-22,0.8148773546137739
2022-03-23,0.8142337243293698
2022-03-24,0.8149774244596716
2022-03-25,0.8188391627119544
2022-03-28,0.8176408506437063
2022-03-29,0.8179275329400935
2022-03-30,0.8214023093671592
2022-03-31,0.8197733526525866
2022-04-01,0.8243075946414785
2022-04-04,0.8226267431426975
2022-04-05,0.8257276914362217
2022-04-06,0.8414979545237831
2022-04-07,0.8450119848841158
2022-04-08,0.8509714358361307
2022-04-11,0.8428241703179536
2022-04-12,0.8436574622882786
2022-04-13,0.8456983802675084
2022-04-14,0.8468631383438113
2022-04-18,0.8418224575521981
2022-04-19,0.8503409541003754
2022-04-20,0.8595576559361559
2022-04-21,0.8634814138576535
2022-04-22,0.8531833895433798
2022-04-25,0.8552192601192957
2022-04-26,0.847712153073751
2022-04-27,0.8445751378996968
2022-04-28,0.8530196575281126
2022-04-29,0.8352774254160731
2022-05-02,0.8299107348555655
2022-05-03,0.8303827245816167
2022-05-04,0.8459782758813498
2022-05-05,0.8433744741604182
2022-05-06,0.8437714703912026
2022-05-09,0.8432784561389691
2022-05-10,0.8400066025681749
2022-05-11,0.8402216594695391
2022-05-12,0.8408086878092244
2022-05-13,0.8409670319821931
2022-05-16,0.8425687285120822
2022-05-17,0.839461572292847
2022-05-18,0.8361862091999378
2022-05-19,0.8338949227754819
2022-05-20,0.8353298230223074
2022-05-23,0.838642245564723
2022-05-24,0.8435415655431544
2022-05-25,0.841869262222702
2022-05-26,0.8424642722805249
2022-05-27,0.8450603081790404
2022-05-31,0.8437786446186856
2022-06-01,0.8424606742545084
2022-06-02,0.8418419791509997
2022-06-03,0.8425100615991244
2022-06-06,0.8450199907074917
2022-06-07,0.8466270424053195
2022-06-08,0.8425261405603357
2022-06-09,0.83432903570602
2022-06-10,0.8283763806133027
2022-06-13,0.8237463916913763
2022-06-14,0.8165987813711735
2022-06-15,0.812370577783122
2022-06-16,0.812406282437773
2022-06-17,0.8099059026791124
2022-06-21,0.8106405540972448
2022-06-22,0.8084568842787963
2022-06-23,0.8119090459055511
2022-06-24,0.818132379547091
2022-06-27,0.8204548000298647
2022-06-28,0.8174574717442689
2022-06-29,0.8201321458866645
2022-06-30,0.8202704765004601
2022-07-01,0.828436969338137
2022-07-05,0.8273739775678624
2022-07-06,0.8306435429896672
2022-07-07,0.8336025218419515
2022-07-08,0.8333222297530173
2022-07-11,0.8346578322888929
2022-07-12,0.8408168598770127
2022-07-13,0.8395852848317623
2022-07-14,0.8367650831912959
2022-07-15,0.841219428624618
2022-07-18,0.8409217578750777
2022-07-19,0.8449380855358033
2022-07-20,0.8397766620909781
2022-07-21,0.8420944146093949
2022-07-22,0.845024647248518
2022-07-25,0.8497576274280608
2022-07-26,0.8488037433974364
2022-07-27,0.8478617292280085
2022-07-28,0.8511671044019662
2022-07-29,0.8518062405960395
2022-08-01,0.8512573346362279
2022-08-02,0.8458031067605577
2022-08-03,0.8447916491492815
2022-08-04,0.8404345591986244
2022-08-05,0.8400421918797754
2022-08-08,0.8415288864553779
2022-08-09,0.8455166127510934
2022-08-10,0.8533866993864174
2022-08-11,0.8546591796500028
2022-08-12,0.8570819341934962
2022-08-15,0.8585265078214345
2022-08-16,0.8645633945671024
2022-08-17,0.8630561200071841
2022-08-18,0.8650169296026792
2022-08-19,0.8627313849621454
2022-08-22,0.8585708837426138
2022-08-23,0.8538825085554823
2022-08-24,0.8542309927087979
2022-08-25,0.8573531509882474
2022-08-26,0.8480718315252707
2022-08-29,0.8476509185571773
2022-08-30,0.8468948611842713
2022-08-31,0.8485034826268665
2022-09-01,0.8568297827826284
2022-09-02,0.8505053496276033
2022-09-06,0.8519827204517999
2022-09-07,0.8483293053527421
2022-09-08,0.8483057155836877
2022-09-09,0.846399817169932
2022-09-12,0.8444502411596144
2022-09-13,0.8489787465875165
2022-09-14,0.8467182991174674
2022-09-15,0.8432215726970459
2022-09-16,0.8432664210192786
2022-09-19,0.842207767160264
2022-09-20,0.8421556758684736
2022-09-21,0.8448569833613402
2022-09-22,0.8433009811477129
2022-09-23,0.8507252380811093
2022-09-26,0.8517605853153462
2022-09-27,0.8521918183100078
2022-09-28,0.8429505884910191
2022-09-29,0.8420883651251181
2022-09-30,0.8437061669608429
2022-10-03,0.8398064208021485
2022-10-04,0.8374293075143424
2022-10-05,0.8345204406886793
2022-10-06,0.8324507779041787
2022-10-07,0.8302983282883968
2022-10-10,0.8300908665416064
2022-10-11,0.8272047341621095
2022-10-12,0.8295843536916954
2022-10-13,0.825428535399527
2022-10-14,0.831423257635717
2022-10-17,0.8330142774000266
2022-10-18,0.8325470630725124
2022-10-19,0.8320389326985804
2022-10-20,0.8324465246215089
2022-10-21,0.8277782588467091
2022-10-24,0.8241522181939402
2022-10-25,0.8288705357044429
2022-10-26,0.824657495479601
2022-10-27,0.8231255887436686
2022-10-28,0.8172844973871582
2022-10-31,0.8153740295475286
2022-11-01,0.8161784891443583
2022-11-02,0.8158509357637245
2022-11-03,0.8114912335382231
2022-11-04,0.8102860314648026
2022-11-07,0.811950322975571
2022-11-08,0.8212937278754493
2022-11-09,0.8182333192822463
2022-11-10,0.8268006257231393
2022-11-11,0.8121008178700825
2022-11-14,0.8147293905022721
2022-11-15,0.8135220761486561
2022-11-16,0.8195629774549597
2022-11-17,0.8209796546672534
2022-11-18,0.8276680334565448
2022-11-21,0.8359137362355059
2022-11-22,0.8344295039014845
2022-11-23,0.8359271327061456
2022-11-25,0.8369345856867528
2022-11-28,0.8340298604473355
2022-11-29,0.8347814128318479
2022-11-30,0.8420645437729151
2022-12-01,0.8438507482425951
2022-12-02,0.845811366786921
2022-12-05,0.8426577533971717
2022-12-06,0.8428088768314971
2022-12-07,0.8422914904755767
2022-12-08,0.843569012087769
2022-12-09,0.8437640039278945
2022-12-12,0.8490895476821899
2022-12-13,0.8472743141983718
2022-12-14,0.8474573673209274
2022-12-15,0.8435971764177538
2022-12-16,0.8378222689077507
2022-12-19,0.8343168451343812
2022-12-20,0.8327973440987508
2022-12-21,0.8367439185069859
2022-12-22,0.8393951799434144
2022-12-23,0.8419672325191827
2022-12-27,0.8424966807392388
2022-12-28,0.8394757016548544
2022-12-29,0.8412848921604047
2022-12-30,0.8373456371464447
2023-01-03,0.8415551674228186
2023-01-04,0.8428966961985405
2023-01-05,0.8328281480559818
2023-01-06,0.8374681745677015
2023-01-09,0.8376993532430637
2023-01-10,0.8368340736692989
2023-01-11,0.8420113042067818
2023-01-12,0.836059590909453
2023-01-13,0.8379640338817076
2023-01-17,0.8348790901274864
2023-01-18,0.8324976295989288
2023-01-19,0.8330620889900154
2023-01-20,0.8343495587708214
2023-01-23,0.8326407354280322
2023-01-24,0.830380683237573
2023-01-25,0.8293124455966662
2023-01-26,0.8314556824358856
2023-01-27,0.8379301841086564
2023-01-30,0.8402253331498514
2023-01-31,0.8443646944146308
2023-02-01,0.8438147026334493
2023-02-02,0.8549373031679693
2023-02-03,0.8471206592321258
2023-02-06,0.843192848059134
2023-02-07,0.8443126225034046
2023-02-08,0.8431012025106797
2023-02-09,0.8399372991073218
2023-02-10,0.838919216858016
2023-02-13,0.838136888011397
2023-02-14,0.8384105995974445
2023-02-15,0.8405876731432228
2023-02-16,0.8407917997827273
2023-02-17,0.8397049755696282
2023-02-21,0.8370075675383588
2023-02-22,0.8383276409121688
2023-02-23,0.8364219084895544
2023-02-24,0.8360314973520092
2023-02-27,0.8350059197371231
2023-02-28,0.8353703500420671
2023-03-01,0.8326129398480276
2023-03-02,0.8331952891963089
2023-03-03,0.8342969603240227
2023-03-06,0.8331022435500121
2023-03-07,0.8332723422745926
2023-03-08,0.8331246742445292
2023-03-09,0.8301301734637263
2023-03-10,0.827482585529953
2023-03-13,0.8289341130459673
2023-03-14,0.8242838872976467
2023-03-15,0.8306580280015928
2023-03-16,0.8310457153484322
2023-03-17,0.8330856863895506
2023-03-20,0.8302531694394457
2023-03-21,0.8318895266195736
2023-03-22,0.8242113054754002
2023-03-23,0.8284265321554526
2023-03-24,0.8328119378513749
2023-03-27,0.8315598095982203
2023-03-28,0.8286017723954556
2023-03-29,0.8322045162926761
2023-03-30,0.8336366562203146
2023-03-31,0.8378640171004084
2023-04-03,0.837795040582419
2023-04-04,0.8384905835301673
2023-04-05,0.8379868326914768
2023-04-06,0.8362791625410292
2023-04-10,0.833015830341929
2023-04-11,0.838359781582089
2023-04-12,0.8384262640353436
2023-04-13,0.8408638277464768
2023-04-14,0.8402756865117783
2023-04-17,0.8483390578059326
2023-04-18,0.8509846851811327
2023-04-19,0.8505956962160317
2023-04-20,0.8499414516715076
2023-04-21,0.8492078495311117
2023-04-24,0.850936698850924
2023-04-25,0.8500520718709726
2023-04-26,0.8379489924124008
2023-04-27,0.833768581136695
2023-04-28,0.8376292066088974
2023-05-01,0.8400794425631716
2023-05-02,0.8339024139360699
2023-05-03,0.8279729186978294
2023-05-04,0.8234630276829286
2023-05-05,0.8303282130016261
2023-05-08,0.8271488241801825
2023-05-09,0.8272470638870452
2023-05-10,0.8245541421832214
2023-05-11,0.823804190108242
2023-05-12,0.8237078895483997
2023-05-15,0.826209651648366
2023-05-16,0.8239215631050276
2023-05-17,0.8287586878288519
2023-05-18,0.828397490415158
2023-05-19,0.8266424420041353
2023-05-22,0.8278873539868091
2023-05-23,0.8306811174332378
2023-05-24,0.826473391431918
2023-05-25,0.8214447670971361
2023-05-26,0.8231389243464046
2023-05-30,0.8240102809590102
2023-05-31,0.8228276069411578
2023-06-01,0.823367570729799
2023-06-02,0.8272446216301163
2023-06-05,0.8245445170669417
2023-06-06,0.8293053118035221
2023-06-07,0.8369139895257853
2023-06-08,0.8367710104522014
2023-06-09,0.8351129864159871
2023-06-12,0.8318163341857765
2023-06-13,0.8346433712874073
2023-06-14,0.8270948151263543
2023-06-15,0.836402393392426
2023-06-16,0.8377068108039684
2023-06-20,0.8344948379566939
2023-06-21,0.8388127886165223
2023-06-22,0.8382859303933305
2023-06-23,0.8359739905601472
2023-06-26,0.8380613215883093
2023-06-27,0.8351588968178961
2023-06-28,0.8327240450228948
2023-06-29,0.8367917674431244
2023-06-30,0.8388624204904632
2023-07-03,0.843157233424958
2023-07-05,0.8440225953926648
2023-07-06,0.8412582906548829
